Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The molecule that is most likely to have a coordinate covalent bond is,NH3,H2O,CO,NH4+,D,NH4+ is formed by a coordinate covalent bond between NH3 and H+.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in IF5 is,sp³d,sp³d²,dsp²,sp³,B,"IF5 has 6 regions of electron density, requiring sp³d² hybridization for square pyramidal geometry.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length is inversely proportional to,Bond order,Bond energy,Atomic size,Electronegativity,A,Higher bond order results in shorter bond length due to increased electron density between atoms.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in CH4 is,90°,104.5°,109.5°,120°,C,"CH4 has 4 regions of electron density around C, resulting in a tetrahedral shape with 109.5° bond angles.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in C2H4 is,4,5,6,7,B,C2H4 has 5 sigma bonds: 1 C-C and 4 C-H,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that exhibits resonance is,CO2,H2O,O3,CH4,C,O3 (ozone) exhibits resonance due to delocalization of electrons between the 3 oxygen atoms,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of pi bonds in C2H2 is,1,2,3,4,B,"C2H2 has a C≡C triple bond, consisting of 1 sigma and 2 pi bonds",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of the SF4 molecule is,Tetrahedral,Trigonal bipyramidal,See-saw,Octahedral,C,"SF4 has 4 bonded pairs and 1 lone pair, resulting in a see-saw geometry due to sp³d hybridization",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in CO2 is,1,2,3,4,B,CO2 has 2 sigma bonds: 2 C-O sigma bonds,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the strongest bond is,F2,O2,N2,Cl2,C,"N2 has a triple bond, which is generally stronger than double or single bonds in other options",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between a metal and a nonmetal is typically,Covalent,Ionic,Hydrogen,Polar covalent,B,"Metals tend to lose electrons, while nonmetals tend to gain electrons, resulting in ionic bonding",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of lone pairs on the central atom in CO2 is,0,1,2,3,A,"CO2 has a linear geometry with no lone pairs on the central carbon atom, which is sp hybridized",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in the molecule SF4 is,sp3d,sp3,sp2,dsp2,A,"SF4 has 5 regions of electron density, requiring sp3d hybridization for trigonal bipyramidal geometry.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of the C-C bond in ethyne is,1.54 A,1.34 A,1.20 A,1.40 A,C,"Ethyne has a C≡C triple bond, which is shorter than a single or double bond, with a typical length of around 1.20 A.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between the two carbon atoms in C2H6 is,Single,Double,Triple,Ionic,A,C2H6 (ethane) has a single bond between the two carbon atoms.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of the nitrogen atom in NO2+ is,sp,sp2,sp3,dsp2,A,"NO2+ has a linear geometry, indicating sp hybridization on the nitrogen atom.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of the N-N bond in N2H4 is,1,2,3,0,A,"N2H4 has a single N-N bond, giving it a bond order of 1.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The type of intermolecular force present in CO2 is,London dispersion forces,Dipole-dipole forces,Hydrogen bonding,Ion-dipole forces,A,"CO2 is nonpolar, so it only exhibits London dispersion forces.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of the molecule BrF5 is,Square pyramidal,Trigonal bipyramidal,Octahedral,Tetrahedral,A,"BrF5 has 6 regions of electron density, with 1 lone pair, resulting in a square pyramidal geometry.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in the molecule H2S is approximately,90,104.5,109.5,120,B,"H2S has a bent geometry, similar to H2O, with a bond angle around 104.5 degrees due to the presence of 2 lone pairs on sulfur.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The number of pi bonds in the molecule C6H6 is,3,6,9,12,A,"C6H6 (benzene) has 3 C=C double bonds, each containing 1 pi bond, resulting in a total of 3 pi bonds.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of the sulfur atom in SF6 is,sp3d,sp3d2,sp2,dsp2,B,"SF6 has 6 regions of electron density, requiring sp3d2 hybridization for octahedral geometry.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of the molecule with sp² hybridization is,Linear,Tetrahedral,Trigonal planar,Octahedral,C,"sp² hybridization results in 3 equivalent hybrid orbitals, thus the shape is trigonal planar.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between the hydrogen atoms in H2 is,Ionic,Covalent,Hydrogen bond,Electrostatic,B,"H2 is formed by sharing of electrons between two H atoms, hence it's a covalent bond.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
"In the molecule CO2, the carbon atom is",sp hybridized,sp² hybridized,sp³ hybridized,d²sp³ hybridized,A,"CO2 has a linear geometry, indicating sp hybridization of the carbon atom.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in a molecule with tetrahedral geometry is,90°,109.5°,120°,180°,B,Tetrahedral geometry has bond angles of 109.5° due to equal repulsion of the 4 bonding pairs.,LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in the molecule NH3 is,sp,sp²,sp³,dsp²,C,NH3 has a trigonal pyramidal shape due to sp³ hybridization with one lone pair on nitrogen.,LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with zero dipole moment is,CO,HCl,CO2,H2O,C,"CO2 is linear and symmetrical, thus it has zero dipole moment.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of the central atom in SF6 is,sp³,sp³d,sp³d²,d²sp³,C,"SF6 has an octahedral geometry, indicating sp³d² hybridization of the sulfur atom.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond responsible for the high boiling point of water is,Covalent bond,Ionic bond,Hydrogen bond,Van der Waals bond,C,Hydrogen bonding between water molecules is responsible for its high boiling point.,LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of the oxygen atom in H2O is,sp,sp²,sp³,dsp²,C,"H2O has a bent shape, indicating sp³ hybridization with 2 lone pairs on oxygen.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between Na and Cl in NaCl is,Covalent,Ionic,Coordinate,Hydrogen,B,"NaCl is formed by transfer of electrons, characteristic of ionic bonds, between electropositive Na and electronegative Cl.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The electronegativity difference between atoms in a bond determines its,Length,Strength,Polarity,Order,C,"Electronegativity difference affects the distribution of electrons, determining bond polarity.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with a zero dipole moment is,H2O,CO2,NH3,SO2,B,"CO2 is linear, resulting in equal and opposite dipole moments that cancel out.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of nitrogen in NO2+ is,sp,sp2,sp3,dsp2,A,"NO2+ has a linear structure, indicating sp hybridization on nitrogen.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond responsible for the high boiling point of H2O is,Hydrogen bonding,Covalent bonding,Ionic bonding,Van der Waals forces,A,"Hydrogen bonding between H2O molecules requires more energy to break, resulting in a higher boiling point.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The formal charge on the oxygen atom in CO is,+1,-1,0,+2,B,Formal charge = valence electrons - (non-bonding electrons + bonding electrons / 2) = 6 - (2 + 6 / 2) = -1.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of ClF3 is,T-shaped,Trigonal planar,Tetrahedral,Trigonal bipyramidal,A,"ClF3 has two lone pairs and three bond pairs, resulting in a T-shaped geometry.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in IF7 is,sp3d3,sp3d,sp3,dsp2,A,"IF7 has a pentagonal bipyramidal geometry, indicating sp3d3 hybridization.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between two fluorine atoms is,ionic,polar covalent,nonpolar covalent,coordinate covalent,C,F-F bond is nonpolar covalent due to equal electronegativity of both F atoms,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with a dipole moment is,CO2,BF3,H2O,CCl4,C,H2O has bent shape with nonzero dipole moment due to electronegativity difference,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of a C-C single bond is approximately,1.20 A,1.34 A,1.54 A,1.67 A,C,C-C single bond length is typically around 1.54 A due to sp³ hybridization,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with a trigonal pyramidal shape is,CH4,NH3,H2O,CO2,B,"NH3 has 3 bonded pairs and 1 lone pair, resulting in trigonal pyramidal geometry",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in a benzene molecule is,6,9,12,15,C,"Benzene has 6 C-C and 6 C-H sigma bonds, total 12 sigma bonds",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of oxygen in H2O is,sp,sp²,sp³,dsp²,C,"O has 2 bonded pairs and 2 lone pairs, so it is sp³ hybridized",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of a superoxide ion (O2-) is,1,1.5,2,2.5,B,Bond order = (number of bonding electrons - number of antibonding electrons) / 2 = (8 - 5) / 2 = 1.5,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with a linear shape is,H2O,CO2,NH3,CH4,B,"CO2 has 2 bonded pairs and no lone pairs on C, resulting in linear geometry",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of SF4 molecule is,Tetrahedral,Trigonal bipyramidal,See-saw,Octahedral,C,"SF4 has 5 electron domains (4 bonding and 1 lone pair), resulting in a see-saw shape due to sp³d hybridization",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of nitrogen in NO2 is,sp,sp²,sp³,dsp²,B,"NO2 has a bent shape, with sp² hybridization, and one lone electron on nitrogen",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in a trigonal planar molecule is,sp,sp²,sp³,dsp²,B,"Trigonal planar geometry results from sp² hybridization, with 3 equivalent hybrid orbitals",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of ClF3 molecule is,T-shaped,Trigonal planar,Tetrahedral,Trigonal bipyramidal,A,"ClF3 has 5 electron domains (3 bonding and 2 lone pairs), resulting in a T-shaped molecule",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The number of pi bonds in a benzene molecule is,3,6,9,12,A,"Benzene has 3 C=C bonds, each with 1 pi bond, resulting in 3 pi bonds",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in a trigonal bipyramidal molecule is,90,120,90 and 120,180,C,Trigonal bipyramidal geometry has bond angles of 90 and 120 degrees due to sp³d hybridization,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in a propane molecule is,8,9,10,11,C,Propane (C3H8) has 10 sigma bonds (7 C-H and 3 C-C),GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
Which molecule has a bond order of 2.5?,O2,O2+,N2+,NO+,B,"Bond order = (number of bonding electrons - number of antibonding electrons) / 2. For O2+, it's (8 - 3) / 2 = 2.5.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of NO is,2,2.5,3,1,B,"NO has 15 electrons. Using the formula, bond order = (8 - 7) / 2 = 0.5 + 2 = 2.5.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond in CaO is,ionic,covalent,metallic,hydrogen bonding,A,"CaO is formed between a metal (Ca) and a nonmetal (O), resulting in an ionic bond due to the large difference in electronegativity.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length in a molecule is inversely proportional to,bond order,bond energy,electronegativity,atomic radius,A,"As bond order increases, the bond length decreases due to increased attraction between the nuclei and shared electrons.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that is nonpolar is,CO,HCl,CO2,H2O,C,"CO2 is a linear molecule with identical bonds, resulting in no net dipole moment.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of O2+ is,2.5,2,1.5,3,A,"O2+ has 15 electrons, with 8 bonding and 7 antibonding, so bond order = (8 - 7) / 2 = 2.5.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
Which molecule has the largest bond angle?,CH4,NH3,H2O,CO2,D,"CO2 is linear, so its bond angle is 180 degrees, the largest possible.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the shortest N-N bond is,N2H4,N2,N2F4,N2O,B,"N2 has a triple bond, the shortest and strongest N-N bond.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of C2 is,2,1,3,0,A,"C2 has 8 electrons, with 6 bonding and 2 antibonding, so bond order = (6 - 2) / 2 = 2.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in ethane is,6,7,5,8,B,Ethane (C2H6) has 7 sigma bonds: 1 C-C and 6 C-H bonds.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the most ionic character is,NaF,NaCl,NaBr,NaI,A,"NaF has the largest electronegativity difference, making it the most ionic.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of carbon in ethyne is,sp,sp²,sp³,dsp²,A,"Ethyne has a triple bond, so carbon is sp hybridized with 2 sigma and 2 pi bonds",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in benzene is,6,9,12,15,C,"Benzene has 6 C-C sigma bonds and 6 C-H sigma bonds, total 12 sigma bonds",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between two chlorine atoms in Cl2 molecule is,ionic,covalent,coordinate covalent,hydrogen bond,B,Cl2 is a diatomic molecule with a covalent bond between two identical atoms,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of C-C bond in ethane is,1.34 A,1.54 A,1.20 A,1.39 A,B,C-C single bond length in ethane is typically 1.54 A,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of N2+ is,2,2.5,3,3.5,B,"N2+ has 8 bonding and 3 antibonding electrons, so bond order = (8 - 3) / 2 = 2.5",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in PF5 is,sp³,sp³d,sp³d²,dsp³,B,"PF5 has a trigonal bipyramidal geometry, so P is sp³d hybridized",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of pi bonds in C2H4 is,1,2,3,4,A,"C2H4 has 1 C=C double bond, which consists of 1 sigma and 1 pi bond",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of O-O bond in O2 is,1.21 A,1.49 A,1.54 A,1.20 A,A,"O2 has a double bond, and the typical O-O double bond length is 1.21 A",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that is paramagnetic is,N2,O2,CO,NO+,B,"O2 has 2 unpaired electrons, making it paramagnetic",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in CH4 is,4,3,2,1,A,CH4 has 4 C-H sigma bonds,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of carbon in CH4 is?,sp,sp²,sp³,dsp²,C,"CH4 has tetrahedral geometry, so carbon is sp³ hybridized to form four equivalent bonds.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the largest bond angle is?,H2O,NH3,CH4,CO2,D,"CO2 is linear, so its bond angle is 180 degrees, the largest possible.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in SF4 is?,sp³d,sp³d²,sp³,dsp²,A,"SF4 has a trigonal bipyramidal geometry with one lone pair, so it's sp³d hybridized.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of a carbon-carbon double bond is?,1.54 A,1.34 A,1.20 A,1.40 A,B,C=C bond length is typically around 1.34 A due to the combination of sigma and pi bonds.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of XeF4 is?,Tetrahedral,Square planar,Octahedral,Trigonal bipyramidal,B,"XeF4 has two lone pairs on Xe, resulting in a square planar geometry.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma and pi bonds in benzene (C6H6) are?,"12 sigma, 3 pi","12 sigma, 6 pi","6 sigma, 6 pi","18 sigma, 3 pi",A,Benzene has 12 sigma bonds (6 C-C and 6 C-H) and 3 pi bonds in the ring.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of nitrogen in NO2 is?,sp,sp²,sp³,dsp²,B,"NO2 has a bent geometry, so nitrogen is sp² hybridized with one unpaired electron.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the shortest N-N bond length is?,N2H4,N2H2,N2,N2O,C,"N2 has a triple bond, resulting in the shortest N-N bond length.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of He2+ is?,0,0.5,1,1.5,B,"He2+ has one bonding electron and one antibonding electron, so its bond order is 0.5.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between two atoms with a large electronegativity difference is?,Covalent,Ionic,Metallic,Hydrogen,B,Large electronegativity difference typically results in an ionic bond.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The number of lone pairs on the central atom in XeF2 is?,2,3,1,0,B,XeF2 has a linear geometry with three lone pairs on Xe.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of ClF3 is?,T-shaped,Trigonal planar,Tetrahedral,Trigonal bipyramidal,A,"ClF3 has two lone pairs on Cl, resulting in a T-shaped geometry.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of sulfur in SF6 is?,sp³d,sp³d²,sp³,d²sp³,B,"SF6 has an octahedral geometry, so sulfur is sp³d² hybridized.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the largest dipole moment is?,CO,HF,HCl,HBr,B,"HF has the largest electronegativity difference, resulting in the largest dipole moment.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in H2O is?,104.5°,109.5°,120°,180°,A,H2O has a bent geometry with a bond angle of approximately 104.5°.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in IF7 is?,sp³d,sp³d²,sp³d³,d²sp³,C,"IF7 has a pentagonal bipyramidal geometry, so iodine is sp³d³ hybridized.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The number of pi bonds in CO2 is?,1,2,3,0,B,"CO2 has two C-O bonds with one sigma and one pi bond each, resulting in 2 pi bonds.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the most stable configuration is?,N2,O2,F2,Ne2,A,"N2 has a triple bond, making it very stable due to a full outer energy level for both nitrogen atoms.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of O2 is?,1,2,3,4,B,Bond order = (number of bonding electrons - number of antibonding electrons) / 2 = (8 - 4) / 2 = 2.,LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
Which of the following molecules has a linear shape?,CO2,H2O,NH3,CH4,A,"CO2 has a central carbon atom double bonded to two oxygen atoms, resulting in a linear geometry due to sp hybridization.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of the carbon atom in methane is?,sp,sp²,sp³,dsp³,C,"Methane (CH4) has four equivalent bonds, indicating sp³ hybridization where one s and three p orbitals mix.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond responsible for the high boiling point of water is?,Covalent bond,Ionic bond,Hydrogen bond,Van der Waals force,C,"Hydrogen bonds between water molecules are strong intermolecular forces that require more energy to break, thus raising the boiling point.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The Lewis structure of CO2 shows how many lone pairs on the central carbon atom?,0,1,2,3,A,"In CO2, carbon is double bonded to two oxygens, using all its valence electrons in bonding, leaving no lone pairs on carbon.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that is an exception to the octet rule is?,BF3,CO2,H2O,NH3,A,"BF3 has boron with only six electrons, making it an exception to the octet rule as it doesn't achieve a full outer shell.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in a tetrahedral molecule is?,90°,109.5°,120°,180°,B,"Tetrahedral geometry results from sp³ hybridization, with bond angles of 109.5° due to equal repulsion of four equivalent bonds.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in the molecule SF6 is?,sp³,sp³d,sp³d²,d²sp³,C,"SF6 has six equivalent bonds, indicating sp³d² hybridization, where one s, three p, and two d orbitals mix.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The formal charge on the oxygen atom in H2O is?,+1,0,-1,-2,B,Formal charge = valence electrons - (non-bonding electrons + bonding electrons / 2) = 6 - (4 + 4 / 2) = 0.,LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the highest dipole moment among the given options is?,CO2,H2O,NH3,CH4,B,"H2O has a bent shape with a significant difference in electronegativity between oxygen and hydrogen, resulting in a high dipole moment.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma (σ) bonds in the molecule C2H4 is?,4,5,6,7,B,"C2H4 has a double bond between the two carbons (1 σ + 1 π) and four C-H σ bonds, totaling 5 σ bonds.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The geometry of the molecule XeF4 is?,Tetrahedral,Square planar,Octahedral,Trigonal bipyramidal,B,"XeF4 has six regions of electron density around Xe, with two being lone pairs, resulting in a square planar geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length between two atoms is inversely related to?,Bond order,Electronegativity,Atomic radius,Ionization energy,A,"Higher bond order means more electrons are involved in bonding, pulling the atoms closer, thus decreasing the bond length.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The resonance structures of a molecule are used to?,Predict the shape of the molecule,Explain the delocalization of electrons,Determine the bond order,Calculate the molecular weight,B,"Resonance structures represent the delocalization of electrons across the molecule, showing that the actual structure is a hybrid of these forms.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The intermolecular force present in the molecule HCl is?,Hydrogen bonding,Dipole-dipole interaction,Ion-dipole interaction,London dispersion force,B,"HCl is a polar molecule, so it exhibits dipole-dipole interactions between its molecules.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of the nitrogen atom in NH3 is?,sp,sp²,sp³,dsp³,C,"NH3 has three bonded pairs and one lone pair on nitrogen, indicating sp³ hybridization for a tetrahedral electron geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that exhibits paramagnetism is?,N2,O2,CO,NO,B,"O2 has unpaired electrons in its molecular orbitals, making it paramagnetic as it is attracted to a magnetic field.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond that is responsible for the structure of metals is?,Ionic bond,Covalent bond,Metallic bond,Hydrogen bond,C,"Metallic bonds involve the delocalization of electrons among a lattice of metal ions, giving metals their characteristic properties.",LUMS_SAT,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of carbon in CO2 is?,sp,sp2,sp3,dsp2,A,"CO2 has a linear geometry, requiring sp hybridization on the carbon atom.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The number of sigma bonds in benzene is?,6,9,12,15,C,"Benzene has 6 C-C and 6 C-H sigma bonds, totaling 12 sigma bonds.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of C-C in ethyne is?,1.54 A,1.34 A,1.20 A,1.40 A,C,"Ethyne has a C≡C triple bond, which is shorter than a single or double bond, with a length of about 1.20 A.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that is most likely to have a bent shape is?,CO2,H2O,NH3,CH4,B,"H2O has 2 lone pairs on oxygen, resulting in a bent or V-shape geometry.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between two chlorine atoms is?,Ionic,Covalent,Hydrogen,Polar covalent,B,Cl2 is a diatomic molecule with a covalent bond between the two chlorine atoms.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The hybridization of nitrogen in NH3 is?,sp2,sp3,dsp2,sp,B,"NH3 has 4 regions of electron density, requiring sp3 hybridization on the nitrogen atom.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with the highest dipole moment is?,CO2,H2O,NH3,CH4,B,H2O has a significant dipole moment due to its bent shape and polar O-H bonds.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond order of N2 is?,2,3,2.5,1.5,B,"N2 has 8 bonding and 2 antibonding electrons, giving a bond order of (8-2)/2 = 3.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The shape of IF5 is?,Trigonal bipyramidal,Square pyramidal,Octahedral,Tetrahedral,B,"IF5 has 6 regions of electron density with 1 lone pair, resulting in a square pyramidal shape.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The number of pi bonds in ethene is?,1,2,3,4,A,"Ethene has 1 C=C double bond, which consists of 1 sigma and 1 pi bond.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of hybridization in PCl5 is?,sp3d,sp3d2,sp3,dsp2,A,"PCl5 has 5 regions of electron density, requiring sp3d hybridization for trigonal bipyramidal geometry.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond angle in H2O is approximately?,104.5,109.5,120,180,A,H2O has a bent shape with a bond angle of about 104.5 degrees due to 2 lone pairs on oxygen.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule that exhibits resonance is?,CO2,H2O,O3,CH4,C,O3 has multiple resonance structures due to delocalization of electrons.,NET,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of O-O in O2 is?,1.21 A,1.48 A,1.34 A,1.54 A,A,"O2 has a double bond, with a bond length of about 1.21 A.",NET,Conceptual,Medium,Chemistry,Chemical Bonding
The type of bond between two atoms with electronegativity difference of 1.5 is,ionic,covalent,polar covalent,metallic,C,Electronegativity difference between 0.5 and 1.7 indicates a polar covalent bond,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecular geometry of SF4 is,tetrahedral,trigonal bipyramidal,see-saw,square planar,C,"SF4 has 5 regions of electron density, with one lone pair, resulting in a see-saw geometry",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The bond length of a carbon-carbon double bond is,1.54 A,1.34 A,1.20 A,1.40 A,B,C=C bond length is typically around 1.34 A due to increased bond order,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecule with a linear geometry is,H2O,CO2,NH3,CH4,B,CO2 has a linear geometry due to sp hybridization and no lone pairs on C,ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
The molecular geometry of ClF3 is,trigonal planar,T-shaped,see-saw,trigonal bipyramidal,B,"ClF3 has 5 regions of electron density, with 2 lone pairs, resulting in a T-shaped geometry",ECAT,Conceptual,Medium,Chemistry,Chemical Bonding
