Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
Which part contains an error? 'They will have finished the work by last week.',They will,have finished,the work,by last week,D,Future perfect requires future time reference. 'By next week' corrects temporal inconsistency.,Tense-Time Agreement Error,Hard,English,Vocabulary and Lexical Aspects
Find the error in: 'The government has made a law to prevent pollution.',The government,has made,a law,to prevent,C,Abstract nouns like 'law' take no article unless specified. 'A' is incorrect here.,Article Usage Error,Medium,English,Vocabulary and Lexical Aspects
Identify the incorrect part: 'He insists on to be treated with respect.',He insists,on,to be treated,with respect,C,Correct form is 'insists on being treated'. Infinitive violates preposition usage rules.,Preposition-Verb Collocation Error,Hard,English,Vocabulary and Lexical Aspects
Which part is wrong? 'I am more older than my brother.',I am,more,older,than my brother,B,Redundant 'more' with 'older'. Superlatives shouldn't have double comparison.,Redundant Comparison Error,Medium,English,Vocabulary and Lexical Aspects
Find the error in: 'The teacher advised us to not make any mistakes.',The teacher,advised,us to not,make any mistakes,C,Split infinitive error. Correct form is 'not to make'. 'To not' is grammatically acceptable but stylistically weak.,Split Infinitive Error,Hard,English,Vocabulary and Lexical Aspects
Identify the incorrect part: 'She is taller than me.',She is,taller,than,me,D,Comparative requires 'than I am'. Objective case 'me' is incorrect here.,Subject-Object Case Error,Medium,English,Vocabulary and Lexical Aspects
Which part is wrong? 'The book which he gave me was interesting.',The book,which he gave,me,was interesting,B,"Relative clause requires 'that' or removal of relative pronoun. 'Which he gave' is correct if non-restrictive, but here it's restrictive.",Relative Clause Error,Hard,English,Vocabulary and Lexical Aspects
Find the error in: 'We should have left earlier than we did.',We should,have left,earlier,than we did,C,Comparative requires 'earlier than we left'. Absolute form 'earlier' lacks necessary comparison element.,Comparative Phrase Error,Medium,English,Vocabulary and Lexical Aspects
Identify the incorrect part: 'He is the most better candidate for the job.',He is,the most,better,candidate,C,"Superlative requires 'best', not 'better'. Double comparison invalidates the phrase.",Superlative Form Error,Easy,English,Vocabulary and Lexical Aspects
Which part contains an error? 'The students were scolded for not completing the homework.',The students,were scolded,for not,completing,C,Correct form is 'for failing to complete'. 'Not completing' is grammatically acceptable but 'failing to' is more precise.,Prepositional Phrase Error,Hard,English,Vocabulary and Lexical Aspects
Identify the sentence with a grammatical error.,Their going to the park tomorrow.,They're going to the park tomorrow.,There going to the park tomorrow.,They are going to the park tomorrow.,A,The correct contraction is 'They're.' Option A confuses homophones 'their/they're.',Homophone Errors,Easy,English,Vocabulary and Lexical Aspects
Choose the sentence with a grammatical error.,The team is winning the match confidently.,The team are winning the match confidently.,The team wins the match confidently.,The team were winning the match confidently.,B,Subject-verb agreement requires singular 'is' for collective noun 'team.' Option B incorrectly uses plural 'are.',Subject-Verb Agreement,Medium,English,Vocabulary and Lexical Aspects
Select the sentence with a grammatical error.,She is interested in science.,She is interested on science.,She is interested by science.,She is interested with science.,B,Preposition 'in' is correct after 'interested.' Options C and D use incorrect prepositions.,Preposition Errors,Easy,English,Vocabulary and Lexical Aspects
Pick the sentence with a grammatical error.,He went to the store and bought eggs.,He went to the store and buy eggs.,He goes to the store and bought eggs.,He goes to the store and buys eggs.,B,Tense consistency requires past tense 'bought' after 'went.',Tense Consistency,Medium,English,Vocabulary and Lexical Aspects
The team left ________ coats on the bench.,there,they're,their,thyre,C,Their shows possession; there indicates location; they're is a contraction.,Homophones,Easy,English,Vocabulary and Lexical Aspects
Make sure to bring ________ books to the library.,your,you're,yore,yours,A,Your shows ownership; you're is a contraction of 'you are'.,Homophones,Easy,English,Vocabulary and Lexical Aspects
The ________ flew out of the cave at dusk.,bat,batten,bet,beet,A,Bat refers to the animal; other options are unrelated in context.,Homonyms,Medium,English,Vocabulary and Lexical Aspects
The ________ of the group decided to take a different route.,led,lead,lid,leed,B,Lead is the noun form for a leader; led is the past tense of 'lead'.,Homonyms,Medium,English,Vocabulary and Lexical Aspects
The baker added ________ to the dough to make it rise.,flower,flour,flur,fower,B,Flour is a baking ingredient; flower is a plant part.,Homonyms,Easy,English,Vocabulary and Lexical Aspects
We must ________ all factors before making a decision.,take into account,make into account,do into account,put into account,A,Take into account is the standard phrasing; others are grammatically incorrect.,Collocations,Medium,English,Vocabulary and Lexical Aspects
She ________ a detailed plan for the meeting.,makes,does,makes out,makes up,A,Use 'make' for plans; 'do' refers to actions like tasks.,Collocations,Medium,English,Vocabulary and Lexical Aspects
Students should ________ to the instructions carefully.,pay attention,give attention,take attention,show attention,A,Pay attention is the correct collocation; others are grammatically incorrect.,Collocations,Easy,English,Vocabulary and Lexical Aspects
He accidentally ________ about the surprise party.,spilled the beans,broke the beans,cracked the beans,opened the beans,A,Spill the beans means to reveal a secret; others have no idiomatic meaning.,Idioms,Medium,English,Vocabulary and Lexical Aspects
"After the long day, she decided to ________ early.",hit the sack,make the sack,do the sack,take the sack,A,Hit the sack is the idiom for sleeping; others are nonsensical.,Idioms,Easy,English,Vocabulary and Lexical Aspects
I need to ________ the meaning of this word.,look up,look for,look into,look over,A,Look up means to search for information; others imply physical searching.,Phrasal Verbs,Medium,English,Vocabulary and Lexical Aspects
The pilot ________ the plane at dawn.,took off,took up,took on,took over,A,Take off means to depart (for flight); others imply different actions.,Phrasal Verbs,Medium,English,Vocabulary and Lexical Aspects
The farmer decided to ________ the tree to encourage growth.,prune,plant,reap,sow,A,Prune means to cut back plants; others relate to planting or harvesting.,Semantic Fields,Hard,English,Vocabulary and Lexical Aspects
The ________ of the ship was lowered to explore the ocean floor.,anchor,deck,hull,prow,C,Hull refers to the body of the ship; others are parts of the deck.,Semantic Fields,Hard,English,Vocabulary and Lexical Aspects
He is the ________ of the department.,head,top,chief,leader,A,Head can mean the leader; others are synonyms but less precise.,Polysemy,Medium,English,Vocabulary and Lexical Aspects
The archaeologist carefully ___ the ancient artifact to avoid damaging its fragile surface.,scrutinized,scratched,sculpted,scuttled,A,"Scrutinized means examined closely. Scratched implies causing damage, which contradicts the cautious action described.",Synonyms in Context,Medium,English,Vocabulary and Lexical Aspects
The chef ___ the soup until it reached a smooth consistency.,blended,blandished,bland,blanched,A,Blended means mixed thoroughly. Blandished (flattered) and blanched (lightened) are unrelated to texture.,Action Verbs,Medium,English,Vocabulary and Lexical Aspects
The hiker lost his ___ when the trail became obscured by fog.,compass,compassion,composure,complexion,A,Compass is a navigation tool. Composure (calmness) and complexion (appearance) are unrelated to direction.,Homonyms/Homophones,Hard,English,Vocabulary and Lexical Aspects
The scientist’s ___ findings were published in a prestigious journal.,credulous,credible,credulity,credence,B,Credible means trustworthy. Credulous (gullible) and credence (belief) do not describe findings.,Word Families,Medium,English,Vocabulary and Lexical Aspects
The team’s ___ approach to problem-solving led to a creative solution.,lateral,latitudinal,linear,literate,A,Lateral means indirect or creative. Linear (step-by-step) contradicts the context of creativity.,Adjectives in Context,Hard,English,Vocabulary and Lexical Aspects
The actor’s performance was so ___ that it drew tears from the audience.,melodramatic,melancholic,moving,melodious,C,Moving means emotionally touching. Melodramatic (over-the-top) and melancholic (sad) are too vague.,Emotional Nuance,Medium,English,Vocabulary and Lexical Aspects
The ___ of the storm caused widespread flooding.,magnitude,manicure,mantra,manor,A,Magnitude refers to size or intensity. Other options are unrelated to weather phenomena.,Homophones,Hard,English,Vocabulary and Lexical Aspects
She decided to ___ her savings to start a small business.,liquidate,liquify,litigate,literate,A,Liquidate means convert to cash. Liquify (turn into liquid) and litigate (legal action) are unrelated.,Word Confusions,Medium,English,Vocabulary and Lexical Aspects
The novel’s ___ ending surprised even the most astute readers.,avant-garde,ambiguous,anachronistic,analogous,B,Ambiguous means open to interpretation. Avant-garde (innovative) and anachronistic (time-incongruous) do not imply surprise.,Synonyms in Context,Hard,English,Vocabulary and Lexical Aspects
The artist’s use of color was both ___ and sophisticated.,vibrant,vagrant,venerable,vapid,A,Vibrant means full of energy. Vagrant (wandering) and vapid (boring) contradict sophistication.,Descriptive Adjectives,Medium,English,Vocabulary and Lexical Aspects
The scientist’s hypothesis was ___ by the experimental results.,validated,vindicated,vanished,vexed,A,"Validated means proven correct. Vindicated implies clearing a doubt, but results confirm validity.",Word Precision,Hard,English,Vocabulary and Lexical Aspects
The scientist's hypothesis was so ___ that even experts struggled to grasp its implications.,recondite,redundant,resolute,reticent,A,Recondite means obscure/abstruse. Redundant (repetition) fails due to context of complexity.,Adjective Synonyms (Advanced),Medium,English,Vocabulary and Lexical Aspects
His ___ remarks during the debate suggested a lack of respect for opposing viewpoints.,cogent,caustic,candid,concise,B,Caustic implies sarcastic/bluntly critical. Cogent (persuasive) contradicts disrespectful context.,Adjective Nuances,Hard,English,Vocabulary and Lexical Aspects
The archaeologists discovered ___ evidence that redefined the timeline of human settlement.,tangible,tendentious,tenuous,temperate,A,Tangible means physical evidence. Tenuous (weak) fails as context requires concrete proof.,Adjective Distinctions,Medium,English,Vocabulary and Lexical Aspects
"She maintained a ___ attitude toward the controversy, avoiding public commentary.",dispassionate,discerning,discursive,disingenuous,A,Dispassionate implies neutrality. Discursive (rambling) fails due to context of measured response.,Adjective Applications,Medium,English,Vocabulary and Lexical Aspects
The editor asked for a ___ of the manuscript to highlight key arguments.,synopsis,synthesis,syllogism,syntactic,A,Synopsis is a summary. Synthesis (combination) fails as context requires condensed overview.,Noun Distinctions,Easy,English,Vocabulary and Lexical Aspects
The ___ of the treaty created more problems than it resolved.,implementation,implication,intervention,interpretation,D,Interpretation leads to unintended consequences. Implementation (execution) lacks nuance.,Noun in Context,Hard,English,Vocabulary and Lexical Aspects
His ___ leadership style inspired team members to take initiative.,democratic,directive,delegative,dictatorial,C,Delegative allows autonomy. Directive (micromanagement) contradicts 'take initiative' context.,Adjective in Context,Medium,English,Vocabulary and Lexical Aspects
The artist's use of color created a ___ effect that evoked deep emotions.,kinetic,kinesthetic,kaleidoscopic,kinematic,C,Kaleidoscopic implies dynamic color variation. Kinetic (motion) lacks visual diversity nuance.,Adjective Specificity,Hard,English,Vocabulary and Lexical Aspects
The detective's ___ reasoning uncovered hidden connections in the case.,syllogistic,systematic,sophisticated,surgical,B,Systematic implies organized methodology. Sophisticated (complex) lacks procedural emphasis.,Adjective in Application,Medium,English,Vocabulary and Lexical Aspects
The ___ response to the crisis revealed a lack of preparedness.,timely,tardy,tenacious,tactful,B,Tardy implies delayed action. Timely (prompt) contradicts 'lack of preparedness' context.,Adjective Contrasts,Easy,English,Vocabulary and Lexical Aspects
The poet's ___ imagery transformed simple objects into metaphors of life.,vivid,verbose,vituperative,venerated,A,"Vivid implies striking imagery. Verbose (wordy) fails as context requires impactful, not lengthy.",Adjective in Contextual Use,Medium,English,Vocabulary and Lexical Aspects
The ___ nature of the problem required a multidisciplinary approach.,comprehensive,complex,composite,complicated,B,Complex implies interconnected elements. Complicated (difficult) lacks systemic nuance.,Adjective Nuances,Hard,English,Vocabulary and Lexical Aspects
Her ___ to the role was evident in her meticulous preparations.,commitment,competence,consideration,cognizance,A,Commitment reflects dedication. Competence (ability) lacks emotional investment context.,Noun in Application,Medium,English,Vocabulary and Lexical Aspects
The ___ of the storm damaged the coastal infrastructure.,magnitude,maneuver,manifestation,malignancy,A,Magnitude refers to scale/intensity. Manifestation (appearance) lacks quantitative emphasis.,Noun Distinctions,Medium,English,Vocabulary and Lexical Aspects
The professor's lecture on quantum theory was ___ to most students.,impenetrable,implausible,imperceptible,impervious,A,Impenetrable implies incomprehensible. Implausible (unlikely) contradicts academic context.,Adjective Application,Hard,English,Vocabulary and Lexical Aspects
The ___ between the two cultures led to mutual enrichment of traditions.,confluence,collision,confrontation,coalescence,D,Coalescence implies merging. Confluence (joining) lacks permanent integration emphasis.,Noun Specificity,Hard,English,Vocabulary and Lexical Aspects
The novel's ___ narrative structure kept readers engaged across multiple timelines.,intricate,intrusive,intrinsic,inventive,A,Intricate implies complex interweaving. Inventive (creative) lacks structural emphasis.,Adjective in Context,Medium,English,Vocabulary and Lexical Aspects
The ___ of the policy change caused immediate backlash among stakeholders.,abrogation,abstraction,abundance,aberration,A,Abrogation means cancellation. Aberration (deviation) fails as context requires termination.,Noun Applications,Hard,English,Vocabulary and Lexical Aspects
His ___ remarks about the historical event demonstrated lack of research.,specious,spurious,superficial,scurrilous,C,Superficial implies shallow analysis. Specious (seemingly true) lacks depth critique emphasis.,Adjective Distinctions,Hard,English,Vocabulary and Lexical Aspects
The architect's ___ design balanced form and function seamlessly.,pragmatic,pristine,prophetic,precipitate,A,Pragmatic emphasizes practicality. Pristine (untouched) fails function/context requirement.,Adjective in Context,Medium,English,Vocabulary and Lexical Aspects
The committee's ___ approach ensured all members contributed effectively.,collaborative,combative,compartmentalized,communal,A,Collaborative implies teamwork. Communal (shared) lacks intentional cooperation nuance.,Adjective Specificity,Medium,English,Vocabulary and Lexical Aspects
The scientist's ______ to the field was so significant that it changed the direction of research.,addict,addictive,addition,addicted,C,Addition means contribution. Addition is a noun form; others are adjective/verb forms.,Word Form Usage,Easy,English,Vocabulary and Lexical Aspects
She was ______ by the complexity of the problem but still attempted a solution.,daunted,daunt,daunting,dauntless,A,Daunted (past tense) fits the passive voice. Daunting describes something inherently intimidating.,Participle Adjectives,Medium,English,Vocabulary and Lexical Aspects
He made a ______ decision that saved the company millions.,instinctive,instinct,instinctively,instincts,A,Instinctive (adjective) describes the nature of the decision. Instinctively is adverb form.,Adjective-Adverb Confusion,Medium,English,Vocabulary and Lexical Aspects
The ______ of the riverbank was caused by prolonged flooding.,erosion,corrosion,corrosive,erode,A,Erosion refers to wearing away by natural forces. Corrosion is chemical damage.,Scientific Terminology,Hard,English,Vocabulary and Lexical Aspects
"Despite her initial ______, she agreed to participate in the project.",reluctance,reluctant,reluctantly,reluctantness,A,Reluctance is the noun form required. Reluctant is an adjective.,Noun Forms,Easy,English,Vocabulary and Lexical Aspects
The ______ of the machine requires weekly maintenance to prevent breakdowns.,mechanism,machinery,mechanical,machining,B,Machinery refers to equipment as a whole. Mechanism is a specific system within.,Industrial Terminology,Medium,English,Vocabulary and Lexical Aspects
The committee rejected the proposal due to its ______ nature.,implausible,improbable,implausibly,improbability,A,Implausible means not believable. Improbability is the noun form.,Formal Synonyms,Hard,English,Vocabulary and Lexical Aspects
"After the storm, the village was left in ______.",desolate,desolation,desolately,desolateness,B,Desolation is the state of being lonely. Desolate is adjective form.,Abstract Nouns,Medium,English,Vocabulary and Lexical Aspects
He is known for his ______ approach to problem-solving.,analytical,analyse,analytically,analysis,A,Analytical is the adjective form required. Analysis is noun.,Adjective Formation,Easy,English,Vocabulary and Lexical Aspects
The ______ of the policy caused widespread criticism.,equitable,equity,equitably,equitability,D,Equitability is fairness in policy. Equitable is adjective form.,Legal Terminology,Hard,English,Vocabulary and Lexical Aspects
The novel explores themes of ______ and redemption.,penitent,penitence,penitential,penitently,B,Penitence is the state of remorse. Penitent is adjective form.,Literary Concepts,Medium,English,Vocabulary and Lexical Aspects
The ______ of the evidence led the jury to convict the suspect.,overwhelming,overwhelm,overwhelmed,overwhelmingly,A,Overwhelming describes the nature of evidence. Overwhelmingly is adverb form.,Adjective-Adverb Pairs,Easy,English,Vocabulary and Lexical Aspects
Her ______ background made her an ideal candidate for the role.,diverse,diversity,diversely,diverseness,A,Diverse is the adjective form required. Diversity is noun form.,Demographic Terminology,Medium,English,Vocabulary and Lexical Aspects
The ______ of the new software reduced user errors significantly.,implementation,implement,implemental,implementer,A,Implementation is the process. Implement is the verb form.,Technical Terminology,Hard,English,Vocabulary and Lexical Aspects
The ______ of the book surprised even experienced readers.,complexity,complex,complexly,complexing,A,Complexity is the noun form. Complex is adjective form.,Abstract Nouns,Easy,English,Vocabulary and Lexical Aspects
His ______ response to the crisis earned him public admiration.,calm,calmly,calming,calmness,D,Calmness is the noun form. Calm is adjective/adverb form.,Personality Traits,Medium,English,Vocabulary and Lexical Aspects
The ______ of the solution requires careful calculation.,precise,precision,precisely,preciseness,B,Precision is the noun form. Precise is adjective form.,Scientific Terms,Medium,English,Vocabulary and Lexical Aspects
"The poet used a ___ metaphor to describe the sunset, comparing it to a 'blushing maiden.'",vivid,vague,vapid,vocal,A,"Vivid describes a strong, clear image. Vague is incorrect as it implies lack of clarity.",Descriptive Adjectives,Easy,English,Vocabulary and Lexical Aspects
The scientist's ___ hypothesis was dismissed due to a lack of supporting data.,implausible,impartial,impervious,impetuous,A,"Implausible means unlikely to be true. Impartial refers to fairness, unrelated to data validity.",Adjective-Noun Agreement,Easy,English,Vocabulary and Lexical Aspects
"The hikers ___ the mountain trail, enjoying the panoramic view from the summit.",conquered,conversed,concluded,conformed,A,"Conquered implies overcoming a challenge. Conversed means to talk, not related to trails.",Action Verbs,Medium,English,Vocabulary and Lexical Aspects
The librarian organized the books by author's ___ in the catalog system.,name,namer,naming,namesake,A,"Name is the singular noun. Namesake refers to someone named similarly, which is irrelevant here.",Noun Usage,Easy,English,Vocabulary and Lexical Aspects
The artist's ___ style blended elements of surrealism and cubism.,unique,uniform,united,unyielding,A,"Unique means one of a kind. Uniform implies sameness, which contradicts blending styles.",Descriptive Adjectives,Easy,English,Vocabulary and Lexical Aspects
"The athlete's ___ training regimen included weightlifting, cardio, and flexibility exercises.",comprehensive,compromised,compulsory,complimentary,A,"Comprehensive means thorough. Compromised implies weakening, which is incorrect here.",Adjective-Noun Agreement,Medium,English,Vocabulary and Lexical Aspects
The historian documented the event with a ___ account to ensure historical accuracy.,precise,premised,pretext,premeditated,A,Precise means exact. Premised is a verb form unrelated to documentation accuracy.,Descriptive Adjectives,Easy,English,Vocabulary and Lexical Aspects
The ___ of the novel was so compelling that readers couldn't put it down.,plot,plotter,plottage,plotty,A,"Plot is the storyline. Plotter refers to someone who plans, unrelated to narrative engagement.",Noun Usage,Medium,English,Vocabulary and Lexical Aspects
The ___ of the argument was based on flawed assumptions.,validity,valid,validate,validating,A,"Validity refers to the soundness of an argument. Valid is an adjective, not a noun.",Noun Forms,Easy,English,Vocabulary and Lexical Aspects
The ___ of the building was completed ahead of schedule due to efficient project management.,construction,construct,constrict,constraint,A,"Construction is the noun form of the process. Construct is a verb, not suitable here.",Noun Forms,Medium,English,Vocabulary and Lexical Aspects
The ___ of the machine required a specialist to troubleshoot and fix the error codes.,malfunction,malfunctioning,malfunctioned,malfunctionally,A,"Malfunction is the noun form. Malfunctioning is an adjective, not suitable here.",Noun Forms,Hard,English,Vocabulary and Lexical Aspects
"Choose the correct homophone to complete the sentence: ""It's not ______ fault the lights went out.""",their,there,they're,thier,A,"Their indicates possession. ""There"" refers to a place and ""they're"" is a contraction of ""they are"".",Homophones and Homonyms,Easy,English,Vocabulary and Lexical Aspects
"The idiom ""break the ice"" means to...",Start a conversation,End a meeting,Cause a problem,Avoid a topic,A,Break the ice refers to initiating a conversation in a social setting. Other options misinterpret the idiom.,Idioms and Phrases,Medium,English,Vocabulary and Lexical Aspects
Which word doesn't belong in the medical semantic field?,Stethoscope,Diagnosis,Symphony,Prescription,C,"Symphony belongs to music, not medical terminology. Others are medical terms.",Semantic Fields,Medium,English,Vocabulary and Lexical Aspects
"The sentence ""I saw her duck"" is lexically ambiguous because...",Duck can refer to a bird or an action,Saw implies multiple observations,Her could refer to multiple people,I could refer to multiple people,A,Duck has dual meaning (bird/action). Other options don't explain the ambiguity in this context.,Lexical Ambiguity,Hard,English,Vocabulary and Lexical Aspects
"Which is a hypernym for ""lion""?",Cat,Wild animal,Mammal,Feline,D,Feline is the direct hypernym for lion. Mammal is broader but not the immediate hypernym.,Semantic Relationships,Medium,English,Vocabulary and Lexical Aspects
"Which verb collocates with ""coffee""?",Drink,Eat,Wear,Drive,A,"Drink collocates with coffee. Coffee is a liquid beverage, so eating/drinking distinction matters.",Collocations,Easy,English,Vocabulary and Lexical Aspects
"The antonym of ""generous"" in context is...",Kind,Stingy,Generous,Noble,B,Stingy is the direct antonym of generous. Kind is a synonym for generosity in some contexts.,Antonyms,Easy,English,Vocabulary and Lexical Aspects
"The connotation of ""childish"" is...",Neutral,Positive,Negative,Formal,C,"""Childish"" carries a negative connotation despite its literal meaning of being like a child.",Connotation vs. Denotation,Medium,English,Vocabulary and Lexical Aspects
Which is NOT a semantic field member?,Technology: Laptop,Technology: Router,Technology: Novel,Technology: Software,C,"Novel belongs to the literature field, not technology. Others are tech-related.",Semantic Fields,Medium,English,Vocabulary and Lexical Aspects
"The hyperbole ""I could eat a horse"" implies...",Actual horse consumption,Extreme hunger,Preference for horse meat,Literal eating capacity,B,"Hyperbole exaggerates to express extreme hunger, not literal horse consumption.",Figurative Language,Hard,English,Vocabulary and Lexical Aspects
"The etymology of ""quarantine"" refers to...",Italian for 40 days,French for isolate,Latin for disease,Spanish for cure,A,"Quarantine derives from Italian ""quaranta giorni"" (40 days) for ship isolation periods.",Etymology,Hard,English,Vocabulary and Lexical Aspects
The word 'bat' has multiple meanings depending on context. Which option best describes its lexical category in 'The bat flew into the cave'?,Noun,Verb,Adjective,Adverb,A,Noun meaning refers to an animal; verb form implies swinging. 'Noun' fits the context.,Polysemous Words,Medium,English,Vocabulary and Lexical Aspects
Which of these is a homophone for 'there'?,They're,Their,Thier,Ther,A,"'They’re' is a contraction of 'they are,' pronounced like 'there.'",Homophones,Easy,English,Vocabulary and Lexical Aspects
What suffix transforms 'hope' into an adjective meaning 'lacking hope'?,-ful,-less,-ing,-ed,B,'-less' negates the base word; 'hopeless' means without hope. '-ful' is the opposite.,Suffixes,Medium,English,Vocabulary and Lexical Aspects
Which prefix in 'unreliable' denotes negation?,re-,un-,li-,able,B,'un-' reverses the meaning; 're-' implies repetition. 'un-' is correct here.,Prefixes,Easy,English,Vocabulary and Lexical Aspects
"In 'He made a hole in the wall,' 'made' is formed from 'make.' What process is this?",Inflection,Derivation,Compounding,Blending,A,Inflection changes word form without altering class; derivation creates new words. 'Made' is past tense.,Word Formation,Hard,English,Vocabulary and Lexical Aspects
Which word in 'The knight rode into the night' are homonyms?,knight/night,rode/doe,into/into,the/the,A,'Knight' and 'night' share pronunciation but differ in spelling and meaning.,Homonyms,Medium,English,Vocabulary and Lexical Aspects
Which phrase means 'to abandon a project'?,Give up,Take on,Look into,Run out,A,'Give up' signifies surrendering; 'take on' implies accepting a task.,Phrasal Verbs,Medium,English,Vocabulary and Lexical Aspects
The root 'geo-' in 'geography' denotes:,Earth,Study,Life,Write,A,'Geo' refers to earth; 'graphy' means writing. 'Geography' studies Earth's features.,Word Roots,Medium,English,Vocabulary and Lexical Aspects
Which is a synonym for 'generous' with a negative connotation?,Kind,Stingy,Charitable,Altruistic,B,Stingy implies selfishness; 'generous' is antonymous. 'Stingy' is the negative synonym.,Connotation,Medium,English,Vocabulary and Lexical Aspects
What collective noun describes a group of cows?,Herd,Flock,School,Gang,A,Herd applies to ungulates; 'flock' refers to birds. 'Herd' is correct for cows.,Collective Nouns,Easy,English,Vocabulary and Lexical Aspects
Which coined term combines 'breakfast' and 'lunch'?,Brunch,Lunch,Dinner,Supper,A,Brunch is a portmanteau; other terms are standard. 'Brunch' is the hybrid.,Neologisms,Medium,English,Vocabulary and Lexical Aspects
The compound word 'sunflower' is formed by combining:,'sun' and 'flower','sun' and 'flour','son' and 'flower','so' and 'flower',A,'Sun' and 'flower' merge to describe a plant; others are distractors.,Compound Words,Easy,English,Vocabulary and Lexical Aspects
Which suffix creates an abstract noun from 'possible'?,-ness,-ity,-tion,-ment,B,'-ity' forms abstract nouns; 'possible' → 'possibility.' '-ness' is for states.,Suffixes,Hard,English,Vocabulary and Lexical Aspects
"In 'Lahore is a city,' 'Lahore' is capitalized because it is a:",Proper noun,Common noun,Abstract noun,Collective noun,A,Proper nouns name specific entities; common nouns are general. 'City' is common.,Noun Capitalization,Medium,English,Vocabulary and Lexical Aspects
Which word has an irregular plural form not ending in '-s'?,Cats,Children,Books,Tables,B,'Children' is irregular; others follow standard pluralization rules.,Pluralization,Easy,English,Vocabulary and Lexical Aspects
Which article precedes 'hour' in 'an hour'? Why?,'an' because 'hour' is a vowel sound,'a' because 'hour' is consonant,'an' because it's a silent 'h','a' because it's a long vowel,A,"'An' is used before vowel sounds; 'hour' starts with a silent 'h,' making 'an' correct.",Articles,Hard,English,Vocabulary and Lexical Aspects
What preposition completes 'interested ___ something'?,in,on,at,for,A,Preposition 'in' is fixed with 'interested' in standard usage. Others are incorrect.,Prepositions,Medium,English,Vocabulary and Lexical Aspects
Which prefix in 'unhappy' denotes negation?,Un-,Hap-,Py-,None,A,'Un-' negates 'happy'; others are not prefixes. 'Un-' is the correct choice.,Prefixes,Easy,English,Vocabulary and Lexical Aspects
A student wrote 'The argument was too complex to understand.' Which word best replaces 'complex' in this context?,Simple,Muddled,Coherent,Straightforward,B,Muddled implies confusing complexity. Simple and straightforward are antonyms. Coherent is unrelated.,Synonym/Contextual Usage,Medium,English,Vocabulary and Lexical Aspects
Which word is a homograph with different meanings?,Lead (metal) and lead (to guide),Write and right,Pair and pear,Flower and flour,A,"Lead has different meanings as noun/verb. Others are homophones, not homographs.",Homographs vs Homophones,Hard,English,Vocabulary and Lexical Aspects
Which phrase shows a phrasal verb meaning 'to reduce'?,Break down,Look up,Take off,Put in,A,Break down = reduce complexity. Others have unrelated meanings like search or depart.,Phrasal Verbs,Medium,English,Vocabulary and Lexical Aspects
Choose the correct collocation: 'She decided to ___ the job offer.',Accept,Receive,Obtain,Acquire,A,"Accept is standard collocation with 'decide'. Others imply passive receipt, not active choice.",Collocations,Medium,English,Vocabulary and Lexical Aspects
Which word is a portmanteau?,Smog,Bike,Mobile,Chair,A,Smog = smoke + fog. Others are standalone words without fused components.,Word Formation,Hard,English,Vocabulary and Lexical Aspects
Identify the lexical category of 'quickly' in 'He ran quickly.',Adjective,Adverb,Verb,Pronoun,B,Quickly modifies the verb 'ran' as an adverb. Adjective form is 'quick'.,Parts of Speech,Easy,English,Vocabulary and Lexical Aspects
Which prefix means 'not' when forming 'invisible'?,In-,Un-,Dis-,Non-,A,In- creates negatives like invisible. Un- and dis- attach to different root words.,Prefixes,Medium,English,Vocabulary and Lexical Aspects
Which sentence uses 'fewer' correctly?,Less people attended the event.,Fewer items were sold.,Less books were returned.,Fewer time was spent.,B,Fewer counts discrete items. Less applies to uncountable nouns like time.,Countable vs Uncountable,Medium,English,Vocabulary and Lexical Aspects
What is the correct suffix for 'happiness'?,-ly,-ness,-ment,-ity,B,-ness forms abstract nouns from adjectives. Others create adverbs or other noun types.,Suffixes,Easy,English,Vocabulary and Lexical Aspects
Which word is an irregular plural?,Cats,Boxes,Geese,Houses,C,Geese is irregular (goose → geese). Others follow regular plural rules.,Plural Formation,Easy,English,Vocabulary and Lexical Aspects
Select the correct antonym of 'generous' in context: 'She made a generous donation.',Selfish,Stingy,Greedy,Parsimonious,B,Stingy directly opposes generosity in giving. Others are synonyms with nuance differences.,Antonyms,Medium,English,Vocabulary and Lexical Aspects
Identify the correct spelling for a word meaning 'to examine closely'?,Scrutinaze,Scratinise,Scrutinize,Scrutenize,C,Scrutinize is standard spelling. Others are common misspellings.,Spelling Rules,Easy,English,Vocabulary and Lexical Aspects
Which word is a heterograph homophone of 'flower'?,Flour,Flourish,Flower,Flutter,A,Flour/flower are spelled differently but pronounced same. Others have different sounds.,Heterograph Homophones,Medium,English,Vocabulary and Lexical Aspects
What is the primary meaning of 'run' in 'The machine runs smoothly'?,Move quickly,Operate,Compete,Manage,B,Operate is the technical meaning for machines. Others are unrelated contexts.,Lexical Ambiguity,Hard,English,Vocabulary and Lexical Aspects
Which word requires an article before it in a sentence?,Information,Advice,News,Book,D,Book is countable and requires an article. Others are uncountable mass nouns.,Determiners,Medium,English,Vocabulary and Lexical Aspects
Identify the correct comparative form: 'This book is ___ interesting than that one.',More,Most,Much,Very,A,More is standard comparative for two items. Most requires three or more.,Comparatives,Easy,English,Vocabulary and Lexical Aspects
