Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
344,Which of the following shortcut is used to bring the desktop to the top of other windows?,WinKey + M,WinKey + D,WinKey + SHIFT + M,WinKey + CTRL + F,B
345,Which of these keys is used in MS Excel to insert the current time in a workbook?,Ctrl + Shift + ;,Ctrl + Shift + :,Ctrl + Shift + ',None of these,A
346,RAM is ____:,Volatile,Non - Permanent,Primary Memory,All of these,A
347,Which symbol must all formulas begin with?,=,*,#,All of these,A
348,Which of the following combination of keys is used to close the active window?,CTRL + F1,CTRL + F2,CTRL + F3,CTRL + F4,D
349,What is the correct shortcut key to check grammar in MS Word?,F2,F5,F7,None of these,C
351,Which shortcut key combination resets highlighted text to the default font in MS Word?,Ctrl+Backspace,Ctrl+Spacebar,Ctrl+R,None of these,B
352,With which of the following do all formulas in Excel start?,#ERROR!,=,-,&,B
353,Which key is used to enter the current date in Excel?,Ctrl+:,Ctrl+;,Ctrl+Shift+:,Ctrl+Shift+;,B
354,Which of the following is not true of FORTRAN?,It was developed for scientific and mathematical applications,It is one of the oldest high-level languages,It is a problem-oriented language,It requires extensive internal documentation,D
355,Which part of a computer connects with the motherboard and gives power to different parts:,CPU,Power supply,RAM,None of these,B
356,Microsoft Office is an example of a:,Horizontal market software,Open source software,Vertical market software,Closed source software,A
357,Which area in an Excel window allows entering values and formulas?,Title bar,Menu bar,Formula bar,Standard toolbar,C
358,What is the shortcut to insert a line break in MS Word?,Ctrl+Enter,Shift+Enter,Alt+Enter,None of these,B
360,What we call to a combination of row and column:,Line,Column,Row,Cell,D
361,DOS stands for:,Disk Operating System,Disk Operating Session,Digital Operating System,Digital Open System,A
363,Which operation will you perform if you need to move a block of text?,Cut and Paste,Copy and Paste,Drag and Paste,None of these,A
364,Which of the following allows you to select more than one slide in a presentation?,Alt + Click each slide,Shift + drag each slide,Shift + Click each slide,Ctrl + Click each slide,D
366,Which shortcut key is used to center align the selected text:,Ctrl+C,Ctrl+D,Ctrl+E,Ctrl+M,C
367,Which of the following can you paste using the 'Paste Special' command?,Validation,Formulas,Formats,All of these,D
369,The output shown on a computer monitor is called:,Hard copy,Soft copy,Print copy,None of these,B
370,What is the shortcut key for applying superscript formatting in MS Word:,Ctrl+Shift+S,Ctrl+=,Ctrl+Shift++,Ctrl+Alt+S,C
371,Among the following is the latest version of MS Excel?,Excel 2019,Excel 2016,Excel 2017,None of these,A
372,Programmes written to make computers function in a desired way are called:,Codes,Instructions,Hardware,Software,D
373,"A connection between two endpoints, either physical or logical, over which data may travel in both directions simultaneously is called:",Datalink,Duplex,Networks,None of these,B
374,The shortcut key to undo the last action in a document:,Ctrl + Z,Ctrl + Y,Ctrl + C,Ctrl + V,A
375,"Computers manipulate data in many ways, and this manipulation is called:",Upgrading,Processing,Batching,Utilizing,B
376,Which part of the computer is called the “brain of the computer”?,Compiler,Central Processing Unit,Visual Display Unit,None of these,B
377,The ______ button is used to reload a page in the Internet browser.,Reload,Refresh,Research,Forward,B
378,The Autosum feature:,Extends a sequential series of data.,Automatically adds a range of cell values.,Applies a border around the selected cells.,None of these,B
379,A computer on the internet is identified by:,E-mail address,Street address,IP address,None of the above,C
380,What is the primary function of the register in a CPU:,"Quickly accept, store, and transfer data and instructions",To manage the CPU's cache memory,To control the flow of instructions,To handle memory management,A
382,When an Excel workbook is linked to a Word document:,The Word document contains a copy of the actual data.,The Word document cannot be edited.,The Word document must contain a hyperlink.,The Word document contains a reference to the original source application.,D
383,"In a computer spreadsheet, each cell can contain a:",Label,Value,Formula,All of these,D
385,Excel would evaluate the formula =20*10/5*8 and return this answer:,5,6.25,320,232,C
386,ICT stands for:,Information and Communication Technology,Information and Computer Technology,Inter-Connected Technology,Information and Common Technology,A
388,"In Microsoft Word, you can jump to the next column by:",Press Alt + Down-arrow,Clicking with your mouse on the next column,Both of above,None of Above,C
389,Ctrl+N is used to:,Save document,Open document,New document,Close document,C
391,"To center the selected text, the shortcut key is:",Ctrl+ C,Ctrl+ E,Ctrl+ O,Ctrl+ U,B
392,Slide sorter can be accessed through the ____ menu.,Insert,View,Edit,File,B
393,Which is a volatile memory?,ROM,BIOS,PROM,RAM,D
394,What is the use of a firewall in a computer?,To recover lost data,Protect against unauthorized access and threats,To increase processing speed,Monitor website traffic,B
395,What computer virus holds the record for being the most widespread computer virus?,I Love You,Nimdad,Melllisa,Chrismas,A
396,Which of the following shortcuts will create a new folder in a Windows folder?,Ctrl + C,Ctrl + Shift + N,Ctrl + O,Ctrl + Alt,B
397,Which shortcut keys are used to open the Startup Menu?,CTRL + ESC,CTRL + ALT,CTRL + F,CTRL + TAB,A
398,The ____ project allows access to the universe of online information using two simple user interface operations.,World-Wide Web,IP address,Web browser,None of these,A
399,Which one is not a multitasking operating system?,Windows,Linux,Win NT,DOS,D
400,CPU is an example of:,Software,Hardware,Program,Memory,B
401,What is the maximum font size you can apply for any character in MS-Word?,163,1638,16038,None of these,B
402,"In MS Excel, a formula that looks for a value in the leftmost column of a table and then returns a value in the same row for a specific column is:",Horizontal Lookup,Vertical Lookup,Average,None of these,B
403,"PNG, JPEG, and GIF are the formats of ___ files.",Audio,Image,Video,None of these,B
404,Which technology is used in compact disks to store data?,Electrical,Mechanical,Electromagnetic,LASER,D
405,Which of the following is not a search engine?,Yahoo,Google,Ask,None of these,D
407,Which is used to open a website?,Browser,Gmail,Yahoo,None of these,A
408,Which among the following is not necessary for the working of a standalone computer?,RAM,Hard Drive,Operating System,LAN Card,D
410,ALU and Control Unit jointly known as:,RAM,ROM,CPU,PC,C
411,What is Unix in computer systems?,A type of software application,"A multiuser, multitasking operating system",A programming language,A hardware device,B
413,RAID stands for:,Redundant Array of Independent Disks,Redundant Array of Independent Device,Redundant Array of Independent Division,None of these,A
414,Which shortcut key is used for selecting the whole document?,Ctrl+A,Ctrl+B,Ctrl+C,Ctrl+D,A
416,What is the default page setup orientation of a slide in PowerPoint:,Landscape,Portrait,Vertical,None of these,A
417,What type of resource is most likely to be a shared common resource in a computer Network?,Printers,Speakers,Floppy disk drives,None of the above,A
418,The date and time of a computer are changed from the:,Control unit,Control panel,Control CPU,None of these,B
419,The smallest font size in MS-word is:,6,8,10,12,B
420,To import text from a word document that uses headings into a PowerPoint presentation:,This can not be done in PowerPoint,"Click Insert, Slides from Outline","Click Import, Word Document Headings","Click File, New, Presentation from Word Headings",B
421,"Which of the following describes the size, weight, and spacing in MS Word documents?",Font,Colour,Alphabet,None of these,A
422,"In MS Word, what is the maximum scale percentage available in the scale drop-down box?",400,100,150,500,D
423,A feature of MS Word that saves the document automatically after a certain interval is available on:,Save tab on Options dialog box,Save As dialog box,Both of above,None of above,A
424,"In which menu do you find slide design, slide layout in PowerPoint?",Slide show tab,Design tab,Both A and B,None of these,B
425,"In MS Word, the shortcut key for font size is:",Ctrl + Shift + B,Ctrl + Shift + F,Ctrl + Shift + E,None of these,B
426,What is the version of pre-released software?,Beta,Alpha,Gamma,None of these,A
427,"You wish to justify text over the height of a paper, which option will you choose in Ms Word?",From the formatting toolbar,Page Setup from the File menu,Font from the Format menu,Paragraph from the Format menu,B
428,Which key on the keyboard can be used to view slide show in MS PowerPoint?,F1,F2,F3,F5,D
429,"In MS Word 2016, which shortcut key is used to replace text or specific formatting?",Ctrl + K,Ctrl + T,Ctrl + H,Ctrl + Shift + M,C
430,Pressing F8 three times selects?,Sentence,Select the dialog box,Change the margin,All of these,A
431,"In Excel, which key is used to format a number in date format?",Ctrl+Shift+1,Ctrl+Shift+4,Ctrl+Shift+6,Ctrl+Shift+3,D
432,Which layer of the OSI model is used by the router?,Layer 2,Layer 4,Layer 3,All of the Above,C
433,Ctrl + W Shortcut is used in Microsoft Word to:,Save and Print the Document,Save and Close Word Application,Save and Close document,"Without Save, Close Document",C
435,"In MS-Excel, two common wildcard characters that MS-Excel recognizes are:",* and ?,* and >,^ and /,None of these,A
436,Which of the following tools enables you to add text to a slide without using the standard placeholders?,Text tool box,Line tool,Drawing tool,Auto shapes tool,A
438,Which of the following is the most powerful computers?,Mainframe Computer,Mini computer,Micro computer,Super computer,D
439,A computer program is also known as:,Software,Process,Procedure,Compiler,A
441,The quickest way to create a PowerPoint presentation is to use the:,Word for windows templates,Auto creation wizard,Auto content wizard,Presentation wizard,C
442,What is used in a computer to protect a network server from damage by those who log in to it?,Antivirus,Firewall,Gateway,Flow Control,B
444,"In MS Word 2007, to select a column of the table from bottom to top, press:",SHIFT + ALT + PAGE UP,ALT + PAGE UP,CTRL + PAGE UP,CTRL + ALT + PAGE UP,A
445,Special effects used to introduce slides in a presentation are called:,Effects,Custom animations,Transitions,Preset animations,C
446,Which would you choose to display the statistics about a document?,"Tools, word count","Insert, statistics","Tools, spelling and grammar","Tools, statistics",A
447,Which panes keep specific rows or columns visible when you scroll in the worksheet?,Split pane,Freezing pane,Filter pane,None of these,B
448,What is the function of CTRL+O in Microsoft Word?,Save Document,Print Document,Close Document,Open Document,D
449,Mac is an:,Utility Program,Operating System,Windows,Multimedia Software,B
450,Name the Desktop database application that is part of the MS Office suite.,MS WORD,MS EXCEL,MS POWERPOINT,MS ACCESS,D
451,BCD stands for:,Bit Coded Decimal,Binary Coded Digit,Bit Coded Digit,Binary Coded Decimal,D
452,"Although it is not shown in normal view, to view a header, click View on the menu bar and then click Header and Footer.",View,Edit,Format,Tools,A
453,How do you magnify your document in Ms Word?,"View, Zoom","Format, Font","Tools, Options","Tools, Customize",A
454,Which of the following views is the best view to use when setting transition effects for all slides in a presentation?,Slide sorter view,Notes page view,Slide view,Outline view,A
455,Which one of the following is an input device?,Monitor,Scanner,Printer,Speaker,B
456,Which key is used for Excel column highlight:,Shift + space,CTRL + space,Alt + space,None of these,B
457,A website is a collection of:,Web pages,Graphic Files,Audio and Video Files,All of the Above,D
458,"By default, footers are printed on:",First page,Last page,All pages,Even pages,C
460,The hanging indent marker indents all the lines of a paragraph except the first line in Ms Word.,First Line Indent Marker,Hanging Indent Marker,Left Indent Marker,Right Indent Marker,B
461,The network is overloaded with enormous data sent by many computers within the network. The inability of the network to deliver the data is termed as:,Access control,Congestion,Error propagation,Deadlock,B
463,Which key is used to refresh the current window?,F1,F3,F5,F7,C
464,Ctrl + F Shortcut key is used in Ms Word to:,Open Find and Replace Dialog box with activating Find Tab,Open Page Setup Dialog box with activating Layout Tab,Open Font Dialog Box with activating Font tab,Open File Save as Dialog box,A
466,Window key + Ctrl + F:,Find Computers,Find files or folders,Show Desktop (toggle),Run,A
467,Which of the following is NOT one of the four major data processing functions of a computer?,Gathering data,Processing data into information,Analyzing the data or information,Storing the data or information,C
469,"To fix values in Excel, we use?",Absolute reference,Thumbnails,Thread,None of these,A
470,IP stands for:,Intranet Process,Internet Process,Intranet Protocol,Internet Protocol,D
472,Which physical part of the computer is responsible for connecting various peripherals and components?,Motherboard,Control Bus,RAM,All of these,A
473,Which of the following is not an essential component to perform a mail merge operation?,Main document,Merge field,Word field,Data source,C
475,If you press ____ the cell accepts your typing as its content.,Tab,Ctrl+Enter,Enter,Alt+Enter,A
476,Which of the following devices uses parallel transmission?,Mouse,Keyboard,Printer,Light Pen,C
477,"____ uses information systems to do an activity cheaper, faster, accurately and consistently.",Genetics,Automation,Automatic,Robotics,B
478,What does WWW stand for?,World Whole Web,Wide World Web,Web World Wide,World Wide Web,D
479,Which of the following is not an essential component to perform a mail merge operation:,Main document,Data source,Merge fields,Word fields,D
480,"In a computer spreadsheet, the function which is used to count the numbers of entries in a given range is called:",Length,Counter,Counting,Count,C
481,The thickness of a line is changed in:,Shape Style,Line Weight or Thickness,Thickness Styles,Shape Line Thickness,B
482,The shortcut key for finding something is?,Ctrl+Shift+F,Ctrl+F,Shift+F,None of these,B
483,A fault in a computer program which prevents it from working correctly is known as:,Boot,Bug,Biff,Strap,B
484,Which is termed as the fastest Computer in the World recently in June 2020?,Sequoia,Fugaku,Tianhe-2A,Frontera,B
485,Window key + U:,Show system properties,Utility Manager,Show Desktop (toggle),Lock Desktop,B
486,F1 through F12 are called function keys.,Function,Modifier,Control,None of these,A
488,How many rows can you insert in a word document in maximum?,256,16384,32767,Not specified,D
489,How many characters can ASCII 8-bit code represent?,1000 characters,390 characters,156 characters,256 characters,D
491,QuickTime is a:,Website,Search Engine,Media Player,Language,C
492,"In MS Word, the ____ shortcut key combination underlines the selected text.",Ctrl + P,Ctrl + V,Ctrl + U,Ctrl + A,C
494,____ are used to display data:,Storage devices,Communication devices,Input devices,Output devices,D
495,The fifth generation of computers is characterized by:,Use of natural language,Artificial Intelligence,Bio Chips,All of these,D
497,Page Up Keyboard key is used in Microsoft Word to:,Moves the cursor one line up,Moves the cursor one screen up,Moves the cursor one page up,Moves the cursor one paragraph up,B
498,"In computer communication, ""Verification"" is a process of?",Access,Login,Logout,Authentication,D
500,Google is an American multinational technology company.,American,Indian,Italian,German,A
501,Which value remains unchanged in MS Excel?,Constant,Function,Variable,None of these,A
502,The keyboard F12 key in Ms Word opens a:,Save As dialog box,Open dialog box,Save dialog box,Close dialog box,A
503,.docx is the extension of which of the following?,MS Word,MS Excel,PowerPoint,None of these,A
504,One Megabyte is equal to:,'1024 Bytes,'1024 Kilobytes,'1024 Gigabits,'1024 Bits,B
505,"What is the shortcut key for ""Clear All formatting"" the selected text?",Ctrl+Del,Ctrl+Enter,Ctrl+Spacebar,Shift+F3,C
507,"In Microsoft Windows 7, Gadgets can give you information about the weather.",File,Gadgets,Window explorer,Both A and B,B
508,"In Excel, which key is used to select the entire column?",Ctrl+Space,Shift+Space,Alt+Space,None of these,A
510,A computer program that translates one program instruction at a time into machine language is called a/an:,Interpreter,Compiler,Emulator,None of these,A
511,What does BCC mean in e-mail?,Basic Carbon Card,Business Carbon Copy,Black Carbon Copy,Blind Carbon Copy,D
513,You can auto fit the width of column by:,Double clicking on the column name on column header,Double click on the cell pointer in worksheet,Double clicking on column right border on column header,Double clicking on the column left border of column header,C
514,A collection of related tables is called a:,Row,Record,Database,File,C
516,"In Excel, which key is used to Open the Format Cells window?",Ctrl+F10,Ctrl+6,Ctrl+F1,Ctrl+1,D
517,Single spacing in an MS-Word document causes 12 point line spacing.,10,12,14,16,B
518,BIOS stands for:,Basic input output system,Binary input output system,Basic input off system,All of above,A
519,What is the primary purpose of the Document Inspector in Microsoft Word?,To format the document for printing,To check spelling and grammar errors,To identify and remove hidden or sensitive information,To track changes made to the document,C
520,Ctrl + E Shortcut key is used in Ms Word to:,Exit Application,Select All,Clear All,Align Center,D
521,PowerPoint is a tool of Microsoft that is used to make:,Presentations,Software,Graphics,Charts,A
522,"In MS PowerPoint, we can go to the next slide by:",Enter Button,Mouse,Spacebar,All of these,D
523,Which of the following is not part of a standard office suite?,Database,File manager,Image Editor,Word Processor,B
524,Which of the following sections does not exist in a slide layout?,Charts,Animations,Lists,None of these,B
526,Devices used to enter data or information into a computer include:,Keyboard,Mouse,Microphone,All of above,D
527,Which of the following is not one of the three ‘Mail Merge Helper’ steps?,Merge the two files,Create the main document,Set the mailing list parameters,Create the data source,C
529,Which option in the file menu is used to close the current file in MS Word?,Exit,Close,Quit,New,B
530,8 Bits make up a:,Byte,Megabyte,Kilo Byte,None,A
532,SEO is the process of getting traffic by:,Natural Search,Editorial,Organic,None of these,C
533,PSTN stands for:,Process Switched Telephone Network,Public Switched True Network,Public Serial Telephone Network,Public Switched Telephone Network,D
535,The Home Keyboard Key is used in Microsoft Word to:,Moves the cursor to the beginning of the document,Moves the cursor to the beginning of the paragraph,Moves the cursor to the beginning of the screen,Moves the cursor to the beginning of the line,D
536,A set of rules for telling the computer what operations to perform is called a:,Procedural language,Structures,Natural language,Programming language,D
537,Which sign is used in the formula to use absolute reference?,@,#,$,*,C
538,What is placed to the left of the horizontal scroll bar in Ms Word?,Tab stop buttons,View buttons,Split buttons,Indicators,B
539,Which key is used for help in Ms Excel?,F1,F2,F3,None of these,A
540,The first step in creating a Pivot Table is:,Clicking on the Insert Tab and inserting a Pivot Table,Select data that needs to be analyzed,Deciding on which fields to use to analyze the data,None of these,B
541,"By default, the page size of a new document in many regions for MS Word is _____ inches by _____ inches.",8.5 and 11,7.5 and 12,7.5 and 11.5,None of these,A
542,The shortcut key for undo is:,CTRL+U,CTRL+D,CTRL+Z,CTRL+O,C
543,The hardware parts of a computer are:,Firmware components,Physical components,Logical components,All of these,B
544,Which tab is not available on the left panel when you open a presentation in PowerPoint?,Slides,Notes,Outline,None of these,B
545,"In the context of animations, what is a trigger in Powerpoint?",An action button that advances to the next slide,An item on the slide that performs an action when clicked,The name of a motion path,All of above,B
546,What is the storage capacity of a CD-ROM?,500 MB,680 MB,800 MB,1000 MB,B
547,"In Ms Excel, ready-made templates are available under the File tab.",File,Insert,Design,None of these,A
548,What does Ctrl + = key effect?,Superscript,Subscript,All caps,Shadow,B
549,The oldest Internet Search Engine among the following is:,Google,MSN Search,Yahoo,AltaVista,D
551,How can you break the current column and start a new column immediately in Ms Word?,Press Ctrl + Shift + Enter,Press Alt + Enter,Press Ctrl + Enter,Press Alt + Shift + Enter,A
552,Who invented Slide Rules?,John Napier,William Oughtred,Gottfried Leibnitz,Blaise Pascal,B
553,The unit of measurement of a word length is:,Metre,Byte,Bit,Millimetre,C
554,A user interface that is easy to use is considered to be:,User-happy,User-friendly,User-simple,None of these,B
555,"Volatile memory loses content, when power is lost.",Non volatile,Volatile,Static,None of these,B
556,Which shortcut key is used to switch from one MS Word document to another MS Word document?,Ctrl + Shift + F6,Ctrl + Shift + F4,Ctrl + Shift + F2,None of These,A
557,Which is the keyboard shortcut to increase font size in Microsoft Word?,Ctrl+[,Ctrl+],Ctrl+Shift+=,None of these,B
558,What are the three options available in the Insert >> Picture menu?,"Clipart, Pictures, Shapes","Clipart, From File, Shapes","Clipart, From files, AutoShapes","Clipart, Pictures, AutoShapes",B
559,"If we do not want to delete an email permanently, what should we do to remove it from the inbox?",Mark it as spam,Move it to trash,Archive it,Forward it,C
560,Which key will be used to refresh a webpage?,F1,F5,F10,None of these,B
561,"Interpreter translates and executes a program at run time, line by line.",Compiler,Interpreter,Linker,Loader,B
562,Microsoft Excel function arguments are always written in:,Cells,Rows,Columns,Parentheses,D
563,"In Excel, Conditional Formatting is in:",Home Tab,Insert Tab,Page Layout,View Tab,A
564,Who invented the high-level language “C”?,Dennis M Ritchie,Niklaus Writh,Seymour Papert,Donald Kunth,A
566,Ctrl+A is used to select ____ text.,Whole,Part of text or highlighted text,Numerical,None of these,A
567,Money transfer through mobile is called:,IFSC,IMPS,ATM,IFS,B
569,A value used in a formula that does not change is called a ______.,Constant,Cell address,Static,Variable,A
570,Servers are computers that provide resources to other computers connected to a:,Network,Mainframe,Supercomputer,Client,A
572,Where in Excel is the address of an active cell displayed?,Status bar,Formula bar,Name box,Title bar,C
573,Which of the following is a form of Cybercrime?,Software,Hacking,Hardware,None of these,B
575,"When you open a new workbook in MS Excel, which of the following appears on the topmost screen?",Title bar,Status bar,Horizontal scroll bar,Vertical scroll bar,A
576,"In MS Excel, if a numeric value starts with __________ then this value can be treated as a label.",Hash,Equal Sign,Apostrophe,Tilde,C
578,A ______ is a silicon chip that carries out a set of instructions and processes data efficiently and accurately.,RAM,Modem,Processor,Hard disk,C
579,The common name for the crime of stealing passwords is:,Jacking,Identity theft,Spoofing,Hacking,C
581,"In MS Word 2016, the shortcut key to open the ""Font Display Box"" is:",Ctrl + F,Alt + F,Alt + D,Ctrl + D,D
582,The first computers were programmed using:,Assembly language,Machine language,Source code,Object code,B
583,Phishing scams are attempts by individuals to obtain confidential information from you by falsifying their identity.,Computer viruses,Phishing trips,Phishing scams,Spyware scams,C
584,A small or intelligent device is so-called because it contains within it a:,Computer,Microcomputer,Programmable,Sensor,D
585,Arrangement of data in a logical sequence is known as:,Sorting,Classifying,Reproducing,Summarizing,A
586,A Kilobyte is equal to:,10000 bytes,1024 bytes,1 million bytes,10 million bytes,B
587,Which type of software controls your application software and manages how your hardware devices work together?,System Software,Operating System,Utility Software,Application Software,B
588,LCD stands for:,Light Clear Display,Liquid Crystal Display,Light crystal display,None of these,B
589,Who invented the computer?,Bill Gates,Steve Jobs,Nikola Tesla,Charles Babbage,D
590,Which country has the most computers in the world:,America,Germany,France,Japan,A
591,Microsoft Excel 2019 files have a default extension of:,.Xlsx,.Xls,.excel,0.123,A
592,A program that can destroy all of your computer programs:,Anti-virus,Virus,Switched computer,Dust,B
593,"In MS Excel 2016, which of the following can be used to split windows into two by which of the following options:",Format >Window>Split,View >Window>Split,View >Window>Split,Page Layout>Split,B
594,What is bulk e-mail known as?,Arial,Spam,Hebrew,Spool,B
595,What is the name of an application program that gathers user information and sends it to someone through the Internet?,Virus,Spybot,Logic bomb,Security patch,B
596,From what location are the 1st computer instructions available on boot up?,ROM BIOS,CPU,boot.ini,CONFIG.SYS,A
597,Which shortcut key is used to select the whole document in MS Word?,Ctrl+A,Ctrl+H,Ctrl+T,Ctrl+Q,A
598,Which of the following can you paste selectively using the Paste Special command?,Validation,Formats,Formulas,All of these,D
600,What was the name of the first personal computer electronic spreadsheet software package which became a smash hit as soon as it was introduced in 1978?,Word star,VisiCalc,Lotus 1-2-3,Excel,B
601,1KB = ?,1024 bytes,1000 KB,1024 MB,None of these,A
603,Which of these font effects is NOT available in the PowerPoint Font dialogue box?,Shadow,Underline,Strikethrough,Emboss,D
604,What is the name of the operating system that reads and reacts in terms of actual time?,Quick response system,Real-Time System,Time sharing system,None of these,B
605,The digital computer was developed primarily in:,USSR,UK,USA,Japan,C
606,Ctrl+L is used for:,Italic,Left Indent,Save document,Close document,B
607,No computer can do anything without a:,Memory,Chip,Program,Output,C
608,"In MS Excel, a mathematical formula primarily contains:",Label,Numeric value,Both A & B,None of these,B
610,A common name for software errors is:,Bugs,Trojans,Logic bombs,Viruses,A
611,Which of the following is an example for automatic text formatting:,Underlining hyperlink,Adjusting extra space,Replacing two '-s' with an em hyphen,All of these,D
613,"In email, we can attach ______?",Audio,Video,Text,All of these,D
614,You can activate a cell by:,Pressing the tab key,Clicking the cell,Pressing an arrow key,All of these,D
616,"""Adobe Flash"" is an example of:",Spreadsheet,Multimedia software,Utility software,File manager,B
617,IBM stands for:,International Business Machine,Integrated Business Machine,Information Business Machines,International Business Model,A
619,A desktop computer usually refers to:,Microcomputer,Macrocomputer,Mainframe computer,None of these,A
620,"In Ms Word, what happens if you mark the Hidden check box of the Font dialog box after you select some text?",The text is deleted from the document and you need to bring it from the Recycle Bin if required again,The text is hidden and you need to bring it by removing the check box if needed again,The text is deleted and cannot be returned back,The text is hidden and cannot be returned back,B
622,In what respect are human beings superior to computers?,Diligence,Intelligence,Slavery,Reliability,B
623,Which of the following is not an element of a computer spreadsheet interface?,Pencil work,Active cell,Menu bar,Workbook,A
625,Vector graphics is composed of:,Pixels,Paths,Palettes,None of those,B
626,The default language of Microsoft Word is:,USA English,UK English,Canadian English,Australian English,A
628,The PowerPoint view that displays only text (title and bullets) is:,Slide show,Slide sorter view,Notes page view,Outline view,D
629,Pressing the F8 key three times selects:,A sentence,A paragraph,A word,An entire document,A
630,Which corner of the Word window has the zoom control?,Upper-left,Upper-right,Lower-right,Lower-left,C
631,Which command is used to open PowerPoint?,ppt.exe,powerpnt.exe,ppte.exe,None of these,B
632,API stands for:,Algorithmic Protocol Interface,Adapter Protocol Interface,Application Programming Interface,Accelerated Programming Interface,C
633,Ctrl + A Shortcut key is used in Ms Word to:,Align Right,Select All,Change font,Save document,B
634,"An email address consists of two parts, username or ID, and _______:",Domain Name,Password,URL,None of these,A
635,Page Down Keyboard key is used in Microsoft Word to:,Moves the cursor one line down,Moves the cursor one screen down,Moves the cursor one page down,Moves the cursor one paragraph down,B
636,How many rows are in one Microsoft Excel sheet?,65536,16384,1048576,None of Above,C
638,E-mail stands for:,Electronic mail,External mail,Electronic Messaging Advice and Information,Both A and C,A
639,Cursor is a:,Thin Blinking line,Pointing device,Pixel,All of these,A
641,WWWW stands for:,World Wide Web Wireless,World Wide Web Worm,World Wide Wonderful Wine,World Wide Web Wrestling,B
642,The date and time are displayed on the task bar (system tray).,Status bar,Task bar (system tray),Menu Bar,Launch Pad,B
644,"How much data can a single layer, single-sided DVD store?",4.7 GB,14.7 GB,24.7 GB,34.7 GB,A
645,"A self-replicating program, similar to a virus which was taken from a 1970s science fiction novel by John Bruner entitled the Shockwave Rider is:",Bug,Wice,Lice,Worm,D
647,What is the keyboard shortcut key for Save As?,F12,Ctrl + F12,Alt + F12,Shift + F12,A
648,"In MS Word, a tab stop position cannot be the following alignment:",Decimal Alignment,Center Alignment,Bar Alignment,Justify Alignment,D
650,Which of the following is also known as the brain of the computer?,Control Unit,Central Processing Unit,Arithematic and language unit,Monitor,B
651,Who invented the computer?,Charles Babbage,Alan Turing,Bill Gates,None of these,A
653,Which of the following is not available on the ruler of the ms word screen?,Left indent,Right indent,Center indent,Tab stop box,C
654,The Fourth Industrial Revolution (4IR) means:,Internet Communication,Communication through technology,Internet of Things,All of these,D
655,What is a light pen?,Mechanical Input Device,Optical Input Device,Electronic Input Device,Optical Output Device,B
657,Ctrl + Right Arrow is used to:,Moves the cursor one word right,Moves the cursor end of the line,Moves the cursor end of the document,Moves the cursor one Paragraph down,A
658,CRT stands for:,Crystal Ray Tube,Cathode Ray Tube,Cabin Ray Tube,Carbon Ray Tube,B
660,Which of the following is not a valid version of MS Office?,Office 2003,Office Vista,Office 2007,None of these,B
661,The Thesaurus tool in MS Word is used for:,Grammar options,Spelling suggestions,Synonyms and Antonyms words,None of These,C
663,SIMM Stands For:,Single Inline Memory Module,Single Identify Memory Module,Secret Internet Memory module,None of them,A
664,"_____ is a predefined set of colors, fonts, and visual effects that you apply to your slides.",Design,Animation,Layout,Theme,D
666,A hard disk becomes totally inaccessible when a computer virus corrupts its:,Boot Sector,Partition Table,File Allocation Table,None of these,B
667,Which of the following is a volatile memory?,ROM,BIOS,PROM,RAM,D
668,What is the smallest and largest font size available in the font size tool on the formatting toolbar?,6 and 64,8 and 72,12 and 1392,None of these,B
669,Which of the following function key activates the speller in Ms Word?,F5,F7,F9,Shift+F7,B
670,A set of instructions that directs a 'computer's hardware to perform a task is called a:,Command,Program,Operating system,None of these,B
671,Which of the following are components of a Central Processing Unit (CPU)?,"Arithmetic logic unit, Mouse","Arithmetic logic unit, Control unit","Arithmetic logic unit, Integrated Circuits","Control Unit, Monitor",B
672,"In MS Word 2007, to extend a selection to the beginning of a paragraph, press:",CTRL + ALT + UP ARROW,ALT + SHIFT + UP ARROW,CTRL + SHIFT + UP ARROW,CTRL + UP ARROW,C
673,Which part of the computer is directly involved in executing the instructions of the computer program?,The scanner,The main storage,The secondary storage,The processor,D
674,"In PowerPoint, the selected design template can be applied:",To current slide only,To all the slides,To all the new presentation you create,All of these,D
675,Which enables us to send the same letter to different persons:,Macros,Template,Mail merge,None of these,C
676,"In MS Word, 'Ctrl + Page Up' is used to:",Move the cursor one page up,Move the cursor one paragraph up,Move the cursor one screen up,Move the cursor one line up,A
677,PowerPoint _______ allow you to print multiple pages on one page.,Handouts,Notes master,Slide sorter,Notes page,A
679,Which of the following can be renamed?,Worksheet,A cell,Workbook,Worksheet and workbook both,D
680,What is the other name for a programmed chip?,RAM,ROM,LSIC,PROM,B
682,"To create Web Pages we use a term, called:",TCP/IP,WWW,HTML,FTP,C
683,What is the maximum zoom percentage in MS Word?,1,3,5,6,C
685,MB stands for:,Millibyte,Megabyte,Microbyte,None of these,B
686,The _______ command is used to convert an MS Word document to a PDF document.,Print,Save As,Save,None of these,B
688,MICR stands for?,Magnetic Ink Character Reader,Magnetic Ink Character Recognition,Magnetic Ink Character Receiver,None of these,B
689,"The ""Clipboard function"" in MS PowerPoint is in?",Insert,Copy,Dashes,Semicolons,B
