Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
555,An effective lesson plan is useful for:,Social sciences,Physical sciences,Economics,None of these,D
556,Which chapter is included in the Bible?,Gospel of Barnabas,Talmud,Sahifa,All of these,A
558,How many countries are members of NATO ?,28,29,30,31,D
559,Double Entry Bookkeeping was fathered by:,Luca Pacioli,Yoyjiljiri,Michael Hammer,Ishikawa,A
561,Liabilities are which of the following:,Resources,Obligations,Future benefits,Expenses,B
562,Tim Paine is the _______Test captain of Australia.,46th,49th,51th,45th,A
564,In which year was CITIC Plaza built?,in 1994,in 1996,in 2009,in 1997,D
565,Which country was banned from sporting events for four years:,Iran,Afghanistan,Russia,None of these,C
567,"Which cricket team is called ""The Blues"" ________?",Pakistan,Sri Lanka,New Zealand,India,D
568,The Chihuahuan Desert is,Polar,Cool coastal,Cold Winter,Subtropical,D
569,ATC stands for _____________.,Air traffic control,Arithmetic table calculator,Both Anti terrorism court & Air traffic control,Anti terrorism court,A
570,Which among the following is a Noble Gas?,Helium,Argon,Both A & B,Hydrogen,C
571,The largest famine hit Ethiopia in:,1980,1983,1990,1993,B
572,Kyodo is the news agency of,China,Japan,Kenya,Cambodia,B
573,The headquarters of Greenpeace International is located in _________.,Lisbon,Geneva,Austria,Amsterdam,D
574,Who inaugurated ‘World Teachers’ Day?,UNESCO,SAARC,None,UN,A
575,In which range is Kungur Tagh located?,Kunlun,Kongur Shan,Himalayas,Pamirs,B
577,Mossad is a secret agency of___________.,Israel,Iraq,Saudi arabia,Indonesia,A
578,COVID-19 variant started in which city of China:,Beijing,Shanghai,Wuhan,Tianjin,C
580,"Who is the author of the book ""Brief Answers to the Big Questions""?",Chadwick,Stephen Hawking,Newton,Albert Einstein,B
581,The Attock Fort was constructed by Emperor,Jahangir,Akbar,Shah Jahan,Aurangzeb,B
583,Which country banned telecommunications on China's Huawei from its 5G network?,India,Japan,UK,France,C
584,Taka is the Currency of.,Indonesia,Bhutan,Bangladesh,Nepal,C
586,In which year was John Hancock Center built?,in 1998,in 1997,in 1995,in 1969,D
587,The first Asian UN Secretary-General is:,Ban Ki-moon,U Thant,Kofi Annan,None of these,B
588,In which city of Sindh is the famous Hathi Dar located ________ ?,Sukkur,Kotdiji,Sehwan,Shikarpur,D
589,Which city is famous for its oldest and largest national park with about 3000 geysers and hot springs?,London,Milan,Yellowstone National Park,Munich,C
590,The work of the International Committee of the Red Cross (ICRC) has been honoured by,Nobel Peace Prize: Once,Twice,Thrice,None of these,C
591,How long is the Ohio-Allegheny River system?,820 mi (1320 km),1310 mi (2108 km),1575 mi (2536 km),1600 mi (2576 km),B
592,Which of the following is not a seaport of the USA?,Seattle Seaport,San Francisco Seaport,Lisbon Seaport,Honolulu Seaport,C
593,A type of learning in which an association of a stimulus rarely illustrates a particular response with another stimulus that illustrates a stimulus rarely:,Classical conditioning,Operant conditioning,Non-operant conditioning,None of these,A
594,Barrancas city is located in ___________.,Mexico,Spain,Iraq,Libya,A
595,Who is writer book Cutting edge ?,Waqar Younis,Wasim Akram,Javed Miandad,Ahmed Ashfaq,C
596,The world’s highest mountain is in __________.,Pakistan,China,India,Nepal,D
597,The name of UNO was coined by____________.,Frank Roosevelt,George washington,John kennedy,Wickshell,A
598,Which of the following basic needs of human beings are fulfilled by social institutions?,Shelter,Food,Personality development,All of these,D
599,The Kara-Kum Desert is located in,Iran and Iraq,Uzbekistan and Turkmenistan,China and Mongolia,Russia and China,B
600,The Military and Politics in Pakistan is written by ___________.,Shahid Javed Burki,K.K. Aziz,I.H. Qureshi,Hassan Askari Rizvi,D
601,February 5 is observed annually as ___________.,Black Day,Martyr's Day,Accession Day,Kashmir Solidarity Day,D
602,Alexandria is the seaport of:,Italy,Germany,Egypt,Syria,C
603,"Which lake is located in Kenya, Tanzania, and Uganda?",Great Bear Lake,Lake Victoria,Java Lake,Michigan Lake,B
605,The Treaty of Westphalia brought an end to the:,10 years war,20 years war,30 years war,40 years war,C
606,What is the rank of the Thar Desert in the world (area-wise)?,8th,9th,18th,19th,C
608,Ahmad Shah Patras Bukhari was a famous writer of ______ language.,English,Urdu,Punjabi,Hindi,B
609,Most widely Spreaded computer virus was ________.,I love you,I hate you,Oracle,None of these,A
611,What is the capital of Norway?,Berlin,Vienna,Oslo,Copenhagen,C
612,The areas where there is a deficiency of rainfall are called:,Tropical Areas,Humid Areas,Arid Areas,None of these,C
614,Zulu is the prominent tribe of ____________.,East Malaysia,Zambia,Congo,South Africa,D
615,What type of lake is Lake Winnipeg?,Saline,Freshwater,Both a & b,None,B
616,Noam Chomsky was a renowned:,Philosopher,Economist,Linguist,Mathematician,C
617,"In which year Badr, the first battle in the history of Islam, was fought?",624 A.D,621 A.D,619 A.D,623 A.D,A
618,Dover is a city located in,Japan,England,Australia,USA,B
619,New York Times Tower is a building that is situated in ________.,Chicago,Dubai,New York City,Atlanta,C
620,New Sheqel is the name of the currency of Israel. Name the capital of Israel?,Jakarta,Farmusa,Jerusalem,Tel Aviv,C
621,"A marathon, a long-distance foot race, has an official distance of",22.2 mi,28.3 mi,30.4 mi,26.2 mi,D
622,A famous city of Türkiye is:,Istanbul,Cairo,Sana,Tripoli,A
624,The oldest anthem of the world is ___________.,Denmark anthem,China anthem,Japan anthem,Russia anthem,C
625,"On 2 November 2011, an organization was established to discuss peace and stability in Afghanistan, called:",Pivot Asia,SCO,Asia Forum,Heart of Asia,D
627,Lord Bryce uses the approach of:,Observational,Legal,Comparative,None of these,C
628,First Opium War was fought between_____________.,France and Germany,None of these,United Kingdom and China,Romania and Hungry,C
630,A mummy discovered near the Iranian capital was of:,Reza Shah Pahlavi,Ahmad Shah Qajar,Mozaffar ad-Din,None of these,A
631,How many presidents of the United States were assassinated?,3,4,5,6,B
633,What is the length of the Rio Grande River?,1860 mi (2995 km),1320 mi (2130 km),1800 mi (2898 km),1885 mi (3035 km),D
634,The currency of the Philippines is the:,Zloty,Peso,Kina,Balboa,B
635,____ is the phase of an audit where the auditor gathers samples to identify any material misstatements in the client’s accounting records or other data.,Substantive testing,Control testing,Detective testing,None of these,A
636,"In which year was ""Ryugyong Hotel"" built?",in 2009,in 1997,in 1987,in 2007,C
637,Nawab Abdul Latif found the Muhammadan Literary Society in April 1863 at___________.,Faridpur,Dhaka,Calcutta,Selhat,C
638,FAO stands for:,Food and Agriculture Organization,Financial and Agriculture Organization,Food and Assurance Organization,None of these,A
639,Anwar Sadat was the president of:,Syria,Iraq,Egypt,Qatar,C
640,"'""Dublin"" is the capital of?",Manila,Ireland,Philadelphia,New York,B
641,Socrates was born in:,449 BC,459 BC,469 BC,479 BC,C
642,The currency of Kuwait is the,Dirham,Dinar,Dollar,Pound,B
643,My Childhood is a classic work by,Charles Dickens,Maxim Gorky,John Steinbeck,H.G. Wells,B
644,Who is the founder of Grameen Bank in Bangladesh?,Muhammad Yunus,Aun Muhammad,Muhammad Zaheer,Muhammad Shah,A
646,What is the height of Rakaposhi?,"23,410 ft (7135 m)","25,551 ft (7788 m)","23,405 ft (7134 m)","23,860 ft (7273 m)",B
647,"The ""Atlantic Ocean"" is connected with the ""Pacific Ocean"" through __________.",Volga Canal,Kiel Canal,Panama Canal,Suez Canal,C
649,NAP stands for _________.,National Activity Police,National Army Policy,National Action Plan,National Army Plan,C
650,Indian Musalmans is written by ___________.,S.M. Burk,Stephen Philip,Talbot,William Wilson Hunter,D
651,"What is the height of ""US Bank Tower""?",323 m (1058 ft),331 m (1087 ft),310 m (1018 ft),330 m (1080 ft),C
652,Phoney War is associated with the invasion by __________.,Japan of Norway and Poland,France of Holland and Switzerland,Germany of Norway and Denmark,Britain of Holland and Japan,C
653,Which of the following lines is related to volleyball?,Bonus line,Baulk line,Attack line,Service line,D
655,"The United Nations Command, overseeing affairs in the DMZ, was established in Tokyo in",in 1949,in 1950,in 1951,in 1952,B
656,CNN is an American news channel; FOX is owned by:,UK,USA,China,Germany,B
658,How many players are in a volleyball team?,7 Players,5 Players,8 Players,6 Players,D
659,Who invented the laser?,Sir Frank Whittle,Fred Morrison,Charles H. Townes,Seymour Cray,C
661,Afridi once made the fastest ODI century in just:,37 balls,36 balls,41 balls,56 balls,A
662,What is Anarchism?,"Leaderlessness, Lawlessness or primitive, are government",Government with no control over country,Country busy in fighting,Government facing agitation,A
664,The currency of Thailand is:,Shilling,Togo,Baht,Peso,C
665,ThalNova is a project of which sector?,Energy,Agriculture,Business,Healthcare,A
666,Pristina is the capital of __________.,Croatia,Serbia,Hungary,Kosovo,D
667,How long did Robert Mugabe rule Zimbabwe?,41 years,37 years,30 years,33 years,B
668,How is Population Density measured?,Per square mile,Per square foot,Per square kilometer,Per square meter,C
669,"Name the author of ""Working With Zia.""",Craig Baxter,Shahid Javed Burki,Robert Laporte,K.M. Asif,D
670,Employees are lazy according to which theory:,Theory X,Theory Y,Theory Z,None of these,A
671,Dickenson is the seaport of ________.,Malaysia,China,Thailand,Vietnam,A
672,Which of the following has won the Nobel Prize for Physics 2018?,Gérard Mourou,Donna Strickland,Arthur Ashkin,All of these,D
674,Recep Tayyip Erdoğan belongs to which Political Party?,AK Party (Justice and Development Party),HDP (Peoples’ Democratic Party),CHP (Republican People’s Party),İYİ (Good Party),A
675,What is value of China Pakistan Economics Corridor (CPEC)?,62 billion dollars,69 billion dollars,82 billion dollars,18 billion dollars,A
677,The first major Persian-language newspaper was,Al-Hilal,Mirat-ul-Akhbar,Jam-i-Jahan Numa,Persian News,B
678,Broad Peak mountain is situated in _________.,Kashmir,China,Pakistan,Turkey,A
680,In 1991 US-Led multinational forces attack Iraq to oust Iraqi troops from Kuwait. Name the battle?,Gulf War,Gulf War 2,War of the Roses,Israel-Arab War,A
681,World Diabetes Day is observed on,on 14th October,on 14th November,on 10th December,on 18th September,B
683,Which session of the UN was it when Imran Khan delivered his historical speech?,73rd,74th,75th,None of these,B
684,Edwin Budding invented lawn mower belong to__________.,Sweden,Finland,England,U.S,C
685,The capital of Georgia is,Banjul,Tbilisi,Berlin,Accra,B
686,The residential imperial twin tower located in:,UK,US,India,China,C
687,Lake Tana is present in _______.,Ethiopia,Kenya,Ghana,USA,A
688,What is the recent goal often stated by the International Monetary Fund (IMF) for the global economy?,Economic contraction,Modest growth,Hyperinflation,Global recession,B
689,The printing press was invented by:,Francis Crick,Johann Gutenberg,James Watson,None of these,B
690,Which among the following books is written by Imam Malik R.A?,Ar-risala,Al-Farooq,Al-Rijal,None of these,D
691,World Immunization Day is observed on,on November 15,on November 10,on November 20,on November 25,B
692,Which is the capital of Angola?,Manama,Baku,Luanda,Canberra,C
693,Which of the following agencies related to UNO was in existence before World War II?,WHO,ILO,FAO,IMF,B
694,Homo erectus was early human beings found in ______?,Java,Serbia,Africa,none of these,A
696,In which river is the Takakkaw Falls located?,Takakkaw Creek,Arthur Creek,Tin Mine Creek,Krimmler,A
697,Apollo 14 carried copies of which religious text to the moon?,Bible,Quran,Torah,None of these,A
699,"Which city is a historical site of the ""Indus Valley Civilization""?",Quetta,Rome,Mohenjo Daro,Waterloo,C
700,Gulf cooperation council was originally formed by____________.,"Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and United Arab Emirates",Second World Nations,Third World Nations,Fourth World Nations,A
701,The city of Quetta is located in,Russia,Pakistan,Japan,China,B
702,The Duncan Passage is situated in which ocean?,Pacific Ocean,Indian Ocean,Arctic Ocean,Atlantic Ocean,B
703,Which city is the chief livestock trading centre?,Kansas,Haifa,Geneva,Dover,A
705,"The Unstable Earth, a famous book, is written by?",Arthur Holmes,Thornbury,Monkhouse,J.A. Steers,D
706,When was the IMF established?,1945,1946,1947,1948,A
708,The Purus River belongs to ________.,Himalayas,Rocky Mountains,Andes Mountains,Pamir Mountains,C
709,Headquarter of Gandhara civilization is in.,Taxila,Larkana,Quetta,Kathmandu,A
711,An unjust enrichment of _______ is called more than 1.,More than 1,Less than 1,Equal to 1,None of these,B
712,When israel state was established?,In 1945,In 1947,In 1948,None of these,C
714,The world's first modern professional police force was established in,London,Paris,Brussels,None of these,B
715,How many rings are there in the Olympic Flag?,5,6,4,None of these,A
716,The motto of the Red Cross is:,Charity Everywhere,Charity in Peace,Help in War,Charity in War,D
717,Nippon is the stock exchange market of:,Japan,China,South Korea,Singapore,A
718,A child is no more egocentric in which stage of 'Piaget's cognitive development:,Sensorimotor Stage,Preoperational Stage,Formal Operational Stage,Concrete Operational Stage,D
719,The largest coal-producing country in the world is ___________.,America,Canada,Australia,China,D
720,Sense and Sensibility was written by:,Shakespeare,Jane Austen,John Milton,J.M. Barrie,B
721,What is the name of the Bangladesh Parliament?,Tshogdu,Jatiya Sangsad,Sher-e-Bangla,Majlis,B
722,Manchester is located in __________.,Uk,Canada,Pakistan,Italy,A
724,Treaty is an international agreement conclude between states in written form and governed by international law embodied in a single instrument or in two or more related instruments is provided in which Treaty?,Vienna Convention,Nairobi Convention,Hague Convention,None of these,A
725,Siam is the old name of:,Thailand,Singapore,Vietnam,Laos,A
727,How many floors does Taipei 101 have?,108,101,88,96,B
728,What is the source of Yellow river?,Bayan Har Mountains,Mt.Everest,Victoria Lake,None of these,A
730,The butterfly stroke is associated with:,Snooker,Tennis,Badminton,Swimming,D
731,Who is the 39th Chief of Staff of the U.S. Army?,Bush I,Franklin,Mark Alexander Milley,Diffy John,C
733,Where is Devils Tower located?,Japan,America,China,Russia,B
734,"The author of the book ""A Brief History of Time"" is ________.",Carl Sagan,John Schwarz,Michael Green,Stephen Hawking,D
736,The head of the UNO is:,Elon Musk,Marcus Pleyer,Antonio Guterres,None of these,C
737,"Who is known as the ""Father of Video Games""?",Karl Benz,Ralph H. Baer,Karoline Berliner,Andrew Smith Bernard,B
738,"What is the height of ""Baltoro Kangri"" mountain?",23500 ft (7163 m),23420 ft (7135 m),23990 ft (7312 m),23405 ft (7134 m),C
739,Zulu is a prominent tribe of:,Mongolia,Malaysia,Zambia,South Africa,D
740,Which cricket team is called The Windies _________?,England,New Zealand,West Indies,Australia,C
741,Gettysburg City is situated in ___________.,China,Germany,USA,Japan,C
742,How many floors does The Index building have?,82,81,83,80,D
743,"A marathon, a long-distance foot race, has an official distance of _____.",22.4 miles,26.2 miles,20.5 miles,27.3 miles,B
744,Thomas Cup is associated with which game?,Football,Hockey,None of these,Badminton,D
746,Which of the following rivers is also called Yellow river?,Hwang Ho River,Nile River,Amazon River,None of these,A
747,When did the World Trade Organization come into effect?,in Jan-94,in Jan-95,in Mar-96,None of these,B
749,Which one of the following is called the “Pearl of Gandhara Civilization”?,Hasah Abdal,Taxila,Takia,Kamma,B
750,In which region is Switzerland located?,Northeast Europe,Western Europe,South Europe,Central Europe,D
751,The Kremlin Palace is located in:,Saint Petersburg,Moscow,Kyiv,None,B
752,Which of the following books was written by James Joyce?,Tom Fielding,"Winesburg, Ohio",Ulysses,A Suitable Boy,C
753,A shadow cabinet is:,Powerful cabinet,Group of critics formed by the opposition,Ministers from provinces,None of the above,B
755,Which planet is much brighter in our solar system?,Venus,Mercury,Jupiter,Earth,A
756,Location of the France is in Western Europe. Name the capital of France?,New York,Peiking,Paris,None of them,C
758,"The name ""United Nations"" was adopted at the suggestion of ___________.",George De Gaulle,Churchill,Stalin,Roosevelt,D
759,"Which river became the first in the world to be granted the same legal rights as a human being on March 15, 2017?",Yangtze,Whanganui,Mississippi,Ganga,B
761,The use of physical punishment for class management is called ____?,Extinction technique,Satiation technique,Time out technique,Corporal punishment,D
762,Which is the largest Mobile service in Pakistan?,Ufone,Warid,Mobilink,Telenor,C
764,Aasar-us-Sanadeed is written by _________.,Agha Hashar Kashmiri,Dr. Syed Abdullah,Sir Syed Ahmad Khan,Arif Abdul Mateen,C
765,European Union consisted of how many members?,23,27,31,None of these,B
766,When Mustafa Akmal (Malik Ghulam Akbar) died has been summarized with which of the following years?,2016,2018,2014,2012,B
767,"In December 1979, the Soviet Union invaded:",Poland,Ukraine,Afghanistan,Iraq,C
768,Which port exports cotton?,Lagos,Perth,Port Sudan,Brisbane,C
769,Which is the tallest waterfall in the world?,Angel,Tugela,Ribbon,None of these,B
770,Alexandria City is located in _________.,USA,Germany,Egypt,Argentina,C
771,Spirit of Islam book was written by ______.,Hassan Zaid,Barnett R.Rubin,Syed Ameer Ali,None of these,C
772,The headquarters of the World Meteorological Organization is in,"Washington, D.C., USA","Geneva, Switzerland","Berlin, Germany","Delhi, India",B
774,"Ibn Khaldun presented the idea of ‘Asabiyyah’ (social cohesion/group solidarity) and contrasted sedentary (hadari) and nomadic (badawi) lifestyles; through these terms, he shows",Symbolic loss,Metabolic loss,Inevitable loss,Loss of social cohesion,D
775,Which of the following countries is located in Central Africa?,uganda,Belarus,Chad,Nigeria,C
777,Which of the following is not an objective of Millennium Development Goals?,Eradicate Poverty,Environment Stability,Reduce HIV,None of the above,D
778,International Day for Families is observed on __________.,on July 10,on April 22,on May 15,on June 5,C
780,What is the average depth of the Gulf of Mexico?,3743 m,865 m,4377 m,7492 m,C
781,The Capital of Mongolia is___________.,Ulaanbaatar,Lujabe,Mangool,Riga,A
783,Which European city is called as the European Jerusalem.,Madrid,Rome,Sarajevo,Granada,C
784,Manila is the capital and seaport of ________.,Croatia,Costa Rica,Montenegro,Philippines,D
786,Sam Walton was the founder of_________.,Uber,WeChat,Walmart,None of these,C
787,A crack in the Earth's crust through which hot magma and gases force their way out is called a,Eruption,Volcano,Break,Crack,B
788,The Third Battle of Panipat began on _________.,"on January 14, 1762","on January 14, 1764","on January 14, 1763","on January 14, 1761",D
789,"What is the height of ""Jongsong Peak"" mountain?",23500 ft (7163 m),24590 ft (7495 m),24472 ft (7459 m),23990 ft (7312 m),C
790,Little boy was dropped on which city of Japan:,Hiroshima,Nagasaki,Osaka,None of these,A
791,The length of the Ming Dynasty section of the Great Wall of China is about,"4,965.50 mi","5,500.3 mi","5,600.6 mi","5,300 mi",B
792,Who is the founder of Sikhism?,Moses,Zoroaster,Lao-tse,Guru Nanak,D
793,"The Huang He (""Yellow"" River) empties into ________.",Pacific Ocean,Shatt-al-Arab,Gulf of Chihli,North Sea,C
794,Which region receives the most monsoon rainfall?,South & East Asia,Africa,East US,None of these,A
796,"The famous poem 'Twinkle, Twinkle, Little Star' was written by",William Shakespeare,Jane Taylor,Charles Dickens,Jane Austen,B
797,Open-ended questions provide primarily ______ data.,Quantitative data,Confirmatory data,Productive data,Qualitative data,D
799,What is Niamey in Niger?,Capital of Niger,Language of Niger,Currency of Niger,Province of Niger,A
800,The concept of Carbon Credits originated from which of the following?,"Earth Summit, Rio de Janeiro",Kyoto Protocol,Montreal Protocol,Conference of Parties (COP) 19,B
801,An exceptional demand curve is one that slopes:,Upward to the left,Downward to the right,Upward to the right,Horizontally,C
802,Where is Whitehaven Beach located in Australia?,Perth,Adelaide,Canberra,Queensland,D
803,Who was the Malaysian prominent person who got independence from the UK?,Mahathir Mohamad,Tunku Abdul Rahman,Sultan Azlan Shah,None of these,B
805,CGTO stands for __________.,Central Gas Theft Operations,Company Gas Theft Operations,Counter Gas Theft Operations,Counter Gas Theft Organization,C
806,"The book ""Pakistan: Heart of Asia"" was written by:",Ayub Khan,Yahya Khan,Liaquat Ali Khan,Z. A. Bhutto,C
808,Which is the biggest hydroelectric power station in the world?,Grand Coulee (USA),Itaipu Dam (Brazil & Paraguay),Tarbela Dam (Pakistan),Three Gorges Dam (China),D
809,How many Sovereign States have English as an official language?,57,50,60,67,D
811,Which of the following are Baltic countries or Baltic States?,"Estonia, Latvia and Lithuania","Croatia, Belarus and Mongolia","Algeria, Argentina and bulgaria",None of these,A
812,A water source beneath the earth flowing naturally is called a,Lake,Spring,Stream,Fall,B
814,What type of lake is the Athabasca Lake?,Freshwater,Saline,Both a & b,None,A
815,UNICEF stands for:,United Nations Internal Cultural Educational Foundation,United Nations International Children's Emergency Fund,United Nations International Children Educational Foundation,None of these,B
816,Borneo Island is in which ocean?,Indian Ocean,Pacific Ocean,Arctic Ocean,Atlantic,B
817,How many double centuries Rohit Sharma made in one day international cricket?,3,5,2,4,A
818,"The Ionian Sea, which separates Greece and Italy, is an arm of which larger sea?",Red Sea,Mediterranean Sea,Marmara Sea,None of these,B
819,"Which river is named after the French translation of ""strait""?",Strait of Dover,Strait of Malacca,Strait of Gibraltar,Detroit River,D
820,Kenya shares its shoreline with which lake?,Baikal Lake,Turkana Lake,Victoria Lake,Both b & c,D
821,"Name the person who explored Florida, Georgia, and the Mississippi in 1539.",Sir James Clark Ross,Hernando de Soto,Capt. John Hanning Speke,David Livingstone,B
822,"The idea of the 'Asia-Europe Meeting' (ASEM) organization was initiated in 1994 by Mr. Goh Chok Tong, the Prime Minister of:",South Korea,North Korea,Japan,Singapore,D
823,How many non-permanent members are there in the UN Security Council?,3,5,10,15,C
824,United Nations Decade 2010-2020 is for __________.,"International Decade for Action, “Water for Life”",Decade for Human Rights Education,Recovery and Sustainable Development of the Affected Regions (third decade after the Chernobyl disaster),Deserts and the Fight against Desertification,D
825,The ___ perspective draws on the ways in which human mental abilities serve adaptive purposes:,Cognitive,Evolutionary,Humanistic,None of the above,B
826,Which cricket team won its inaugural Test match?,India,Australia,Ireland,Pakistan,B
827,The first Nobel Prize to be awarded to a South Asian was to:,Rabindranath Tagore,Sir C.V. Raman,Dr. Abdus Salam,Dr. Amartya Sen,A
828,Babylon city is located in __________.,Baghdad (Iraq),Libya,USA,Germany,A
830,"The book ""Decision Point"" is written by __________.",Barack Obama,Bill Clinton,Richard Nixon,George W. Bush,D
831,The currency of Somalia is the,Tolar,Somali Shilling,Dollar,Pound,B
833,Who invented optical fiber?,Samuel Cohen,T.H. Maiman,Percy L. Spencer,Narinder Kapany,D
834,"The title ""Gibraltar of the West"" is given to:",Boston,Mexico,Quebec,Rome,C
836,Why do we laugh?,to appreciate something,to welcome somebody,to express our feelings,to mock at someone,C
837,Which card is used in BRT Peshawar?,Metro Card,Bus Card,BRT Card,ZU Card,D
839,The country whose national anthem has only music no words__________?,Albania,Chile,Bahrain,Greece,C
840,Aung San Suu Kyi is a political leader of _______?,China,Myanmar,Cambodia,Vietnam,B
841,Who was Jair Bolsonaro:,Mexico Premier,Switzerland PM,Italy President,Brazil President,D
842,"San Salvador now Watling Island, the Bahamas, Cuba and Haiti were discovered in 1492 by _________.",Kero Gligora,Charles Taylor,Christopher Columbus,Abel Tasman,C
843,What is the approximate height of Vettisfossen?,300 m,370 m,311 m,365 m,B
844,Euro is the currency. Name the capital of Germany.,Copenhagen,Berlin,Paris,None of these,B
845,The State of Martial Rule was written by,Jamshed Maskeen,Ayesha Jalal,John Prelims,Zahid Ali Sayyed,B
846,How many countries vote against Trump’s Jerusalem move in UN General Assembly?,126,129,128,122,C
847,In which country are the Krimml Falls located?,Canada,Austria,Switzerland,Mexico,B
848,The biggest island in the world is _________.,Iceland,England,Sri Lanka,Greenland,D
849,When did the US strike in Afghanistan?,on 7-Aug-01,on 7-Oct-01,on 8-Dec-01,None of these,B
850,The currency of Djibouti is the,Krone,Franc,Dollar,Pound,B
851,Who was the first Governor of state bank Pakistan?,Zahid Hussain,Abdul Qadir,V.A Jaffery,Qasim parekh,A
852,Ural Airlines belongs to which country?,USA,Tajikistan,Turkey,Russia,D
853,"A teacher is feeling difficulty in class bringing in real-life objects; to overcome this, he will use:",Models,Research,Both (A) and (B),None of these,A
854,Kutte ki Qabar (The Dog’s Grave) an Area Disputed between Sindh and Balochistan is located in_________range.,Kirthar,Koh-i-Sufaid,Koh-i-Suleman,Siachen,A
855,World Forestry Day is observed on,on 15th March,on 21st March,on 23rd March,on 27th March,B
856,What does opportunity cost refer to?,The cost of purchasing an item,The cost of producing a good or service,Giving up the opportunity to choose the next best alternative,The amount of money spent,C
857,The origins of Hinduism can be traced back to approximately,300–100 BCE,3300–1900 BCE,1300–900 BCE,800–400 BCE,B
858,People's Great Hural is the Parliament of ____________.,Cuba,Mexico,Mongolia,Nigeria,C
859,How many countries are using Euro?,15,16,20,18,C
861,The Zifeng Tower (Nanjing Greenland Financial Center) is a skyscraper situated in,Hong Kong,Nanjing,Shenzhen,Chicago,B
862,Angkor Wat is a:,Temple complex,Plains,Valley,None of these,A
864,The Olympic flag with five rings was first hoisted in which year?,1906,1908,1912,1920,D
865,The currency of Iran is:,Rial,Dirham,Dinar,Rupee,A
867,The 2019-20 Australian bushfire season is named as:,Dark Summer,Black Summer,White Summer,None of these,B
868,The Suez Canal connects:,Indian Ocean and Pacific Ocean,Atlantic Ocean and South China Sea,Black Sea and Mediterranean Sea,Mediterranean Sea and the Red Sea,D
870,When Government College Lahore got the status of university?,In 2002,In 2004,In 2006,In 2008,A
871,"Who is the author of ""Muslim League Yesterday and Today""?",Dr. Safdar Mehmood,K.K.Aziz,K.B. Saeed,None of these,A
872,In which region is Bangladesh situated?,East Asia,South Asia,West Asia,North Asia,B
873,Organization of Islamic Cooperation (OIC) has its headquarters at:,Cairo,Jeddah,Tehran,Islamabad,B
874,What is the theme of 2021 International Women’s Day?,Women in the Changing World of Work: Planet 50-50 by 2030,I am Generation Equality: Realizing Women’s Rights,Women in leadership,"Empowering Women, Empowering Humanity: Picture it",C
875,Who is Nick Houghton?,A former USA President,The former British Chief of the Defence Staff,A freedom fighter of Yugoslavia,A former Secretary-General of the UN,B
876,The USSR disintegrated into how many states in 1991?,11,13,15,None of these,C
877,Who Wrote the Book named The Blind Man’s Garden ?,Nadeem Aslam,Ayesha jalal,Mohsin Hamid,Zahid Hamid,A
878,Kigali is the capital of:,Uganda,Togo,Namibia,Rwanda,D
880,"Which part exports tobacco, livestock cotton, timber and Oyster?",Baltimore,Ghana,Nigeria,France,A
881,What are the main branches of Christianity?,Mahayana,Catholics and Protestants,Hinayana,Shias,B
883,The maximum amount beyond which a company is not allowed to raise funds by the issue of shares is:,Issue capital,Reserve capital,Nominal capital,Subscribed capital,C
884,The International Monetary Fund (IMF) was founded on __________ .,"on December 27, 1947","on December 27, 1944","on December 27, 1945","on December 27, 1946",C
886,Which piece of equipment found in cars and other commercial vehicles was originally designed by Mary Anderson in 1902?,Windscreen wipers,Power steering,Power window,Air bag,A
887,"The 'Stonehenge' is among the Seven Wonders of the World, situated in:",England,France,Italy,Germany,A
889,Which country is known as Land of Rising Sun?,Japan,Russia,Canada,Korea,A
890,CANA is the __________.,Caribbean news agency,Islamic world news agency,Latin America countries news agency,South Korean news agency,A
892,"Which of these options, apart from cash, are instruments to distribute profits to shareholders?",Stock purchase,Bonus shares,Stock split,All of these,D
893,Medicine that counteract the effects of poison is called _______?,Analgesic,Antidote,Tranquilizer,Obsolete,B
895,The total length of India-Pakistan border is __________ kilometres.,3323,3333,3222,3533,A
896,How many years did Hungary remain under the control of the Ottomans?,100 years,150 years,200 years,250 years,B
897,Quetta city was completely destroyed due to an earthquake in __________.,in 1930,in 1932,in 1935,in 1938,C
898,Shaheen Air Line is the airline of ______.,Pakistan,Brunei,India,Iran,A
899,The world's largest land animal is the,Hippopotamus,African bush elephant,Asian elephant,African forest elephant,B
900,The current state of Louisiana was purchased by the USA from:,France,Canada,UK,Mexico,A
901,What is the greatest depth of the Indian Ocean?,"10,900 m","7,290 m","9,219 m","5,441 m",B
902,Prague is the capital of which country?,Spain,Poland,Czech Republic,Morocco,C
903,Kashmir; A Disputed Legacy is written by _____________.,Alastair Lamb,I.H. Qureshi,Wajahat Saeed,Toni Morrison,A
905,The United Nations General Assembly has declared the decade 2021-30 as:,The decade on ecosystem restoration,The decade for the rehabilitation of refugees,The decade for environmental change,The decade for peace and stability,A
906,The age of the Pyramids at Giza is almost:,4000 Years,2000 Years,5000 Years,3000 Years,A
908,Thomas Hobbes called the agreement by which people create a government the:,Enlightenment,Social contract,Checks and balances,None of these,B
909,Izmir is the third-largest city of:,Azerbaijan,Turkey,Egypt,Kuwait,B
