Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
500,"The meaning of the idiom ""Prick up your ears"" is?",Ignoring,Listening carefully,Tune out,None of these,B
501,Choose the sentence that correctly changes the voice of the given sentence: Let the instructions be read carefully.,You should read the instructions carefully.,Let read the instructions carefully.,I read the instructions carefully.,Read the instructions carefully.,A
502,What is the antonym of Pacific?,Huge,Peaceful,Aggressive,Coastal,C
503,"The sentence given below has a blank. Below the sentence are given four options, one of which can fill in the blank so as to make the sentence complete and meaningful. Spot it: It’s imperative that you study abroad ______ strengthen your listening and speaking",whereas,so as to,as long as,unless,B
504,The synonym of Immaculate is:,Prime,Hard,Natural,None of these,A
505,"If you had tried your best, you ________.",would have succeeded,might succeed,could have succeeded,None of these,A
506,"Choose the right option to complete the indirect narration of the direct speech given in the quotation marks: ""Can you help me?"" The old man wondered if ______",he could help me.,I can help him.,I could help him.,None of these,C
507,Fill in the blank: Smoking is bad ____ your health.,for,to,with,about,A
508,Childhood and innocence lie cheek by jowl.,Together,One after another,Proportionately,Closely,D
509,"The passive voice of ""The boy did not break the glass"" is:",The glass was not broken by the boy.,The glass has not been broken by the boy.,The glass is not broken by the boy.,None of these,A
510,"The synonym of ""Rectify"" is:",To build,Correct,Destroy,None of these,B
512,"Frugal, Parsimonious: ?",Joy: Ecstasy,Rich: Poor,Love: Hate,Poor: Misery,A
513,None of the boys ______ present.,has,were,was,have,C
515,"What is the meaning of ""A fair-weather friend""?",False friend,close friend,Good friend,Loyal friend,A
516,The principal will preside _____ the function?,Over,From,With,None of these,A
518,I congratulated him ____ his success.,On,At,In,From,A
519,"What is the correct indirect narration of the sentence ""Waseem said, 'If I work hard, I will succeed'""?","Waseem said that if I work hard, I will succeed.","Waseem said that if he worked hard, he would succeed.","Waseem says that if he works hard, he will succeed.","Waseem said that if he works hard, he will succeed.",B
521,Change the voice: Jack may solve this problem.,This problem might be solved by Jack.,This problem may be solved by Jack.,This problem has been solved by Jack.,None of these,B
522,Clique means:,A group of animals,A group of birds,A group of people,A group of fish,C
523,The meaning of The Alpha and Omega is:,Beginning and end,Accurate and precise,To make all efforts to win,None of these,A
524,Fill in the blank: I did not like ____ mangoes.,the,an,of,None of these,A
525,The synonym of EAGER is:,Reluctant,Anxious,Indifferent,Lazy,B
526,What is a “Subway”?,A road or rail raised above ground level,Short passage to any place,Underground passage,None of these,C
527,Choose the sentence with the correct use of punctuation marks:,"I never want to see you again, she screamed.","“I never want to see you, again,” she screamed.",“I never want to see you again!” she screamed.,"“I never want to see you again,” she screamed.",D
528,Blow ____ the lamp when you go to bed.,of,off,out,None of these,C
529,Choose the correct one:,He play hockey as his brother.,He plays hockey as his brother does.,He plays hockey like his brother.,None of these,C
531,"Change narration: ""I said to her, 'Please sit down.'""",I ordered her to sit down please.,I requested her to sit down.,I said her to sit down please.,None of these,B
532,"______ 600 and 800 B.C Olympics were held in Athens, Greece.",During,From,Among,Between,D
534,______ friend in need is ______ friend indeed.,"A, a","A, the","The, the","The, an",B
535,Broken reed means ____.,A subject of talk,Weak person,Some cause of quarrel,Keep lost in dreams,B
537,Small talk means:,To praise,A discussion carried for a long time,A brief discussion,A debate,C
538,Choose the best Urdu translation from the given options: Bread and Butter,Mauj mela,Rozgaar,Rotiyan salan,Salaana kharch,B
540,Choose the correct meaning of: Rule of thumb,Mark the thumb on a legal paper,A rough estimate,An easy choice,None of these,B
541,Fill in the blank: Everybody blamed him ____ the accident?,about,for,over,to,B
542,He ____ his work before my father arrived.,has finished,have finished,had finished,was finished,C
543,"Change the narration: Kiran said to Sana, ""Let us go out for a walk.""",Kiran told Sana to go out for a walk.,Kiran told Sana that they must go out for a walk.,Kiran urged Sana that they must go out for a walk.,Kiran proposed to Sana that they should go out for a walk.,D
544,The practice of taking someone else's work or ideas and passing them off as one's own is known as ____?,Cuckold,Despotism,Plagiarism,Epicure,C
545,"Fill in the blank: ""____ to London on the train yesterday?""",Did Mary went,Did Mary go,Mary go,Mary goes,B
546,"for the reported speech. Tariq said, ""Hurrah! I have won the match!""",Tariq exclaimed with joy that he had won the match.,Tariq said with joy that he had won the match.,"Tariq exclaimed with joy, he had won the match.",Tariq exclaimed with joy that he has won the match.,A
547,Turn up is:,Red,Solid,Truthful,None of these,D
548,Choose the best synonym of INSOLENT:,Disrespectful,Doubtful,Daring,Envy,A
549,The offense of marrying someone while already married to another person is known as:,Bigamy,Polygamy,Monogamy,None of these,A
550,Choose the similar meaning of Apprehension:,Arrest,Joy,Certainty,Hope,A
551,Choose the correct analogy: Euphemism : Innocence,Condemnation : Disapproval,Optimism : Insight,Ignorance : Patience,Sorrow : Intent,A
553,______ : Gloves :: Feet : Socks,Hands,Shorts,Caps,Head,A
554,"'Select the antonym of the word ""Tranquil"":",Serene,Turbulent,Soft,Hard,B
556,The antonym of Yoke is:,Freedom,Chain,Bond,Harness,A
557,"What is the antonym of ""abrupt""?",Gradual,Rude,Faulty,Gruff,A
559,Commodious is the opposite of:,limited,expansion,numerous,leisurely,A
560,Fill in the blank: He became addicted ____ drugs at quite an early age.,For,Into,To,In,C
562,"Pick out the most effective word from the given words to fill in the blank to make the sentence meaningfully complete: A solution may be far from sight, but the important thing was to get a ______ between them started.",Conflict,Debate,Dialogue,Conversation,C
563,"The mother said, ""I will pick you from school if I can.""",The mother said that she would pick him if she could.,The mother said that she would picked him if she could.,The mother said that she will pick him if she could.,None of these,A
565,The synonym of Generous is:,Selfish,Plentiful,Meagre,None of these,B
566,"Change narration: My friend said to me, ""Has your father returned from Karachi?""",My friend asked me if my father had returned from Karachi.,My friend said to me that my father has returned from Karachi.,My friend told me that his father had returned from Karachi.,My friend enquired of me if his father had returned from Karachi.,A
568,"When a woman is married to more than one husband at a time, it is called:",Polygamy,Polyandry,Bigamy,None of these,B
569,"My friend asked me, ""Has Saima talked to Sonia?"" Find the correct indirect sentence:",My friend asked me if Saima has talked to Sonia,My friend asked me that Saima had talked to Sonia,My friend asked me if Saima had talked to Sonia,My friend told me if Saima had talked to Sonia,C
570,Select the correct spelling:,Victory,Victary,Victery,Victori,A
571,"Match the following English proverb with its Urdu equivalent: More haste, less speed.",Baghal mein chhuri munh mein Ram Ram,"Dhobi ka kutta, ghar ka na ghaat ka",Aagay daur peechay chhor,Taali aik haath se nahi bajti,C
572,"Choose one-word substitution for ""A government that is carried on through officers"":",Dictatorship,Class-one,Officiousness,None of these,D
573,Choose the correct meaning of: To fish in troubled waters,To make a personal profit out of a disturbance,To dive in deep water,To go for a daunting task,None of these,D
574,Synonym of IMPETUOUS:,Violent,Resourceful,Rash,Pleasing,C
575,AIk haath se taali nahi bajti (Translate into English):,The early bird catches the worm.,It takes two to make a quarrel.,You catch more flies with honey than with vinegar.,None of these,B
576,Pick out the correct sentence.,Aslam and I am the project partners.,I and Aslam are the project partners.,I and Aslam were project partners.,None of these,B
577,Correct the following sentence by identifying the right option: My father work in a bank in Frankfurt.,My father works hard in a Frankfurt bank.,Does my father work in a bank in Frankfurt?,My father works in a bank in Frankfurt.,Where does my father work in a bank in Frankfurt?,C
578,Fill in the blank with a suitable word. Barking dogs seldom____.,Barks,Bite,Bit,Munch,B
579,Which one is correct?,The library lost all its books.,That car is not yours.,That car is not theirs.,None of these,A
580,Hangar: Airplane :: Garage: _____ (choose the word that best completes the comparison),Steak,Runway,Oil,Automobile,D
581,The synonym of Vocation is:,Hobby,Occupation,Post,Employment,B
582,It was kind ________ you to help. Fill in the blank.,of,by,about,None of these,A
583,Find the appropriate phrasal verb: Whether I pay or my wife pays ______ the same thing.,Amounts to,Amounts in,Amounts into,Amounts for,A
584,“Iron out” means to ______.,Complete small details,Make problems,Plan ahead,None of these,A
585,Choose the correct preposition. Muslims should not stoop down ______ anyone except before Allah.,before,to,for,None of these,B
586,We were exhausted ________ the end of the journey.,From,By,For,In,B
587,The market is nearer to them than ____?,We,Ourselves,Ours,Us,D
588,What is the synonym of Gigantic?,Crammed,Poky,Tiny,Huge,D
590,Change the voice of: Tickets had been bought by us before 1 pm.,We had bought the tickets before 1 pm.,We buy the tickets before 1 pm.,We have been bought the tickets before 1 pm.,We should buy the tickets before 1 pm.,A
591,You cannot have your ____ and eat it.,Apple,Cake,Bun,Biscuit,B
593,The synonym of Zest is:,Enthusiasm,Passive,Dislike,Various,A
594,"Identify the type of the following sentence: ""You do wrong, but you do not show.""",Negative,Interrogative,Empathetic,None of these,C
596,The synonym of Grisly is:,Earthly,Horrible,Naughty,Paining,B
