Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
280,"""Aatish Kada"" kis mashhoor shair ka majmua-e-kalaam hai?",Allama Iqbal,Mirza Ghalib,Altaf Hussain Hali,Dr. Muhammad Deen Taseer,D
281,The Wakhan Corridor located to the north of Pakistan belongs to:,Pakistan,Turkmenistan,Tajikistan,Afghanistan,D
282,Name the range that separates Pakistan from Afghanistan.,Hindu Kush,Himalayas,Pamir,Karakoram,A
283,Zarqa film ki heroin ka naam kya tha?,Nashu,Neelo,Firdous,Zaiba,B
284,From where does the Indus River rise?,India,Tibet,Jammu,Kashmir,B
285,The Greenwich (England) is at ____ degree longitude.,0,45,90,None of these,A
287,Name the pass that connects the Sindh Plain with Quetta.,Boroghill Pass,Kilik Pass,Khan Kun Pass,Bolan Pass,D
288,Which sea is located in Central Asia?,Red Sea,North Sea,Aral Sea,Japan Sea,C
289,Which planet is visible from Earth?,Venus,Neptune,Mercury,Earth,A
290,Which is the longest railway platform in the world?,State Street Center Subway Station (Chicago),Hubballi Railway Station (Karnataka),Kollam Junction Railway Station (Kerala),None of these,B
291,The Utigardsfossen waterfall is present in _______.,Canada,USA,France,Norway,D
292,____ is considered the largest glacier of Pakistan:,Siachen Glacier,Tirich Mir Glacier,Biafo Glacier,Hispar Glacier,A
293,Which is the longest river in Balochistan Province?,Bolan,Hingol,Dasht,Rukshan,B
294,Which basic unit is used in fabrication of bodies and transistors?,Germanium,Iron,Silicon,Glass,C
295,The Taklamakan Desert is located in:,Iran,China,Magnolia,Chile,B
296,Arastu se Eliot tak kis ki kitab hai?,Dr. Jameel Jalibi,Ghafoor Shah,Waheed Qazi,In mein se koi nahi,A
297,Pakistan lies between which longitudes?,61°E to 75.5°E,61.3°E to 74.1°E,63°E to 73.8°E,None of these,A
298,The lowest point of North America is:,Peninsula Valdes,Lake Eyre,Mt. Ellsworth,Death Valley,D
299,Bayaan paon poojna se kya murad hai?,Ustaad maanna,Dukh bhari haalat mein hona,Ishq mein qurban,Khushi manana,A
300,The South Pole was discovered by ________.,Cabot,Robert Peary,Amundsen,None of these,C
301,Indian Ocean and Atlantic Ocean meet near:,Cape of Good Hope,Aden,Singapore,Nowhere,A
302,Kaun se shayar mazah nigari ke hawale se pehchaane jaate hain?,Akbar Allahabadi,Colonel Muhammad Khan,Mushtaq Ahmed Yusufi,In mein se koi nahi,A
303,A line on a map joining places of equal rainfall is called an:,Isohyet,Isotherm,Isobar,None of these,A
304,Glaciation forms by _____ of snow.,Burial and metamorphism of snow,Melting and refreezing,Erosion and deposition,Precipitation and melting,A
305,Chopal kis ki takhleeq hai?,Ahmad Nadeem Qasmi,Shaukat Siddiqui,Intizar Hussain,Murad Abadi,A
306,The Gibson Desert is in:,Australia,USA,France,Canada,A
307,Borith Lake is situated in:,Gilgit Baltistan,Baluchistan,Punjab,Sindh,A
308,Which is the deepest ocean in the world?,Arctic,Indian,Atlantic,Pacific,D
309,"Which is called ""black diamond""?",Coal,Iron,Wood,Copper,A
310,Which is the highest peak in Pakistan?,K2,Istor-o-Nal,Nanga Parbat,None of these,A
311,The Tochi Pass connects:,Bannu-Ghazni,Bannu-Dera Ismail Khan,Bannu-Mardan,None of these,A
312,Qadirabad Barrage was built on the Chenab in which year?,1968,1966,1967,1969,C
313,Earth completes one rotation on its axis in _______.,23 hours and 30 minutes,23 hours 56 minutes and 4.1 seconds,24 hours,24 hours 1 minute and 10 seconds,B
314,"Siachen, Baltoro, and Chogo Lugma glaciers are located in Pakistan. In which mountain range are these situated?",Himalaya,Karakoram,Hindukush,Sulaiman,B
315,Which among the following planets has snow-capped mountains?,Mars,Pluto,Saturn,Jupiter,A
316,The Bass Strait separates Australia from _______.,Newzealand,Papua New Guinea,Tasmania,None of these,C
317,"The Earth is slightly flattened at the poles, and so its shape is described as:",Pentagon,Asteroid,Diamond,Geoid,D
318,Maghrib ke tanqeedi usool kis ki kitaab hai?,Akbar Ali,Mehmood Sherani,Sajjad Baqar Rizvi,In mein se koi nahi,C
319,The Strait of Malacca is the main shipping channel between the Indian and Pacific Oceans. It is located between:,Indonesia & Malaysia,South Korea & North Korea,England & France,None of these,A
320,Which planet has a similar size as Earth?,Venus,Mars,Uranus,None of these,A
321,"Do jumlon ko milanay wale alfaaz (maslan ""wa"" aur ""keh"") waghera kya kehlate hain?",Huroof-e-Rabt,Huroof-e-Taam,Huroof-e-Atf,Huroof-e-Jar,C
322,What kind of weathering takes place on the valley side above the surface of a glacier?,Frost Shattering,Hailing,Drizzling,Chemical Weathering,A
323,Which is the deepest lake in the world?,Titicaca,Victoria,Baikal,Superior,C
324,Mount Vesuvius is in which country?,France,Italy,New Zealand,None of these,B
325,Which among the following is a landlocked country?,Myanmar,Pakistan,Afghanistan,None of these,C
326,Sakhalin Island is claimed by:,Us and Cuba,US and Russia,Russia and Japan,Japan and China,C
327,Raees-ul-Mutaghazzilin kis shair ko kaha jata hai?,Nasir Kazmi,Allama Iqbal,Jigar Moradabadi,Daagh Dehlvi,C
328,What is the total area of Pakistan in square miles?,304103 sq miles,303124 km²,307374 sq miles,None of these,C
329,Which country is located to the east of Afghanistan:,Pakistan,India,China,Iran,A
330,"Risala ""Tahzeeb-ul-Akhlaq"" kis ne jari kiya?",Anjuman Himayat-e-Islam,Anjuman Islamiya Amritsar,Sir Syed Ahmed Khan,Molana Maududi,C
331,Rabia Basri was born in which Hijri:,85 A.H,90 A.H,95 A.H,None of these,C
333,Idiom Pros and Cons ke durust matlab ka intikhab kijiye.,Aam log,Khote sikay,Mashini zindagi,Muwafiq o Khilaf baatein,D
334,Kisi badshah ne Bani Israel ki eent se eent bajai?,Namrood,Haman,Firaun,Babel ke farman rawa Bakht Nasr,D
335,Qasd karna ke maani kya hain?,Irada karna,Madad karna,Sawal karna,Maaf karna,A
336,Ek qatra khoon novel ka mauzoo kya hai?,Pakistani muashrati masail,Waqiat Karbala,Hijrat,Taqseem e Hind,B
337,Mundarja zail mein se kaun si zarb-ul-masl hai?,Turki ba turki jawab dena,Andhon mein kana raja,Jutiyon mein daal batana,Khafif hona,B
338,"""When in Rome do as the Romans do"" ke durust matlab ka intikhab kijiye:",Room mein wohi karo jo Roman karte hain.,Jaisa des waisa bhais,Jaisa malik waisa naukar,Jaisa aaqa waisa ghulam,B
339,"""Andalus mein ajnabi"" aur ""Khana Badosh"" kis ki tasaneef hain?",Ibn-e-Insha,Mustansar Hussain Tarar,Ashfaq Ahmed,Saadat Hasan Manto,B
340,"Pal parna muhawara hai, is ke maani hain:",Sar par paon rakh kar bhaagna,Behas mubhasah karna,Ghour o fikar karna,Hamla karna ya toot parna,D
341,"Mashhoor novel ""Raja Gidh"" ki musannifa kaun hai?",Khadija Mastoor,Bano Qudsia,Altaf Fatima,Bushra Rehman,B
343,"""Sir qalam karna"" ka kya matlab hai?",Sar kaat dena,Qalam tarashna,Poda kaasht karna,In mein se koi nahi,A
344,Urdu ka ahd-e-zareen kaunsi sadi ka dour kehlata hai?,16veen sadi,17veen sadi,18veen sadi,In mein se koi nahi,C
345,"Grammar ki ro se ""subh o shaam"" kya hai?",Ism-e-Zarf-e-Zaman,Ism-e-Zarf-e-Makan,Ism-e-Nakira,In mein se koi nahi,A
346,"""By leaps and bounds"" ka Urdu tarjuma kya hai?",Din dugni raat chaugni,Pani mein kaghazi kashtiyan jalana,Jhoot moot ka rona,Phoot phoot kar rona,A
347,"Be par ki urana muhawara hai, is ka mafhoom kya hai?",Afwa urana,Be saropa baat karna,Shararat karna,In mein se koi nahi,C
349,Urdu nasr mein Allama Iqbal ki pehli baqaida tasneef ka naam?,Ma baad al-motuat,Ilm al-iqtisad,Iqtisadiyat,Ma ba'd al-iqtisadiyat,B
350,"Seh pehar, ""dopehar"" qawaid ki ro se kya hain?",Ism-e-Zarf-e-Makan,Ism-e-Zarf-e-Zaman,Ism-e-Nakira,In mein se koi nahi,B
352,Saanp songh gaya kya matlab hai?,Khamoshi chha jana,Dehshat mein mubtala hona,Zehar phail jana,In mein se koi nahi,A
353,Molana Altaf Hussain Hali kis shair ke shagird thay?,Sir Syed Ahmed Khan,Mirza Ghalib,Meer Taqi Meer,In mein se koi nahi,B
355,Lafz “Urdu” kis zaban se musta’ar liya gaya?,Arabi,Turki,Farsi,In mein se koi nahi,B
356,Wali Dakni ko Jamal Dost ka laqab kis muhaqiq ne diya?,Mehmood Sherani,Dr. Jameel Jalibi,Naseeruddin Hashmi,Dr. Syed Abdullah,D
358,Urdu zaban ka lafz kis zaban se mushtaq hai?,Turki,Arabi,Farsi,In mein se koi nahi,A
359,"Koi veerani se veerani hai, dast ko dekh kar ghar yaad aaya"" sher mein mustamil sifat ki nishandahi karein?",Husn-e-Tateel,Sanat-e-Ibham,Istiara,Majma,B
360,Tajahul Arifana se kya murad hai?,Sufi buzurg,Jahil admi,Ghaflat se kaam lena,Jaan boojh kar anjaan banna,D
361,Heart Attack kis ki nazm hai?,Iqbal,Nasir Kazmi,Majeed Amjad,Faiz Ahmed Faiz,D
362,Hasan Askari Urdu ki kis sanf ke hawalay se mashhoor hain?,Shairi,Tanqeed Nigari,Novel Nigari,Urdu Nasr,B
363,"Lafz ""Mafar"" ka mutazad kya hai?",Asfar,Hazar,Sifar,Hazar,B
364,London ki aik raat kis ki tehreer hai?,Shaukat Siddiqui,Sajjad Zaheer,Rashid Hasan Khan,In mein se koi nahi,B
365,Girez ka taalluq kisi sanf se hai?,Hamd,Naat,Ghazal,Qasida,D
366,“Qaab Qawsain” ka mafhoom hai:,Bohat door,Nihayat qareeb,Mashriq o Maghrib,Tulu-o-Aftab,B
368,Rajab Ali Baig ki tahreer kaun si hai?,Fasana-e-Ajaib,Angaray,Aag ka Darya,In mein se koi nahi,A
369,Nawabi darbar (Syed Muhammad Azad) kya hai?,Qasida,Drama,Novel,Dastan,C
371,Taubat-un-Nusuh novel kis ki tahreer hai?,Molana Shibli Naumani,Molana Altaf Hussain Hali,Molana Zakaullah,Deputy Nazir Ahmad,D
372,Urdu shairi mein sab se pehla likha janay wala Farsi tazkira kaun sa hai?,Tabaqat-ul-Shuara,Nukaat-ul-Shuara,Parwana aur Jugnu,In mein se koi nahi,B
374,Aakhri Aadmi kis ki tahreer hai?,Intizar Hussain,Meer Taqi Meer,Qurratul Ain Haider,In mein se koi nahi,A
375,Hayat-e-Javed kis ki sawaneh umri hai?,Javed Iqbal,Javed Miandad,Sir Syed Ahmed,Molana Hali,C
377,Bain karna kis shairi sanf ka juz hai?,Masnavi,Qasida,Rubai,In mein se koi nahi (bain karna marsiya ka juz hai),D
378,"""Out of the frying pan into the fire"" ka durust tarjuma kya hai?",Jal bin machhli,Poori chhor aadhi se bhi jaye,Aasman se gira khajoor mein atka,Aaye the namaz bakhshwane roze galay par gaye,C
379,"""Aasar-us-Sanadeed"" ke musannif kaun hain?",Maulvi Abdul Haq,Sir Syed Ahmed Khan,Hali,Molana Abul Kalam Azad,B
