Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A patient with a respiratory disease is placed on a ventilator. Which process involves the exchange of gases between the patient and the ventilator?,Diffusion of oxygen across the alveolar-capillary membrane,Contraction of diaphragm,Expansion of lungs during inhalation,Gas exchange during ventilation,D,"The ventilator facilitates gas exchange between the patient and the external environment, bypassing the normal respiratory pathway. The other options are not directly related to the ventilator.",Respiratory function and ventilation,Medium,Chemistry,Gases
A gas is collected over water at a temperature of 20°C and a pressure of 760 mmHg. What is the partial pressure of the gas?,760 mmHg,520 mmHg,310 mmHg,150 mmHg,A,"The partial pressure of the gas is equal to the total pressure since it is collected over water, which does not exert a significant pressure due to its boiling point at 20°C. The other options are incorrect.",Partial pressures and Dalton's law,Easy,Chemistry,Gases
A scuba diver experiences a gas embolism after a rapid ascent. What is the primary cause of this condition?,Nitrogen narcosis,Oxygen toxicity,Carbon dioxide accumulation,Gas bubbles in the bloodstream,D,"A gas embolism is caused by the formation of gas bubbles in the bloodstream, which can occur due to a rapid ascent. The other options are not the primary cause of this condition.",Scuba diving and gas embolism,Hard,Chemistry,Gases
"A gas mixture contains 20% oxygen, 40% nitrogen, and 40% carbon dioxide. What is the partial pressure of oxygen in this mixture?",100 mmHg,150 mmHg,200 mmHg,250 mmHg,A,"The partial pressure of oxygen is calculated as the product of its mole fraction and the total pressure. In this case, the partial pressure of oxygen is 0.2 x 760 mmHg = 152 mmHg, but since 152 mmHg is not an option, we choose the closest value, which is 150 mmHg.",Partial pressures and Dalton's law,Medium,Chemistry,Gases
A coal-fired power plant experiences a decrease in efficiency. What is the primary cause of this decrease?,Exposure to oxygen,Presence of moisture,High temperature,Presence of microorganisms,B,"The presence of moisture in the coal can lead to a decrease in efficiency due to the formation of steam, which can reduce the heat transfer. The other options are not the primary cause of this decrease.",Chemical reactions in coal,Hard,Chemistry,Gases
A patient with a respiratory disease is placed on a CPAP machine. What is the primary purpose of this machine?,To provide oxygen therapy,To assist with breathing,To monitor respiratory function,To treat sleep apnea,B,"The primary purpose of a CPAP machine is to assist with breathing by providing a constant flow of air pressure, which can help to keep the airways open. The other options are not the primary purpose of a CPAP machine.",Respiratory function and ventilation,Medium,Chemistry,Gases
A gas in a container is at a pressure of 200 atm. What is the pressure of the gas after it is expanded to twice its original volume?,100 atm,150 atm,200 atm,400 atm,A,"According to Boyle's Law, the pressure of a gas is inversely proportional to its volume. Therefore, if the volume is doubled, the pressure will be halved, making option A the correct answer.",Boyle's Law and gas behavior,Easy,Chemistry,Gases
A patient with a respiratory disease is experiencing difficulty breathing. What is the primary cause of this difficulty?,Obstruction of the airways,Inflammation of the lungs,Muscle weakness,Infection,A,"The primary cause of difficulty breathing in this patient is likely the obstruction of the airways, which can be due to various factors such as inflammation, edema, or foreign bodies. The other options are not the primary cause of this difficulty.",Respiratory function and disease,Medium,Chemistry,Gases
A scuba diver experiences a nitrogen narcosis after a deep dive. What is the primary cause of this condition?,Increased pressure in the body,Presence of oxygen,Carbon dioxide accumulation,Nitrogen dissolved in the bloodstream,D,"Nitrogen narcosis occurs when nitrogen dissolves in the bloodstream and enters the brain, leading to a narcotic effect. The other options are not the primary cause of this condition.",Scuba diving and nitrogen narcosis,Hard,Chemistry,Gases
"A gas mixture contains 30% oxygen, 40% nitrogen, and 30% carbon dioxide. What is the partial pressure of oxygen in this mixture?",150 mmHg,180 mmHg,200 mmHg,250 mmHg,B,"The partial pressure of oxygen is calculated as the product of its mole fraction and the total pressure. In this case, the partial pressure of oxygen is 0.3 x 760 mmHg = 228 mmHg, but since 228 mmHg is not an option, we choose the closest value, which is 200 mmHg, but since there is an option that is closer to 228 mmHg which is 220 mmHg not present, we choose the closest value, which is 200mmHg.",Partial pressures and Dalton's law,Medium,Chemistry,Gases
A coal-fired power plant experiences a decrease in thermal efficiency. What is the primary cause of this decrease?,Exposure to oxygen,Presence of moisture,High temperature,Presence of microorganisms,B,"The presence of moisture in the coal can lead to a decrease in thermal efficiency due to the formation of steam, which can reduce the heat transfer. The other options are not the primary cause of this decrease.",Chemical reactions in coal,Hard,Chemistry,Gases
A diver descends to a depth of 10 meters in a lake. What is the effect on the pressure exerted by the surrounding water?,"Pressure increases, and volume decreases according to Boyle's Law","Pressure decreases, and volume increases according to Boyle's Law","Pressure increases, and volume remains constant according to Boyle's Law","Pressure remains constant, and volume decreases according to Boyle's Law",A,"Boyle's Law states that at constant temperature, pressure and volume are inversely proportional. Pressure increases with depth.",Gas Laws,Easy,Chemistry,Gases
A sample of gas expands from 100 mL to 200 mL at constant temperature. What is the effect on the pressure exerted by the gas?,Pressure decreases because the volume increased according to Boyle's Law,Pressure increases because the volume increased according to Boyle's Law,Pressure remains constant because the volume increased according to Boyle's Law,Pressure decreases because the volume decreased according to Boyle's Law,A,"Boyle's Law states that at constant temperature, pressure and volume are inversely proportional.",Gas Laws,Medium,Chemistry,Gases
A scuba diver uses a regulator to breathe compressed air at 200 bar. What is the partial pressure of oxygen in the air?,Partial pressure of oxygen is 20% of the total pressure,Partial pressure of oxygen is 21% of the total pressure,Partial pressure of oxygen is 40% of the total pressure,Partial pressure of oxygen is 0.21 bar,D,"Atmospheric pressure is 1 bar, and the partial pressure of oxygen is 0.21 bar. The regulator maintains a constant partial pressure of oxygen.",Gas Mixtures,Hard,Chemistry,Gases
A container is filled with 1 mole of an ideal gas at 300 K. What is the volume of the gas?,Volume is 22.4 liters according to the Ideal Gas Law,Volume is 0.0224 liters according to the Ideal Gas Law,Volume is 22.4 milliliters according to the Ideal Gas Law,Volume is 0.0224 milliliters according to the Ideal Gas Law,A,"The Ideal Gas Law states that PV = nRT, where V = 22.4 liters for 1 mole of gas at STP.",Gas Laws,Easy,Chemistry,Gases
"A mixture of gases contains 30% nitrogen, 20% oxygen, and 50% carbon dioxide. What is the partial pressure of oxygen?",Partial pressure of oxygen is 50% of the total pressure,Partial pressure of oxygen is 30% of the total pressure,Partial pressure of oxygen is 20% of the total pressure,Partial pressure of oxygen is 0.2 bar,C,The partial pressure of a gas is the product of its mole fraction and the total pressure.,Gas Mixtures,Medium,Chemistry,Gases
A scuba diver surfaces slowly from a depth of 10 meters. What is the effect on the pressure exerted by the surrounding water?,Pressure increases because the diver descended further,Pressure decreases because the diver ascended,Pressure remains constant because the diver is still underwater,Pressure decreases because the diver broke the water's surface tension,B,"As the diver ascends, the surrounding water pressure decreases.",Gas Laws,Medium,Chemistry,Gases
A sample of gas is heated from 200°C to 300°C at constant volume. What is the effect on the pressure exerted by the gas?,Pressure decreases because the temperature decreased,Pressure increases because the temperature decreased,Pressure remains constant because the volume is constant,Pressure increases because the temperature increased,D,"According to Gay-Lussac's Law, at constant volume, pressure is directly proportional to temperature.",Gas Laws,Easy,Chemistry,Gases
"A mixture of gases contains 40% carbon dioxide, 30% nitrogen, and 30% oxygen. What is the mole fraction of oxygen?",Mole fraction of oxygen is 0.40,Mole fraction of oxygen is 0.30,Mole fraction of oxygen is 0.50,Mole fraction of oxygen is 0.10,B,The mole fraction of a gas is the ratio of its moles to the total moles in the mixture.,Gas Mixtures,Medium,Chemistry,Gases
A scuba diver uses a regulator to breathe compressed air at 10 bar. What is the partial pressure of oxygen in the air?,Partial pressure of oxygen is 20% of the total pressure,Partial pressure of oxygen is 21% of the total pressure,Partial pressure of oxygen is 40% of the total pressure,Partial pressure of oxygen is 1.0 bar,D,The regulator maintains a constant partial pressure of oxygen.,Gas Mixtures,Hard,Chemistry,Gases
A sample of gas expands from 50 mL to 100 mL at constant temperature. What is the effect on the pressure exerted by the gas?,Pressure decreases because the volume increased according to Boyle's Law,Pressure increases because the volume increased according to Boyle's Law,Pressure remains constant because the volume increased according to Boyle's Law,Pressure decreases because the volume decreased according to Boyle's Law,A,"Boyle's Law states that at constant temperature, pressure and volume are inversely proportional.",Gas Laws,Medium,Chemistry,Gases
A scuba diver uses a regulator to breathe compressed air at 100 bar. What is the partial pressure of oxygen in the air?,Partial pressure of oxygen is 20% of the total pressure,Partial pressure of oxygen is 21% of the total pressure,Partial pressure of oxygen is 40% of the total pressure,Partial pressure of oxygen is 10 bar,D,The regulator maintains a constant partial pressure of oxygen.,Gas Mixtures,Hard,Chemistry,Gases
A sample of gas is compressed from 1 bar to 2 bar at constant temperature. What is the effect on the pressure exerted by the gas?,Pressure decreases because the volume increased according to Boyle's Law,Pressure increases because the volume increased according to Boyle's Law,Pressure remains constant because the volume is constant according to Boyle's Law,Pressure increases because the pressure increased according to Boyle's Law,D,"Boyle's Law states that at constant temperature, pressure and volume are inversely proportional.",Gas Laws,Easy,Chemistry,Gases
"A mixture of gases contains 30% oxygen, 20% nitrogen, and 50% carbon dioxide. What is the mole fraction of carbon dioxide?",Mole fraction of carbon dioxide is 0.30,Mole fraction of carbon dioxide is 0.20,Mole fraction of carbon dioxide is 0.50,Mole fraction of carbon dioxide is 0.10,C,The mole fraction of a gas is the ratio of its moles to the total moles in the mixture.,Gas Mixtures,Medium,Chemistry,Gases
A 1.5 L container holds 0.75 atm of argon gas at 25°C. What is the partial pressure of argon gas?,0.125 atm,0.25 atm,0.5 atm,1 atm,B,Partial pressure is proportional to the volume and inversely proportional to the total pressure of the gas.,Behavior of gases,Medium,Chemistry,Gases
A scuba diver's air supply contains 20% oxygen and 80% nitrogen. What percentage of the air is nitrogen gas?,10%,20%,40%,80%,C,"Since the air is 20% oxygen, the remaining 80% must be nitrogen.",Properties of gases,Easy,Chemistry,Gases
A container has a pressure of 5 atm at 100°C. What is the new pressure when the temperature is decreased to 20°C?,1 atm,2 atm,3 atm,4 atm,A,Pressure is inversely proportional to temperature according to the ideal gas law.,Behavior of gases,Hard,Chemistry,Gases
"A mixture of 1 mole of oxygen and 2 moles of carbon dioxide is at a constant volume. If the mixture's temperature increases, what happens to the pressure?",Increases by half,Increases by a third,Remains constant,Decreases by a quarter,B,Temperature is directly proportional to pressure at constant volume according to the ideal gas law.,Behavior of gases,Medium,Chemistry,Gases
A sample of gas has a pressure of 2 atm at 50°C. What is the pressure when the temperature is increased to 100°C?,1 atm,2 atm,3 atm,4 atm,C,Pressure is directly proportional to temperature according to the ideal gas law.,Behavior of gases,Hard,Chemistry,Gases
A gas has a volume of 1 L at a temperature of 150°C. What is the new volume when the temperature is decreased to 20°C?,0.25 L,0.5 L,0.75 L,1 L,C,Volume is inversely proportional to temperature according to the ideal gas law.,Behavior of gases,Medium,Chemistry,Gases
"A mixture of 2 moles of argon and 3 moles of oxygen is at a constant temperature. If the mixture's volume increases, what happens to the pressure?",Increases by a third,Remains constant,Decreases by a quarter,Increases by half,D,Pressure is inversely proportional to volume according to the ideal gas law.,Behavior of gases,Easy,Chemistry,Gases
A sample of gas has a volume of 0.5 L at a pressure of 3 atm. What is the new volume when the pressure is increased to 6 atm?,0.25 L,0.5 L,0.75 L,1 L,C,Volume is inversely proportional to pressure according to the ideal gas law.,Behavior of gases,Hard,Chemistry,Gases
A gas has a pressure of 1 atm at a temperature of 50°C. What is the new pressure when the temperature is increased to 100°C?,1 atm,2 atm,3 atm,4 atm,B,Pressure is directly proportional to temperature according to the ideal gas law.,Behavior of gases,Medium,Chemistry,Gases
"A mixture of 3 moles of carbon dioxide and 2 moles of water vapor is at a constant pressure. If the mixture's temperature decreases, what happens to the volume?",Increases by a quarter,Remains constant,Decreases by a third,Increases by half,C,Volume is directly proportional to temperature according to the ideal gas law.,Behavior of gases,Easy,Chemistry,Gases
"A container holds a mixture of 1 mole of oxygen and 2 moles of nitrogen. If the temperature is doubled, what happens to the pressure?",Increases by a quarter,Increases by half,Increases by two-thirds,Remains constant,C,Pressure is directly proportional to temperature according to the ideal gas law.,Behavior of gases,Medium,Chemistry,Gases
A gas has a volume of 2 L at a pressure of 2 atm. What is the new volume when the pressure is increased to 4 atm?,0.5 L,1 L,1.5 L,2 L,B,Volume is inversely proportional to pressure according to the ideal gas law.,Behavior of gases,Hard,Chemistry,Gases
A container holds 1 mole of oxygen gas at a temperature of 100°C. What is the pressure of the gas?,1 atm,2 atm,3 atm,4 atm,B,Pressure is directly proportional to temperature according to the ideal gas law.,Behavior of gases,Medium,Chemistry,Gases
A gas has a temperature of 50°C and a volume of 1 L. What is the new temperature when the volume is increased to 2 L?,25°C,50°C,75°C,100°C,C,Temperature is directly proportional to volume according to the ideal gas law.,Behavior of gases,Hard,Chemistry,Gases
"A mixture containing oxygen, carbon dioxide, and water vapour is placed in a sealed container.",The partial pressure of oxygen increases.,The partial pressure of carbon dioxide decreases.,The partial pressure of water vapour remains constant.,The mixture reaches equilibrium.,D,"The mixture reaches equilibrium due to the interplay of colliding particles, whereas the partial pressures of individual gases remain unchanged.",Gaseous mixtures and partial pressures,Easy,Chemistry,Gases
A scuba diver uses oxygen at a pressure of 3 atm to breathe at a depth of 10m below the surface of a lake.,The partial pressure of oxygen in the tank must be adjusted to match the surrounding pressure.,The oxygen in the tank remains at 3 atm regardless of depth.,The diver's body adjusts to the surrounding pressure.,The partial pressure of nitrogen in the tank increases.,B,"The partial pressure of oxygen in the tank remains the same as it was when filled, regardless of the surrounding pressure.",High-pressure gases and Boyle's Law,Easy,Chemistry,Gases
What is the primary reason for the decrease in atmospheric pressure as altitude increases?,Decrease in density of air molecules with altitude.,Increase in temperature with altitude.,Increase in humidity with altitude.,Decrease in gravitational force.,A,The decrease in atmospheric pressure at higher altitudes is primarily due to a decrease in the density of air molecules.,Altitude and atmospheric pressure,Medium,Chemistry,Gases
A hot air balloon ascends to an altitude of 1000m above the ground level.,The temperature inside the balloon decreases.,The temperature inside the balloon increases.,The density of the air inside the balloon increases.,The density of the air inside the balloon decreases.,D,The air in the balloon expands and its density decreases due to the decrease in surrounding pressure with altitude.,Gaseous expansion and density,Medium,Chemistry,Gases
Which of the following is an example of an ideal gas?,Oxygen (O2) at STP.,Helium (He) at room temperature.,An ideal gas obeys the ideal gas equation PV = nRT.,Carbon dioxide (CO2) at high pressure.,C,"An ideal gas is an abstraction that obeys the ideal gas equation PV = nRT, regardless of the properties of real gases.",Ideal gases and the ideal gas equation,Hard,Chemistry,Gases
What is the primary reason for the increase in kinetic energy of gas molecules with an increase in temperature?,Increase in frequency of collisions between gas molecules.,Increase in the mass of gas molecules.,Increase in the volume of gas molecules.,Increase in the potential energy of gas molecules.,A,"The increase in temperature causes gas molecules to collide more frequently, leading to an increase in kinetic energy.",Temperature and kinetic energy,Hard,Chemistry,Gases
A mixture of hydrogen gas (H2) and oxygen gas (O2) is ignited.,The mixture undergoes a chemical reaction to form water vapour.,The mixture undergoes a physical change to form a liquid.,The mixture undergoes a separation into its constituent gases.,The mixture undergoes a phase transition to form a solid.,A,The mixture undergoes a combustion reaction to form water vapour and a significant amount of heat.,Chemical reactions and gas mixtures,Hard,Chemistry,Gases
A diver exhales slowly while descending to a depth of 20m below the surface of a lake.,The volume of the air in the lungs decreases.,The pressure of the air in the lungs decreases.,The temperature of the air in the lungs decreases.,The density of the air in the lungs decreases.,A,The decrease in volume of the air in the lungs is due to the increase in surrounding pressure with depth.,High-pressure gases and Boyle's Law,Hard,Chemistry,Gases
What is the difference in pressure between the inside and outside of a balloon filled with helium gas at room temperature?,The pressure inside the balloon is greater than the pressure outside.,The pressure inside the balloon is less than the pressure outside.,The pressure inside the balloon is equal to the pressure outside.,The pressure inside the balloon is inversely proportional to the pressure outside.,B,The pressure inside the balloon is less than the pressure outside due to the expansion of the gas.,Gaseous expansion and density,Hard,Chemistry,Gases
A mixture of nitrogen and oxygen gases is separated using a process called fractional distillation.,The mixture is separated into its constituent gases based on differences in boiling points.,The mixture is separated into its constituent gases based on differences in freezing points.,The mixture is separated into its constituent gases based on differences in density.,The mixture is separated into its constituent gases based on differences in molecular weight.,A,Fractional distillation separates the mixture into its constituent gases based on differences in boiling points.,Separation of gases,Hard,Chemistry,Gases
What is the primary reason for the increase in the density of a gas at high pressure?,Increase in the mass of gas molecules.,Decrease in the volume of gas molecules.,Increase in the frequency of collisions between gas molecules.,Increase in the temperature of the gas.,B,"The increase in pressure causes the gas molecules to be packed more tightly, resulting in an increase in density.",High-pressure gases and density,Hard,Chemistry,Gases
A tank containing oxygen gas at a pressure of 2 atm is connected to a tank containing nitrogen gas at a pressure of 3 atm.,The pressure of the oxygen gas increases.,The pressure of the nitrogen gas increases.,The total pressure of the gas mixture increases.,The total pressure of the gas mixture remains constant.,D,"The total pressure of the gas mixture remains the same, as the combined pressures of the individual gases add up to the same value.",High-pressure gases and Dalton's Law,Hard,Chemistry,Gases
What is the primary reason for the decrease in volume of a gas at high pressure?,Decrease in the temperature of the gas.,Increase in the mass of gas molecules.,Increase in the frequency of collisions between gas molecules.,Decrease in the volume of gas molecules.,D,"The increase in pressure causes the gas molecules to be packed more tightly, resulting in a decrease in volume.",High-pressure gases and Boyle's Law,Hard,Chemistry,Gases
A mixture of hydrogen gas (H2) and oxygen gas (O2) is ignited in the presence of a catalyst.,The mixture undergoes a combustion reaction to form water vapour.,The mixture undergoes a physical change to form a liquid.,The mixture undergoes a separation into its constituent gases.,The mixture undergoes a phase transition to form a solid.,A,The mixture undergoes a combustion reaction to form water vapour at a faster rate in the presence of a catalyst.,Chemical reactions and gas mixtures,Hard,Chemistry,Gases
A diver exhales slowly while descending to a depth of 30m below the surface of a lake.,The volume of the air in the lungs decreases.,The pressure of the air in the lungs decreases.,The temperature of the air in the lungs decreases.,The density of the air in the lungs decreases.,A,The decrease in volume of the air in the lungs is due to the increase in surrounding pressure with depth.,High-pressure gases and Boyle's Law,Hard,Chemistry,Gases
What is the primary reason for the increase in the temperature of a gas at high pressure?,Increase in the mass of gas molecules.,Increase in the frequency of collisions between gas molecules.,Increase in the volume of gas molecules.,Decrease in the potential energy of gas molecules.,B,"The increase in pressure causes the gas molecules to collide more frequently, resulting in an increase in kinetic energy and temperature.",High-pressure gases and temperature,Hard,Chemistry,Gases
A tank containing oxygen gas is connected to a tank containing nitrogen gas.,The pressure of the oxygen gas increases.,The pressure of the nitrogen gas increases.,The total pressure of the gas mixture increases.,The total pressure of the gas mixture remains constant.,D,"The total pressure of the gas mixture remains the same, as the combined pressures of the individual gases add up to the same value.",High-pressure gases and Dalton's Law,Hard,Chemistry,Gases
"A gas cylinder is connected to a pressure regulator, which reduces the pressure from 50 atm to 5 atm. What is the final volume of a gas sample, if the initial volume is 15 mL and the temperature remains constant?",75 mL,30 mL,22.5 mL,45 mL,B,"According to Boyle's Law, at constant temperature, the volume of a gas is inversely proportional to pressure. So, the volume increases as pressure decreases.",Boyle's Law,Easy,Chemistry,Gases
"A person inhales air through their nose, which warms and humidifies the air. What process occurs when the warm air reaches the lungs?",Expansion of air,Condensation of water vapor,Cooling of air,Evaporation of water,B,"When warm air reaches the lungs, the water vapor in the air condenses, releasing heat, which helps to warm the air further.",Human Respiration,Easy,Chemistry,Gases
A sample of CO2 was collected over water at 25°C. What is the partial pressure of dry CO2 in the gas?,0.25 atm,0.5 atm,0.75 atm,1.0 atm,B,"The partial pressure of dry CO2 is the total pressure minus the vapor pressure of water, which is 0.25 atm.",Gas Laws,Easy,Chemistry,Gases
A gas is collected over water at 20°C and 740 mmHg. What is the mole fraction of water vapor in the gas?,0.1,0.2,0.3,0.4,C,The mole fraction of water vapor is the ratio of the vapor pressure of water to the total pressure.,Gas Laws,Medium,Chemistry,Gases
A mixture of 2 g O2 and 1 g N2 is heated to 300 K. What is the total pressure of the mixture in atm?,1.5 atm,2.0 atm,3.0 atm,4.0 atm,C,"The total pressure is the sum of the partial pressures of O2 and N2, which can be calculated using the ideal gas law.",Gas Laws,Medium,Chemistry,Gases
"A gas sample has a total pressure of 1.5 atm. If the partial pressure of N2 is 0.5 atm and the partial pressure of H2 is 0.2 atm, what is the partial pressure of CO2?",0.2 atm,0.4 atm,0.6 atm,0.8 atm,C,The partial pressure of CO2 is the total pressure minus the partial pressures of N2 and H2.,Gas Laws,Medium,Chemistry,Gases
"A sample of gas is collected in a flask with a volume of 250 mL at a pressure of 2 atm. What is the new volume of the gas when the pressure is increased to 4 atm, assuming the temperature remains constant?",125 mL,150 mL,200 mL,250 mL,C,"According to Boyle's Law, at constant temperature, the volume of a gas is inversely proportional to pressure.",Boyle's Law,Medium,Chemistry,Gases
"A mixture of gases is prepared in a flask containing 15 g of CO2, 10 g of N2, and 5 g of H2. What is the mole fraction of H2 in the mixture?",0.1,0.2,0.3,0.4,C,The mole fraction of H2 is the ratio of the number of moles of H2 to the total number of moles.,Gas Laws,Medium,Chemistry,Gases
"A gas sample has a temperature of 300 K and a volume of 250 mL. If the gas is expanded to twice its original volume and the temperature increases by 20 K, what is the new pressure of the gas?",1 atm,2 atm,3 atm,4 atm,C,"According to the ideal gas law, the pressure of a gas is directly proportional to the temperature and inversely proportional to the volume.",Ideal Gas Law,Hard,Chemistry,Gases
"A gas mixture contains 20% CO2, 40% O2, and 40% N2. What is the partial pressure of N2 in the mixture at a total pressure of 2 atm?",0.4 atm,0.6 atm,0.8 atm,1.0 atm,C,The partial pressure of N2 is the total pressure multiplied by the mole fraction of N2.,Gas Laws,Hard,Chemistry,Gases
"A gas mixture contains 50% O2, 20% CO2, and 30% N2. What is the partial pressure of O2 in the mixture at a total pressure of 2 atm?",0.4 atm,0.6 atm,0.8 atm,1.0 atm,C,The partial pressure of O2 is the total pressure multiplied by the mole fraction of O2.,Gas Laws,Hard,Chemistry,Gases
"A gas mixture contains 30% CO2, 40% O2, and 30% N2. What is the partial pressure of CO2 in the mixture at a total pressure of 2 atm?",0.4 atm,0.6 atm,0.8 atm,1.0 atm,C,The partial pressure of CO2 is the total pressure multiplied by the mole fraction of CO2.,Gas Laws,Hard,Chemistry,Gases
A gas is compressed in a cylinder at room temperature. Which process occurs as it expands?,Isothermal Expansion,Adiabatic Expansion,Isochoric Expansion,Cyclic Process,A,"Isothermal expansion occurs when the temperature remains constant during expansion, as in the case of a gas expanding into a larger container.",Thermodynamics,Easy,Chemistry,Gases
"A mixture of gases contains 20% O2, 50% N2, and 30% CO2. Which gas is most likely to be a byproduct of cellular respiration?",Oxygen,Nitrogen,Carbon Dioxide,Water Vapor,C,"CO2 is a byproduct of cellular respiration, whereas O2 is consumed and N2 is a stable gas in the mixture that does not participate in reactions.",Gas Mixtures,Medium,Chemistry,Gases
A catalyst in an enzymatic reaction facilitates the breakdown of a substrate. Which type of reaction does this describe?,Endothermic,Exothermic,Oxidation,Catalytic Reaction,D,"A catalytic reaction involves the use of a catalyst to speed up the reaction without being consumed, whereas the other options describe different types of reactions.",Chemical Kinetics,Hard,Chemistry,Gases
A gas is collected over water in a gas syringe. Which correction should be applied to the partial pressure?,Dew Point Correction,Barometric Pressure Correction,Vapor Pressure Correction,Temperature Correction,C,"The vapor pressure correction is applied to account for the water vapor pressure in the gas syringe, whereas the other options describe different corrections.",Gas Laws,Hard,Chemistry,Gases
A reaction has a high activation energy and low reaction rate. Which factor contributes to this behavior?,Collision Frequency,Molar Concentration,Temperature,Catalyst Concentration,A,"A high activation energy requires more energetic collisions, reducing the collision frequency and reaction rate, whereas the other options do not contribute directly to this behavior.",Chemical Kinetics,Medium,Chemistry,Gases
A gas is compressed in a cylinder at constant pressure. Which process occurs as it expands?,Isothermal Expansion,Adiabatic Expansion,Isochoric Expansion,Cyclic Process,C,"Isochoric expansion occurs when the volume remains constant during expansion, as in the case of a gas expanding into a constant volume container.",Thermodynamics,Easy,Chemistry,Gases
"A mixture of gases contains 20% O2, 50% N2, and 30% CO2. Which gas is least likely to be a reactant in cellular respiration?",Oxygen,Nitrogen,Carbon Dioxide,Water Vapor,B,"N2 is a stable gas in the mixture that does not participate in reactions, whereas the other gases are reactants or byproducts in cellular respiration.",Gas Mixtures,Medium,Chemistry,Gases
A gas is compressed in a cylinder at constant volume. Which process occurs as it expands?,Isothermal Expansion,Adiabatic Expansion,Isochoric Expansion,Cyclic Process,A,"Isothermal expansion occurs when the temperature remains constant during expansion, as in the case of a gas expanding into a larger container.",Thermodynamics,Easy,Chemistry,Gases
A diver holds her breath and descends to a depth where the pressure is 4 times that at sea level. What is the effect on the volume of the air in her lungs?,Increases by 300% due to increased temperature,Decreases by 50% due to increased pressure,Stays the same because pressure and volume are inversely related,Increases by 25% due to decreased partial pressure of oxygen,C,"Boyle's Law; pressure & volume are inversely related; wrong options relate to temperature, partial pressure, or incorrect magnitude.",Pressure-Volume Relationship,Easy,Chemistry,Gases
A gas at 273 K has a volume of 2.5 liters at 1 atm. What is the volume of the gas at 0 deg C (273 K) but at 3 atm?,1.25 L due to increased pressure,1.25 L due to decreased temperature,2.5 L because pressure and volume are inversely related,5 L due to increased temperature,B,"Charles' Law; wrong options relate to pressure, temperature, or incorrect magnitude.",Kinetic Molecular Theory,Medium,Chemistry,Gases
A scuba tank contains a gas at 30 atm. How much work is done by the gas when it expands to 40 L if the pressure decreases to 10 atm?,5.6 kJ due to PΔV,-5.6 kJ due to PΔV,0 kJ because pressure and work are directly related,11.2 kJ due to the gas expanding against an external pressure,A,"Work done by a gas expanding against constant external pressure; wrong options relate to direction, magnitude, or incorrect relationship.",Thermodynamics,Medium,Chemistry,Gases
A gas at 25 deg C (298 K) has a volume of 1.5 L at 1 atm. Which process would increase the volume of the gas at constant temperature?,Increasing the pressure to 2 atm,Decreasing the pressure to 0.5 atm,Increasing the temperature to 50 deg C (323 K),Decreasing the temperature to 0 deg C (273 K),B,"Boyle's Law; wrong options relate to pressure, temperature, or incorrect magnitude.",Pressure-Volume Relationship,Medium,Chemistry,Gases
A diver holds her breath and ascends to the surface after a 10-m dive. What is the effect on the gas bubbles in her bloodstream?,The bubbles shrink due to decreased pressure,The bubbles remain the same size because pressure and volume are inversely related,The bubbles expand due to increased temperature,The bubbles dissolve due to increased pressure,A,"Henry's Law; wrong options relate to pressure, temperature, or incorrect direction.",Henry's Law,Easy,Chemistry,Gases
A gas at 50 deg C (323 K) has a volume of 3 L at 2 atm. What is the volume of the gas at 0 deg C (273 K) but at 1 atm?,1.5 L due to decreased temperature,1.5 L due to decreased pressure,3 L because pressure and volume are inversely related,6 L due to increased temperature,A,"Charles' Law; wrong options relate to pressure, temperature, or incorrect magnitude.",Kinetic Molecular Theory,Medium,Chemistry,Gases
A gas at 25 deg C (298 K) has a volume of 2 L at 1 atm. Which process would decrease the volume of the gas at constant pressure?,Increasing the temperature to 50 deg C (323 K),Decreasing the temperature to 0 deg C (273 K),Increasing the pressure to 2 atm,Decreasing the pressure to 0.5 atm,B,"Charles' Law; wrong options relate to pressure, volume, or incorrect magnitude.",Kinetic Molecular Theory,Medium,Chemistry,Gases
A scuba tank contains a gas at 20 atm. How much work is done by the gas when it expands to 30 L if the pressure decreases to 5 atm?,2.5 kJ due to PΔV,-2.5 kJ due to PΔV,0 kJ because pressure and work are directly related,5 kJ due to the gas expanding against an external pressure,A,"Work done by a gas expanding against constant external pressure; wrong options relate to direction, magnitude, or incorrect relationship.",Thermodynamics,Medium,Chemistry,Gases
A gas at 0 deg C (273 K) has a volume of 1 L at 1 atm. What is the volume of the gas at 50 deg C (323 K) but at 2 atm?,3 L due to increased temperature,3 L due to increased pressure,1 L because pressure and volume are inversely related,2 L due to decreased temperature,A,"Charles' Law; wrong options relate to pressure, volume, or incorrect magnitude.",Kinetic Molecular Theory,Medium,Chemistry,Gases
A gas at 25 deg C (298 K) has a volume of 3 L at 1 atm. Which process would increase the pressure of the gas at constant temperature?,Increasing the volume to 6 L,Decreasing the volume to 1 L,Increasing the temperature to 50 deg C (323 K),Decreasing the temperature to 0 deg C (273 K),A,"Boyle's Law; wrong options relate to temperature, volume, or incorrect magnitude.",Pressure-Volume Relationship,Medium,Chemistry,Gases
