Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A 30-year-old man develops a severe allergic reaction after being stung by a bee. This reaction is an example of,Type I hypersensitivity,Type II hypersensitivity,Type III hypersensitivity,Type IV hypersensitivity,A,Type I hypersensitivity involves IgE antibodies; Type II involves antibodies against cell surface antigens.,Hypersensitivity Reactions,Medium,Biology,Immunity
The cell surface receptor on T cells that recognizes antigens presented by MHC molecules is,CD4,CD8,TCR (T cell receptor),CD28,C,TCR recognizes antigens presented by MHC; CD4 and CD8 are co-receptors.,T Cell Receptor,Hard,Biology,Immunity
The complement system is activated by,The presence of antibodies bound to antigens,The presence of cytokines,Phagocytosis of pathogens,Activation of T cells,A,Antibody-antigen complexes activate the classical pathway of complement; Cytokines don't directly activate complement.,Complement System,Medium,Biology,Immunity
"In autoimmune diseases like Rheumatoid Arthritis, the immune system primarily targets",The synovial tissue in joints,The myelin sheath of neurons,The insulin-producing beta cells,The thyroid gland,A,Rheumatoid Arthritis involves autoimmunity against synovial tissue; Multiple sclerosis targets myelin sheath.,Autoimmune Diseases,Medium,Biology,Immunity
The lymphoid organ that is responsible for filtering lymph and trapping pathogens is the,Spleen,Lymph node,Tonsil,Appendix,B,Lymph nodes filter lymph; Spleen filters blood.,Lymphoid Organs,Easy,Biology,Immunity
"During an immune response, the role of T helper 1 (Th1) cells is to",Activate macrophages and induce cell-mediated immunity,Activate B cells to produce antibodies,Suppress the immune response,Induce allergic reactions,A,Th1 cells activate macrophages; Th2 cells help activate B cells.,T Helper Cells,Medium,Biology,Immunity
The process of negative selection in the thymus ensures,Elimination of self-reactive T cells,Activation of T cells against pathogens,Production of antibodies by B cells,Maturation of T cells,A,Negative selection eliminates self-reactive T cells; Positive selection ensures T cell maturation.,T Cell Development,Hard,Biology,Immunity
Immunoglobulins are classified into different classes based on,Their antigen specificity,Their heavy chain constant region,Their light chain type,Their ability to activate complement,B,Immunoglobulin class is determined by heavy chain; Antigen specificity varies within a class.,Immunoglobulin Classes,Medium,Biology,Immunity
The cytokine that promotes the differentiation of naive T helper cells into Th2 cells is,IL-4,IFN-γ,IL-2,TNF-α,A,IL-4 promotes Th2 differentiation; IFN-γ promotes Th1 differentiation.,Cytokines,Hard,Biology,Immunity
A patient with a deficiency in the production of antibodies is most likely to suffer from,Cell-mediated immunodeficiency,Humoral immunodeficiency,Autoimmune disease,Hypersensitivity reaction,B,Humoral immunodeficiency involves antibody production defects; Cell-mediated involves T cell defects.,Immunodeficiency,Easy,Biology,Immunity
What is the primary function of the lymph nodes in the human body?,To filter lymph and trap pathogens,To produce antibodies,To activate T-cells,To store red blood cells,A,"Lymph nodes filter lymph, trapping pathogens. Option B is incorrect because B-cells produce antibodies, not lymph nodes themselves.",Lymphatic System,Easy,Biology,Immunity
A patient is diagnosed with a condition where their immune system attacks the body's own tissues. What is this condition called?,Autoimmune disease,Immunodeficiency disease,Hypersensitivity reaction,Allograft rejection,A,Autoimmune disease occurs when the immune system attacks self-tissues. Option B is incorrect because immunodeficiency involves impaired immune function.,Immunopathology,Medium,Biology,Immunity
Which type of immune cell is responsible for directly killing virus-infected cells?,Cytotoxic T-cell,Helper T-cell,B-cell,Macrophage,A,"Cytotoxic T-cells directly kill infected cells. Option B is incorrect because Helper T-cells assist in activating other immune cells, not directly killing infected cells.",Cell-Mediated Immunity,Easy,Biology,Immunity
What is the term for the process by which the immune system remembers specific pathogens to mount a more rapid response upon subsequent infections?,Immunological memory,Immune tolerance,Immune suppression,Immune evasion,A,Immunological memory enables a rapid response to previously encountered pathogens. Option B is incorrect because immune tolerance involves non-responsiveness to specific antigens.,Immunological Memory,Medium,Biology,Immunity
Which cytokine is primarily involved in the differentiation of T-cells into Th1 cells?,IL-12,IL-4,IL-10,TGF-β,A,IL-12 promotes Th1 cell differentiation. Option B is incorrect because IL-4 promotes Th2 cell differentiation.,Cytokines,Hard,Biology,Immunity
A vaccine provides immunity by:,Introducing antigens to the body,Providing pre-formed antibodies,Stimulating the production of cytokines,Activating complement system,A,"Vaccines introduce antigens, stimulating an immune response. Option B is incorrect because this describes passive immunity, not vaccination.",Vaccination,Easy,Biology,Immunity
A person with a deficiency in the production of antibodies is most likely suffering from:,B-cell immunodeficiency,T-cell immunodeficiency,Complement deficiency,Phagocytic disorder,A,B-cells produce antibodies; their deficiency impairs antibody production. Option B is incorrect because T-cell deficiency affects cell-mediated immunity.,Immunodeficiency Diseases,Medium,Biology,Immunity
The process by which an antigen is processed and presented to T-cells by an antigen-presenting cell is known as:,Antigen presentation,Antigen recognition,Antigen processing,Immune activation,A,"Antigen presentation involves processing and presenting antigens to T-cells. Option C is a part of this process, not the overall term.",Antigen Presentation,Easy,Biology,Immunity
Which of the following is a characteristic of a live attenuated vaccine?,It provides lifelong immunity,It is made from inactivated pathogens,It requires multiple doses,It is highly immunogenic,D,"Live attenuated vaccines are highly immunogenic. Option B is incorrect because it describes inactivated vaccines, not live attenuated ones.",Vaccines,Medium,Biology,Immunity
What is the primary function of the major histocompatibility complex (MHC) molecules?,To present antigens to T-cells,To activate B-cells,To produce cytokines,To lyse infected cells,A,MHC molecules present antigens to T-cells. Option B is incorrect because B-cell activation involves other signals and cells.,MHC Molecules,Easy,Biology,Immunity
A 45-year-old man develops a severe allergic reaction after a bee sting. This reaction is an example of:,Type I hypersensitivity,Type II hypersensitivity,Type III hypersensitivity,Type IV hypersensitivity,A,"Type I hypersensitivity involves IgE-mediated reactions, such as allergic reactions to bee stings. Option D is incorrect because Type IV involves cell-mediated reactions.",Hypersensitivity Reactions,Medium,Biology,Immunity
Which cell type is responsible for the production of interferons in response to viral infections?,T-cells,B-cells,Macrophages,Dendritic cells,C,"Macrophages and other cells produce interferons in response to viral infections. Option A is incorrect because while T-cells respond to interferons, they are not the primary producers.",Cytokines,Hard,Biology,Immunity
The spleen is involved in:,Filtering the blood and storing red blood cells,Producing antibodies,Activating T-cells,Storing lymphocytes,A,"The spleen filters the blood and stores red blood cells. Option B is incorrect because while it contains B-cells that produce antibodies, it's not its primary function.",Lymphatic Organs,Easy,Biology,Immunity
Which of the following is NOT a characteristic of innate immunity?,It provides immediate defense,It is antigen-specific,It involves physical barriers,It includes cells like neutrophils,B,Innate immunity is not antigen-specific; it's the adaptive immunity that is antigen-specific. Option A is a characteristic of innate immunity.,Innate Immunity,Hard,Biology,Immunity
The primary immune response occurs:,Upon the first exposure to an antigen,Upon subsequent exposures to an antigen,In the presence of adjuvants,In immunocompromised individuals,A,The primary immune response occurs upon the first exposure to an antigen. Option B is incorrect because it describes the secondary immune response.,Immune Response,Easy,Biology,Immunity
"Which type of vaccine uses a piece of a pathogen, such as a protein, rather than the entire pathogen?",Subunit vaccine,Inactivated vaccine,Live attenuated vaccine,Conjugate vaccine,A,"Subunit vaccines use a piece of a pathogen, like a protein. Option C is incorrect because live attenuated vaccines use a weakened form of the pathogen.",Vaccines,Medium,Biology,Immunity
What is the function of CD4+ T-cells in the immune response?,To directly kill infected cells,To activate B-cells and other immune cells,To produce antibodies,To induce apoptosis in cancer cells,B,CD4+ T-cells (Helper T-cells) activate B-cells and other immune cells. Option A is incorrect because CD8+ T-cells directly kill infected cells.,T-Cell Functions,Easy,Biology,Immunity
A patient with a history of recurring infections is diagnosed with a condition characterized by the absence of germinal centers in lymphoid organs. Which type of immunity is most likely impaired?,Cell-mediated immunity,Humoral immunity,Innate immunity,Mucosal immunity,B,"Germinal centers are crucial for B cell maturation and antibody production, key to humoral immunity. Cell-mediated immunity involves T cells.",Lymphoid Organs and Immune Response,Medium,Biology,Immunity
A 25-year-old woman with Systemic Lupus Erythematosus (SLE) is being treated with immunosuppressive drugs. Which type of hypersensitivity reaction is SLE an example of?,Type I hypersensitivity,Type II hypersensitivity,Type III hypersensitivity,Type IV hypersensitivity,C,"SLE is characterized by the formation of immune complexes (antigen-antibody complexes), which is a hallmark of Type III hypersensitivity. Type II involves antibodies against cell surface antigens.",Hypersensitivity Reactions,Hard,Biology,Immunity
"During an immune response, the cytokine IL-4 promotes the differentiation of naive T cells into Th2 cells. Which process is IL-4 primarily involved in?",Cell-mediated immunity,Humoral immunity,Innate immunity,Immunological tolerance,B,"IL-4 promotes Th2 cell differentiation, which is crucial for activating B cells and thus supporting humoral immunity. Th1 cells are involved in cell-mediated immunity.",Cytokines and Immune Response,Medium,Biology,Immunity
A newborn baby is protected against certain infections by antibodies received from its mother. This is an example of which type of immunity?,Active natural immunity,Passive natural immunity,Active artificial immunity,Passive artificial immunity,B,"The baby receives antibodies from the mother, not producing them itself, which is passive. It's natural because it occurs through maternal transfer, not medical intervention.",Types of Immunity,Easy,Biology,Immunity
A vaccine is administered to a population to protect against a viral infection. The vaccine induces the production of IgG antibodies. Which immune response is primarily induced by this vaccine?,Primary immune response,Secondary immune response,Cell-mediated immunity,Immunological tolerance,A,"The initial response to a vaccine antigen is the primary immune response, characterized by the production of IgM followed by IgG. Secondary response occurs upon subsequent exposures.",Vaccine-Induced Immunity,Medium,Biology,Immunity
A patient is diagnosed with an autoimmune disease where antibodies are produced against the acetylcholine receptor at the neuromuscular junction. Which type of hypersensitivity reaction is this?,Type I hypersensitivity,Type II hypersensitivity,Type III hypersensitivity,Type IV hypersensitivity,B,"The disease described is Myasthenia Gravis, where antibodies target specific receptors on the neuromuscular junction, characteristic of Type II hypersensitivity.",Autoimmune Diseases and Hypersensitivity,Hard,Biology,Immunity
The immune system can differentiate between self and non-self through various mechanisms. Which of the following is a mechanism of central tolerance?,Clonal deletion,Clonal anergy,Immune suppression,Immune deviation,A,"Clonal deletion is a process in the thymus where T cells that react against self-antigens are deleted, a key mechanism of central tolerance. Clonal anergy is a peripheral tolerance mechanism.",Immunological Tolerance,Medium,Biology,Immunity
A 30-year-old man is exposed to a pathogen and receives immediate protection through the administration of pre-formed antibodies. This is an example of which type of immunity?,Active natural immunity,Passive natural immunity,Active artificial immunity,Passive artificial immunity,D,The administration of pre-formed antibodies is a form of passive immunity because the individual does not produce the antibodies. It's artificial because it's medically administered.,Types of Immunity,Easy,Biology,Immunity
"In the context of organ transplantation, which type of rejection is mediated by T cells and occurs within days to months after transplantation?",Hyperacute rejection,Acute rejection,Chronic rejection,Graft-versus-host disease,B,Acute rejection is primarily mediated by T cells and occurs within days to months post-transplant. Hyperacute rejection is immediate and antibody-mediated.,Transplantation Immunology,Medium,Biology,Immunity
The complement system is a part of the innate immune response. Which complement component is the key molecule in the formation of the membrane attack complex (MAC)?,C3b,C5a,C5b,C9,C,"C5b initiates the formation of the MAC by binding to C6, followed by C7, C8, and multiple C9 molecules. C9 is crucial but C5b is the key initiator.",Complement System,Hard,Biology,Immunity
A child is diagnosed with Severe Combined Immunodeficiency (SCID). Which immune cells are primarily affected in SCID?,T cells and B cells,T cells and NK cells,B cells and NK cells,Macrophages and Neutrophils,A,"SCID is characterized by the severe deficiency of both T cells and B cells, impacting both cell-mediated and humoral immunity.",Immunodeficiency Diseases,Medium,Biology,Immunity
A vaccine against a bacterial infection is developed using a component of the bacterial capsule. Which type of immunity is induced by this vaccine?,Cell-mediated immunity,Humoral immunity,Innate immunity,Mucosal immunity,B,"The vaccine induces the production of antibodies against the bacterial capsule, which is a key aspect of humoral immunity.",Vaccine-Induced Immunity,Easy,Biology,Immunity
"In an immune response, cytokines play crucial roles. Which cytokine is known for its anti-inflammatory effects?",IL-1,IL-6,TNF-alpha,IL-10,D,"IL-10 is known for its anti-inflammatory properties by inhibiting the production of pro-inflammatory cytokines. IL-1, IL-6, and TNF-alpha are pro-inflammatory.",Cytokines and Immune Response,Medium,Biology,Immunity
A patient's immune system is unable to mount an effective response to a viral infection due to a deficiency in CD8+ T cells. Which function is most likely impaired?,Antibody production,Cell-mediated cytotoxicity,Phagocytosis,Complement activation,B,"CD8+ T cells are cytotoxic T cells that directly kill infected cells or produce chemical signals that activate the host's immune response, a key function of cell-mediated cytotoxicity.",Cell-Mediated Immunity,Medium,Biology,Immunity
The major histocompatibility complex (MHC) plays a critical role in the immune system. Which statement about MHC class I is correct?,MHC class I presents antigens to CD4+ T cells,MHC class I is expressed on all nucleated cells,MHC class I is involved in the activation of B cells,MHC class I is recognized by CD4+ T cells,B,"MHC class I is expressed on all nucleated cells and presents endogenously synthesized antigens to CD8+ T cells, not CD4+ T cells.",MHC and Antigen Presentation,Easy,Biology,Immunity
"A 45-year-old woman is diagnosed with Rheumatoid Arthritis (RA), an autoimmune disease. Which cytokine is implicated in the pathogenesis of RA?",IL-10,TGF-beta,TNF-alpha,IL-4,C,TNF-alpha is a pro-inflammatory cytokine that plays a significant role in the inflammation and joint destruction seen in RA. IL-10 and TGF-beta have anti-inflammatory effects.,Autoimmune Diseases and Cytokines,Medium,Biology,Immunity
The immune system has mechanisms to avoid attacking the body's own cells. Which process involves the inactivation of self-reactive T cells in the periphery?,Clonal deletion,Clonal anergy,Immune privilege,Immunological ignorance,B,"Clonal anergy is a mechanism of peripheral tolerance where self-reactive T cells are inactivated, preventing an autoimmune response. Clonal deletion occurs in the thymus.",Immunological Tolerance,Hard,Biology,Immunity
A newborn is given a dose of hepatitis B immune globulin (HBIG) after birth to a hepatitis B positive mother. This is an example of which type of immunity?,Active natural immunity,Passive natural immunity,Active artificial immunity,Passive artificial immunity,D,"HBIG provides immediate, short-term protection by transferring pre-formed antibodies against hepatitis B, which is a form of passive artificial immunity.",Types of Immunity,Easy,Biology,Immunity
"In the context of immunology, what is the primary role of the thymus?",Maturation of B cells,Maturation of T cells,Production of antibodies,Activation of macrophages,B,The thymus is the site where T cells mature. B cells mature in the bone marrow.,Lymphoid Organs,Easy,Biology,Immunity
"In graft rejection, the primary immune cells involved are?",B cells,T cells,Macrophages,Neutrophils,B,T cells mediate graft rejection; B cells produce antibodies but are not primary effectors in this context.,Cell-mediated immunity,Medium,Biology,Immunity
Which cytokine is crucial for the differentiation of naive T cells into Th1 cells?,IL-4,IL-12,IL-10,TGF-β,B,"IL-12 promotes Th1 differentiation; IL-4 promotes Th2 differentiation, making it a tempting but incorrect choice.",Cytokines,Medium,Biology,Immunity
A patient with a deficiency in the CD40 ligand on T cells is most likely to suffer from?,Hyper IgM syndrome,Severe Combined Immunodeficiency,Chronic Granulomatous Disease,Leukocyte Adhesion Deficiency,A,CD40 ligand deficiency leads to Hyper IgM syndrome; it's a specific defect affecting class switching.,Immunodeficiencies,Hard,Biology,Immunity
The primary function of the complement component C5a is?,Opsonization,Chemotaxis,Membrane attack complex formation,Immune complex clearance,B,"C5a is a potent chemoattractant; while related to complement activation, its main role is recruiting leukocytes.",Complement system,Easy,Biology,Immunity
"In autoimmune hemolytic anemia, the immune system targets?",Red blood cells,Platelets,White blood cells,Endothelial cells,A,"Autoantibodies target red blood cells, leading to their destruction; this is a classic example of autoimmunity.",Autoimmune diseases,Easy,Biology,Immunity
The vaccine against Haemophilus influenzae type b induces immunity by?,Activating T cells,Stimulating antibody production against capsular polysaccharide,Inducing tolerance,Enhancing phagocytosis,B,"The vaccine works by eliciting antibodies against the capsular polysaccharide, providing immunity.",Vaccines,Medium,Biology,Immunity
Immunoglobulin class switching is primarily regulated by?,Cytokines,Complement components,T cell receptors,B cell receptors,A,Cytokines direct class switching to different Ig isotypes; they influence the type of immune response.,Immunoglobulins,Medium,Biology,Immunity
Severe Combined Immunodeficiency (SCID) is characterized by?,Deficiency in B cells only,Deficiency in T cells only,Deficiency in both B and T cells,Deficiency in innate immunity,C,"SCID involves impairment of both B and T cell immunity, making it a severe condition.",Immunodeficiencies,Easy,Biology,Immunity
The main function of MHC class II molecules is to?,Present antigens to CD8+ T cells,Present antigens to CD4+ T cells,Activate macrophages,Induce apoptosis,B,"MHC class II molecules present antigens to CD4+ T cells, initiating the immune response.",MHC molecules,Easy,Biology,Immunity
A 5-year-old boy suffers from recurrent infections due to a genetic defect affecting NADPH oxidase. He is likely suffering from?,Chronic Granulomatous Disease,Cystic Fibrosis,Sickle Cell Disease,Severe Combined Immunodeficiency,A,CGD is characterized by the inability to produce superoxides due to NADPH oxidase deficiency.,Immunodeficiencies,Medium,Biology,Immunity
Toll-like receptors (TLRs) are crucial for?,Antigen presentation,Recognition of pathogen-associated molecular patterns,Activation of complement,Production of antibodies,B,"TLRs recognize PAMPs, triggering an innate immune response.",Innate immunity,Easy,Biology,Immunity
"In the context of organ transplantation, HLA matching is critical to prevent?",Graft-versus-host disease,Graft rejection,Infection,Autoimmunity,B,HLA matching reduces the risk of graft rejection by minimizing alloantigen differences.,Transplantation immunity,Medium,Biology,Immunity
The primary role of dendritic cells in the immune response is?,To produce antibodies,To activate T cells by presenting antigens,To directly kill pathogens,To produce cytokines,B,Dendritic cells are professional antigen-presenting cells that activate T cells.,Antigen presentation,Easy,Biology,Immunity
A patient with Bruton's agammaglobulinemia has a mutation affecting?,Tyrosine kinase Btk,CD40 ligand,NADPH oxidase,MHC class II,A,"Bruton's agammaglobulinemia is caused by a mutation in Btk, crucial for B cell development.",Immunodeficiencies,Hard,Biology,Immunity
Interferon-gamma (IFN-γ) is crucial for?,Th2 response,Th1 response,Antibody production,Suppressing immune responses,B,IFN-γ promotes Th1 differentiation and cell-mediated immunity.,Cytokines,Medium,Biology,Immunity
The membrane attack complex (MAC) is formed by?,"C3a, C4a, C5a","C5b, C6, C7, C8, C9","C1, C2, C4","C3b, factor B, factor D",B,"MAC is formed by the terminal components of the complement cascade, creating pores in target cells.",Complement system,Medium,Biology,Immunity
The toxin responsible for the pathogenesis of diphtheria is produced by?,Corynebacterium diphtheriae infected with a bacteriophage,Corynebacterium diphtheriae itself,Diphtheria toxin-producing bacteria,The host's immune response,A,The diphtheria toxin is encoded by a bacteriophage that infects Corynebacterium diphtheriae.,Bacterial pathogenesis,Hard,Biology,Immunity
A patient with a fungal infection is treated with a drug that enhances the activity of neutrophils and macrophages. Which cytokine is most likely being administered?,Interferon-gamma,Interleukin-4,Interleukin-10,Transforming growth factor-beta,A,"Interferon-gamma activates macrophages and neutrophils. IL-4, IL-10, and TGF-beta are anti-inflammatory or suppressive.",Cytokines,Medium,Biology,Immunity
A vaccine provides immunity by inducing the production of memory cells. Which type of immunity is this?,Active natural immunity,Active artificial immunity,Passive natural immunity,Passive artificial immunity,B,Vaccination induces active artificial immunity by generating memory cells. Active natural occurs after infection.,Types of immunity,Easy,Biology,Immunity
Which immunoglobulin isotype is most effective at activating the complement system?,IgA,IgM,IgG,IgE,B,IgM is highly effective at complement activation due to its pentameric structure. IgG also activates complement but less efficiently.,Immunoglobulins,Medium,Biology,Immunity
A patient with a deficiency in the CD4 molecule on T helper cells would likely suffer from which type of immune dysfunction?,Impaired cell-mediated immunity,Impaired humoral immunity,Both A and B,Neither A nor B,C,CD4+ T helper cells assist both cell-mediated and humoral immunity. Their deficiency affects both.,T cell function,Medium,Biology,Immunity
Which of the following is a characteristic of the secondary immune response compared to the primary response?,Longer lag period,Lower antibody titer,More rapid response,Predominance of IgM,C,"The secondary response is faster and produces more antibodies, primarily IgG. Primary response is slower and mainly IgM.",Primary and secondary immune responses,Easy,Biology,Immunity
An individual with a genetic defect in the NADPH oxidase system is more susceptible to infections due to impaired function of which cells?,Neutrophils,Macrophages,Both A and B,Dendritic cells,C,"NADPH oxidase is crucial for the respiratory burst in neutrophils and macrophages, essential for killing pathogens.",Phagocytic cells,Medium,Biology,Immunity
The mechanism by which some pathogens evade the host immune system involves varying their surface antigens. Which parasite is a classic example?,Trypanosoma brucei,Plasmodium falciparum,Toxoplasma gondii,Leishmania donovani,A,Trypanosoma brucei varies its surface antigen (VSG) to evade immunity. Other parasites also evade immunity but through different mechanisms.,Immune evasion mechanisms,Hard,Biology,Immunity
Which cytokine is known for its role in promoting the differentiation of naive T helper cells into Th1 cells?,IL-4,IL-12,IL-10,TGF-beta,B,"IL-12 promotes Th1 differentiation. IL-4 promotes Th2 differentiation, while IL-10 and TGF-beta are anti-inflammatory.",Cytokines and T helper cell differentiation,Medium,Biology,Immunity
A newborn receives antibodies from its mother through the placenta and breast milk. This is an example of which type of immunity?,Active natural immunity,Passive natural immunity,Active artificial immunity,Passive artificial immunity,B,Passive natural immunity involves the transfer of antibodies from mother to child. Active immunity involves the production of antibodies by the individual.,Types of immunity,Easy,Biology,Immunity
The process by which the immune system distinguishes between self and non-self antigens is known as?,Clonal selection,Clonal deletion,Immune tolerance,Immune suppression,C,Immune tolerance refers to the mechanisms that prevent immune responses against self-antigens. Clonal deletion is a mechanism of tolerance.,Immune tolerance,Medium,Biology,Immunity
Which of the following best describes the function of the major histocompatibility complex (MHC) molecules?,Antigen presentation to T cells,Antibody production,Complement activation,Phagocytosis,A,"MHC molecules present peptide fragments to T cells, crucial for initiating an immune response.",MHC molecules,Easy,Biology,Immunity
An immune response characterized by the production of IgE antibodies and the release of histamine from mast cells is typically associated with which type of hypersensitivity reaction?,Type I,Type II,Type III,Type IV,A,"Type I hypersensitivity involves IgE and histamine release, leading to allergic reactions. Type II, III, and IV involve different mechanisms.",Hypersensitivity reactions,Medium,Biology,Immunity
Which cell type plays a key role in the initiation of the immune response by processing and presenting antigens to T cells?,Dendritic cells,T helper cells,B cells,Macrophages,A,Dendritic cells are professional antigen-presenting cells that initiate immune responses. Other cells also present antigens but are less potent.,Antigen presentation,Easy,Biology,Immunity
The graft-versus-host disease (GVHD) is a complication of bone marrow transplantation. Which cells are primarily responsible for GVHD?,T cells,B cells,Macrophages,Neutrophils,A,"T cells in the graft recognize the host as foreign, leading to GVHD. T cells mediate the immune response against host tissues.",Transplantation immunology,Medium,Biology,Immunity
A deficiency in which component of the complement system would most likely result in increased susceptibility to Neisseria infections?,C3,C5,"C6, C7, or C8",C1q,C,"Deficiencies in C6, C7, or C8 impair the formation of the membrane attack complex, crucial for killing Neisseria species.",Complement system,Hard,Biology,Immunity
The immune system's ability to remember past infections is primarily due to the presence of which cells?,Memory T cells and B cells,Plasma cells,Macrophages,Dendritic cells,A,"Memory T and B cells are responsible for remembering past infections, enabling a rapid response upon re-exposure.",Memory cells,Easy,Biology,Immunity
"During an infection, which cell type is responsible for activating naive T cells?",Dendritic cells,Macrophages,B cells,Neutrophils,A,Dendritic cells activate naive T cells. Macrophages and B cells can also present antigens but are less efficient for naive T cells.,Antigen Presentation,Medium,Biology,Immunity
What is the primary role of the complement system's C3b fragment?,Opsonization,Chemotaxis,Activation of inflammation,Membrane attack complex formation,A,"C3b fragment primarily acts as an opsonin, marking pathogens for destruction. While it does contribute to other processes, opsonization is its key role.",Complement System,Easy,Biology,Immunity
"In cell-mediated immunity, which T cell subset is responsible for directly killing infected cells?",CD4+ T cells,CD8+ T cells,Treg cells,Th17 cells,B,"CD8+ T cells, also known as cytotoxic T cells, directly kill infected cells. CD4+ T cells coordinate the immune response.",Cell-Mediated Immunity,Easy,Biology,Immunity
How do vaccines provide immunity against future infections?,By introducing live pathogens,By providing passive immunity,By generating memory cells,By suppressing the immune system,C,Vaccines generate memory cells (B and T cells) that quickly respond to future infections. They do not introduce live pathogens or suppress the immune system.,Vaccination and Immunity,Medium,Biology,Immunity
What is the function of perforin released by cytotoxic T cells?,Inducing apoptosis,Activating macrophages,Forming pores in target cell membranes,Stimulating B cells,C,"Perforin forms pores in target cell membranes, allowing granzymes to enter and induce apoptosis. It doesn't directly induce apoptosis.",Cell-Mediated Cytotoxicity,Medium,Biology,Immunity
What is the primary mechanism by which IgE antibodies contribute to immunity?,Neutralizing toxins,Activating complement,Triggering mast cell degranulation,Opsonizing pathogens,C,"IgE antibodies trigger mast cell degranulation, releasing histamine and other mediators, crucial in allergic responses and parasite immunity.",Immunoglobulins and Immune Response,Easy,Biology,Immunity
"In the context of graft rejection, which T cell subset is primarily involved?",CD4+ T cells,CD8+ T cells,Treg cells,Both A and B,D,"Both CD4+ and CD8+ T cells play roles in graft rejection. CD4+ T cells coordinate the response, while CD8+ T cells can directly kill graft cells.",Transplantation Immunology,Hard,Biology,Immunity
What is the role of MHC class II molecules in the immune response?,Presenting antigens to CD8+ T cells,Presenting antigens to CD4+ T cells,Activating natural killer cells,Producing antibodies,B,"MHC class II molecules present antigens to CD4+ T cells, which is crucial for initiating the immune response. CD8+ T cells interact with MHC class I.",MHC Molecules and Antigen Presentation,Medium,Biology,Immunity
Which cell type is primarily responsible for phagocytosing and digesting foreign particles and microbes?,Neutrophils,Macrophages,Dendritic cells,Eosinophils,B,Macrophages are key phagocytic cells that engulf and digest foreign particles and microbes. Neutrophils also phagocytose but are short-lived.,Phagocytosis,Easy,Biology,Immunity
What is the main function of the thymus in the immune system?,Filtering lymph,Maturation of T cells,Production of antibodies,Storage of lymphocytes,B,The thymus is crucial for the maturation of T cells. It is where T cells develop and undergo selection processes.,Thymus and T Cell Development,Easy,Biology,Immunity
The process of negative selection in the thymus eliminates?,Self-reactive T cells,Non-self reactive T cells,All T cells,Mature T cells,A,Negative selection eliminates self-reactive T cells to prevent autoimmunity. It ensures that T cells that react with self-antigens are deleted.,T Cell Development and Selection,Medium,Biology,Immunity
How do some pathogens evade the host immune response?,By producing antibodies,By activating complement,By varying surface antigens,By stimulating T cell responses,C,"Some pathogens evade the immune response by varying their surface antigens, making it difficult for the immune system to recognize them.",Immune Evasion Mechanisms,Hard,Biology,Immunity
What is the role of interferons in the immune response?,Inducing fever,Activating macrophages,Interfering with viral replication,Stimulating B cell activation,C,"Interferons, particularly IFN-alpha and IFN-beta, interfere with viral replication, providing antiviral immunity.",Cytokines and Antiviral Immunity,Medium,Biology,Immunity
Which of the following is a characteristic of innate immunity?,Antigen-specific response,Immunological memory,Immediate response to pathogens,Involves T and B cells,C,Innate immunity provides an immediate response to pathogens. It lacks antigen specificity and immunological memory.,Innate vs. Adaptive Immunity,Easy,Biology,Immunity
The primary lymphoid organ where T lymphocytes mature is illustrated in a diagram of the human body. Which organ is this?,Spleen,Thymus,Lymph node,Tonsils,B,Thymus is the site of T lymphocyte maturation. Spleen is a secondary lymphoid organ.,Lymphoid Organs,Easy,Biology,Immunity
A diagram shows the structure of an antibody. What is the function of the variable region?,To bind to antigens,To activate complement,To cross the placenta,To mark pathogens for destruction,A,Variable region binds to antigens. Constant region determines other functions.,Antibody Structure,Medium,Biology,Immunity
The process of phagocytosis is illustrated in a diagram. Which cell type is primarily responsible for this process?,Neutrophil,Eosinophil,Basophil,Monocyte,A,"Neutrophils are primary phagocytic cells. Monocytes mature into macrophages, which are also phagocytic.",Phagocytosis,Easy,Biology,Immunity
The diagram of a lymph node shows the presence of which immune cells in the germinal centers?,T lymphocytes,B lymphocytes,Macrophages,Dendritic cells,B,Germinal centers are sites of B lymphocyte activation and proliferation. T lymphocytes are also present but B cells are more abundant.,Lymph Node Structure,Medium,Biology,Immunity
Which cytokine is primarily responsible for inducing fever during an immune response?,IL-1,IL-2,IL-4,IL-10,A,IL-1 induces fever by stimulating the hypothalamus. IL-2 is involved in T cell proliferation.,Cytokines,Hard,Biology,Immunity
A diagram illustrates the complement cascade. What is the outcome of the activation of the complement system?,Production of antibodies,Activation of T cells,Lysis of pathogens,Production of cytokines,C,Complement activation leads to pathogen lysis. Antibody production is a function of B cells.,Complement System,Medium,Biology,Immunity
The structure of a major histocompatibility complex (MHC) molecule is shown. What is its role in immunity?,To present antigens to T cells,To activate B cells,To produce antibodies,To induce fever,A,MHC molecules present antigens to T cells. B cell activation involves different mechanisms.,MHC Molecules,Medium,Biology,Immunity
Which immune cell type is characterized by the presence of CD4 receptors?,Cytotoxic T cells,Helper T cells,B cells,Natural Killer cells,B,Helper T cells express CD4 receptors. Cytotoxic T cells express CD8 receptors.,T Cell Types,Easy,Biology,Immunity
