Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The product of the roots of the equation x² - 2x - 8 = 0 is,8,-8,2,-2,B,"Using the formula c/a, product of roots = -8 / 1 = -8.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the equation are -1 and 4, then the equation is",x² - 3x - 4 = 0,x² + 3x - 4 = 0,x² - 3x + 4 = 0,x² + 3x + 4 = 0,A,"Using the formula x² - (sum of roots)x + (product of roots) = 0, we get x² - 3x - 4 = 0.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of the roots of the quadratic equation x² - 3x - 2 = 0 is,3,-3,2,-2,A,"Using the formula -b/a, sum of roots = 3 / 1 = 3.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation 4x² + 4x + 1 = 0, the roots are",real and distinct,real and equal,complex,none,B,"Since b² - 4ac = 0, roots are real and equal.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The product of the roots of the equation 2x² + x - 1 = 0 is, 1 / 2,-1 / 2,1,-1,B,"Using the formula c/a, product of roots = -1 / 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation x² - x - 2 = 0 are,"-1, 2","1, -2","-1, -2","1, 2",A,"Using factorization, we get (x + 1)(x - 2) = 0, so roots are -1 and 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation x² - 2x + 1 = 0, the roots are","1, 1","-1, -1","1, -1","-1, 1",A,"Since (x - 1)² = 0, roots are 1 and 1.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of the roots of the equation x² + 4x + 4 = 0 is,-4,4,-2,2,A,"Using the formula -b/a, sum of roots = -4 / 1 = -4.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of roots of the equation x² - 7x + 12 = 0 is?,7,-7,12,-12,A,"Using the formula -b/a for sum of roots, we get -(-7)/1 = 7.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The product of the roots of 3x² + 2x - 6 = 0 is?,-2,2,-6/3, 6/3,C,"Using the formula c/a for product of roots, we get -6/3 = -2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation ax² + bx + c = 0, if b² - 4ac > 0, then the roots are?",Real and equal,Real and distinct,Imaginary,None of these,B,"When b² - 4ac > 0, the roots are real and distinct as the discriminant is positive.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If α and β are the roots of the equation x² - x - 1 = 0, then α/β + β/α = ?",-3,3,1,-1,B,"Using (α + β) = 1 and αβ = -1, we simplify α/β + β/α = (α² + β²) / αβ = ((α + β)² - 2αβ) / αβ = (1 + 2) / (-1) = -3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation (x - 2)(x + 3) = 0 are?,"-2, 3","2, -3","2, 3","-2, -3",B,Setting each factor to zero gives the roots as x = 2 and x = -3.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the quadratic equation are 1/3 and -1/2, then the equation is?",6x² + x - 1 = 0,6x² - x + 1 = 0,6x² + x + 1 = 0,6x² - x - 1 = 0,D,"Using the roots, the equation is x² - (sum of roots)x + (product of roots) = 0, so x² - (1/3 - 1/2)x + (1/3)*(-1/2) = 0, simplifying gives 6x² - x - 1 = 0.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation x² + 4x + k = 0, if one root is 2, then the other root is?",-2,6,-6,-4,C,"Using sum of roots = -b/a, we have 2 + other root = -4, so other root = -4 - 2 = -6.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the quadratic are equal, then the discriminant is?",> 0,= 0,< 0,None of these,B,"When roots are equal, b² - 4ac = 0, so the discriminant is zero.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The quadratic equation with roots 3 ± √2 is?,x² - 6x + 7 = 0,x² + 6x + 7 = 0,x² - 6x - 7 = 0,x² + 6x - 7 = 0,A,"Using sum and product of roots, the equation is x² - (3 + √2 + 3 - √2)x + (3 + √2)(3 - √2) = 0, simplifying gives x² - 6x + 7 = 0.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation 2x² - 3x - 1 = 0, the sum of the roots is?", 3/2,-3/2, 2/3,-2/3,A,"Using the formula -b/a, the sum of roots = -(-3)/2 = 3/2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of x² - 4x + 4 = 0 are?,"2, 2","-2, 2","2, -2","-2, -2",A,"The equation is a perfect square (x - 2)² = 0, so the roots are 2, 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the equation are reciprocal to each other, then?",a = c,a = -c,b = c,b = -c,A,"When roots are reciprocal, their product is 1, so c/a = 1, giving a = c.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The equation whose roots are -1/2 and 3/4 is?,8x² + 2x - 3 = 0,8x² - 2x + 3 = 0,8x² + 2x + 3 = 0,8x² - 2x - 3 = 0,A,"Using the roots, the equation is x² - (sum of roots)x + (product of roots) = 0, simplifying gives 8x² + 2x - 3 = 0.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For what value of m, the equation x² + mx + 4 = 0 has roots 2 and 2?",-4,4,2,-2,A,"Using sum of roots = -b/a, we have 2 + 2 = -m, so m = -4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of 5x² + 3x - 2 = 0 are?,"-1, 2/5","1, -2/5","1, 2/5","-1, -2/5",A,"Using the quadratic formula, the roots can be found as -1 and 2/5.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For what value of k, the equation x² + kx + 1 = 0 has equal roots?",±1,±2,0,±3,B,"For equal roots, discriminant = 0. So, k² - 4*1*1 = 0, hence k = ±2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of the roots of the quadratic equation 2x² + 3x - 5 = 0 is?,-3/2, 3/2,-5/2, 5/2,A,"Using Vieta's formulas, sum of roots = -b/a = -3/2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation x² - 7x + 12 = 0, the product of roots is?",7,-7,12,-12,C,"Using Vieta's formulas, product of roots = c/a = 12/1 = 12.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation 3x² - 5x + 2 = 0 are?,"1, 2/3","1, 3/2","-1, 2/3","-1, -2/3",A,Factoring or using the quadratic formula: roots are 1 and 2/3.,LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The equation x² + 4x + 4 = 0 has roots?,"2, 2","-2, -2","2, -2","-2, 2",B,"The equation is a perfect square: (x + 2)² = 0, so roots are -2, -2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the quadratic equation are equal, then the discriminant is?",> 0,= 0,< 0,None of these,B,"For equal roots, the discriminant (b² - 4ac) must be equal to 0.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation ax² + bx + c = 0, the sum of roots is?",-b/a,b/a,c/a,-c/a,A,"Using Vieta's formulas, sum of roots = -b/a.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The quadratic equation having roots 1 + √2 and 1 - √2 is?,x² + 2x + 1 = 0,x² - 2x - 1 = 0,x² + 2x - 1 = 0,x² - 2x + 1 = 0,B,"Sum of roots = (1 + √2) + (1 - √2) = 2, product = (1 + √2)(1 - √2) = 1 - 2 = -1. So, equation is x² - 2x - 1 = 0.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of x² + 2x + k = 0 are real, then?",k ≤ 1,k ≥ 1,k < 1,k > 1,A,"For real roots, discriminant ≥ 0. So, 2² - 4*1*k ≥ 0, hence 4 - 4k ≥ 0, giving k ≤ 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The product of the roots of 5x² - 3x + 2 = 0 is?, 2/5,-2/5, 3/5,-3/5,A,"Using Vieta's formulas, product of roots = c/a = 2/5.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation 2x² + x - 3 = 0, the roots are?","1, -3/2","-1, 3/2","1, 3/2","-1, -3/2",A,"Using the quadratic formula: roots = (-1 ± √(1 + 24))/4 = (-1 ± √25)/4 = (-1 ± 5)/4, giving 1 and -3/2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The value of k for which x² + kx + k = 0 has real roots is?,k ≤ 0 or k ≥ 4,k ≤ 0,k ≥ 4,0 ≤ k ≤ 4,A,"For real roots, discriminant ≥ 0. So, k² - 4*k ≥ 0, hence k(k - 4) ≥ 0, giving k ≤ 0 or k ≥ 4.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the equation x² - 5x + 6 = 0 are α and β, then αβ = ?",5,-5,6,-6,C,"Using Vieta's formulas, αβ = c/a = 6/1 = 6.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The equation having roots 3 and 5 is?,x² - 8x + 15 = 0,x² + 8x + 15 = 0,x² - 8x - 15 = 0,x² + 8x - 15 = 0,A,"Sum of roots = 3 + 5 = 8, product = 3*5 = 15. So, the equation is x² - 8x + 15 = 0.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For what value of m, the equation x² + mx + 4 = 0 has equal roots?",±2,±4,±8,±16,B,"For equal roots, discriminant = 0. So, m² - 4*1*4 = 0, hence m² = 16, giving m = ±4.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the quadratic equation x² + x + 1 = 0 are?,Real and distinct,Real and equal,Complex,None of these,C,"Discriminant = 1² - 4*1*1 = -3 < 0, so roots are complex.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the sum of roots is 3 and product is 2, the quadratic equation is?",x² + 3x + 2 = 0,x² - 3x + 2 = 0,x² + 3x - 2 = 0,x² - 3x - 2 = 0,B,"Using the formula x² - (sum of roots)x + (product of roots) = 0, we get x² - 3x + 2 = 0.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"If α, β are roots of ax² + bx + c = 0, then 1/α + 1/β = ?",-b/c,b/c,-c/b,c/b,A,"Using α + β = -b/a and αβ = c/a, 1/α + 1/β = (α + β) / αβ = (-b/a) / (c/a) = -b/c.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation x² - 2x + k = 0, if roots are real, then?",k ≤ 1,k ≥ 1,k = 1,k = 0,A,"For real roots, discriminant b² - 4ac ≥ 0, so (-2)² - 4*1*k ≥ 0, giving k ≤ 1.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
The value of k for which x² + 3x + k = 0 has one root as zero?,0,1,2,3,A,"If one root is zero, then c = 0, so k = 0.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"For what value of m, the equation x² - (m + 3)x + m = 0 has equal roots?",9 or 1,-9 or 1,9 or -1,-9 or -1,A,"Using discriminant b² - 4ac = 0, where b = -(m + 3) and c = m, we get (m + 3)² - 4m = 0.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of 3x² + 2x - 1 = 0 are?,"-1, 1/3","1, -1/3","1, 1/3","-1, -1/3",A,"Using quadratic formula with a = 3, b = 2, c = -1.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
The equation whose roots are 2 + √3 and 2 - √3 is?,x² - 4x + 1 = 0,x² + 4x + 1 = 0,x² - 4x - 1 = 0,x² + 4x - 1 = 0,A,"Using sum and product of roots: sum = 4, product = 1, so x² - 4x + 1 = 0.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of ax² + bx + c = 0 are in the ratio 2:3, then?",6b² = 25ac,6b² = 25ca,25b² = 6ac,25b = 6ac,C,Using the ratio of roots and sum/product of roots to derive the condition.,NET,Conceptual,Medium,Mathematics,Quadratic Equations
The quadratic equation with one root as 1 + √2 is?,x² - 2x - 1 = 0,x² + 2x + 1 = 0,x² - 2x + 1 = 0,x² + 2x - 1 = 0,A,"If one root is 1 + √2, the other is 1 - √2; using sum and product of roots.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation x² + 2x + c = 0, if roots differ by 2, then c = ?",0, 1/4, 3/4, 5/4,C,"Using the difference of roots = √(b² - 4ac) / a, and given difference is 2, we derive c.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation 5x² - 6x + 1 = 0 are?,"1, 1/5","1/5, 1","-1, 1/5","-1/5, -1",B,"Using quadratic formula with a = 5, b = -6, c = 1.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"If α, β are roots of the equation x² + 3x - 2 = 0, then α/β + β/α = ?", 13/2,-13/2,13/-2,-2/13,B,"Using α + β = -3 and αβ = -2, we find α/β + β/α = (α² + β²) / αβ.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation 2x² + kx + 3 = 0, if roots are real and equal, then k = ?",±2√3,±2√6,±√6,±4√3,B,"Using discriminant b² - 4ac = 0 for equal roots, where b = k, a = 2, c = 3.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the equation x² + px + q = 0 are 2 and -3, then p + q = ?",-7,-5,5,7,B,"Using sum and product of roots, p = -(2 - 3) = 1 and q = 2 * -3 = -6, so p + q = 1 - 6 = -5.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation 2x² - 5x + 3 = 0 are α and β. Find α + β., 5 / 2, 3 / 2,-5 / 2,-3 / 2,A,"Using sum of roots formula, α + β = -(-5) / 2 = 5 / 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the discriminant of the quadratic equation ax² + bx + c = 0 is 0, then the roots are?",Real and distinct,Real and equal,Imaginary,Irrational,B,"When discriminant (b² - 4ac) is 0, roots are real and equal, as per the quadratic formula.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation x² - 4x + 4 = 0, the roots are?","2, 2","-2, -2","1, 4","0, 4",A,"The given equation is a perfect square, (x - 2)² = 0, so roots are 2, 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the quadratic equation are equal, then the value of 'k' in kx² + 4x + 1 = 0 is?",2,4,6,8,B,"For equal roots, discriminant b² - 4ac = 0, so 16 - 4k = 0, giving k = 4.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of the roots of the equation 3x² + 2x - 5 = 0 is?,-2 / 3, 2 / 3,-3 / 2, 5 / 3,A,"Using sum of roots = -b / a, we get -2 / 3.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If α and β are roots of x² - x - 1 = 0, then α² + β² = ?",1,2,3,4,C,"α + β = 1 and αβ = -1, so α² + β² = (α + β)² - 2αβ = 1 + 2 = 3.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The product of the roots of 2x² + x - 3 = 0 is?,-3 / 2, 3 / 2,-2 / 3, 2 / 3,A,"Using product of roots = c / a, we get -3 / 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation x² + 2x + 2 = 0, the roots are?",Real and distinct,Real and equal,Complex conjugates,Irrational,C,"Discriminant (b² - 4ac) is negative, so roots are complex conjugates.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the quadratic equation  x² + 5x + 6 = 0 are?,"-2, -3","2, 3","-2, 3","2, -3",A,"Factoring the quadratic equation gives (x + 2)(x + 3) = 0, so roots are -2, -3.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation 4x² - 4x + 1 = 0, the roots are?","1 / 2, 1 / 2","-1 / 2, -1 / 2","1 / 4, 1 / 4","-1 / 4, -1 / 4",A,"The equation is a perfect square, (2x - 1)² = 0, so roots are 1 / 2, 1 / 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The value of 'p' for which the equation x² + px + 9 = 0 has equal roots is?,6,-6,6 or -6,0,C,"For equal roots, discriminant b² - 4ac = 0, so p² - 4*9 = 0, giving p = ±6.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If α, β are roots of the equation x² + x - 2 = 0, then 1 / α + 1 / β = ?", 1 / 2,-1 / 2,1,-1,B,"Using sum and product of roots, 1 / α + 1 / β = (α + β) / αβ = -1 / 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of x² - 7x + 12 = 0 are?,"3, 4","-3, 4","3, -4","-3, -4",A,"Factoring the quadratic equation gives (x - 3)(x - 4) = 0, so roots are 3, 4.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation 2x² - 3x - 2 = 0, the sum of roots is?", 3 / 2,-3 / 2, 2 / 3,-2 / 3,A,"Using sum of roots = -b / a, we get 3 / 2.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The product of roots of the quadratic equation x² - 2x - 8 = 0 is?,-8,8,-4,4,A,"Using product of roots = c / a, we get -8.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the quadratic equation are 2 and 3, then the equation is?",x² - 5x + 6 = 0,x² + 5x + 6 = 0,x² - 5x - 6 = 0,x² + 5x - 6 = 0,A,"Using sum and product of roots, the equation is x² - (2 + 3)x + 2*3 = 0, so x² - 5x + 6 = 0.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
The value of 'k' for which x² + 2x + k = 0 has real roots is?,k <= 1,k >= 1,k = 1,k = 0,A,"For real roots, discriminant b² - 4ac >= 0, so 4 - 4k >= 0, giving k <= 1.",ECAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the sum of roots of x² - (α + 2)x + 5 = 0 is 4, then α = ?",1,2,3,4,B,"Using Vieta's formulas: sum of roots = -(- (α + 2)) = α + 2. Given, α + 2 = 4 => α = 2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The product of roots of 3x² + 2x - 1 = 0 is?,-1/3, 1/3,-1,1,A,Using Vieta's formulas: product of roots = c/a = -1/3.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of ax² + bx + c = 0 are in ratio 2:3, then?",6b² = 25ac,6b = 25ac,25b² = 6ac,25b = 6ac,A,"Let roots be 2k, 3k. Using Vieta's formulas: sum = -b/a = 5k, product = c/a = 6k². Then, (-b/a)² = 25k² and c/a = 6k² => 6b² = 25ac.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation x² + px + q = 0, if roots are 2, 3, then p, q = ?","-5, 6","5, 6","-5, -6","5, -6",A,"Using Vieta's formulas: sum = -p = 2 + 3 = 5, product = q = 2*3 = 6. So, p = -5, q = 6.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The value of k for which the equation x² - kx + 4 = 0 has real roots is?,k ≥ 4 or k ≤ -4,k ≥ 2 or k ≤ -2,k ≥ 1 or k ≤ -1,k = 0,A,"For real roots, discriminant (b² - 4ac) ≥ 0. Here, b = -k, a = 1, c = 4. So, (-k)² - 4*1*4 ≥ 0 => k² ≥ 16 => k ≥ 4 or k ≤ -4.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the quadratic equation  x² + 4x + 4 = 0 are?,"-2, -2","2, 2","-2, 2","2, -2",A,"The given equation is a perfect square: (x + 2)² = 0. So, roots are -2, -2.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If α, β are the roots of the equation x² - x - 1 = 0, then α/β + β/α = ?",-3,3,-1,1,A,"Using Vieta's formulas: α + β = 1, αβ = -1. Then, α/β + β/α = (α² + β²) / αβ = ((α + β)² - 2αβ) / αβ = (1 + 2) / (-1) = -3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation ax² + bx + c = 0, if b = 0, then roots are?",real and distinct,real and equal,complex conjugates,purely imaginary,C,"If b = 0, the equation becomes ax² + c = 0. Roots are ±√(-c/a). If -c/a < 0, roots are complex conjugates.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of the roots of the quadratic equation 2x² - 3x - 5 = 0 is?, 3/2,-3/2, 5/2,-5/2,A,Using Vieta's formulas: sum of roots = -b/a = 3/2.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For what value of m, the roots of mx² + (2m - 1)x + (m - 2) = 0 are rational?",1,2,any rational number,none,C,"For rational roots, discriminant must be a perfect square. Here, it simplifies to (2m - 1)² - 4*m*(m - 2) = 4m + 1, which needs to be a perfect square.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of x² + ax + b = 0 are tan(π / 4 + θ) and tan(π / 4 - θ), then?",a² = 4b + 1,a² = 4b - 1,b² = 4a + 1,b² = 4a - 1,B,"Using sum and product of roots and trigonometric identities, we simplify to get a² = 4b - 1.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"The quadratic equation having roots 1 + √2, 1 - √2 is?",x² + 2x + 1 = 0,x² - 2x - 1 = 0,x² + 2x - 1 = 0,x² - 2x + 1 = 0,B,"Using Vieta's formulas: sum = 2, product = -1. So, the equation is x² - 2x - 1 = 0.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the equation x² + px + q = 0 are 3 and 2, then the equation having roots 1/3, 1/2 is?",6x² - 5x + 1 = 0,6x² + 5x + 1 = 0,6x² - 5x - 1 = 0,6x² + 5x - 1 = 0,A,"The new equation is obtained by transforming x to 1/x and adjusting coefficients accordingly, resulting in 6x² - 5x + 1 = 0.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation x² + (1 - k)x + k - 3 = 0, to have one root = 0, k = ?",1,2,3,4,C,"If one root is 0, then product of roots = 0. Using Vieta's formulas: k - 3 = 0 => k = 3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The condition that the roots of ax² + bx + c = 0 are reciprocal to each other is?,a = c,a = -c,b = c,b = -c,A,"If roots are reciprocal, then product = 1. Using Vieta's formulas: c/a = 1 => a = c.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"If α, β are roots of the equation 3x² + 5x + 1 = 0, then 1/α + 1/β = ?",-5,5,-1,1,A,"Using Vieta's formulas: α + β = -5/3, αβ = 1/3. Then, 1/α + 1/β = (α + β) / αβ = (-5/3) / (1/3) = -5.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation (x - a)(x - b) + c = 0 are?,"a, b","a - c, b - c",(a + b ± √(a - b)² - 4c) / 2,none,C,The given equation simplifies to x² - (a + b)x + (ab + c) = 0. Using quadratic formula: x = ((a + b) ± √((a - b)² - 4c)) / 2.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Quadratic Equations
"The roots of 2x² - 5x + 3 = 0 are α, β. What is αβ?", 3 / 2, 2 / 3, 5 / 2,1,A,"Using Vieta's formulas for a quadratic equation ax² + bx + c = 0, αβ = c / a = 3 / 2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of x² + px + q = 0 are 2 and -3, then p = ?",1,-1,2,-2,A,"Sum of roots = -p = 2 + (-3) = -1, hence p = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"The equation x² - 4x + 4 = 0 has roots α, β. What is α + β?",4,-4,2,-2,A,"Using Vieta's formulas, α + β = -(-4) = 4.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If α and β are the roots of the equation x² - 7x + 12 = 0, then 1 / α + 1 / β = ?", 7 / 12, 12 / 7,-7 / 12, 7 / 6,A,1 / α + 1 / β = (α + β) / αβ = 7 / 12.,LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the quadratic equation 3x² - 2x - 1 = 0 are?,"1, -1 / 3","-1, 1 / 3","1, 1 / 3","-1, -1 / 3",A,Factorizing or using the quadratic formula gives the roots as 1 and -1 / 3.,LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation x² + 2x + 2 = 0, the discriminant is?",4,-4,2,-2,B,The discriminant = b² - 4ac = (2)² - 4(1)(2) = 4 - 8 = -4.,LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The equation x² + 5x + 6 = 0 has roots?,"2, 3","-2, -3","-2, 3","2, -3",B,"Factorizing the quadratic equation gives (x + 2)(x + 3) = 0, so roots are -2 and -3.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum of the roots of the quadratic equation 2x² + 3x - 2 = 0 is?,-3 / 2, 3 / 2, 2 / 3,-2 / 3,A,"Using Vieta's formulas, sum of roots = -b / a = -3 / 2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The product of the roots of 5x² - 3x - 2 = 0 is?,-2 / 5, 2 / 5, 3 / 5,-3 / 5,A,"Using Vieta's formulas, product of roots = c / a = -2 / 5.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the equation x² - 2x + 1 = 0, the roots are?","1, 1","-1, -1","1, -1","-1, 1",A,"The equation is a perfect square (x - 1)² = 0, so both roots are 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of x² + x - 6 = 0 are?,"2, -3","-2, 3","2, 3","-2, -3",B,"Factorizing gives (x + 3)(x - 2) = 0, so roots are -3 and 2, or simply 2 and -3, correctly stated as -3 and 2.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the roots of the quadratic equation are 1 and -2, the equation is?",x² + x - 2 = 0,x² - x - 2 = 0,x² + x + 2 = 0,x² - x + 2 = 0,A,Using the roots to form the equation: (x - 1)(x + 2) = x² + x - 2 = 0.,LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The sum and product of the roots of a quadratic equation are 5 and 6 respectively. The equation is?,x² + 5x + 6 = 0,x² - 5x + 6 = 0,x² + 5x - 6 = 0,x² - 5x - 6 = 0,B,"Using Vieta's formulas, the equation is x² - (sum of roots)x + (product of roots) = 0, so x² - 5x + 6 = 0.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
The roots of the equation x² - 6x + 9 = 0 are?,"3, 3","-3, -3","3, -3","-3, 3",A,"The equation is (x - 3)² = 0, so the roots are equal, 3.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the discriminant of a quadratic equation is negative, the roots are?",Real and equal,Real and distinct,Complex,Irrational,C,A negative discriminant implies the roots are complex conjugates.,LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"For the quadratic equation x² - 8x + 16 = 0, the roots are?","4, 4","-4, -4","2, 6","-2, -6",A,"The equation is (x - 4)² = 0, so both roots are 4.",LUMS_SAT,Conceptual,Medium,Mathematics,Quadratic Equations
"If the sum of the roots of the equation x² + px + q = 0 is 3, then p = ?",-3,3,2,-2,A,"Using the sum of roots = -b/a, we get -p/1 = 3, so p = -3.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
The product of the roots of the equation ax² + bx + c = 0 is?,c/a,-c/a,b/a,-b/a,A,"Using the product of roots = c/a, we directly get c/a.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
"If α, β are the roots of x² - x - 1 = 0, then 1/α + 1/β = ?",-1,1,0,2,A,"1/α + 1/β = (α + β) / αβ = (1) / (-1) = -1, using sum and product of roots.",NET,Conceptual,Medium,Mathematics,Quadratic Equations
