Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The reaction of 2-methyl-2-butene with HCl gives,2-chloro-2-methylbutane,3-chloro-2-methylbutane,"2,3-dichloro-2-methylbutane",2-chloro-3-methylbutane,A,Markovnikov's rule predicts that HCl adds to 2-methyl-2-butene to form 2-chloro-2-methylbutane.,ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
"The product of the reaction of ethene with cold, dilute KMnO4 is","Ethane-1,2-diol",Ethenol,Ethal,Ethanoic acid,A,"Cold, dilute KMnO4 is a syn-dihydroxylating agent, adding two OH groups across the double bond.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of possible isomers of C5H12 is,2,3,4,5,B,"C5H12 has three isomers: n-pentane, isopentane, and neopentane.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with CH3COCl in the presence of AlCl3 is an example of,Friedel-Crafts acylation,Friedel-Crafts alkylation,Electrophilic substitution,Nucleophilic substitution,A,Friedel-Crafts acylation involves the introduction of an acyl group onto an aromatic ring using an acyl halide and AlCl3.,ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The major product of the reaction of 1-methylcyclohexene with HBr is,1-bromo-1-methylcyclohexane,2-bromo-1-methylcyclohexane,1-methylcyclohexanol,1-bromomethylcyclohexane,A,Markovnikov's rule predicts that HBr adds to 1-methylcyclohexene to form 1-bromo-1-methylcyclohexane.,ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
Which of the following alkane has the highest boiling point?,Methane,Ethane,Propane,Butane,D,Boiling point increases with molecular weight due to increased London dispersion forces. Butane has the highest molecular weight among the given options.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 2-butene with HBr gives a mixture of 2-bromobutane and 1-bromobutane. This is an example of,Markovnikov addition,Anti-Markovnikov addition,Electrophilic addition,Free radical addition,C,"The reaction is an example of electrophilic addition where the initial step involves the formation of a carbocation, leading to a mixture of products.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
Cyclohexene reacts with cold dilute KMnO4 to give,"Cyclohexane-1,2-diol",Cyclohexanol,Cyclohexanone,Adipic acid,A,"Cold dilute KMnO4 is a syn-hydroxylating agent, adding two hydroxyl groups across the double bond to form cyclohexane-1,2-diol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that decolorizes bromine water is,Cyclohexane,Cyclohexene,Benzene,Toluene,B,"Cyclohexene is an alkene that reacts with bromine water, decolorizing it by adding bromine across the double bond.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of alkyne with sodium in liquid ammonia gives,Alkene,Alkane,Alkyl sodium,Alkyl ammonia,A,The reaction involves the reduction of alkyne to trans-alkene by sodium in liquid ammonia.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound C6H12 that decolorizes bromine water is,Cyclohexane,1-Hexene,Benzene,Toluene,B,"1-Hexene is an alkene that reacts with bromine, decolorizing bromine water.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The major product of the reaction of 2-methyl-2-butene with HBr is,2-Bromo-2-methylbutane,1-Bromo-2-methylbutane,2-Bromo-3-methylbutane,1-Bromo-3-methylbutane,A,"The reaction follows Markovnikov's rule, adding the bromine atom to the more substituted carbon, forming 2-bromo-2-methylbutane.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that reacts with HBr to give the same product in the presence or absence of peroxide is,1-Butene,2-Butene,Isobutene,Propene,C,Isobutene gives the same product (2-bromo-2-methylpropane) with HBr in both the presence and absence of peroxide due to the formation of a stable tertiary carbocation.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with CH3Cl in the presence of AlCl3 is,Electrophilic substitution,Nucleophilic substitution,Electrophilic addition,Nucleophilic addition,A,"The reaction is a Friedel-Crafts alkylation, an example of electrophilic aromatic substitution, where the methyl group substitutes a hydrogen atom on benzene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of acetylene with 2 moles of HCl is,"1,1-Dichloroethane","1,2-Dichloroethane",Chloroethene,Dichloromethane,A,"The reaction involves the addition of two moles of HCl to acetylene, following Markovnikov's rule, resulting in 1,1-dichloroethane.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that gives a positive Baeyer test is,Cyclohexane,Cyclohexene,Benzene,Toluene,B,"Cyclohexene is an alkene that reacts with cold dilute KMnO4 (Baeyer's reagent), decolorizing it, hence giving a positive Baeyer test.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 1-butyne with H2SO4/HgSO4 gives,1-Butanol,2-Butanol,Butanone,Butanal,C,"The reaction involves the hydration of 1-butyne in the presence of H2SO4/HgSO4, resulting in the formation of butanone (methyl ethyl ketone).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 1-butene with HBr gives?,1-bromobutane,2-bromobutane,Both A and B,None of these,C,"The reaction follows Markovnikov's rule, resulting in both 1-bromobutane (anti-Markovnikov) and 2-bromobutane (Markovnikov) products due to the presence of peroxides or radical initiators.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of possible monochloro derivatives of 2-methylpropane is?,1,2,3,4,B,"2-methylpropane has two distinct types of hydrogen atoms, resulting in two possible monochloro derivatives: 1-chloro-2-methylpropane and 2-chloro-2-methylpropane.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The hybridization of carbon atoms in ethyne is?,sp,sp²,sp³,dsp²,A,"Ethyne (acetylene) has a triple bond between the carbon atoms, resulting in sp hybridization due to the linear geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of benzene with Cl₂ in the presence of AlCl₃ is?,Chlorobenzene,Dichlorobenzene,Both A and B,None of these,C,"The reaction is an electrophilic aromatic substitution, resulting in chlorobenzene and further substitution can lead to dichlorobenzene.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The most stable alkene is?,1-butene,2-butene,Isobutene,2-methyl-2-butene,D,The stability of alkenes increases with the number of alkyl groups attached to the double bond due to hyperconjugation. 2-methyl-2-butene has the most alkyl groups attached.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 2-butyne with H₂ in the presence of Lindlar's catalyst gives?,1-butene,2-butene,Butane,None of these,B,"Lindlar's catalyst is used for the partial hydrogenation of alkynes to alkenes, resulting in cis-2-butene.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
"The number of π bonds in 1,3-butadiene is?",1,2,3,4,B,"1,3-butadiene has two double bonds, resulting in two π bonds.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The major product of the reaction of 2-methyl-1-propene with HCl is?,2-chloro-2-methylpropane,1-chloro-2-methylpropane,Both A and B,None of these,A,"The reaction follows Markovnikov's rule, resulting in the formation of 2-chloro-2-methylpropane.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with HNO₃ in the presence of H₂SO₄ is an example of?,Electrophilic aromatic substitution,Nucleophilic aromatic substitution,Addition reaction,Elimination reaction,A,"The nitration of benzene is a classic example of electrophilic aromatic substitution, where the nitronium ion (NO₂⁺) acts as the electrophile.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The IUPAC name of the compound (CH₃)₃CCH₂CH₃ is?,"2,2-dimethylbutane","2,2-dimethylpentane","3,3-dimethylpentane",2-methylpentane,B,"The compound has a 5-carbon chain (pentane) with two methyl groups attached to the second carbon, resulting in 2,2-dimethylpentane.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of ethene with Br₂ gives?,"1,2-dibromoethane",1-bromoethane,Bromoethane,None of these,A,"The reaction is an addition reaction, resulting in the formation of 1,2-dibromoethane.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of possible stereoisomers of 2-butene is?,1,2,3,4,B,"2-butene has a double bond, resulting in cis and trans isomers, hence two stereoisomers.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The major product of the reaction of 1-propyne with HCl is?,1-chloropropane,2-chloropropane,"2,2-dichloropropane",None of these,C,"The reaction follows Markovnikov's rule, resulting in the formation of 2,2-dichloropropane after two successive additions of HCl.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that is most reactive towards electrophilic aromatic substitution is?,Benzene,Toluene,Chlorobenzene,Nitrobenzene,B,"Toluene is more reactive than benzene due to the presence of a methyl group, which is an ortho/para director and activates the ring.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of cyclohexene with H₂O in the presence of H⁺ gives?,Cyclohexanol,Cyclohexane,Cyclohexene oxide,None of these,A,"The reaction is an electrophilic addition, resulting in the formation of cyclohexanol.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of possible alkynes with the molecular formula C₅H₈ is?,2,3,4,5,B,"The possible alkynes are 1-pentyne, 2-pentyne, and 3-methyl-1-butyne, resulting in three isomers.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that is most stable among the given options is?,1-butene,2-butene,Isobutene,2-methyl-2-butene,D,The stability of alkenes increases with the number of alkyl groups attached to the double bond due to hyperconjugation.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with CH₃Cl in the presence of AlCl₃ is an example of?,Electrophilic aromatic substitution,Nucleophilic aromatic substitution,Addition reaction,Elimination reaction,A,"The reaction is a Friedel-Crafts alkylation, which is an example of electrophilic aromatic substitution.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The IUPAC name of the compound CH₃CH=CHCH₃ is?,1-butene,2-butene,Isobutene,None of these,B,"The compound has a 4-carbon chain with a double bond between the second and third carbon, resulting in 2-butene.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of possible alkynes with molecular formula C5H8 is,2,3,4,5,B,Count the number of alkynes by considering the position of the triple bond and the possible alkyl groups attached.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 2-butyne with Na/NH3 gives,trans-2-butene,cis-2-butene,1-butene,2-butanol,A,The reaction involves reduction of alkyne to trans-alkene using Na/NH3.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of 1-propyne with HCl is,1-chloro-1-propene,2-chloro-1-propene,"1,1-dichloropropane","2,2-dichloropropane",C,"The reaction involves Markovnikov addition of HCl to 1-propyne, resulting in a geminal dihalide.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will react with NaNH2 is,CH3CH2Cl,CH3C≡CH,CH3CH=CH2,C6H5C≡CH,D,Terminal alkynes react with NaNH2 to form alkynides.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The hybridization of carbon atoms in C2H2 is,sp³,sp²,sp,dsp²,C,"In alkynes, the carbon atoms are sp hybridized due to the presence of a triple bond.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
"The product of the reaction of 2-butene with cold, dilute KMnO4 is","2,3-butanediol",2-butanol,"1,2-epoxybutane",butanal,A,"The reaction involves syn-dihydroxylation of the alkene using cold, dilute KMnO4.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with CH3Cl/AlCl3 gives,toluene,chlorobenzene,benzyl chloride,benzaldehyde,A,"The reaction is a Friedel-Crafts alkylation, resulting in the formation of toluene.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will not decolorize bromine water is,1-pentene,1-hexyne,benzene,cyclohexene,C,Benzene is an aromatic compound and does not react with bromine water.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The number of σ and π bonds in C2H4 is,"5σ, 1π","4σ, 1π","5σ, 0π","4σ, 2π",A,Count the number of σ and π bonds in the molecule by analyzing its structure.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of 1-butene with HBr is,1-bromobutane,2-bromobutane,"1,2-dibromobutane","2,3-dibromobutane",B,The reaction involves Markovnikov addition of HBr to 1-butene.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will react with HBr to give a single product is,1-butene,2-butene,isobutene,2-methyl-2-butene,D,The reaction involves Markovnikov addition of HBr; a symmetrical alkene gives a single product.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of cyclohexene with O3 followed by Zn/H2O gives,cyclohexanol,cyclohexanone,adipaldehyde,"1,6-hexanediol",C,"The reaction involves ozonolysis of the alkene, resulting in the formation of adipaldehyde.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of benzene with HNO3/H2SO4 is,nitrobenzene,dinitrobenzene,benzenesulfonic acid,phenol,A,"The reaction is a nitration reaction, resulting in the formation of nitrobenzene.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will undergo Friedel-Crafts acylation is,benzene,toluene,chlorobenzene,all of the above,D,All the given compounds can undergo Friedel-Crafts acylation.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 1-propyne with H2/Pd gives,propane,propene,1-propanol,2-propanol,A,The reaction involves reduction of the alkyne to an alkane using H2/Pd.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of cyclopentene with HCl is,chlorocyclopentane,cyclopentanol,cyclopentyl chloride,"1,2-dichlorocyclopentane",C,The reaction involves Markovnikov addition of HCl to cyclopentene.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The number of isomers of C6H14 is,3,4,5,6,C,Count the number of isomers by considering the possible branching of the carbon chain.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with Cl2/FeCl3 gives,chlorobenzene,dichlorobenzene,hexachlorobenzene,benzyl chloride,A,"The reaction is a chlorination reaction, resulting in the formation of chlorobenzene.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of 2-methyl-1-butene with HBr is,2-bromo-2-methylbutane,1-bromo-2-methylbutane,2-methyl-1-bromobutane,"1,2-dibromo-2-methylbutane",A,The reaction involves Markovnikov addition of HBr to 2-methyl-1-butene.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will react with Na is,CH3CH2OH,C6H5OH,CH3C≡CH,all of the above,D,"All the given compounds can react with Na, either by releasing H2 or forming alkynides.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The number of possible isomers for the hydrocarbon C5H12 is,2,3,4,5,B,"Using the formula for alkane isomers, the number of isomers for C5H12 is 3, which are n-pentane, isopentane, and neopentane.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 1-butene with HBr gives,1-bromobutane only,2-bromobutane only,1-bromobutane and 2-bromobutane,None of these,C,"Markovnikov's rule predicts the formation of 2-bromobutane, but due to the possibility of rearrangement, 1-bromobutane is also formed via anti-Markovnikov addition.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of 1-propanol with alkaline KMnO4 is,Propanal,Propanoic acid,Propanone,None of these,B,Oxidation of 1-propanol with alkaline KMnO4 results in the formation of propanoic acid due to the strong oxidizing conditions.,ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of sigma (σ) bonds in the molecule C2H4 is,4,5,6,7,B,"C2H4 has 5 σ bonds: 4 C-H bonds and 1 C-C bond, and 1 π bond between the two carbon atoms.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that is most reactive towards electrophilic substitution is,Benzene,Toluene,Chlorobenzene,Nitrobenzene,B,"Toluene is more reactive than benzene due to the presence of the methyl group, which is an activating group that donates electrons to the ring.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of 2-butene with ozone followed by Zn/H2O is,Acetaldehyde,Acetone,Both A and B,None of these,C,"Ozonolysis of 2-butene results in the formation of acetaldehyde, and upon workup with Zn/H2O, it gives 2 molecules of acetaldehyde, but 2-butene is a symmetrical alkene so it will give 2 molecules of acetaldehyde.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound C6H5CH=CH2 can be prepared by,Dehydration of C6H5CH2CH2OH,Dehydrogenation of C6H5CH2CH3,Wittig reaction,All of the above,A,Dehydration of C6H5CH2CH2OH results in the formation of styrene (C6H5CH=CH2) due to the loss of a water molecule.,ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of acetylene with HCl gives,CH2=CHCl,CH3CHCl2,Both A and B,None of these,C,The reaction of acetylene with HCl results in the formation of vinyl chloride (CH2=CHCl) and then geminal dichloride (CH3CHCl2) via Markovnikov's rule.,ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The number of π bonds in the molecule C6H6 is,3,4,5,6,A,"Benzene (C6H6) has 3 π bonds, which are delocalized around the ring, resulting in a planar, ring-shaped molecule.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
"The major product of the reaction of 1,3-butadiene with HBr is",3-bromo-1-butene,1-bromo-2-butene,Both A and B,None of these,B,"The reaction of 1,3-butadiene with HBr results in 1,4-addition, forming 1-bromo-2-butene as the major product due to the stability of the allylic carbocation intermediate.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that is most stable among the following is,1-butene,2-butene,Isobutene,None of these,C,"Isobutene is the most stable due to the presence of two methyl groups attached to the double bond, resulting in hyperconjugative stabilization.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of cyclohexene with KMnO4 is,Cyclohexanol,"Cyclohexane-1,2-diol",Cyclohexanone,None of these,B,"The reaction of cyclohexene with KMnO4 results in the formation of cyclohexane-1,2-diol due to the syn-dihydroxylation of the double bond.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of ethyne with excess HCl gives,CH2=CHCl,CH3CHCl2,CCl2=CH2,None of these,B,"The reaction of ethyne with excess HCl results in the formation of CH3CHCl2 (1,1-dichloroethane) via the addition of two HCl molecules across the triple bond.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The major product of the reaction of 2-methyl-2-butene with HCl is,2-chloro-2-methylbutane,3-chloro-2-methylbutane,2-chloro-3-methylbutane,None of these,A,"The reaction follows Markovnikov's rule, resulting in the formation of 2-chloro-2-methylbutane due to the addition of HCl across the double bond.",ECAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will react most readily with NaOH is,1-chlorobutane,2-chlorobutane,2-chloro-2-methylpropane,chlorobenzene,C,"Tertiary alkyl halides undergo SN1 reactions, making 2-chloro-2-methylpropane highly reactive towards NaOH.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
"The major product of the reaction of 2-butene with cold, dilute KMnO4 is",2-butanol,"2,3-butanediol","1,2-butanediol",1-butanol,B,"Cold, dilute KMnO4 causes syn-dihydroxylation, resulting in 2,3-butanediol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The alkene that will give the same product with HBr in presence or absence of peroxide is,1-butene,2-butene,2-methyl-2-butene,3-methyl-1-butene,C,"Symmetrical alkenes give the same product with HBr regardless of peroxide presence, 2-methyl-2-butene is symmetrical.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound CH3CH=CHCH3 on ozonolysis gives,acetaldehyde,acetone,formaldehyde,propanal,A,"Ozonolysis of 2-butene yields 2 molecules of acetaldehyde, CH3CHO.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with CH3Cl in presence of AlCl3 is,electrophilic substitution,nucleophilic substitution,electrophilic addition,free radical substitution,A,"AlCl3 catalyzes the formation of CH3+, an electrophile, which substitutes a hydrogen on benzene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will decolorize bromine water is,cyclohexane,benzene,1-hexene,hexane,C,"Alkenes react with bromine, decolorizing bromine water, 1-hexene is an alkene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
"The reaction of 1,3-butadiene with one mole of HBr gives",1-bromo-2-butene,3-bromo-1-butene,"1,2-dibromobutane","1,4-dibromobutane",A,"1,3-butadiene undergoes 1,4-addition and 1,2-addition, 1-bromo-2-butene is a major product.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound CH3C≡CH on reaction with dilute H2SO4 in presence of HgSO4 gives,acetone,propanal,acetaldehyde,propanone,A,"The reaction is an example of hydration of alkyne, yielding acetone.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The number of σ and π bonds in 1-buten-3-yne is,"7 σ, 3 π","6 σ, 3 π","7 σ, 2 π","6 σ, 2 π",C,Count the number of single and multiple bonds to determine σ and π bonds.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will not react with NaNH2 is,1-butyne,2-butyne,1-propyne,acetylene,B,"NaNH2 reacts with terminal alkynes, 2-butyne is an internal alkyne, so it doesn't react.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with fuming H2SO4 is,sulphonation,nitration,alkylation,halogenation,A,"Fuming H2SO4 is a sulphonating agent, resulting in benzene sulphonic acid.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The alkane that will give only one monochloro derivative is,n-butane,2-methylpropane,"2,2-dimethylpropane",cyclohexane,C,"All hydrogen atoms are equivalent in 2,2-dimethylpropane, giving only one monochloro derivative.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will react with Tollens' reagent is,1-butyne,2-butyne,1-butene,benzene,A,"Terminal alkynes react with Tollens' reagent, 1-butyne is a terminal alkyne.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
"The major product of the reaction of cyclohexene with cold, dilute KMnO4 is","cyclohexane-1,2-diol",cyclohexanol,cyclohexanone,adipic acid,A,"Cold, dilute KMnO4 causes syn-dihydroxylation, resulting in cyclohexane-1,2-diol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that will undergo Friedel-Crafts alkylation is,benzene,toluene,chlorobenzene,all of these,D,"All the given compounds can undergo Friedel-Crafts alkylation, though at different rates.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of 2-butyne with H2 / Lindlar catalyst gives,1-butene,2-butene (cis),2-butene (trans),n-butane,B,"Lindlar catalyst causes syn-addition of H2, resulting in cis-2-butene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Hydrocarbons
Which hydrocarbon has the highest boiling point?,Methane,Ethane,Propane,Butane,D,Boiling point increases with molecular weight and branching decreases it. Butane has the highest molecular weight among the options.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
Cyclohexane is an example of?,Aromatic hydrocarbon,Aliphatic hydrocarbon,Saturated hydrocarbon,Both B and C,D,Cyclohexane is a saturated aliphatic hydrocarbon as it contains only single bonds and is not aromatic.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
Which of the following is the most stable alkene?,1-butene,2-butene,Isobutene,2-methyl-2-butene,D,More substituted alkenes are more stable due to hyperconjugation.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of benzene with CH3Cl in the presence of AlCl3 is?,Toluene,Chlorobenzene,Benzaldehyde,Benzyl chloride,A,"Friedel-Crafts alkylation results in the addition of an alkyl group to the benzene ring, forming toluene.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
"The reaction of an alkene with cold, dilute KMnO4 is called?",Oxidative cleavage,Hydroxylation,Halogenation,Hydrogenation,B,"Cold, dilute KMnO4 causes syn-hydroxylation, adding two OH groups across the double bond.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The major product of the reaction of 2-methyl-2-butene with HCl is?,2-chloro-2-methylbutane,3-chloro-2-methylbutane,2-chloro-3-methylbutane,1-chloro-2-methylbutane,A,"Markovnikov's rule applies, resulting in the addition of Cl to the more substituted carbon.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
Which of the following alkanes has the lowest boiling point?,Methane,Ethane,Propane,Butane,A,Boiling point decreases with decreasing molecular weight. Methane has the lowest molecular weight.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The process of converting alkanes into alkyl halides using Cl2 or Br2 is called?,Halogenation,Hydrogenation,Dehydrogenation,Oxidation,A,Halogenation involves the substitution of H with a halogen (Cl or Br) in alkanes.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with HNO3 in the presence of H2SO4 is?,Nitration,Sulfonation,Halogenation,Alkylation,A,Nitration involves the addition of a nitro (-NO2) group to the benzene ring.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of 1-propyne with H2/Pd is?,Propane,Propene,1-propanol,2-propanol,A,"Hydrogenation of an alkyne results in an alkane, as both the triple bond hydrogens are fully saturated.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound that does not decolorize bromine water is?,1-butene,1-butyne,Benzene,Cyclohexane,D,Cyclohexane is a saturated hydrocarbon and does not react with bromine water.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of an alkyne with Na/NH3 is called?,Hydrogenation,Halogenation,Birch reduction,Oxidation,C,Birch reduction involves the reduction of an alkyne to a trans-alkene using Na/NH3.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The compound with the highest octane number is?,n-heptane,Iso-octane,n-octane,Cyclohexane,B,Iso-octane is used as a reference for the octane rating (100) due to its high resistance to knocking.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction of cyclohexene with O3 followed by Zn/H2O is?,Adipaldehyde,Cyclohexanol,Cyclohexanone,"1,6-hexanediol",A,"Ozonolysis followed by Zn/H2O results in the cleavage of the double bond, forming adipaldehyde.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The type of isomerism exhibited by 1-butene and 2-butene is?,Structural isomerism,Stereoisomerism,Tautomerism,Metamerism,A,"1-butene and 2-butene differ in the position of the double bond, exhibiting structural isomerism.",LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with CH3COCl in the presence of AlCl3 is?,Friedel-Crafts alkylation,Friedel-Crafts acylation,Nitration,Halogenation,B,Friedel-Crafts acylation involves the addition of an acyl group to the benzene ring.,LUMS_SAT,Conceptual,Medium,Chemistry,Hydrocarbons
The product of the reaction between ethene and HCl is,Chloroethane,Dichloroethane,"1,2-Dichloroethene",Chloroethene,A,"The addition of HCl to ethene results in chloroethane due to Markovnikov's rule, where H adds to the carbon with more H atoms.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
Which of the following reactions is characteristic of alkenes?,Electrophilic addition,Nucleophilic substitution,Electrophilic substitution,Free radical substitution,A,"Alkenes undergo electrophilic addition due to the presence of a double bond, which is electron-rich and attracts electrophiles.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The ozonolysis of an alkene results in the formation of,Alcohols,Aldehydes or ketones,Alkanes,Alkynes,B,"Ozonolysis of alkenes followed by reduction results in the cleavage of the double bond, forming aldehydes or ketones depending on the alkene's substitution.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
The boiling point of alkanes increases with,Branching,Molecular weight,Number of double bonds,Number of rings,B,The boiling point of alkanes increases with molecular weight due to increasing London dispersion forces between molecules.,NET,Conceptual,Medium,Chemistry,Hydrocarbons
The reaction of benzene with Cl2 in the presence of AlCl3 is,Electrophilic substitution,Nucleophilic substitution,Free radical halogenation,Addition reaction,A,"Benzene undergoes electrophilic aromatic substitution with Cl2 and AlCl3, where AlCl3 acts as a Lewis acid catalyst.",NET,Conceptual,Medium,Chemistry,Hydrocarbons
