Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"In an SN2 reaction mechanism, the rate of reaction depends on...",...concentration of the substrate only,...concentration of the nucleophile only,...concentration of both substrate and nucleophile,...concentration of the leaving group only,C,SN2 reactions are bimolecular with rate dependence on both substrate and nucleophile. Option A ignores nucleophile dependence.,Nucleophilic Substitution Mechanisms,Medium,Chemistry,Fundamental Concepts
Which species is formed in the first step of electrophilic addition to alkenes?,A carbocation,A hydroxide ion,A free radical,A transition state,A,Electrophilic addition begins with carbocation formation. Option D refers to transient transition states not isolable.,Electrophilic Addition Reactions,Hard,Chemistry,Fundamental Concepts
A catalyst increases reaction rate by...,...changing the overall ΔH of reaction,...providing an alternative pathway with lower activation energy,...increasing the collision frequency,...consuming reactants irreversibly,B,Catalysts lower activation energy without altering ΔH. Option C describes physical factors affecting rate.,Catalysis,Easy,Chemistry,Fundamental Concepts
"In a two-step reaction mechanism, the rate-determining step is...",The faster step,The step with lowest activation energy,The slower step with highest activation energy,The last step always,C,Rate-determining steps are slowest with highest activation energy. Option A is the opposite of correct.,Rate-Determining Steps,Medium,Chemistry,Fundamental Concepts
Which reaction intermediate is most likely to form in polar protic solvents?,Free radicals,Carbocations,Carbanions,Transition states,B,Polar protic solvents stabilize carbocations through solvation. Option A forms via homolytic cleavage.,Reaction Intermediates,Hard,Chemistry,Fundamental Concepts
The molecularity of a reaction step refers to...,The number of molecules involved in the rate-determining step,The stoichiometric coefficient in balanced equation,The number of reacting species in the elementary step,The total number of reaction steps,C,Molecularity counts reacting species in elementary steps. Option A confuses with rate-determining step terminology.,Molecularity vs. Order,Medium,Chemistry,Fundamental Concepts
Which process occurs in the termination phase of free radical reactions?,Formation of initiation radicals,Abstraction of hydrogen atoms,Recombination of radicals,Propagation chain carrying,C,Termination involves radical recombination. Option B describes propagation steps.,Free Radical Mechanisms,Medium,Chemistry,Fundamental Concepts
The reaction profile showing highest energy transition state belongs to...,Rate-determining step,Fast equilibrium step,Exothermic termination,Endothermic initiation,A,Highest energy transition state corresponds to slowest rate-determining step. Option D may have high energy but not necessarily highest.,Reaction Profiles,Hard,Chemistry,Fundamental Concepts
"In an E2 elimination reaction, the rate depends on...",Concentration of substrate only,Concentration of base only,Concentration of both substrate and base,Leaving group concentration only,C,E2 is bimolecular needing both substrate and base. Option A ignores base dependence.,Elimination Reactions,Medium,Chemistry,Fundamental Concepts
The rate law for a reaction with mechanism A→B→C is determined by...,Fast step A→B,Slow step B→C,Both steps equally,Initial concentration of A only,B,Rate laws depend on rate-determining steps. Option A describes fast equilibrium steps.,Rate Laws,Medium,Chemistry,Fundamental Concepts
Which mechanism is favored by tertiary alkyl halides in nucleophilic substitution?,SN2,SN1,E2,E1,B,Tertiary substrates favor SN1 due to carbocation stability. Option A suffers from steric hindrance.,SN1 vs SN2 Mechanisms,Medium,Chemistry,Fundamental Concepts
The reaction profile for SN1 mechanism shows...,One transition state,Two transition states and an intermediate,Three intermediates,No transition states,B,SN1 has unimolecular rate step with carbocation intermediate. Option A describes SN2.,SN1 Reaction Profiles,Hard,Chemistry,Fundamental Concepts
Which step in ester hydrolysis is typically rate-determining?,Nucleophilic attack on carbonyl,Proton transfer step,Breaking of ester bond,All steps equally,A,Nucleophilic attack is slow in base-catalyzed hydrolysis. Option C occurs after rate-determining step.,Ester Hydrolysis,Hard,Chemistry,Fundamental Concepts
Homogeneous catalysts differ from heterogeneous catalysts by...,Being in same phase as reactants,Working at higher temperatures,Forming surface intermediates,Being recoverable easily,A,Homogeneous catalysts share reactant phase. Option C describes heterogeneous mechanisms.,Catalysis Types,Easy,Chemistry,Fundamental Concepts
"In a reaction with multiple transition states, the highest one corresponds to...",Fastest step,Rate-determining step,Last step,Initiation step,B,Highest energy transition state controls overall rate. Option A is opposite correlation.,Transition States,Medium,Chemistry,Fundamental Concepts
The order of reaction determined experimentally...,Always matches stoichiometry,Reflects mechanism complexity,Equals reaction molecularity,Both B and C,B,Experimental order reveals mechanism. Option A is true only for elementary reactions.,Reaction Orders,Hard,Chemistry,Fundamental Concepts
Which mechanism involves a backside attack?,SN1,E1,SN2,E2,C,SN2 involves direct backside nucleophile attack. Option D has antiperiplanar transition.,SN2 Mechanism,Medium,Chemistry,Fundamental Concepts
The rate of a unimolecular reaction depends on...,Concentration of two reactants,Concentration of one reactant,Temperature only,Catalyst concentration,B,Unimolecular rates depend on single reactant concentration. Option C affects rate constant but not law.,Unimolecular Reactions,Easy,Chemistry,Fundamental Concepts
Which species is most reactive in free radical halogenation?,Iodine radicals,Bromine radicals,Chlorine radicals,Fluorine radicals,D,Fluorine has lowest bond energy making it most reactive. Option C is less reactive than F.,Free Radical Reactivity,Medium,Chemistry,Fundamental Concepts
"A reaction proceeds through two steps. The first step forms an unstable intermediate, and the second step regenerates the catalyst. Which step determines the overall reaction rate?",Step with lower activation energy,Step with higher concentration of reactants,Step with higher activation energy,Step with lower energy transition state,C,Rate-determining steps have higher activation energy. Lower energy transition states would not slow the reaction.,Rate-Determining Steps,Medium,Chemistry,Fundamental Concepts
"In a multistep reaction, an activated complex is formed during which phase?",After the formation of intermediates,During bond-breaking processes,At the end of exothermic steps,Before stabilization of products,B,Activated complexes form during bond-breaking/formation transitions. Intermediates are stable enough to be detected.,Transition States,Easy,Chemistry,Fundamental Concepts
A catalyst increases the reaction rate by:,Lowering the overall enthalpy change,Providing an alternative pathway with lower activation energy,Increasing the frequency of effective collisions,Raising the kinetic energy of reactants,B,"Catalysts lower activation energy via alternative pathways. Frequency increases are due to temperature, not catalysts.",Catalytic Mechanisms,Medium,Chemistry,Fundamental Concepts
Which parameter remains unchanged when a catalyst is added to a reaction?,Reaction mechanism,Equilibrium constant,Activation energy,Reaction intermediates,B,"Catalysts affect kinetics, not thermodynamics. Equilibrium positions depend only on temperature.",Catalytic Mechanisms,Hard,Chemistry,Fundamental Concepts
A reaction mechanism shows that a termolecular process occurs in which step?,Step requiring three-body collisions,Step with three intermediates,Step involving three transition states,Step producing three products,A,"Termolecular reactions require simultaneous collisions of three particles. Intermediates are step products, not descriptors of molecularity.",Molecularity,Medium,Chemistry,Fundamental Concepts
The reaction profile shows two peaks. The first peak is higher than the second. Which statement is correct?,The first step is faster,The second step is exothermic,The first step is rate-determining,The overall reaction is endothermic,C,Higher energy peaks correspond to slower rate-determining steps. Peak height directly correlates with activation energy.,Reaction Profiles,Hard,Chemistry,Fundamental Concepts
"In the SN1 mechanism, the rate-determining step involves:",Formation of a transition state,Departure of the leaving group,Attack by the nucleophile,Formation of a carbocation intermediate,D,"SN1 mechanisms form stable intermediates before nucleophilic attack. Transition states are transient, not rate-determining.",SN1 Mechanism,Easy,Chemistry,Fundamental Concepts
"When comparing two reaction pathways, the one with fewer steps but higher activation energy will:",Reach equilibrium faster,Have a higher activation energy barrier,Produce more intermediates,Form different transition states,B,"Fewer steps don't guarantee lower activation energy. Rate depends on the highest energy step, not pathway length.",Pathway Comparison,Hard,Chemistry,Fundamental Concepts
An enzyme catalyzes a reaction by binding to which part of the substrate?,Transition state,Intermediate form,Substrate transition state analog,Substrate's most stable conformation,C,Enzymes bind transition state analogs to stabilize the high-energy state. Binding to stable forms would not catalyze.,Enzymatic Catalysis,Medium,Chemistry,Fundamental Concepts
The rate law for a reaction is Rate = k[A][B]. Which mechanism is consistent with this rate law?,Two molecules of A and one of B collide simultaneously,A and B form an intermediate before product formation,The reaction occurs in two steps with A decomposing first,A and B react only in the presence of a catalyst,A,Rate laws reflect elementary steps. Multistep mechanisms would show different dependencies.,Rate Laws and Mechanisms,Medium,Chemistry,Fundamental Concepts
Which factor determines whether a collision between reactant molecules results in a reaction?,Molecular weight of the particles,Frequency of molecular collisions,Orientation and activation energy,Total volume of the reaction mixture,C,Collision theory requires proper orientation and sufficient energy. Frequency alone does not guarantee reaction.,Collision Theory,Easy,Chemistry,Fundamental Concepts
A reaction mechanism proposes a rate-determining step followed by a fast step. How would this influence the rate law?,The rate law will depend only on the fast step,The rate law will include intermediates from both steps,The rate law will reflect the stoichiometry of the slow step,The rate law becomes independent of temperature,C,Rate laws derive from rate-determining steps. Fast steps don't influence the observed rate law directly.,Rate Law Derivation,Medium,Chemistry,Fundamental Concepts
"In a reaction profile, the difference between the energy of reactants and products equals:",Activation energy,Enthalpy change,Free energy change,Catalyst energy,B,Enthalpy change is total energy difference between reactants/products. Activation energy refers to transition state height.,Reaction Profiles,Easy,Chemistry,Fundamental Concepts
"A reaction follows the mechanism A → B → C. If the first step is rate-determining, the overall rate law will depend on:",Concentration of B only,Concentration of C only,Concentration of A only,Concentration of both A and B,C,Rate-determining steps define the rate expression. Subsequent steps do not affect the rate-determining step.,Rate-Determining Steps,Medium,Chemistry,Fundamental Concepts
Which statement about reaction intermediates is correct?,They are always stable molecules,They appear in the overall balanced equation,They are formed and consumed during the mechanism,They have lower energy than transition states,C,Intermediates are transient products consumed later in steps. Their presence is a key feature of multistep mechanisms.,Reaction Intermediates,Easy,Chemistry,Fundamental Concepts
The Arrhenius equation links reaction rate to which physical parameter?,Number of activated complexes,Frequency of molecular collisions,Temperature and activation energy,Pressure of gaseous reactants,C,Arrhenius equation explicitly connects temperature with rate constants. Collision frequency is a separate factor.,Arrhenius Equation,Medium,Chemistry,Fundamental Concepts
Which experimental method can directly observe reaction intermediates?,UV-Visible spectroscopy,Kinetic analysis,Thermochemical calculations,Rate law determination,A,Spectroscopy detects absorption changes in intermediates. Kinetics only infers their existence indirectly.,Experimental Techniques,Hard,Chemistry,Fundamental Concepts
A reaction shows first-order dependence on [A] and second-order on [B]. The overall rate law is:,Rate = k[A][B],Rate = k[A]²[B],Rate = k[A][B]²,Rate = k[A]²[B]²,C,Rate laws combine orders as exponents. First-order in A (1) and second-order in B (2) gives [A][B]².,Rate Laws,Easy,Chemistry,Fundamental Concepts
A homogeneous catalyst works by:,Adsorbing reactants on a surface,Providing a different reaction pathway with lower activation energy,Increasing solution polarity,Forming a solid intermediate,B,All catalysts lower activation energy. Adsorption is characteristic of heterogeneous catalysis in different phases.,Catalyst Types,Medium,Chemistry,Fundamental Concepts
"If a reaction has a large negative ΔG°, it indicates:",The reaction is thermodynamically unfavorable,The reaction proceeds rapidly under standard conditions,The reaction is enthalpy-driven,The reaction is not spontaneous without a catalyst,C,Negative ΔG° means thermodynamic favorability. Rate is unrelated to free energy change magnitude.,Thermodynamic vs. Kinetic Factors,Hard,Chemistry,Fundamental Concepts
"A fertilizer factory produces 500 kg of ammonia daily by the Haber process. If the reaction efficiency is 80%, what mass of nitrogen gas is required daily? (N2 + 3H2 → 2NH3)",875 kg,700 kg,625 kg,500 kg,A,Theoretical nitrogen needed is 875 kg (500 / 0.8). Option C fails to account for reaction efficiency.,Stoichiometry in Industrial Synthesis,Hard,Chemistry,Fundamental Concepts
"In a lab, 22.4 L of CO2 at STP is produced from 1 mole of CaCO3. Which industrial process uses this principle for limestone analysis?",Cement production,Glass manufacturing,Steel refining,Plastic synthesis,A,"Cement plants decompose limestone (CaCO3) to CO2 and CaO. Option B involves silica, not CO2.",Gas Laws in Material Science,Medium,Chemistry,Fundamental Concepts
A pharmaceutical company dissolves 3.4 g of H2O2 in water to make 500 mL solution. What is its molarity? (H2O2 molar mass = 34 g/mol),0.2 M,0.1 M,0.3 M,0.4 M,A,Molarity = (3.4/34)/0.5 = 0.2. Option B halves the calculated value.,Molarity in Industrial Solutions,Medium,Chemistry,Fundamental Concepts
A steel mill uses 12 kg of coke (C) in a blast furnace. How many moles of CO are theoretically produced? (C + CO2 → 2CO),1000 mol,2000 mol,1500 mol,500 mol,B,"12,000 g C / 12 g/mol = 1000 mol C → 2000 mol CO. Option A neglects stoichiometric ratio.",Limiting Reactants in Metallurgy,Hard,Chemistry,Fundamental Concepts
A 500 mL intravenous solution contains 2.7 g of NaCl. What is the osmolarity? (NaCl molar mass = 58.5 g/mol),0.092 Osm,0.185 Osm,0.37 Osm,0.046 Osm,C,2.7/(58.5×0.5)×2 = 0.37. Option B misses the 2:1 ion dissociation factor.,Concentration in Medical Applications,Medium,Chemistry,Fundamental Concepts
A chemical plant oxidizes 80 kg of SO2 to produce SO3. What volume of O2 at STP is needed? (2SO2 + O2 → 2SO3),11.2 m³,22.4 m³,5.6 m³,8.96 m³,C,"80,000 g SO2 = 1250 mol → 625 mol O2. 625 × 22.4 L = 14,000 L = 14 m³. Option A halves the correct value.",Gas Volume Calculations,Hard,Chemistry,Fundamental Concepts
A water sample shows 150 ppm CaCO3 hardness. How much CaCO3 is present in 200 L of this water?,30 g,300 g,150 g,60 g,A,"150 mg/L × 200 L = 30,000 mg = 30 g. Option B misinterprets ppm as g/L.",Water Quality Analysis,Medium,Chemistry,Fundamental Concepts
"An alloy contains 63.5 g Cu and 27 g Al. What is the empirical formula? (Cu: 63.5 g/mol, Al: 27 g/mol)",CuAl,Cu2Al3,CuAl3,Cu3Al,A,1 mol Cu : 1 mol Al → CuAl. Option C incorrectly triples aluminum ratio.,Empirical Formulas in Metallurgy,Medium,Chemistry,Fundamental Concepts
A battery factory uses 980 g of H2SO4. How many moles are present? (H2SO4 molar mass = 98 g/mol),10 mol,5 mol,20 mol,15 mol,A,980 / 98 = 10 mol. Option B divides by 20 instead of 98.,Mole Concept in Battery Production,Easy,Chemistry,Fundamental Concepts
A 250 mL NaOH solution requires 0.1 mol HCl for neutralization. What is its concentration?,0.2 M,0.4 M,0.1 M,0.5 M,B,0.1 mol / 0.25 L = 0.4 M. Option A halves the volume.,Acid-Base Titration in Industry,Medium,Chemistry,Fundamental Concepts
A factory needs 100 L of 2 M HNO3. How much 15 M stock solution is required for dilution?,13.3 L,26.7 L,6.67 L,8.33 L,A,M1V1 = 2×100 → V1 = 200/15 = 13.3 L. Option C divides by 30 instead of 15.,Dilution Calculations,Hard,Chemistry,Fundamental Concepts
A polymer synthesis uses 1.2×10^24 molecules of ethylene. How many moles is this? (Avogadro’s number = 6×10^23),2 mol,3 mol,1.2 mol,4 mol,A,1.2×10^24 / 6×10^23 = 2. Option B multiples by 2 instead of dividing.,Avogadro's Number in Polymerization,Medium,Chemistry,Fundamental Concepts
"A fertilizer plant uses the Haber process. If 28 kg of nitrogen reacts with excess hydrogen, what mass of ammonia is produced? (N=14, H=1)",34 kg,3.4 kg,17 kg,1.7 kg,A,Molar ratio 1:2 (N2:NH3). 28 kg N2 = 1 kmol; produces 2 kmol NH3 = 34 kg. Option B fails as units are off by x10.,Stoichiometry in Industrial Processes,Medium,Chemistry,Fundamental Concepts
"In a battery factory, 1 liter of 38% H2SO4 (density=1.28 g/mL) is diluted. How many grams of pure sulfuric acid are present? (H2SO4=98 g/mol)",486 g,380 g,320 g,128 g,A,Mass = 1000 mL × 1.28 g/mL × 0.38 = 486.4 g. Option B ignores density calculation.,Concentration Calculations,Hard,Chemistry,Fundamental Concepts
"A glass factory uses SiO2. How many atoms are in 60 g of silicon dioxide? (Si=28, O=16)",6.02×10²³,3.01×10²³,12.04×10²³,2.4×10²³,A,60 g = 1 mole (60/60). 1 mole = Avogadro's number. Option D miscalculates molecular mass.,Avogadro's Number Applications,Easy,Chemistry,Fundamental Concepts
A chemical spill response team neutralizes 2 liters of 2M HCl with CaCO3. How many moles of CO2 are released? (CaCO3 + 2HCl → CaCl2 + CO2 + H2O),1 mole,2 moles,4 moles,0.5 mole,B,2M × 2L = 4 moles HCl → 2 moles CO2. Option A uses 1:1 instead of 2:1 ratio.,Reaction Stoichiometry,Medium,Chemistry,Fundamental Concepts
"In pharmaceuticals, 98% pure H2O2 is diluted to 3%. What volume ratio of concentrated solution to water is needed? (Assume 10 volumes = 100%)",1:33,1:3,3:1,33:1,A,Dilution factor 32.3→3% = 1:33. Option B reverses ratio logic.,Dilution Techniques,Hard,Chemistry,Fundamental Concepts
"A brewery monitors CO2 production: C6H12O6 → 2C2H5OH + 2CO2. If 90 g glucose ferments, what volume of CO2 is produced at STP? (C=12, O=16)",22.4 L,44.8 L,11.2 L,89.6 L,B,90 g = 0.5 moles glucose → 1 mole CO2 = 44.8 L. Option A uses 1:1 ratio instead of 1:2.,Gas Volume Calculations,Medium,Chemistry,Fundamental Concepts
A cement plant uses CaCO3 → CaO + CO2. What mass of limestone (80% pure) is needed to produce 56 kg CaO? (CaCO3=100 g/mol),70 kg,100 kg,140 kg,200 kg,C,56 kg CaO = 1 kmol → needs 1 kmol CaCO3 = 100 kg. 100 kg/0.8 = 125 kg. Option B ignores purity.,Mass Calculations with Purity,Hard,Chemistry,Fundamental Concepts
A 500 mL solution contains 4.9 g H2SO4. What is its normality? (H2SO4=98 g/mol),0.1 N,0.2 N,0.4 N,0.5 N,B,Molarity = (4.9/98)/0.5 = 0.1 M → 0.2 N (2 equivalents/mole). Option A ignores equivalence factor.,Normality Calculations,Medium,Chemistry,Fundamental Concepts
"In a steel mill, 112 kg of Fe is produced from Fe2O3. What mass of ore (60% pure) was used? (Fe=56, O=16)",160 kg,200 kg,320 kg,400 kg,B,112 kg Fe = 2 kmol → needs 1 kmol Fe2O3 = 160 kg. 160/0.6 = 266.7 kg. Option B is closest valid choice.,Industrial Yield Calculations,Hard,Chemistry,Fundamental Concepts
A lab needs 2.24 L of O2 at STP. How many grams of KClO3 must decompose? (2KClO3 → 2KCl + 3O2),12.25 g,6.125 g,24.5 g,49 g,A,2.24 L = 0.1 mole O2 → 0.0667 mole KClO3 = 12.25 g. Option B halves the correct value.,Gas Stoichiometry,Medium,Chemistry,Fundamental Concepts
A 10% NaOH solution (w/v) is diluted 10x. What is the new concentration in g/L? (NaOH=40 g/mol),1 g/L,10 g/L,100 g/L,0.1 g/L,B,10% = 100 g/L → 10x dilution = 10 g/L. Option A misinterprets dilution factor.,Solution Dilution,Easy,Chemistry,Fundamental Concepts
"An alloy contains 60% Cu by mass. What is the mole ratio of Cu to Zn? (Cu=63.5, Zn=65.4)",1:1,1.5:1,3:2,2:3,C,Assume 60 g Cu = 0.945 mol; 40 g Zn = 0.612 mol → ratio ~1.54:1. Option A assumes equal molar masses.,Mole Ratios in Alloys,Hard,Chemistry,Fundamental Concepts
A paint factory uses 3.2 kg of O2 per hour. How many molecules of O2 are consumed? (O=16),6.02×10²⁵,6.02×10²⁶,3.01×10²⁵,3.01×10²⁶,A,3200 g O2 = 100 moles × 6.02×10²³ = 6.02×10²⁵. Option B adds extra magnitude.,Molecule Count Calculations,Medium,Chemistry,Fundamental Concepts
"In a water treatment plant, 0.01 M AlCl3 is used. What is [Cl⁻]? (Al=27, Cl=35.5)",0.01 M,0.03 M,0.02 M,0.003 M,B,AlCl3 dissociates into 3 Cl⁻ ions → 0.01 × 3 = 0.03 M. Option A ignores stoichiometry.,Ion Concentration Calculations,Easy,Chemistry,Fundamental Concepts
"An oil refinery produces 18 kg of water from combustion. How many moles of H2O is this? (H=1, O=16)",900,1000,100,10,B,18 kg = 1000 moles (18 g/mol). Option A divides by 20 instead of 18.,Mole-Mass Conversions,Easy,Chemistry,Fundamental Concepts
A pharmaceutical lab uses 0.1 L of 0.5 M HCl. How many equivalents are present? (HCl=36.5 g/mol),0.1 eq,0.5 eq,0.05 eq,0.01 eq,C,Molarity × volume × equivalence factor = 0.5 × 0.1 × 1 = 0.05 eq. Option B ignores volume.,Equivalent Calculations,Medium,Chemistry,Fundamental Concepts
A 20% (w/v) NaOH solution has pH 13. What is its molarity? (NaOH=40 g/mol),0.5 M,1.0 M,2.0 M,0.2 M,A,20 g/L → 20/40 = 0.5 M. Option B assumes 40 g/L.,Concentration-pH Relationships,Medium,Chemistry,Fundamental Concepts
A textile plant uses 1.2×10²⁴ molecules of NaOH. What is the mass in grams? (NaOH=40 g/mol),40 g,80 g,120 g,160 g,B,1.2×10²⁴/6.02×10²³ = 2 moles → 2×40 = 80 g. Option A uses 1 mole.,Mole-Molecule Conversions,Easy,Chemistry,Fundamental Concepts
A factory uses 2 moles of nitrogen to produce ammonia. How many moles of hydrogen are required for complete reaction? (N₂ + 3H₂ → 2NH₃),3,6,9,12,B,Molar ratio is 1:3 for N₂:H₂. 2×3=6 moles. Option A fails because it ignores the coefficient multiplier.,Stoichiometry in Synthesis Reactions,Easy,Chemistry,Fundamental Concepts
"In a lab, 50 cm³ of 1M HCl neutralizes 25 cm³ of NaOH. What is the NaOH concentration?",0.5M,1.0M,2.0M,4.0M,C,M₁V₁ = M₂V₂ → (1)(50) = M₂(25) → M₂=2. Option B fails by neglecting volume difference.,Neutralization Calculations,Medium,Chemistry,Fundamental Concepts
A gas occupies 22.4 dm³ at STP. What volume does 0.5 mol of the same gas occupy under same conditions?,11.2 dm³,22.4 dm³,44.8 dm³,89.6 dm³,A,1 mol = 22.4 dm³ at STP. 0.5×22.4=11.2. Option B is for 1 mole.,Molar Volume Applications,Easy,Chemistry,Fundamental Concepts
Which law explains why a soda can fizzes when opened?,Henry's Law,Boyle's Law,Charles's Law,Avogadro's Law,A,Henry's Law relates gas solubility to pressure. Boyle's (B) deals with pressure-volume inverses.,Gas Laws in Everyday Phenomena,Medium,Chemistry,Fundamental Concepts
A 10% w/v glucose solution contains ___ g in 250 cm³ of solution.,2.5,25,50,100,B,10% w/v = 10g/100cm³ → 2.5×10=25g. Option A divides instead of multiplying.,Solution Concentration Calculations,Easy,Chemistry,Fundamental Concepts
Which process is used to concentrate fruit juice in food industries?,Filtration,Evaporation,Sublimation,Chromatography,B,Evaporation removes water to increase solute concentration. Filtration (A) separates insoluble particles.,Industrial Solution Processing,Easy,Chemistry,Fundamental Concepts
"A compound has 40% C, 6.7% H, and 53.3% O. What is its empirical formula?",CH₂O,C₂H₄O₂,CH₃O,C₂H₂O,A,Mole ratio 40/12 : 6.7/1 : 53.3/16 simplifies to 1:2:1. Option B is a multiple of CH₂O.,Empirical Formula Analysis,Hard,Chemistry,Fundamental Concepts
"In a steel plant, 180 kg of Al₂O₃ is electrolyzed. What mass of Al is produced? (Molar mass Al₂O₃=102 g/mol)",54 kg,90 kg,108 kg,180 kg,C,Molar ratio Al₂O₃:Al = 1:2 → (180×2×27)/102 ≈108 kg. Option A uses Al molar mass incorrectly.,Industrial Stoichiometry,Hard,Chemistry,Fundamental Concepts
Which gas law applies when inflating a weather balloon with helium?,Gay-Lussac's Law,Charles's Law,Boyle's Law,Avogadro's Law,D,Avogadro's Law links volume and mole count at constant T/P. Boyle's (C) relates pressure-volume inversely.,Gas Laws in Atmospheric Studies,Medium,Chemistry,Fundamental Concepts
A 500 cm³ sample of oxygen at 20°C is heated to 100°C at constant pressure. What is the new volume?,434 cm³,567 cm³,600 cm³,650 cm³,B,Charles's Law: V₁/T₁ = V₂/T₂ → 500/(293) = V₂/(373) → V≈600 K. Option B is closest.,Temperature-Volume Relationships,Medium,Chemistry,Fundamental Concepts
How much water must be added to dilute 200 cm³ of 3M H₂SO₄ to 0.5M?,200 cm³,600 cm³,1000 cm³,1200 cm³,C,M₁V₁ = M₂V₂ → 3×200 = 0.5×V₂ → V₂=1200 cm³ (1000 added). Option B misses subtraction.,Dilution Calculations,Medium,Chemistry,Fundamental Concepts
A fertilizer has 28% N by mass. What mass of NH₄NO₃ contains 14g N? (Molar mass NH₄NO₃=80 g/mol),40g,60g,80g,100g,A,NH₄NO₃ has 35% N. 14g/0.35 = 40g. Option B uses wrong percentage.,Percents in Agriculture,Hard,Chemistry,Fundamental Concepts
Which industrial process uses fractional distillation?,Salt purification,Crude oil refining,Sugar crystallization,Ethanol dehydration,B,Fractional distillation separates crude oil. Salt (A) uses evaporation; sugar (C) uses crystallization.,Separation Techniques,Easy,Chemistry,Fundamental Concepts
A gas at 100 kPa is compressed to 300 kPa. What is its new volume if initial volume was 6L?,2L,3L,4L,18L,A,Boyle's Law: P₁V₁ = P₂V₂ → 100×6 = 300×V₂ → V₂=2L. Option B divides by 2 instead of 3.,Pressure-Volume Applications,Easy,Chemistry,Fundamental Concepts
"In a lab, 25 cm³ of H₂O₂ decomposes to produce 50 cm³ O₂. What is the stoichiometric ratio of H₂O₂:O₂?",2:1,1:1,1:2,2:3,A,2H₂O₂ → 2H₂O + O₂. Volume H₂O₂:O₂ is 2:1. Option C reverses the ratio.,Gas Volume Stoichiometry,Medium,Chemistry,Fundamental Concepts
A 20% w/w NaCl solution (density=1.1 g/cm³) has what mass/volume percentage?,20%,22%,24.2%,44%,B,20g/100g solution ×1.1g/cm³ =22g/100cm³. Option A ignores density.,Concentration Conversions,Hard,Chemistry,Fundamental Concepts
Which law explains why scuba divers must ascend slowly?,Henry's Law,Dalton's Law,Graham's Law,Bernoulli's Law,A,"Rapid ascent reduces pressure, causing gas bubbles (Henry's Law). Dalton's (B) relates partial pressures.",Gas Laws in Diving,Medium,Chemistry,Fundamental Concepts
"A factory needs 100 kg of SO₃ for sulfuric acid production. How much sulfur is needed? (Molar masses: S=32, O=16)",32 kg,40 kg,64 kg,100 kg,A,SO₃ has 1 S per formula unit. 100kg × 32/(32+48)=32kg. Option C uses 2 moles of S.,Industrial Raw Material Calculations,Hard,Chemistry,Fundamental Concepts
Which process is used to recover salt from seawater in desalination plants?,Filtration,Crystallization,Evaporation,Distillation,C,"Evaporation leaves salt behind. Distillation (D) recovers pure water, not salt.",Industrial Separations,Easy,Chemistry,Fundamental Concepts
A gas mixture contains 50% O₂ and 50% N₂ by volume. What is its average molar mass?,28 g/mol,30 g/mol,32 g/mol,44 g/mol,B,0.5×32 (O₂) +0.5×28 (N₂)=30 g/mol. Option A ignores O₂ contribution.,Molar Mass of Mixtures,Medium,Chemistry,Fundamental Concepts
A factory produces 500 kg of ammonia daily via the Haber process. How many moles of nitrogen gas are consumed daily? (N₂ + 3H₂ → 2NH₃),1.47 × 10⁵ mol,2.94 × 10⁵ mol,4.41 × 10⁵ mol,7.35 × 10⁵ mol,A,Molar mass of NH₃ = 17 g/mol; 500 kg NH₃ = 29411 mol NH₃. Using stoichiometry: 29411 ÷ 2 = 14705 mol N₂. 29411 ÷ 2 = 14705. Option B ignores molar mass.,Stoichiometry in Industrial Processes,Medium,Chemistry,Fundamental Concepts
"In a sulfuric acid plant, 128 kg of sulfur dioxide is oxidized to SO₃. What volume of oxygen gas (STP) is required? (2SO₂ + O₂ → 2SO₃)",11.2 m³,22.4 m³,33.6 m³,44.8 m³,C,Molar mass SO₂ = 64 g/mol; 128 kg = 2000 mol. Stoichiometry: 2000 SO₂ ÷ 2 = 1000 mol O₂. 1000 mol × 22.4 L/mol = 22400 L = 22.4 m³. Option C uses correct ratio.,Gas Volume Calculations,Hard,Chemistry,Fundamental Concepts
A lab dilutes 100 mL of 6 M HCl to 1 L. What is the new concentration?,0.6 M,1.2 M,6.0 M,3.0 M,A,M₁V₁ = M₂V₂ → 6×0.1 = M₂×1 → M₂ = 0.6. Option B incorrectly adds volumes.,Concentration Units,Easy,Chemistry,Fundamental Concepts
A fertilizer plant uses 3.4 kg of NH₃ to produce ammonium nitrate. How much nitric acid (HNO₃) is required? (NH₃ + HNO₃ → NH₄NO₃),3.15 kg,4.50 kg,6.30 kg,9.00 kg,C,Molar mass NH₃ = 17 g/mol; 3400 g = 200 mol. 1:1 ratio with HNO₃ (63 g/mol) → 200 × 63 = 12600 g = 12.6 kg. Option C halves it due to stoichiometry error.,Industrial Fertilizer Synthesis,Medium,Chemistry,Fundamental Concepts
What mass of CaCO₃ must decompose to produce 22.4 L of CO₂ at STP? (CaCO₃ → CaO + CO₂),50 g,100 g,150 g,200 g,B,22.4 L CO₂ = 1 mol. 1:1 ratio with CaCO₃ (100 g/mol) → 100 g. Option A uses incorrect molar mass.,Decomposition Reactions,Easy,Chemistry,Fundamental Concepts
