Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"A diver falls 3 meters into water, slowing to a stop. What is the work done by water resistance?",Equal to diver's kinetic energy at entry,Equal to diver's gravitational potential energy loss,Both A and B,"Zero, since water is incompressible",C,Work stops motion and absorbs potential energy. Option A misses energy source.,Work-energy theorem,Hard,Physics,Work and Energy
A 200 W motor powers a water pump for 15 minutes. What total energy does it consume?,3000 J,18000 J,180000 J,360000 J,C,Energy = Power × Time (200 W × 900 s). Option B uses minutes directly.,Power calculations,Easy,Physics,Work and Energy
"A pendulum bob swings from A to B (lowest point) to C. At point B, what energy state exists?","Maximum kinetic, minimum potential","Maximum potential, minimum kinetic",Equal kinetic and potential,Maximum total mechanical energy,A,"Lowest point has max speed, min height. Option D ignores energy conservation.",Conservation of mechanical energy,Medium,Physics,Work and Energy
A 10 kg mass slides down a 20° incline with μk=0.3. What net work is done after 10 meters?,337 J (net positive),337 J (net negative),Zero,1960 J,A,Net work equals change in kinetic energy. Option B reverses direction.,Work with frictional surfaces,Hard,Physics,Work and Energy
"A 5 kg object falls 20 m, reaching terminal velocity. What is the total work done by air resistance?",-980 J,-1000 J,980 J,Zero,A,Negative work opposes motion. Option B assumes 100% energy loss.,Work done by non-constant forces,Medium,Physics,Work and Energy
A car traveling at 60 km/h applies brakes over 40 meters. Doubling speed to 120 km/h would require ______ stopping distance.,80 meters,160 meters,200 meters,40 meters,B,Stopping distance varies with velocity squared. Option A assumes linear relation.,Kinetic energy and stopping distance,Hard,Physics,Work and Energy
A 12 V car battery powers a 120 W headlight. How much charge flows in 10 minutes of use?,600 C,1000 C,6000 C,10000 C,C,Charge = Energy/(Voltage) = 7200 J/12 V. Option A misses time conversion.,Energy in electrical systems,Medium,Physics,Work and Energy
A 40 kg child climbs a rope ladder in 10 seconds. What power output is required? (g = 10 m/s²),40 W,400 W,4000 W,4 W,B,Power = mgh/t = (40×10×1)/10 = 40 W. Option C uses height=10 m.,Power in human performance,Medium,Physics,Work and Energy
A 200 g ball is thrown upward with 40 J kinetic energy. What maximum height does it reach? (g = 10 m/s²),40 m,20 m,10 m,5 m,B,Height = KE/(mg) = 40/(0.2×10). Option A ignores mass.,Energy conversions in projectile motion,Medium,Physics,Work and Energy
Two identical springs (k=200 N/m) are connected in series. What work is required to stretch them 0.1 m?,2 J,4 J,1 J,0.5 J,D,Series springs reduce effective k by half. Option A uses single spring k.,Work in spring systems,Hard,Physics,Work and Energy
"A 2 kg mass moves at 3 m/s. To triple its kinetic energy, what speed is required?",4.24 m/s,5.20 m/s,6.0 m/s,9.0 m/s,A,v₂ = v₁√(E₂/E₁) = 3√3. Option C suggests linear relation.,Kinetic energy and velocity,Hard,Physics,Work and Energy
A 1000 kg elevator accelerates upward at 2 m/s² for 5 seconds. What work does the cable do?,145 kJ,122.5 kJ,72.5 kJ,49 kJ,A,Work = F×d where F = m(g+a) and d = ½at². Option B ignores acceleration.,Work with accelerated motion,Hard,Physics,Work and Energy
A toy car with 5 J kinetic energy hits a spring (k=400 N/m). What maximum compression occurs?,0.25 m,0.16 m,0.1 m,0.05 m,D,x = √(2KE/k) = √(10/400). Option A squares instead of roots.,Energy in spring collisions,Hard,Physics,Work and Energy
A 50 kg runner climbs 10 stairs (0.2 m each) in 5 seconds. What power is generated?,200 W,100 W,40 W,20 W,D,Power = mgh/t = (50×10×2)/5. Option C misses total height.,Power in human activity,Medium,Physics,Work and Energy
"A 1000 kg car moving at 20 m/s collides with a wall, stopping in 0.5 seconds. What average power is dissipated?",400 kW,200 kW,100 kW,50 kW,A,Power = KE/t = (½mv²)/t. Option B halves kinetic energy.,Power in collisions,Hard,Physics,Work and Energy
A crane lifts a 500 kg steel beam vertically at constant speed. Which force does zero work during this process?,Tension in the crane's cable,Gravitational force on the beam,Air resistance acting on the beam,Normal force from the ground on the crane,D,Normal force acts perpendicular to motion. Air resistance (C) does negative work while tension (A) and gravity (B) do equal positive/negative work.,Work done by different forces,Medium,Physics,Work and Energy
"During a bungee jump, the cord stretches 15 m before rebounding. What's the energy transformation sequence?",Gravitational → Elastic → Kinetic,Kinetic → Gravitational → Elastic,Gravitational → Kinetic → Elastic,Elastic → Gravitational → Kinetic,C,Falling converts gravitational to kinetic energy. Stretching stores energy elastically. (A) ignores kinetic phase during fall.,Energy transformations,Medium,Physics,Work and Energy
A 100 W electric kettle heats water for 2 minutes. How much energy is transferred?,"12,000 J",600 J,100 J,200 J,A,"Power × time = 100 W × 120 s = 12,000 J. (B) calculates 100×2 ignoring unit conversion.",Power and energy transfer,Easy,Physics,Work and Energy
A bullet penetrates a wooden block and stops. Which force does negative work on the bullet?,Applied force from the gun,Gravitational force,Frictional force from the wood,Normal force from the block,C,Friction opposes motion doing negative work. Normal force (D) acts perpendicularly.,Work done by friction,Medium,Physics,Work and Energy
"A cyclist coasts up a hill and stops. If 40% energy is lost to friction, what fraction of initial kinetic energy becomes gravitational potential energy?",0.6,0.4,0.3,0.2,A,60% remains as potential energy (100%-40% loss). (C) calculates 60% of 40%.,Energy conservation with losses,Hard,Physics,Work and Energy
A 2 kg mass is accelerated from 3 m/s to 5 m/s. What's the work done?,28 J,16 J,10 J,4 J,B,ΔKE = ½mv² change = 16 J. (A) uses (5+3)² instead of difference.,Work-kinetic energy theorem,Medium,Physics,Work and Energy
A car's regenerative braking converts kinetic energy into:,Thermal energy in the road,Electrical energy in the battery,Sound energy,Elastic potential energy,B,Modern systems recover energy as electricity. (A) is conventional friction braking.,Energy conversion technologies,Medium,Physics,Work and Energy
"A 5 kg stone falls 10 m. If 200 J energy is lost to air resistance, what's its final kinetic energy?",500 J,400 J,300 J,200 J,C,Initial PE = 5×10×10 = 500 J - 200 J loss = 300 J KE. (B) ignores loss.,Work against non-conservative forces,Hard,Physics,Work and Energy
A spring-loaded toy gun compresses 0.1 m with 20 N force. What's the stored energy?,1 J,2 J,10 J,20 J,A,Elastic energy = ½kx² = ½×200×0.01 = 1 J. (B) uses F×x instead of ½kx².,Elastic potential energy,Medium,Physics,Work and Energy
A weightlifter holds 200 kg overhead for 10 seconds. How much work is done?,0 J,2000 J,200 J,20 J,A,No displacement means zero work. (B) calculates force×time.,Work definition,Easy,Physics,Work and Energy
A 30 W pump fills a 200 L container in 5 minutes. What's the water's final potential energy if raised 5 m?,"10,000 J","9,800 J","6,000 J",300 J,B,mgh = 200×10×5 = 9800 J. (A) assumes 1000 kg/m³ density incorrectly.,Power in fluid systems,Hard,Physics,Work and Energy
"A soccer ball is kicked at 30°. If air resistance is negligible, what happens to its vertical speed?",Increases then decreases,Decreases then increases,Decreases continuously,Increases continuously,A,Vertical component follows projectile motion. (C) ignores upward phase.,Energy in projectile motion,Medium,Physics,Work and Energy
A 1000 kg elevator accelerates upward at 1 m/s². What's the tension work done over 5 m?,"55,000 J","50,000 J","45,000 J","10,000 J",A,"T = m(g+a) = 1000×11 N, work = 11000×5 = 55,000 J. (B) uses gravity only.",Work with acceleration,Hard,Physics,Work and Energy
A pendulum clock's bob swings 0.1 m higher after 1 hour. What does this indicate?,Energy gain from friction,Energy loss to surroundings,Perfect energy conservation,Increasing mechanical advantage,B,Height decrease indicates energy losses. (A) contradicts second law.,Energy losses in systems,Medium,Physics,Work and Energy
"A 200 g ball falls 5 m. If 50% energy is lost, what's its impact speed?",7 m/s,9.9 m/s,10 m/s,14 m/s,A,v = √(2gh×0.5) = √49 = 7 m/s. (B) uses full g.,Energy loss calculations,Hard,Physics,Work and Energy
A child pushes a stalled car with 100 N force over 10 m. What's the work done?,1000 J,500 J,0 J,10 J,C,No net displacement means zero work. (A) ignores motion requirement.,Work definition,Easy,Physics,Work and Energy
A 5 kg crate slides down a 30° incline 4 m long. What's the work done by gravity?,98 J,196 J,294 J,392 J,A,Work = mgh = 5×10×(4×sin30°) = 98 J. (B) uses full 4m height.,Work on inclined planes,Medium,Physics,Work and Energy
A 100% efficient pulley system lifts 500 N with 100 N force over 5 m. How far does the rope move?,25 m,10 m,5 m,1 m,A,Work in = 100×25 = 2500 J = 500×5 J. (B) uses MA=2.,Mechanical advantage,Hard,Physics,Work and Energy
A 2 kg block slides 3 m on a table with μ=0.2. What's the thermal energy generated?,12 J,10 J,6 J,3 J,A,Friction work = μmgd = 0.2×2×10×3 = 12 J. (C) uses μ×m×d.,Friction and thermal energy,Medium,Physics,Work and Energy
A 1000 kg car at 20 m/s stops in 50 m. What's the braking force?,4000 N,2000 N,1000 N,500 N,A,Work = Fd = ½mv² → F = ½mv²/d = 4000 N. (B) halves distance.,Stopping distance calculations,Hard,Physics,Work and Energy
A construction worker lifts a 50 kg steel beam vertically at constant speed. What is the work done against gravity after lifting it 3 meters?,1470 J,490 J,150 J,50 J,A,Work = mgh = 50×9.8×3 = 1470 J. Option B fails because it uses 1m instead of 3m.,Work against gravity,Medium,Physics,Work and Energy
A car's engine produces 120 kW of power. How long does it take to do 360 kJ of work?,3 seconds,30 seconds,0.3 seconds,300 seconds,A,"Time = Work/Power = 360,000/120,000 = 3s. Option B confuses kW with W units.",Power calculations,Medium,Physics,Work and Energy
A pendulum swings from point A to B. Where is kinetic energy maximum?,At highest point A,At midpoint between A/B,At lowest point between A/B,At highest point B,C,Maximum KE occurs at lowest point where potential energy is minimum. Option A confuses potential with kinetic energy.,Energy conservation,Easy,Physics,Work and Energy
"A bullet penetrates wood for 0.02 m before stopping. If average resistive force is 500 N, what was initial KE?",100 J,10 J,1 J,0.1 J,B,KE = F×d = 500×0.02 = 10 J. Option A uses distance as 0.2m instead of 0.02m.,Work-energy principle,Medium,Physics,Work and Energy
"A 100 W electric motor lifts water from a well. If 30% energy is lost as heat, what is effective power output?",70 W,30 W,100 W,40 W,A,Effective power = 100×(1-0.3) = 70 W. Option B calculates only the loss.,Energy efficiency,Hard,Physics,Work and Energy
A 2 kg object is pushed 4 m across floor with 10 N force at 30° angle. Work done is:,40√3 J,20√3 J,40 J,20 J,B,Work = Fd cosθ = 10×4×cos30° = 20√3 J. Option D uses sin30° instead of cos30°.,Work with angled forces,Hard,Physics,Work and Energy
A roller coaster car at 15 m/s enters a loop. Minimum height required to complete the loop is:,11.25 m,7.5 m,22.5 m,5 m,A,h = v²/(2g) = 225/(2×9.8) ≈ 11.25 m. Option B uses v instead of v² in calculation.,Energy conservation in motion,Hard,Physics,Work and Energy
A crane lifts 500 kg load 20 m in 10 seconds. What power is developed?,9800 W,980 W,1960 W,490 W,A,Power = mgh/t = 500×9.8×20/10 = 9800 W. Option C forgets to divide by time.,Power in lifting objects,Medium,Physics,Work and Energy
"A cyclist applies 200 N force on pedals for 5 km. If 25% of work is lost to friction, what's effective work done?","750,000 J","600,000 J","500,000 J","400,000 J",C,"Work = F×d = 200×5000 = 1,000,000 J. Effective work = 75% of this = 750,000 J. Option C calculates 75% correctly.",Energy loss analysis,Hard,Physics,Work and Energy
A 1500 kg car accelerates from 10 m/s to 20 m/s. What work is done?,"225,000 J","337,500 J","22,500 J","112,500 J",A,"ΔKE = ½m(v²-u²) = ½×1500×(400-100) = 225,000 J. Option D uses ½mv² instead of ΔKE.",Kinetic energy change,Medium,Physics,Work and Energy
"A 5 kg stone falls 10 m. If 20% of energy converts to heat, what is kinetic energy at impact?",490 J,392 J,98 J,39.2 J,B,PE = mgh = 5×9.8×10 = 490 J. 80% becomes KE = 392 J. Option A ignores energy loss.,Energy conversion with loss,Medium,Physics,Work and Energy
A 200 W pump drains water for 5 minutes. Total energy consumed is:,"60,000 J","1,000 J","10,000 J","6,000 J",A,"Energy = Power×Time = 200×300 = 60,000 J. Option C uses 5 seconds instead of 300s.",Energy-time calculations,Easy,Physics,Work and Energy
A 0.5 kg ball is thrown upward with 20 m/s. What height does it reach?,10 m,20 m,40 m,5 m,B,v² = 2gh → h = 400/(2×9.8) ≈ 20 m. Option A divides by g instead of 2g.,Projectile energy,Medium,Physics,Work and Energy
A 10 N force at 60° moves a box 5 m. Work done is:,25 J,50 J,43.3 J,25√3 J,A,Work = Fd cosθ = 10×5×0.5 = 25 J. Option C uses sin60° instead of cos60°.,Work with angled forces,Medium,Physics,Work and Energy
A 50 kg child climbs stairs 3 m. What work does gravity do?,+1470 J,-1470 J,0 J,+490 J,B,Work by gravity = -mgh = -50×9.8×3 = -1470 J. Option A ignores direction.,Work by gravity,Easy,Physics,Work and Energy
A 1000 kg elevator accelerates upward at 1 m/s². What work is done in 5 seconds?,"122,500 J","122,5000 J","24,500 J","61,250 J",A,"Net force = m(g+a) = 1000×10.8 = 10,800 N. Work = F×d = 10,800×(0.5×1×25) = 135,000 J. Option A rounds to 122,500 J.",Work with acceleration,Hard,Physics,Work and Energy
A spring compressed 0.2 m stores 10 J. What is spring constant?,500 N/m,250 N/m,100 N/m,50 N/m,A,E = ½kx² → k = 2E/x² = 20/0.04 = 500 N/m. Option B divides by x instead of x².,Elastic potential energy,Medium,Physics,Work and Energy
A 2000 kg car moving at 20 m/s has what kinetic energy?,"400,000 J","40,000 J","4,000 J","80,000 J",A,"KE = ½mv² = 0.5×2000×400 = 400,000 J. Option D forgets ½ factor.",Kinetic energy calculation,Easy,Physics,Work and Energy
A 500 W motor runs for 10 minutes. How much energy is consumed?,"30,000 J","5,000 J","300,000 J",500 J,C,"Energy = 500×600 = 300,000 J. Option A uses 100 seconds instead of 600s.",Power-time energy,Easy,Physics,Work and Energy
"A 10 kg object is pushed 5 m with 20 N force. If 15% of work is lost, what KE is gained?",100 J,85 J,17 J,8.5 J,B,Total work = 20×5 = 100 J. 85% becomes KE = 85 J. Option A ignores energy loss.,Efficiency in work,Medium,Physics,Work and Energy
A construction crane lifts a 500 kg steel beam vertically at constant speed. What is the work done against gravity after lifting it 10 meters? (g=10 m/s²),5000 J,10000 J,50000 J,100000 J,C,Work done against gravity equals weight × distance. Option A ignores weight calculation.,Work Against Gravity,Easy,Physics,Work and Energy
A car's braking system converts kinetic energy into which form of energy through friction?,Sound energy,Thermal energy,Electrical energy,Elastic potential energy,B,"Friction generates heat. Option A is a minor byproduct, not primary conversion.",Energy Conversion in Braking,Medium,Physics,Work and Energy
"A bow is drawn back, storing 200 J of elastic potential energy. If 80% of this energy converts to arrow's kinetic energy, what is its kinetic energy?",200 J,160 J,40 J,100 J,B,80% of 200 J is 160 J. Option A ignores efficiency losses.,Efficiency in Mechanical Systems,Medium,Physics,Work and Energy
"A cyclist coasts uphill, converting kinetic energy into gravitational potential energy. If 20% of energy is lost to friction, what percentage remains as potential energy?",80%,20%,60%,40%,A,80% remains as potential energy. Option C incorrectly subtracts percentage twice.,Energy Loss in Motion,Hard,Physics,Work and Energy
A 10 kg box slides 5 meters on a floor with 2 N friction. How much work is done by friction?,50 J,10 J,2 J,100 J,B,Work = force × distance = 2×5=10 J. Option A miscalculates force.,Work by Friction,Easy,Physics,Work and Energy
A pendulum's highest point has maximum...?,Kinetic energy,Thermal energy,Gravitational potential energy,Elastic potential energy,C,Potential energy is maximum at height. Option A is maximum at lowest point.,Energy in Pendulum,Medium,Physics,Work and Energy
An elevator motor lifts 500 kg at 2 m/s. What power is required? (g=10 m/s²),1000 W,5000 W,10000 W,20000 W,C,Power = force × speed = 5000×2=10000 W. Option B ignores velocity.,Power in Elevators,Hard,Physics,Work and Energy
A spring with k=200 N/m is compressed 0.1 m. How much energy is stored?,1 J,2 J,10 J,20 J,A,Energy = ½kx² = 0.5×200×0.01=1 J. Option B miscalculates x².,Spring Potential Energy,Medium,Physics,Work and Energy
A 200 W engine runs for 10 seconds. How much energy is consumed?,200 J,2000 J,400 J,100 J,B,Energy = power × time = 200×10=2000 J. Option A ignores time.,Energy Consumption,Easy,Physics,Work and Energy
"A block slides down a 30° incline with 5 N friction. If it slides 4 meters, what work does friction do?",5 J,20 J,4 J,10 J,B,Work = force × distance = 5×4=20 J. Option D ignores full distance.,Work on Inclined Planes,Medium,Physics,Work and Energy
A 50 kg diver falls 10 m into water. What is the work done by gravity? (g=10 m/s²),5000 J,500 J,50 J,50000 J,A,Work = mgh = 50×10×10=5000 J. Option B miscalculates height.,Work by Gravity,Easy,Physics,Work and Energy
A 2 kg ball is thrown upward at 10 m/s. What is its maximum height? (g=10 m/s²),5 m,10 m,20 m,1 m,A,Height = v²/(2g) = 100/20=5 m. Option B doubles the correct value.,Energy Conversion in Projectiles,Medium,Physics,Work and Energy
A 1000 kg car moving at 20 m/s has how much kinetic energy?,200 kJ,400 kJ,100 kJ,2000 kJ,A,"KE = ½mv² = 0.5×1000×400=200,000 J. Option B squares mass instead of velocity.",Kinetic Energy Calculations,Medium,Physics,Work and Energy
A 50 W motor lifts a 10 kg load. How high can it lift it in 10 seconds? (g=10 m/s²),5 m,10 m,25 m,50 m,A,Energy = 50×10=500 J; height = 500/(10×10)=5 m. Option C miscalculates energy.,Power and Lifting,Hard,Physics,Work and Energy
"A bullet penetrates a wooden block, converting kinetic energy into...",Sound energy,Thermal energy,Elastic potential energy,Gravitational potential energy,B,Friction generates thermal energy. Option A is minor compared to heat.,Energy in Collisions,Medium,Physics,Work and Energy
A 2 m long spring with k=500 N/m is stretched 0.5 m. What force is applied?,100 N,250 N,500 N,1000 N,B,Force = kx = 500×0.5=250 N. Option A uses incorrect x value.,Hooke's Law Applications,Easy,Physics,Work and Energy
"A 100 kg object is lifted 3 meters by 2 people. One does it in 5 seconds, the other in 10 seconds. Compare their work.",More work by first,Same work for both,More work by second,No work done,B,"Work depends on force × distance, not time. Option A confuses power with work.",Work vs. Power,Hard,Physics,Work and Energy
A 5 kg stone falls 20 meters. What is its speed just before hitting ground? (g=10 m/s²),10 m/s,20 m/s,40 m/s,5 m/s,B,Speed = √(2gh) = √(400)=20 m/s. Option A halves the calculation.,Free Fall Energy,Medium,Physics,Work and Energy
A 2000 J energy source powers a 500 W device. How long will it operate?,4 seconds,2 seconds,500 seconds,1000 seconds,A,Time = energy/power = 2000/500=4 s. Option C miscalculates division.,Energy Duration,Easy,Physics,Work and Energy
A child pulls a sled with 10 N force at 30° angle for 10 meters. What work is done?,100 J,86.6 J,50 J,200 J,B,Work = 10×10×cos(30°)=86.6 J. Option A ignores angle.,Work with Angled Forces,Hard,Physics,Work and Energy
"If a force of 20 N is applied to an object and it moves 5 m in the direction of the force, what is the work done on the object?",50 J,100 J,200 J,400 J,B,"Work done = Force * Distance, 20 N * 5 m = 100 J",Work Done,Easy,Physics,Work and Energy
"A car accelerates from rest to 20 m/s in 4 s. If the mass of the car is 1500 kg, what is the kinetic energy gained by the car?",3000 J,6000 J,30000 J,60000 J,C,"Kinetic energy = 0.5 * m * v^2, 0.5 * 1500 * 20^2 = 30000 J",Kinetic Energy,Easy,Physics,Work and Energy
"A block is moved up a frictionless incline with an initial velocity of 10 m/s. If the block has a mass of 5 kg and the incline is 10 m long, what is the change in potential energy of the block?",100 J,200 J,500 J,1000 J,B,"Change in potential energy = m * g * h, assuming h = 10 m, 5 * 10 * 10 * sin(45) = 200 J (approx.)",Potential Energy,Medium,Physics,Work and Energy
"A 2 kg block is attached to a horizontal, massless spring with a force constant of 100 N/m. If the block is displaced by 0.2 m from its equilibrium position, what is the elastic potential energy stored in the spring?",2 J,4 J,10 J,20 J,B,"Elastic potential energy = 0.5 * k * x^2, 0.5 * 100 * 0.2^2 = 2 J",Elastic Potential Energy,Easy,Physics,Work and Energy
A car is traveling at a constant velocity of 30 m/s. What is the net work done on the car?,100 J,500 J,1000 J,0 J,D,"No net force acts on the car as it moves at constant velocity, so no work is done",Work Done,Easy,Physics,Work and Energy
"A force of 50 N is applied to a block at an angle of 30 degrees to the horizontal. If the block moves 10 m, what is the work done on the block?",250 J,350 J,425 J,500 J,C,"Work done = F * d * cos(theta), 50 * 10 * cos(30) = 425 J (approx.)",Work Done,Medium,Physics,Work and Energy
"A block is attached to a spring with a force constant of 50 N/m. If the block is displaced by 0.1 m from its equilibrium position, what is the elastic potential energy stored in the spring?",0.25 J,0.5 J,1 J,2.5 J,A,"Elastic potential energy = 0.5 * k * x^2, 0.5 * 50 * 0.1^2 = 0.25 J",Elastic Potential Energy,Easy,Physics,Work and Energy
"A car accelerates from rest to 15 m/s in 3 s. If the mass of the car is 1200 kg, what is the average power delivered to the car?",4500 W,6750 W,9000 W,11250 W,B,"Average power = Work / time, Work = 0.5 * m * v^2, 0.5 * 1200 * 15^2 / 3 = 6750 W",Power,Medium,Physics,Work and Energy
"A 5 kg block is lifted to a height of 10 m. If the block is then dropped, what is its kinetic energy just before it hits the ground?",300 J,400 J,500 J,490 J,D,"Kinetic energy = Initial potential energy, m * g * h = 5 * 10 * 10 = 490 J",Energy Conservation,Easy,Physics,Work and Energy
"A car travels up a hill at a constant speed of 20 m/s. If the hill is 500 m long and the car's mass is 1500 kg, what is the work done against gravity?",73500 J,75000 J,77500 J,150000 J,A,"Work done = m * g * h, assuming h = 500 * sin(45) = 354 m (approx.), 1500 * 10 * 354 * sin(45) = 73500 J (approx.)",Work Done,Medium,Physics,Work and Energy
"A pendulum has a mass of 2 kg and a length of 1 m. If the pendulum is displaced by 30 degrees from its equilibrium position, what is the gravitational potential energy of the pendulum?",2.5 J,5 J,10 J,20 J,B,"Gravitational potential energy = m * g * h, h = l * (1 - cos(theta)), 2 * 10 * 1 * (1 - cos(30)) = 5 J (approx.)",Potential Energy,Medium,Physics,Work and Energy
"A block is attached to a spring with a force constant of 200 N/m. If the block is displaced by 0.2 m from its equilibrium position, what is the elastic potential energy stored in the spring?",4 J,8 J,16 J,40 J,C,"Elastic potential energy = 0.5 * k * x^2, 0.5 * 200 * 0.2^2 = 4 J",Elastic Potential Energy,Easy,Physics,Work and Energy
"A car is traveling at a constant velocity of 25 m/s. If the car's mass is 1200 kg, what is the kinetic energy of the car?",30000 J,37500 J,45000 J,50000 J,B,"Kinetic energy = 0.5 * m * v^2, 0.5 * 1200 * 25^2 = 37500 J",Kinetic Energy,Easy,Physics,Work and Energy
"A skier starts at the top of a hill with a potential energy of 3000 J. If the skier has a kinetic energy of 2000 J at the bottom of the hill, what is the energy lost due to friction?",500 J,1000 J,1001 J,2000 J,B,"Energy lost = Initial energy - Final energy, 3000 - (0 + 2000) = 1000 J",Energy Conservation,Medium,Physics,Work and Energy
"A force of 100 N is applied to an object at an angle of 45 degrees to the horizontal. If the object moves 10 m, what is the work done on the object?",500 J,707 J,1000 J,1414 J,B,"Work done = F * d * cos(theta), 100 * 10 * cos(45) = 707 J",Work Done,Medium,Physics,Work and Energy
"A block is attached to a spring with a force constant of 150 N/m. If the block is displaced by 0.3 m from its equilibrium position, what is the elastic potential energy stored in the spring?",6.75 J,13.5 J,27 J,40.5 J,A,"Elastic potential energy = 0.5 * k * x^2, 0.5 * 150 * 0.3^2 = 6.75 J",Elastic Potential Energy,Easy,Physics,Work and Energy
"A car travels up a hill at a constant speed of 15 m/s. If the hill is 200 m long and the car's mass is 1200 kg, what is the work done against gravity?",11700 J,17640 J,23520 J,35280 J,B,"Work done = m * g * h, assuming h = 200 * sin(45) = 141 m (approx.), 1200 * 10 * 141 * sin(45) = 17640 J (approx.)",Work Done,Hard,Physics,Work and Energy
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Mitochondrial breakdown of glucose to produce ATP,Lactic acid fermentation in the muscles to produce ATP,Muscle contraction through the sliding filament theory,Glycolysis in the muscles to produce ATP,B,Lactic acid fermentation occurs when oxidative phosphorylation is insufficient to meet energy demands.,Muscle Fatigue and Energy Production,Easy,Physics,Work and Energy
A person performs isometric exercises in a gym. What type of work is being done by their muscles?,"Kinetic work, as the muscles are contracting and moving the body","External work, as the muscles are applying a force to an external object","No work is being done, as the muscles are not moving the body","Thermal work, as the muscles are generating heat during contraction",C,"Isometric exercises do not involve movement, so no external work is done.",Work and Energy Types,Medium,Physics,Work and Energy
A 50 kg person does 200 J of work on a stationary bicycle. What is their efficiency in converting chemical energy into mechanical energy?,20%,40%,50%,60%,C,"Efficiency is the ratio of work done to the total energy expended, which is typically around 50% when cycling.",Human Energy Efficiency,Medium,Physics,Work and Energy
A force of 100 N is applied to a 20 kg object over a distance of 0.5 m. What is the work done by the force?,25 J,50 J,100 J,500 J,A,"Work is calculated as force multiplied by distance, so W = 100 N * 0.5 m = 50 J.",Work Calculations,Hard,Physics,Work and Energy
A person is climbing a 10 m high rope. What is the average power output of their muscles if they take 20 seconds to climb?,10 W,50 W,100 W,500 W,C,"Power is calculated as work divided by time, so P = W / t = 200 J / 20 s = 10 W.",Power Calculations,Hard,Physics,Work and Energy
A person is running up a 100 m hill at a constant velocity. What is the power output of their muscles?,20 W,50 W,100 W,500 W,B,"Power is calculated as work divided by time, and for constant velocity, W = F * d, so P = F * v.",Power and Velocity,Hard,Physics,Work and Energy
A person is doing push-ups in a gym. What type of work is being done by their muscles?,"External work, as the muscles are applying a force to an external object","Kinetic work, as the muscles are contracting and moving the body","No work is being done, as the muscles are not moving the body","Thermal work, as the muscles are generating heat during contraction",A,"Push-ups involve applying a force to an external object (the ground), so external work is done.",Work and Energy Types,Easy,Physics,Work and Energy
A person is cycling at a steady pace. What is the power output of their muscles?,10 W,50 W,100 W,500 W,B,"Power is calculated as work divided by time, and for constant velocity, W = F * d, so P = F * v.",Power and Velocity,Easy,Physics,Work and Energy
A force of 50 N is applied to a 10 kg object over a distance of 2 m. What is the work done by the force?,25 J,50 J,100 J,500 J,B,"Work is calculated as force multiplied by distance, so W = 50 N * 2 m = 100 J.",Work Calculations,Easy,Physics,Work and Energy
A person is climbing a 5 m high rope. What is the average power output of their muscles if they take 10 seconds to climb?,10 W,50 W,100 W,500 W,C,"Power is calculated as work divided by time, so P = W / t = 50 J / 10 s = 5 W.",Power Calculations,Medium,Physics,Work and Energy
A person is doing sit-ups in a gym. What type of work is being done by their muscles?,"External work, as the muscles are applying a force to an external object","Kinetic work, as the muscles are contracting and moving the body","No work is being done, as the muscles are not moving the body","Thermal work, as the muscles are generating heat during contraction",C,"Sit-ups do not involve movement, so no external work is done.",Work and Energy Types,Easy,Physics,Work and Energy
A person is cycling at a steady pace. What is the work done by their muscles?,25 J,50 J,100 J,500 J,B,"Work is calculated as force multiplied by distance, but for cycling, W = F * d = P * t.",Work and Energy Relations,Medium,Physics,Work and Energy
A force of 20 N is applied to a 5 kg object over a distance of 1 m. What is the work done by the force?,10 J,20 J,25 J,50 J,C,"Work is calculated as force multiplied by distance, so W = 20 N * 1 m = 20 J.",Work Calculations,Easy,Physics,Work and Energy
A person is doing leg press exercises in a gym. What type of work is being done by their muscles?,"External work, as the muscles are applying a force to an external object","Kinetic work, as the muscles are contracting and moving the body","No work is being done, as the muscles are not moving the body","Thermal work, as the muscles are generating heat during contraction",A,"Leg press involves applying a force to an external object (the ground), so external work is done.",Work and Energy Types,Medium,Physics,Work and Energy
A person is climbing a 20 m high rope. What is the average power output of their muscles if they take 40 seconds to climb?,10 W,50 W,100 W,500 W,C,"Power is calculated as work divided by time, so P = W / t = 400 J / 40 s = 10 W.",Power Calculations,Hard,Physics,Work and Energy
A force of 30 N is applied to a 10 kg object over a distance of 3 m. What is the work done by the force?,50 J,75 J,90 J,100 J,C,"Work is calculated as force multiplied by distance, so W = 30 N * 3 m = 90 J.",Work Calculations,Hard,Physics,Work and Energy
A 25-year-old cyclist accelerates at a constant rate from rest to 20 m/s in 5 seconds. What is the work done by the force on the cyclist?,500 J,1000 J,2000 J,5000 J,A,"The work done is calculated using the formula W = F * d, and the force applied is proportional to the acceleration. At constant acceleration, the work done is half the product of force and distance.",Work Done by a Variable Force,Medium,Physics,Work and Energy
