Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A 500 g block of ice at 0°C is melted. How much heat is required? (Latent heat = 334 kJ/kg),167 kJ,334 kJ,668 kJ,83.5 kJ,A,Q = mL = 0.5 kg × 334 kJ/kg = 167 kJ. B assumes full mass at 1 kg.,Latent Heat,Medium,Physics,Thermodynamics
A metal bridge has expansion joints to prevent buckling during hot weather. Which thermodynamic principle explains this?,Thermal conduction,Thermal expansion,Latent heat absorption,Radiative cooling,B,"Thermal expansion causes materials to expand with heat. Distractor A fails as conduction relates to heat transfer, not expansion.",Thermal Expansion,Easy,Physics,Thermodynamics
A pressure cooker reduces cooking time because the boiling point of water increases with pressure. Which law supports this?,Charles's Law,Boyle's Law,Gay-Lussac's Law,Clausius-Clapeyron relation,D,The Clausius-Clapeyron relation links vapor pressure to boiling point. Distractor C (Gay-Lussac's) applies to gas laws at constant volume.,Phase Changes,Medium,Physics,Thermodynamics
An athlete's muscle fatigue during sprinting is partly due to lactic acid buildup. Which thermodynamic process explains this anaerobic energy production?,Oxidative phosphorylation,Glycolysis,Citric acid cycle,Beta-oxidation,B,"Glycolysis produces ATP without oxygen, causing lactic acid. Distractor A is aerobic, not relevant to short sprints.",Bioenergetics,Medium,Physics,Thermodynamics
"During winter, a bimetallic strip in a thermostat bends because:",Different specific heats,Different thermal conductivities,Different expansion rates,Different masses,C,"Expansion rate differences cause bending. Distractor A confuses with heat capacity, not expansion behavior.",Thermal Expansion,Easy,Physics,Thermodynamics
Refrigerators require external work to transfer heat from cold to hot compartments. This aligns with the:,Zeroth Law,First Law,Second Law,Third Law,C,The Second Law prohibits spontaneous heat transfer from cold to hot. Distractor B (conservation) is unrelated to directionality.,Laws of Thermodynamics,Hard,Physics,Thermodynamics
A black pot heats faster in sunlight than a white one because it has higher:,Thermal conductivity,Specific heat,Emissivity,Density,C,"Higher emissivity increases absorption of radiation. Distractor A relates to material conductivity, not color.",Radiation,Medium,Physics,Thermodynamics
Steel cookware is often coated with copper to improve heat distribution due to copper's:,Lower melting point,Higher thermal conductivity,Greater density,Lower specific heat,B,Copper conducts heat faster than steel. Distractor D is irrelevant to conductivity.,Thermal Conductivity,Easy,Physics,Thermodynamics
The efficiency of a Carnot engine depends on the:,Working substance,Temperature difference,Engine size,Fuel type,B,Carnot efficiency is governed by temperature gradients. Distractor A is a common misconception but irrelevant to ideal efficiency.,Heat Engines,Hard,Physics,Thermodynamics
"In a steam engine, water is heated to produce mechanical work. This process resembles a real-world application of the:",Isochoric process,Isobaric process,Adiabatic process,Cyclic process,D,Steam engines operate in cycles (return to initial state). Distractor B (constant pressure) fits partial stages but not the full cycle.,Thermodynamic Cycles,Medium,Physics,Thermodynamics
Sweating cools the body primarily through the process of:,Convection,Radiation,Evaporation,Conduction,C,Evaporation absorbs latent heat. Distractor A (convection) describes air movement but not the cooling mechanism.,Latent Heat,Easy,Physics,Thermodynamics
A gas in a sealed syringe does work on its surroundings when expanded. This process aligns with the:,First Law of Thermodynamics,Second Law of Thermodynamics,Law of conservation of mass,Law of entropy,A,"The First Law accounts for energy transfer via work. Distractor B addresses entropy direction, not energy balance.",Energy Conservation,Medium,Physics,Thermodynamics
The specific heat of water is higher than sand. This explains why coastal areas have:,Higher average temperatures,Lower temperature fluctuations,More extreme weather,Greater rainfall,B,High specific heat stabilizes temperature. Distractor A is false as water absorbs more heat without temperature spikes.,Specific Heat,Medium,Physics,Thermodynamics
A thermoelectric cooler in a portable fridge transfers heat via the Peltier effect. This process involves:,Electrical work to generate heat flow,Radiative heat transfer,Mechanical compression,Phase change materials,A,The Peltier effect uses electricity to move heat. Distractor C describes traditional refrigeration methods.,Modern Applications,Hard,Physics,Thermodynamics
A gas undergoes adiabatic expansion in a diesel engine. During this process:,Heat is exchanged with surroundings,No work is done,Temperature remains constant,Temperature decreases,D,Adiabatic expansion causes cooling as gas does work. Distractor C applies only to isothermal processes.,Adiabatic Processes,Hard,Physics,Thermodynamics
The handle of a saucepan is made of plastic to minimize heat transfer to the hand. This is due to plastic's:,Low thermal conductivity,High specific heat,High emissivity,Low mass,A,"Low conductivity prevents heat flow. Distractor B (specific heat) relates to heat storage, not transfer.",Thermal Conductivity,Easy,Physics,Thermodynamics
A pot of boiling water shows convection currents due to:,Density differences from temperature,Radiation from the stove,Evaporation at the surface,Condensation on the lid,A,Convection arises from density gradients. Distractor B (radiation) drives heating but not the internal flow.,Convection,Medium,Physics,Thermodynamics
"The thermal conductivity of fiberglass insulation in walls is low, which minimizes:",Radiation,Conduction,Convection,Evaporation,B,"Low conductivity resists conduction. Distractor C (convection) is reduced via air pockets, not conductivity.",Insulation,Medium,Physics,Thermodynamics
A heat pump operates by transferring heat from a cooler exterior to a warmer interior. This process requires:,No work input,Work input against the natural direction,Perfect efficiency,Zero entropy change,B,Work input is needed per Second Law. Distractor A violates the Second Law.,Heat Pumps,Hard,Physics,Thermodynamics
"In a pressure cooker, food cooks faster because the boiling point of water:",Decreases with pressure,Increases with pressure,Is independent of pressure,Is constant at 100°C,B,Higher pressure raises boiling point. Distractor A reverses the true relationship.,Boiling Point,Easy,Physics,Thermodynamics
A pressure cooker reduces cooking time because:,The boiling point of water increases with pressure,Steam transfers heat faster than boiling water,Pressure forces heat deeper into food,Water evaporates more quickly at atmospheric pressure,A,Boiling point increases with pressure. Option B confuses heat transfer with vapor pressure effects.,Phase Changes in Cooking,Medium,Physics,Thermodynamics
Coastal towns have moderate temperatures compared to inland areas due to water's:,High specific heat capacity,High thermal conductivity,High latent heat of fusion,High surface tension,A,Water's high specific heat stabilizes temperature. Option B confuses conduction with heat storage.,Heat Capacity Applications,Medium,Physics,Thermodynamics
A glass tumbler cracks when hot liquid is poured in because:,Glass expands unevenly due to thermal stress,Glass contracts rapidly when heated,Water's heat capacity transfers too much energy,Glass has zero coefficient of linear expansion,A,Uneven expansion creates stress. Option D is incorrect as all materials expand.,Thermal Stress in Materials,Hard,Physics,Thermodynamics
Steam at 100°C causes worse burns than boiling water because steam has:,Higher kinetic energy per molecule,Greater latent heat of vaporization,Higher pressure at atmospheric conditions,Lower specific heat capacity,B,Latent heat releases additional energy. Option A ignores phase change energy.,Phase Change Energy Transfer,Medium,Physics,Thermodynamics
Refrigerators transfer heat from cold to hot compartments by:,Converting mechanical work into heat transfer,Violating the second law of thermodynamics,Using a perfect Carnot cycle,Absorbing heat through conduction alone,A,Work input enables heat transfer against gradient. Option C is incorrect as real cycles aren't perfect.,Refrigeration Principles,Hard,Physics,Thermodynamics
A thermos flask minimizes heat loss via three mechanisms except:,Vacuum insulation,Silvered walls,Convective air circulation,Double-walled structure,C,Vacuum blocks convection. Option C is intentionally incorrect as a distractor.,Heat Transfer Minimization,Easy,Physics,Thermodynamics
"During winter, metal door handles feel colder than wooden ones because metal has:",Higher thermal conductivity,Lower specific heat capacity,Greater heat absorption,Higher emissivity,A,Metal conducts heat away from skin faster. Option B confuses temperature perception with capacity.,Thermal Sensation in Materials,Medium,Physics,Thermodynamics
The efficiency of a Carnot engine operating between 500 K and 300 K is:,20%,40%,60%,80%,B,Efficiency = 1 - (Tc/Th) = 1 - 300/500 = 40%. Option A uses reversed temperatures.,Carnot Engine Calculations,Hard,Physics,Thermodynamics
"When a gas expands adiabatically, its temperature decreases because:",It does work without heat exchange,Surroundings transfer cold energy,Molecules collide less frequently,Pressure increases during expansion,A,Work done reduces internal energy. Option B violates the first law.,Adiabatic Processes,Medium,Physics,Thermodynamics
A mercury thermometer works due to the principle of:,Thermal expansion of solids,Evaporation of mercury,Convection currents,Latent heat absorption,A,Mercury expands predictably with temperature. Option B misrepresents physical state.,Medical Thermometry,Easy,Physics,Thermodynamics
A bicycle pump gets hot when inflating a tire because:,"Work done compresses air, increasing internal energy",Rubber absorbs heat from the environment,Air molecules condense during compression,Friction between pump walls generates heat,A,Compression work raises temperature. Option D overestimates frictional effects.,Work and Heat in Gases,Medium,Physics,Thermodynamics
The 'greenhouse effect' warms Earth primarily by trapping:,Infrared radiation from the surface,Solar ultraviolet radiation,Convective heat transfer,Visible light in the atmosphere,A,Greenhouse gases absorb outgoing infrared. Option B reverses radiation direction.,Atmospheric Heat Retention,Medium,Physics,Thermodynamics
An internal combustion engine's Otto cycle includes which thermodynamic process?,Isochoric heat addition,Isentropic expansion,Isothermal compression,Adiabatic heat rejection,A,Fuel combustion occurs at constant volume. Option B describes a turbine process.,Engine Cycles,Hard,Physics,Thermodynamics
A cup of tea cools fastest when placed on a:,Ceramic mat,Metal tray,Plastic coaster,Wooden table,B,Metal's high conductivity enhances radiation. Option A slows cooling.,Cooling Rates in Different Materials,Medium,Physics,Thermodynamics
The first law of thermodynamics is essentially a statement of:,Energy conservation,Entropy increase,Heat transfer direction,Work efficiency limits,A,Energy cannot be created or destroyed. Option B describes the second law.,Laws of Thermodynamics,Easy,Physics,Thermodynamics
A steam turbine converts thermal energy to mechanical energy by:,Allowing steam to expand adiabatically,Compressing steam isothermally,Forcing phase change to liquid,Absorbing latent heat of fusion,A,Adiabatic expansion produces work. Option B is the reverse of power generation.,Energy Conversion in Power Plants,Hard,Physics,Thermodynamics
"In a heat pump, COP (Coefficient of Performance) is defined as:",Heat removed divided by work input,Work input divided by heat expelled,Temperature difference divided by work,Heat expelled divided by heat removed,A,COP measures efficiency of heat transfer. Option D confuses heat ratios.,Heating and Cooling Efficiency,Medium,Physics,Thermodynamics
A diesel engine achieves higher efficiency than a petrol engine primarily because:,It operates at higher compression ratios,Diesel fuel has higher calorific value,It uses a closed cycle process,Exhaust gas recirculation is mandatory,A,Higher compression improves thermodynamic efficiency. Option B is irrelevant to cycle efficiency.,Engine Efficiency Factors,Hard,Physics,Thermodynamics
The 'dead weight' gauge on steam boilers prevents explosions by:,Releasing excess pressure,Measuring boiler temperature,Detecting fuel leaks,Maintaining water level,A,Pressure relief prevents over-pressurization. Option D addresses a different safety need.,Engineering Safety Systems,Easy,Physics,Thermodynamics
"When ice cubes melt in a drink, the entropy of the system:",Increases as water forms,Decreases due to heat loss,Remains constant at equilibrium,Is zero for pure water,A,Melting increases disorder. Option B ignores entropy of surroundings.,Entropy in Daily Processes,Hard,Physics,Thermodynamics
A diesel engine achieves higher efficiency than a petrol engine primarily due to which thermodynamic process?,Isothermal compression,Adiabatic compression,Isobaric expansion,Isochoric heating,B,Adiabatic compression increases temperature without heat loss. Isothermal compression maintains constant temperature.,Thermodynamic Processes,Medium,Physics,Thermodynamics
A thermos flask minimizes heat transfer by which combination of mechanisms?,Conduction and convection,Convection and radiation,Conduction and radiation,"Radiation, conduction, and convection",C,Vacuum prevents conduction and convection. Silvered walls reflect radiation. Radiation alone remains.,Heat Transfer Mechanisms,Hard,Physics,Thermodynamics
"When a gas expands adiabatically in a bicycle pump, why does its temperature drop?",Heat is released to the environment,Work is done by the gas without heat exchange,Molecules collide more frequently,Pressure increases rapidly,B,Adiabatic expansion cools gas by doing work. Heat exchange is forbidden in adiabatic processes.,Adiabatic Processes,Medium,Physics,Thermodynamics
A pressure cooker reduces cooking time because it:,Increases boiling point of water,Decreases vapor pressure,Reduces atmospheric pressure,Increases thermal conductivity of food,A,Higher pressure raises boiling point. Lower pressure would decrease boiling point.,Applications of Phase Changes,Easy,Physics,Thermodynamics
A Carnot engine operating between 300 K and 600 K has maximum theoretical efficiency of:,25%,50%,75%,100%,B,"Efficiency = 1 - Tc/Th = 1 - 300/600 = 0.5. Absolute zero is impossible, so 100% is invalid.",Carnot Cycle,Hard,Physics,Thermodynamics
Human sweating cools the body because of:,Latent heat of vaporization,Specific heat of skin,Radiative heat loss,Conductive heat transfer,A,Vaporization absorbs heat from skin. Conduction/radiation are secondary mechanisms.,Heat Transfer in Biology,Easy,Physics,Thermodynamics
Why is water used in car radiators despite its high specific heat capacity?,It freezes easily,It absorbs large heat without temperature rise,It has low thermal conductivity,It expands upon freezing,B,High specific heat stores more heat. Freezing/thermal conductivity are unrelated here.,Specific Heat Capacity,Medium,Physics,Thermodynamics
A refrigerator's cooling effect violates the second law of thermodynamics because:,Heat flows from cold to hot reservoir,Work input is required,Entropy decreases in the system,It operates in cycles,A,Work input allows heat transfer against gradient. Entropy increase occurs in surroundings.,Second Law Applications,Hard,Physics,Thermodynamics
Expansion joints in bridges prevent structural damage by addressing:,Linear thermal expansion,Volume expansion of concrete,Anomalous expansion of water,Thermal stress relaxation,A,Linear expansion causes length changes. Volume expansion is secondary in solids.,Thermal Expansion,Medium,Physics,Thermodynamics
A steam engine's power output is limited by:,High thermal conductivity of piston,Low specific heat of water,Second law efficiency limits,Pressure of atmospheric air,C,Maximum efficiency is Carnot limit. Material properties are secondary factors.,Heat Engines,Medium,Physics,Thermodynamics
A thermoelectric generator converts heat energy into electricity using:,Seebeck effect,Peltier effect,Thomson effect,Joule heating,A,Seebeck effect generates voltage from temperature difference. Others relate to heat pumping.,Thermoelectric Effects,Easy,Physics,Thermodynamics
Why does a metal spoon feel colder than a wooden spoon in winter?,Metal has higher specific heat,Metal conducts heat away faster,Wood has higher emissivity,Metal reflects more radiation,B,Higher thermal conductivity removes body heat faster. Specific heat is irrelevant here.,Thermal Conductivity,Medium,Physics,Thermodynamics
A gas undergoing free expansion in a vacuum experiences:,Increase in temperature,Decrease in internal energy,No temperature change,Increase in entropy,D,"Free expansion is irreversible. Work is zero, so internal energy and temperature remain constant.",Entropy and Irreversible Processes,Hard,Physics,Thermodynamics
Solar water heaters use which thermodynamic principle for heat transfer?,Radiative heating only,Conductive heating through glass,Convection currents in fluid,Black body radiation absorption,D,Black surfaces absorb more radiation. Convection/conduction are secondary effects.,Applications of Radiation,Medium,Physics,Thermodynamics
An air conditioner transfers heat from a cooler room to hotter outside air by:,Violating the first law,Using work input per second law,Exploiting latent heat,Reducing entropy of the universe,B,Work input enables reverse heat flow. Entropy of the universe always increases.,Heat Pumps and Refrigerators,Hard,Physics,Thermodynamics
The latent heat of vaporization explains why:,Steam burns are more severe than boiling water,Ice cubes cool drinks faster,Metals expand when heated,Pressure cookers reduce cooking time,A,Steam releases latent heat at skin. Expansion/cooling relate to other properties.,Latent Heat,Easy,Physics,Thermodynamics
A thermos flask's vacuum layer primarily prevents heat loss through:,Radiation,Conduction,Convection,Both B and C,D,Vacuum stops conduction and convection. Radiation is blocked by reflective surfaces.,Heat Transfer Minimization,Medium,Physics,Thermodynamics
A gas cylinder's pressure increases on a hot day due to:,Increase in kinetic energy of molecules,Expansion of the metal cylinder,Condensation of gas molecules,Increase in intermolecular forces,A,Temperature increases kinetic energy. Expansion/condensation are unrelated here.,Gas Laws,Easy,Physics,Thermodynamics
Which process is used in MRI machines to cool superconducting magnets?,Adiabatic demagnetization,Joule-Thomson expansion,Laser cooling,Radiative cooling,A,Adiabatic demagnetization removes entropy. Other methods are less effective at low temps.,Advanced Cooling Techniques,Hard,Physics,Thermodynamics
The greenhouse effect warms Earth's surface by:,Trapping outgoing infrared radiation,Absorbing solar ultraviolet light,Reflecting incoming solar radiation,Increasing atmospheric pressure,A,Greenhouse gases block infrared. Reflection/absorption of UV is unrelated to warming.,Environmental Thermodynamics,Medium,Physics,Thermodynamics
The coefficient of performance of a refrigerator is defined as the ratio of heat removed from the cold body to the,Work done on the system,Heat added to the hot body,Change in internal energy,Change in entropy,A,Work done is the energy input.,Refrigeration,Easy,Physics,Thermodynamics
Which of the following statements about the internal energy of an ideal gas is true?,It depends on the volume of the gas,It depends on the pressure of the gas,It depends on the temperature of the gas,It depends on the humidity of the gas,C,Ideal gas internal energy depends on temperature.,Internal Energy,Easy,Physics,Thermodynamics
The heat capacity of a substance is defined as the amount of heat required to raise the temperature of the substance by,1 Kelvin,1 degree Celsius,1 degree Fahrenheit,1 joule,B,Heat capacity is defined per degree Celsius.,Heat Capacity,Easy,Physics,Thermodynamics
The specific heat capacity of water is approximately,0.5 J/g°C,1 J/g°C,2 J/g°C,4.2 J/g°C,D,Water has high specific heat capacity.,Specific Heat Capacity,Easy,Physics,Thermodynamics
The latent heat of fusion of a substance is the amount of heat required to,Raise the temperature of the substance by 1 degree Celsius,Change the state of the substance from solid to liquid,Change the state of the substance from liquid to gas,Change the pressure of the substance,B,Latent heat of fusion is for solid-liquid change.,Latent Heat,Easy,Physics,Thermodynamics
The entropy change of a system is defined as the amount of heat transferred to the system in a,Reversible process,Irreversible process,Isothermal process,Adiabatic process,A,Entropy change is defined for reversible process.,Entropy,Easy,Physics,Thermodynamics
A heat engine operates on the principle of converting,Mechanical energy into thermal energy,Thermal energy into mechanical energy,Electrical energy into thermal energy,Chemical energy into thermal energy,B,Heat engine converts heat to work.,Heat Engines,Easy,Physics,Thermodynamics
The efficiency of a heat engine is defined as the ratio of the,Work done by the engine to the heat input,Heat input to the work done by the engine,Work done by the engine to the heat output,Heat output to the work done by the engine,A,Efficiency is work output over heat input.,Heat Engines,Easy,Physics,Thermodynamics
"A Carnot heat engine operates between two temperatures, T1 and T2, and has an efficiency of",1 - (T1/T2),1 - (T2/T1),(T1/T2),(T2/T1),B,Carnot efficiency is 1 - (T2/T1).,Carnot Cycle,Medium,Physics,Thermodynamics
The change in internal energy of a system is equal to the heat added to the system minus the,Work done by the system,Work done on the system,Change in entropy,Change in volume,A,Internal energy change is heat - work.,First Law of Thermodynamics,Medium,Physics,Thermodynamics
A refrigerator with a coefficient of performance of 4 can transfer 400 J of heat from the cold body for every,100 J of work done,200 J of work done,400 J of work done,800 J of work done,A,COP is heat transferred per unit work.,Refrigeration,Hard,Physics,Thermodynamics
The entropy change of a system during a reversible adiabatic process is,Positive,Negative,Zero,Undefined,C,Reversible adiabatic process has zero entropy change.,Entropy,Hard,Physics,Thermodynamics
The efficiency of a Carnot heat engine operating between 500 K and 300 K is,0.4,0.6,0.8,0.2,B,Carnot efficiency is 1 - (T2/T1).,Carnot Cycle,Hard,Physics,Thermodynamics
A heat engine with an efficiency of 0.3 can convert 300 J of heat into,90 J of work,100 J of work,200 J of work,300 J of work,A,Efficiency is work output over heat input.,Heat Engines,Hard,Physics,Thermodynamics
A car engine is more efficient at high temperatures. True or False?,True,False,Depends on the engine type,Not applicable,B,The second law of thermodynamics states that efficiency decreases with increasing temperature.,Heat Engines,Easy,Physics,Thermodynamics
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Anaerobic glycolysis,Aerobic respiration,Fermentation,Photosynthesis,A,"Anaerobic glycolysis is a rapid process that occurs without oxygen, producing lactic acid and ATP.",Energy Yield from Food,Medium,Physics,Thermodynamics
A refrigerator uses 100 W of electrical power to transfer 50 J of heat per second from the cold compartment to the hot compartment. What is the coefficient of performance (COP) of the refrigerator?,0.5,1,2,5,A,The COP of a refrigerator is calculated as the ratio of heat transferred to electrical power consumed.,Refrigeration,Medium,Physics,Thermodynamics
A 10 kg block of copper is heated from 20°C to 80°C. What is the change in entropy of the block?,200 J/K,400 J/K,600 J/K,800 J/K,A,"The change in entropy is calculated using the formula ΔS = mc ln(T2/T1), where m is the mass, c is the specific heat capacity, and T is the temperature.",Entropy,Hard,Physics,Thermodynamics
"A Carnot engine operates between two temperatures, 300 K and 400 K. What is the maximum efficiency of the engine?",0.25,0.333,0.5,0.6,C,"The maximum efficiency of a Carnot engine is given by the formula η = 1 - (Tc/Th), where η is the efficiency, Tc is the cold temperature, and Th is the hot temperature.",Heat Engines,Hard,Physics,Thermodynamics
A 16-year-old athlete drinks a cold beverage after a hot summer workout. What is the thermodynamic process involved in the cooling of the beverage?,Evaporation,Condensation,Latent heat transfer,Adiabatic process,C,"Latent heat transfer occurs when the heat energy is transferred from the cold beverage to the surrounding air, causing the beverage to cool down.",Heat Transfer,Medium,Physics,Thermodynamics
A car engine is more efficient at low temperatures. True or False?,True,False,Depends on the engine type,Not applicable,B,The second law of thermodynamics states that efficiency increases with decreasing temperature.,Heat Engines,Easy,Physics,Thermodynamics
A 10 kg block of water is frozen at 0°C. What is the change in entropy of the block?,200 J/K,400 J/K,600 J/K,800 J/K,A,"The change in entropy is calculated using the formula ΔS = mc ln(T2/T1), where m is the mass, c is the specific heat capacity, and T is the temperature.",Entropy,Hard,Physics,Thermodynamics
"A Carnot refrigerator operates between two temperatures, 250 K and 300 K. What is the minimum coefficient of performance (COP) of the refrigerator?",0.5,1,2,3,C,"The minimum COP of a Carnot refrigerator is given by the formula COP = Th/(Th - Tc), where COP is the coefficient of performance, Th is the hot temperature, and Tc is the cold temperature.",Refrigeration,Hard,Physics,Thermodynamics
A 16-year-old athlete drinks a hot beverage after a cold winter workout. What is the thermodynamic process involved in the warming of the beverage?,Evaporation,Condensation,Latent heat transfer,Adiabatic process,C,"Latent heat transfer occurs when the heat energy is transferred from the surrounding air to the hot beverage, causing the beverage to warm up.",Heat Transfer,Medium,Physics,Thermodynamics
A car engine is less efficient at high temperatures. True or False?,True,False,Depends on the engine type,Not applicable,B,The second law of thermodynamics states that efficiency increases with increasing temperature.,Heat Engines,Easy,Physics,Thermodynamics
A 10 kg block of copper is heated from 20°C to 80°C. What is the energy transferred to the block?,200 J,400 J,600 J,800 J,B,"The energy transferred is calculated using the formula Q = mcΔT, where Q is the energy, m is the mass, c is the specific heat capacity, and ΔT is the change in temperature.",Heat Transfer,Medium,Physics,Thermodynamics
"A cyclist rides up a steep hill, and her body temperature increases. What thermodynamic process occurs in her muscles?",Isothermal compression,Adiabatic expansion,Isobaric heat transfer,Polytropic process with γ = 1.4,C,"Isobaric heat transfer occurs in her muscles as she generates heat during exercise, while the other options are not relevant to this scenario.",Heat Transfer,Medium,Physics,Thermodynamics
A refrigerator's compressor uses a refrigerant with a high latent heat of vaporization. What does this imply about its thermodynamic efficiency?,High coefficient of performance,Low compressor power,High Carnot efficiency,Low heat transfer rate,A,"The high latent heat of vaporization implies that the compressor requires less power to transfer heat, increasing its coefficient of performance.",Refrigeration and Liquefaction,Hard,Physics,Thermodynamics
"A car engine operates on a four-stroke cycle, and its exhaust gases are released to the atmosphere. What thermodynamic process occurs during the power stroke?",Isentropic expansion,Adiabatic compression,Isobaric heat transfer,Polytropic process with γ = 1.67,A,"The power stroke involves isentropic expansion as the piston moves outward, while the other options are not relevant to this scenario.",Internal Combustion Engines,Medium,Physics,Thermodynamics
A person is submerged in a hot tub at 40°C. What process would occur if they were to suddenly be submerged in an ice bath at 0°C?,Heat transfer at constant temperature,Isochoric heat transfer,Adiabatic expansion,Polytropic process with γ = 1.4,A,"The person's body would rapidly transfer heat at constant temperature to the surroundings, while the other options are not relevant to this scenario.",Heat Transfer,Hard,Physics,Thermodynamics
A gas sample is compressed isothermally in a cylinder. What happens to its internal energy?,Increases,Decreases,Remains constant,Increases and then decreases,C,"The internal energy of an ideal gas remains constant during isothermal compression, as the temperature and volume change in opposition.",Gases and Compressed Fluids,Easy,Physics,Thermodynamics
A refrigerator's evaporator is designed to operate at a low temperature. What is the thermodynamic benefit of this design?,Increased heat transfer rate,Decreased compressor power,Improved Carnot efficiency,Enhanced refrigerant flow,C,"Operating the evaporator at a low temperature improves the Carnot efficiency of the refrigerator, making it more efficient.",Refrigeration and Liquefaction,Hard,Physics,Thermodynamics
A car engine's combustion chamber is designed to operate at high temperatures. What thermodynamic process occurs during the power stroke?,Isentropic expansion,Adiabatic compression,Isobaric heat transfer,Polytropic process with γ = 1.67,D,"The power stroke involves a polytropic process with γ = 1.67, as the hot gases expand rapidly and drive the piston outward.",Internal Combustion Engines,Medium,Physics,Thermodynamics
A thermos flask is designed to keep liquids at a constant temperature. What thermodynamic process occurs when you add a hot liquid to the flask?,Heat transfer at constant temperature,Isochoric heat transfer,Adiabatic expansion,Polytropic process with γ = 1.4,A,"The hot liquid transfers heat at constant temperature to the surroundings, while the other options are not relevant to this scenario.",Heat Transfer,Medium,Physics,Thermodynamics
A gas sample is expanded adiabatically in a cylinder. What happens to its internal energy?,Increases,Decreases,Remains constant,Increases and then decreases,B,"The internal energy of an ideal gas decreases during adiabatic expansion, as the temperature and volume change in opposition.",Gases and Compressed Fluids,Easy,Physics,Thermodynamics
A water heater operates on a thermodynamic cycle. What is the thermodynamic benefit of using a high temperature rise?,Increased heat transfer rate,Decreased energy consumption,Improved Carnot efficiency,Enhanced heat storage capacity,C,"Using a high temperature rise improves the Carnot efficiency of the water heater, making it more efficient.",Heat Pumps and Refrigeration,Hard,Physics,Thermodynamics
A car engine's exhaust gases are released to the atmosphere. What thermodynamic process occurs during the exhaust stroke?,Isentropic expansion,Adiabatic compression,Isobaric heat transfer,Polytropic process with γ = 1.67,B,"The exhaust stroke involves adiabatic compression as the piston moves inward, while the other options are not relevant to this scenario.",Internal Combustion Engines,Medium,Physics,Thermodynamics
A gas sample is compressed isothermally in a cylinder. What happens to its volume?,Increases,Decreases,Remains constant,Increases and then decreases,B,"The volume of an ideal gas decreases during isothermal compression, as the temperature and volume change in opposition.",Gases and Compressed Fluids,Easy,Physics,Thermodynamics
"A car engine operates on a four-stroke cycle, and its combustion chamber is designed to operate at high temperatures. What thermodynamic process occurs during the power stroke?",Isentropic expansion,Adiabatic compression,Isobaric heat transfer,Polytropic process with γ = 1.67,D,"The power stroke involves a polytropic process with γ = 1.67, as the hot gases expand rapidly and drive the piston outward.",Internal Combustion Engines,Medium,Physics,Thermodynamics
A refrigerator is an example of a heat pump that transfers heat from the cold interior to the hot exterior. This process is an example of what thermodynamic principle?,Zeroth law of thermodynamics,First law of thermodynamics,Second law of thermodynamics,Third law of thermodynamics,C,"The second law of thermodynamics states that heat naturally flows from hot to cold, but a refrigerator is an exception to this rule.",Thermodynamic laws,Medium,Physics,Thermodynamics
"According to the kinetic theory of gases, which of the following properties of a gas molecule is responsible for its pressure on the container walls?",Molecular size,Frequency of collisions,Velocity of collisions,Direction of collisions,B,Frequent collisions result in higher pressure on the container walls.,Kinetic theory of gases,Easy,Physics,Thermodynamics
"In a Carnot cycle, what is the purpose of the isothermal expansion process?",Heat absorption from the surroundings,Heat rejection to the surroundings,Expansion against a constant external pressure,Compression of the gas,C,"During isothermal expansion, the gas expands against a constant external pressure, allowing for a more efficient heat transfer.",Efficiency of heat engines,Medium,Physics,Thermodynamics
A 100 g ice cube floats in a cup of water at 298 K. Which thermodynamic property is responsible for the ice cube remaining in a solid state?,Latent heat of fusion,Specific heat capacity of ice,Enthalpy of fusion,Entropy of the system,A,The latent heat of fusion allows the ice cube to remain in a solid state without a change in temperature.,Phase changes,Medium,Physics,Thermodynamics
A gas is compressed to half its original volume. What happens to its entropy?,Increases,Decreases,Remains the same,Increases by 50%,B,"The gas becomes more ordered when compressed, resulting in a decrease in entropy.",Entropy,Hard,Physics,Thermodynamics
A steam engine uses a mixture of steam and water to generate power. Which thermodynamic principle is involved in the operation of this engine?,Zeroth law of thermodynamics,First law of thermodynamics,Second law of thermodynamics,Third law of thermodynamics,B,"The first law of thermodynamics states that energy cannot be created or destroyed, but it can be converted from one form to another.",Thermodynamic laws,Medium,Physics,Thermodynamics
A heat exchanger is used to transfer heat from a hot gas to a cold liquid. Which thermodynamic principle is involved in this process?,Zeroth law of thermodynamics,First law of thermodynamics,Second law of thermodynamics,Third law of thermodynamics,C,"The second law of thermodynamics states that heat naturally flows from hot to cold, which is the principle behind a heat exchanger.",Thermodynamic laws,Medium,Physics,Thermodynamics
A gas is heated from 300 K to 400 K in a constant-pressure process. What happens to its volume?,Increases by 20%,Increases by 33%,Increases by 50%,Remains the same,B,"The gas expands when heated at constant pressure, resulting in a 33% increase in volume.",Gas laws,Hard,Physics,Thermodynamics
A gas is expanded isothermally from 1 atm to 0.5 atm. What happens to its entropy?,Increases by 20%,Increases by 33%,Increases by 50%,Remains the same,A,"The gas expands when cooled, resulting in an increase in entropy.",Entropy,Hard,Physics,Thermodynamics
