Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The functional group in an aldehyde is,-COOH,-CHO,>C=O,-OH,B,"The functional group characteristic of aldehydes is the -CHO group, where the carbonyl carbon is bonded to at least one hydrogen.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that does not undergo Friedel-Crafts alkylation is,Benzene,Toluene,Nitrobenzene,Chlorobenzene,C,Nitrobenzene is deactivated towards electrophilic substitution due to the strong electron-withdrawing effect of the nitro group.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
"The reaction of an alkene with cold, dilute KMnO₄ gives",Alkane,Alkyne,"1,2-diol",Ketone,C,"Cold, dilute KMnO₄ oxidizes alkenes to 1,2-diols through syn addition.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound with the highest acidity is,CH₃CH₂OH,C₆H₅OH,p-NO₂C₆H₄OH,CH₃COOH,C,"p-NO₂C₆H₄OH is more acidic than phenol due to the electron-withdrawing effect of the nitro group, stabilizing the phenoxide ion.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of an alkyl halide with NaOH gives,Alkene,Alcohol,Alkyne,Ether,B,"The reaction is an SN1 or SN2 reaction, resulting in the formation of an alcohol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The number of monochloro products of isopentane is,4,5,6,7,C,"Isopentane has 6 different types of hydrogen atoms, resulting in 6 possible monochloro products.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The product of the reaction of acetone with NaBH₄ is,2-propanol,1-propanol,2-methyl-2-propanol,None of these,A,NaBH₄ reduces acetone to 2-propanol through a nucleophilic addition mechanism.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The IUPAC name of CH₃CH=CHCH₃ is,1-butene,2-butene,"1,3-butadiene",2-methylpropene,B,"The compound is named based on the longest chain containing the double bond, giving 2-butene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the hybridization of the carbon atom in a carbonyl group?,sp,sp²,sp³,dsp²,B,"The carbon atom in a carbonyl group is sp² hybridized due to the presence of a double bond, resulting in a trigonal planar geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following compounds is most likely to undergo an SN1 reaction?,CH₃CH₂Br,(CH₃)₃CBr,CH₃CH₂Cl,(CH₃)₂CHBr,B,Tertiary halides like (CH₃)₃CBr are more likely to undergo SN1 reactions due to the stability of the tertiary carbocation.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction between benzene and CH₃Cl in the presence of AlCl₃?,Toluene,Chlorobenzene,Benzaldehyde,Biphenyl,A,"The reaction is a Friedel-Crafts alkylation, resulting in the formation of toluene due to the electrophilic substitution of a methyl group onto the benzene ring.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following alkenes is most stable?,CH₂=CH₂,(CH₃)₂C=CH₂,CH₃CH=CH₂,(CH₃)₂C=C(CH₃)₂,D,"The most stable alkene is (CH₃)₂C=C(CH₃)₂ due to the maximum number of alkyl groups attached to the double bond, resulting in maximum hyperconjugation.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the IUPAC name of the compound CH₃CH₂CH₂CHO?,Butanal,Propanal,Butanol,Propanone,A,"The compound is an aldehyde with 4 carbon atoms, hence the name Butanal.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following reactions is an example of a nucleophilic addition reaction?,CH₃CH=CH₂ + HCl,CH₃CHO + NaBH₄,C₆H₆ + CH₃Cl (AlCl₃),CH₃CH₂OH + HCl,B,"The reaction of an aldehyde with NaBH₄ is a nucleophilic addition reaction, resulting in the formation of a primary alcohol.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the major product of the reaction between 2-butene and HBr?,1-Bromobutane,2-Bromobutane,"1,2-Dibromobutane","2,3-Dibromobutane",B,"The reaction follows Markovnikov's rule, resulting in the formation of 2-Bromobutane due to the addition of HBr to the more substituted carbon.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following compounds has the highest boiling point?,CH₃CH₂CH₂CH₃,CH₃CH₂CH₂OH,CH₃CH₂CHO,CH₃CH₂COOH,D,Carboxylic acids have the highest boiling points due to the presence of hydrogen bonding between molecules.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction between cyclohexene and KMnO₄?,Cyclohexane,Cyclohexanol,"Cyclohexane-1,2-diol",Cyclohexanone,C,"The reaction is an oxidative addition, resulting in the formation of cyclohexane-1,2-diol due to the syn addition of two hydroxyl groups.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following statements is true regarding the acidity of phenol?,Phenol is more acidic than ethanol,Phenol is less acidic than ethanol,Phenol is equally acidic as ethanol,Phenol is not acidic,A,Phenol is more acidic than ethanol due to the resonance stabilization of the phenoxide ion.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the hybridization of the nitrogen atom in an amine?,sp,sp²,sp³,dsp²,C,"The nitrogen atom in an amine is sp³ hybridized, resulting in a tetrahedral geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following reactions is an example of an elimination reaction?,CH₃CH₂Br + NaOH,CH₃CHO + NaBH₄,C₆H₆ + CH₃Cl (AlCl₃),CH₃CH₂OH + HCl,A,"The reaction of a halide with NaOH can result in an elimination reaction, forming an alkene.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction between benzaldehyde and Tollens' reagent?,Benzyl alcohol,Benzoic acid,Silver mirror,Benzene,C,The reaction of benzaldehyde with Tollens' reagent results in the formation of a silver mirror due to the reduction of Ag+ to Ag.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following compounds is most likely to undergo an SN2 reaction?,CH₃CH₂Br,(CH₃)₃CBr,CH₃CH₂Cl,CH₃CH₂I,D,Primary halides like CH₃CH₂I are more likely to undergo SN2 reactions due to the low steric hindrance.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the IUPAC name of the compound (CH₃)₂CHCOOH?,2-Methylpropanoic acid,2-Methylbutanoic acid,3-Methylbutanoic acid,Propanoic acid,A,"The compound is a carboxylic acid with 3 carbon atoms and a methyl group at the 2-position, hence the name 2-Methylpropanoic acid.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following reactions is an example of a Friedel-Crafts acylation?,C₆H₆ + CH₃Cl (AlCl₃),C₆H₆ + CH₃COCl (AlCl₃),C₆H₆ + CH₃CH₂Cl (AlCl₃),C₆H₆ + Cl₂ (AlCl₃),B,"The reaction of benzene with CH₃COCl in the presence of AlCl₃ is a Friedel-Crafts acylation, resulting in the formation of acetophenone.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the major product of the reaction between 1-butene and HCl?,1-Chlorobutane,2-Chlorobutane,"1,2-Dichlorobutane","2,3-Dichlorobutane",B,"The reaction follows Markovnikov's rule, resulting in the formation of 2-Chlorobutane due to the addition of HCl to the more substituted carbon.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following compounds has the lowest pKa value?,CH₃CH₂COOH,ClCH₂COOH,Cl₂CHCOOH,Cl₃CCOOH,D,"The presence of three chlorine atoms in Cl₃CCOOH results in the maximum electron-withdrawing effect, making it the strongest acid and thus having the lowest pKa value.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction between cyclohexanone and NaBH₄?,Cyclohexanol,Cyclohexene,Cyclohexane,Cyclohexanone oxime,A,The reaction of cyclohexanone with NaBH₄ results in the formation of cyclohexanol due to the reduction of the carbonyl group.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following statements is true regarding the reactivity of alkyl halides?,RI > RBr > RCl,RCl > RBr > RI,RBr > RI > RCl,RI = RBr = RCl,A,The reactivity of alkyl halides follows the order RI > RBr > RCl due to the decreasing bond strength between the carbon and halogen atoms.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which compound is most acidic?,CH3CH2OH,CH3COOH,C6H5OH,H2O,B,Carboxylic acids are more acidic than alcohols and phenols due to resonance stabilization of the conjugate base.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction between CH3MgBr and CO2?,CH3COOH,CH3CHO,CH3CH2OH,CH4,A,"Grignard reagent (CH3MgBr) reacts with CO2 to form a carboxylate salt, which upon acidification gives CH3COOH.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound C6H5CH2Cl is an example of?,Aryl halide,Alkyl halide,Benzyl halide,Vinyl halide,C,C6H5CH2Cl is a benzyl halide because the halogen is attached to the benzylic carbon.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the order of stability of carbocations?,Tertiary > Secondary > Primary,Primary > Secondary > Tertiary,Secondary > Primary > Tertiary,Tertiary > Primary > Secondary,A,Tertiary carbocations are most stable due to maximum hyperconjugation.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of an alkene with HBr is an example of?,Electrophilic substitution,Nucleophilic addition,Electrophilic addition,Free radical substitution,C,"Alkenes undergo electrophilic addition reactions, where HBr adds across the double bond.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the major product of the nitration of benzene?,Nitrobenzene,Dinitrobenzene,Trinitrobenzene,Phenol,A,Nitration of benzene gives nitrobenzene as the major product due to the directing effect of the benzene ring.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound with the highest boiling point among the following is?,CH3CH2CH3,CH3CH2OH,CH3OCH3,CH3CHO,B,CH3CH2OH has the highest boiling point due to intermolecular hydrogen bonding.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of 2-bromobutane with KOH (alc) is an example of?,SN1 reaction,SN2 reaction,E2 reaction,E1 reaction,C,"The reaction is an E2 reaction, a concerted elimination mechanism favored by strong base (KOH) in alcohol.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The functional group in CH3CONH2 is?,Amide,Amine,Nitrile,Ester,A,CH3CONH2 contains the amide functional group (-CONH2).,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The hybridization of the carbon atom in CO2 is?,sp,sp²,sp³,dsp²,A,"CO2 has a linear geometry, indicating sp hybridization on the carbon atom.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction between an aldehyde and Tollens' reagent gives?,Carboxylic acid,Alcohol,Silver mirror,Ketone,C,"Tollens' reagent oxidizes aldehydes to carboxylates, producing a silver mirror.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The most stable conformation of butane is?,Eclipsed,Staggered,Gauche,Anti,D,The anti-conformation is the most stable due to minimum steric hindrance.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that does not react with Na is?,CH3CH2OH,C6H5OH,CH3COOH,C6H5NH2,D,C6H5NH2 (aniline) does not react with Na because it is a weaker acid than alcohols and carboxylic acids.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction of benzene with CH3Cl/AlCl3?,Toluene,Chlorobenzene,Benzaldehyde,Benzyl chloride,A,Friedel-Crafts alkylation of benzene with CH3Cl/AlCl3 gives toluene.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The strongest acid among the following is?,HCOOH,CH3COOH,C6H5COOH,ClCH2COOH,D,"ClCH2COOH is the strongest acid due to the electron-withdrawing effect of Cl, stabilizing the conjugate base.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of an alkene with KMnO4 is an example of?,Oxidative cleavage,Electrophilic addition,Nucleophilic substitution,Electrophilic substitution,A,"KMnO4 oxidatively cleaves alkenes, breaking the double bond.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound with the formula C4H9Cl has how many isomers?,2,4,6,8,B,C4H9Cl has 4 structural isomers based on different arrangements of the Cl atom and the butane chain.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of a Grignard reagent with a ketone gives?,Tertiary alcohol,Secondary alcohol,Primary alcohol,Aldehyde,A,Grignard reagent adds to ketones to form tertiary alcohols after acidification.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The number of π bonds in ethyne (C2H2) is,1,2,3,4,B,"Ethyne has a triple bond between the two carbons, consisting of 1 σ and 2 π bonds.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The IUPAC name of the compound (CH₃)₃CCH₂CH₃ is,"2,2-Dimethylbutane","2,2,2-Trimethylbutane","3,3-Dimethylpentane","2,2-Dimethylpentane",D,"The longest chain has 5 carbons, with two methyl groups on the 2nd carbon, hence 2,2-Dimethylpentane.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of an alkene with HCl is an example of,Electrophilic substitution,Nucleophilic addition,Electrophilic addition,Free radical substitution,C,"Alkenes react with HCl through an electrophilic addition mechanism, where H⁺ is the electrophile.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The product of the reaction of benzene with CH₃Cl in the presence of AlCl₃ is,Toluene,Chlorobenzene,Benzaldehyde,Benzyl chloride,A,Friedel-Crafts alkylation of benzene with CH₃Cl and AlCl₃ produces toluene.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The type of isomerism exhibited by but-2-ene is,Structural isomerism,Stereoisomerism,Tautomerism,Metamerism,B,"But-2-ene exhibits stereoisomerism due to the restricted rotation around the C=C bond, leading to cis and trans isomers.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that does not give a positive iodoform test is,Acetone,Ethanol,Propan-2-ol,Methanol,D,Methanol does not contain the CH₃C=O or CH₃CHOH group required for a positive iodoform test.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that is used as a refrigerant is,CH₃Cl,CCl₄,CF₂Cl₂,CHCl₃,C,CF₂Cl₂ (Freon-12) is commonly used as a refrigerant due to its low boiling point and stability.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The number of monochloro products of propane is,2,3,4,5,B,"Propane can be chlorinated to form 1-chloropropane and 2-chloropropane, hence 2 monochloro products.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of Grignard reagent with CO₂ produces,Alcohol,Aldehyde,Ketone,Carboxylic acid,D,Grignard reagents react with CO₂ to form carboxylic acids after acidification.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The IUPAC name of the compound CH₃CH₂CH₂CHO is,Butanal,Butanone,Propanone,Propanal,A,"The compound is an aldehyde with 4 carbon atoms, hence named butanal.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The type of bond between carbon atoms in diamond is,Ionic,Covalent,Coordinate covalent,Metallic,B,Diamond has a giant covalent structure with strong C-C covalent bonds.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that is used as an anesthetic is,Ether,Ethanol,Diethyl ether,Both A and C,D,Diethyl ether is used as an anesthetic due to its ability to induce unconsciousness.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The hybridization of nitrogen in ammonia is,sp,sp²,sp³,dsp²,C,"Nitrogen in ammonia is sp³ hybridized, with one lone pair occupying one of the sp³ orbitals.",ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that has the highest boiling point among the given options is,Methane,Ethane,Propane,Butane,D,Butane has the highest boiling point due to its larger molecular size and increased London dispersion forces.,ECAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of alkene with HBr is an example of?,Electrophilic addition,Nucleophilic substitution,Electrophilic substitution,Nucleophilic addition,A,"The reaction involves the addition of an electrophile (HBr) to the alkene, making it an electrophilic addition reaction.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction of benzene with CH₃Cl in the presence of AlCl₃?,Toluene,Chlorobenzene,Benzaldehyde,Benzyl chloride,A,"The reaction is a Friedel-Crafts alkylation, where benzene reacts with CH₃Cl in the presence of AlCl₃ to form toluene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that is most reactive towards electrophilic aromatic substitution is?,Benzene,Toluene,Chlorobenzene,Nitrobenzene,B,"Toluene is more reactive than benzene due to the presence of a methyl group, which is an ortho/para director and activates the ring.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The type of isomerism exhibited by but-2-ene is?,Structural,Stereoisomerism,Tautomerism,Metamerism,B,But-2-ene exhibits stereoisomerism (cis-trans isomerism) due to the restricted rotation around the C=C bond.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of Grignard reagent with CO₂ produces?,Alcohol,Carboxylic acid,Aldehyde,Ketone,B,"Grignard reagent reacts with CO₂ to form a carboxylate salt, which upon acidification gives a carboxylic acid.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound with the molecular formula C₄H₈O that gives a positive iodoform test is?,Butanal,Butan-2-one,Butan-1-ol,Tetrahydrofuran,B,"Butan-2-one gives a positive iodoform test because it has a methyl ketone group, which is necessary for the reaction.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The most stable carbocation is?,Methyl,Primary,Secondary,Tertiary,D,"Tertiary carbocations are most stable due to the maximum number of alkyl groups attached, which provide hyperconjugative stabilization.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of an alkyl halide with NaOH can result in?,Only substitution,Only elimination,Both substitution and elimination,Neither substitution nor elimination,C,The reaction can lead to either substitution (SN1 or SN2) or elimination (E1 or E2) depending on the conditions and the structure of the alkyl halide.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The product of the reaction of phenol with NaOH is?,Sodium phenoxide,Benzene,Phenol,Sodium benzoate,A,"Phenol reacts with NaOH to form sodium phenoxide, as the phenolic hydrogen is acidic due to resonance stabilization.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The best method to prepare alkyl halide from alcohol is?,Using HX,Using SOCl₂,Using PCl₅,Using Cl₂,B,SOCl₂ is a good reagent for converting alcohols to alkyl halides with minimal side products and good yield.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that is most acidic is?,CH₃CH₂OH,C₆H₅OH,C₆H₅COOH,CH₃COOH,C,C₆H₅COOH (benzoic acid) is more acidic than the others due to resonance stabilization of the carboxylate ion.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of aldehydes with Tollens' reagent results in?,No reaction,Formation of silver mirror,Formation of carboxylic acid,Formation of alcohol,B,"Tollens' reagent oxidizes aldehydes to carboxylates, reducing Ag+ to Ag, forming a silver mirror.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that gives a positive Fehling's test is?,Aldehyde,Ketone,Alcohol,Ether,A,"Aldehydes are oxidized by Fehling's solution, resulting in a positive test, while ketones are not.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The hybridization of nitrogen in aniline is?,sp,sp²,sp³,dsp²,B,The nitrogen in aniline is sp² hybridized due to delocalization of its lone pair into the aromatic ring.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that is most reactive towards nucleophilic substitution is?,CH₃Cl,C₆H₅Cl,CH₃COCl,CH₃CH₂Cl,C,"CH₃COCl is highly reactive due to the presence of the carbonyl group, which stabilizes the transition state.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of alkene with ozone followed by Zn/H₂O is called?,Ozonolysis,Hydrogenation,Halogenation,Hydrolysis,A,"Ozonolysis involves the cleavage of an alkene with ozone, followed by reduction with Zn/H₂O to form carbonyl compounds.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The functional group in the compound CH₃CONH₂ is?,Amide,Amine,Carboxylic acid,Ester,A,The compound CH₃CONH₂ contains the amide functional group (-CONH₂).,GIKI_PIEAS,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of 2-bromopropane with NaOH is an example of?,SN1,SN2,E1,E2,C,"2-bromopropane is a secondary halide, and with a strong base like NaOH, it undergoes E2 elimination.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What is the product of the reaction between benzene and CH3Cl/AlCl3?,Toluene,Chlorobenzene,Benzaldehyde,Benzyl chloride,A,Friedel-Crafts alkylation of benzene with CH3Cl/AlCl3 produces toluene.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following is a secondary amine?,CH3NH2,(CH3)2NH,(CH3)3N,C6H5NH2,B,Secondary amines have two alkyl groups attached to the nitrogen atom.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The IUPAC name of the compound (CH3)2CHCH2CH3 is?,2-methylbutane,2-methylpentane,3-methylbutane,isopentane,A,"The longest chain has 4 carbons, and there's a methyl group on the second carbon.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
What type of isomerism is exhibited by but-2-ene?,Structural,Stereoisomerism,Tautomerism,Metamerism,B,But-2-ene exhibits stereoisomerism (cis-trans isomerism) due to restricted rotation around the double bond.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The most stable carbocation among the following is?,CH3+,(CH3)2CH+,(CH3)3C+,C6H5CH2+,C,Tertiary carbocations are more stable due to hyperconjugation.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of aldehydes with Tollens' reagent produces?,Carboxylic acid,Alcohol,Silver mirror,Ketone,C,"Tollens' reagent oxidizes aldehydes to carboxylates, producing a silver mirror.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that can exhibit keto-enol tautomerism is?,CH3CHO,CH3COCH3,C6H5CHO,C6H5COCH3,D,Keto-enol tautomerism occurs in compounds with an alpha hydrogen adjacent to a carbonyl group.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The hybridization of the nitrogen atom in an amine is?,sp,sp2,sp3,dsp2,C,"Nitrogen in amines is sp3 hybridized, with a tetrahedral geometry.",LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound with the lowest pKa value among the following is?,CH3COOH,C6H5COOH,HCOOH,ClCH2COOH,C,Formic acid (HCOOH) is more acidic than acetic acid due to the absence of an alkyl group.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of a Grignard reagent with CO2 produces?,Alcohol,Carboxylic acid,Ketone,Aldehyde,B,Grignard reagents react with CO2 to form carboxylic acids after acidification.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The functional group in the compound CH3CONH2 is?,Amide,Amine,Ester,Carboxylic acid,A,The compound CH3CONH2 contains an amide functional group.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that can be used to distinguish between 1-butyne and 2-butyne is?,Tollens' reagent,Bromine water,Alkaline KMnO4,NaNH2,A,Tollens' reagent reacts with terminal alkynes (1-butyne) to form a silver precipitate.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of phenol with NaOH produces?,Sodium phenoxide,Benzene,Water,Phenolphthalein,A,Phenol reacts with NaOH to form sodium phenoxide.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The product of the reaction between an aldehyde and a primary amine is?,Imine,Enamine,Amide,Amine,A,Aldehydes react with primary amines to form imines.,LUMS_SAT,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
Which of the following is an example of a heterocyclic compound?,Benzene,Pyridine,Cyclohexane,Hexane,B,Heterocyclic compounds contain at least one atom other than carbon in the ring. Pyridine has a nitrogen atom.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The hybridization of carbon in methane is,sp,sp²,sp³,dsp²,C,"Methane (CH4) has a tetrahedral geometry, corresponding to sp³ hybridization.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The IUPAC name for (CH3)3CCH2CH3 is,"2,2-Dimethylbutane","3,3-Dimethylbutane","2,2-Dimethylpentane","3,3-Dimethylpentane",C,The compound is named based on the longest carbon chain and substituents.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that contains both sp² and sp³ hybridized carbon atoms is,"1,3-Butadiene",Propene,Propyne,Propane,B,Propene has a double bond (sp²) and a single bonded carbon (sp³).,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The general formula for alkanes is,CnH2n+2,CnH2n,CnH2n-2,CnHn,A,"Alkanes follow the general formula CnH2n+2, where n is the number of carbon atoms.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The hybridization of the oxygen atom in water is,sp,sp²,sp³,dsp²,C,"The oxygen atom in water is sp³ hybridized, with two lone pairs and two bonded pairs.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The major product of the nitration of benzene is,Nitrobenzene,Dinitrobenzene,Trinitrobenzene,Phenol,A,The nitration of benzene primarily yields nitrobenzene due to the directing effect of the benzene ring.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The type of bond between the carbon atoms in ethyne is,Single,Double,Triple,Ionic,C,Ethyne (acetylene) has a triple bond between the carbon atoms.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of alkyl halides with NaI in acetone is an example of,SN1 reaction,SN2 reaction,E1 reaction,E2 reaction,B,"The reaction is an SN2 reaction, favored by the polar aprotic solvent acetone.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The functional group present in an ether is,-OH,-CHO,-O-,-COOH,C,Ethers are characterized by the -O- functional group linking two alkyl groups.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The IUPAC name for CH3CH2CH2CHO is,Butanal,Propanone,Butanone,Propanal,A,The compound is named based on the longest carbon chain containing the aldehyde group.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The compound that exhibits keto-enol tautomerism is,Acetone,Benzene,Cyclohexane,Ethane,A,Acetone exhibits keto-enol tautomerism due to the presence of a keto group adjacent to a hydrogen atom.,NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
The reaction of an alkene with KMnO4 is an example of,Oxidation,Reduction,Electrophilic addition,Nucleophilic substitution,A,"Alkenes react with KMnO4 through an oxidation reaction, resulting in the cleavage of the double bond.",NET,Conceptual,Medium,Chemistry,Organic Chemistry Fundamentals
