Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
244,COP 27 is going to be held in __________?,Jan-23,on 1 December 2022,on 1 October 2022,on 1 November 2022,D
245,North Korea cut off its hotlines with which nation in June 2020:,South Korea,US,Japan,China,A
246,Ukrainian President Volodymyr Zelensky and French President Emmanuel Macron met at Mariinsky Palace in Kyiv on _________?,on 16 June 2022,on 1 June 2022,on 16 January 2022,on 1 January 2022,A
247,"North Korea conducted its longest-range missile test over ________ for the first time in five years on October 4, 2022?",South Korea,Japan,China,None of These,A
248,"Currently, the Head of the International Atomic Energy Agency (IAEA) is:",Yukiya Amano,Rafael Mariano Grossi,Muhammad Mustafa ElBaradei,None of these,B
249,OGRA decided fuel prices after how many days?,10 days,15 days,30 days,None of these,B
250,Which country recently stopped its 12 million USD funding to the World Wildlife Fund:,China,India,USA,None of these,C
251,Which country fires short-range ballistic missiles on New Year's Day 2023?,South Korea,North Korea,Russia,Iran,B
252,Who is the current President of Cuba?,Fidel Castro,Hugo Chavez,Miguel Díaz-Canel,None of these,C
253,Recently Karachi fell to which position on the Crime Index out of 300 global cities?,106th,110th,115th,None of these,C
254,"According to the UN Development Programme, cities emit ______ percent of greenhouse gas emissions?",50 percent,60 percent,70 percent,80 percent,C
255,The first FIFA's semi-final was played between Argentina and Croatia. Argentina defeated Croatia in the first semi-final by ________ goals.,2,1,4,3,D
256,Which country has set up the world's highest weather station at the top peak of Mt Everest to observe climatic change?,USA,Japan,Russia,China,D
257,Time magazine declared which person(s) 'Person of the Year' in 2020?,Joe Biden and Kamala Harris,Greta Thunberg,Elon Musk,None of these,A
258,Which of the international airports retained the busiest airport spot in 2023?,Doha,New York,Atlanta Hartsfield-Jackson,Hithero,C
259,When did the Commonwealth Games 2022 start?,"on 20 April, 2022","on 4 May, 2022","on 28 July, 2022","on 1st August, 2022",C
260,Who is the current Prime Minister of the UK?,David Cameron,Boris Johnson,Theresa May,None of these,B
261,Who was the founder of the Republican Party of the USA?,Alexander Hamilton,Franklin Roosevelt,George Washington,Abraham Lincoln,D
262,Who is the Current President of the United Arab Emirates?,Maktoum Bin Rashid Al Maktoum,Mohammed bin Zayed Al Nahyan,Khalifa Bin Zayed Al Nahyan,None of the Above.,B
263,Who is the current Chairman of PEMRA?,Muhammad Saleem Baig,Absar Alam,Kamal-ud-Din Tippu,None of these,A
264,Who broke Shahid Afridi's record of most sixes in international cricket?,Herschelle Gibbs,Chris Gayle,Yuvraj Singh,none of these,B
265,"Business magnate Elon Musk lost his title as ""the world's richest person"" to ____________ on December 13, 2022.",Bernard Arnault,Jeff bazoz,Bill gates,Mark Zuckerberg,A
266,Who is Current Prime Minister of Nepal:,Sher Bahadur Deuba,Pushpa Kamal Dahal,Sharma Oli,None of these,B
267,Which of the following regions is a Peninsula?,Arabia,Alaska,Scandinavia,All of above,D
268,"Who visited Taiwan on August 2, 2022?",Joe Biden,Antony Blinkon,Nancy palosi,Windy shermon,C
269,China's President Xi Jinping has secured a historic _________ term as the Communist Party's leader in October 2022?,Second,Third,Fourth,None of These,B
270,Where was the Global Climate Action Summit 2018 held?,"Paris, France","California, USA","London, UK",None of these,B
271,In which country was the world's largest-ever freshwater fish found recently?,Australia,China,Cambodia,None of These,C
272,Which country has the largest reserves of Oil?,United States,China,Russia,Venezuela,D
273,Which of the following statements is wrong?,The World's biggest zoo is in Namibia,The World's highest waterfall is Angel,"The World's driest place ""Death Valley"" is in California",The World's longest galcier is Siachin,D
274,How many goals did Lionel Messi score in the FIFA World Cup 2022?,6,7,8,None of these,B
275,ISS stands for ___________.,International Space Station,International School of Sociology,International Space Study,None of these,A
276,Which country would chair the next meeting of G20 in 2023?,Germany,India,Indonesia,Italy,B
277,General MacArthur hailed from which country:,Germany,US,UK,Japan,B
278,A very vast and extended bay is known as ___________.,Strait,Gulf,Bight,Peninsula,C
279,The landmark Padma Bridge has been recently opened in ___________?,India,Nepal,Bangladesh,None of these,A
280,Who is the Current CEO of YouTube?,Sundar Pichai,Parag Agrawal,Susan Wojcicki,None of these,C
281,In which year did Palestine gain full membership in UNESCO?,2009,2011,2013,2015,B
282,The winner of the T20 World Cup 2022 gets the prize money of __________?,US $1.6 million,US $1.8 million,US $2.0 million,None of these,A
283,Which Sindhi journalist and linguist was awarded the Pride of Performance in 2018?,Rauf Parekh,Hassan Sharif,Salman Alvi,Moti Parekh,A
284,Which word was picked by the Merriam-Webster Dictionary as the word of the year 2022?,Vaccine,Pandemic,Gaslighting,Justice,C
285,Which country's person became the world's oldest to sail solo across the Pacific?,Maldives,Mongolia,China,Japan,D
286,Which planet has the highest density:,Neptune,Earth,Mars,None of these,B
287,The hottest place in the world is ___________.,Sibbi (Pakistan),Azizia (Libya),"Death Valley (CA, USA)",None of these,B
288,"Khabib Nurmagomedov, a former UFC lightweight champion who remained undefeated in his whole career, belongs to which Muslim-majority state of Russia?",Abkazia,Yakutia,Dagestan,Sakha,C
289,The Olympic games in 2004 were held in ___________.,Athens,Sydney,California,Brisbane,A
290,The largest agency of FATA by area is ___________.,North Waziristan,South Waziristan,Khyber Agency,Bajore Agency,B
291,The Lowari Pass connects ___________.,Dir with Chitral,Kalam with Gilgit,Goram Chashma with Nooristan,Kaghan Valley with Chillas,A
292,When was Operation Zarb-e-Azb launched by the Pakistan Armed Forces?,"On 15 June, 2014","On 23 January, 2014","On 6 June, 2014","On 27 April, 2014",A
293,Who is the current foreign Minister of Costa Rica?,Ioamis kasoulidis,Alexandra Hill,Zhou Enlai,Arnoldo André Tinoco,D
294,Who became the first black woman Press Secretary of the White House?,Jen Psaki,Karine Jean-Pierre,Symone Sanders,Anita Dunn,B
295,Who was the European Union Ambassador to Pakistan appointed in 2022:,Pierre Mayaudon,Dr. Riina Kionka,Luigi Soreca,None of these,B
296,Name of the current head of the IMF?,Robert William,Kristalina Georgieva,Angela Merkel,None of these,B
297,Zaporizhzhia is the ___________ nuclear facility of Europe?,Biggest,2nd Biggest,Smallest,None of These,A
298,"According to a World Bank report, trade between Pakistan and South Asia is valued at ___________.",2 Billion dollars,4 Billion dollars,5.1 Billion dollars,9 Billion dollars,C
299,UAE Former President Sheikh Khalifa bin Zayed Al Nahyan was born in __________?,1947,1948,1950,None of these,B
300,Which is the venue of the World Summit on the Information Society (WSIS) Forum 2022?,New York,Paris,Geneva,Davos,C
301,"In Pakistan, the first martial law was imposed on ___________.","on August, 1958","on September, 1958","on October, 1958","on November, 1958",C
302,The Bay of Biscay is situated between ___________.,France and Spain,Sweden and Finland,Italy and Greece,None of these,A
303,Who was the first Prime Minister of Pakistan to attend the inauguration of an Indian Prime Minister?,Yusuf Raza Gillani,Benazir Bhutto,Nawaz Sharif,Zulfiqar Ali Bhutto,C
304,The current leader of the Taliban is:,Mullah Baradar,Hibatullah Akhundzada,Mulla Abdul Ghani,None of these,B
305,Who is the Current Foreign Minister of Germany?,Jawad Zareef,Annalena Baerbock,Heiko Josef Maas,Allen Gurney,B
306,"Recently, which airline has announced it will resume flights to Pakistan after 10 years?",Norway Airlines,Australia Airlines,British Airways,Emirates Airlines,C
307,"Who set the record for the longest nonstop solo flight spanning 118 hours, completed on the first solar-powered plane Called Solar Impulse 2?",Louis Bleriot,George Cayley,Andre Borschberg,Steve Fossett,C
308,"Imran Khan, who became Prime Minister in August 2018, was Pakistan's ____ Prime Minister.",19th,20th,21st,22nd,D
309,The father of the British PM Boris Johnson got ________ citizenship?,French,U.S,Canadian,German,A
310,Who has been appointed as the new Prime Minister of France?,Emmanuel Macron,Jean Castex,François Bayrou,None of these,C
311,What is the name of the economic corridor signed between China and Pakistan in 2015?,CFEG,CPEC,CKET,None of these,B
312,The population of an area is shown by which type of map?,Dot Distribution,Atlas,Cadastral,Topographical,A
313,"What was the magnitude of the Earthquake that shook Northern Pakistan and Azad Kashmir on October 8, 2005?",5.7,6.3,8.2,7.6,D
314,Who is the current IG of New Railways Police? (Updated-2022),Sharq Jamal Khan,Rao Sardar Ali khan,Arif Nawaz Khan,Aleem Khan,B
315,"The annual 'Democracy Index' report, which assesses the state of democracy worldwide, is published by which organization?",Freedom House,International IDEA,The Economist Intelligence Unit (EIU),World Economic Forum (WEF),C
316,Nice is associated with which geographical identity?,River,Canal,Sea,Lake,A
317,Who is the incumbent vice President of America? (Updated-2023),George Bush,Gerald Ford,Kamala harris,Mike Pence,C
318,Nasa's Double Asteroid Redirection Test (Dart) successfully crashed into the asteroid Dimorphos on __________?,on 27 September 2022,on 5 August 2022,on 4 September 2021,on 1 September 2022,A
319,Heat received by the Earth from the Sun is known as ___________.,Insulation,Solar heat,Solar radiation,Thermal radiation,C
320,"Which country has recently applied to become a member of the group of emerging countries, BRICS?",Canada,Iran,Israel,Japan,B
321,Queen Elizabeth II died on __________?,on 6 September 2022,on 7 September 2022,on 8 September 2022,None of these,C
322,When was Motorbike ambulance service launched under the aegis of Rescue 1122 by the CM of Punjab?,on 10th October 2017,on 3rd June 2017,on 23rd March 2017,on 18th May 2017,A
323,The current Secretary-General of the OIC is:,Iyad Amin,Dr. Hamid Algabid,Habib Chatty,Hissien Brahim Taha,D
324,When did Russian President Vladimir Putin formally announce that Moscow will annex four occupied regions of Ukraine?,on 24 September 2022,on 26 September 2022,on 28 September 2022,on 30 September 2022,D
325,"Which of the following renowned TV, Radio, film, and theatre artist passed away on February 11, 2018?",Shakeel Ahmad,Abid Ali,Qazi Wajid,Suhail Ahmad,C
326,The Indian Navy has taken delivery of the Indigenous Aircraft Carrier ______ from manufacturer Cochin Shipyard Limited in July 2022?,Vikram,Vikrant,Vijay,Viraat,B
327,The Yellowstone National Park is in ___________.,USA,China,Italy,Nepal,A
328,General MacArthur hailed from which country:,Germany,US,UK,Japan,B
329,"From Karachi, the farthest point on the coastal highway is ___________.",Pasni,Gwadar,Omara,Jiwani,D
330,How many matches will be played in the FIFA World Cup 2022?,66,63,64,65,C
331,Corrigendum means ___________.,Things to be corrected,Agenda of the meeting,Study of some gender,Correspondence,A
332,Which declaration was adopted in the 12th session of the Information Ministers of OIC member states?,Islamophobia Declaration,Istanbul Declaration,OIC 12th Declaration,None of these,B
333,A court in India has sentenced senior Kashmiri separatist leader Yasin Malik to life imprisonment on ________?,"on May 10, 2022","on May 19, 2022","on June 1, 2022","on April 25, 2022",B
334,British Prime Minister Boris Johnson won a vote of confidence on __________?,on 2 June 2022,on 4 June 2022,on 6 June 2022,on 8 June 2022,C
335,Ismail Haniyeh is the leader of:,Hamas,PLO,Hezbollah,None of these,A
336,"On 30 June 2021, the World Health Organization announced that _____ had been certified malaria-free.",Somalia,Afghanistan,China,India,C
337,Rawanda joined the commonwealth in __________?,2009,2019,2008,none of these,A
338,Pakistan's rank in the World Happiness Report 2023:,103,108,113,132,B
339,"In which country were public cinemas opened after more than 35 years, after a resolution was passed on December 11, 2017?",Saudi Arabia,Yemen,Syria,Iran,A
340,The biennially held Exercise KAKADU is hosted by __________?,NATO,AUKUS,Royal Australian Navy,Indian navy,C
341,"The SCO Summit 2022 will be held on September 15-16, 2022, in __________?","Ashgabat, Turkmenistan","Samarkand, Uzbekistan","Bishkek, Kyrgyzstan","Dushanbe, Tajikistan",B
342,Exercise KAKADU 2022 is being held at __________?,India,Vietnam,China,Australia,D
343,Robbie Williams is a ___________.,Doctor,Engineer,Lawyer,Pop singer,D
344,When was the global treaty that bans nuclear weapons adopted at the United Nations?,"On 7 July, 2017","On 17 June, 2017","On 15 January, 2017","On 5 Feburary, 2017",A
345,The Current CFO of Twitter is __________?,Parag Agrawal,Jack Dorsey,Elon musk,Mahmoud Reza Banki,D
346,Who is the first specialist bowler in the history of T20 World Cups to be awarded the Player of the Tournament 2022?,Shahid Afridi,Sam Curran,Naseem Shah,None of These,B
347,Through which social media app did the Govt. of Pakistan launch the Coronavirus (COVID-19) information service?,Facebook,WhatsApp,Twitter,Instagram,B
348,"The Future Investment Initiative Summit, often referred to as 'Davos in the Desert' summit, is going to be held in __________?",Dubai,Riyadh,Qatar,None of these,B
349,Kuwait's crown prince dissolved parliament on _________ and called for an early election?,on 22 June 2022,on 18 June 2022,on 15 June 2022,None of These,A
350,When was the International Peace Day observed in 2017?,On 21 September,On 13 October,On 3 May,On 23 April,A
351,"Which batsman has scored the fastest fifty in the history of test cricket, with only 21 balls faced against Australia in 2014?",Misbah-ul-Haq (Pak),Aaron Finch (Aus),Matthew Hayden (Aus),MS Dhoni (Ind),A
352,What was the budget deficit of Pakistan for the fiscal year 2021-22?,7.7 percent of GDP,7.9 percent of GDP,4.9 percent of GDP,5.1 percent of GDP,B
353,The No.1 Tennis player (Men) is:,Jannik Sinner,Rafael Nadal,Roger Federer,Carlos Alcaraz,D
354,"Shinzo Abe, the former prime minister of Japan, died after being shot during a campaign speech on _________?","on August 15, 2021","on July 8, 2022","on June 1, 2023","on January 10, 2020",B
355,The currency of China is ___________.,Ruble,Yen,Yuan,Lira,C
356,"The Suez Canal, a vital waterway for global trade, connects which two major bodies of water?",Atlantic Ocean and Pacific Ocean,Mediterranean Sea and Black Sea,Persian Gulf and Red Sea,Mediterranean Sea and Red Sea,D
357,India has constructed the Baglihar Dam in occupied Kashmir's district of ___________.,Udhumpur,Doda,Jammu,Rajasthan,B
358,Who won the T20 World Cup Final 2022?,Pakistan,India,England,Australia,C
359,The UNDP Pakistan appointed who as its 'National Goodwill Ambassador?,Mehwish Hayat,Babar Azam,Fawad Khan,Shahid Afridi,C
360,Which country won the Ashes 2017-18?,South Africa,England,Australia,Pakistan,C
361,April 23 is World _________ Day?,World Teachers Day,World Books Day,World Earth Day,World Children Day,B
362,Which of the following countries will host the football club world cup in 2023?,France,Germany,Morocco,Portugal,C
363,The current Chief Minister of Sindh is: (As of May 2025),Usman Buzdar,Murad Ali Shah,Qaim Ali Shah,Sarfaraz Bugti,B
364,The busiest airport in the world is ___________.,New York Airport,Frankfurt Airport,Dubai Airport,Atlanta International Airport,D
365,Plants during the night exhale ___________.,Oxygen,Carbon Dioxide,Nitrogen,Hydrogen,B
366,Which team won the Women's Asia Cup 2022?,Pakistan,India,England,Australia,B
367,Who is the Current Chief Election Commissioner of Pakistan?,Sardar Muhammad Raza Khan,Sikandar Sultan Raja,Altaf Ibrahim Qureshi,Fakhr-ud-din Ibrahim,B
368,Who is investigating the Russian involvement in the USA's election 2016?,Alexander Bortnikov,Myroov Yu N Mikhailovich,Robert Mueller,None of these,C
369,Which one is the largest ocean of the world?,Pacific,Atlantic,Arctic,None of these,A
370,Which two countries played Women's Ice Hockey as one team in the Winter Olympics 2018?,Russia & Poland,South and North Korea,China and Japan,Canada and USA,B
371,A recently cloned Arctic wolf was created by __________?,UK,USA,CHINA,FRANCE,C
372,Which country will make the football for FIFA 2022?,India,Srilanka,Pakistan,UAE,C
373,Who is the current Governor of State Bank of Pakistan?,Ashraf Wathra,Tariq Bajwa,Reza Baqir,None of these,C
374,Who won the javelin throw gold medal award in the Commonwealth Games 2022?,Neeraj Chopra,Johannes Vetter,Shivpal Singh,Arshad Nadeem,D
375,Which of the following is not a member of the Schengen Area?,Spain,France,United kingdom,Germany,C
376,Which US state passes the world's first 'right to repair' law for digital electronics?,Texas,New York,Florida,None of These,B
377,"Wimbledon, known for its lawn tennis courts, is in ___________.",New York,London,Washington,Geneva,A
378,Russia recently invaded which country?,Poland,Ukraine,Sweden,None of these,B
379,Sheikh Khalifa bin Zayed Al Nahyan was the _______ President Of UAE?,3rd,1st,2nd,4th,C
380,Which country recently hosted the International Solar Alliance's Fifth Assembly in October 2022?,Bangladesh,India,Nepal,Thailand,B
381,Who is the current Managing Director of the International Monetary Fund (as of early 2024)?,Kristalina Georgieva,Christine Lagarde,Dominique Strauss-Kahn,Rodrigo de Rato,A
382,Pakistan's permanent representative to the United Nations is:,Munir Akram,Dr. Maleeha Lodhi,Masood Khan,None of these,A
383,The 2022 United Nations Climate Change Conference is also called ________?,COP 22,COP 25,COP 27,None of These,C
384,Carte Blanche means ___________.,Wheel in the motion,A blank thing,Going by the rules,Full discretionary powers,D
385,Biden met China's Xi on ________ in Bali on the sideline of the group of 20 (G20) summit.,on October 10 2022,on November 14 2022,on December 1 2022,None of these,B
386,Who is the Current Prime Minister of Sri Lanka?,Mahinda Rajapaksa,Harini Amarasuriya,Ranil Wickremesinghe,None of These,B
387,For which year was Greta Thunberg included in Time's 100 most influential people and named the youngest Time Person of the Year:,2018,2019,2020,2021,B
388,Which is the first country to allow mercy-killing for children and the first to lift all age restrictions?,France,Japan,India,Netherlands,D
389,Hamas was founded by ___________.,Yasser Arafat,Ismail Haniye,Khalid Meshaal,Sheikh Ahmed Yassin,D
390,WHO has declared the Monkeypox outbreak as a Global Health Emergency. Name its Director-General.,Ban ki Moon,T. Raja Kumar,Antonio Gutteres,Tedros Adhanom Ghebreyesus,D
391,Which country has recently voted to join the European Union's Defence policy?,Vatican City,Switzerland,Denmark,None of These,C
392,The National Police Academy is situated at ___________.,Lahore,Sahiwal,Karachi,Islamabad,D
393,A large but narrow part of the ocean which extends further inland is known as ___________.,Strait,Sea,Gulf,Peninsula,C
394,Who is the current Foreign Minister of Saudi Arabia?,Abdul Aziz bin Abdullah,Faisal bin Farhan Al-Saud,Nawaf bin Said Al-Maliki,None of these,B
395,"On December 14, 2022, which country launched a space force unit in South Korea:",UK,US,Japan,Germany,B
396,The 19th SAARC Conference was scheduled to be held in:,Nepal,India,Pakistan,None of these,C
397,Who is the current Secretary of State of the USA (as of May 2024)?,Mike Pompeo,Mark Esper,Antony J. Blinken,None of these,C
398,Which community is targeted in Balochistan:,Pashtun,Baloch,Hazara,None of these,C
399,Which of the following continents has no desert?,Australia,North America,South America,Europe,D
400,The least populous country is ___________.,State of Varian City,Chile,Kuwait,Bhutan,A
401,The country having the highest death rate due to disastrous typhoons and hurricanes is ___________.,Sri Lanka,China,Philippines,Japan,C
402,"In 2021, which school was attacked in Afghanistan:",Sayed Ul-Shuhada High School,Afghan Yaar High School,Abdul Hadi Dawi High School,Amani High School,A
403,Which Country has given the concept of making a Global Nato?,USA,RUSSIA,CHINA,UK,D
404,The G-20 summit of 2022 will be held in __________?,Malaysia,Indonesia,China,Singapore,B
405,"Out of 180 countries on the Global Corruption Index 2017, by Transparency International, Pakistan has been ranked ___________.",117,118,119,120,A
406,The number of OIC member states is ___________.,55,57,59,60,B
407,Pakistan needs how many votes from FATF members to exit from the grey list?,10,12,14,22,B
408,The International Court of Justice is ___________.,An independent international institution,A principal organ of the U.N.O,A subsidiary organ of the U.N.O,An European Institution,B
409,Which text font was very important in the Panama Paper case?,Calibri font,Ariel font,Merryweather font,Times New Roman font,A
410,"In October 2019, the US Deputy Defense Secretary warned which country about testing nuclear weapons?",Syria,Iran,Turkey,North Korea,D
411,Which of the following personalities is the current Secretary-General of SAARC?,Arjun Bahadur Thapa (Nepal),Ahmad Saleem (Maldives),Golam Sarwar (Bangladesh),None of these,C
412,"Current Chief Justice of Pakistan, Umar Ata Bandial, was sworn in as the ____ Chief Justice of Pakistan.",27th,28th,26th,None of these,B
413,World Smile Day is observed in which month every year?,February,June,October,None of These,C
414,The Prime Minister of France is __________?,François Bayrou,Jean castex,Mario Daroghi,None of these,A
415,In which year was the Suez Canal completed?,1850,1869,1900,1920,B
416,Who will host the FIFA World Cup 2026?,Australia & New Zealand,Brazil & Argentina,Germany & Poland,"US, Canada & Mexico",D
417,Who is the Current President of Iran?,Ebrahim Raisi,Abdul Nasir,Mohsen Rezaei,Amir-Hossein Ghazizadeh Hashemi,A
418,Which country unveiled plans to issue the world's first digital currency?,Ecuador,Switzerland,Sweden,Brazil,A
419,International Day of Democracy is Celebrated Every Year on ______________?,on 15 September 2023,on 15 October 2023,on 15 November 2023,on 15 December 2023,A
420,"A Palestinian-American journalist, Shireen Abu Akleh, was martyred in ______________?",Syria,Turkey,Palestine,None of these,C
421,Which Player became the first to score a century in Asia Cup 2022?,Mohammad Rizwan,Babar Azam,Ibrahim Zadran,Virat Kohli,D
422,China signed a 25-year (Strategic Cooperation Pact) with?,Nepal,Bangladesh,Iran,None of these,C
423,_________ became the first Bangladeshi to scale K2?,Saima Nazeer,Sameena Baig,Wasfia Nazreen,Nazir Sabir,C
424,Where was the 12th G-20 summit held in 2017?,Germany,India,USA,Canada,A
425,When was the International Day of Rural Woman celebrated in 2017?,On 12 March,On 15 October,On 2 May,On 14 April,B
