Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
248,For what value of 'a' will the expression x + (1/4)√x + a² be a perfect square?,±1/18,±1/8,45662,45661,B
249,A batsman makes a score of 87 runs in the 17th inning and thus increases his average by 3. Find his average after the 17th inning.,33,35,37,39,D
250,"A certain number of two digits is three times the sum of its digits, and if 45 is added to it, its digits are reversed. Find the number?",27,39,45,None of these,A
251,(3/5)³ x (3/5)⁻⁶ = (3/5)²ˣ⁻¹. What is the value of x?,0,1,-1,None of these,C
252,"How many terms are there in 20, 25, 30 ... 140?",22,23,24,25,D
253,A square region has an area of 2304 m². Find its perimeter.,24 m,96 m,144 m,192 m,D
254,"The length and breadth of a rectangular drawing room of a house are 18 ft and 13 ft respectively. The height of the house is 10 ft. If the cost of painting the four walls is Rs. 40 per square ft, find the cost of painting the drawing room.","Rs. 76,860","Rs. 68,160","Rs. 24,800","Rs. 7,686",C
255,What is the sum of the first 5 composite numbers?,25,33,37,43,C
256,"Aslia has three types of balls: red, green, and blue. If their ratio is 2:3:5, what percent of balls are green?",20 percent,30 percent,45 percent,50 percent,B
257,"A fraction becomes 4/5 when 1 is added to each of the numerator and denominator. However, if 5 is subtracted from each, then it becomes 1/2. The fraction is:",05-Aug,05-Jun,07-Sep,13/16,C
258,"If x - 4 = 9, what is the value of x² - 4?",21,77,81,165,D
259,"1/2, 2/3, 3/4, and 4/5 are like fractions are:","30/60, 40/60, 45/60 and 48/60","40/60, 30/60, 45/60 and 48/60","40/60, 30/60, 48/60 and 45/60",None of these,A
260,Which number increases 8 in the ratio 7:9?,22,24,26,28,D
261,"Find the average of 8, 13, 25, 43, and 11.",20,32,27,19,A
262,9 is 1/3 percent of what number?,2700,300,27,30,A
263,"The height of a right triangle is 4 cm less than its base, and the hypotenuse measures 10 cm. Find the length of the two sides.","Base = 8.8 cm, Height = 4.8 cm","Base = 8.2 cm, Height = 4.2 cm","Base = 7.4 cm, Height = 3.4 cm","Base = 6 cm, Height = 2 cm",A
264,Ali earns Rs 7500 in 2 weeks. What will he earn in 2 days if he works 6 days a week?,1300,1250,1200,None of these,B
265,1 kilometer is equal to how many centimeters?,100 cm,"10,000 cm","10,000 cm","100,000 cm",D
266,"A tank is 25 m long, 12 m wide and 6 m deep. The cost of plastering its walls and bottom at 75 paise per sq. m is:",456,458,558,568,C
267,The area of a circle is 98.56 cm². Find its circumference.,35.2 cm,37.2 cm,39.2 cm,None of these,A
268,4.036 divided by 0.04 gives ______.,100.9,1.009,10.09,None of these,A
269,"If 15 cattle can graze a field in 20 days, how many days will it take for 20 cattle to graze 3 such fields?",40,45,50,None of these,B
270,Six-tenths is the same as:,0.6,0.6,6,0.06,A
271,"In one hour, Jason can install at least 6 windows but no more than 8 windows. Which of the following could be a possible amount of time, in hours, that Jason takes to install 100 windows in a home?",12,16,17,18,B
272,"If x = 0.5 and y = 0.2, then the value of √(0.6 × (3y)^x) is:",1,0.6,0.5,None of these,B
273,"A man's annual production sells for 3,481,600. A 10 percent share of this will be ____.",35000,34816,34670,None of these,B
274,Simplify the equation: 5 + 2 x 6 ÷ 3(2) = ?,9,12,7,5,C
275,"The sum of the squares of three numbers is 138, and the sum of their products, taken two at a time, is 15. What is the sum of the three numbers?",15,12.96,20,None of these,B
276,"If a line segment is divided into a ratio of 4:6, then the number of division portion is:",6,9,10,18,C
277,"If log10 2 = 0.3010, then log2 10 is equal to:",1/0.3010,1000/301,0.301,None of these,A
278,"If 6Pr = 360 and 6Cr = 15, find r:",3,4,5,6,B
279,"The fuel after the 4th lap is 22 and it is 18 after 7th laps, then how many laps are made at the end?",10,12,14,16,D
280,"The average age of A, B, C, D and E is 40 years. The average age of A and B is 35 years and the average of C and D is 42 years. The age of E is:",48 years,46 years,42 years,45 years,B
281,"If a person left a $10.47 tip on a breakfast that cost $87.25, what percentage was the tip?",10 percent,11 percent,12 percent,13 percent,B
282,The sum of the ages of 5 children born at intervals of 3 years each is 50 years. What is the age of the youngest child?,3 years,5 years,4 years,6 years,C
283,The farthest number from -1 on the number line is:,-10,10,5,1,B
284,"If x = 3, then x³ = ?",6,9,27,81,C
285,"Three quantities a, b, c, if a:b = 1:2, and b:c = 2:3, then it continues as ____",0.127835648,0.085462963,0.043090278,None of these,C
286,"The ratio of two numbers, a and b, is 3:5. If 2 is added to both numbers, the ratio becomes 2:3. What is the value of b?",8,10,15,5,B
287,The ratio of 3.5 kg to 280 gm is:,12:04,20:03,25:02:00,None of these,C
288,"What is the average of 1/2, 5/6, 3/4, 5/12?",07-Aug,02-May,05-Aug,21-Feb,C
289,The length and breadth of a square are increased by 30 percent and 20 percent respectively. By what percent does the area of the rectangle so formed exceed the area of the square?,56 percent,46 percent,56 percent,26 percent,A
290,"If a = (√5 - 1)/(√5 + 1) and b = (√5 + 1)/(√5 - 1), find a+b.",2,3,8,(Empty),B
291,"Complete the series: 3, 5, 10, 12, 24, 26, _______.",52,30,28,48,A
292,Given that 543 × 21 = 11403. Find the value of: 1140.3 ÷ 5.43.,210,150,120,200,A
293,"Complete the number series: 1, 6, 13, 22, 33, ____.",44,45,46,47,C
294,A motorcyclist travels 200 km in 1 hour. How many minutes would it take him to travel 120 km?,72 minutes,50 minutes,36 minutes,24 minutes,C
295,"If 15 toys cost Rs. 234, what do 35 toys cost:",Rs. 556,Rs. 546,Rs. 536,Rs. 526,B
296,(25 × 10) / (5(6 - 4)²) = ?,200,50,12.5,25,C
297,A train running at a speed of 60 km/h crosses a pole in 9 seconds. What is the length of the train?,120 m,140 m,150 m,160 m,C
298,"If the perimeter of a sector of a circle of radius 6.5 cm is 29 cm, then its area is:",52 cm²,25 cm²,56 cm²,58 cm²,A
299,"Find the value of x and y by solving the given equations: 2x+y=20, 6x-5y=12","x=5, y=6","x=7, y=6","x=4, y=5","x=9, y=8",B
300,"If A:B = 2:3 and B:C = 4:5, then A:B:C = _____.",0.341840278,0.085474537,0.086168981,0.256423611,A
301,"A boy read 3/8 of a book on one day and 4/5 of the remainder on the other day. If there were 40 pages unread, how many pages did the book contain?",320 pages,240 pages,120 pages,60 pages,A
302,"If Rs. 1000 is divided among Rabail and Amna in the proportion of 2:3 respectively, how much will Rabail receive?",300,350,400,600,C
303,Round off the following digit: 38.23,38,39,37,40,A
304,2/3 x 3/4 x 4/5 = ?,01-May,02-May,03-Apr,05-Apr,B
305,"Complete the number series: 3, 7, 6, 5, 9, 3, 12, 1, 15, ____",21,-3,-1,13,C
306,"The total cost of 12 pens and 5 pencils is equal to 111. Also, the cost of 1 pencil is 5 less than the cost of 1 pen. What will be the cost of 8 pens and 9 pencils?",89,97,91,78,C
307,"A train covers 32 kilometers in 14.5 minutes. If it continues to travel at the same rate, which of the following is closest to the distance it will travel in 2 hours?",54 kilometers,265 kilometers,364 kilometers,928 kilometers,B
308,"Twelve children take sixteen days to complete a work which can be completed by 8 adults in 12 days. After working for 3 days, sixteen adults left, and six adults and four children joined them. How many days will they take to complete the remaining work?",3 days,6 days,8 days,9 days,C
309,"Solve the series 2, 4, 8, 16,...?",64,32,42,81,B
310,The sum of five consecutive even numbers of Set X is 440. Find the sum of a different set of five consecutive integers whose second-least number is 121 less than double the least number of Set X.,240,248,228,None of these,A
311,A rubber ball is dropped from a height of 27 meters. Each time that it hits the ground it bounces to a height 2/3 of the time from which it fell. Find the distance that it travels up to the time that it hits the ground for the 5th time. what is the the total distance travelled,115 m,125 m,135 m,145 m,C
312,"Complete the series: 3, 4, 7, 8, 11, 12, ...?",15,18,20,21,A
313,Three-fourths of a number is 60 more than its one-third. The number is:,120,135,144,None of these,C
314,If x:y = 7:3 then the value of (xy + x^2) / (x^2 - y^2) =,45659,45691,45720,45662,B
315,A rectangle has a length of 10 cm and a perimeter of 30 cm. Find the width of the rectangle:,5 cm,10 cm,15 cm,20 cm,A
316,"The value of an article is 12,000. Each year it depreciates by 5 percent. What will be the value of the article after 4 years of depreciation?",10870,9774,8990,9765,B
317,"If the initial population of rats was 20 and grew to 25 after the first year, which of the following functions best models the population of rats P with respect to the number of years t, if the population growth of rats is considered to be exponential?",P=20(1.25)^t,P=5t+20,P=20(1.125)^t,P=20(5)t,A
318,"'If 2^x/2^y=2^3, then the value of x is:",y+3,y³,3-y,3y,A
319,"If 1 inch = 60, then 2.5 inches is equal to?",150,120,180,140,A
320,12.5 percent is equal to which fraction?,01-May,01-Jun,01-Aug,01-Oct,C
321,"The strength of a class was 6,000 in 1994; what was the strength in 1970 if enrollment doubled every 8 years?",750,850,950,1050,A
322,"If 2x + 7 = 19, then x = ?",7,6,8,10,B
323,What is 9/11 - 5/7?,Apr-77,Jun-77,Aug-77,None of these,C
324,60 men can do a work in 40 days. How long will it take 40 men to complete the same work?,30 days,29 days,23 days,60 days,D
325,"In 7 years, Asim will be twice as old as he was 8 years ago. How old is he now?",12,21,32,23,D
326,"If 100 kg of meat is divided into packages of 4/7 kg each, the total number of packages will be:",125,175,100,150,B
327,A railway engine crosses 240 m at 24 seconds. How many seconds does it take to cross 650 m?,594,875,693,None of above,D
328,"Find the sum of two consecutive even numbers, the difference of whose squares is 84?",42,44,46,None of these,A
329,What is the sum of all angles of a triangle?,270 degrees,180 degrees,90 degrees,none of these,B
330,What is the radius of a basketball with a volume of 6400 cm³?,10.52 cm,11.52 cm,12.52 cm,None of these,B
331,"The price of a car, including a 6 percent sales tax, is Rs. 154431.40. What is the market price of the car without tax?",145500,145000,150000,145690,D
332,888 ÷ 0.8 x 8 = ?,8880,0.8007,8800,88.8,A
333,"A sum of Rs. 12,500 amounts to Rs. 15,500 in 4 years after interest. What is the rate of interest?",3 percent,5 percent,6 percent,7 percent,C
334,"Salman bought a TV for Rs. 8,800 including GST at 10 percent. What is the original cost of the TV?",Rs. 8800,Rs. 8000,Rs. 7920,Rs. 8200,B
335,"Complete the sequence: 6, 11, ____, 27.",16,17,18,19,C
336,Solve: 12 ÷ 20 = ?,6,2.4,0.6,24,C
337,What is the square root of 0.16?,0.4,0.5,0.6,0.7,A
338,"Reeya obtained 65, 67, 78, 82, and 85 out of 100 in different subjects. What will be the average:",70,75,80,85,B
339,892''² '= ?,"795,664","1,784","798,654","1,942",A
340,"If Jack needs 2.5 pints of cream to make a dessert, how many pints will he need to make 3 desserts?",7.5,3,4,5.5,A
341,The measures of the angles of a triangle are in the ratio 5:4:3. Find the smallest angle of the triangle:,45°,60°,75°,105°,A
342,Find the mean proportion between 5 and 45.,9,15,25,50,A
343,A horse runs around a square ground twice and covers a distance of 8 km. One side of the square ground is:,8 km,4 km,2 km,1 km,D
344,√3 / √12 is:,Natural number,Integer,Rational number,Irrational number,C
345,"ax+2y=5 & 3x-6y=20. In the system of equations above, a is a constant. If the system has one solution, which of the following CANNOT be the value of a?",-1,1,2,-3,A
346,"If x = 3 + √8, find the value of x² + 1/x².",32,34,36,None of these,B
347,21 binders can bind 1400 books in 15 days. How many binders will be required to bind 800 books in 20 days?,9,11,13,None of these,A
348,"If a 162 km long road can be constructed in 9 months, how many months are required to construct a 306 km long road?",15,17,19,None of these,B
349,"If one of the angles of a triangle is 90 degrees, what would be the value of the other two angles?",60 and 30 degrees,50 and 40 degrees,70 and 20 degrees,45 and 45 degrees,D
350,"Which term of the AP 2, 11, 20, 29...... is 290?",33,34,32,35,A
351,"If a man's salary is increased by 1/5 and his current pay is 60,000, what will be the increased pay?",70000,72000,75000,80000,B
352,"In a cyclic group of infinite order, identity has order:",1,3,2,7,A
353,The square of the standard deviation is called:,Variance,Dispersion,Range,Mean,A
354,A positive number when decreased by 4 becomes 21 times its reciprocal. The number is:,5,6,7,8,A
355,Find the relationship. Left : Right :: East : __?,South,North,West,Coast,C
356,a³ + b³ =,(a + b) (a² - ab + b²),(a - b) (a² - ab + b²),(a - b) (a² + ab - b²),None of these,A
357,"The angles of a triangle are (x-35), (x-25), and (x/2 '-10). Find x.",80,90,100,None of these,C
358,A farmer bought toffees at 6 for a rupee. How many for a rupee must he sell to gain 20' percent?,3,5,4,6,B
359,The sum of two numbers 10 is and their product is 20. What is the sum of their reciprocals:,on Jan 10,on Jan 02,on 1,on 2,B
360,Two concentric circles are of radii 10 cm and 06 cm. Find the length of the chord of the larger circle which touches the smaller circle.,8 cm,12 cm,16 cm,09 cm,C
361,The product of 0.003 x 0.02 =,0.6,0.006,0.0006,6.00E-05,D
362,"By converting 75 percent into a fraction, the answer will be:",3/4.,2/3.,1/3.,1/4.,A
363,"If x - 4 = 11, then the value of x - 8 is:",-15,-7,7,15,C
364,The mean proportional of 4 and 16 is:,'±8,'±16,'±9,None of these,A
365,Ahmad is as much younger than Saeed as he is older than Tanveer. If the sum of the ages of Saeed and Tanveer is 48 years. What is the age of Ahmad?,21,22,23,24,D
366,7.5 million in numbers is written as:,750000,7500000,75000000,None of these,B
367,"Find the annual income derived from Rs. 2400, 8 percent stock at 96:",Rs0.10 ,Rs0.15 ,Rs0.20 ,Rs0.25 ,C
368,An army camp of 200 men has enough food for 60 days. How long will the food last if the number of men in the camp is reduced to 160?,80,75,70,None of these,B
369,"A man takes a loan of 65,000 at an annual interest rate of 3 percent. In how many years will the amount become 68,900?",2,3,4,None of these,A
370,"If A = (√5+1)/(√5-1) and B = (√5-1)/(√5+1), then A+B is:",3,2,1,None of these,A
371,"A can do a piece of work in 4 days and B can do it in 12 days. In how many days will they finish the work, both working together?",4 days,2 days,3 days,6 days,C
372,"Given f(x)=-3(x²)-2(x)+1, Find |f(1)|",1,2,3,4,B
373,"When 20 percent of a number is added to itself to give 102, find the number.",85,90,75,185,A
374,The angle between the hour and minute hand at 8:30 is:,60°,45°,75°,None of these,C
375,What is the value of 5 + 6 × 3 - 2 + 2?,20,23,28,None of these,B
376,3² + 3² + ? = 250. Find the value of x:,2,2,3,4,A
377,"If the radius of a circle is increased by 2 percent, then what is the percentage increase in its area?",'100/121,'97/25,'101/25,None of these,C
378,"If A and B together can complete a piece of work in 15 days and B alone in 20 days, in how many days can A alone complete the work?",60,45,40,None of these,A
379,"Find the missing number: 6, 7, 21, 33, 48, ______, 112.",70,69,68,71,A
380,1/10 =,0.01,0.1,1,10,B
381,"In a 100 m race, A covers the distance in 36 seconds and B in 45 seconds. In this race, A beats B by:",20 m,24 m,28 m,30 m,A
382,"Find the missing term 16, 24, ___, 54",30,36,48,50,B
383,The price of an article is Rs. 945 with 5 percent GST. The original price of the article is:,920,915,905,900,D
384,A 5 m long ladder is placed against a wall with its foot 2 m from the wall. How high up the wall does the ladder reach?,√16 m,√17 m,√19 m,√21 m,D
385,"Complete the series: 3, 4, 7, 8, 11, 12, ____",7,10,14,15,D
386,"What is the product of -2, -3 and -10?",-50,-60,-70,-30,B
387,"The mean of five numbers is 18. If one number is excluded, then their mean is 16. The excluded number is ____.",24,26,28,None of these,B
388,"If the cost of tiles is Rs. 5 for 50 sq.m, what will be the cost of 400 sq.m?",Rs. 30,Rs. 40,Rs. 50,Rs. 80,B
389,"A ladder makes an angle of 60 degrees with the ground against a wall. If the foot of the ladder is 2m away from the wall, the length of the ladder is:",2m,4m,6m,None of these,B
390,There are 56 boys in a class of 140 students. What percent of the students are boys?,30 percent,35 percent,40 percent,55 percent,C
391,"If the amount of a 15 percent sales tax paid on an article comes to Rs. 1500, what is the actual price of the article?",Rs. 1000,Rs. 1500,"Rs. 10,000","Rs. 15,500",C
392,42 women can do a piece of work in 18 days. How many women would be required to do the same piece of work in 21 days?,34,35,36,None of these,C
393,Find the marked price of a uniform shirt if it is sold for Rs. 1311 after a discount of 5 percent?,Rs. 1380,Rs. 1520,Rs. 1320,Rs. 1460,A
394,One-fourth of 15 is?,3.72,3.73,3.75,3.8,C
395,A hockey team won 6 games and lost 8. What is the ratio of wins to the number of games played?,6:08,8:06,3:07,8:14,C
396,Simplify: 2² × 3 × 2⁴ × 2² × 2,3 × 2⁸,3 × 2¹⁶,3 × 2³²,3 × 2⁹,D
397,Solve (√2 - 1/√2)^2 =,1,'1/2,'1/4,'1/6,B
398,"Which term of the AP 2, 11, 20, 29...... is 290?",33,34,32,35,A
399,"2x - 10 = 20, then x - 5 = ?",5,10,15,20,B
400,To fill a tank 25 buckets of water are required. How many buckets of water will be required to fill the same tank if the capacity of the bucket is reduced to two-fifths of its present capacity?,30,35,62.5,None of these,C
401,Animation schemes can be applied to ____ in the presentation.,All slides,Select slides,Current slide,All of these,D
402,A ratio equivalent to 3:7 is:,3:09,6:10,9:21,18:49,C
403,The prime numbers between 64 and 81 are:,2,3,4,5,C
404,"If x : y = 3 : 4, then (7x + 3y) : (7x - 3y) is equal to?",11:03,6:03,7:03,1:03,A
405,"If 4' percent of a number is 120, the number is:",2000,3000,5000,4000,B
406,"Maqbool got a life insurance policy of Rs. 500,000. The rate of annual premium is 4.5 percent of the total amount of the policy, whereas the policy fee is at the rate of 0.25 percent. Find the annual premium of the policy.","Rs. 23,750","Rs. 24,640","Rs. 25,530","Rs. 26,420",A
407,"If Z^X = 32, what is X²?",5,10,25,1024,C
408,The angle of elevation of the sun when the length of the shadow of a tree is equal to the height of the tree is:,90°,45°,75°,None of these,B
409,A ____ is a representation of a frequency distribution by means of rectangles whose widths represent class intervals and whose areas are proportional to the corresponding frequencies.,Pictograph,Histogram,Pie Chart,Bar Chart,B
410,The sum of the squares of two positive integers is 100 and their difference of their square is 28. The sum of the numbers is?,10,12,14,None of these,C
411,"If a car leaves at 21:15 PM on Wednesday and reaches the destination after 5 1/2 hours, find the time when it reached the destination.",2:45 AM on Thursday,3:00 AM on Thursday,3:15 AM on Thursday,None of these,D
412,"'Solve and find the value of x, if (30x + 70) / x = 100:",2,4,1,3,C
413,"The price of a bicycle is Rupees 6480, inclusive of 8 percent GST. What is the original price of the bicycle?",6000,5900,6200,None of these,D
414,"The cost of paint is Rs. 36.50 per kg. If one kg of paint covers 16 square feet, how much will it cost to paint the outside of a cube having each side of 8 feet?",Rs. 850,Rs. 860,Rs. 876,Rs. 886,C
415,"Considering the following pattern: 2² + 1 = 5, 3² + 1 = 10, 4² + 1 = 17, 5² + 1 = 26, ..., the 8th line in the pattern is:",7² + 1 = 50,9² + 1 = 82,8² + 1 = 65,10² + 1 = 101,B
416,"'If 2^x/2^y=2^3, then the value of x is:",y+3,'y³,3-y,3y,A
417,"Which term is wrong in this series: 140, 340, 540, 730, 940, 1140?",540,730,940,1140,B
418,A sum of money doubles in 3 years at compound interest compounded annually at the same rate. In how many years will it become four times itself?,4,5,6,None of these,C
419,"If the average marks of three batches of 55, 60 and 45 students respectively is 50, 55, and 60, then the average marks of all the students is:",53.33,54.68,55,None of these,B
420,"If a:b = 2:3 and b:c = 4:3, then find a:b:c.",8:12:09,2:03:08,2:03:09,2:03:12,A
421,"In a group of 550 students, 42 percent go on a tour. How many students go on the tour?",213,177,231,210,C
422,A speed of 14 meters per second is the same as:,45.5 km/h,50.4 km/h,52.2 km/h,55.5 km/h,B
423,"If the angle of elevation of a tower from a distance of 100 meters from its foot is 60°, then the height of the tower is:",'100√2 m,'100√3 m,'50√3 m,None of these,B
424,Two numbers are respectively 20 percent and 50 percent more than a third number. The ratio of the two numbers is:,2:03,3:04,4:05,5:06,C
425,"If 1 day work = 1/20, then the time required to finish the job (in days) is:",20,10,25,30,A
426,One kilometer is equal to how many miles?,0.62,0.72,0.82,0.92,A
427,18 is '75 percent of which value?,34,24,22,20,B
428,Abdul purchased 20 dozen toys at the rate of Rs. 375 per dozen. He sold each toy for Rs. 33. What was his percentage profit?,3.5 percent,4.5 percent,5.6 percent,6.5 percent,C
429,"For the series, what is the next term: 4, 6, 9, 13, ____",15,12,18,17,C
430,"Given that 10.48 = x, 10.70 = y, and x² = y², then the value of z is closest to:",1.45,1.88,2.9,None of these,C
431,"If x:y = 5:2, then (8x+9y):(8x+2y) is:",26:61,29:22:00,22:29,None of these,B
432,"A student obtains 75 percent, 80 percent, and 85 percent in three subjects. If the marks of another subject are added, their average score cannot be less than:",60 percent,70 percent,80 percent,None of these,A
433,"If 0.009/x = 0.01, find the value of x.",0.09,0.9,0.009,None of these,B
434,Solve for X in the equation: X + 3 / X + 4 = 5 / 4,-9,-85,9,8,D
435,There are twice as many boys as there are girls. If 30 percent of the boys and 45 percent of the girls failed in the exams then what percentage of the class passed the exams?,35 percent,40 percent,52 percent,None of these,D
436,What is the reciprocal of the sum of the reciprocals of 2 and 3?,0.47,0.2,0.77,None of these,D
437,"If 40 is 25 percent of a number, what is the number?",100,120,160,200,C
438,"If x + y = 6, 'y + z = 7, and 'z + x = 9, the average (arithmetic mean) of x, y and z is:",11-Mar,11-Feb,22-Mar,11,A
439,"If a number is multiplied by two-thirds of itself, and the value so obtained is 864, what is the number?",34,35,36,None of these,C
440,A scientist counts 80 cells in a petri dish and finds that each one splits into two new cells every hour. He uses the function A(t)=crᵗ to calculate the total number of cells in the petri dish after t hours. Which of the following assigns the correct values of c and r?,"c=40, r=2","c=80, r=0.5","c=80, r=2","c=80, r=1.5",C
441,1/Log3 60 + 1/Log4 60 + 1/Log5 60 = ____,0,1,5,None of these,B
442,A right cylinder and a right circular cone have the same radius and the same volume. What is the ratio of the height of the cylinder to that of the cone?,1:03,3:01,2:03,3:02,A
443,"If x + y = 6, y + z = 7, and z + x = 9, the average (arithmetic mean) of x, y, and z is:",11-Mar,11-Feb,22-Mar,11,A
444,In how many ways can 4 boys and 3 girls be seated in a row so that they are alternate?,144,288,12,256,A
445,"If A is two years older than B and B is twice as old as C. If the sum of the ages of A, B and",10,9,is 27 then how old is B? 11,12,A
446,"A is the father of B, but B is not A's son. What is the relationship of B to A?",Son,Daughter,Cousin,Sister,B
447,"Shahwaiz has 20 football cards, and Azhaan has 44 baseball cards. They agree to trade such that Azhaan gives Shahwaiz 2 baseball cards for every card Shahwaiz gives to Azhaan. After how many such trades will Shahwaiz and Azhaan each have an equal",11,12,14,8,D
448,"The angle of depression of a car, standing on the ground, from the top of a 75 m high tower, is 30°. The distance of the car from the base of the tower (in m) is:",25√3,50√3,75√3,None of these,C
449,A washerman irons 4 shirts in 12 minutes. How many shirts can he iron in one hour?,15,20,25,None of these,B
450,423 is divisible by:,21,47,17,43,B
451,"The distance between two cities is 203 miles, and the journey takes 3 1/2 hours. What is the average speed of the vehicle?",50 mph,53 mph,58 mph,62 mph,C
452,"A ladder 15m long just reaches the top of a vertical wall. If the ladder makes an angle of 60 degrees with the wall, then the length of the wall is:",15 √3 m,15 √2 m,15/2 m,15/√7 m,A
453,Simplify: (x²-4x+4)-(x²-6x+9)/(x-3),2x+5/x-3,2x-5/x-3,x-3,2x+5,B
454,"If person A completes a work in 12 days and person B completes it in 6 days, and they start working together, then in how many days will they complete the work?",3,4,5,None of these,B
455,"When 3⁵ⁿ⁻⁹ = 3ⁿ⁺¹, then n is:",5,6,4,None of these,B
456,"Julie has a square fence that enclosed her garden. She decided to expand her garden by making each side of the fence 10 percent longer. After this expansion, the area of Julie's garden will have increased by what percent?",21,23,25,27,D
457,"Complete the series: 36, 34, 30, 28, 24, ____",20,22,23,26,B
458,A table listed at Rs. 160 is marked 20 percent off. What is the sale price?,Rs. 125,Rs. 128,Rs. 120,Rs. 130,B
459,"In the following alphabet series, one term is missing as shown by a question mark. Choose the missing term from the options: ABDG?",M,L,K,H,C
460,P is 6 times greater than Q then by what per cent is Q smaller than P?,84 percent,85.5 percent,80 percent,None of these,D
461,"If 3x + 2 = 2(2), find the value of (√x) - 1/(√x).",±2,±1,±4,None of these,A
462,"Two numbers are in the ratio 3:5. If 9 is subtracted from each, the new numbers are in the ratio 12:23. The smaller original number is:",31,33,35,None of these,B
463,"If Principal = Rs. 1,00,000, Rate of interest = 10 percent compounded half-yearly. Find the amount after one year.","Rs. 1,10,024","Rs. 1,10,250","Rs. 1,00,400","Rs. 1,10,850",B
464,The cube root of 0.000216 is:,0.6,0.06,0.006,0.0006,B
465,The value of x satisfying the equation 7x + 1 = 4x - 8 is:,400,380,-3,340,C
466,"If 220 percent of a number X is 44, what is 44 percent of X?",8.8,44,8.6,None of these,A
467,"x, 9, 25, 49, 81, 121. Find the value of x.",5,1,4,3,C
468,A toy is sold for Rs. 220. What was the cost if the rate of profit was 10 percent of the cost?,198,202,200,201,C
469,"A carpenter lays x bricks per hour for y hours and then lays x/2 bricks for 2y more hours. In terms of x and y, how many bricks did he lay in total?",xy,2xy,3xy,4xy,B
470,"1,280 kilometers are nearly equal to:",1000 miles,800 miles,940 miles,None of these,B
471,"If 6n - 2 = 2n - 1, find the value of n:",2n+2,3n-5,2n-2,None of these,D
472,"The average of 6 numbers is 30. If the average of the first four is 25 and that of the last three is 35, the fourth number is:",25,30,35,None of these,A
473,Solve: √64 + 3 =,8,3,4,11,D
474,"If the average of five numbers is 6.92, then the sum of numbers is:",34,34.6,34.4,34.8,B
475,How many subsets does an empty set have?,0,1,2,10,B
476,"Complete the series: 2, 4, 10, 28, ''''",64,70,76,82,D
477,What is 70 percent of 900?,600,610,620,630,D
478,"If you borrow an amount of 300 Rs for one month, the borrower charged 6 Rs. The rate of interest is:",20 percent,22 percent,24 percent,26 percent,C
