Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
303,Name the pass that connects Dir with Kohistan district.,Dargai Pass,Badawi Pass,Kilik Pass,Tochi Pass,B
304,Which of the following is the tallest building in the world?,Eiffel Tower,Burj Khalifa,Qutub Minar,Statue of Liberty,B
305,The North and South Poles are separated by?,Plane of Equator,The international date line,The plane of tropic of cancer,None of these,A
306,Lake Tana is present in:,Algeria,Uganda,Ethiopia,Somalia,C
307,Who was the first woman to climb Mount Everest?,Bachendri Pal,Junko Tabei,Sally Ride,Amelia Earhart,B
308,The name of the world's third-largest mountain is:,Kangchenjunga,Mount Everest,K-2,Cho Oyu,A
309,Rann of Kutch is located to the:,East of Tharparkar,South of Tharparkar,North of Tharparkar,None of the above,B
310,Which of the following is the narrowest strait in the world?,Bosphorus Strait,Strait of Tartar,Palk Strait,None of these,A
311,In which year was the boundary agreement signed between Pakistan and China?,1960,1961,1962,1963,D
312,Islam Headworks is constructed on which river?,Sutlej,Jhelum,Ravi,Chenab,A
313,Which country is known as Crossroad for Central Asia:,Tajikistan,Turkmenistan,Afghanistan,Pakistan,C
314,The Great Salt Lake is situated in ____.,Iowa State,Minnesota State,Utah State,None of these,C
315,What is the most important layer of the earth?,Mantle,Crust,Core,None of these,B
316,How many deserts are there in Punjab?,1,2,3,4,B
317,Which country is located north of the Gulf of Aden?,Yemen,Somalia,Djibouti,Oman,A
318,Which of the following is a Baltic State?,Estonia,Serbia,Romania,Bulgaria,A
319,Name the longest glacier of Pakistan.,Hispar,Baltoro,Siachen,Batura,C
320,The Kirthar Range is near to:,Dadu,Mithonkot,Jamshoro,Hyderabad,A
321,Where is Mount Vesuvius located?,Greece,Italy,Japan,Indonesia,B
322,Gwadar Port is being constructed in which province?,Punjab,Sindh,Khyber Pakhtunkhwa,Baluchistan,D
323,The second highest mountain in the world is located in which country:,Pakistan,India,Nepal,China,A
324,"Which continent is called the ""Dark Continent""?",Europe,North America,Africa,Antarctica,C
325,Pakistan is located in which continent?,Europe,Asia,Africa,None of these,B
326,How much of Pakistan's area is covered by mountains and plateaus?,44 percent,46 percent,56 percent,58 percent,D
327,Where is Seven Mile Beach located?,Maldives,Nicobar,Bali,Cayman Islands,D
328,The sun shines on the equator vertically:,Once a year,Twice a year,Thrice a year,None of the above,B
329,Which of the following rivers is not found in Pakistan?,Soan,Beas,Kunhar,Ghizar,B
330,The Greenwich (England) is at ____ degree longitude.,0,45,90,None of these,A
331,Which is the largest metal in Earth's crust:,Iron,Aluminum,Copper,None of these,B
332,The third-largest continent on Earth is ______.,Europe,Australia,North America,South America,C
333,Warsak Project is located on _______.,Gomal River,Karam River,Kabul river,None of these,C
334,The Deccan Plateau is located in which country?,Nepal,India,Pakistan,Bhutan,B
335,Which is the largest or biggest country in the world by area?,China,Canada,Russia,India,C
336,Pakistan is separated from Tajikistan by:,Wakhan Corridor,Kartarpur Corridor,Durand Line,None of these,A
337,In which mountain range is K-2 located?,Pamir Knot,Hindu Kush,Karakoram,Himalayas,C
338,What is/are the main cause(s) of earthquakes?,Volcanic activities,Tectonic plates movement,Tectonic dislocation,All of these,D
339,A line on a map joining places having equal atmospheric pressure is called:,Isotherm,Isobar,Isocryme,Isolyte,B
340,Name the range that separates Pakistan from Afghanistan.,Hindu Kush,Himalayas,Pamir,Karakoram,A
341,The longest river in Pakistan is:,Swat,Jhelum,Indus,None of these,C
342,Glaciers in Pakistan cover an area of:,12680 km²,16933 km²,14680 km²,17680 km²,B
343,The country which is not a neighbor of Pakistan is:,Afghanistan,Russia,Iran,China,B
344,The smallest ocean in the world is ________.,Atlantic Ocean,Atlantic Ocean,Indian Ocean,Arctic Ocean,D
345,The Yellow Sea lies between:,China and Korea,Egypt and Saudi Arabia,Singapore and Sri Lanka,Australia and New Zealand,A
346,The greatest depth in the Indian Ocean is:,Vostok,Sunda Strait,Mariana Trench,Java Trench,D
347,In which city is the Eiffel Tower located?,Paris,Vienna,Lyon,Pisa,A
348,On which river is Marala Barrage constructed?,Chenab,Indus,Kabul,Jhelum,D
349,Name the pass that connects Chitral with the Wakhan Corridor.,Baroghill Pass,Mataka Pass,Muztagh Pass,Dorah Pass,A
350,On which river is Mangla Dam built?,Indus,Chenab,Jhelum,None of these,C
351,Khunjerab Pass connects Pakistan with:,Afghanistan,India,China,Iran,C
352,Borith Lake is situated in:,Gilgit Baltistan,Baluchistan,Punjab,Sindh,A
353,Sikaram is the highest peak of:,Karakoram,Koh-e-Safaid,Koh-e-Suleman,Hindu Kush,B
354,"Sub-Saharan Africa is, geographically, the area of Africa that lies to the '''' of the Sahara.",North,South,West,East,B
355,'Identify the world''s largest peninsula:,Alaska,Scandinavian,Arabian,Labrador,C
356,Sidhnai Barrage was built in 1965 on which river?,Ravi,Indus,Sutlej,Chenab,A
357,What is the total length of the Hispar Glacier?,57 km,59 km,49 km,47 km,C
358,Which of the following is not an island in the Mediterranean Sea?,Ibiza,Phuket,Crete,Sicily,B
359,What is the height of Nanga Parbat peak?,8016 meters,8126 meters,8086 meters,9901 meters,B
360,What is the total length of the Siachen Glacier?,63 km,67 km,71.5 km,75km,D
361,Pakistan lies between which longitudes?,61°E to 75.5°E,61.3°E to 74.1°E,63°E to 73.8°E,None of these,A
362,Which of the following mountain ranges is located in the South of Pakistan:,Koh-e-Kirthar,Koh-e-Sulaiman,Koh-e-Karakoram,Koh-e-Sufaid,A
363,Pakistan lies in the tropic zone of:,Tropic of Cancer,Torrid Zone,Tropic of Capricorn,None of these,A
364,What is the length of Tarbela Dam?,2786 m,2795 m,2743 m,2701 m,C
365,"Which is called ""black diamond""?",Coal,Iron,Wood,Copper,A
366,Identify the largest sea.,East China Sea,Mediterranean Sea,South China Sea,Bering Sea,C
367,How much of the total natural gas is obtained from Sui?,33 percent,40 percent,38 percent,43 percent,D
368,Bodies which usually fall from the sky to the Earth are called:,Planets,Meteorites,Both A and B,None of these,B
369,Which of the following is the smallest planet in our Solar System?,Venus,Mercury,Neptune,Uranus,B
370,Mount Kinabalu is located in:,Indonesia,Kenya,Malaysia,Botswana,C
371,The Khunjerab Pass connects Pakistan with:,Iran,Afghanistan,China,None of these,C
372,The area lying between the Jhelum and Chenab rivers is called:,Rachna Doab,Chaj Doab,Bari Doab,None of these,B
373,Where do the Jhelum and Chenab Rivers meet?,Khanki Headworks,Trimmu Headworks,Panjnad Headworks,Rasul Headworks,B
374,An imaginary horizontal line on a weather map that represents equal atmospheric pressure is called an:,Isobar,Isotope,Isotone,None of these,A
375,The highest waterfall in the world is:,Angel Falls,Kaieteur Falls,Victoria Falls,Negara Falls,A
376,The largest planet of our solar system is:,Jupiter,Mercury,Mars,Venus,A
377,Bolan Pass is located in which province?,Balochistan,Khyber Pakhtunkhwa,Sindh,Punjab,A
378,Which among the following is a landlocked country?,Myanmar,Pakistan,Afghanistan,None of these,C
379,The total area of Earth is ______ greater than the area of the US.,10 times,52 times,20 times,29 times,B
380,The Cholistan Desert is also called the:,Rohi Desert,Friendly Desert,Sandy Desert,Fertile Desert,A
381,Which road connects Pakistan with China:,N-22,Expressway,Karakoram Highway (N - 35),National Highway,C
382,Europe contains ______ of the total area of the Earth.,1.5 per cent,2 per cent,3.2 per cent,2.8 per cent,B
383,What is the total area of Africa?,"25,061,002 km²","31, 921, 119 km²","30, 365, 700 km²","40, 100, 091 km²",C
384,Which of the following continents has no desert?,Australia,Europe,America,None of these,B
385,Ras Koh lies between:,Baluchistan Plateau and Indus Plains,Balochistan Plateaua and Punjab Plains,Murree and Abbottabad,Multan and D.G Khan,A
386,Identify the largest strait in the world.,Strait of Gibraltar,Palk Strait,Strait of Malacca,Straight of Dover,C
387,What is the total area of Azad Kashmir?,13226 km²,13496 km²,13293 km²,13297 km²,D
388,In which district of Punjab is Kallar Kahar Lake situated?,Jhelum,Chakwal,Sargodha,Mianwali,B
389,The southern side of the Himalayas is called:,Sakesar,Siwalik,Koh-e-Sufaid,Swat,B
390,"The Earth is slightly flattened at the poles, and so its shape is described as:",Pentagon,Asteroid,Diamond,Geoid,D
391,Baltoro Glacier is situated in which mountain range?,Karakoram,Sulaiman,Hindu kush,Himalayas,A
392,"The Reko Diq mine is located near Reko Diq town in Chagai District, Province of ______?",Punjab,Balochistan,Sindh,none of these,B
393,The important mountains of Europe include _________.,"Alps, Carpathians, Pyrenees, Apennines","Himalayas, Andes, Apennines","Andes, Alps, Rock mountains",All of these,A
394,Pakistan is divided into how many climatic regions?,2,4,5,6,C
395,What was the code name of overthrowing the government of Zulfiqar Ali Bhutto?,Operation Midnight Jackal,Operation Fair Play,Operation Overlord,None of these,B
396,Which of these is not a metamorphic rock?,Slate,Quartzite,Schist,Sandstone,D
397,Who was the youngest Pakistani to climb K-2?,Mohsan Razvi,Ashraf Anan,Sheroz Kashif,Zahid Ali,C
398,The most populated continent is:,Asia,Africa,Europe,North America,A
399,The Salt Range is situated between the Soan and which other river?,Chenab,Jhelum,Kabul,Huro,B
400,What is the other name for Mount Godwin Austen?,Nanga Parbat,Tirich Mir,Gasherbrum II,K2,D
401,"Which nation is called ""the land of a thousand hills""?",Italy,Thailand,Rawanda,Finland,C
402,Glaciers are found in how many countries?,42,60,45,50,D
403,What is the length of the M-8 Motorway?,860 Km,885 Km,859 Km,915 Km,C
404,Which city was the most populous according to the United Nations in 2018:,Delhi,Tokyo,Shanghai,None of these,B
405,The Panama Canal connects:,Pacific Ocean with Caribbean Sea,Atlantic Ocean with Pacific Ocean,Red Sea with Caribbean Sea,Mediterranean Sea with Red Sea,B
406,Which country has the most volcanic activity in the world?,China,Japan,Malaysia,Indonesia,D
407,Which corridor separates Pakistan and Tajikistan?,Wakhan,Khyber Pass,Pakistan China Economic Corridor,Hindu Kush Mountain Range,A
408,Which country is the largest natural gas producer in the world:,Libya,Afghanistan,Iran,Russia,D
409,Which is the biggest earth-filled dam in the world?,Tarbela,Mangla,Hub,None of them,A
410,What kind of weathering takes place on the valley side above the surface of a glacier?,Frost Shattering,Hailing,Drizzling,Chemical Weathering,A
411,Which neighbor country of Pakistan is landlocked?,Iran,China,India,Afghanistan,B
412,What is an isthmus?,Inland sea,A large lagoon,Narrow strip of land connecting two land masses,Land formed at the mouth of a river,C
413,There are almost _____ of nephrons in each kidney in the human body?,1 million,3 million,5 million,7 million,A
414,The Khunjerab Pass links Pakistan with:,China,Afghanistan,India,Iran,A
415,What is the highest mountain in the Alp Range?,Mount Kangchenjunga,Mont Blanc,Mount Kilimanjaro,Mount Logan,B
416,What percentage of Kashmir is under the jurisdiction of Pakistan:,50 percent,40 percent,30 percent,15 percent,B
417,What is the world's highest continent?,Asia,Africa,Australia,Antarctica,D
418,The eastern Mediterranean island of Cyprus is divided between:,US and Canada,South Korea and North Korea,Turkey and Japan,Greece and Turkey,D
419,The Taklamakan Desert is located in:,Iran,China,Magnolia,Chile,B
420,Mariupol' is a city in which country?,Russia,Ukraine,Poland,Belarus,B
421,Which fort in Pakistan is located on the UNESCO World Heritage list?,Rohtas Fort,Lahore Fort,Baltit Fort,None of these,A
422,Kathmandu is the capital of:,Maldives,Nepal,Nigeria,Indonesia,B
423,The layers of the atmosphere are divided into how many main layers?,3,4,5,6,C
424,"Geographically, Pakistan is situated in:",East Asia,Central Asia,South Asia,West Asia,C
425,In which country is the Great Salt Lake located?,Canada,United States,Mexico,Australia,B
426,The Utigardsfossen waterfall is present in _______.,Canada,USA,France,Norway,D
427,"The Makran Coastal Highway, running from Karachi to Pasni and Gwadar, is also known as?",Indus Highway,Coastal Highway,N-10 Highway,RCD Highway,C
428,Manchar Lake is situated in:,Jamshoro,Larkana,Thatta,Hyderabad,A
429,Which COVID-19 vaccines are accepted?,Pfizer,AstraZeneca,Moderna,All of these,D
430,"Which city is called the ""City of Water""?",Parais,Rome,Venice,Madrid,C
431,What is the circumference of the Earth?,"30,000 km","40,000 km","50,000 km","20,000 km",B
432,Which is the highest peak of the Himalayas range in Pakistan?,Nanga Parbat,K-2,Tirichmir,Sakasar,A
433,Which South Asian country gets no monsoon rains?,India,Bangladesh,Bhutan,None of these,D
434,The Kuril Islands are situated between:,China and India,Russia and Japan,India and Pakistan,US and Canada,B
435,What is the installed hydroelectricity generation capacity of Tarbela?,3478 MW,3378 MW,3578 MW,3278 MW,A
436,Where is Copacabana beach located?,Brazil,Canada,Venezuela,Poland,A
437,Most glaciers after the Arctic region are located in:,Russia,Pakistan,Nepal,India,B
438,What is the time difference between one degree of longitude?,2 minutes,11 minutes,4 minutes,8 minutes,C
439,The mountain chain at the Pak-China border is:,Himalaya,Karakoram,Hindukush,None of the above,B
440,What is the length of the Kakkar-Karachi (M-7) Motorway?,250 Km,280 Km,361 Km,381 Km,B
441,How much of the total area is covered by Islamabad?,906 km²,915 km²,921 km²,995 km²,A
442,"""Ring of Fire"" refers to the ring of volcanoes ''''.",Ring of earthquakes,Five Permanent members of UN,Circum-Pacific Belt,Five continents,C
443,How much of Pakistan's area is covered by plains and deserts?,56 percent,54 percent,42 percent,46 percent,C
444,Korea is a part of which continent:,Asia,Europe,Australia,None of these,A
445,Which rains in the equatorial region are the result of influences?,Sea breeze,Land breeze,Monsoon,Convectional,D
446,Which one is the most abundant in the atmosphere?,Oxygen,Nitrogen,Hydrogen,None of these,B
447,Which mountain range is located in the south of Pakistan?,Himalayas,Karakoram,Kirthar,None of these,C
448,How many headworks have been constructed on the River Sutlej?,4,6,3,5,A
449,The River Volga pours its water into the ________.,Black Sea,Caspian Sea,Baltic Sea,Arabian Sea,B
450,National Animal of Pakistan is:,Rabbit,Deer,Tiger,Markhor,D
451,Haleji Lake is situated in ________.,Punjab,Sindh,Khyber Pakhtunkhwa,Baluchistan,B
452,Tirich Mir is the highest peak of the ____ range.,Karakoram,Hindu Kush,Himalayas,None of these,B
453,Japan is situated in:,Europe,Asia,Africa,Australia,B
454,Which was the first private airline of Pakistan?,Aero Asia,Hajvairy Airlines,Bhoja Airways,Orient Airways,B
455,In which mountain range are the maximum summits in Pakistan located?,Karakoram Range,Himalaya Range,Hindu Kush Range,None of these,A
456,Mount Eden Crater is one of the most prominent volcanic cones in the Auckland region. It is located in which country?,America,Thailand,India,New Zealand,D
457,The smallest Islamic country is ______.,Jordan,Maldives,Qatar,Bahrain,B
458,Removal of topsoil by wind or water is called?,Erosion,Silting,Waterlogging,Creeping,A
459,Astore District is located in which area?,Balochistan,Khyber Pakhtunkhwa,Gilgit-Baltistan,Sindh,C
460,When was the Upper Bari Doab constructed?,1670,1693,1721,1763,B
461,The Panjkora River is located in?,Punjab,Sindh,Khyber Pakhtunkhwa,Baluchistan,C
462,Kallar Kahar is situated in _______.,Kirthar Range,Salt Range,Koh-e-Sufaid Range,Sulaiman Range,B
463,The grasslands in Canada are known as:,Dawns,Prairies,Pampas,None of these,B
464,How much of the total area is covered by Khyber Pakhtunkhwa?,"102,652 km²","121,791 km²","101,741 km²","100,126 km²",C
465,Adam's Peak is located in:,Malaysia,Sri Lanka,Türkiye,Egypt,B
466,"The world's second highest peak, K2, is located in:",Karakoram Range,Himalayan Range,Kohistan Range,Hindukush Range,A
467,Tirich Mir is a mountain in the ____ mountain range.,Hindu Kush,Karakoram,Himalayas,Pamir,A
468,The famous Satpara Lake is found in:,AJK,Gilgit-Baltistan,KPK,Punjab,B
469,Our earth is divided into how many climate zones:,Two,Three,Four,None of these,B
470,The percentage of oxygen in the atmospheric air is approximately?,10 per cent,21 per cent,30 per cent,40 per cent,C
471,"Famous pink lake ""Lake Hillier"" is situated in:",Spain,USA,Australia,Canada,C
472,Which is the largest country by population?,China,USA,Russia,India,D
473,Chashma Barrage is constructed on which river?,River Ravi,River Indus,River Chenab,River Sutlej,B
474,The deepest part of the Ocean is:,Mariana Trench,Java Trench,Sunda Strait,Puerto Rico Trench,A
475,Neelam Valley is in:,Azad Kashmir,Abbottabad,Muzaffarabad,Swat,A
476,How many rivers flow in Sindh?,Four,Five,Six,Seven,A
477,Which of the following countries is situated in Africa?,Congo,Swaziland,Cuba,None of these,A
478,The largest gulf in the world is ________.,Gulf of Mexico,Persian Gulf,Gulf of Carpentaria,Gulf of Mannar,A
479,"Haupapa Glacier, also known as Tasman Glacier, is located in:",New Zealand,Tajikistan,Canada,Norway,A
480,Which of the following is the main reason for a Tsunami?,Earthquake,Wind storm,Storm in the sea,Hail storm,A
481,Pakistan is located in:,West Asia,East Asia,South Asia,None of these,D
482,"Agra, a very famous city of India due to the Taj Mahal, is situated on the bank of which river?",Brabmputra,Ganges,Yumna,None of these,C
483,_______ is the state of the atmosphere at a particular place and time.,Climate,Weather,Season,Atmosphere,B
484,Which is the longest river in Balochistan Province?,Bolan,Hingol,Dasht,Rukshan,B
485,What is the total area of Antarctica?,8.903 million km,9.581 million km,8.824 million km,9.834 million km,D
486,What is the second highest peak of the Hindu Kush?,Sikeram,Sakesar,Noshaq,K-2,C
487,Khunjerab Pass is a border between:,Pakistan-China,Pakistan-Afghanistan,Pakistan-Iran,Pakistan-India,A
488,Which of the following is the longest motorway?,M5,M2,M8,M9,C
489,The Arctic Ocean is located at the ______ part of the world.,East,West,North,South,C
490,Which is the largest river of Pakistan?,Chenab,Jhelum,Indus,Sutlej,C
491,Pishin valley is situated in which province:,Punjab,Sindh,KPK,Balochistan,D
492,The Bolan Pass is in which range?,Toba Kakar Range,Sulaiman Range,Kirthar Range,None of these,A
493,What is the minimum wind speed of a tropical depression:,30 to 34 mph,30 to 35 mph,30 to 38 mph,None of these,C
494,The major part of Great Rift Valley is located in:,USA,Africa,South America,Australia,B
495,______ is the capital of Colombia.,Santiago,Bogota,La Paz,None of these,B
496,Which is the largest river in Asia?,Indus River,Yangtze River,Hwang Ho River,Ganga River,B
497,Which is the deepest lake in the world?,Lake Baikal,Caspian Sea,Lake Victoria,Lake Superior,A
498,Tirich Mir (peak) is located in which mountain range?,Hindu Kush,Karakoram,Koh-e-Sufaid,Sulaiman,A
499,"The world's highest passes such as Khunjerab, Lowari, and Shandur are situated in which mountain range?",Himalayas range,Western mountain range,Karakoram range,Hindukush range,C
500,Which sea is the subject of a territorial dispute involving Southeast Asian claimants and China:,Coral Sea,South China Sea,Tasman Sea,Timor Sea,B
501,What is the total area of South America?,"17,840,000 km²","18. 909, 001 km²","16,210, 910 km²","19, 230, 918 km²",A
502,The longest mountain range is:,Andes,Karakoram Range,Himalaya Range,None of the above,A
503,Pakistan has its shortest boundary with:,India,Afghanistan,Iran,China,D
504,M-2 Motorway from Lahore to Islamabad inaugurated in which year:,1996,1997,1998,1999,B
505,"The world's largest active volcano, Mauna Loa, is located in:",Alaska (US),Mayan (Philippines),Hawaii (US),Mt. Merapi (Indonesia),C
506,The largest glacier in the Southern Hemisphere outside Antarctica is:,Upsala Glacier (South America),Lambert-Fisher Glacier (Antarctica),Fedchenko Glacier (Tajikistan),Bruggen Glacier (Chile),A
507,The largest ocean in the world is the:,Atlantic Ocean,Pacific Ocean,Indian Ocean,Arctic Ocean,B
508,Which pass connects Qila Abdullah with Chaman?,Mintaka Pass,Khojak Pass,Dorah Pass,Muztagh Pass,B
509,Which of the following countries has the longest coastline in the world:,Canada,China,US,Germany,A
510,Pakistan is considered a bridge between:,Gulf and South Asia,Central Asia and South Asia,East Asia and South Asia,All of the above,B
511,When was Warsak Dam completed?,1960,1965,1970,1963,A
512,Name the longest river of Pakistan.,Indus,Kabul,Chenab,Sutlej,A
513,Which country is located to the southwest of Pakistan?,India,Iran,China,Afghanistan,B
514,In which year was Guddu Barrage constructed?,1963,1964,1962,1965,C
515,Hingol River is situated in which province?,Punjab,Sindh,KPK,Balochistan,D
516,How many canals take off from Sukkur Barrage?,5,6,7,4,C
517,The hottest desert of the world is:,Sahara Desert,Arabian Desert,Arctic Desert,Cholistan Desert,A
518,The smallest sea in the world is:,Red Sea,Baltic Sea,North Sea,Bering Sea,B
519,Desert movement is the resultant feature of which process?,Deflation,Dunes,Weathering,None of these,A
520,The Poonch River is a tributary of:,Indus,Jhelum,Ravi,Chenab,B
521,What is the area covered by forest in Pakistan?,5.7 million,4.2 million,3.2 million,2.8 million,B
522,Name the river in Pakistan whose annual flow is twice that of the Nile.,Indus,Sutlej,Chenab,Kabul,A
523,Great Barrier Reef is in:,USA,Australia,Pakistan,India,B
524,"In Balochistan, copper deposits are found in:",Marri Bela,District Chagai,Ghilhazi,Langrial,B
525,In which province of Pakistan is there no desert?,Khyber Pakhtunkhwa,Baluchistan,Sindh,Punjab,A
526,Gota Canal is situated in?,Italy,France,Sweden,Germany,C
527,Pakistan lies between which latitudes?,24°N to 37°N,25°N to 36°N,23°N to 36°°N,25°N to 36°N,A
528,Which of the following minerals is used in the cement industry and plaster of Paris?,Marble,Gypsum,China clay,Fire clay,B
529,What is the coldest place on Earth?,"Vostok station, Antarctica","Dras Valeey, India","Verkhoyansk, Russia","Dome Fuji, Antractica",A
530,Which country is located to the east of Pakistan?,Afghanistan,China,Iran,India,D
531,Tirich Mir is the highest peak of which range?,Salt Range,Hindu Kush,Koh-i-Sulman,K-2,B
532,Asia accounts for nearly ______ percent of the world's population.,40 per cent,45 per cent,60 per cent,70 per cent,C
533,Which province of Pakistan has no desert?,Punjab,Sindh,KPK,Balochistan,C
534,The deepest ocean in the world is:,Pacific Ocean,Indian Ocean,Atlantic Ocean,Arctic Ocean,A
535,The lowest point of Australia is:,Caspian Sea,Lake Eyre,Valdes Peninsula,Death Valley,B
536,"The ""Mount Ararat"" is the highest mountain in:",Japan,Turkey,Canada,Syria,B
537,Humidity in the air is maximum in which season?,Winter,Summer,Monsoon,Autumn,C
538,Which among the following is the capital of Laos?,Kabul,Vientiane,Vietnam,Nigeria,B
539,Wind always blows from an area of ______:,Low pressure to high pressure,High pressure to low pressure,Only low pressure,None of these,B
540,Montuosa Island is in the _______?,Indian Ocean,Pacific Ocean,Arctic Ocean,Atlantic Ocean,B
541,The biggest district of Pakistan by area is:,Chagai,Karachi,Hyderabad,Bahawalpur,A
542,The highest point of Australia is:,Mt. Everest,Mt. Kilimanjaro,Mt. McKinley,Mt. Kosciuszko,D
543,What was the length of the first railway track in Pakistan?,86 Km,97 Km,115 Km,173 Km,D
544,How many countries does the Rhine River pass through?,4,5,6,7,C
545,What is the total generation capacity of Warsak Dam?,210 MW,243 MW,254 MW,324 MW,B
546,Which is the largest city in the world by land area?,Delhi,Tokyo,Chicago,New York,D
547,Which of the following Central Asian states is enriched with the world's largest mineral resources?,Tajikistan,Kyrgyzstan,Kazakhstan,Azerbaijan,C
548,"In which ocean is the enigmatic ""Bermuda Triangle"" located?",Pacific Ocean,Atlantic Ocean,Indian Ocean,Antarctic Ocean,B
549,"Which type of forest is found in Chitral, Dir, and Swat?",Alpine,Coniferous,Deciduous,None of these,B
1,"""Yusuf-e be karwan"" ka mafhoom kya hai?",Mazloom o Matoob,Akeela,Lathani,Rahbar o Rehnuma,B
2,Urdu classical aur jadeed shairi ka sangam kis shair ko qarar diya jata hai?,Molana Muhammad Hussain Azad,Khwaja Altaf Hussain Hali,Molana Hasrat Mohani,Allama Iqbal,B
3,Phir luta hai khursheed-e-jahan taab safar se phir noor-e-seher dast o garebaan hain seher se. Faiz Ahmed Faiz ke is sher mein murakkab izafi kitni bar istemal hua hai?,Aik baar,Do baar,Teen baar,Chaar baar,B
4,Urdu ka pehla novel nigar kaun hai?,Abdul Haleem Sharar,Prem Chand,Deputy Nazir Ahmed,Mirza Hadi Ruswa,C
