Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
296,Choose the correct capitalization.,I usually go to emporium mall on Wednesday.,I usually go to Emporium Mall on Wednesday.,i usually go to emporium mall on Wednesday.,I usually go to Emporium Mall on wednesday.,A
297,"""Pro bono publico"" means:",Against the public interest,Public involvement,For the public good,Public demands,C
298,He tames animals because he ____.,is fond of them,hates them,seldom loves them,None of these,A
299,A place where dogs are kept is called a:,Arsenal,Kennel,Burrow,None of these,B
300,"Choose the correct meaning of the idiom: ""A Gordian Knot.""",A piece of rope,An easy task,Difficult or complex problem,None of these,C
301,Select the correct sentence:,Do not hold my hand so tightly.,Do not pat my hand so tightly.,Do not grip my hand so tightly.,Do not hold my hand so tight.,A
302,Euphonious is the opposite of:,Concordant,Lethargic,Harmonious,Cacophonic,D
303,The synonym of modify is:,Subscribe,Change,Bring together,None of these,B
304,"To ""shell out"" means to ____.",Receive,Take,Spend money,Enjoying,C
305,Choose the meaning of the Urdu word: 'Iztarar',Restlessness,Forbearance,Anguish,All of a sudden,A
306,Choose the best Urdu translation from the given options: Man of parts.,Qabil-e-qubool,Alag raye rakhne wala,Ba salahiyat,Qabil bharosa,C
307,"Change the narration: Kiran said to Sana, ""Let us go out for a walk.""",Kiran told Sana to go out for a walk.,Kiran told Sana that they must go out for a walk.,Kiran urged Sana that they must go out for a walk.,Kiran proposed to Sana that they should go out for a walk.,D
308,I congratulated him ____ his success.,On,At,In,From,A
309,Choose the antonym of Abolish:,Repeal,Eliminate,Conserve,Negate,C
310,Which part of speech is used to join two clauses?,Adjective,Conjunction,Adverb,Preposition,B
311,A gentleman ____ his servant.,never abuses,never abuse,has never abused,None of these,A
312,Choose the synonym: Bellicose,Stylish,Beautiful,Warlike,None of these,C
313,Devoid means:,Including,Fraud,Correlating,Lacking,D
314,It is time we ______ out.,go,went,gone,None of these,B
315,Friendly is which part of speech:,Adjective,Pronoun,Conjunction,Interjection,A
316,Once in a blue moon means ____.,Very Strangely,Very Rarely,Very Often,None of these,B
317,"______ 600 and 800 B.C Olympics were held in Athens, Greece.",During,From,Among,Between,D
318,Fill in the blank: Have you ridden on ____ camel?,the,an,a,None of these,C
319,Each one of them ____ a pencil.,has,were,was,None of these,A
320,Choose the correct spelling of the underlined word. We're hoping for a new beginninge in this city.,begining,begginning,beginning,beginnig,C
321,The wages of sin ____ death.,is,are,by,None of these,A
322,"The idiom ""Out of the blue"" means:",Higher than sky,Once upon a time,An unexpected way,Many times,C
323,My father is so poor ______?,To get medical help for my mother,That he cannot buy food for us,To send me to school,None of these,B
324,Select the pair which has the same relationship. Pawpaw and Orange are fruits; Onion is a:,Mango,Fruit,Vegetable,Tomato,C
325,Vulgar means:,Reprieve,Crude,Repress,None of these,B
326,"Select the most appropriate synonym of the given word ""Transmit"".",Accept,Catch,Convey,Receive,C
327,Choose the synonym: Retaliation,Revenge,Pardon,Condonation,None of these,A
328,Identify the underlined parts of speech: He also likes to eat strawberries.,Noun,Adverb,Adjective,Verb,B
329,Select the synonym of the given word VIRTUE:,Faith,Vice,Iniquity,Goodness,D
330,"Change the sentence into Passive Voice: ""Who teaches you English?""",By whom were you taught English?,By whom are you taught English?,English is taught by whom?,By whom has English been taught?,B
331,Change the voice (Active to Passive): The wind blew our big oak tree down last night.,Our big oak tree was blown down by the wind last night.,Our big oak tree had blown down in the wind last night.,Our big oak tree blew down in the wind last night.,Our big oak tree is down in the wind since last night.,A
332,Choose the correct spelling:,Occassionally,Occasionally,Occasionaly,Ocassionally,B
333,Fill in the blank: A book is known by its ____:,color,cover,size,None of the above,B
334,A person who talks in his/her sleep is called a ____?,Bourgeois,Somniloquist,Ventriloquist,Insomnist,B
335,Her parents went to Karachi _______ train?,From,To,By,None of these,C
336,Let sleeping dogs lie:,to avoid restarting a conflict,to avoid disturbing someone,to care for dogs,to kill the sleeping dogs,A
337,We took a test yesterday. This type of sentence is:,Simple,Declarative,Imperative,Exclamatory,B
338,The synonym of Moribund is:,Thriving,Recovering,Dying,None of these,C
339,"What is the antonym of ""abrupt""?",Gradual,Rude,Faulty,Gruff,A
340,Synonym of BEFIT,Upset,Unnecessary,Suitable,Simple,C
341,Choose the correct preposition. The old man is blind ______ one eye.,to,in,of,by,B
342,Choose the correct sentence.,I have two brother in law.,I have two brothers in law.,I have two brothers in laws.,None of these,B
343,"Find the correct indirect sentence: Nazir said, ""I did my duty with full justice.""",Nazir told that he had done his duty with full justice,Nazir said that he had done his duty with full justice.,Nazir said he had done his duty with full justice.,Nazir told that he did his duty with full justice,A
344,These books are yours and ____.,hers,her,she,None of these,A
345,Complete the proverb: There is no place like ____,School,Office,Home,Park,C
346,"Change the voice of: ""She must be helped by me.""",I shall be helped by her,I must help her.,I have helped her.,None of these,B
347,What is the synonym of AMBIGUOUS?,Limpid,Transparent,Lurid,Unclear,D
348,Tick the correct pair rehearsal-performance:,Party arrangement,Engagement-marriage,"Act, belief",All of the above,B
349,Prosaic means:,Good,Dull,Beautiful,Graceful,B
350,The synonym of Fable is:,Allegory,Truth,Sense,None of these,A
351,The antonym of Adept is:,Bleak,Wizard,Unskilled,None of these,C
352,Fortune favors the ______.,Brave,Modest,Sharp,Intelligent,A
353,"The correct synonym for ""grisly"" is:",Stuff,Hatred,Disgusting,Random,C
354,____ :: Static :: Deficient : Complete (choose the word that best completes the comparison),Climbing,Alive,Kinetic,Electric,C
355,"What does the idiom ""To cut a long story short"" mean?",Tell the story briefly,Come to the point,Miss the main points,None of the above,A
356,Change voice: Welcome your friend.,Let your friend be welcomed.,Let your friend be welcome.,May your friend be welcomed.,None of these,A
357,"'""To end in smoke"" means:",to make completely understood,to destroy or ruin oneself,to excite great applause,to overcome someone,B
358,Match the following English proverb with its Urdu equivalent: A rolling stone gathers no moss.,"Baghal mein chhuri, munh mein Ram Ram",Dhobi ka kutta na ghar ka na ghaat ka,Aagay daud peechay chhor,Aik miyaan mein do talwarein nahi sama sakteen,B
359,Choose the correct sentence.,Pakistan and India is poor.,Both Pakistan and India are poor.,"Pakistan, as well as India, is poor.",None of these,B
360,____ Turkish delegation including two persons ____ visiting Pakistan.,The/are,A/is,The/is,None of these,B
361,I wish my father ____ alive today.,was,were,is,None of these,B
362,"Change the voice: ""I had hoped my door would be locked by them, but they didn't.""","I hoped that my door would be locked by them, but it was not.","I had hoped that my door would be locked by them, but it was not.","I had hoped that my door will be locked by them, but it was not.",None of these.,B
363,The soldiers fought ____ last man.,Up to,Till,Until,Against,B
364,Fill in the blank with a suitable article: Please close ____ window. It's cold in here.,A,An,The,Article not required,A
365,The antonym of Endear is:,Estrange,Bind,Prize,None of these,A
366,I saw ____ one-eyed person.,an,a,to,None of these,B
367,Change to direct speech: The boy exclaimed with joy that they had won the match.,"The boy said, ""Hurrah! We have won the match.""","The boy said, ""We have won the match.""","The boy said, ""Hurrah! We won the match.""",None of these,A
368,The synonym of Cheeky is:,To mark the thumb on a legal paper,Impudent,An easy choice,None of these,B
369,Punctuation is the series of:,Norm,Convention,Symbols,Letters,C
370,Each one of ____ will design suits tailored to ______ strength and weaknesses.,us/our,our/us,them/their,None of these,A
371,Choose the voice of the following sentence: A present has been bought for our teacher.,We bought a present for our teacher.,They have bought our teacher a present.,They bought a present for our teacher.,We have bought a present for our teacher.,D
372,"Change the Voice of the following sentence: ""Sweets are not liked by us.""",We do not like sweets,Sweets have not been liked by us,We are not liking sweets,None of these,A
373,The antonym of Pleasant is:,Amiable,Agitated,Friendly,None of these,B
374,A dream transformed ____ reality by dint of hard work.,into,in,to,None of these,A
375,Choose the correct sentence.,Two boys are helping each other.,Two boys can helping each other.,Two boys are helping one another.,None of these,A
376,CV or curriculum vitae is very often used; from which language is the term curriculum vitae derived?,French,Greek,Latin,German,C
377,Complete the proverb: Don't put all your eggs in ____?,One basket,Fridge,Jar,Pane,A
378,"In the sentence ""The son amused himself,"" ""himself"" is a:",Noun,Adverb,Pronoun,None of these,C
379,Choose the correct synonym of Aficionado:,Novice,Rival,Devotee,Agent,C
380,"Indicate the indirect form: Saleem said, ""I do not eat mangoes.""",Saleem said he did not eat mangoes.,Saleem said that he did not eat mangoes.,Saleem said that he does not eat mangoes.,Saleem exclaimed that he does not eat mangoes.,B
381,The analogy Chide:Pillory is similar to:,Referee: Final,Intransigent: Control,Caution: Warning,Humor: Mollycoddle,D
382,This work is ____ his capacity.,beyond,under,over,in,A
383,"As there were no buses, she ______ home last night.",Had to walk,had to walked,has to walk,None of these,A
384,Antonym of 'Static' is:,Monotonous,Undeviating,Mobile,Constant,C
385,"Fill in the blank: ""He knocked ____ two bottles of milk in ten minutes.""",Down,About,Against,Up,A
386,Choose the correct statement:,"I met a beautiful English, woman.",I met a beautiful English woman.,"I met a beautiful, English, woman.","I met a beautiful, English woman.",D
387,Monkeys live ____ the tree.,into,by,over,None of these,D
388,To 'nip it in the bud' means to _______?,Encourage something,Prevent it at the start,Expect greatness from it,None of these,B
389,Find out the word followed by appropriate preposition and fill in the blank space. The defense of the oil installation had been assigned ______ my regiment.,Assigned to,Assigned into,Assigned with,None of these,A
390,"'Change the voice (active to passive): I had hoped that they would fix my locker while I was away, but they didn''t.","I hoped that my locker would be fixed while I was away, but it wasn't.","I expected that they would fix my locker while I was away, but they didn't.","I had hoped that my locker would be fixed while I was away, but it wasn't.","I hope my locker to be fixed while I am away, but they haven't.",C
391,"Idiom ""A slap on the wrist"" means:",Hard Punishment,Beating Someone,Warning or Small Punishment,Make someone sad,C
392,______ describe only the state rather than the action.,Intransitive,Transitive,Stative,None of these,C
393,"'Choose the correct antonym for ""Infallible"":",Imperfect,impeccable,Flawless,Reliable,A
394,"Change narration: Murad said, ""I completed my master last year"".",Murad said that he had completed his master the previous year.,Murad said that he have completed his master the previous year.,Murad said that he is completed his master the previous year.,None of these,A
395,You have no business to ____ pain on a weak and poor person.,Put,Force,Direct,None of these,D
396,Change voice: Please pick it up.,Please let it be picked up.,You are requested to pick it up.,Let it be picked up.,None of these,A
397,Change the voice: Do you understand what I mean?,What I mean is understood by you?,What I mean is that understood by you?,Is what I mean is understood by you?,None of these,D
398,Choose the best meaning of the idiomatic phrase: A lion's share,The part of a lion,The share of a lion,Major part,The lion's escape,C
399,"The south of Pakistan is coastal, ______ the north is mountains.",because,whereas,so,None of these,B
400,He ____ his family to live alone.,Exile,Banished,Deserted,None of these,C
401,Choose the correct meaning of To turn down:,Give up,Reject,Sink,Follow,B
402,"The antonym of ""AFFLUENCE"" is?",Dearth,Trash,Indignant,Pungent,A
403,Antonym of Spendthrift is:,Mean,Bold,Cautious,Miser,D
404,"Mark the meaning of idiomatic phrase: ""The Alpha and Omega"".",A Greek song,A Shakespearean play,Beginning and end,A Swiss Watch,C
405,Synonym of pensive:,Gleeful,Cunning,Thoughtful,Rough,C
406,I could not help ____ when you fell down.,laughed,to laugh,laughing,at laughing,C
407,That policeman is a friend of mine. Identify the part of speech of underlined word.,Adjective,Adverb,Pronoun,Verb,C
408,What is the synonym of Lacerate?,Mutilate,Healed,Perfect,Fixed,A
409,Select the correct option: Her economic situation has got ______ worse since she gave up her job because of her illness.,More,So,As,Even,D
410,The teacher turned ____ his request.,off,down,out,None of these,B
411,Change of voice: : She is singing the song.,The song is sung by her.,The song has been sung by her.,The song is being sung by her.,The song was being sung by her.,C
412,Fill in the blank with a suitable preposition: She deprived her husband ____ all he had.,of,with,to,from,A
413,Correct the following: You had better looked for some other options.,You had better look for some other options.,You had better looking for some other options.,You had better looked for some other options.,None of these,D
414,She came later than ____.,I,me,myself,None of these,D
415,The meaning of the Proverb You scratch my back and I'll scratch yours is:,"If you do me a favor, I'll return it.",Pre-conventional morality,Realism,Not related to moral concern,A
416,Incision : Scalpel :: ______ : ______,Furrow : Plow,Cut : Saw,Hospital : Patient,None of these,D
417,He was accused _____ negligence.,for,of,with,None of these,B
418,"The sentence given below has a blank. Below the sentence are given four options, one of which can fill the blank to make it complete and meaningful. Spot it. Either you or I ______ responsible for that.",had been,am,have been,None of these,B
419,Answer the following question on correct punctuation usage: My house is much larger than ______.,You's,Your's,Yours,None of these,C
420,Pick out the most effective word from the given words to fill in the blank to make the sentence meaningfully complete: His interest in the study of human behavior is indeed very ______.,Strong,Large,Broad,Deep,D
421,"Replace the underlined word in ""He is very obliged:""",much,many,so,None of these,A
422,Fill in the blank: Everybody blamed him ____ the accident?,about,for,over,to,B
423,Synonym of coagulate is:,to melt,Solidify,Stem,None of above,B
424,Match the following English Proverb with Urdu equivalent: A guilty conscience needs no accuser,Straw in the beard of a thief,You're neither lame nor do you owe a loan,Something fishy,"Small mouth, big talk",A
425,"The idiom ""To bury the hatchet"" means:",To make peace,To make a foolish choice,To make a wrong decision,To lose something,A
426,Which part of speech can form a complete sentence on its own:,Verb,Adverb,Conjunction,Interjection,D
427,Complete the analogy: Lion : Carnivore ::,Granivore : Reptile,Omnivore : Beetle,Hen : Herbivore,None of these,B
428,The antonym of Felicity is ______?,Powerful,Narrow,Opaque,Sorrow,D
429,Look ____ that word in the dictionary.,For,Up,In,None of these,B
430,A conjunction which expresses an inference is called an ______ conjunction.,Illative,Cumulative,Correlative,None of these,A
431,Choose the Synonym of PESSIMIST:,Cynic,Terrible,Arrogant,Immoral,A
432,Milk is to white as the sky is to ____?,Red,Blue,Green,Black,B
433,"There are two students in my class, ____ boy and ____ girl.","the, a","a, a","an, a","the, an",B
434,Choose the correct meaning of the idiom: 'To add fuel to the fire',Make the fire burn brightly,Prevent fire from dying out,Make things worse,None of these,C
435,Change voice: Who is knocking at the door?,The door is being knocked by whom?,By whom is the door being knocked at?,By whom is the door being knocked?,The door is being knocked at by whom?,B
436,The meaning of the idiom 'Kick the Bucket' means:,To kill,To die,To be successful,To achieve a goal,B
437,"""RSVP"" is written at the end of a formal invitation card. It is an abbreviation of an expression used in which language?",Latin,English,French,Italian,C
438,"At first, he didn't agree, but in the end, we managed to bring him ____ to our point of view.",Up,Round,Back,None of these,B
439,Choose correct antonym: Meticulous,Ruler,Honest,Careless,None of these,C
440,What is the antonym of 'detest?,Reject,Deny,Adjacent,Admire,D
441,I like to meet ____ friends but sometimes I like to be ____.,me/myself,my/myself,my/alone,None of these,C
442,I don't mind staying home to take care of the kids ____ you are easy.,While,Despite,Provided,None of these,C
443,What is meant by operationalization?,Algebra concepts,Social benefits,Abstract concepts,None of these,C
444,One who does anything for money is called a:,Mercenary,Philanthropist,Altruist,Idealist,A
445,Correction of adverb: Let's play nice.,Let's play nicely.,Nicely let's play.,Let's nicely play.,None of these,A
446,Choose the correct punctuation. History it has been said is the essence of innumerable biographies.,"History, it has been said is the essence of innumerable biographies.","History, it has been said, is the essence of innumerable biographies.","History it has been said, is the essence of innumerable, biographies.",History it has been said is the essence of innumerable biographies.,B
447,"The synonym of ""Impart"" is ______?",Communicate,Inflict,Take sides,Defy,A
448,Change voice: Welcome your friend.,Let your friend be welcomed.,May your friend welcome.,Your friend be welcome.,None of these,A
449,"As paw is to cat, hoof is to:",Sparrow,Duck,Monkey,Horse,D
450,Fill in the blank with the appropriate preposition: It took me ages to find a space ____ park my car.,To,For,About,Of,A
451,"Give the meaning of the idiom ""break out""?",Occur suddenly,Break down,Incomplete,None of these,A
452,Change the voice of the following sentence: Should you look down upon the poor?,Should the poor be looked down upon?,Should the poor be looked down upon by you?,Should the poor looked down upon by you?,None of these,B
453,Place the table 'against' the wall. The underlined word is:,Preposition,Adverb,Verb,Adjective,A
454,"The meaning of ""subway"" is:",Underground path,Down path,Both A and B,None of the above,A
455,Give the meaning of the idiom: To throw down the glove,To resort to wrong tactics,To give a challenge,To accept defeat,To reject the prize,B
456,Choose the antonym of Wholesome:,Refreshing,Wholesome,Unhealthy,None of these,C
457,I watched TV last night but my sister _____.,Hasn't,Didn't,Isn't,Doesn't,B
458,Change Voice: Whom did the rich help?,Whom the rich has helped.,Whom the rich was helped.,Whom the rich have helped.,None of these,D
459,Madness : Brain :: Paralysis : ______,Arms,Body,Nerves,None of these,C
460,"Complete the proverb to make the sentence meaningful: If wishes ______ horses, beggars would ride.",were,was,have,None of these,A
461,He is different ______ the people around him.,from,to,of,with,A
462,The synonym of Quiet is:,Noise,Peace,Polite,Confuse,B
463,"Choose the correct sentence that best represents the reported speech: You said to your father, ""Please grant him leave for some time.""",You advised your father to grant him leave for some time,You requested your father to grant him leave for some time,You told your father to let him leave for a short while,You said to your father to grant you leave for some time,B
464,Fill in the blank with a suitable word: He was fined Rs. 500 for _____ driving.,Careless,Hasty,Uncontrollable,Reckless,D
465,"Synonym of ""SUBSEQUENT"" is:",Following,Reversible,Doubtful,Plentiful,A
466,Lenient means:,Rude,Harsh,Obstinate,Easy way,D
467,Choose the correct preposition: How do I get to the station? Turn left ____ the traffic lights.,At,On,In,Of,A
468,"Considering new advancements in technology, it is _______ how many people are _______ accepting new digital tools in their daily lives.","Remarkable, Resistant","Tremendous, Hesitant","Unsurprisingly, Reluctant",None of these,A
469,Farmers expecting that crop will be profitable ____ locust attack.,Till,Unless,Until,None of these,B
470,"for the reported speech. Tariq said, ""Hurrah! I have won the match!""",Tariq exclaimed with joy that he had won the match.,Tariq said with joy that he had won the match.,"Tariq exclaimed with joy, he had won the match.",Tariq exclaimed with joy that he has won the match.,A
471,"We don't want to leave early, but they ______.",Does,Have,is,Do,D
472,"Choose the word that best completes the meaning of the sentence: Behaving in a ______ and serious way, even in a ______ situation, makes people respect you.","calm, difficult","squally, astounding","silly, sound","flamboyant, tricky",A
473,"Choose one-word substitution for ""A part of a word that can be pronounced separately"":",Sibilant,Particle,Syllable,None of these,C
474,"On the day of Eid, some people come ____ the prayer ground.",at,to,in,None of these,B
475,"Change the voice: ""Open the window.""",Let the window be open.,Let the window be opened.,Let the windows be opened.,None of these,B
476,Which punctuation mark is used to indicate the end of declarative sentence.,Full stop,Exclamation point,Question mark,None of these,A
477,Tick the antonym of Impeccable:,Flawed,Flawless,Contorted,None of above,A
478,This merchant deals ____ silk goods.,with,about,for,in,D
479,Change the Voice of the following sentence: Does she write a letter?,Is a letter written by her?,Is she writing a letter?,A letter is written by her,Has the letter been written by her?,A
480,He ____ reading and thinking while he ____ it before.,Kept/ had read,Keep/ had read,Kept/read,None of these,A
481,Correct the following sentence by identifying the right option: My father work in a bank in Frankfurt.,My father works hard in a Frankfurt bank.,Does my father work in a bank in Frankfurt?,My father works in a bank in Frankfurt.,Where does my father work in a bank in Frankfurt?,C
482,Choose the correct analogy for: Graceful : Movement :: ?,Articulate : Speech,Fastidious : Grime,Humorous : Laughter,Servile : Rebellion,A
483,Choose the incorrect spelling:,Hallucinations,Reverberations,Transpyre,Rejuvenation,C
484,I always have lunch _______ my office.,In,At,Of,Near,B
485,I met _____ European.,a,an,the,None of these,A
486,Choose the correct synonym: Haggard,Healthy,Flabby,Unworn,Exhausted,D
487,"Change narration: He said to me, ""Why are you late?""",He asked me why I was late.,He said to me why I was late.,He told me why I was late.,None of these.,A
488,Change the voice: Jack may solve this problem.,This problem might be solved by Jack.,This problem may be solved by Jack.,This problem has been solved by Jack.,None of these,B
489,"The meaning of ""Subway"" is:",Underground passage,Under a Tunnel,Under the Ground,None of these,A
490,Which of the following is an example of a compound-complex sentence?,"She likes apples, and he likes oranges.","While she was reading, he was writing, and they both enjoyed their tasks.",He went to the store but forgot to buy milk.,"Because it rained, the match was postponed.",B
491,Choose the correct meaning of: Hide one's light under a bushel,To save electricity,To conceal one's talents,To avoid limelight,None of these,B
492,Choose the antonym: Transience,Slowness,Permanence,Lack of confidence,None of these,B
493,Choose the word that is opposite in meaning to the capitalized word: BACKWARD,Soft,Intellectual,Pious,Developed,D
494,This work is _ his capacity:,Over,Away,Beyond,Beneath,C
495,Select the correct sentence:,The teacher beat me by the stick.,The teacher beat me by a stick.,The teacher beat me with the stick.,The teacher beat me with a stick.,D
496,Find the appropriate words for: Make ______ while the sun shines.,hay,say,bay,None of these,A
497,Students stopped _______ noise when the teacher came in.,make,to make,making,to made,C
498,A bad workman __________ with his tools.,Quarrels,Plays,Works,Fights,A
499,''Take a leaf out of someone's book'' means what?,To snatch something,Imitate or emulate someone in a particular way,To cheat,None of these,B
500,They argue about everything _______ the bitter end.,to,in,till,for,C
501,What is the meaning of the underlined word: I will pencil you in on Tuesday.,Appointment,Move,Shift,None of these,A
502,PORK : PIG ::,roaster : chicken,mutton : sheep,steer : beef,None of these,B
503,"The antonym of ""Bane"" is:",Blessing,Ruin,Despair,Trial,A
504,Choose the synonym of Devilish:,Virtual,Satanic,Simple,None of these,B
505,Which one is not an open class part of speech:,Noun,Verb,Pronoun,Adverb,C
506,Complete the proverb: An early bird catches the ______.,Worm,Victim,Success,Task,A
507,Use the correct preposition in the blank. I shall abide ______ my promise.,To,With,By,On,C
508,I have no pride ____ my qualification.,in,on,to,None of these,A
509,"His office is always in apple-pie order. What does the idiom/phrase ""apple-pie order"" mean?",Neat & tidy,Disordered,Mismanaged,Ornamental,A
510,What is the synonym of Ostensible?,Apparent,Latent,Opposite,None of these,A
511,She comes ____ really well on television.,in,across,express,None of these,B
512,"Select the meaning of the idiom in double quotes from the given options: To ""Jump on the bandwagon"" means to:",Continue,Rest,Join in,None of these,C
513,Choose the Antonym of Facsimile:,Reproduction,Sincere,Original,Engineered,C
514,"Change the narration: He looked at the boy sternly and asked him, ""What did you run away for?""",He looked at the boy sternly and enquired of him what he had run away for.,He looked at the boy sternly and asked him that what he had run away with.,He looked at the boy sternly and asked him what he had run away for.,He looked at the boy sternly and asked him what had made him run away.,C
515,Choose the sentence with the correct use of capital letters:,"The Polar Expedition, the world's first cruise ship, is all set to travel to the North Pole.","The polar expedition, the world's first Cruise ship, is all set to travel to the north pole.","The Polar Expedition, the World's first Cruise Ship, is all set to travel to the North Pole.","The Polar Expedition, the world's first cruise ship, is all set to travel to the North Pole.",A
516,"Upon inquiry, I found out that I had ______ the car.",Mistake,Mistaken,Mistook,None of these,B
517,She is awaiting ______ her result.,of,No Preposition needed,to,by,B
518,"Choose the correct Antonym of ""Liberty""?",Freedom,Recovery,Delivered,Slavery,D
519,Change voice: Were the clothes dried in the lawn by mother?,Did the mother dry the clothes in the lawn?,Does the mother dry the clothes in the lawn?,Did his mother dry the clothes in the lawn?,Had the mother dried the clothes in the lawn?,A
520,The idiom 'As the crow flies' means:,Indirect,Impossible,Straight,None of these,C
521,The stars are immense balls of fire. (Identify the meaning of 'immense'):,Tiny,Huge,Similar,None of these,B
522,"The synonym of ""Churlish"" is:",Brave,Shy,Uncivilized,Foolish,C
523,Keep a straight face means:,remain silent,remain serious,remain mute,None of these,B
524,The synonym of Abominable is:,Good,Admirable,Awful,None of these,C
525,Fill in the blank: I like mangoes. (Change voice),Mangoes is liked by me.,Mangoes were liked by me.,Mangoes are liked by.,Mangoes are liked by me.,D
526,Choose the correct article: Don't forget to buy ____ flowers on your way home.,An,A,The,Article not required,C
527,You'd better go to sleep; the plane ____ at 7:00 p.m.,departs,leave,arrival,None of these,A
528,"The play ""Arms and the Man"" is written by?",Shakespeare,Henrik Ibsen,George Bernard Shaw,None of these,C
529,The meaning of the idiom 'At stake' is?,Very low,In danger,At the top,Appropriate,B
530,"What is the antonym of ""Vindictive""?",Careless,Forgiving,Revengeful,Refined,B
531,Fill in the blank so as to make the sentence complete and meaningful: His idleness accounts ____ his poverty.,For,Into,In,At,A
532,It is high time to do something. Choose the correct meaning of this sentence:,It is already late and action is urgently needed,Appropriate time,Desired time,Time is over,A
533,"Match the following English proverb with its Urdu equivalent: More haste, less speed.",Baghal mein chhuri munh mein Ram Ram,"Dhobi ka kutta, ghar ka na ghaat ka",Aagay daur peechay chhor,Taali aik haath se nahi bajti,C
534,The antonym of BLOOMING is:,Fading,Sad,Quiet,Sprouting,A
535,The synonym of ambiguous is:,Vague,Plain,Clear,None of these,A
536,The new information on dengue virus caused panic in the public and government ______.,Like,Likely,Alike,Dislike,C
537,Choose the correct analogy: Guile: Ingenious:,Wise: Crooked,Courage: Timorous,Denote: Burden,None of these,B
538,"Choose the correct Indirect Narration of: He will say, ""I did not know it.""",He will say that he did not know it.,He would tell that he did not know.,He asked that if he knows him.,None of these,A
539,Choose the correct preposition: Look! There is a big spider ____ the ceiling.,At,In,On,Of,C
540,A place where leather is tanned is called a:,Tannery,Casino,Brewery,Workshop,A
541,Magisterial means:,authoritative,royal,majestic,regal,A
542,Expedite means:,expedition,hasten,expedient,practical,B
543,A person who loves mankind:,Philanthropist,Anthropologist,Optometrist,None of these,A
544,Antonym of Fresh:,New,Stale,Inert,None of above,B
545,"Match the following English proverb with its Urdu equivalent:\n""All are not saints that go to church.""",Dhobi ka kutta na ghar ka na ghat ka,Taali aik haath se nahi bajti,"Baghal mein chhuri, munh mein Raam Raam",Neki kar darya mein daal,C
546,Choose the correct capitalization:,I am going to Allama Iqbal International Airport to receive Uncle Usman.,I am going to Allama Iqbal International Airport to receive uncle Usman.,I am going to allama iqbal international airport to receive uncle Usman.,None of these,A
547,Complete the sentence: A: ______? B: I'm going to study in the library.,What do you usually do at the weekend?,What are you doing now?,I am watching TV.,None of these,B
548,Small talk means:,To praise,A discussion carried for a long time,A brief discussion,A debate,C
549,"The meaning of the idiom ""Laugh in one's sleeves"" is:",To laugh secretly,To laugh openly,To laugh at some weak,To laugh occasionally,A
550,I cannot come to see you ____ tomorrow.,By,Till,Until,Unless,C
551,The antonym of Deny is ______?,Block,Acknowledge,Prevent,Check,B
552,I am ____ to the weekend.,Look forward,Look forwarded,Looking forward,None of these,C
553,Akbar will look _______ my work in my absence.,Into,for,after,down upon,C
554,We tried to tide ______ our difficulties.,Over,By,On,Into,A
555,Translate from Urdu to English: 'Tazabzab',Tussle,Consultation,Truce,None of these,A
556,Select the pair which has the same relationship. GRAIN:SALT,shard: pottery,shred: wood,blades: grass,None of these,A
557,"What is the meaning of ""in lieu of""?",Further,Instead of,Additionally,Along with,B
558,Which is the correct sentence?,Sceneries of Kashmir are beautiful.,The scenery of Kashmir is beautiful.,The scenery of Kashmir are beautifuls.,The scenery of Kashmir was beautiful.,B
559,"What is the meaning of the idiom ""A chip off the old block""?",A piece of wood,An old friend,Characteristics of one's ancestors,A good bargain,C
560,"Change of speech: : Fatima said, ""I am now in the medical college.""",Fatima told that she is now in the medical college.,Fatima told that she was then in the medical college.,Fatima told that she was in a medical college now.,None of these,B
561,Choose the ONE from the following options which exhibits the same analogy as established in the last two words: Forgo : ______; Undo : Reverse,Go,Begin,Renounce,Forget,C
562,Gerbil is a kind of:,Kangaroo,Rodent,Elephant,Deer,B
563,Select the sentence with correct use of capital letters.,The Badshahi Mosque is a Mughal-era congregational mosque in Lahore.,The Badshahi Mosque is a Mughal-era congregational Mosque in Lahore.,The badshahi Mosque is a Mughal-era congregational mosque in lahore.,None of these,A
564,Change the voice of the following sentence: The key was left for you at the reception desk.,The driver ______ at the reception desk.,I left the key for you.,Had left the key for you.,None of these,D
565,The antonym of Entrench is:,Destroy,Station,Lodge,lodge,A
566,The synonym of Adjacent is:,Apart,Remote,Alongside,None of these,C
567,Choose the best English translation of the phrase: Khumiyaza bhugatna,At daggers drawn,To bear the expenses,To tolerate,To pay through the nose,D
568,The antonym of Ashamed is:,Guilty,Sheepish,Proud,None of these,C
569,A person who is wealthy and has a high status is called a:,Boss,Nabob,Master,None of these,B
570,Father ____ me not to go out in the cold.,Adviced,Advised,Advice,None of these,B
571,"He said to me, ""Will you help me?""",He asked me whether I would help him.,He asked me whether I will help him.,He asked me whether I would help him.,None of these,A
572,Choose the best antonym of DEMUR:,Dissent,Accept,Obstreperous,None of these,B
573,Fish and guests stink after:,Two days,Three days,Four days,None of the above,B
574,Amina is afraid ____ spiders.,for,of,to,None of these,B
575,"'Choose the correct meaning of the idiom ""A Gordian Knot"":",A piece of rope,An easy task,Difficult or complex problem,None of these,C
