Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
193,"Moti samajh ke shaan-e-karimi ne chun liye, qatre jo thay mere arq-e-infi'aal ke yeh sher kis ka hai?",Wasif Ali Wasif,Allama Iqbal,Iftikhar Hussain,In mein se koi nahi,B
194,Main aap ka........ hoon.,Mashkoor,Mamnun,Mashkoor o mamnun,In mein se koi nahi,B
195,Aoodi Hindi ka majmua hai?,Ghazalon,Shairi,Khutoot,In mein se koi nahi,C
196,Kis shair ne 1825 mein maktub nawisi se mutaliq Farsi mein aik risala likha?,Mirza Ghalib,Momin Khan Momin,Sir Syed Ahmed Khan,Abul Kalam Azad,A
197,"Dam-e-ruqhsat woh chup rahe Abid, aankh mein phailta gaya kajal, yeh sher kis ka hai?",Aziz Ahmed,Muneer Niazi,Syed Abid Ali Abid,In mein se koi nahi,C
198,Fiqra mukammal karein: Usay qay ____ to bahar chala gaya.,Lagi,Pari,Hui,In mein se koi nahi,C
199,Urdu ko kis daur mein sarkari zaban ka darja mila?,Mughal dour mein,British dour mein,Sikh dour mein,In mein se koi nahi,B
200,"Woh ghadi jis ka intezaar tha, ____ .",Aan pohanchi,Aapohanchi,Aan pohoncha,In mein se koi nahi,B
201,Sindh mein Urdu nazriya kis ne diya?,Syed Sulaiman Nadvi,Nabi Bakhsh Baloch,Abdullah Haroon,In mein se koi nahi,A
202,"Akhbar ""Comrade"" kis ne jari kiya?",Molana Zafar Ali Khan,Molana Muhammad Ali Johar,Molana Abul Kalam Azad,Molana Hasrat Mohani,B
203,"""Sabz qadam hona"" muhawara hai, iska mafhoom kya hai?",Mubarak hona,Chaaron taraf sabza hona,Manhoos hona,In mein se koi nahi,C
204,Paidha uthana ka kya matlab hai?,Kisi ke kaam aana,Kisi mushkil kaam ko sar anjam dena,Kisi ki parwarish ka zimma lena,In mein se koi nahi,B
205,Urdu ki Jane Austen kisay qarar diya jata hai?,Bushra Rehman,Parveen Shakir,Bano Qudsia,Hajra Masroor,A
206,Kasheeda khaatir ki tarkeeb ka mafhoom hai?,Khush hona,Naraz hona,Pareshan hona,In mein se koi nahi,B
207,Daar-ul-Saltanat qawaid ki ro se kya hai?,Ism-e-Zarf-e-Makan,Ism-e-Lamakan,Ism-e-Bayan,In mein se koi nahi,A
208,Ilm-e-Arooz ke mutabiq bahr ya buhoor ke arkaan mein agar koi do harfi lafz aa jaye kehlata hai?,Sabab,Radeef,Rukn,In mein se koi nahi,A
209,Durust zarb-ul-misal kaunsi hai?,Parhe na likhe naam Muhammad Alam,Parhe na likhe naam Ilm Deen,Parhe na likhe naam Fazil,Parhe na likhe naam Muhammad Fazil,D
210,Lit o laal karna se kya murad hai?,Bura bhala kehna,Shekhi maarna,Tal matol karna,In mein se koi nahi,C
211,"Zarb-ul-masl mukammal kijiye: ""Subah Banaras sham ________?""",Kashmir,Agra,Punjab,Oudh,D
212,"Mashhoor Hamd ""Wohi Khuda Hai"" kis shair ki hai?",Ijaz Rehmani,Muzaffar Waris,Riaz Majeed,Yusuf Memon,B
213,"""Timsah bahaana"" muhawra hai, iska mafhoom kya hai?",Pani bahaana,Pani mein kaaghazi kashtiyan chalaana,Jhoot moot ka rona,Phoot phoot kar rona,C
214,"""Aatish Kada"" kis mashhoor shair ka majmua-e-kalaam hai?",Allama Iqbal,Mirza Ghalib,Altaf Hussain Hali,Dr. Muhammad Deen Taseer,D
215,Matla ghazal ka kya kehlata hai?,Sarbund,Dua,Muqaddama,Naqeeb,D
216,"Jotiyan chatkhana muhawara hai, iska mafhoom hai:",Nai jooti zaib pa karna,Jotiyan baghal mein de lena,Darana dhamkana,Mare mare phirna,D
217,Dehli college kab bana?,1825,1792,1770,In mein se koi nahi,A
218,"""Tot Batot"" ka kirdar kis adeeb ne takhleeq kiya?",Sufi Tabassum,Mukhtar Masood,Pitras Bukhari,Jameeluddin Aali,A
219,"Jagan Nath Azad ki ""Aankhein Tarastiyan Hain"" ka taalluq kis sanf se hai?",Khaaka Nigari,Sawaneh Nigari,Safar Nama,In mein se koi nahi,B
220,Seerat-un-Nabi PBUH kis ne mukammal ki?,Allama Shibli Naumani,Syed Sulaiman Nadvi,Syed Ali Naumani,In mein se koi nahi,B
221,Kaun si zarb-ul-misl durust hai?,Samandar mein rehna aur magarmachh se bair,Jheel mein rehna aur magarmachh se bair,Darya mein rehna aur magarmachh se bair,Talaab mein rehna aur magarmachh se bair,C
222,Ahmad Nadeem Qasmi ka afsana kaunsa hai?,Alhamdulillah,Baghole,Kitba,In mein se koi nahi,B
223,Durust fiqra batain.,Zyada nuqta cheeni na karo,Nuqta cheeni na karo,Behtar zyada nuqta cheeni na karo,In mein se koi nahi,A
224,Rekhta ke maani kya hain?,Bayan karna,Ijad karna,Khush hona,In mein se koi nahi,B
225,Be zabani zaban na ho jaye kis naamwar gulokara ki aap beeti hai?,Kausar Tahreem,Malika Khanum,Malika Pukhraj,In mein se koi nahi,C
226,Molana Room ki qabr ke sath kis Urdu shair ki alamati qabr banai gayi hai?,Faiz Ahmed Faiz,Allama Iqbal,Mirza Ghalib,In mein se koi nahi,B
227,Musaddas ke har band mein kitne misray hotay hain?,Chaar,Paanch,Chay,Aath,C
228,"""Lohe Ayyam"" kis ki takhleeq hai?",Waheeda Naseem,Mukhtar Masood,Samiullah,Shaukat Siddiqui,B
229,"""Gudriya"" kis ne likha?",Muhammad Saleem,Ashfaq Ahmed,Bano Qudsia,Shaukat Siddiqui,B
230,"""Deed-o-aadeed"" se kya muraad hai?",Dekhna bhalna,Nazar churana,Mulaqaat,Mehboob ki soorat dekhna,C
231,Woh nazm jis mein Allah ke barguzida bandon ki tareef ho kehlati hai?,Rubai,Manqabat,Musaddas,In mein se koi nahi,B
232,Bala-e-Taaq rakhna ka kya matlab hai?,Nuqsan pohanchana,Madad karna,Parwa na karna,In mein se koi nahi,C
233,"Kis Urdu naqqad ne ghazal ko ""neem wahshi sanf-e-shairi"" qarar diya?",Professor Iqbal Azim,Naseeruddin Hashmi,Kaleem-ud-Din Ahmed,Dr. A. H. Kausar,C
234,Khabar ki jama hai?,Khabrain,Akhyaar,Akhbar,In mein se koi nahi,C
235,'Urdu shairi ke ilawa Mirza Ghalib ne kis sanf-e-nasr mein naam paida kiya?,Aap Beeti,Khutoot,Dastan,In mein se koi nahi,B
236,Juda gana sher kis se talluq rakhta hai?,Nazm,Marsiya,Qasida,Ghazal,D
237,"""Anarkali"" kis ka mashhoor drama hai?",Agha Hashar Kashmiri,Imtiaz Ali Taj,Amjad Islam Amjad,Rajinder Singh Bedi,B
238,'Bechare log kis ka novel hai?,Dostoevsky,'Muhammad Hameed Shahid,'Hamid Ali,'In mein se koi nahi,A
239,Rabia Basri was born in which Hijri:,85 A.H,90 A.H,95 A.H,None of these,C
240,"Taaq-e-Nisyan pe rakhna, se kya murad hai?",Bhool jana,Yaad rakhna,Wada karna,Wada khilafi karna,A
241,"Kis adeeb ne lisaniyat ko zaban ki paidaish, irtiqa aur mout se mutaliq ilm qarar diya hai?",Majeed Amjad,Muhammad Hussain Azad,Mohiuddin Qadri Zor,In mein se koi nahi,C
242,Sir Syed Ahmed Khan ne kis risalay ka ijra kiya?,Oudh Punch,Urdu-e-Mualla,Tahzeeb-ul-Akhlaq,Ma'arif,D
243,Ibn-e-Batoota ke ta'aqub mein kis ka safar nama hai?,N M Rashid,Mustansar Hussain Tarar,Ibn-e-Insha,In mein se koi nahi,C
244,Abhi to mai jawan hoon written by whom?,Hafeez Jalandhari,Akhtar ul Iman,Waheed Akhtar,None of these,A
245,Allama Iqbal ki kaunsi kitaab ma'ashiyat ke mutaliq hai?,Ilm-ul-Iqtisad,Asrar-e-Khudi,Zarb-e-Kaleem,In mein se koi nahi,A
246,Fort William College kab bana?,1500,1600,1700,1800,D
247,Maaron ghatna phoote naak se kya murad hai?,Dushmani mol lena,Baat ka ghalat matlab nikaalna,Aankh zakhmi hona,In mein se koi nahi,B
248,"Majeed Amjad ne nazm ""Autograph"" kis cricketer ki tasveer dekh kar likhi?",Javed Miandad,Fazal Mahmood,Abdul Hafeez Kardar,Nazar Muhammad,B
249,"Mashhoor novel ""Raja Gidh"" ki musannifa kaun hai?",Khadija Mastoor,Bano Qudsia,Altaf Fatima,Bushra Rehman,B
250,Bagh-o-Bahar mashhoor dastan hai. Musannif ka naam batayiye:,Meer Aman Dehlvi,Imtiaz Ali Taj,Nazir Ahmad,Agha Hashar,A
251,Bagh bagh hona muhawara hai. Is ka mafhoom kya hai?,Bohat khush hona,Sabza hi sabza hona,Baghon mein ghoomna,Seir o siyahat karna,A
252,Jadeed tanqeed par Urdu ki pehli kitab kaun si hai?,Muqaddama Shaer-o-Shairi,Aab-e-Hayat,Shaer-ul-Ajam,In mein se koi nahi,A
253,Urdu ka pehla drama kaunsa hai?,Anarkali,Andar Sabha,Waris,In mein se koi nahi,B
254,Fort William College ke chapa khana mein Urdu ka rasm-ul-khat kaun sa tha?,Naskh,Koi,Nastaleeq,Nagri,C
255,"Zarb-ul-misl kamar pe pani, baap ka ____.",Bhai,Dada,Dost,Pota,A
256,Ghani ki jama kya hai?,Ghanoon,Ghaniyat,Aghniya,Aghfa,C
257,Mukammal karein: Kaata aur le ______.,Bhaga,Bhagay,Bhagi,In mein se koi nahi,C
258,In mein se zarb-ul-misl kaun hai?,Khudai khawar,Dhoom machana,Boorhi ghori laal lagaam,In mein se koi nahi,C
259,Dil aur Wali ki shayari ka shaair kise kaha jata hai?,Muhammad Hussain Azad,Allama Iqbal,Mirza Ghalib,In mein se koi nahi,A
260,Sanf-e-musaddas mein kitne misray hotay hain?,Chaar,Chay,Aath,In mein se koi nahi,B
261,Novel kis zaban ka lafz hai?,Angrezi,Italwi,Jarman,In mein se koi nahi,B
262,Shaakh-e-taak se kya murad hai?,Mazboot lakri,Angoor ki beil,Qad aawar darakht,In mein se koi nahi,B
263,"""Maghribi tanqeed mein Aristotle ka maqam aaj bhi Buland hai"" yeh qoul kis ka hai?",Ahmad Nadeem Qasmi,Jameel Jalibi,Qamar Raees,Dr. Wazeer Agha,B
264,Mughal daur mein kis zaban ko darbari zaban ka darja hasil tha?,Urdu,Hindi,Farsi,Sanskrit,C
265,"Zaban pe baar-e-Khudaya yeh kis ka naam aaya, ke mere nutq ne bose meri zaban ke liye. Mirza Ghalib ke is sher mein kaun si sanat istemaal hui hai?",Laf-o-Nashr,Tazad,Husn-e-Taleel,In mein se koi nahi,A
266,Wasl ka mutazad kya hai?,Mulaqat,Hijr,Bicharna,In mein se koi nahi,B
267,Bain karna kis shairi sanf ka juz hai?,Masnavi,Qasida,Rubai,In mein se koi nahi (bain karna marsiya ka juz hai),D
268,Hindustan mein Taraqqi Pasand Tehreek ka aaghaz kab hua?,1936,1945,1941,1938,A
269,Kisi doosre shair ke sher ko apni nazm mein daakhil karna kya kehlata hai?,Takhreeb,Tahneed,Tahreer,Tazmeen,D
270,Shairi mein woh khususiyaat jis mein duniya ke har pehlu ko samne rakha jaye?,Lafaniyat,Afaqiayat,Hama giriat,In mein se koi nahi,C
271,Bakhiyay udherna ka kya matlab hai?,Raaz faash kar dena,Bohat tareef karna,Khushamad karna,In mein se koi nahi,A
272,"Aisi sanat jis ke alfaaz hum shakal hon magar maani mukhtalif hon, kehlati hai?",Sanat-e-Tajnis,Sanat-e-Tarsee,Sanat-e-Tazad,In mein se koi nahi,A
273,Radeef ke baghair nazm kya kehlati hai?,Mu'arra,Ghair Mu'arra,Mar'ad,In mein se koi nahi,A
274,"Rajab Ali Baig Sarwar ne ""Alif Laila"" ka tarjuma kis naam se kiya?",Gulzar-e-Sarwar,Sarwar Sultani,Shabistan-e-Sarwar,Fasana-e-Ibrat,C
275,Sajad Zaheer ka naam kis tehreek ke hawalay se liya jata hai?,Taraqqi Pasand Tehreek,Halqa Arbab-e-Zauq,Adabi Duniya,In mein se koi nahi,A
276,Kitbah kis ka afsana hai?,Ghulam Abbas,Ahmed Nadeem Qasmi,Deputy Nazir Ahmed,In mein se koi nahi,A
277,Tota Kahani kis ki dastan hai?,Haider Bakhsh Haidari,Nihal Chand,Meer Aman Dehlvi,Rajab Ali Baig,A
278,"Aawa ye qoum najeeb o charb dast o tar dimaagh, hai kahan roz-e-mukafat aye Khuda-e-dergeer, Iqbal ke is sher mein charb dast se kya murad hai?",Qabil,Hunar mand,Be saleeqa,In mein se koi nahi,B
279,Sukhandan-e-Faris kis ki tehreer hai?,Allama Rashid-ul-Khairi,Muhammad Hussain Azad,Molana Abdul Haleem Sharar,Khawaja Hasan Nizami,B
280,Adab ki woh istilah jis mein alfaaz ko maanoos aur ajnabiyat ke sath likha jata hai?,Dakhliyat,Gharabat,Alaqaiyat,In mein se koi nahi,B
281,"Molana Hali ki taweel nazm ""Musaddas-e-Hali"" ka mauzoo kya hai?",Musalmanon ka tabnak maazi,Mad o jazar-e-Islam,Hayat-e-Tayyiba,Khulafa-e-Rashideen ka zamana,A
282,Durust jumla ki nishandahi karein,Andha kya jaane samundar ki bahaar,Andha kya jaane basant ki bahaar,Andha kya jaane fasl ki bahaar,In mein se koi nahi,B
283,Tanqeed ka naya pas manzar kis ki tasneef hai?,Jilani Kamran,Muhammad Hasan Askari,Meer Taqi Meer,In mein se koi nahi,A
284,Meeraji ki Kuliyat ko kis ne murattab kiya?,Firaaq Gorakhpuri,Niaz Fateh Puri,Ghulam Rasool Mehr,Dr. Jameel Jalibi,D
285,"'""Pait kaatna"" muhawara hai. Is ka mafhoom kya hai?",Akhrajat mein kami lana,Azmoodah kar,Be izzat hona,In mein se koi nahi,A
286,Mundarja zail mein se kaun apni marsiya nigari ke liye mashhoor hain?,Nazeer Akbarabadi,Mir Anees,Mir Taqi Mir,Daagh Dehlvi,B
287,"""Urdu Shayari par aik nazar"" ke musannif hain.",Kaleem-ud-Din Ahmad,Doctor Ibadat Brelvi,Masood Hasan Rizvi Adeeb,Doctor Rauf Parekh,A
288,Imam-ul-khutooth kis shair ko kehte hain?,Hafeez Jalandhari,Meer Taqi Meer,Mirza Ghalib,In mein se koi nahi,C
289,Israr ul Haq kis shair ka asal naam hai?,Fazl Haqqani,Nasir Kazmi,Josh Malihabadi,Majaz Lucknawi,D
290,Jumla mukammal kijiye: Yak na shud ____,Sifar shud,Aik shud,Do shud,Teen shud,C
291,Taraqqi pasand tehreek ka aaghaz kab hua?,1936,1915,1930,1932,A
292,Gard-e-raah kis ki tasneef hai?,Akhtar Hussain Raipuri,Parveen Shakir,Prem Chand,In mein se koi nahi,A
293,Ghubar-e-Khatir sanf ke aitbaar se hai?,Khutoot ka majmua,Khaaka,Sawaneh Nigari,In mein se koi nahi,A
294,Sitara ya Badban ke musannif kaun hain?,Muhammad Hasan Askari,Muhammad Ashfaq,Mustansar Hussain Tarar,In mein se koi nahi,A
295,"Ism-e-ilm ki ro se ""Shams-ul-Ulema"" kya hai?",Luqab,Kuniyat,Khitaab,Urf,C
296,Urdu ke pehle sahib-e-deewan shair kaun hain?,Wali Dakni,Quli Qutub Shah,Saad Suleman,Ameer Khusro,B
297,Kinaya ke lugwi ma'ni kya hain?,Poshida baat,Nabat,Tauseeh,Kalaam,A
298,Mirza Soda ke kis novel ko pehla nafsiyati novel qarar diya gaya?,Badan ka tawaaf,Aag ka Darya,Umrao Jan Ada,Dasht-e-Soos,C
299,"Tehreer mein lafz Mu'taridha ya Jumla Mu'taridha ki wazahat ke liye jo alamat-e-waqf istemal hoti hai, woh kehlati hai:",Waqfa,Rabita,Dawin,Qawsain,D
300,'Risala Tahzeeb-ul-Akhlaq kis risalay ke tarz par tha?,East and West,"Spectator, Tatler",Zamana,In mein se koi nahi,B
301,Pehle sahib-e-deewan shair:,Quli Qutub Shah,Saad Sulemani,Ameer Khusro,In mein se koi nahi,A
302,"""Ya Khuda"" aur ""Maan Ji"" kis ke mashhoor afsanay hain?",Ahmad Nadeem Qasmi,Dr. Ibadat Barelvi,Qudratullah Shahab,Dr. Syed Abdullah,C
303,Mashhoor nazm And-o-Jazar-e-Islam kis ne likhi hai?,Allama Iqbal,Sir Syed Ahmed Khan,Altaf Hussain Hali,Mirza Ghalib,C
304,Dr. Farman Fateh Puri ki is mashhoor tasneef ka naam mukammal kijiye: Urdu shora ke tazkire ____ aur ____,Tazkira Nigari,Nasr Nigari,Nazm Nigari,Tanqeed Nigari,A
305,"Aisa harf ya huroof ka majmua jo aik bama'ani lafz ke peeche lagane se aik naya matlab de, kya kehlata hai?",Sabiqa,Zarb-ul-misl,Rozmarra,Lahqa,D
306,Darj zail mein se Master status kaun sa hai?,Professor,Hamsayah,Baap,Sab,C
307,"Lafz ""Urdu"" sab se pehle kaun si kitaab mein istemal hua?",Sab Ras mein,Tazk-e-Babri mein,Tazk-e-Jahangiri mein,In mein se koi nahi,B
308,Durust talafuz ka intikhab karein?,Assalam o Alaikum,Assalam Alaikum,Salaam Alaikum,In mein se koi nahi,B
309,"Lazim tha ke dekho mera rasta koi din aur, tanha gaye kyu ab raho tanha koi din aur - yeh sher kis ka hai?",Mirza Ghalib,Ahmad Faraz,Nasir Kazmi,Daagh Dehlvi,A
310,Kalma ki kitni aqsam hain?,Do,Teen,Gyarah,No,B
311,"""Musawwir-e-Gham"" kise kaha jata hai?",Rashid Khairi,Sajjad Haider Yaldram,Mirza Muhammad Saeed,In mein se koi nahi,A
312,Durust zarb-ul-misl kaun si hai?,Ghareeb ki joru sab ki khalah,Ghareeb ki joru sab ki bhabhi,Ghareeb ki joru sab ki tai,In mein se koi nahi,B
313,Andher Nagri Chopat Raj ka kya matlab hai?,Apna matlab nikalna,Nakhre rakhna,Adal ki hukmarani,Be-insafi ka daur daura,D
314,"""Abu al-Turab"", ""Abu Huraira"", ""Abu al-Asar"", ""Abu al-Kalam"" wa ghaira, in alfaaz ke ma'navi rishton mein, qawaidi ro se 'Abu' kya hai?",Kunniyat,Urf,Lakab,Khitab,A
315,Allama Iqbal ki kaun si kitaab mein un ka Urdu aur Farsi kalam akhatta chhapa hai?,Zarb-e-Kaleem,Armaghan-e-Hijaz,Bang-e-Dara,Baal-e-Jibril,B
316,Mahsooreen ka kya matlab hai?,Qaidi,Phailay huay,Gharay huay,In mein se koi nahi,C
317,Sint sint kar rakhna se kya murad hai?,Chhupa kar rakhna,Hifazat se rakhna,Sab ke samne rakhna,In mein se koi nahi,B
318,"Aatish zair pa, Mard-e-Abresham aur Amar Bel kis ki kitaben hain?",Bano Qudsia,Ashfaq Ahmed,Nasir Kazmi,In mein se koi nahi,A
320,Jameel Jalibi ki kitaab Tareekh-e-Adab-e-Urdu ki kitni jilden hain?,Do,Teen,Chaar,In mein se koi nahi,C
321,""" Aab o dana uth jana "" muhawara hai is ka kya matlab hai ?",Fot ho jana,Jangal mein chale jana,Chalaak hona,In mein se koi nahi,A
322,Rekhtay ke tumhein ustad nahi ho Ghalib yeh sher Mirza Ghalib ne kis ke liye kaha?,Momin Khan Momin,Mir Taqi Mir,Ibn-e-Insha,In mein se koi nahi,A
323,Afsanay ka bawa Adam kis ko kaha jata hai?,Saadat Hasan Manto,Rashid Khairi,Ghulam Abbas,Prem Chand,D
324,"Kis sheer ki amad hai ke run kanp raha hai? is misray mein ""run"" se kya murad hai?",Punjab ki aurat,Maidan-e-jang,Khel ka maidan,Jawan aurat,B
325,"Mashhoor novel ""Khuda Ki Basti"" ke musannif ka naam kya hai?",Waqar Azeem,Shaukat Siddiqui,Aal Ahmad Sarwar,Amjad Islam Amjad,B
326,"Allama Iqbal ki mashhoor nazm ""Khizr-e-Rah"" un ke kis majmua-e-kalam mein hai?",Israr Khudi,Bang-e-Dara,Baal-e-Jibril,Zarb-e-Kaleem,B
327,"Novel ""Aangan"" kis ne likha?",Khadija Mastoor,Jameela Hashmi,Akhtar Raza Salimi,Idrees Azad,A
328,Badshahon ke tazkira ke liye mashhoor kitaab kis ki hai?,Siraj Shams Afif,Mahmood Tabrizi,Waheed Qamar,In mein se koi nahi,A
329,Anwar Masood kis mazmoon ke ustad hain?,Urdu,Farsi,Punjabi,In mein se koi nahi,B
330,"""Hayat-e-Javed,"" written by Altaf Hussain Hali, is on the life of:",Sir Syed Ahmad Khan,Ghalib,Saadi Shirazi,None of these,A
331,Shikwa aur Jawab-e-Shikwa Iqbal ke kaun se kalaam mein hain?,Baal-e-Jibril,Bang-e-Dara,Aab Beeti,Tazkira,B
332,Khoji ka kirdar kis ki takhleeq hai?,Munshi Sajjad Hussain,Ratan Nath Sarshar,Deputy Nazir Ahmad,In mein se koi nahi,B
333,Pakistan mein Urdu ko qaumi zaban kab qarar diya gaya?,1953,1954,1955,1956,D
334,Firdous-e-Bareen kis ka novel hai?,Ahmad Nadeem Qasmi,Ratan Nath Sarshar,Abdul Haleem Sharar,In mein se koi nahi,B
335,Mazmoon Kuttay kis mazah nigar ka shahkar hai?,Mushtaq Ahmed Yousufi,Ibn-e-Insha,Ratan Nath Sarshar,Pitras Bukhari,C
336,Ghalib kahan peda hue?,Agra,Ahmedabad,Vohli,In mein se koi nahi,A
337,Khoji ka kirdar kis ka takhleeq kardah hai?,Munshi Sajjad Hussain,Ratan Nath Sarshar,Deputy Nazir Ahmad,In mein se koi nahi,B
338,"""Qaab Qawsain"" ka mafhoom hai:",Bohat door,Nihayat qareeb,Mashriq o Maghrib,Tulu-o-Aftab,B
339,Mushtaq Ahmed Yousufi ki wajah-e-shoharat kya hai?,Drama Nigari,Tanqeed Nigari,Mazah Nigari,In mein se koi nahi,C
340,Bang-e-Dara ka awwaleen deebacha likhne ka aizaaz kis ne haasil kiya?,Maulana Hali,Sir Ras Masood,Sheikh Abdul Qadir,Javed Iqbal,C
341,Mundarja zail mein se kaun marsiya go shaair hain?,Mir Taqi Mir,Mir Anees,Daagh Dehlvi,Momin Khan Momin,B
342,Is sher mein ilm-e-bayan ki kaunsi soorat bayan hui hai? Shaam hi se bujha sa rehta hoon dil hua hai charagh-e-muflis ka,Tashbeeh,Isti'ara,Talmeeh,Kinaya,A
343,"Yeh faizan-e-nazar tha ya ke makteb ki karamat thi sikhaye kis ne Ismail ko adab-e- farzandi, yeh sher kis ka hai?",Josh Malihabadi,Allama Muhammad Iqbal,Akbar Allahabadi,Molana Muhammad Ali Johar,B
344,Munderja zail sher kis shayar ka hai?\nMudda'i laakh bura chahe to kya hota hai\nWohi hota hai jo manzoor-e-Khuda hota hai,Nazeer Akbar Abadi,Agha Hashr,Josh,Daagh,B
345,"Muhavra ""Aapa Dhapi parna"" ka kya matlab hai?",Larai jhagra hona,Tarah tarah ki baatein karna,Afratfri mach jana,Aman se rehne dena,C
346,Huroof-e-tahajji mein kitne huroof ki tadaad muqarrar hai?,26,28,30,In mein se koi nahi,B
347,Gul Bakaawli ka zikar kis masnavi mein hai?,Sehr-ul-Bayan,Zehr-e-Ishq,Gulzar-e-Naseem,Gulaab-o-Pari,C
348,Urdu nazm-e-muarra ka aaghaz kis sadi mein hua?,Satrahveen sadi,Atharahveen sadi,Unnisveen sadi,Beesveen sadi,D
349,Sir Syed ke bare Hayat-e-Javed kis ne likhi?,Molana Altaf Hussain Hali,Allama Iqbal,Quaid-e-Azam,In mein se koi nahi,A
350,"Allama Iqbal ki mashhoor nazmon ""shikwa"" aur ""jawab-e-shikwa"" ki haiyat kya hai?",Musaddas,Mukhmas,Marba,In mein se koi nahi,A
351,'Ghazal neem wahshi sanf-e-shairi hai yeh kis ka qoul hai?,Kaleem-ud-Din Ahmed,Ahsan Farooqi,Niaz Fatehpuri,In mein se koi nahi,A
352,"""Insaan aur Aadmi"" kitaab kis ne likhi?",Muhammad Hasan Askari,Saadat Hasan Manto,Faiz Ahmed Faiz,Ahmad Faraz,A
353,Risaala Funoon ke mudeer kaun thay?,Ahmad Nadeem Qasmi,Mushtaq Yousufi,Atta-ul-Haq Qasmi,In mein se koi nahi,A
354,Urdu zaban ka pehla novel nigar kise kaha jata hai?,Deputy Nazir Ahmad,Maulvi Abdul Haq,Syed Ahmed Khan,In mein se koi nahi,A
355,"Jis sher ke donon misron mein bahami rabt na ho, kehlata hai?",Paband she'r,Do lakhth,Salasi,In mein se koi nahi,B
356,'Khali jagah pur kijiye: Aaj maray kal -------- din.,Dosra,Tesra,Chautha,In mein se koi nahi,A
357,"""Hayat-e-Javed"" kis ki tahreer hai?",Altaf Hussain Hali,Muhammad Hussain Azad,Sir Syed,Molana Shibli Naumani,A
358,Gul khilana ka kya matlab hai?,Aabiyari karna,Ajeeb kaam karna,Phool lagana,In mein se koi nahi,B
359,Dunya mein zabanon ke kitne baday khandan hain?,5,14,3,8,D
360,'Rubai kis zaban ka lafz hai?,Urdu,Arabi,Farsi,In mein se koi nahi,B
361,"""Jangloos"" aur ""Khuda Ki Basti"" kis ki tasaneef hain?",Shaukat Thanvi,Shaukat Siddiqui,Khadija Mastoor,In mein se koi nahi,B
362,Qazi Abdul Ghaffar ka kaun sa novel hai?,Hakeemak Safar,Udas Naslain,Laila ke Khutoot,In mein se koi nahi,C
363,Aik aam aadmi ka khwab kis ki tasneef hai?,Mushtaq Ahmed Yousufi,Deputy Nazir Ahmad,Rasheed Amjad,In mein se koi nahi,C
364,Waris drama mein markazi kirdar kaun tha?,Mahboob Alam,Munawwar Saeed,Azmi Gilani,Shujaat Hashmi,A
365,Firdos-e-Bareen kis adeeb ka mashhoor tareekhi novel hai?,Sadiq-ul-Khairi,Diya Shankar Naseem,Nazir Ahmad,Abdul Haleem Sharar,D
366,Deewar kya giri mere khasta makan ki : logon ne mere sahn mein raste bana liye - Yeh sher kis ka hai?,Ghalib,Sibt Ali Saba,Faiz Ahmed Faiz,In mein se koi nahi,B
367,Tajahul Arifana se kya murad hai?,Sufi buzurg,Jahil admi,Ghaflat se kaam lena,Jaan boojh kar anjaan banna,D
368,Khabar ki jama hai?,Khabron,Akhbar,Khbari,In mein se koi nahi,B
369,Dil rakhna ka kya matlab hai?,Kisi ko naraz karna,Kisi ki dil azari karna,Dil ki bimaari ka shikar hona,Tasalli dena,D
370,Raal tapakna ka kya matlab hai?,Mushkil nazar aana,Munh se pani aana,Ji bharna,In mein se koi nahi,C
371,Mashhoor novel 'Udas Naslain' kis ki tasneef hai?,Qurat ul Ain Haider,Ashfaq Ahmed,Abdullah Hussain,Bano Qudsia,C
372,Kisi badshah ne Bani Israel ki eent se eent bajai?,Namrood,Haman,Firaun,Babel ke farman rawa Bakht Nasr,D
373,Tayyab khatir ka matlab hai?,Khushi se,Gham se,Narazi se,In mein se koi nahi,A
374,Ghalib ko kis nawab ki taraf se wazifa milta tha?,Nawab Yusuf Ali Khan,Nawab Bahadur Ali Khan,Nawab Qasim Ali Khan,In mein se koi nahi,A
375,Maghribi tanqeed mein nazriya-e-ilwiyat kis ka hai?,Arastu,Longinus,Sidney,In mein se koi nahi,B
376,Baba-e-Urdu kis shakhsiyat ko kaha jata hai?,Maulvi Abdul Haq,Maulana Zafar Ali Khan,Sir Syed Ahmad Khan,In mein se koi nahi,A
377,"""Lauh bhi tu, qalam bhi tu"" yeh misra kis shayar ka hai?",Allama Iqbal,Mirza Ghalib,Faiz Ahmed Faiz,Momin Khan Momin,A
378,Main kis ke haath par apna lahu talash karun tamaam shehar ne pehne hue hain dastane yeh mashhoor sher kis ka hai?,Mustafa Zaidi,Ahmad Faraz,Faiz Ahmed Faiz,Ghulam Mustafa Hamdani,A
379,Asadullah Khan ka laqab kya tha?,Ghalib,Azam,Shoaib,In mein se koi nahi,A
380,"Istilah mein deomalai, sahiri aur mazhab ke aisa ilm jis ne haal-e-insan ke ilawa jadeed adab aur nafsiyaat par gehray nuqosh muratib kiye, kehlata hai?",Asatir,Balagat,Insaniyat,Imayat,A
381,Yaadgar-e-Ghalib kis shaair ki takhleeq hai?,Altaf Hussain Hali,Mirza Ghalib,Hasrat Mohani,Hussain Azad,A
