Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
How does the drift velocity of electrons in copper compare to aluminum under same electric field?,Copper has higher drift velocity,Aluminum has higher drift velocity,Both have equal drift velocity,Depends on wire length,B,Aluminum's higher conductivity increases drift velocity. Option A ignores charge carrier density.,Drift Velocity,Medium,Physics,Current Electricity
What happens to terminal voltage of a battery when load resistance decreases?,Increases due to reduced current,Decreases due to higher internal drop,Remains constant with ideal battery,Fluctuates with temperature,B,Internal voltage drop rises with current. Option C ignores internal resistance.,Battery Characteristics,Medium,Physics,Current Electricity
Why do semiconductors show negative temperature coefficient unlike metals?,More free electrons at higher temps,Lattice vibrations impede flow,Ionization increases resistance,Valence band narrows with heat,A,Thermal excitation boosts carriers. Option B describes metallic behavior.,Temperature Effects,Hard,Physics,Current Electricity
"In a potentiometer experiment, why is a longer wire preferred over a shorter one for precise measurement?",Higher resistance reduces current,Greater length increases sensitivity,Wire material becomes uniform,Easier to measure small EMFs,B,"Length increases voltage gradient precision. Option D describes outcome, not reason.",Potentiometer Applications,Medium,Physics,Current Electricity
How does the current through an ohmic resistor change when voltage is doubled?,Current doubles,Current quadruples,Current halves,Current remains same,A,Ohm's law states linear proportionality. Option B assumes power law.,Ohm's Law,Easy,Physics,Current Electricity
Why is AC current RMS value used instead of peak value for calculations?,Matches power dissipation in DC,Simplifies circuit analysis,Reduces transformer losses,Follows wave symmetry,A,RMS equals equivalent DC heating effect. Option B misses physical significance.,AC Fundamentals,Medium,Physics,Current Electricity
Compare energy loss in parallel vs. series resistor configurations for same voltage.,Parallel always has lower loss,Series minimizes heat generation,Depends on resistor values,Loss is same in both,C,Configuration alone doesn't determine loss. Option A assumes fixed parameters.,Resistor Networks,Hard,Physics,Current Electricity
What differentiates EMF from terminal voltage in a discharging battery?,EMF includes internal resistance drop,Terminal voltage is always higher,EMF exists only in closed circuits,Terminal voltage is load-dependent,D,Load affects terminal voltage. Option A reverses the relationship.,Battery Characteristics,Medium,Physics,Current Electricity
Why do electrolytic capacitors have higher capacitance than ceramic ones of same size?,Thinner dielectric layers,Electrochemical reaction increases charge,Larger surface area,Higher voltage rating,C,Surface area directly affects capacitance. Option B describes supercapacitors.,Capacitor Properties,Medium,Physics,Current Electricity
How does the time constant differ between RC and LR circuits?,"RC uses resistance, LR uses inductance",Both use time constant = RC/RL,Time constant depends on frequency,Only LR circuits exhibit transient response,A,RC and LR use different constants. Option B misstates the formula.,Transient Response,Hard,Physics,Current Electricity
Why is AC current preferred over DC for long-distance power transmission?,Easier to transform voltages,Lesser ohmic losses,No energy storage in wires,Lower skin effect,A,Transformers require AC. Option B describes reduced losses via higher voltage.,Power Transmission,Medium,Physics,Current Electricity
Compare current flow in conductors vs. electrolytes.,Only electrons conduct in electrolytes,Conductors have slower charge movement,Electrolytes use ion migration,Same charge carrier density,C,Ions carry charge in electrolytes. Option A ignores ionic conduction.,Conduction Mechanisms,Medium,Physics,Current Electricity
What distinguishes superconductors from perfect conductors?,Zero resistance only at high temps,Expel magnetic fields,Store energy in magnetic field,Have infinite resistivity,B,Meissner effect identifies superconductors. Option A describes normal conductors.,Superconductivity,Hard,Physics,Current Electricity
Why does a voltmeter have high resistance compared to an ammeter?,Minimizes circuit disturbance,Follows Kirchhoff's laws,Prevents short circuits,Matches load resistance,A,"High resistance avoids current diversion. Option C is a safety concern, not design principle.",Measurement Instruments,Medium,Physics,Current Electricity
How does a thermistor differ from a light-dependent resistor (LDR)?,Thermistor resistance decreases with heat,LDR operates at higher temperatures,Thermistor is purely metallic,LDR has negative temperature coefficient,A,Thermistor's behavior depends on temperature. Option D describes a thermistor function.,Special Resistors,Medium,Physics,Current Electricity
Compare energy stored in series vs. parallel capacitors for same voltage.,Parallel stores more energy,Series configuration increases energy,Depends on individual capacitance,Energy is same in both,A,Parallel capacitance adds directly. Option C ignores configuration effects.,Capacitor Energy,Hard,Physics,Current Electricity
Why does an incandescent bulb draw higher current when cold compared to hot state?,Cold filament has lower resistance,More free electrons at lower temps,Voltage increases with heating,Energy storage requires initial surge,A,Resistance rises with temperature. Option D describes inrush current but not the cause.,Power and Resistance,Medium,Physics,Current Electricity
What is the key difference between conventional current and electron flow?,Direction of charge movement,Magnitude depends on load,Exists only in closed circuits,Measured in different units,A,Conventional current is opposite to electrons. Option C applies to both directions.,Current Direction,Easy,Physics,Current Electricity
A copper wire carries a current of 2A. Why is the drift velocity of electrons much smaller than the speed of the current signal?,Electrons travel at the speed of light in the wire,The high charge density in metals reduces effective electron speed,Current is carried by protons moving in the opposite direction,Drift velocity is equal to the thermal velocity of electrons,B,High charge density means small drift velocity is sufficient to carry large current. Option D confuses thermal motion with drift velocity.,Drift Velocity vs. Current,Medium,Physics,Current Electricity
"Two wires of same material have resistances in ratio 1:4. If their lengths are equal, which property must differ?",Diameter,Temperature,Resistivity,Electron density,A,Resistance depends on area. Thinner wire has higher resistance. Options B and C affect resistivity but not directly resistance.,Resistance vs. Resistivity,Medium,Physics,Current Electricity
Three identical bulbs are connected in series and in parallel to same battery. How does brightness compare?,Series bulbs are brighter,Parallel bulbs are brighter,Brightness depends on bulb color,All configurations have equal brightness,B,Parallel bulbs receive full voltage while series bulbs share voltage. Option A reverses the voltage relationship.,Series vs. Parallel Circuits,Medium,Physics,Current Electricity
A diode is a non-ohmic conductor. Which statement correctly describes its behavior?,Resistance increases with temperature,Resistivity changes with length,Current-voltage relationship is linear,Resistance depends on voltage polarity,D,Non-ohmic materials have resistance that varies with voltage direction. Option C describes ohmic behavior.,Ohmic vs. Non-Ohmic,Easy,Physics,Current Electricity
A battery has EMF of 12V but terminal voltage of 10V when connected to a load. What causes this difference?,Dielectric breakdown,Internal resistance voltage drop,Resistivity of connecting wires,Temperature coefficient effect,B,Internal resistance causes voltage drop when current flows. Option C ignores internal resistance.,EMF vs. Terminal Voltage,Medium,Physics,Current Electricity
Two resistors of 2Ω and 4Ω are connected to a 6V battery. Which configuration produces greater power dissipation?,Series connection,Parallel connection,Depends on resistor color,Depends on battery size,B,"Parallel reduces total resistance, increasing power. Option A gives lower power than parallel.",Power Dissipation,Medium,Physics,Current Electricity
Superconductors allow zero resistance because:,Electrons move at light speed,Electron pairs form coherent flow,Atoms vibrate rapidly,They have negative charge density,B,Cooper pairs prevent scattering. Option A confuses speed with resistance mechanism.,Superconductivity,Hard,Physics,Current Electricity
Current in metals vs. electrolytes differs in that:,Only metals have negative charges,Electrolytes carry current via ion movement,Metals require higher voltage,Electrolytes conduct DC but not AC,B,Electrolytes use ions while metals use electrons. Option A ignores electrolyte electrons.,Current in Different Media,Medium,Physics,Current Electricity
A thermistor has negative temperature coefficient. What happens when it is heated?,Resistance increases,Resistance decreases,Resistivity becomes zero,Charge density increases,B,Semiconductors have negative temperature coefficient. Option A applies to metals.,Temperature Coefficient,Easy,Physics,Current Electricity
Which law directly applies to conservation of charge in circuits?,Ohm's Law,Kirchhoff's Voltage Law,Kirchhoff's Current Law,Joule's Law,C,Current law tracks charge flow. Option B deals with energy conservation.,Kirchhoff's Laws,Easy,Physics,Current Electricity
Connecting ammeter in parallel would cause:,Higher voltage readings,Short circuit,Resistor overheating,Battery overcharge,B,Low resistance ammeter in parallel creates short circuit. Option C is unrelated to meter connection.,Ammeter/Voltmeter,Medium,Physics,Current Electricity
AC is preferred for long-distance power transmission because:,AC has lower resistance,Voltage can be stepped up,AC carries more charge,AC prevents electron drift,B,Stepping up voltage reduces current and power loss. Option A misunderstands AC/DC differences.,AC vs. DC,Medium,Physics,Current Electricity
Silver has higher conductivity than copper. What does this imply about resistivity?,Silver has higher resistivity,Silver has lower resistivity,Resistivity is equal,Temperature affects resistivity,B,Conductivity and resistivity are reciprocal. Option A reverses the relationship.,Conductivity vs. Resistivity,Easy,Physics,Current Electricity
"If a resistor's temperature rises, its resistance increases because:",Atoms vibrate more,Resistivity becomes zero,Electrons become heavier,Voltage increases,A,Lattice vibrations impede electron flow. Option B describes superconductivity.,Temperature & Resistance,Medium,Physics,Current Electricity
Two wires carry same current but different cross-sectional areas. How does current density compare?,Higher in wider wire,Higher in narrower wire,Density equals current,Density depends on voltage,B,Current density = current/area. Narrower wire has higher density. Option A reverses the relationship.,Current Density,Easy,Physics,Current Electricity
A filament lamp's IV curve becomes steeper with temperature. Why?,Resistance decreases,Resistivity becomes zero,Resistance increases,Charge density drops,C,Higher temperature increases resistance of metal filaments. Option A applies to semiconductors.,Non-Ohmic Behavior,Hard,Physics,Current Electricity
A 100W resistor rated at 5W will burn out if:,Voltage exceeds 100V,Applied power exceeds 5W,Current flows for >1 hour,Connected to AC instead of DC,B,Exceeding power rating causes overheating. Option A ignores power formula.,Power Rating,Medium,Physics,Current Electricity
"In a loop with two batteries, net voltage equals:",Sum of all resistances,Algebraic sum of EMFs,Current multiplied by resistance,Battery with highest voltage,B,Kirchhoff's voltage law uses algebraic sum. Option D ignores opposing EMFs.,Kirchhoff's Laws,Hard,Physics,Current Electricity
Current density in a copper wire is 5A/mm². What happens if the wire is replaced with thinner one carrying same current?,Density decreases,Density increases,Current reverses,Density remains same,B,Smaller area increases current density. Option A reverses the relationship.,Current Density,Medium,Physics,Current Electricity
A portable defibrillator uses a capacitor to store electric charge. What is the primary purpose of this capacitor?,To filter out AC noise,To regulate DC output,To store energy for the defibrillator pulse,To amplify the ECG signal,C,"Capacitor stores energy, not filters or amplifies",Capacitors in Current Electricity,Easy,Physics,Current Electricity
"In a typical household circuit, the live wire is usually colored what to indicate its function?",Brown,Blue,Green,Yellow,A,"Brown indicates live wire, not neutral or earth",Safety Features in Household Circuits,Easy,Physics,Current Electricity
A farmer uses a device to measure the resistance of his soil to determine its moisture content. This device is based on what principle?,Ohm's Law,Kirchhoff's Law,Faraday's Law,Wheatstone Bridge,A,"Ohm's Law relates voltage, current, and resistance",Practical Applications of Resistance,Medium,Physics,Current Electricity
A medical device uses a thermocouple to measure patient temperature. What is the principle behind this measurement?,Seebeck Effect,Peltier Effect,Thomson Effect,Hall Effect,A,Seebeck Effect relates temperature to voltage,Thermocouples in Medical Devices,Medium,Physics,Current Electricity
"In a power transmission line, the voltage is stepped up to reduce energy loss due to what?",Resistance in the transmission line,Inductance in the transmission line,Capacitance in the transmission line,Reactance in the transmission line,A,Resistance causes energy loss as heat,Energy Loss in Transmission Lines,Easy,Physics,Current Electricity
A solar panel uses photovoltaic cells to generate electricity. What is the principle behind this generation?,Photovoltaic Effect,Photoelectric Effect,Thermoelectric Effect,Electromagnetic Induction,A,Photovoltaic Effect converts light to voltage,Photovoltaic Cells in Solar Panels,Medium,Physics,Current Electricity
"In a Wheatstone bridge circuit, the unknown resistance is measured by balancing the bridge. What is the condition for balance?",The ratio of the resistances is equal to the ratio of the voltages,The ratio of the resistances is equal to the ratio of the currents,The sum of the resistances is equal to the sum of the voltages,The product of the resistances is equal to the product of the voltages,A,Balance occurs when resistance ratio equals voltage ratio,Wheatstone Bridge Circuits,Medium,Physics,Current Electricity
A fuse is used to protect a household circuit from overcurrent. What is the primary function of this fuse?,To regulate the voltage,To filter out AC noise,To amplify the current,To interrupt the current in case of overcurrent,D,Fuse interrupts current to prevent damage,Fuses in Household Circuits,Easy,Physics,Current Electricity
"In a transformer, the voltage is stepped up or down by changing the number of turns in the coil. What is the principle behind this transformation?",Electromagnetic Induction,Magnetic Lens Effect,Electrostatic Lens Effect,Thermionic Emission,A,Electromagnetic Induction relates voltage to turns,Transformers and Electromagnetic Induction,Medium,Physics,Current Electricity
A circuit breaker is used to protect a household circuit from overcurrent. What is the primary function of this breaker?,To regulate the voltage,To filter out AC noise,To amplify the current,To interrupt the current in case of overcurrent,D,Breaker interrupts current to prevent damage,Circuit Breakers in Household Circuits,Easy,Physics,Current Electricity
"In a household circuit, a Ground Fault Circuit Interrupter (GFCI) is used to protect against electrical shock. What is the primary function of this GFCI?",To regulate the voltage,To filter out AC noise,To amplify the current,To interrupt the current in case of ground fault,D,GFCI interrupts current to prevent shock,GFCIs in Household Circuits,Easy,Physics,Current Electricity
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Aerobic respiration,Glycolysis,Lactic acid fermentation,Cellular respiration,C,Lactic acid fermentation occurs rapidly without oxygen; aerobic respiration requires oxygen; glycolysis is an initial step in cellular respiration.,Muscle Fatigue and ATP Production,Medium,Physics,Current Electricity
A 5V battery has an internal resistance of 2 ohms. Which quantity is least affected by its internal resistance?,Voltage,Current,Power,Energy,D,Energy is directly proportional to voltage multiplied by current; internal resistance affects both voltage and current.,Internal Resistance of a Cell,Hard,Physics,Current Electricity
A wire made of aluminum has a current of 5A and a resistance of 0.2 ohms. What is its potential difference?,5V,10V,15V,20V,B,"Potential difference (V) = Current (I) x Resistance (R). I = 5A, R = 0.2 ohms",Ohm's Law,Easy,Physics,Current Electricity
A household circuit has a maximum current of 10A and a resistance of 10 ohms. What is its maximum power consumption?,100W,50W,200W,500W,A,"Power (P) = Current (I) squared multiplied by Resistance (R). I = 10A, R = 10 ohms",Electric Power,Medium,Physics,Current Electricity
A copper wire has a current of 2A and a resistance of 1 ohm. What is its potential difference?,1V,2V,3V,4V,B,"Potential difference (V) = Current (I) x Resistance (R). I = 2A, R = 1 ohm",Ohm's Law,Easy,Physics,Current Electricity
A car battery has a capacity of 50 Ah. What is its charge in coulombs?,50 C,100 C,150 C,200 C,A,"Charge (Q) = Capacity (C) multiplied by Current (I) in amperes. C = 50Ah, I = 1A",Electric Charge,Medium,Physics,Current Electricity
A 20 ohm resistor is connected in series with a 10 ohm resistor. What is the equivalent resistance?,10 ohms,15 ohms,20 ohms,30 ohms,D,Equivalent resistance is the sum of individual resistances when connected in series.,Series Circuits,Medium,Physics,Current Electricity
"A circuit has a net resistance of 20 ohms. If 10 ohms is connected in series, what is the new net resistance?",15 ohms,20 ohms,25 ohms,30 ohms,C,Adding resistance in series increases the equivalent resistance.,Series Circuits,Easy,Physics,Current Electricity
A 5 ohm resistor is connected in parallel with a 10 ohm resistor. What is the equivalent resistance?,3 ohms,5 ohms,7 ohms,10 ohms,C,Equivalent resistance is less than individual resistance when connected in parallel.,Parallel Circuits,Medium,Physics,Current Electricity
A cell has an internal resistance of 1 ohm and a terminal potential difference of 5V. What is the current when a 2 ohm load resistor is connected?,2A,3A,4A,5A,D,"Net resistance (R_net) = Internal resistance (r) + Load resistance (R). Then, I = V/R_net",Internal Resistance of a Cell,Hard,Physics,Current Electricity
"A circuit has a net resistance of 10 ohms. If 5 ohms is connected in parallel, what is the new net resistance?",5 ohms,7 ohms,8 ohms,10 ohms,B,Adding resistance in parallel decreases the equivalent resistance.,Parallel Circuits,Easy,Physics,Current Electricity
A 10V battery has an internal resistance of 2 ohms. What is the current when a 5 ohm load resistor is connected?,1A,2A,3A,4A,B,"Net resistance (R_net) = Internal resistance (r) + Load resistance (R). Then, I = V/R_net",Internal Resistance of a Cell,Medium,Physics,Current Electricity
"A circuit has a net resistance of 15 ohms. If 8 ohms is connected in series, what is the new net resistance?",10 ohms,12 ohms,15 ohms,18 ohms,C,Adding resistance in series increases the equivalent resistance.,Series Circuits,Easy,Physics,Current Electricity
A 20V battery has an internal resistance of 5 ohms. What is the current when a 10 ohm load resistor is connected?,1A,2A,3A,4A,D,"Net resistance (R_net) = Internal resistance (r) + Load resistance (R). Then, I = V/R_net",Internal Resistance of a Cell,Hard,Physics,Current Electricity
A 50 ohm resistor is connected in parallel with a 20 ohm resistor. What is the equivalent resistance?,10 ohms,20 ohms,30 ohms,40 ohms,C,Equivalent resistance is less than individual resistance when connected in parallel.,Parallel Circuits,Medium,Physics,Current Electricity
A 5V battery has an internal resistance of 3 ohms. What is the current when a 10 ohm load resistor is connected?,1A,2A,3A,4A,B,"Net resistance (R_net) = Internal resistance (r) + Load resistance (R). Then, I = V/R_net",Internal Resistance of a Cell,Easy,Physics,Current Electricity
"A circuit has a net resistance of 20 ohms. If 10 ohms is connected in parallel, what is the new net resistance?",10 ohms,12 ohms,15 ohms,18 ohms,C,Adding resistance in parallel decreases the equivalent resistance.,Parallel Circuits,Easy,Physics,Current Electricity
A 10 ohm resistor is connected in series with a 20 ohm resistor. What is the equivalent resistance?,10 ohms,15 ohms,20 ohms,30 ohms,D,Equivalent resistance is the sum of individual resistances when connected in series.,Series Circuits,Medium,Physics,Current Electricity
A 5V battery has an internal resistance of 1 ohm. What is the current when a 5 ohm load resistor is connected?,1A,2A,3A,4A,D,"Net resistance (R_net) = Internal resistance (r) + Load resistance (R). Then, I = V/R_net",Internal Resistance of a Cell,Hard,Physics,Current Electricity
A copper wire has a resistance of 1.7 Ω and a length of 10 m. What is the resistivity of the wire?,1.6 × 10^-6 Ωm,1.7 × 10^-6 Ωm,1.8 × 10^-6 Ωm,2.0 × 10^-6 Ωm,B,"The correct resistivity is calculated using the formula R = ρL/A. Given R and L, and knowing the cross-sectional area of a typical copper wire, we can find the correct resistivity. The other options are plausible but incorrect values.",Resistivity and Conductivity,Medium,Physics,Current Electricity
A cell with an emf of 12 V and an internal resistance of 1 Ω is connected to a 20 Ω external resistor. What is the terminal voltage?,10.4 V,11.0 V,11.6 V,12.0 V,B,"Using the formula Vt = Vemf - Ir, where Ir = Vemf/Rt, we find the terminal voltage. The other options are incorrect due to incorrect calculations or assumptions.",Cell and Battery EMF,Medium,Physics,Current Electricity
A 10 Ω resistor and a 20 Ω resistor are connected in parallel. What is their equivalent resistance?,10 Ω,12.5 Ω,20 Ω,30 Ω,B,"Using the formula 1/Rt = 1/R1 + 1/R2, we find the equivalent resistance. The other options are incorrect due to incorrect calculations or assumptions.",Resistors in Parallel,Easy,Physics,Current Electricity
A circuit consists of a 5 Ω resistor in series with a 3 Ω resistor. What is the total resistance?,4.5 Ω,5.0 Ω,5.5 Ω,6.0 Ω,D,"Using the formula Rtotal = R1 + R2, we find the total resistance. The other options are incorrect due to incorrect calculations or assumptions.",Resistors in Series,Easy,Physics,Current Electricity
A current of 2 A flows through a 20 Ω resistor. What is the power dissipated?,10 W,20 W,40 W,80 W,B,"Using the formula P = I^2R, we find the power dissipated. The other options are incorrect due to incorrect calculations or assumptions.",Power and Energy in Resistors,Easy,Physics,Current Electricity
A 10 V battery is connected to a 2 Ω resistor. What is the current drawn?,3 A,5 A,10 A,15 A,C,"Using Ohm's law I = V/R, we find the current drawn. The other options are incorrect due to incorrect calculations or assumptions.",Ohm's Law,Medium,Physics,Current Electricity
A coil of wire has an inductance of 0.1 H and a resistance of 10 Ω. What is the time constant?,0.01 s,0.1 s,1 s,10 s,B,"Using the formula τ = L/R, we find the time constant. The other options are incorrect due to incorrect calculations or assumptions.",RL Circuits,Medium,Physics,Current Electricity
A 5 Ω resistor and an inductor of 0.1 H are connected in series with a 10 Ω resistor. What is the total resistance?,5.5 Ω,6.0 Ω,10.5 Ω,15.0 Ω,C,"Using the formula Rtotal = R1 + R2, we find the total resistance. The other options are incorrect due to incorrect calculations or assumptions.",Resistors and Inductors in Series,Medium,Physics,Current Electricity
A 10 Ω resistor and a 20 Ω resistor are connected in parallel with an inductor of 0.1 H. What is the equivalent inductance?,0.05 H,0.1 H,0.2 H,0.5 H,A,"Using the formula 1/Lt = 1/L1 + 1/L2, we find the equivalent inductance. The other options are incorrect due to incorrect calculations or assumptions.",Inductors in Parallel,Hard,Physics,Current Electricity
"A 10 V battery is connected to a 1 Ω resistor. If the current drawn is 2 A, what is the power dissipated?",10 W,15 W,20 W,25 W,C,"Using the formula P = I^2R, we find the power dissipated. The other options are incorrect due to incorrect calculations or assumptions.",Power and Energy in Resistors,Easy,Physics,Current Electricity
"A 5 Ω resistor and a 10 Ω resistor are connected in series. If a current of 1 A flows through the circuit, what is the voltage drop across the 5 Ω resistor?",1.0 V,2.0 V,3.0 V,5.0 V,C,"Using the formula V = IR, we find the voltage drop across the 5 Ω resistor. The other options are incorrect due to incorrect calculations or assumptions.",Voltage and Current in Resistors,Medium,Physics,Current Electricity
"A circuit consists of a 10 Ω resistor in parallel with a 20 Ω resistor. If a current of 2 A flows through the 10 Ω resistor, what is the voltage across the 20 Ω resistor?",10 V,15 V,20 V,25 V,C,"Using the formula V = IR, we find the voltage across the 20 Ω resistor. The other options are incorrect due to incorrect calculations or assumptions.",Voltage and Current in Resistors,Medium,Physics,Current Electricity
A 5 Ω resistor and a 10 Ω resistor are connected in series with a 15 Ω resistor. What is the total resistance?,10.0 Ω,15.0 Ω,20.0 Ω,25.0 Ω,C,"Using the formula Rtotal = R1 + R2 + R3, we find the total resistance. The other options are incorrect due to incorrect calculations or assumptions.",Resistors in Series,Easy,Physics,Current Electricity
A 10 Ω resistor and a 20 Ω resistor are connected in parallel with a 5 Ω resistor. What is the equivalent resistance?,5.0 Ω,10.0 Ω,15.0 Ω,20.0 Ω,C,"Using the formula 1/Rt = 1/R1 + 1/R2 + 1/R3, we find the equivalent resistance. The other options are incorrect due to incorrect calculations or assumptions.",Resistors in Parallel,Medium,Physics,Current Electricity
A wire of resistance 2Ω and length 5m is cut into two equal parts. What is the resistance of each part?,0.25Ω,1Ω,2Ω,4Ω,B,"R is directly proportional to length, so each part retains 1Ω resistance.",Resistivity and Resistance,Easy,Physics,Current Electricity
A student uses a multimeter to measure the current in a circuit. Which of the following is the best position for the multimeter?,In series with the component,In parallel with the component,Across the component,Connected to the wire,C,"A multimeter can measure current across a component only, not in series or parallel.",Measurement of Current,Medium,Physics,Current Electricity
A battery of internal resistance 5Ω is connected to a load of 10Ω. What is the total resistance of the circuit?,5Ω,10Ω,12Ω,15Ω,D,Internal resistance of the battery is added to the load resistance for total circuit resistance.,Internal Resistance and EMF,Hard,Physics,Current Electricity
A 1A current flows through a wire of cross-sectional area 0.1cm². What is the drift velocity of electrons?,0.1m/s,0.01m/s,0.001m/s,0.00001m/s,A,Drift velocity is directly proportional to current and inversely proportional to area.,Drift Velocity and Mobility,Medium,Physics,Current Electricity
A conductor has a resistivity of 1.8 × 10⁻⁸Ωm. What is its resistivity at 0°C?,1.8 × 10⁻⁸Ωm,1.8 × 10⁻⁵Ωm,1.8 × 10⁻¹⁰Ωm,1.8 × 10⁻¹⁵Ωm,C,"Resistivity decreases with increasing temperature, so 0°C has lower resistivity.",Temperature Dependence,Hard,Physics,Current Electricity
A potentiometer consists of a long wire with a resistance of 10Ω. How is the potential difference measured?,Using a multimeter,By balancing a known current,With a galvanometer,By applying an external voltage,B,A potentiometer balances a known current to measure potential difference.,Potentiometer and Wheatstone Bridge,Medium,Physics,Current Electricity
A copper wire has a resistance of 5Ω at 20°C. What is its resistance at 100°C?,2.5Ω,5Ω,7.5Ω,10Ω,C,"Resistance increases with increasing temperature, so at 100°C it is higher.",Temperature Dependence,Easy,Physics,Current Electricity
A circuit has a total resistance of 20Ω and a total current of 2A. What is the potential difference across the circuit?,20V,40V,60V,80V,C,Potential difference is directly proportional to current and total resistance.,Ohm's Law and Kirchhoff's Laws,Medium,Physics,Current Electricity
A wire of resistance 10Ω is connected in series with a 20Ω resistor. What is the total resistance of the circuit?,10Ω,15Ω,20Ω,30Ω,D,Parallel resistors do not add to total resistance.,Resistors in Series and Parallel,Easy,Physics,Current Electricity
A student uses a galvanometer to measure the current in a circuit. Which of the following is the best position for the galvanometer?,In series with the component,In parallel with the component,Across the component,Connected to the wire,A,A galvanometer can measure current only in series with the component.,Measurement of Current,Medium,Physics,Current Electricity
A battery of internal resistance 5Ω is connected in parallel with a 10Ω resistor. What is the total resistance of the circuit?,5Ω,10Ω,12Ω,15Ω,C,"Parallel resistors do not add to total resistance; instead, they short circuit.",Resistors in Series and Parallel,Hard,Physics,Current Electricity
A conductor has a cross-sectional area of 1cm² and a resistivity of 10⁻⁵Ωm. What is its resistance?,0.1Ω,1Ω,10Ω,100Ω,A,Resistance is inversely proportional to area and directly proportional to resistivity.,Resistivity and Resistance,Easy,Physics,Current Electricity
A circuit has a total current of 5A and a potential difference of 20V. What is the total resistance of the circuit?,2Ω,4Ω,6Ω,8Ω,B,Resistance is directly proportional to potential difference and inversely proportional to current.,Ohm's Law and Kirchhoff's Laws,Medium,Physics,Current Electricity
A wire of resistance 15Ω is connected in series with a 5Ω resistor. What is the total resistance of the circuit?,10Ω,15Ω,20Ω,25Ω,D,Series resistors add to total resistance.,Resistors in Series and Parallel,Easy,Physics,Current Electricity
A student uses a potentiometer to measure the potential difference across a component. Which of the following is the best position for the potentiometer?,In series with the component,In parallel with the component,Across the component,Connected to the wire,C,A potentiometer balances a potential difference across a component only.,Potentiometer and Wheatstone Bridge,Medium,Physics,Current Electricity
A wire of resistance 20Ω is connected in parallel with a 10Ω resistor. What is the total resistance of the circuit?,5Ω,10Ω,12Ω,15Ω,C,"Parallel resistors do not add to total resistance; instead, they short circuit.",Resistors in Series and Parallel,Hard,Physics,Current Electricity
A circuit has a total current of 3A and a potential difference of 10V. What is the total resistance of the circuit?,1Ω,2Ω,3Ω,4Ω,C,Resistance is directly proportional to potential difference and inversely proportional to current.,Ohm's Law and Kirchhoff's Laws,Medium,Physics,Current Electricity
A wire of resistance 5Ω is connected in series with a 15Ω resistor. What is the total resistance of the circuit?,10Ω,15Ω,20Ω,25Ω,D,Series resistors add to total resistance.,Resistors in Series and Parallel,Easy,Physics,Current Electricity
A person holding a metal door handle experiences a shock when another person touches the handle. What occurs in the body during this event?,Current flows through the body due to the potential difference between the two people.,The human body acts as a resistor to the current flow.,The person holding the handle acts as a source of current.,The other person acts as a conductor for the current.,A,The human body can act as a conductive path for current flow between two points of different potentials.,Conductors and Insulators,Easy,Physics,Current Electricity
"When a person touches a live wire during a thunderstorm, what is the primary reason for the risk of cardiac arrest?",The electric current disrupts the functioning of the heart's pacemaker cells.,The external current interferes with the sinoatrial node's electrical signals.,The internal electric field generated by the current causes cardiac muscle depolarization.,The external electric field generated by the current causes cardiac muscle repolarization.,A,"The electric current can disrupt the functioning of the heart's pacemaker cells, leading to cardiac arrest.",Biological Effects of Electric Current,Medium,Physics,Current Electricity
"In a scenario where a person uses a TENS (Transcutaneous Electrical Nerve Stimulation) device to alleviate pain, what is the intended outcome of the device?",The device generates an electric field that blocks pain signals to the brain.,The device generates an electric field that enhances neuronal excitability and pain perception.,The device generates an electric field that modulates the release of neurotransmitters involved in pain modulation.,The device generates an electric field that increases the strength of the pain signal.,A,The device is intended to block pain signals to the brain by generating an electric field that interferes with pain transmission.,Applications of Electric Current,Hard,Physics,Current Electricity
A person experiences muscle fatigue during a prolonged activity. What is the role of muscle fibers in this scenario?,Fast-twitch muscle fibers are responsible for the initial rapid ATP production during the activity.,Slow-twitch muscle fibers are responsible for the initial rapid ATP production during the activity.,Fast-twitch muscle fibers are responsible for the sustained ATP production during the activity.,Slow-twitch muscle fibers are responsible for the sustained ATP production during the activity.,B,Slow-twitch muscle fibers are more efficient in sustained activities and utilize oxidative phosphorylation for ATP production.,Muscle Physiology,Medium,Physics,Current Electricity
A person uses a pacemaker to regulate their heartbeat. What is the primary mechanism of the pacemaker's action?,The pacemaker generates an electrical signal that stimulates the sinoatrial node to fire.,The pacemaker generates an electrical signal that blocks the sinoatrial node's natural firing.,The pacemaker generates an electrical signal that modulates the release of neurotransmitters involved in heart rhythm regulation.,The pacemaker generates an electrical signal that increases the strength of the sinoatrial node's natural firing.,A,"The pacemaker generates an electrical signal that stimulates the sinoatrial node to fire, ensuring a regular heartbeat.",Biological Effects of Electric Current,Medium,Physics,Current Electricity
A person experiences a severe electric shock during a lightning strike. What is the primary effect on the body?,The electric current disrupts the functioning of the heart's pacemaker cells.,The external current interferes with the sinoatrial node's electrical signals.,The internal electric field generated by the current causes cardiac muscle depolarization.,The external electric field generated by the current causes cardiac muscle repolarization.,C,"The internal electric field generated by the current causes cardiac muscle depolarization, leading to cardiac arrest.",Biological Effects of Electric Current,Hard,Physics,Current Electricity
