Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1066,How many confirmed moons does Saturn have?,146,83,27,53,A
1067,Heavy water contains salts of calcium and magnesium.,Right,Wrong,Ambiguous,No idea,B
1068,"Which of the following is a type of tissue, not a human organ system?",Epithelial,Integumentary,Muscular,None of the above,A
1069,Methane is used in daily life with the name of:,Carbon dioxide,Natural gas,Carbon monoxide,Calcium carbonate,B
1070,______ is a strong-smelling agent added to LPG cylinders to detect leakage.,Carbon Monoxide,Sulphur Dioxide,Ethyl Mercaptan,Nitrogen Peroxide,C
1071,Covalent network crystals have:,Discrete molecules linked by Van der Waals forces,Hydrogen bonding,Lower melting points than molecular crystals,Higher melting points than molecular crystals,D
1072,The orange belongs to the family ____.,Rutaceae,Rotaceae,Malvaceae,Musaceae,A
1073,The blood glucose level is commonly expressed as:,Millimetres of Hg,Milligrams per deciliter,Parts per million,Grams per litre,B
1074,"In places where the air temperature is above the freezing point of water, precipitation occurs in the form of ______.",lightning,rain,thunder,hailstorms,B
1075,The SI unit of electric charge is the ____.,Coulomb,Volt,Ampere,Ohm,A
1076,Guava has the maximum amount of which vitamin?,Vitamin B,Vitamin C,Vitamin D,None of the above,B
1077,Mercury is denser than lead.,Right,Wrong,Ambiguous,No idea,A
1078,The total number of bones in the human body is what?,206,220,307,None of these,A
1079,The melting and boiling points of ionic solids are generally:,High,Low,Intermediate,Very low,A
1080,The unit of home electricity energy consumption is the ______.,watt-hour,kilowatt-hour,joule-hour,kilojoule-hour,B
1081,The development of calf muscles in people who wear high heels is a common example of:,Natural selection,Inheritance of acquired characters,Use and disuse of organs,Artificial selection,C
1082,Gigantism and dwarfism are caused by imbalances in which hormone?,GH (Growth Hormone),ADH,LH,FSH,A
1083,"The phenomenon of Aurora Borealis, the display of lights in the Northern Hemisphere, is due to radiation interacting with the:",Ionosphere,Troposphere,Mesosphere,Stratosphere,A
1084,The chronometer was invented by,J. L. Baird,Thomas Savery,John Harrison,J.C. Bose,C
1085,The atmospheric greenhouse effect is produced mainly by the:,Absorption and re-emission of visible light by the atmosphere,Absorption and re-emission of infrared radiation by clouds,Absorption and re-emission of visible light by the ground,Absorption and re-emission of infrared radiation by the atmosphere,D
1086,FAST stands for:,Federation Against Software Teaching,Federation Against Science Teaching,Federation Against Software Theft,None of these,C
1087,"Japan is called the ""Land of the Rising Sun"" because ______.",the Sun rises there as soon as it sets,"Japan, being the easternmost country in the world, has the earliest sunrise",the Sun always remains in the eastern part of the sky throughout the day in Japan,the rays of the sun get reflected from the waters of the sea and make the sunrise,B
1088,"Which of the following elements do proteins, fats, and carbohydrates have in common?",Nitrogen,Sulfur,Carbon,Sodium,C
1089,An object weighs less at the equator than at the poles because:,The force of gravity is more at the equator than at the poles,The force of gravity is less at the equator than at the poles,The Earth is almost flat at the equator,The equatorial radius of the Earth is less than the polar radius,B
1090,Which of the following cannot travel through a vacuum?,Light,Radiation,Heat,Sound,D
1091,The vitamin which is generally excreted by humans in urine is:,Vitamin B12,Vitamin E,Vitamin B1,Vitamin C,D
1092,Which of the following is the largest planet?,Jupiter,Neptune,Saturn,Mars,A
1093,Vinegar is prepared by the:,Fuming of date palms,Fermentation of rotten grapes,Fermentation of apple cider in the presence of air,Dehydration of wine,B
1094,Which of the following early computers was the first to use the concept of stored programs?,EDSAC,ENIAC,Mark I,UNIVAC I,A
1095,Air conditioning controls:,Temperature,Humidity,Circulation of the air,All of the above,D
1096,"Einstein's famous equation, which states that mass and energy are interchangeable, is:",E = mc²,E = cm²,M = ec²,M = ce²,A
1097,The scientific name for humans is ______.,Cosmopolitan,Homo sapiens,Mono sapiens,Bio sapiens,B
1098,Silicon atoms combine into an orderly pattern called a ______.,covalent bond,crystal,semiconductor,valence orbit,B
1099,"Mercury, Venus, Earth, and Mars are called:",Terrestrial planets,Gaseous planets,Dwarf planets,Both A & B,A
1100,A 'cusec' is a unit of:,Distance,Mass,Time,Flow rate,D
1101,What is the main constituent of Sui gas?,Ethylene,Propane,Nitrogen,Methane,D
1102,In which organ of the human body are the lymphocyte cells formed?,Liver,Long bone,Pancreas,Spleen,D
1103,Sedimentary rocks are often:,Volcanic,Porous,Hard,Rough,B
1104,The approximate daily Calorie (kcal) intake for an active adult man is:,3000,4000,5000,6000,A
1105,Fat-soluble vitamins are:,Vitamin B Complex,Vitamins A and B complex,"Vitamins A, D, and B Complex","Vitamins A, D, E, and K",D
1106,One imperial gallon is equal to ____ liters.,4.55,4.45,4.65,4.35,A
1107,The energy needed to fuel the essential body processes at rest is called:,Essential nutrient level,Basal metabolism,Recommended daily allowance,None of the above,B
1108,The average adult has a blood volume of about:,5 liters,6 liters,7 liters,8 liters,A
1109,What is the chemical formula for sulfuric acid?,C2H4O2,H2SO4,CaSO4,C2H6O,B
1110,The protein content of the edible part of an egg is approximately:,5 percent,8 percent,13 percent,16 percent,C
1111,The deficiency of iodine causes:,Dental Caries,Scurvy,Goiter,Rickets,C
1112,The study of Gardens is known as:,Horticulture,Agriculture,Sericulture,None of these,A
1113,A lack of what hormone causes diabetes mellitus?,Sugar,Insulin,Vitamins,Calcium,B
1114,Crude oil is a:,Colorless liquid,Odorless liquid,"Smelly, yellow-to-black liquid","Odorless, yellow-to-black liquid",C
1115,One square metre (m'²) is equivalent to how many square centimetres (cm'²)?,100 cm'²,"1,000 cm'²","10,000 cm'²","100,000 cm'²",C
1116,The Earth rotates in about how many hours?,26 hours,12 hours,24 hours,23 hours,C
1117,"The medical branch of science that deals with the study of the skin, its functions, diseases, and treatment is ______.",Dermatoglyphics,Dermatology,Odontology,Deontology,B
1118,Which of the following is a mammal?,Platypus,Crocodile,Duck,Ostrich,A
1119,Which of the following is responsible for producing the color of human skin?,Vitamin K,Melanin,DNA,Insulin,B
1120,Hydrogen peroxide (H2O2):,Is often needed as a catalyst,Aids in the oxidation of glucose,Is poisonous to tissues,Helps line up cell proteins,C
1121,Who among the following invented the steam engine?,Marconi,James Watt,Thomas Savery,Wright Brothers,B
1122,"According to Bernoulli's principle, the velocity of a moving fluid is least where the pressure is greatest.",Right,Wrong,Ambiguous,No idea,A
1123,The Summer Solstice marks the ______.,smallest day,longest day,Both A & B,None of the above,B
1124,One cell thick vessels are called:,Veins,Pulmonary artery,Capillaries,Arteries,C
1125,Ordinary mobile phone communication involves:,Radio waves,Ultrasonic waves,Harmonic waves,None of above,A
1126,Common salt is also called:,Amino Acid,Sodium Chloride,Sodium Potassium,None of the above,B
1127,A biosphere reserve conserves and preserves:,Wild animals,Wild land,Natural vegetation,All of the above,D
1128,A reptile with a four-chambered heart is the ______.,lizard,crocodile,turtle,snake,B
1129,One kilowatt-hour is the amount of electrical energy that is consumed by a 1000-watt appliance in:,30 minutes,45 minutes,1 hour,1 hour and 15 minutes,C
1130,Which of the following is an example of an unsaturated fatty acid?,Lauric acid,Linolenic acid,Palmitic acid,Myristic acid,B
1131,Constellations referred to as the zodiac are:,Imaginary regions that encompass the path of the planets,Signs of Roman gods,A group of stars,None of these,A
1132,Tides are caused by the gravitational pull of the:,Moon,Sun,Both A & B,Earth,C
1133,Entomology is the science that deals with:,Plants,Animals,Insects,Chemicals,C
1134,Dialysis is used for people with defective kidneys. It involves the process of:,Adsorption,Osmosis,Electrophoresis,Diffusion,B
1135,The golden age of dinosaurs was the:,Paleozoic Era,Cenozoic Era,Mesozoic Era,Proterozoic Era,C
1136,Which of the following is the longest bone in the human body?,Femur,Stapes,Spine,Tibia,A
1137,The approximate age of the Moon is ______.,4.51 billion years,4.53 billion years,4.55 billion years,4.57 billion years,B
1138,Which of the following is an anti-depressant?,Benzedrine,Aspirin,Equanil,None,A
1139,All stars are of the same color.,Right,Wrong,Ambiguous,No idea,B
1140,Highly intelligent mammals include:,Dolphins,Elephants,Bats,Rats,A
1141,What is the most important function of perspiration?,To excrete the waste of the body,To keep the skin wet,To regulate body temperature,To excrete extra water in the body,C
1142,A lake starts freezing because of the cold atmosphere. It will first freeze:,At the bottom,In the middle part,At the top surface,Uniformly throughout the water body,C
1143,An oasis is associated with a:,Glacier,Desert,Island,Volcano,B
1144,Yeast is used in making bread because it produces:,Carbon dioxide,Sugar,Bacteria,Oxygen,A
1145,Phosgene can be used as:,An insecticide,A herbicide,A warfare gas,A defoliant,C
1146,The ozone layer protects the Earth from ______ radiation from the Sun.,X-rays,ultraviolet,infrared,microwaves,B
1147,Which of the following atmospheric layers helps in radio communication?,Exosphere,Ionosphere,Troposphere,Stratosphere,B
1148,An autopsy is connected with:,Post-mortem examination,Study of living cells,Cancer,None of these,A
1149,A silverfish is a type of ______.,fish,insect,reptile,amphibian,B
1150,The total energy of a revolving electron in an atom ____.,Can never be positive,Can have any value above zero,Cannot be negative,Will always be positive,A
1151,Which of the following planets has the longest day?,Mercury,Venus,Earth,Jupiter,B
1152,A quartz crystal in a quartz watch works on the principle called the ____.,Piezoelectric effect,Thermionic effect,Stark effect,Seebeck effect,A
1153,"Jupiter, Saturn, Uranus, and Neptune are called ______.",terrestrial planets,Jovian planets,Both A & B,None of these,B
1154,A drawing on transparent paper is a:,Blueprint,Negative,Transparency,Red Print,C
1155,A four-chambered heart is found in:,Birds and mammals,Fish,Amphibians and reptiles,Amphibians and birds,A
1156,Glass is a(n) ____ solid.,Crystalline,Amorphous,Both A and B,None of these,B
1157,A bronze medal is made up of which metals?,"Copper, Zinc","Copper, Nickel","Copper, Tin","Copper, Silver",C
1158,A hygrometer is used for measuring the ____.,Specific gravity of liquids,Humidity of air,Density of milk,None of these,B
1159,How many bones are there in a newborn infant?,Approximately 300,280,250,260,A
1160,Stimulus intensity is detected in the brain by:,The number of action potentials per second,The threshold potential,The amplitude of the action potential,The number of synapses crossed,A
1161,To which chamber of the heart is the aorta connected?,Right ventricle,Left ventricle,Left auricle,Right auricle,B
1162,The study of fossils is known as:,Archaeology,Paleontology,Geology,Anthropology,B
1163,Analytical solutions to quadratic equations were introduced by ______.,Isaac Newton,Al-Khwarizmi,Pythagoras,Al-Haytham,B
1164,Which is the heaviest (densest) metal?,Osmium,Nickel,Mercury,Iron,A
1165,"When a person enters a dark room from bright light, he is not able to see clearly for a little while because the:",Eye is unable to adjust itself immediately,Retina becomes insensitive momentarily,Iris is unable to dilate the pupil immediately,Distance between the lens and retina takes time to adjust,C
1166,The Food and Agriculture Organization (FAO) was established in ______.,in 1944,in 1945,in 1946,None of these,B
1167,The mechanical advantage of a lever will be large if its:,Arms on opposite sides of the fulcrum are equal,"Arms are unequal, with one of them being shorter not being material",Arm on the side of the load is longer than the other arm,Arm on the side of the load is shorter than the other arm,D
1168,Numismatics is the study of:,Coins,Numbers,Stamps,Space,A
1169,What are the vertical columns in the Periodic Table called?,Perpendiculars,Periods,Verticals,Groups,D
1170,The average distance between the Sun and Earth is known as a(n):,Angstrom,Astronomical unit,Apogee,Aphelion,B
1171,What is the life span of red blood cells?,110 days,140 days,120 days,170 days,C
1172,Which of the following planets has the smallest diameter?,Mars,Pluto,Mercury,Venus,C
1173,"During electrolysis, metals are deposited at the cathode because the cathode:",Supplies electrons,Withdraws electrons,Undergoes oxidation,None is correct,A
1174,Which part of the body is affected by gingivitis?,Nostrils,Gums,Nails,Eyes,B
1175,The coldest region of the Earth's atmosphere is the ______.,stratopause,mesopause,thermosphere,exosphere,B
1176,"Gold, Silver and Copper are ______ metals.",Natural,Coinage,Hard,Pure,B
1177,Water vapor exits and CO2 enters a leaf through the:,Stomata,Grana,Porphyrin rings,Photons,A
1178,"At high altitudes, the boiling point of water decreases because:",The atmospheric pressure is low,The temperature is low,The atmospheric pressure is high,The water is cold,A
1179,"In eye donation, which part of the donor's eye is used?",Optic nerve,Cornea,Iris,Retina,B
1180,"The thinning of the ozone layer is due to chlorofluorocarbons, which are used in:",Electric heaters and washing machines,Spray cans and refrigerators,Cigarette lighters and air conditioners,None of these,B
1181,1 cubic decimeter consists of 1 liter. How many deciliters are there in 1 liter?,10,5,11,12,A
1182,The coldest planet in the solar system is:,Earth,Venus,Mars,Neptune,D
1183,"The gas commonly known as ""laughing gas"" is:",Carbon dioxide,Sulfur dioxide,Nitrous oxide,Sodium oxide,C
1184,The 'fizz' in soft drinks is produced by adding which acid?,Hydrochloric acid,Citric acid,Carbonic acid,Nitric acid,C
1185,Which of the following is true for capacitors in series?,The total capacitance is the sum of the individual capacitances,The total charge is the sum of the charges on each capacitor,The total voltage is the sum of the voltages across each capacitor,The available charge is shared between two or more capacitors,C
1186,Why do some nebulae shine?,Because they produce their own light,Because they reflect light from nearby stars,Both A and B,None of these,C
1187,Who isolated the green mould that later led to the discovery of penicillin?,Howard Florey,Ernst Boris Chain,Alexander Fleming,Pierre Curie,C
1188,Which among the following has the highest calorie count in a given quantity?,Proteins,Carbohydrates,Fats,Vitamins,C
1189,The dominant phase of the life cycle in these organisms is haploid:,Mosses,Bacteria,Protozoa,None of the above,A
1190,Diabetes can be classified into how many main types?,3,2,4,None of these,A
1191,Which rocks are formed by the alteration of pre-existing rocks by great heat or pressure?,Igneous rocks,Sedimentary rocks,Metamorphic rocks,Acid rocks,C
1192,Which layer of the atmosphere reflects radio waves back to the Earth's surface?,Ozone layer,Ionosphere,Stratosphere,Troposphere,B
1193,A tidal bore is caused by a:,Friction from prevailing winds,Spring tide and strong winds,Unequal heating of oceans,Rising tide meeting river currents,D
1194,The heating element of an electric heater is made up of:,Tungsten,Graphite,Chromium,Nichrome,D
1195,"Which part of the body does the disease ""otitis"" affect?",Ears,Eyes,Veins,Kidneys,A
1196,A ______ connects muscle to bone.,Cartilage,Ligament,Tendon,Disc,C
1197,"All of the following organs in the human body are located on both the right and left sides, except the:",Kidneys,Spleen,Eyes,Lungs,B
1198,The tibia is a bone found in the ______.,skull,leg,arm,face,B
1199,An autopsy is connected with:,Post-mortem examination,Study of living cells,Cancer,None of these,A
1200,"Eroded bedrock with long, horizontal, parallel grooves is termed as ______.",Yardangs,Hamada,Zuegen,Seri,C
1201,Which of the following is not an enzyme?,Pepsin,Chemotrypsin,Secretin,None of these,C
1202,Pollen grains are produced by:,Stigma,Ovary,Petal,Anther,D
1203,Gigantism is the result of ______.,Hypothyroidism,A recessive gene,Hyperpituitarism,None of these,C
1204,Which among the following types of lenses are prescribed by doctors for a patient suffering from astigmatism?,Spherical Lens,Convex Lens,Concave Lens,Cylindrical lens,D
1205,Addison's disease can be caused by the insufficient secretion of:,Antidiuretic Hormone,Luteinising Hormone,Melanophore-stimulating Hormone,Adrenocorticotropic Hormone,D
1206,Hydrogen fuel cells produce electricity from hydrogen and ______.,carbon,oxygen,nitrogen,chromium,B
1207,How many calories are in one gram of carbohydrate?,2,4,3,1,B
1208,A man weighing 96 kg consists of approximately ____ litres of water.,50 litres,66.5 litres,82 litres,42 litres,B
1209,Which is the warmest ocean?,Arctic Ocean,Indian Ocean,Atlantic Ocean,Pacific Ocean,B
1210,The lungs are primarily concerned with the ______.,respiratory system,respiratory and excretory systems,muscular system,nervous system,B
1211,Radioactivity is measured by:,Ionization chamber,Mass spectrometer,Scintillation counter,Geiger-Muller counter,D
1212,The blood glucose level is raised by all of the following except:,Carbohydrates,Cholesterol,Insulin,Epinephrine,C
1213,J.H. Van't Hoff was the first Nobel laureate in Chemistry. Which one of the following is NOT his contribution?,Laws of Chemical Kinetics,Laws of Osmotic Pressure,Theory of Electrolytic Dissociation,Chemical Stereochemistry,C
1214,What is the closest planet to Earth?,Mars,Venus,Mercury,None of these,B
1215,The diesel engine was discovered by:,Waldeyer,Rudolf Diesel,Michael Faraday,Paul Muller,B
1216,Select the arrangement of electromagnetic radiation which starts with the lowest energy and increases to the greatest energy.,"Visible, radio, infrared, ultraviolet, X-ray, gamma ray","Radio, infrared, visible, ultraviolet, X-ray, gamma ray","Radio, infrared, visible, X-ray, gamma ray, ultraviolet","Radio, visible, infrared, ultraviolet, X-ray, gamma ray",B
1217,Which instrument is used to measure the power of an electric circuit?,Viscometer,Wattmeter,Wavemeter,None of these,B
1218,Butter and margarine are _______ in nature.,Colloid,Stick,Lodge,Linger,A
1219,The study of maps and features of the Universe is called:,Metaphysics,Cosmography,Cosmology,Cartography,B
1220,Periodontics deals with:,Ligament restoration,The structures supporting the teeth,Stomach disorders,Heart attacks,B
1221,Which metal is the best conductor of electricity?,Copper,Silver,Brass,Gold,B
1222,Water vapor is:,A cloud droplet,A gas,A snowflake,A raindrop,B
1223,Which species does the penguin belong to:,Bird,Animal,Mammal,Reptile,A
1224,The vector of the disease Kala-azar is the:,Dragonfly,Mosquito,Housefly,Sandfly,D
1225,Biological death of a patient means death of the tissues of the:,Kidney,Heart,Lungs,Brain,D
1226,A small weight is put on the pressure cooker; it increases the pressure of the steam because:,The weight is proportionate to the steam required,The area of contact is small,The weight stops the steam from escaping,Of Bernoulli's principle,B
1227,"Short-term fluctuations in temperature, humidity, cloud cover, wind, and precipitation over periods of hours or days are called:",Weather,Climate,Environment,Ecosphere,A
1228,The field of specialization of the famous Muslim scientist Abu Usman Al-Jahiz was ______.,botany,zoology,astronomy,None of them,B
1229,What causes polio?,Bacteria,Iron deficiency,Virus,Excess fat,C
1230,For what technology is the abbreviation GPS being used globally?,Geo Pakistan System,Global Positioning System,Google Path System,None of these,B
1231,Baking soda is a common name for:,Sodium carbonate,Sodium bicarbonate,Potassium carbonate,None of these,B
1232,The SI unit of heat is the ____.,Newton,Joule,Watt,Volt,B
1233,Bleaching powder loses its power on being kept for a long time because:,It changes into calcium chloride,It changes into calcium hydroxide,Both A and B,It slowly decomposes,D
1234,Morphine can cause constipation and a lowering of blood pressure.,Right,Wrong,Ambiguous,No idea,A
1235,Water vapor is:,A cloud droplet,A gas,A snowflake,A raindrop,B
1236,Which resistive component is designed to be temperature-sensitive?,Thermistor,Rheostat,Potentiometer,Photoconductive cell,A
1237,"Who said, ""A body will remain at rest unless an external force acts on the body""?",Newton,Einstein,Archimedes,Galileo,A
1238,Spring tides occur on new moon and full moon days because on these days the ______.,Sun and Earth are at right angles,"Sun, Moon, and Earth are in a straight line",Sun and Moon are at right angles,Earth and Moon are at right angles,B
1239,Which of the following gases is used in cigarette lighters?,Butane,Methane,Propane,Radon,A
1240,Birth control pills contain synthetic:,Hormones,Minerals,Vitamins,Sugar,A
1241,How much protein does an adult require daily?,10-20 grams,30-50 grams,50-100 grams,More than 100 grams,C
1242,Which gas is used in the preparation of soda water?,Carbon dioxide,Nitrogen,Hydrogen,Ammonia,A
1243,Which of the following elements is not essential for plants?,Iron,Zinc,Potassium,Iodine,D
1244,"A nuclear reactor is a device used to carry out a controlled nuclear reaction, whereas a GM counter is a device used to detect:",Power,Nuclear radiation,Voltage,None of these,B
1245,Electrochemical energy is required for the working of the ______.,circulatory system,nervous system,excretory system,digestive system,B
1246,"If the level of atmospheric pollution increases, what is the effect on the length of the day?",The length of the day will remain the same,The length of the day will increase,The length of the day will decrease,None of these,B
1247,The energy of food is measured in:,Kelvin,Calories,Bushels,None of these,B
1248,Which element is most abundant in the Universe?,Aluminum,Hydrogen,Helium,None of these,B
1249,"In a fission nuclear reaction, a heavy nucleus breaks up into smaller nuclei. In contrast, when two or more lighter nuclei fuse to form a heavier nucleus, the reaction is called a:",Chemical reaction,Nuclear reaction,Fission nuclear reaction,Fusion nuclear reaction,D
1250,A reference to the process by which materials such as magma and gases from inside the Earth are forced onto the Earth's surface is:,Eruption,Lava,Volcanism,Earthquake,C
1251,Which of these has the lowest pH?,Gastric Juice,Pancreatic Juice,Saliva,Hepatic Bile,A
1252,A heart attack is often caused by high levels of ______.,blood sugar,cholesterol,blood protein,blood urea,B
1253,The working of the receiver of a telephone depends upon the:,"Change in magnetization of an electromagnet, which causes a diaphragm to vibrate",Efficiency of the loudspeaker which enhances the loudness of sound,"Conversion of an electric signal, after its amplification, into a sound wave",Diaphragm which is made to vibrate by the incoming sound wave,D
1254,A loudspeaker changes ______ energy into sound energy.,Chemical,Light,Electrical,Kinetic,C
1255,Which of the following rays are more penetrating?,Alpha,Beta,Gamma,None of these,C
1256,Sedimentary rocks are often:,Porous,Hard,Rough,Brittle,A
1257,Addison's disease can be caused by the insufficient secretion of:,Antidiuretic Hormone,Luteinising Hormone,Melanophore-stimulating Hormone,Adrenocorticotropic Hormone,D
1258,Which type of uranium is used in the fission process?,Uranium-234,Uranium-235,Uranium-236,Uranium-237,B
1259,A sandalwood tree is considered a:,Partial root parasite,Stem parasite,Total stem parasite,Total root parasite,A
1260,The branch of chemistry that deals with the study of compounds containing carbon is called:,Physical chemistry,Inorganic chemistry,Nuclear chemistry,Organic chemistry,D
1261,One micron is equal to how many millimeters?,0.011 mm,0.111 mm,0.001 mm,0.101 mm,C
1262,"In general, comets have ______ orbits.",Parabolic,Circular,Highly elliptical,Elliptical,C
1263,Permanent magnets are made from:,Diamagnetic substances,Ferromagnetic substances,Paramagnetic substances,Dielectric substances,B
1264,Who discovered blood circulation?,Karl Landsteiner,Francis Crick,William Harvey,None of these,C
1265,Who was an early dentist and also the inventor of many surgical instruments?,Al-Zahrawi,Al-Khwarizmi,Al-Razi,Al-Ghazali,A
1266,Sound cannot travel through a vacuum.,Right,Wrong,Ambiguous,No idea,A
1267,Water is a highly effective coolant for a car engine because:,Water is a good conductor of heat,Water has a very high specific heat capacity,Water boils at a comparatively high temperature,Evaporation of water produces a lot of cooling,B
1268,A person standing in front of a mirror finds his image smaller than himself and erect. This implies that the mirror is:,Plane,Concave,Convex,Not of good quality,C
1269,What is the primary component of whitewash?,Limestone (Calcium Carbonate),Soda lime,Rock stone,None of these,A
1270,The stalk of an individual flower is called the ______.,peduncle,pedicel,receptacle,thalamus,B
1271,Which of the following studies the interactions among organisms and their environment?,Archaeology,Anthropology,Genetics,Ecology,D
1272,The living part of a plant cell is composed of a nucleus and:,Cytoplasm,Protoplasm,Both A and B,None of these,C
1273,The Great Red Spot is on the planet ____.,Jupiter,Mars,Venus,Mercury,A
1274,Who proposed the theory of continuous and gradual evolution of life from simple to complex?,Aristotle,Hugo de Vries,Thomas Malthus,Charles Lyell,D
1275,Cholesterol is present in all of the following except:,Milk,Fish,Egg white,Egg yolk,C
1276,"In places where the air temperature is below the freezing point of water, precipitation occurs in the form of ______.",hailstorms,snow,thunder,lightning,B
1277,Fear of enclosed spaces is called:,Claustrophobia,Aerophobia,Apiphobia,Trypophobia,A
1278,The credit of inventing the television goes to,Faraday,Baird,Edison,Marconi,B
1279,Petroleum is a mixture of:,Salts,Polymers,Hydrocarbons,None,C
1280,Which of these is not a primary region of the spinal cord?,Thoracic,Pelvic,Lumbar,Cervical,B
1281,Who built the first steam railway locomotive?,Richard Trevithick,James Watt,Thomas Newcomen,Robert Fulton,A
1282,Short-sightedness is due to the:,Elongation of eyeballs,Weakening of the retina,Weaker muscles,Shifting of the iris,A
1283,Sound travels ____ in solid materials than in liquid.,Faster,At a constant speed,Slower,None of the above,A
1284,The disease elephantiasis is caused by a:,Housefly,Culex mosquito,Anopheles mosquito,Lack of vitamin B,B
1285,Materials for rainproof coats and tents owe their waterproof properties to:,Surface tension,Viscosity,Specific gravity,Elasticity,A
1286,"Like many unsung inventors, he committed suicide in 1937. Though he invented Nylon in 1935, it was DuPont who commercialised its production in 1938. Name this unfortunate inventor.",Wallace Carothers,L. H. Baekeland,Wilhelm Einthoven,Edwin Armstrong,A
1287,Alcohol contains ______.,"nitrogen, hydrogen, oxygen","carbon, hydrogen, oxygen","oxygen, carbon, nitrogen","hydrogen, chlorine, oxygen",B
1288,Which of the following minerals is most resistant to chemical weathering?,Olivine,Quartz,Hornblende,Potassium feldspar,B
1289,The founder of modern astronomy was:,William Gilbert,Michael Faraday,Archimedes,Nicolaus Copernicus,D
1290,One of the fuels that can be used in rockets is:,Liquid Methane,High Octane gasoline,Nitrogen dioxide,None of these,A
1291,"The principle used in radar is the same as that of Sonar. In radar, we use radio waves, whereas in sonar we use:",Red waves,Infrared waves,Ultrasonic waves,Supersonic waves,C
1292,Bronze is an alloy made of which metals?,Copper and tin,Copper and silver,Copper and zinc,Copper and nickel,A
1293,Animal science aims to improve:,Animal breeding,Diseases,Nutrition,All of these,D
1294,Why are two blankets warmer than one?,Two blankets have more wool and so are warmer.,"Two blankets enclose air, which does not allow the cold to penetrate.","Two blankets compress the air between the body and the blankets, and this compression produces heat.",None of these,B
1295,Which of the following is both an endocrine and an exocrine gland?,Thyroid,Pancreas,Parathyroid,All of these,B
1296,Name the element that is used to fabricate solar cells and transistors.,Silicon,Germanium,Iron,None of these,A
1297,"The disease ""Itai-itai"" is caused by ______ poisoning.",manganese,cadmium,carbon,None of the above,B
1298,Parthenocarpy is the production of fruit which makes the fruit:,Full of seeds,Seedless,Bitter,Waterless,B
1299,Myopia (nearsightedness) is a problem with seeing:,Distant objects clearly,Close objects clearly,Distant and close objects looking unclear,None of the above,A
1300,http' stands for:,HyperText Transfer Program,High-level Text Transfer Program,HyperText Transfer Protocol,High-Level Text Transfer Protocol,C
1301,The main constituent of Sui gas is ____.,Methane,Ethane,Ethene,None of these,A
1302,The minimum number of bits required to store the hexadecimal number AF is:,2,4,8,16,C
1303,Where is bile stored and intermittently released into the small intestine to aid digestion?,Kidney,Liver,Gallbladder,Pancreas,C
1304,"The principle used in radar is the same as that of Sonar. In radar, we use radio waves, whereas in sonar we use:",Red waves,Infrared waves,Ultrasonic waves,Supersonic waves,C
1305,Science that deals with low temperature is called _______?,Cryogenics,Biogenic,Isotherms,None of these,A
1306,Wisdom teeth normally grow between the ages of:,17-30,30-45,45-55,34-40,A
1307,Tomato is a type of:,Fruit,Vegetable,Leaf,Stem,A
1308,Most weather phenomena take place in which layer of the atmosphere?,Stratosphere,Troposphere,Ionosphere,Mesosphere,B
1309,What is amoxicillin?,A herbal remedy,An antibiotic,A type of birth control,None of the above,B
1310,A bird that can fly backward is the:,Hummingbird,Crimson Sunbird,Cardinal Bird,Bat,A
1311,Leukocytes (white blood cells) are produced in the:,Lymph,Spleen,Bone marrow,Ribs,C
1312,The melting point of ice is:,0°C,100°C,40°C,None of these,A
1313,Blood which the heart pumps to the lungs is:,Oxygenated blood,Deoxygenated blood,Atrial blood,Lymph fluid,B
1314,The monomers of proteins are ____.,Amino Acids,Insulin,P53,None of these,A
1315,Animals obtain carbon primarily from:,Starch,Sucrose,Glucose,Glycogen,C
1316,The core of an optical fiber is made of:,Copper,Silica,Glass,None of these,B
1317,The ozone layer prevents which of the following radiations from entering the atmosphere?,Infrared,Ultraviolet,X-rays,Gamma rays,B
1318,The distance of a place south or north of the equator is called its:,Latitude,Aptitude,Longitude,None of these,A
1319,An anemometer is an instrument for the measurement of:,Velocity of wind,Magnetic power,Electricity,A graph,A
1320,Refractometer is used to determine the concentration of solutes in a solution such as:,Sugars,Fats,Proteins,Vitamins,A
1321,The lightning rod was invented by:,Edmund Germer,Benjamin Franklin,James Edward,None of these,B
1322,Entomology is the study of ____.,Insects,Animals,Worms,Humans,A
1323,The breeding and management of bees is known as:,Sericulture,Horticulture,Apiculture,None of these,C
1324,"Which term in psychology is generally used to refer to emotional disorders such as anxiety, depression, and phobia?",Psyches,Hypnosis,Neurosis,Mental illness,C
1325,Horticulture is the study of:,Animals,Insects,Plants & Fruits,None of these,C
1326,Sulphur dioxide (SO2) and oxides of nitrogen (NOx) are responsible for:,Acid rain,Ozone layer depletion,Global warming,Formation of smog,A
1327,Which of the following non-metals remains liquid at room temperature?,Bromine,Chlorine,Helium,Phosphorous,A
1328,"In radiation, which of the following has the most energetic photons?",Gamma rays,Electromagnetic waves,X-rays,Microwaves,A
1329,"Excluding the Moon, which celestial object appears brightest in the sky?",Venus,Jupiter,Polestar,Sirius,A
1330,The time light takes to travel from the Sun to Earth is about:,8 minutes,25 minutes,45 minutes,60 minutes,A
1331,Who synthesized a stable form of Aspirin in 1897?,Felix Hoffmann,Bayer,McLeod,None of the above,A
