Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
182,Jadeed hikmat ki misaal kis ki kitaab hai?,Waheed Qureshi,Dr. Munir Anwar Ansir,Hayatullah Ansari,Muhammad Hasan Askari,A
183,"Mera tareeqa amiri nahi faqiri hai, khudi na bech ghareebi mein naam paida kar. Yeh sher kis ka hai?",Faiz Ahmed Faiz,Allama Muhammad Iqbal,Ata Shad,Ahmed Nadeem Qasmi,B
184,Durust imla ka intikhab karein?,Lijiye,Lijhe,Lahje,In mein se koi nahi,A
185,Urdu ka ahd-e-zareen kaunsi sadi ka daur kehlaya jata hai?,16veen sadi,17veen sadi,18veen sadi,In mein se koi nahi,C
186,"Ahl-e-Lahore ko ""Zinda Dilan-e-Lahore"" ka laqab kis ne diya?",Pitras Bukhari,Khuwaja Hasan Nizami,Allama Iqbal,Sir Syed Ahmad Khan,D
187,Mashhoor novel 'Udas Naslain' kis ki tasneef hai?,Qurat ul Ain Haider,Ashfaq Ahmed,Abdullah Hussain,Bano Qudsia,C
188,"Idiom ""Pros and Cons"" ke durust matlab ka intikhab kijiye.",Aam log,Khotay sikke,Masheen ki zindagi,Muwafiq o khilaf baatein,D
189,Ghazal ke hum aawaz alfaaz ko kya kehte hain?,Radeef,Tarkeeb,Qafia,In mein se koi nahi,C
190,"""Aab-e-Hayat"" bara maroof tazkira hai. Is ke musannif kaun hain?",Molana Muhammad Hussain Azad,Hasan Askari,Hamid Hasan Qadri,Nazir Ludhianvi,C
191,Punjab mein Urdu kis ki kitaab hai?,Akhter Shirani,Zahid Shirani,Mehmood Shirani,In mein se koi nahi,C
192,1913 mein Roznama Hamdard ka aaghaz kis ne kiya?,Zafar Ali Khan,Muhammad Ali Johar,Shaukat Ali,In mein se koi nahi,B
193,"Umar daraz maang ke laye thay chaar din, do aarzu mein kat gaye do intezar mein, yeh sher kis ka hai?",Imam Bakhsh Nasikh,Bahadur Shah Zafar,Haider Ali Atish,In mein se koi nahi,B
194,Husn Koza Gar kitne hisson par mushtamil hai?,Teen,Chaar,Paanch,Chay,B
196,"Urdu mein ""Guldasta"" mein kaisi tahreeren hoti hain?",Mukhtalif shora ki khud navisht,Mukhtalif shora ki shairi,Mukhtalif shora ke kisi khaas mazmoon par khayalat,In mein se koi nahi,B
197,She'r ke auzan ki sehat jaanchne ka ilm kya kehlata hai?,Ilm-e-Arooz,Ilm-e-Badee,Ilm-e-Bayan,In mein se koi nahi,A
198,"""Nadar log"" kis ka novel hai?",Agha Hasan Amanat,Saadat Hasan Manto,Abdullah Hussain,Imtiaz Ali Taj,C
199,"""Hayat-e-Javed"" kis ki tahreer hai?",Altaf Hussain Hali,Muhammad Hussain Azad,Sir Syed,Molana Shibli Naumani,A
200,""" Aab o dana uth jana "" muhawara hai is ka kya matlab hai ?",Fot ho jana,Jangal mein chale jana,Chalaak hona,In mein se koi nahi,A
201,Akhtar Hussain Raipuri ka taalluq kis adabi tehreek se tha?,Taraqqi Pasand Tehreek,Rawayati Tehreek,Islami Adab ki Tehreek,Aligarh Tehreek,A
202,Afsanay ka bawa Adam kis ko kaha jata hai?,Saadat Hasan Manto,Rashid Khairi,Ghulam Abbas,Prem Chand,D
203,Zahir Dar Baig ka kirdar kis afsane se milta hai?,Fasana-e-Mubtala,Tauba-tun-Nusuh,Fasana-e-Azad,In mein se koi nahi,B
204,"Mashhoor Hamd ""Wohi Khuda Hai"" kis shair ki hai?",Ijaz Rehmani,Muzaffar Waris,Riaz Majeed,Yusuf Memon,B
205,"'Sher mein kisi shakhs, maqam, ya waqia ki taraf ishara kya kehlata hai?",Talmeeh,Tashbeeh,Isti'ara,In mein se koi nahi,A
206,Aud-e-Hindi sanf ke aitbaar se kya hai?,Khutoot,Sawaneh Umri,Aap beeti,In mein se koi nahi,A
207,"Lafz ""Mafar"" ka mutazad kya hai?",Asfar,Hazar,Sifar,Hazar,B
208,Urdu ka ahd-e-zareen kaunsi sadi ka dour kehlata hai?,16veen sadi,17veen sadi,18veen sadi,In mein se koi nahi,C
209,Ghar se ghar tak kis tehreek ki tasneef hai?,Altaf Hussain Hali,Deputy Nazir Ahmad,Ahmad Nadeem Qasmi,Imtiaz Ali Taj,C
210,"Qawaid ka woh hissa jis mein murakkab jumlon aur ibaraton ki madad se bahas ki jati hai, kehlata hai:",Sarf,Nahw,Qawaid,Ilm-e-Insha,B
211,"""Bread the line"" ka Urdu tarjuma kya hai?",Munh par mukhalfat karna,Mazaq urana,Be-sar-o-pa,-,C
212,Na munh mein daant na pait mein ____,Chanp,Dil,Aant,In mein se koi nahi,C
213,"Allama Iqbal ne parindon mein ""Shaheen"" ko jin sifat ki bunyad par pasand kiya hai, un mein se aham tareen sifat yeh hai ke Shaheen",Parindon ka badshah hai,Fiza mein shikar karta hai,Buland parwaz hai,Kai kai din bhooka reh sakta hai,C
214,Karbala par mabni nazm ko sanf ke aitbaar se kya kaha jata hai?,Qasida,Marsiya,Manqabat,Rubai,B
215,'Masjid Qurtuba kis ki nazm hai?,Molana Zafar Ali Khan,Allama Iqbal,Hasrat Mohani,In mein se koi nahi,B
216,"Allama Iqbal ne ""Shair-e-Kashmir"" aur ""Mujaddid-e-Kashmir"" ke alqabat kis shair ko diye the?",Chaudhry Khushi Muhammad Nazir,Molana Zafar Ali Khan,Muhammad Deen Fauq,Agha Hashar Kashmiri,C
217,Iqbal ki woh nazm jo paband nazm ki meraaj hai?,Tariq ki dua,Javed ke naam,Tulo-e-Islam,In mein se koi nahi,C
218,Aangan kis ka novel hai?,Prem Chand,Khadija Mastoor,Agha Hashar Kashmiri,In mein se koi nahi,B
219,Jumla mukammal kijiye: Yak na shud ____,Sifar shud,Aik shud,Do shud,Teen shud,C
220,Badshahon ke tazkira ke liye mashhoor kitaab kis ki hai?,Siraj Shams Afif,Mahmood Tabrizi,Waheed Qamar,In mein se koi nahi,A
221,Rubai mein kitne misray hotay hain?,Aik,Do,Teen,Chaar,D
222,Drama ki tareef sab se pehle kis ne ki?,Masood Salman,Arastu,Wali Dakni,Ameer Khusro,B
223,Andher Nagri Chopat Raj ka kya matlab hai?,Apna matlab nikalna,Nakhre rakhna,Adal ki hukmarani,Be-insafi ka daur daura,D
224,"""Gudriya"" kis ne likha?",Muhammad Saleem,Ashfaq Ahmed,Bano Qudsia,Shaukat Siddiqui,B
225,Pamaal raaston ko tark kar ke aik takhleeqi jazbe ke taht nai qadron ki talash mein munhamik hone ke amal ko adab ki istilah mein kya kaha jata hai?,Arfiyat,Classiciyat,Romanticiyat,Imayat,C
226,Rekhta ke maani kya hain?,Bayan karna,Ijad karna,Khush hona,In mein se koi nahi,B
227,Maria bohat zaheen talaba hai. Is mein zaheen talaba kya hai?,Murakkab Tauseefi,Murakkab Adadi,Murakkab Izafi,In mein se koi nahi,A
228,Taqseem-e-Hind ke mauzoo par novel kaun sa hai?,Baku,Aag ka Darya,Andar Umrila,In mein se koi nahi,B
229,Iqbal ka qayam Europe ka arsa kaunsa hai?,1905-1908,1909-1912,1910-1914,1915-1918,A
230,Burha Tota se kya murad hai?,Aqalmand admi,Tajurba kar admi,Emaandar admi,Be-wuqoof admi,D
231,Gul Bakawli ka zikar kis masnavi mein hai?,Sehr-ul-Bayan,Gulzar-e-Naseem,Zehar-e-Ishq,In mein se koi nahi,B
232,"""Poke one's nose"" ke kya ma'ni hain?",Khwamakhwa mudakhlat karna,Nuqsan uthana,Khud ko museebat mein daalna,Zulm karna,A
233,Oudh Punch risaalay ke editor kaun thay?,Munshi Sajjad Hussain,Abdul Majeed Salik,Qazi Abdul Ghaffar,In mein se koi nahi,A
234,A Nandi kis ka afsana hai?,Ahmad Nadeem Qasmi,Ghulam Abbas,Muhammad Hussain Azad,In mein se koi nahi,B
235,"Mahnama ""Makhzan"" kahan se jari hua?",Lahore,Lucknow,Delhi,Calcutta,A
236,Urdu nasr mein tanqeed ka aaghaz sab se pehle kis ne kiya?,Mulla Vajhi,Khwaja Meer Dard,Sauda,Ibn-e-Insha,A
237,"Saqliyah (Jazeera Sicily) Allama Iqbal ka maroof shehar aashoob hai, yeh un ke kis majmua mein shamil hai?",Bang-e-Dara,Baal-e-Jibril,Zarb-e-Kaleem,Armaghan-e-Hijaz,A
238,Urdu adab mein fun paray ki khoobi ya khami bayan karna kehlata hai?,Tanqeed,Tabsarah,Meyaar,In mein se koi nahi,A
239,"""Aawaz Dost"" kis ki tasneef hai?",Bano Qudsia,Qudratullah Shahab,Ashfaq Ahmed,Mukhtar Masood,D
240,"""Panj Shanbeh"" haftay ka kaun sa din hai?",Peer,Budh,Jumeraat,Hafta,C
241,"'School, college aur university qawaid ki ro se kya hain?",Ism-e-Zarf-e-Zaman,Ism-e-Zarf-e-Makan,Ism-e-Zarf,In mein se koi nahi,B
242,"Tujhe is qoum ne pala hai aaghosh-e-mohabbat mein, kuchal dala tha jis ne paon mein taj-e-sar-e-dara Iqbal ke is sher mein koi lafz aafat istemal hua hai?",Tashbeeh,Talmih,Istiara,In mein se koi nahi,A
243,Baal-e-Jibril kab chhapi?,1932,1933,1935,In mein se koi nahi,C
244,Sawaneh umri likhne mein Hali ke ilawa doosra ahem naam kis ka hai?,Shibli Naumani,Ahmad Nadeem Qasmi,Sir Syed Ahmad Khan,In mein se koi nahi,A
245,"Hindi sanf-e-nazm ""Doha"" mushtamil hota hai.",Faqat aik she'r par,Do ashaaron par,Chaar ashaaron par,Tuwalat par pabandi nahi,A
246,Zarb-ul-misl mukammal karein: Ek panth ____ kaaj,Do,Teen,Chaar,In mein se koi nahi,A
247,Durust zarb-ul-misl batain.,Aik aik gyarah,Aik aik do barah,Aik aur aik gyarah,In mein se koi nahi,C
248,Qazi Abdul Ghaffar ka kaun sa novel hai?,Hakeemak Safar,Udas Naslain,Laila ke Khutoot,In mein se koi nahi,C
249,Qawaid ke kitne hisay hain?,8,6,4,2,D
250,"Kaleem-ud-Din Ahmed ki kitaab ""Urdu Shayari Par Aik Nazar"" ki sanf kya hai?",Tadveen,Tahqeeq,Tanqeed,In mein se koi nahi,C
251,Zarb-ul-misl ka intikhab karein?,Tang tangey marna,Naach na janay aangan tedha,Taray dikhai dena,In mein se koi nahi,B
252,Kasheeda khaatir ki tarkeeb ka mafhoom hai?,Khush hona,Naraz hona,Pareshan hona,In mein se koi nahi,B
253,Nazm ki woh sanf jis ke har sher hum qafia hum radeef ho aur har sher qafia aur radeef ke liaaz se jadagana ho:,Qata,Marsiya,Masnavi,Musaddas,C
254,Urdu zaban ka pehla awaami shair kise kaha jata hai?,Allama Iqbal,Nazeer Akbarabadi,Habib Jalib,Sahir Ludhianvi,C
255,Talkhaba Sheereen ke shayar ka naam batayein.,Akhtar Sherani,Hafeez Jalandhari,Hasrat Mohani,Asghar Gondvi,B
256,Shaitaan ki aant hona muhawaray ka kya matlab hai?,Bhooka hona,Shararti hona,Taweel hona,In mein se koi nahi,C
257,"""Aapay se bahar hona"" is muhawaray ka matlab kya hai?",Sharminda hona,Aab aab hona,Bohat ghusse mein hona,Bohat ameer hona,C
258,Zarqa film ki heroin ka naam kya tha?,Nashu,Neelo,Firdous,Zaiba,B
259,"""Do gaz zameen bhi na mili kooye yaar mein"" yeh misra kis shair ka hai?",Mirza Ghalib,Meer Taqi Meer,Bahadur Shah Zafar,Ahmad Faraz,C
260,"Shairi majmua ""Khushbu"" kis ka hai?",Parveen Shakir,Bushra,Shabnam Shakeel,Manwar Sultana,A
261,Maidan-e-Amal kis ki kitab hai?,Prem Chand,Ahmad Nadeem Qasmi,Jameela Hashmi,In mein se koi nahi,A
262,"Safar-e-Ishq, Khushbu ka Safar kis ke safarnamay hain?",Ashfaq Ahmed Warak,Tariq Mirza,Naseer Aslam,In mein se koi nahi,B
263,Dosto Veski ke novel Brothers Karamazov ka Urdu tarjuma kis adeeb ne kiya?,Shahid Hameed,Masood Hussain Khan,Muhammad Ali Qasuri,Hijab Imtiaz Ali,A
264,Mujalla Naqoosh ke mudeer kaun thay?,Abdul Hameed Adam,Mukhtar Siddiqui,Muhammad Tufail,In mein se koi nahi,C
265,Muthi garam karna ka kya matlab hai?,Cheech ya kaante ko garmi se bachana,Rishwat dena,Haathon se mitti ki shakal dena,In mein se koi nahi,B
266,"""Shagofa chhorna"" muhawara hai, iska mafhoom hai:",Dhaaren maar maar kar rona,Khul khula kar hansna,Buri aadat tark kar dena,Anokhi ya fitna fasad wali baat karna,D
267,"Mashhoor qaumi naghma ""Jeevay Jeevay Pakistan"" kis ne likha?",Masroor Anwar,Jameeluddin Aali,Qateel Shifai,Muneer Niazi,B
268,Hajra Masroor kis hawale se apni shanakht rakhti hain?,Maktoob,Afsana nigari,Drama nigari,In mein se koi nahi,B
269,Urdu adab mein kis shakhsiyat ne bachon ke liye sab se zyada likha?,Hali,Nazeer Akbarabadi,Akbar Allahabadi,Ismail Meeruthi,D
270,"Aus parna muhawara hai, is ka mafhoom kya hai?",Mayusi ki haalat,Safar ki tayyari,Khushi ki kefiyat,Aadhi raat ke baad ka waqt,A
271,"""Deed-o-aadeed"" se kya muraad hai?",Dekhna bhalna,Nazar churana,Mulaqaat,Mehboob ki soorat dekhna,C
272,Hassan Manzar ka kaunsa novel Saudi Arab ki muashrat aur maeeshat ko mauzoo banata hai?,Habs,Al-Asifah,Dawam,Dhani Bakhsh ke betay,B
273,Istiara ke lughwi maani kya hain?,Tashbeeh dena,Udhar lena,Qarz dena,Khushk paida karna,B
274,Kaun sa jumla durust hai?,Barae meherbani kal zaroor aayen,Barae meherbani kar ke kal zaroor aayen,Brah meherbani kal zaroor aayen,Brah meherbani kar ke kal zaroor aayen,C
275,"Yeh sher kis ka hai? ""Deewar kya giri mere khasta makaan ki, logon ne mere sehan se raste bana liye""",Ghalib,Sibt Ali Saba,Faiz Ahmed Faiz,In mein se koi nahi,B
276,"Hum ne maana ke taghafful na karoge lekin, khaak ho jayenge hum tum ko khabar hotay tak. Yeh mashhoor sher kis shair ka hai?",Altaf Hussain Hali,Mirza Ghalib,Allama Iqbal,Meer Taqi Meer,B
277,Nawab Wajid Ali Shah kya takhallus karte the?,Wajid,Roshan,Akhtar,Nair,C
278,Aakhri Shab Ka Humsafar kis ka novel hai?,Qurat-ul-Ain Haider,Jameela Hashmi,Hajra Masroor,In mein se koi nahi,A
279,"""Nan-e-shair"" ki tarkeeb ka mafhoom hai:",Gandum ki roti,Jo ki roti,Khameeri roti,Nan nafaqa,B
280,Bang-e-Dara ki pehli nazm ka kya naam hai?,Raat aur shair,Tarana Milli,Himalah,In mein se koi nahi,C
281,Chaar misron ki nazm ko kya kehte hain?,Mukhmas,Musaddas,Rubai,Qata,C
282,Charity begins at home ke durust matlab ka intikhab kijiye.,Awwal khwaish baad darwaish,Her kaam ghar se hi shuru karna chahiye,Pehle apne ghar ko dost karna,Khud gharz ki koi had nahi hoti,A
283,Mandarja zail mein se kaun sa lafz imla ke itibar se sahi hai?,Abajaan! Assalam o Alaikum,Abajaan! Islam Alaikum,Abajaan! Islam Alaikum,Abajaan! Islam o Alaikum,A
284,Risaala Majalla Funoon kis ki idarat mein shaya hua?,Ahmad Nadeem Qasmi,Atta ul Haq Qasmi,Wazir Agha,In mein se koi nahi,A
285,Allama Iqbal kis shakhsiyat ke shagird thay?,Rafiuddin Hashmi,Maulana Altaf Hussain Hali,Muhammad Hussain Azad,Rasheed Ahmed Siddiqui,A
286,Darj zail mein se durust lafz ki nishan dahi kijiye:,Assalam o Alaikum,Islam Alaikum,Assalam Alaikum,Islam-o-Alaikum,C
287,"Insha Allah Khan Insha ki kitaab ""Dariya-e-Lataafat"" ka mauzoo kya hai?",Khutoot,Qawaid o Grammar,Rudad,In mein se koi nahi,B
288,"""Bint al-anab"" se kya murad hai?",Joon ka pani,Angoor ki sharab,Angoor ka sirka,Angoor ka pani,B
289,Allama Iqbal ki kaunsi tasneef un ke inteqal ke baad shaya hui?,Armaghan-e-Hijaz,Zarb-e-Kaleem,Baal-e-Jibreel,In mein se koi nahi,A
290,"Aisa kalma jisko ahl-e-zaban ne munaasibat ya ghair munaasibat ke hisaab se kisi khaas maani mein istemaal kiya ho, kya kehlata hai?",Maqoola,Zarb-ul-Misal,Muhawra,Kahawat,C
291,"Aam ke aam, guthliyon ke daam is zarb-ul-misl ka kya matlab hai?",Dohra faida,Nuqsan,Dohra nuqsan,In mein se koi nahi,A
292,Rehman Baba kis zaban ke shair hain?,Pashto,Sindhi,Punjabi,Balochi,A
293,"Khakoon par mabni maroof kitabon: ""Aur Okhay Log"", ""Okhay Oulray"" ke musannif hain.",Muhammad Tufail,Mujtaba Hussain,Mumtaz Mufti,Doctor Aftab Ahmed,B
294,Urdu ke pehle nasr nigar ka naam kya hai?,Ameer Khusro,Meer Taqi Meer,Ibrahim Zauq,Quli Qutub Shah,A
295,Durust fiqra batain:,Bhookay maren to daaka hi daalain ge.,Bhookay maren ge to daaka hi daalain ge.,Bhookay maren ge to daakay hi daalain ge.,In mein se koi nahi,B
296,Tehreer mein kisi bhi nooh ke jazbe ke izhaar ke liye rumooz-e-auqaf ki jo alamat istemal hoti hai woh _____________ kehlati hai.,Waqfa,Rabita,Nidaiah,Fajaiya,D
297,Bisalamat Ravi safar nama kis ki tasneef hai?,Zameer Jafri,Kernal Muhammad Khan,Naseem Hijazi,Naseem Hijazi,B
298,Awami shaair ke laqab se kis shaair ko yaad kiya jata hai?,Maulvi Abdul Haq,Nazeer Akbarabadi,Mirza Asadullah Ghalib,Akbar Allahabadi,B
299,"""Dasht-e-Soos"" kis ka novel hai?",Khadija Mastoor,Jameela Hashmi,Bano Qudsia,Kishwar Naheed,B
300,Ibn-e-Khattab grammar ki ro se kya hai?,Kuniyat,Luqab,Khitaab,Urf,A
301,"Lafz ""Urdu"" kis zaban se musta'ar liya gaya?",Arabi,Turki,Farsi,In mein se koi nahi,B
302,Kaghaz ki nao sada nahi behti is zarb-ul-misl se kya murad hai?,Dhoka har waqt nahi chalta,Jhoot hamesha nahi chalta,Mustaqil kaam mustaqil bunyadon par hi qaim hotay hain,In mein se koi nahi,A
303,Tota Kahani kis ki dastan hai?,Haider Bakhsh Haidari,Nihal Chand,Meer Aman Dehlvi,Rajab Ali Baig,A
304,"Qalmi o dushmani, Khaaka Nigari, Khaaka Zani kis ki kitaben hain?",Aali Lucknowi,Ahmad Faraz,Ashfaq Ahmed Warak,In mein se koi nahi,C
305,Asadullah Khan ka laqab kya tha?,Ghalib,Azam,Shoaib,In mein se koi nahi,A
306,Ghar ki murghi is dramai tasneef ka musannif kaun hai?,Shibli Naumani,Karbal Muhammad Khan,Asar Naumani,Jafar Ahmed Jafri,C
307,Shikwa aur Jawab-e-Shikwa Iqbal ke kaun se kalaam mein hain?,Baal-e-Jibril,Bang-e-Dara,Aab Beeti,Tazkira,B
308,"""Lohe Ayyam"" kis ki takhleeq hai?",Waheeda Naseem,Mukhtar Masood,Samiullah,Shaukat Siddiqui,B
309,Urdu zaban ka taalluq zabanon ke kis groh se hai?,Hind-Europee,Hind Cheeni,Dravidi,Sawahili,A
310,In mein se zarb-ul-misl kaun hai?,Khudai khawar,Dhoom machana,Boorhi ghori laal lagaam,In mein se koi nahi,C
311,"Aisi sanat jis ke alfaaz hum shakal hon magar maani mukhtalif hon, kehlati hai?",Sanat-e-Tajnis,Sanat-e-Tarsee,Sanat-e-Tazad,In mein se koi nahi,A
312,Urdu Tanqeed par aik nazar kis ki tasneef hai?,Kaleem-ud-Din Ahmed,Dr. Muhammad Hassan,Zaheer Kashmiri,In mein se koi nahi,A
313,London ki aik raat kis ki tehreer hai?,Shaukat Siddiqui,Sajjad Zaheer,Rashid Hasan Khan,In mein se koi nahi,B
314,Maqta ke lughwi maani kya hain?,Kaat dena,Shuru karna,Tafseel se bayan karna,Subh ki pehli kiran,A
315,Ghazal ka pehla sher kya kehlata hai?,Matla,Husn-e-matla,Maqta,In mein se koi nahi,A
316,"Aapay se bahar hona muhawara hai, is ka kya matlab hai?",Libas poora na aana,Sakht sharminda hona,Bohat ghusse mein hona,In mein se koi nahi,C
317,Latiya dabona ke maani hain?,Hansi o mazaaq,Nuqsan karna,Tanz karna,In mein se koi nahi,B
318,"""Maut ki Kitaab"" Khalid Javed ki kis sinf-e-adab se taalluq rakhti hai?",Shayari,Afsana,Novel,Tanqeed,C
319,Umrao Jaan Ada kis ka novel hai?,Prem Chand,Hadi Soda,Shaukat Siddiqui,In mein se koi nahi,B
320,Ism-e-zarf ki kitni aqsam hain?,Aik,Do,Teen,Chaar,B
321,Mufrad bahron ki tadaad kitni hai?,Saat,Paanch,Gyaarah,Nau,D
322,Ahmad Nadeem Qasmi ka afsana kaunsa hai?,Alhamdulillah,Baghole,Kitba,In mein se koi nahi,B
323,Aasman par urhna se kya murad hai?,Ghuroor karna,Galiyan dena,Taalna,Ghuroor ka sar necha,A
324,Kalma ki kitni aqsam hain?,Do,Teen,Gyarah,No,B
325,Khabar ki jama hai?,Khabrain,Akhyaar,Akhbar,In mein se koi nahi,C
326,"Bachon ki nazm ""Toot Batoot"" kis shaair ne likhi hai?",Dilawar Figar,Mirza Adeeb,Sufi Tabassum,Altaf Hussain Hali,C
327,Punctuation ko Urdu mein kya kehte hain?,Ramooz-e-auqaaf,Waween,A'raab,In mein se koi nahi,A
328,Is aabaad kharabe mein kis ki khud navisht hai?,Kaleem Aajiz,Akhtar-ul-Iman,Abdul Majeed Salik,Azhar Waqar Azim,B
329,Rekhtay ke tumhein ustad nahi ho Ghalib yeh sher Mirza Ghalib ne kis ke liye kaha?,Momin Khan Momin,Mir Taqi Mir,Ibn-e-Insha,In mein se koi nahi,A
330,Kisi doosre shair ke sher ko apni nazm mein daakhil karna kya kehlata hai?,Takhreeb,Tahneed,Tahreer,Tazmeen,D
331,Safar Waseela-e-Zafar kis ka safarnama hai?,Shaukat Ali,Musarrat Paracha,Dr. Wazeer Agha,Rehana Abdullah,D
332,In mein se imla ke lehaaz se kaunsa fiqra durust hai?,Sada aish dauraan dikhata nahi hai,Sada aish dauraan dekhata nahi hai,Sada aish dauraan dikhata nahi hai,In mein se koi nahi,A
333,"Yeh arzo thi tujhe gul ke roobaru karte, hum aur bulbul-e-baitab guftagu karte, yeh sher kis ka hai?",Ghalib,Haider Ali Atish,Nasir Kazmi,In mein se koi nahi,B
334,Seer-e-Kohsar kis ki tasneef hai?,Agha Hashar,Munshi Prem Chand,Ratan Nath Sarshar,In mein se koi nahi,C
335,Aisa ism jo ism ya ism ki jagah par jo istemal hota hai kehlata hai?,Ism-e-Zameer,Ism-e-Jaamid,Ism-e-Nakira,In mein se koi nahi,A
336,Shairi meri ijaad hai yeh kis ka jumla hai?,Afzal Hussain,Ilahi Bakhsh,Mirza Ghalib,In mein se koi nahi,A
337,Bang-e-Dra kitne adwaar par mushtamil hai?,Aik,Do,Teen,In mein se koi nahi,C
338,'Risala Tahzeeb-ul-Akhlaq kis risalay ke tarz par tha?,East and West,"Spectator, Tatler",Zamana,In mein se koi nahi,B
339,"Khawaja Hassan Nizami ki tasneef ""Sipara Dil"" ke mazameen ki bunyadi khususiyat kya hai?",Har mazmoon mein tasawwuf zaroor hai.,Tamam mazameen tarjuma shuda hain.,Bazurgan-e-Deen ka zikr hai.,Jang-e-Azadi ke bare mein hai.,A
340,"Idiom: ""Through Thick and Thin"" ka darust matlab:",Har Mushkil Mein,Achy Bury Waqat Mein,Har Haal Mein,Choti Barhi Baatein,B
341,Fort William College kab bana?,1800,1700,1900,In mein se koi nahi,A
342,Ghalib Shikan aur Yagana kis ki tasneef hai?,Saleem Akhtar,Najeeb Jamal,Yusuf Anjum,In mein se koi nahi,B
343,Jadeed tanqeed par Urdu ki pehli kitab kaun si hai?,Muqaddama Shaer-o-Shairi,Aab-e-Hayat,Shaer-ul-Ajam,In mein se koi nahi,A
344,"""Fakhta uraana"" muhawra hai, iska matlab hai?",Haank lagaana,Mazay uraana,Shoor machaana,Tehas nehas karna,B
345,"Woh nazm jis mein Sahaba Karam ki tareef, buzurgan-e-deen aur auliya karam ki khoobiyaan bayan ki jayen, kehlati hai?",Naat,Qasida,Manqabat,Marsiya,C
346,"Allama Iqbal ki nazm ""Khizr-e-Rah"" mein Khizr se kitne sawalat kiye gaye hain?",Do,Teen,Chaar,Paanch,D
347,Urdu ka pehla drama kaun sa hai?,Rustam Sohrab,Inder Sabha,Ham Nawa,Waris,B
348,Tayyab khatir ka matlab hai?,Khushi se,Gham se,Narazi se,In mein se koi nahi,A
349,"Sir Syed Ahmed Khan ka risala ""Tahzeeb-ul-Akhlaq"" ka aakhri shumara kab shaya hua?",1895,1897,1898,In mein se koi nahi,B
350,Urdu lafz ka kya matlab hai?,Jhund,Alihadgi,Lashkar,In mein se koi nahi,C
351,Mutriba falak sayara kis sayaray ko kehte hain?,Akbar Shah,Zuhal,Zohra,Mushtari,C
352,"""Utho wagarna hashr nahi hoga phir kabhi, daudo zamana chaal qayamat ki chal gaya."" Is zaban zad aam sher ke khaliq hain:",Justice Shah Deen Humayun,Zahir Kashmiri,Qateel Shifai,Ahmed Nadeem Qasmi,A
353,"Us diary ya notebook ko jis mein shair apna takhallus ya muntakhib ashaar bayan karta hai, kehte hain?",Bayaz,Diwan,Kulliyat,In mein se koi nahi,A
354,Seerat-un-Nabi PBUH kis ne mukammal ki?,Allama Shibli Naumani,Syed Sulaiman Nadvi,Syed Ali Naumani,In mein se koi nahi,B
355,Musaddas ka har band kitne ashaar par mushtamil hota hai?,Do,Chaar,Chay,In mein se koi nahi,C
356,Kis shair ne 1825 mein maktub nawisi se mutaliq Farsi mein aik risala likha?,Mirza Ghalib,Momin Khan Momin,Sir Syed Ahmed Khan,Abul Kalam Azad,A
357,Qabil-e-deed se kya murad hai?,Qabil hona,Na laiq hona,Dekhne wali aankhen,Dekhne ke qabil,D
358,"Daman pe koi chheent na khanjar pe koi daagh, tum qatl karo ho ya karamat karo ho, yeh mashhoor sher kis shair ka hai?",Shaukat Ali,Sahir Ludhianvi,Jon Elia,Kaleem Aajiz,D
359,"Qawaid ka woh hissa, jis mein murakkab jumlon aur ibarat se bahas ki jati hai, kehlata hai.",Sarf,Nahw,Qawaid,Imla o Insha,B
360,Urdu adab mein kisi kitab ki khoobiyaan khamiyan kehlati hai?,Tahseen,Takhleeq,Tanqeed,Tareef,C
361,"""Musawwir-e-Gham"" kise kaha jata hai?",Rashid Khairi,Sajjad Haider Yaldram,Mirza Muhammad Saeed,In mein se koi nahi,A
362,Ismail Meeruthi ke ustad kaun the?,Sir Syed Ahmed Khan,Ibrahim Zauq,Mirza Ghalib,In mein se koi nahi,C
363,Aan daftar ra gaao khord se kya murad hai?,Gaya guzra hona,Khatm ho jana,Tabah o barbaad hona,In mein se koi nahi,C
364,Neeli Baar aur us se mulhaq ilaqe ki zaban aur muhawaray mein novel likhne ke liye kaun si khatoon mashhoor hain?,Neelofar Iqbal,Neelofar Sikandar,Tahira Iqbal,Tahira Sikandar,C
365,Munshi Kanwal Kishore ne urdu ki khidmat kis maidan mein ki?,Novel Nawisi,Akhbar Nawisi,Tibaat Quran Pak,Adabi Tareekh Nawisi,B
366,Nawabi darbar (Syed Muhammad Azad) kya hai?,Qasida,Drama,Novel,Dastan,C
367,"Firqah Batniyah ke mauzo par klasiki novel ""Firdous Bareen"" ke musannif ka naam hai:",Deputy Nazir Ahmed,Maulana Abdul Halim Sharar,Mirza Hadi Ruswa,Munshi Prem Chand,B
368,Wali Dakni ko Jamal Dost ka laqab kis muhaqiq ne diya?,Mehmood Sherani,Dr. Jameel Jalibi,Naseeruddin Hashmi,Dr. Syed Abdullah,D
369,"Baal-e-Jibril ka doosra naam ""Jabreel Udaari"" ke naam se kis ne kiya?",Aseer Abid,Khuwaja Muhammad Zakariya,Maulvi Abdul Haq,In mein se koi nahi,A
