Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
307,The Pentagon is the military headquarters of which country?,UK,Canada,US,Russia,C
308,Haleji Lake is situated in ________.,Punjab,Sindh,Khyber Pakhtunkhwa,Baluchistan,B
309,"Which country is known as ""the land of a thousand lakes""?",Indonesia,Finland,Philippines,South Africa,B
310,Which is the highest peak of the Hindu Kush range?,Tirichmir,K-2,Nanga Parbat,Sakasar,A
311,"Which mountain peak is called ""Killer Mountain""?",Nanga Parbat,Godwin Austin,Broad Peak,Raka Poshi,A
312,Montuosa Island is in the:,Atlantic Ocean,Pacific Ocean,Indian Ocean,Arctic Ocean,B
313,The Strait of Gibraltar connects:,Mediterranean Sea with Atlantic Ocean,Atlantic Ocean with Pacific Ocean,Red Sea with Mediterranean Sea,Mediterranean Sea with Pacific Ocean,A
314,The highest point of South America is:,Mt. Elbrus,Mt. McKinley,Mt. Aconcagua,Mt. Kosciusko,C
315,Harare is the capital of _____.,Zimbabwe,Hong Kong,Uganda,Panama,A
316,Khunjerab Pass is a border between:,Pakistan-China,Pakistan-Afghanistan,Pakistan-Iran,Pakistan-India,A
317,What is the last planet in the solar system?,Uranus,Saturn,Neptune,None of these,C
318,Who was the first man to draw the map of Earth?,Anaximander,Eratosthenes,Ptolemy,None of these,A
319,Which is the highest peak in Pakistan?,K2,Istor-o-Nal,Nanga Parbat,None of these,A
320,The area lying between the Jhelum and Chenab rivers is called:,Rachna Doab,Chaj Doab,Bari Doab,None of these,B
321,The Persian Gulf is located in _______.,Indian ocean,Arabian sea,Red sea,None of these,B
322,What is the total height of Tirich Mir?,7000 meters,7300 meters,7600 meters,7708 meters,D
323,Borith Lake is situated in:,Gilgit Baltistan,Baluchistan,Punjab,Sindh,A
324,"A ______ is a principal mountain mass, such as a compact portion of a mountain range, containing one or more summits.",Fold,Dome,Volcanic,Massif,D
325,Which is the largest man-made lake of Pakistan?,Hub,Mangla,Keenjhar,Babusar,C
326,"Which country is known as ""the Land of the Rising Sun""?",Japan,China,Russia,New Zeland,A
327,The Simpson Desert is present in _______.,USA,UK,Morocco,Australia,D
328,Satpara Lake is situated in _______.,Baltistan,Bolan Valley,Kaghan,None of these,A
329,Which is the smallest river of Pakistan?,Ravi,Sutlej,Chenab,Jhelum,A
330,"What is the length of the Karakoram Highway, which is also called the Silk Highway in Pakistan?",887 Km,905 Km,190 Km,1125 Km,A
331,Identify the world's smallest state by population.,Vatican City,Singapore,San Marino,Maldives,A
332,What is the height of Mangla Dam?,140 meters,150 meters,147 meters,100 meters,C
333,Ring of Fire is attributed to:,Pacific Ocean,Atlantic Ocean,Arctic Ocean,None of these,A
334,What is the total length of the Hispar Glacier?,57 km,59 km,49 km,47 km,C
335,Thal desert is in:,Punjab,Sindh,KPK,Balochistan,A
336,The lowest point of Australia is:,Caspian Sea,Lake Eyre,Valdes Peninsula,Death Valley,B
337,Pakistan has given transit trade facilities to which neighboring country?,Iran,Oman,Nepal,Afghanistan,D
338,A Lunar Sea refers to ____.,A small sea on the moon,A dark plain on the moon,A light water body illuminated by moonlight,None of these,B
339,Which pass connects Mardan with Malakand?,Gomal Pass,Dargai Pass,Tochi Pass,Dorah Pass,B
340,Which lake is located near Thatta (Sindh)?,Sat Para,Phander,Keenjher,Hanna,C
341,"In the composition of Earth, aluminum is:",26. 6 per cent,23.1 per cent,8.1 per cent,1.1 per cent,C
342,What is a basin?,Deep area in land,Deep area in ocean,Deep area in river,None of these,A
343,Manchar Lake is found in _______.,Thatta desert,Khushab District,Dadu District,D.Ismail Khan District,C
344,Who was the first woman to climb Mount Everest?,Bachendri Pal,Junko Tabei,Sally Ride,Amelia Earhart,B
345,Alpine glaciers are also called ____.,Valley glacier,Lowland,Upland,None of these,A
346,"The world's highest passes such as Khunjerab, Lowari, and Shandur are situated in which mountain range?",Himalayas range,Western mountain range,Karakoram range,Hindukush range,C
347,Shandur Pass connects ____:,Upper Swat with Lower Swat,Chitral with Gilgit,Bannu with Afghanistan,Gilgit with Kashgar,B
348,The largest ocean in the world is:,Atlantic Ocean,Pacific Ocean,Indian Ocean,North Sea,B
349,Which of these is not a metamorphic rock?,Slate,Quartzite,Schist,Sandstone,D
350,Which of the following is the smallest planet in our Solar System?,Venus,Mercury,Neptune,Uranus,B
351,"What is meant by ""Equinox""?",The shortest day,The longest day,Equal duration of day and night,None of these,C
352,What is the total length of the Siachen Glacier?,63 km,67 km,71.5 km,75km,D
353,The strength of wave action depends on all these except:,Intensity of wind,Depth of Sea Water,Strength of wind,Currents in the Sea,D
354,The highest peak of the Himalayas in Pakistan is:,Karakoram,Nanga Parbat,Sakesar,None of the above,B
355,Which of the following mountain ranges is located in the South of Pakistan:,Koh-e-Kirthar,Koh-e-Sulaiman,Koh-e-Karakoram,Koh-e-Sufaid,A
356,How much area of the mountain region is covered by glaciers in Pakistan?,13 percent,17 percent,21 percent,25 percent,A
357,Navagio Beach is in:,Malaysia,Thailand,Greece,None of these,C
358,What is the total number of barrages made on the Indus?,6,8,10,11,A
359,Chandragupt is an active mud volcano located in:,India,China,Pakistan,South Africa,C
360,London is situated on the bank of which river?,Rhine,Thames,Danube,Seine,B
361,The Salang Tunnel is located in the Hindu Kush Mountains. It connects the following cities:,Kabul and Herat,Kabul and Mazar Sharif,Herat and Mazar Sharif,Kandahar and Kabul,B
362,What is the circumference of the Earth?,"30,000 km","40,000 km","50,000 km","20,000 km",B
363,What is the name of the international boundary line between India and Pakistan?,Durand Line,Radcliffe Line,McMahon Line,Maginot Line,B
364,What is the average height of the Karakoram range?,7000 meters,7500 meters,7100 meters,7300 meters,A
365,Earth's surface is divided into ______ continents.,6,7,2,9,B
366,Which one is the largest salt water lake in the world?,Caspian Sea,Dead Sea,Aral Sea,Qinghai Lake,A
367,"Paris, the capital of France, is situated on the bank of which river?",Seine,Po,Thane,(d) Spree,A
368,Which of the following is found in the US?,Mount McKinley,Death Valley,Appalachians,All of these,D
369,The Bay of Biscay is situated between ________.,Northern Morocco and Western France,Northern Spain and western France,Southern Italy,None of these,B
370,How many countries does the Rhine River pass through?,4,5,6,7,C
371,How many physiographical divisions is Pakistan divided into?,Three,Five,Six,Seven,B
372,The smallest continent in the world is:,Asia,Australia,Europe,North America,B
373,"Tourmaline is classified as a semi-precious stone, and the gemstone can be found in:",Gilgit,Chitral,Swat,Murree,B
374,Which of the following is not a Scandinavian country?,Norway,Poland,Denmark,Sweden,B
375,________ is the longest river of Balochistan province.,Nihing,Kech,Hingol,Dasht,C
376,Basin means ____.,Deep area of a river,Deep area of land,Deep area of an ocean,None of these,B
377,'Identify the world''s largest peninsula:,Alaska,Scandinavian,Arabian,Labrador,C
378,The Sagar Doab connects:,Chenab-Jhelum,Indus-Jhelum,Sutlej-Chenab,None of these,B
379,How many rivers flow in Balochistan?,Six,Seven,Eight,Nine,B
380,Which planet is the farthest from the Sun?,Venus,Neptune,Mercury,Earth,B
381,The famous Satpara Lake is found in:,AJK,Gilgit-Baltistan,KPK,Punjab,B
382,What is the maximum height of the Kirthar Range?,2260 meters,2500 meters,2375 meters,2275 meters,A
383,What is the length of the Faisalabad-Multan (M-4) Motorway?,309 Km,285 Km,295 Km,299 Km,A
384,"According to Simon Winchester's book, how many tectonic plates are there on Earth?",15,29,32,36,C
385,"Euphrates is a long river flowing through Syria, T'ürkiye and ''''",Saudi-Arabia,Iraq,Yemen,None of these,B
386,The second-largest continent by area is ______.,Asia,Africa,Australia,North America,B
387,The Lady Finger Peak is located in:,Nepal,China,Pakistan,India,C
388,The Chaj Doab lies between which two rivers:,Chenab & Ravi,Chenab & Jhelum,Sindh & Ravi,Sindh & Chenab,B
389,The Johore Strait separates:,Italy and Japan,France and Germany,Singapore and Malaysia,Florida and Sicily,C
390,Which is the highest peak of the Koh-e-Sufaid range?,Sakasar,Sikaram,Broad Peak,Nanga Parbat,B
391,Which is the deepest lake in the world?,Titicaca,Victoria,Baikal,Superior,C
392,Which of the following countries is not part of South Asia?,Nepal,Bhutan,Sri Lanka,Brunei Darussalam,D
393,The layers of the atmosphere are divided into how many main layers?,3,4,5,6,C
394,"Türkiye, Syria, Lebanon and Israel share:",Arabian Sea,Caspian Sea,Red Sea,Mediterranean Sea,D
395,The longest ship canal in the world is the _______.,"St. Laurence Seaway, USA & Canada","Suez canal, Egypt","Kiel canal, Germany","Panama canal, Central America",A
396,The Salt Range is located on the ________ side of the Indus River.,East,West,North,South,A
397,"According to international law, what is Pakistan's territorial sea limit?",10 nm,12 nm,18 nm,24 nm,B
398,What percentage of Kashmir is under the jurisdiction of Pakistan:,50 percent,40 percent,30 percent,15 percent,B
399,Name the most polluted river of Pakistan.,Ravi,Indus,Kabul,Sutlej,A
400,How much of the total area is covered by Khyber Pakhtunkhwa?,"102,652 km²","121,791 km²","101,741 km²","100,126 km²",C
401,What was the code name of overthrowing the government of Zulfiqar Ali Bhutto?,Operation Midnight Jackal,Operation Fair Play,Operation Overlord,None of these,B
402,Red Lake is found in:,USA,England,France,None of these,A
403,The Huang He River falls into ______.,Indian Ocean,Yellow Sea,Red Sea,None of these,B
404,The River Nile flows through which of the following cities?,Tripoli,Damascus,Cairo,Aden,C
405,Pishin valley is situated in which province:,Punjab,Sindh,KPK,Balochistan,D
406,The deepest and largest ocean is:,Indian,Arctic,Pacific,None of these,C
407,Asia is the largest continent. What is its area?,"44,597,000 km²","44, 391, 162 km²","44, 111, 000 km²","39, 121, 000 km²",B
408,Which of the following is not included in the atmosphere?,Troposphere,Hydrosphere,Mesosphere,Exosphere,B
409,The lowest point of North America is:,Peninsula Valdes,Lake Eyre,Mt. Ellsworth,Death Valley,D
410,'Strait of Malacca separates _,Malaysia and China,Malaysia and Indonesia,Malaysia and Sri Lanka,none of these,B
411,Which country is located to the north and northeast of Pakistan?,Iran,India,China,Afghanistan,C
412,What is the total length of Khyber Pass?,56 km,59 km,53 km,63 km,C
413,Monsoons are names of:,Rain,Climate,Winds,Weather,C
414,Beirut is the capital city of which of the following countries?,London,Greece,Lebanon,Yemen,C
415,Pakistan is divided into how many climatic regions?,2,4,5,6,C
416,Pakistan lies in the tropic zone of:,Tropic of Cancer,Torrid Zone,Tropic of Capricorn,None of these,A
417,The area between the Ravi and Beas is called:,Sindh Sagar Doab,Bari Doab,Rachna Doab,Chajh Doab,B
418,K2 is also known as:,Savage Mountain,Chogori,Godwin Austen,All of these,D
419,The Chogo Lungma Glacier is found in:,China,Tajikistan,Pakistan,None of these,C
420,Who was the first man to set foot on the Moon?,Neil Armstrong,Buzz Aldrin,Yuri Gagarin,None of these,A
421,The Panama Canal connects:,Pacific Ocean with Caribbean Sea,Atlantic Ocean with Pacific Ocean,Red Sea with Caribbean Sea,Mediterranean Sea with Red Sea,B
422,Which is the largest river of Pakistan?,Chenab,Jhelum,Indus,Sutlej,C
423,Khewra is famous for its minerals of:,Coal,Oil,Salt,Gypsum,C
424,Which of the following is the number of major lakes in the Great African Lakes region?,5,6,7,8,C
425,"Which continent is called the ""Dark Continent""?",Europe,North America,Africa,Antarctica,C
426,The Great Victoria Desert is located in ________.,Canada,North America,West Africa,Australia,A
427,Great Bear Lake is located in which country?,UK,Canada,Australia,Pakistan,B
428,Who is the father of geography?,Euclid,Aristotle,Eratosthenes,None of these,C
429,The Indus River is also known as?,Abaseen River,Attock River,Skardu River,All of above,D
430,Pakistan is situated in:,Asia Minor,South Asia,East Asia,South East Asia,B
431,Which country is located to the west of Pakistan?,Afghanistan,China,Iran,India,A
432,The lowest point of South America is:,Dead Sea,Assal Lake,Valdes Peninsula,Lake Eyre,C
433,"The world's largest coral reef, 'The Great Barrier Reef', is in:",Canada,Sweden,Australia,France,C
434,The largest river in the world by discharge volume is?,Amazon,Nile,Indus,None of these,A
435,Glaciers are large deposits of ice. They are found in:,37 countries,32 countries,47 countries,None of the above,D
436,Peshawar District and a major part of Mardan district are comprised of ________.,Hilly areas,Plain areas,Plateau areas,Both a and b,B
437,"What is the length of the Super Indus Highway (N-55), which runs from Karachi to Peshawar?",1225 Km,1264 Km,1280 Km,1295 Km,B
438,Florence city is located in which country?,Germany,France,Italy,None of these,C
439,Volga is the main river of:,Brazil,Russia,Spain,None of these,B
440,Distance from the South to North Pole is called?,Latitude,Longitude,Both A and B,None of these,B
441,Name the highest glacier of Pakistan.,Hispar,Baltoro,Siachen,Batura,C
442,The mean radius of Earth in inches is approximately:,210.83 million,230.83 million,250.83 million,290.83 million,C
443,Which of the following countries has the longest coastline in the world:,Canada,China,US,Germany,A
444,The Dead Sea is located between:,Israel and Türkiye,Israel and Jordan,Israel and Syria,Syria and Lebanon,B
445,The Poonch River is a tributary of:,Indus,Jhelum,Ravi,Chenab,B
446,Which is the largest swimming course in the world?,English Channel of UK,Suez Canal of Egypt,Hudson River of North America,Hwang Ho River of China,A
447,Port Qasim is situated near which city?,Lahore,Peshawar,Karachi,Hyderabad,C
448,Which planet in the solar system is farthest from the sun?,Mercury,Neptune,Venus,Mars,B
449,The highest peak of the Salt Range is:,Sakeram,Kallar Kahar,Sakesar,None of these,C
450,Peak Godwin-Austen is commonly known as:,Mount Everest,Nanga Parbat,K-2,Tirich Mir,C
451,The Arctic region of Earth contains how much of the world's oil and natural gas reserves?,10 percent,22 percent,25 percent,None of these,B
452,Glaciation forms by _____ of snow.,Burial and metamorphism of snow,Melting and refreezing,Erosion and deposition,Precipitation and melting,A
453,Which country has the most volcanic activity in the world?,China,Japan,Malaysia,Indonesia,D
454,The Bass Strait separates Australia from _______.,Newzealand,Papua New Guinea,Tasmania,None of these,C
455,Which of the following is the narrowest strait of the world?,Strait of Malacca,Strait of Morocco,Bosphorus Strait,Mozambique Strait,C
456,Identify the biggest island.,Borneo,Greenland,Madagascar,Sumatra,B
457,In which year was Guddu Barrage constructed?,1963,1964,1962,1965,C
458,The Arctic Ocean is located at the ______ part of the world.,East,West,North,South,C
459,Sedimentary rocks cover approximately what percentage of the Earth's land surface?,50 percent,65 percent,75 percent,None of these,C
460,The South Pole was discovered by ________.,Cabot,Robert Peary,Amundsen,None of these,C
461,How much of Pakistan's area is covered by plains and deserts?,56 percent,54 percent,42 percent,46 percent,C
462,Radio wave frequency is measured in?,Hertz,Ampere,Meter,Radian,A
463,The latitude of the equator is _________.,0°,30°,45°,60°,A
464,"The Great Barrier Reef is the world's largest coral reef system, located in:",Germany,Australia,France,South Africa,B
465,Whitehaven Beach is located in:,New Zealand,Australia,USA,Canada,B
466,Which of the following is a Kharif crop?,Wheat,Rice,Gram,Mustard,B
467,The English Channel separates England from:,Italy,France,Germany,Sicily,B
468,Which of the following Indian states border Pakistan?,Punjab,Rajasthan,Gujarat,All of the above,D
469,Which is the largest lake of Pakistan?,Sat Para,Kachura,Manchhar,Lalusar,C
470,Which of the following is considered the largest archipelagic state of the world?,Philippines,Indonesia,Fiji,None of these,B
471,How many Great Lakes are there in the world?,4,5,10,15,B
472,"What is the meaning of the term ""Apartheid""?",A system of racial equality,A policy of racial segregation and discrimination,A form of democratic governance,A movement for civil rights,B
473,"Which of the following planets is called the ""Morning or Evening Star""?",Mercury,Venus,Earth,Neptune,B
474,The intensity of an earthquake is measured in?,Beaufort scale,Richter scale,Mohs scale,None of these,B
475,Kachura Lake is situated in:,Swat,Skardu,Muzaffarabad,Karachi,B
476,Where is 'Whitehaven' Beach located:,Algeria,Germany,Russia,Australia,D
477,The largest glaciers are ________.,mountain glaciers,alpine glaciers,continental glaciers,piedmont glaciers,C
478,Astronomy is the study of:,Stars,Moon,Planets,All of these,D
479,"Among the following, which sea has the highest salinity?",Mediterranean Sea,Black Sea,Caribbean Sea,Baltic Sea,A
480,Hubbard Glacier is located in:,North America,South America,Asia,Europe,A
481,The longest river of Pakistan is:,Indus,Chenab,Sutlej,Ravi,A
482,Hanna Lake is situated near _______.,Peshawar,Quetta,Murree,Kaghan,B
483,Phander Lake is located in?,Punjab,Baluchistan,Sindh,Gilgit Baltistan,D
484,The world's largest saltwater lake is:,Baikal,Superior,Caspian Sea,None of these,C
485,The core of the Earth is _______.,Of amorphous material,A vacuum,Metallic,Plastic,C
486,Which strait separates Italy from Sicily?,Strait of Messina,Sunda Strait,Strait of Otranto,Strait of Sicily,A
487,Japan is situated in:,Europe,Asia,Africa,Australia,B
488,Which historical pass connects Peshawar with Afghanistan?,Bolan Pass,Gomal Pass,Lawari Pass,Khyber Pass,D
489,Which pass connects Qila Abdullah with Chaman?,Mintaka Pass,Khojak Pass,Dorah Pass,Muztagh Pass,B
490,Which of the following towns is situated at the highest altitude?,La Paz,Kathmandu,Gartole,Thimpu,A
491,The percentage of oxygen in the atmospheric air is approximately?,10 per cent,21 per cent,30 per cent,40 per cent,B
492,Which is the deepest lake in the world?,Lake Baikal,Caspian Sea,Lake Victoria,Lake Superior,A
493,In which country is the Great Salt Lake located?,Canada,United States,Mexico,Australia,B
494,"Gangkhar Puensum, the highest unclimbed mountain in the world, is located in:",Nepal,India,China,Bhutan,D
495,Which hemisphere is warmer according to general climate patterns?,Northern compared to Southern,Southern compared to Northern,Same Rate,None of these,A
496,A canyon is a larger form of:,Badland,Pediment,Gorge,Plucking,C
497,Antarctica is located in:,North Pole,South Pole,Equator,None of the above,B
498,The Shatt al-Arab is a river that forms part of the border between which two countries?,Iran and Egypt,Iran and Iraq,Iran and Oman,None of these,B
499,Which province of Pakistan has no desert?,Punjab,Sindh,KPK,Balochistan,C
500,What is the area covered by forest in Pakistan?,5.7 million,4.2 million,3.2 million,2.8 million,B
501,When was the Upper Bari Doab constructed?,1670,1693,1721,1763,B
502,Which is the longest railway line in the world?,Trans Atlantic Railway,Trans-Siberian Railway,Canadian Pacific Railway,Canadian National Railway,B
503,In which year was Broad Peak first climbed?,1953,1954,1955,1957,D
504,Which desert is located between the Indus and Chenab rivers?,Thar,Thal,Cholistan,Kharan,B
505,The Golan Heights is a disputed area between:,Israel and Jordan,Palestine and Israel,Syria and Israel,None of these,C
506,Which continent has no desert?,Europe,America,Australia,None of these,A
507,Great Barrier Reef is in:,USA,Australia,Pakistan,India,B
508,The Tugela waterfall is present in ________.,Venezuela,South Africa,Canada,USA,B
509,What is the Total Height of K-2 Peak:,8210 m,8410 m,8611 m,8511 m,C
510,Fort Derawar is located in which desert?,Thar,Gobi,Cholistan,Kyzylkum,C
511,Rakaposhi is located in which mountain range:,Karakoram,Himalayan,Hindu Kush,None of these,A
512,____ is considered the largest glacier in the world located in Antarctica:,Lambert-Fisher Glacier,Denman Glacier,Gilbert Glacier,None of these,A
513,The body of water which separates Southern England from Northern France is called:,English Channel,French Channel,Dover Channel,Wales Channel,A
514,When was the National Shipping Corporation set up?,1948,1957,1963,1966,C
515,The Great Victoria Desert is present in _______.,Newzealand,England,Australia,South Africa,C
516,The largest planet of our solar system is:,Earth,Jupiter,Mars,Saturn,B
517,What are moraines?,Layers of sediment formed by rivers,Deposits of rock and debris left by glaciers,Erosion caused by wind in deserts,Volcanic materials ejected during an eruption,B
518,Trout Lake is situated in:,Canada,Russia,USA,Angola,C
519,"Among the following, which one is the world's most populous city in terms of metropolitan areas?",Mexico,Beijing,New York,Tokyo,D
520,The River Tigris and River Euphrates belong to:,Harappan Civilization,Sumerian Civilization,Mesopotamian Civilization,Egyptian Civilization,C
521,Antarctica is located in:,North Pole,South Pole,Both A and B,None of these,B
522,Which of the following is the biggest deposit of coal in Pakistan?,Thar coal deposits,Makerwal deposits,Kalanagh deposits,None of these,A
523,Which is the only district bordering all four provinces of Pakistan?,Loralai,Dera Ghazi Khan,Dera Ismail Khan,Nasirabad,B
524,How much of the total area of Pakistan is covered by Punjab?,"198,122 km²","210,232 km²","205,344 km²",219126 km²,C
525,Neelam Valley is in:,Azad Kashmir,Abbottabad,Muzaffarabad,Swat,A
526,Landslides occur due to:,Rain,Deforestation,Lack of Vegetation,All of these,D
527,Archipelago means:,cluster of islands,cluster of small states,rocks under sea,cluster of stars,A
528,Which of these is a process of transportation in a river?,Solution,Corrosion,Attrition,Deposition,C
529,Clark Glacier is located in:,USA,Canada,Brazil,Australia,A
530,Which is the highest peak of the Karakoram range?,Kilik peak,K-2 peak,Nanga Parbat,Tirichmir,B
531,"Which continent is called the ""White Continent""?",Asia,Africa,Europe,Antarctica,D
532,Identify the largest sea.,East China Sea,Mediterranean Sea,South China Sea,Bering Sea,C
533,What is the installed generation capacity of Mangla Dam?,1200 MW,1100 MW,1000 MW,1300 MW,C
534,Which of the following is considered the largest archipelago of the world?,Philippines,Indonesia,Virgin Islands,None of these,B
535,"Which is called the ""Roof of the World""?",Chitral,Skardu,Tibet,None of these,C
536,Which is the biggest desert in the world?,Thar,Thal,Sahara,Gobi,C
537,The Don is a river of ______.,Turkey,Russia,UK,USA,B
538,Another name for Godwin Austen is:,Mount Everest,K2,Nanga Parbat,None of the above,B
539,Ring of Fire is attributed to:,Pacific Ocean,Atlantic Ocean,Basic Ocean,None of these,A
540,Which country is located to the east of Pakistan?,Afghanistan,China,Iran,India,D
541,Where is Seven Mile Beach located?,Maldives,Nicobar,Bali,Cayman Islands,D
542,What is the height of Broad Peak?,8126 meters,8092 meters,8075 meters,8047 meters,D
543,Which is the longest river of the world?,Amazon,Nile,Yangtze,None of these,B
544,When was the first track of Pakistan Railway laid down?,1858,1861,1892,1902,B
545,Browne Falls are situated in _______.,Canada,UK,New Zealand,Australia,C
546,Huge mass of land surrounded by ocean from at least three sides is called:,Continent,Continental Shelf,Sub Continent,Peninsula,D
547,The Wakhan Corridor separates Pakistan from:,India,Afghanistan,Tajikistan,None of these,C
548,Nanga Parbat is part of which range?,Hindu Kush,Karakoram,Pamir,Himalayas,D
549,The highest peak of the Salt Range is:,Sakesar,K-2,Noshaq,Takht Bhai,A
550,When did the production of iron start in Pakistan?,1957,1958,1949,1951,A
551,The country with the smallest population is:,Vatican City,Nauru,Monaco,None of these,A
552,The second highest mountain in the world is located in which country:,Pakistan,India,Nepal,China,A
553,The important mountains of Europe include _________.,"Alps, Carpathians, Pyrenees, Apennines","Himalayas, Andes, Apennines","Andes, Alps, Rock mountains",All of these,A
554,How much of the total natural gas is obtained from Sui?,33 percent,40 percent,38 percent,43 percent,D
555,Which country is the largest archipelago in the world?,Indonesia,Japan,Philippines,None of these,A
556,Which natural region is characterized by rainfall mainly in winter?,Mediterranean region,Natural region,Southern region,None of these,A
557,"Which city is called the ""City of Water""?",Parais,Rome,Venice,Madrid,C
558,The world's largest delta is ______.,India,Sri Lanka,Japan,Bangladesh,D
559,Mariupol' is a city in which country?,Russia,Ukraine,Poland,Belarus,B
560,______ is the capital of Colombia.,Santiago,Bogota,La Paz,None of these,B
561,"The ""Dasht-e-Lut"" desert is located in?",China,Iran,Afghanistan,Uzbekistan,B
562,How many oceans are there in the world?,1,2,3,5,D
563,In which province does the Thar Desert lie?,Baluchistan,Sindh,Khyber Pakhtunkhwa,Punjab,B
564,Which planet is visible from Earth?,Venus,Neptune,Mercury,Earth,A
565,"What is the length of the M-6, DG Khan to Kakkar Motorway?",467 Km,437 Km,491 Km,510 Km,A
566,Death Valley in California (US) is famous for:,Polluted area,Hottest area,Fright area,Volcanic area,B
567,Name the area that separates Pakistan from Tajikistan.,Pamir Knot,Wakhan,Khyber pass,Hindukush,B
568,In which province is the Kharan Desert situated?,Khyber Pakhtunkhwa,Baluchistan,Sindh,Punjab,B
569,The ___ is known as the Mother of Rivers.,Mekong River,Nile River,Indus River,Mississippi River,A
570,The Andes is the longest mountain range in:,North America,South America,North Africa,South Africa,B
571,Which one of the following is an ore of iron?,Bauxite,Haematite,llmentie,Gypsum,B
572,Which is the largest or biggest country in the world by area?,China,Canada,Russia,India,C
573,"In 1846, the British sold Kashmir to the Dogra Maharaja Gulab Singh for an amount of:",60 lakhs,65 lakhs,70 lakhs,75 lakhs,D
574,Tropical storms become hurricanes in which ocean?,Atlantic Ocean,Indian Ocean,Arctic Ocean,None of these,A
575,Which one of the following is a landlocked country?,UAE,Cuba,Kenya,Nepal,D
576,"The Makran Coastal Highway, running from Karachi to Pasni and Gwadar, is also known as?",Indus Highway,Coastal Highway,N-10 Highway,RCD Highway,C
577,"Which city is called the ""City of Lights""?",Rome,Paris,New York,London,B
578,When was Mangla Dam completed?,1968,1970,1969,1967,D
579,Which is the smallest sea of the world?,Sea of Marmara,Red Sea,Baltic Sea,South China Sea,A
580,"The Grand Canal, made in the 7th century, is the oldest man-made canal for shipping purposes that is situated in _______.",Iraq,China,France,India,B
581,How many oil refineries are working in Pakistan?,5,6,8,2,A
582,What is the total length of Pakistan's coastline?,1046 km,1041 km,1024 km,1028 km,A
583,What are the two seas linked by the Suez Canal?,The Mediterranean and the Red Sea,The Red Sea and the Caspian,The Red Sea and the Black Sea,The Indian Ocean and the Arabian Sea,A
584,Which basic unit is used in fabrication of bodies and transistors?,Germanium,Iron,Silicon,Glass,C
585,Which city is the most densely populated city in the world?,Jakarta,Kathmandu,Dhaka,None of these,C
586,Which of the following is the most polluted lake in the world?,Lake mead,lake victoria,Huron,Lake Karachay,D
587,The Peshawar-Islamabad Motorway is called:,M1,M2,M3,M4,A
588,The lowest point of Africa is:,Death Valley,Caspian Sea,Lake Eyre,Lake Assal,D
589,"Agra, a very famous city of India due to the Taj Mahal, is situated on the bank of which river?",Brabmputra,Ganges,Yumna,None of these,C
590,Glaciers are found in how many countries?,42,60,45,50,D
591,Which country has its land mass in two continents?,Canada,Türkiye,China,France,B
592,Mount Kinabalu is located in:,Kenya,Botswana,Indonesia,Malaysia,D
593,The largest glacier in the Southern Hemisphere outside Antarctica is:,Upsala Glacier (South America),Lambert-Fisher Glacier (Antarctica),Fedchenko Glacier (Tajikistan),Bruggen Glacier (Chile),A
594,Which is the deepest ocean in the world?,Arctic,Atlantic,Pacific,Indian,C
595,The Gulf of Bothnia is situated between:,Sweden & Finland,China & Finland,Italy & Spain,None of these,A
596,There are almost _____ of nephrons in each kidney in the human body?,1 million,3 million,5 million,7 million,A
597,The Bolan Pass is in which range?,Toba Kakar Range,Sulaiman Range,Kirthar Range,None of these,A
598,The city of Harappa is situated on the bank of which river?,Sutlej River,Ravi River,Chenab River,Indus River,B
599,Gwadar is situated in:,Punjab,Sindh,Balochistan,Khyber Pakhtunkhwa,C
600,The Kuril Islands are situated between:,China and India,Russia and Japan,India and Pakistan,US and Canada,B
601,Lake Tana is present in:,Algeria,Uganda,Ethiopia,Somalia,C
602,Nanga Parbat is in which mountain range?,Karakoram,Himalayas,Hindu Kush,Koh-e-Safaid,B
603,Which of the following countries are called the Four Corners of Africa:,"Angola, Botswana, Zambia and Zimbabwe","Namibia, Botswana, Zambia and Zimbabwe","Namibia, Morocco, Zambia and Zimbabwe","Namibia, Botswana, South Africa and Zimbabwe",B
604,In which mountain range are the maximum summits in Pakistan located?,Karakoram Range,Himalaya Range,Hindu Kush Range,None of these,A
605,Which country is in the west of Pakistan?,China,Iran,India,Afghanistan,B
606,Name the pass that connects the Sindh Plain with Quetta.,Boroghill Pass,Kilik Pass,Khan Kun Pass,Bolan Pass,D
607,A narrow piece of land connecting larger land areas and separating seas:,Estuary,Strait,Isthmus,None of these,C
608,The height of the Himalaya range increases as it moves from:,South to North,East to West,North to South,West to East,A
609,"Libya, Algeria, and Tunisia belong to which continent?",Asia,Africa,Europe,South America,B
610,Europe contains ______ of the total area of the Earth.,1.5 per cent,2 per cent,3.2 per cent,2.8 per cent,B
611,Lotus Lake is located in:,Islamabad,Kaghan,Karachi,Quetta,A
612,The Great Sphinx is located in which city:,Cairo,Giza,Luxor,Alexandria,B
613,The greatest depth in the Indian Ocean is:,Vostok,Sunda Strait,Mariana Trench,Java Trench,D
614,Which of the following is a Baltic State?,Estonia,Serbia,Romania,Bulgaria,A
615,Which country has the oldest national flag in the world?,Nepal,Denmark,Netherlands,United Kingdom,B
