Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
491,"He says, ""Honesty is the best policy.""",He said that honesty was the best policy.,He said that honesty would be the best policy.,He said that honesty will be the best policy.,None of these,D
492,"Change narration: John said to his mother, ""I shall go to bed now.""",John told his mother that he would go to bed then.,John told his mother that he will go to bed then.,John told his mother that he should go to bed then.,None of these,A
493,"Mr. Ali teaches very well, ____?",Didn't he,Doesn't he,Hadn't he,None of these,B
494,Choose the correct pronoun: An orphanage is a place ____ children who have no parents can live and be looked after.,Where,Which,That,Who,A
495,"Synonym of ""Successive"" is:",Inconsequential,Consecutive,Successful,Consequence,B
496,"The antonym of ""wean"" is:",Attach,Detach,Discourage,Hail,A
497,"'Change the voice (active to passive): I had hoped that they would fix my locker while I was away, but they didn''t.","I hoped that my locker would be fixed while I was away, but it wasn't.","I expected that they would fix my locker while I was away, but they didn't.","I had hoped that my locker would be fixed while I was away, but it wasn't.","I hope my locker to be fixed while I am away, but they haven't.",C
498,"We don't want to leave early, but they ______.",Does,Have,is,Do,D
499,Choose correct correction: They say you did it.,You were advised to do by them.,You did it said by them.,You are told to sit by them.,none of these,D
500,Choose analogous pair: Food : Hungry,Thought : Politics,Water : River,Rest : Weary,None of these,C
501,It is wise ____ adhere to the rules of your parents.,in,on,to,with,B
502,The synonym of 'Prolong' is:,Extend,Concise,Pretend,None of these,A
503,Fill in the blank: I sit ____ the grass in the garden.,on,in,at,upon,A
504,The house is large ___ is quite old-fashioned.,and,Or,Which,But,D
505,The meaning of the idiom 'Out of the blue' is:,Clouds on the sky,Higher than the sky,Something expected,Something unexpected,D
506,She shows the strain of ____ emotion.,Bottled in,Bottled up,Bottled up to,None of these,B
507,Choose the correct preposition: Look! There is a big spider ____ the ceiling.,At,In,On,Of,C
508,Synonym of SURREPTITIOUS:,Abstract,Secret,Open,Mysterious,B
509,What brought ______ this quarrel?,about,in,round,None of these,A
510,Something that is hard but likely to crack or break easily under stress without significant deformation is called:,Resilient,Flexible,Brittle,Supple,C
511,Choose the correct synonym of Ecstasy:,Remorse,Lugubriousness,Exultation,Grimness,C
512,Choose the correct preposition. The old man is blind ______ one eye.,to,in,of,by,B
513,"Change the narration: Ali asked, ""How long will it take to travel from Germany to South Africa?""",Ali asked how long would it take to travel from Germany to South Africa.,Ali asked how long it will take to travel from Germany to South Africa.,Ali was asking how long must it take to travel from Germany to South Africa.,None of these,A
514,"Choose the correct pronoun: I didn't realize I had forgotten my passport until I reached the airport, ____ was very annoying.",Which,That,What,Where,A
515,He wants ____ a cold drink.,Drink,To drink,Drinking,Drinks,B
516,The synonym of Insolvent is:,Solid,Bankrupt,Secure,None of these,B
517,Select the pair which has the same relationship. Pawpaw : Orange :: Onion : ?,Mango,Fruit,Vegetable,None of these,C
518,"The old woman lived alone, with ____ to look after ____.",Someone / her,Anyone / herself,Everyone / she,No one / her,D
519,Choose the pair of words that best expresses a relationship similar to that expressed in the original pair. Botany : Plants,Stars : Astronomy,Geology : Earth,Teacher : Class,Disease : Etiology,B
520,My friend and benefactor ____ died.,has,were,was,have,A
521,Change the voice: The rainy season breeds mosquitos.,Mosquitos are bred by the rainy season.,Mosquitos is bred by the rainy season.,Mosquito are bred by rainy season.,None of these,A
522,The synonym of De Facto is:,In Reality,Officially,Legally,None of these,A
523,Select the antonym of the given word. HAUGHTY:,Quiet,Proud,Talkative,Humble,D
524,Father ____ me not to go out in the cold.,Adviced,Advised,Advice,None of these,B
525,"What is the meaning of the proverb ""By fits and starts""?",Suddenly,Irregularly,Successfully,Incompletely,B
526,Choose the correct meaning of the idiom: 'To plough the sand':,To make the desert bloom,To work in vain,To do a difficult work,To make the desert fertile,B
527,Fill in the blank with a suitable word. Barking dogs seldom____.,Barks,Bite,Bit,Munch,B
528,De jure means:,by right,by law,by the way,by itself,B
529,Choose the best English translation of the given Proverb: Chota moun bari baat.,A closed mouth catches no flies,"Small wit, great boast",Close your mouth and open your eyes,None of these,B
530,He used to regale us with anecdotes. Choose the correct meaning of the underlined word.,Flatter,Entertain,Bore,Tire,B
531,"He said to me, ""Go away from here."" Change into Indirect Speech.",He ordered me to go away from here.,He ordered me to go away from there.,He ordered me to going away from there.,None of these,B
532,"""Iron out"" means to ______.",Complete small details,Make problems,Plan ahead,None of these,A
533,The antonym of Stale is:,Motionless,Fresh,Calm,None of these,B
534,Choose the correct sentence.,Two boys are helping each other.,Two boys can helping each other.,Two boys are helping one another.,None of these,A
535,"""To meet one's Waterloo"" means:",To die an ignoble death,To meet a strong adversary,To die fighting,To meet one's final defeat,D
536,What is the synonym of 'Veracity?,Authenticity,Fiction,Mendacity,None of these,A
537,Profane' means:,Realistic,Unholy,Pessimistic,Adulterate,B
538,Ain waqt par (Translate into English):,In the nick of time,At the eleventh hour,At the last moment,All of these,A
539,Antonym of Withdraw:,Remove,Permit,Retired,Depart,B
540,I congratulated him ____ his success.,For,On,At,Upon,B
541,Fraud means:,Guile,Improved,Purified,None of these,A
542,Choose the option displaying correct spelling of the word. Sara did an absolutely ______ job.,Tremendus,Tremendouos,Tremendous,None of these,C
543,Pick out an appropriate analogy: Toss : Hurl :: ______ : ______,Speak : Shout,Forget : learn,Consider : Formulate,None of these,A
544,Alma mater' means:,House,College,Hospital,Parliament,B
545,There has been a complete break____ of law and order in the country.,up,off,down,of,C
546,The antonym of concord is:,Discord,Unity,Concurrence,None of these,A
547,She is looking for an accommodation ____ in flat or shared house.,Both,Until,Neither,Either,D
548,The synonym of useful is:,Futile,Practical,Inept,None of these,B
549,______ : Gloves :: Feet : Socks,Hands,Shorts,Caps,Head,A
550,"'What is the meaning of the idiom/proverb ""A pipe dream""?",A pleasant dream,A bad dream,An impracticable wish,A foolish Idea,C
551,Fill in the blank: He appealed ____ the court for mercy.,about,to,for,on,B
552,His ______ of the subject was so good that students had no doubts at the end.,Clarity,Exposition,Picturization,None of these,B
553,Choose the correct spelling:,Occassionally,Occasionally,Occasionaly,Ocassionally,B
554,Choose the correct analogy: Young : Old :: Morning :,Late,Night,Early,None of these,B
555,The opposite of Restive is:,Uneasy,Calm,Thread,None of these,B
556,Choose the pair of words that best expresses a relationship similar to that expressed in the original pair. Umpire : Ground field,Class : Lab,Judge : Courtroom,Pen : Write,TV : Watch,B
557,"Replace the underlined word in ""He is very obliged:""",much,many,so,None of these,A
558,"What is the meaning of ""Along in years""?",Getting tired,Getting old,Time to rest,Unsuccessful,B
559,The synonym of Outburst is:,Relic,Implosion,Paroxysm,Calm,C
560,Synonym of VOGUE,Expensive,Fashion,Order,Tradition,B
561,"Choose the most appropriate antonym of ""Vilify"":",To praise,To sing,To weep,To sleep,A
562,My friend and benefactor '''' died.,was,has,were,None of these,B
563,Fifty rupees _____ not a big amount.,are,is,has,were,C
564,Change narration: The guest thanked their host..,"The guest said their host, ""Thank you.""","The guest told their host, ""Thank you.""","The guest said to their host, ""Thank you.""",None of these,C
565,The store is open from 6 am till 7 pm. The underlined word is which part of speech?,Preposition,Adverb,Interjection,Noun,A
566,_____ is the mother of invention.,Necessity,Compulsion,Demand,Obligation,A
567,"Please fill in the blank: ""Mother is '''' preparations for Eid.""",Making,Doing,Preparing,Working,A
568,He ______ the bank when the police caught him.,stealing,was stealing,stole,had stole,B
569,"____ the evidence of half a dozen witnesses, the accused broke down and confessed.",Confronted to,Confronted in,Confronted with,None of these,C
570,Match the following English proverb with its Urdu equivalent: A rolling stone gathers no moss.,"Baghal mein chhuri, munh mein Ram Ram",Dhobi ka kutta na ghar ka na ghaat ka,Aagay daud peechay chhor,Aik miyaan mein do talwarein nahi sama sakteen,B
571,The synonym of Vocation is:,Hobby,Occupation,Post,Employment,B
572,I am sure that I met your brother before. The underlined word is which part of speech?,Verb,Adverb,Adjective,Conjunction,B
573,Fill in the blank. She ______ sing good.,sings well,sing good,sing well,None of these,D
574,"""Debut"" is a foreign phrase which means:",A first appearance in a performance,Last performance,Best performance,All of these,A
575,Antonyms of prohibit are:,Permit,Allow,Grant,All of the above,D
576,The antonym of 'Ecstasy' is:,Pessimistic,Realistic,Agony,Adulterate,C
577,"""Condone"" means:",overlook,white balance,disgusting,none of the above,A
578,A child born after father's death is ______.,Heir,Posthumous,Pseudonym,Orphan,B
579,To put up with means:,To understand,To adjust,To tolerate,To accommodate,C
580,Fallacious means:,Correct,Misleading,Ruin,None of these,B
581,"Choose the appropriate PREPOSITIONS to complete the sentence from the given options: In Scandinavian countries, teachers are ______ the best-paid employees.",in/between,in/among,in/between,From/in,B
582,"Pick out the most effective word from the given words to fill in the blank to make the sentence meaningful. The truck was ______ the traffic; therefore, the policeman asked the driver to move off.",Obstructing,Failing,Hiding,None of these,A
583,The synonym of Mural is:,Wall painting,Lack of clarity,Range,Scope,A
584,Which of the following is the correct sentence:,He was ill with fever.,He was ill by fever.,He was ill for fever.,None of these,A
585,Fill in the blanks: He told that he ____ do it exactly.,Can,could,Would,None of above,B
586,"The meaning of ""subway"" is:",Underground path,Down path,Both A and B,None of the above,A
587,The cat was ____ by him.,Kill,Killed,Has kill,None of these,B
588,He died ______ corona.,from,of,to,None of these,B
589,The doctor recommended ____ tablets and asked to drink ____ of water.,- / a lot,- / lot,Some / plenty,None of these,C
590,Are they chasing the thieves? Choose the passive voice.,Were the thieves being chased by them?,Are the thieves being chased by them?,The thieves are being chased by them.,None of these,B
591,Select the correct synonym of the following word EXIGENT,Minor,Urgent,Trivial,Stable,B
592,"Change of speech. : I said to him, ""What is your plan?""",I asked him what was his next plan.,I asked him that what was his next plan.,I asked him about his next plan.,I asked him what his next plan was.,D
593,PORK : PIG ::,roaster : chicken,mutton : sheep,steer : beef,None of these,B
594,Select the correct passive form of the given sentence. They should follow all the instructions carefully.,Let the instructions be read carefully,All the instructions should be carefully followed by them.,All the instructions will be carefully followed by them,All the instructions would be carefully followed by them.,B
595,The synonym of Moribund is:,Thriving,Recovering,Dying,None of these,C
596,Choose the correct Antonym: Infallible,Imperfect,impeccable,Flawless,Reliable,A
597,______ Moon has no ______ light. It is bright because ______ Sun shines on it.,The / - / the,The / the / the,- / the / the,The / the / the,A
598,We shall differ ____ you in this matter.,With,From,To,By,A
599,Choose analogous pair: Light : Blind,Tongue : Sound,Language : Deaf,Speech : Dumb,None of these,C
600,The idiom 'As the crow flies' means:,Indirect,Impossible,Straight,None of these,C
601,Select the synonym of the given word VIRTUE:,Faith,Vice,Iniquity,Goodness,D
602,Choose the antonym of: Sacrilegious?,Pious,Impious,Profane,None of these,A
603,Select the meaning of the given idiom. A wild-goose chase.,A fruitful chase,To run like a wild goose,A useless effort,To run wildly,C
604,What is the synonym of Serene?,Turmoil,Calm and Peaceful,Rough,None of these,B
605,Choose the best English translation from the given options: Ishtiraaq,Collaboration,Stand,Confrontation,Opposition,A
606,"What is the indirect sentence of this: He said, I cannot drive them home.",He said that he can't drive them home.,He said that he couldn't drive them home.,He said that I couldn't drive them home,He asked you couldn't drive them home.,B
607,Select the correct sentence:,I have got a headache.,I gets headache.,I got headache.,None of these,A
608,"Choose the correct indirect speech of: He asked, ""Who speaks French?""",He wanted to know which spoke French,He wanted to know who speak French,He wanted to know who was to speak French,He wanted to know who spoke French,D
609,"""Amicus Curiae"" means:",Assistant of Court,Friend of Defendant,A Friend of Court,Defender of Accused,C
610,They argue about everything _______ the bitter end.,to,in,till,for,C
611,"What is the meaning of the expression ""En route""?",On the way,By the way,Difficult route,Familiar route,A
612,Atif ____ around in his new car.,Sped,Speeding out,Speed,Speeded,A
613,Change of voice: Take the chair out.,Let the chair be taken out.,Let the chair take out.,The chair is to be taken out.,None of these,A
614,Choose the Antonym of Facsimile:,Reproduction,Sincere,Original,Engineered,C
615,He is good ______ mathematics.,in,at,on,into,B
616,We knocked on the door but nobody answered. 'But' is which part of speech:,Adverb,Conjunction,Interjection,Adjective,B
617,"Antonym of the word ""OBSOLETE""?",Obligatory,Meticulous,Contemporary,Obsession,C
618,"The meaning of the idiom ""clutches at straw"" is:",Composed,Desperate,Anguished,None of these,B
619,The synonym of Atrocity is:,Kindness,Abomination,Pleasantry,None of these,B
620,Fill in the blank: The hotel ____ is in the center of the town is beautiful.,that,who,which,None of these,C
621,He is so _____ of his own idea that he will not entertain any suggestion from others.,Enchanted,Enamored,Hopeful,None of these,B
622,''To give up smoking'' means what?,Stop smoking,Arrange smoking,Both a & b,None of these,A
623,The antonym of Guilty is:,Innocent,Humble,Clever,Proud,A
624,We will send documents ____ the boss has signed them.,Once,While,When,None of these,A
625,"Correct the following sentence by identifying the right option: Do you like dogs? Yes, I like.","Do you like dogs? Yes, I do.","Do you like dogs? Yes, I liked.","Do you like dogs? Yes, I did.","Do you like dogs? Yes, I like.",A
626,We tried to tide ______ our difficulties.,Over,By,On,Into,A
627,The antonym of Deny is:,Acknowledge,Challenge,Quash,None of these,A
628,"Change the narration: I said to him, ""Why are you working so hard?""",I asked him why he was working so hard.,I asked him why had he been working so hard.,I asked him why he had been working so hard.,None of these,A
629,My brother and friend '''' me in my studies.,Help,Helps,Helped,Helping,A
630,Fill in the blank with suitable words: ____ people have ____ knowledge of physics.,"Very few, some","A few, some","Few, little","A few, very little",B
631,Choose the best Urdu translation of the word: **ACKNOWLEDGE**,Tasleem karna' (to acknowledge),Shauba' (field/discipline),Ijad karna' (to invent),None of these,A
632,I am sick '''' this idle life.,of,in,on,with,A
633,What is the synonym of profane?,Holy,Unholy,deep,Reverend,B
634,A dream transformed ____ reality by dint of hard work.,into,in,to,None of these,A
635,Choose the correct meaning of the idiom: 'To add fuel to the fire',Make the fire burn brightly,Prevent fire from dying out,Make things worse,None of these,C
636,"""To hit the nail on the head"" means:",to say just the right thing,to act just at the right moment,to speak hard words,to antagonise,A
637,Choose the correct analogy: Pride : Lion,Gaggle : Geese,Honor : Eagle,Enemy : Knight,Snarl : Wolf,A
638,That policeman is a friend of mine. Identify the part of speech of underlined word.,Adjective,Adverb,Pronoun,Verb,C
639,"Choose the correct sentence that best represents the reported speech: You said to your father, ""Please grant him leave for some time.""",You told your father to let him leave for a short while.,You advised your father to grant him leave for some time.,You requested your father to grant him leave for some time.,You said to your father to grant you leave for some time.,C
640,The synonym of Sterile is _______.,Dry,Childless,Barren,None of these,C
641,Complete the Idiom: Don't judge a book by its ____.,cover,page,size,object,A
642,He is blind ____ one eye.,of,in,to,None of these,B
643,"'Complete the idiom: ""Don''t judge a book by _""",Its reading,Its cover,Its size,Its colour,B
644,Correct sentence: This is the _____ tree in the forest.,old,oldest,elder,None of these,B
645,He still hasn't finished his work but we _____.,Do,Have,Don't,Doesn't,B
646,Cross means _____?,Language,Rubbing,Brightness,None of these,C
647,"Choose the correct form of verb: If he doesn't start working harder, he ____ the course.",Is going to fail,Fails,is failing,Will fail,D
648,Complete the following: You cannot always go _______ appearances.,By,Down,of,in,A
649,Choose the voice of the following sentence: A present has been bought for our teacher.,We bought a present for our teacher.,They have bought our teacher a present.,They bought a present for our teacher.,We have bought a present for our teacher.,D
650,The antonym of Felicity is ______?,Powerful,Narrow,Opaque,Sorrow,D
651,"As knife is to cut, then shave is to ''''.",Blade,Lather,Mirror,Razor,D
652,Choose the synonym of Devilish:,Virtual,Satanic,Simple,None of these,B
653,"The meaning of the idiom ""carry on"" is:",Acknowledge,Continue,Something special,None of these,B
654,Choose the correct article/subject-verb agreement from the given options: ______ opportunities you have got should not be missed.,An,The,A,None of these,B
655,"Fill in the blank: ""His voice gets on my ____.""",Brain,Nerves,Mind,Ears,B
656,Choose the best English translation from the given options: Khakam ba dehn,Responsive,Open,Insensate,Flexible,C
657,"Identify the correct sentence: Martha is very nice, ______.",but she is also very strict.,because she always helps others.,if she has enough time.,and she is also very kind.,A
658,_____ two rings here on my little finger belonged to _____ grandmother.,These/my,That/mine,These/me,None of these,A
659,The synonym of Demonic:,Maniacal,Angelic,Celestial,Heavenly,A
660,Antonym of 'Static' is:,Monotonous,Undeviating,Mobile,Constant,C
661,The synonym of IMPEDIMENT is:,Benefit,Utility,Obstacle,None of these,C
662,Euphonious is the opposite of:,Concordant,Lethargic,Harmonious,Cacophonic,D
663,Complete the following sentence to make it meaningful: None of you ______ done work correctly.,Has,Have,Were,None of these,B
664,Monkeys live ____ the tree.,into,by,over,None of these,D
665,Change voice: Please pick it up.,Please let it be picked up.,You are requested to pick it up.,Let it be picked up.,None of these,C
666,______ describe only the state rather than the action.,Intransitive,Transitive,Stative,None of these,D
667,To get into hot water means:,To be impatient,To get into difficulties,To suffer a huge financial loss,To be in a confused state of mind,B
668,Answer the following question on correct punctuation usage: My house is much larger than ______.,You's,Your's,Yours,None of these,C
669,Cleanliness is next to ____.,Godliness,Environment,Healthiness,None of these,A
670,Change to direct speech: The boy exclaimed with joy that they had won the match.,"The boy said, ""Hurrah! We have won the match.""","The boy said, ""We have won the match.""","The boy said, ""Hurrah! We won the match.""",None of these,A
671,He is getting out _____ the car.,to,from,of,off,C
672,She is absolutely incredible! Which mark is used in this sentence?,:,!,;,None of these,B
673,Select the correct sentence:,The teacher beat me by the stick.,The teacher beat me by a stick.,The teacher beat me with the stick.,The teacher beat me with a stick.,D
674,There are series ____ questions.,to,at,of,None of these,C
675,He ____ with a solution.,came in,come in,came up,None of these,C
676,A person who loves mankind:,Philanthropist,Anthropologist,Optometrist,None of these,A
677,"Choose the correct indirect speech of: He asked, ""Who speaks French?""",He wanted to know which spoke French.,He wanted to know who speak French.,He wanted to know who was to speak French.,He wanted to know who spoke French.,D
678,"Choose one-word substitution for ""One who loves books"":",Bibliophobe,Bibliographer,Bibliophile,Bibliophagist,C
679,Synonym of susceptible:,Vulnerable,Resistance,Dark,Noble,A
680,Did you hear ____ the accident last night?,Of,On,In,About,D
681,Choose the word opposite in meaning to the given word: Facsimile,Engineered,Fact-Finding,Original,None of these,C
682,Identify the closest meaning of the underlined word. In this modern age everyone resorts to sycophancy.,Affection,Sophistication,Avariciousness,Flattery,C
683,I am envious ______ them.,of,in,about,on,A
684,"What is meant by ""Apiary""?",Place where bees are kept,Place where dogs are kept,Place for breeding silkworms,Place where butterflies are kept,A
685,"Choose the option displaying the correct spelling of the word: ______ experiments are being conducted in Rome, Paris, and London.",Parralel,Perralel,Parallel,Perrafel,C
686,"The antonym of ""Gullible"" is:",Astute,Credulous,Trustful,Naive,A
687,LPG consists mainly of:,"Methane, ethane and hexane","Methane, hexane and nonane","Methane, butane and propane",None of these,C
688,Choose the correct statement (if any) for: How dare you to speak against me?,How dared you to speak against me?,How dare you speak against me?,How dare was you to speak against me?,None of these,B
689,What does the phrase Putting the cart before the horse mean?,To do something contrary to conventional order,To be ready to go,To do things in correct order,To be overactive,A
690,"""To put one's hand to the plough"" means:",To handle the situation,To stop the conversation,To take a difficult task,To give up a task,C
691,Change the voice of the following sentence: The key was left for you at the reception desk.,The driver ______ at the reception desk.,I left the key for you.,Had left the key for you.,None of these,D
692,Choose the ONE from the following options which exhibits the same analogy as established in the last two words: Spelunker : ______; Astronomer : Space,Spaceship,Light,Cave,Wave,C
693,The idiom 'Scratch someone's back' means:,Backbiting someone,Give someone a favor,Find flaws in someone's work,None of these,B
694,Choose the correct synonym of Iterate:,Unsettled,Repeat,Impoverish,Announce,B
695,Fun shanas (Translate into English):,Artist,Virtuoso,Connoisseur,None of these,C
696,"The meaning of ""Pros and Cons"" is:",For and Against,Before and After,White and Blacks,None of these,A
697,Choose the correct sentence:,Both sisters are in same class.,The both sisters are in same class.,Both sisters is in same class.,None of these,A
698,"'Select the antonym of the word ""Tranquil"":",Serene,Turbulent,Soft,Hard,B
699,Pick out a pair that has the same relationship as given in the capitalized pair: PERFORATE: HOLES:,Speckle: Spots,Decorate: Rooms,Filter: Water,Evaporate: Perfume,A
700,"When the little boy grabbed the lizard, its tail broke off in ____ hand.",it's,its/his,It/one,the/his,B
701,Synonym of ACRIMONY:,Pleasantness,Bitterness,Conductivity,Harmoniously,B
702,What is a mural?,A musical instrument,A sculpture,A piece of artwork,Name of Automobile,C
703,Madness: Brain :: Paralysis:,Nerves,Body,Hands,Veins,A
704,Choose the correct synonym: Conspicuous,Discernible,Concealed,Unclear,Obscure,A
705,"If you come across my keys, bring them to me, ____?",don't you,isn't you,can't you,None of these,D
706,"In the sentence ""He is a very good swimmer,"" what part of speech is the word very?",Verb,Adjective,Adverb,Noun,C
707,Choose the correct meaning of the idiom: To fish in troubled waters,To benefit from other people's troubles,To indulge in evil conspiracies,To aggravate the situation,To catch fish in disturbed waters,A
708,The antonym of Entrench is:,Destroy,Station,Lodge,lodge,A
709,"""At the drop of a hat"" means:",Immediately,Without delay,As a follow up of orders,In a good moment,A
710,Change voice: Please take your seat.,You are requested to take your seat.,Please be seated.,Let your seat be taken,None of these,B
711,''Take a leaf out of someone's book'' means what?,To snatch something,Imitate or emulate someone in a particular way,To cheat,None of these,B
712,"Choose the most appropriate conjunction to fill in the following sentence: ______ he worked hard enough, he couldn't pass the exam.",Even,In case,So,Although,D
713,He sat ____ the shadow of a mango tree.,on,under,onto,None of these,B
714,Spot the substitute for the given sentence: A post for which no salary is paid.,Herbivorous,Homicide,Honorary,None of these,C
715,Synonym of BESEECH:,Refuse,Command,Implore,None of these,C
716,Farmer Parkinson's dog is ____ to scare any intruder.,Such ferocious,Ferocious enough,Ferocious that,None of these,B
717,"He said, ""Let me go and listen to my words.""",He asked them to be quiet and listen to his words.,He urged them to be quiet and listen to his words.,He requested them to be quiet and listen to his words.,He appealed them to be quiet and listen to his words.,A
718,Not only the teacher but also the students ____ laughing.,Was,Had been,Were,None of these,C
719,I prefer tea ____ coffee.,on,for,into,to,D
720,The synonym of Amplify is:,Diminish,Enlarge,Meager,Enhance,B
721,Choose the synonym for Frank:,Silent,Candid,Introvert,None of these,B
722,The antonym of Blooming is:,Lively,Quiet,Fading,None of these,C
723,The synonym of Exude is:,Ooze,Overflow,Exit,None of these,A
724,We can go as soon as ____.,the bus arrived,you are ready,the plane will take off,None of these,B
725,"'Antonym of ""Credulous"" is:",Crash,Gullible,Sadness,Suspicious,D
726,Mona is afraid ______ spiders.,of,by,to,at,A
727,Change of voice: The mother has cooked many delicious dishes for the worthy guests.,Many delicious dishes has cooked for the worthy guests by the mother.,Many delicious dishes have been cooked for the worthy guests by the mother.,Many delicious dishes had cooked for the worthy guests by the mother.,None of these,B
728,Olga ____ gym this evening.,Will go,Will goes,Is going,Is going to,C
729,What is the antonym of Dastard?,Open,Concise,Craven,Hero,D
730,"Change narration: He said, ""I have a new car"".",He said that he had a new car.,He said that he has a new car.,He said that I have a new car.,None of these,A
731,He was admitted '''' the college.,into,in,to,None of these,C
732,Which of the following is not a punctuation mark?,Hyphen,Hashtag,Comma,Exclamation mark,B
733,The workers called _____ the strike.,of,off,on,None of these,B
734,The antonym of Gambol is:,Rise,Down,Jump,hit,B
735,Which word is wrongly spelled in the following set of words:,Veriety,Ability,Energy,Capacity,A
736,The antonym of Transmit is:,Withhold,Proceed,Revoke,None of these,A
737,I enjoy___ tennis.,to played,plays,playing,to play,C
738,"The more dangerously a person lives, the more likely he or she is to die young.",the most /the most,the more/the more,as much /too,so/much more,B
739,He is ____ M.A.,a,an,of,None of these,B
740,A part of a word that can be pronounced separately:,Particle,Syllable,Letter,Sibilant,B
741,Who is knocking ____ the door?,at,of,by,in,A
742,We have got plenty of time for work. We ______ not hurry.,May,Will,Need,None of these,C
743,Fill in the blank by choosing the appropriate modals from the alternatives given below each sentence. Would that I ______ a king.,has been,were,am,have,B
744,The Headmaster gave ____ the prizes.,in,Out,away,None of these,C
745,The antonym of revealed is:,concealed,give away,disclose,None of these,A
746,Change Voice: Whom did the rich help?,Whom the rich has helped.,Whom the rich was helped.,Whom the rich have helped.,None of these,D
747,Complete the sentence: I felt as if ______.,he looked at me.,he threw my pen.,I were the center of the universe.,I would have fainted.,C
748,Choose the correct sentence for: She is more prettier than her sister.,She is prettier than her sister.,She is most prettier than her sister.,She has prettier than her sister.,None of these,A
749,I should hate to be confined ____ an office all day:,from,in,by,None of these,B
750,"Give the correct indirect answer of the following direct speech: The lawyer said to the witness, ""Speak as I tell you.""",The lawyer told the witness to speak as he told him.,The lawyer directed the witness to speak as he told him.,The lawyer suggested the witness to speak as he told him.,None of these,B
751,Spot the substitute of the given sentence: A child born after the death of his father.,Postaces,Posthumous,Plagiarism,None of these,B
752,The authority failed to carry ____ its statutory duties.,With,on,out,Up,C
753,Change the voice (Active to Passive): I didn't enjoy the meal. The cook had cooked the vegetables too long.,I didn't enjoy the meal because the cook had ruined the vegetables.,I didn't enjoy the meal. The vegetables were cooked too long.,I didn't enjoy the meal. The vegetables had been cooked too long.,I didn't enjoy the meal. The cook had boiled the vegetables unnecessarily.,C
754,Friendly is which part of speech?,Adverb,Noun,Adjective,None of these,C
755,What does a Chronometer measure?,Sound waves,Time,Color contrast,Water waves,B
756,"Fill in the blank: ""You should refrain ____ hurting her feelings.""",From,To,Over,Of,A
757,"Change the voice of: ""Let us nicely play here.""",Nicely to be played,Play here nicely,Played here nicely,None of these,B
758,Select the pair which has the same relationship. PROMISE : FULFILL,Confession : Hedge,Law : Enforce,Pledge : Deny,None of these,B
759,"Which of the following best defines ""Ephemeral""?",Lasting for a very short time,Of great importance,Transparent,None of these,A
760,An ____ attack on the reputation or integrity of someone or something ____.,Aspersion,Aversion,Apersion,None of these,A
761,"""Poke one's nose into"" means:",to praise someone,to get involved in others' matters,to be rude,None of these,B
762,aasani' Translate into English.,Mood,Ease,Emergency,None of these,B
763,The antonym of diversity is:,Unity,Divergence,Variance,None of these,A
764,Choose the correct article/s from the given options. ______ elderly couple strolled hand in hand along ______ beach.,An/the,An/a,A/a,None of these,A
765,"Choose the right option to complete the indirect narration of the direct speech given in quotation marks. ""I can't believe it."" His father said ______ it.",he can't believe,I couldn't believe,he couldn't believe,None of these,C
766,The analogy Chide:Pillory is similar to:,Referee: Final,Intransigent: Control,Caution: Warning,Humor: Mollycoddle,D
767,He avoided the punishment by a mere ______.,Whisker,Chance,Escape,None of these,A
768,A bad workman __________ with his tools.,Quarrels,Plays,Works,Fights,A
769,"The ____ we investigate, the ____ apparent it was that he was guilty.",further/more,farthest/more,farthest/most,None of these,A
770,"Complete the idiom: ""To cast _______ before swine"".",Diamonds,Pearls,Gold,Shadow,B
771,What is the antonym of Diligent:,Enthusiastic,Hardworking,Indolent,Focused,C
772,"Antonym of ""Pacific"" is:",Peaceful,Hawkish,Aggressive,Discordant,C
773,Once in a blue moon means ____.,Very Strangely,Very Rarely,Very Often,None of these,B
774,I _____ the gym daily.,goes to,went to,go to,None of these,C
775,The synonym for Unanimously:,Secretively,Forcefully,Arbitrarily,Collectively,D
776,"Choose the word that best completes the meaning of the sentence: Behaving in a ______ and serious way, even in a ______ situation, makes people respect you.","calm, difficult","squally, astounding","silly, sound","flamboyant, tricky",A
777,Choose the correct analogy: Sip: Gulp,Soup: Water,Tent: Hut,Touch: Push,Cup: Glass,C
778,Fill in the blank: Everybody blamed him ____ the accident?,about,for,over,to,B
779,Which word is wrongly spelt in the following set of words?,speach,speak,break,bleed,A
780,"A ""Soliloquy"" in drama refers to:",A humorous exchange between characters,A long speech by one character alone on stage,A dialogue between two characters,None of these,B
781,"To ""shell out"" means to ____.",Receive,Take,Spend money,Enjoying,C
782,Choose the correct sentence: I am very obliged to him.,many obliged,much obliged,so obliged,None of these,B
783,You have no business to ______ pain on a weak and poor person.,Put,Direct,Force,Inflict,D
784,"""Hit the sack"" means:",Go to bed or sleep,Carry the bag,Hit the potato sack with a stick,Throw the sack to the floor,A
785,I will never go by _____ tabloid press:,Limited,Inadequate,Experience,None of these,D
786,"""Forex"" stands for:",For examine,For exports,For exchange,Foreign expert,C
787,Select the pair which has the same relationship. GRAIN: SALT,Shard: Pottery,Shred: Wood,Blades: Grass,Chip: Glass,D
