Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The tourists got lost in the woods because they _____ their map.,had not brought,did not bring,were not bringing,have not brought,A,The past perfect 'had not brought' indicates an action that occurred before they got lost.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The new employee is very _____ and has quickly become a valuable team member.,competent,competing,competence,competently,A,The adjective 'competent' describes the noun 'employee'.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The professor _____ the importance of proper citation in academic writing.,emphasized,was emphasizing,has emphasized,emphasizes,A,The simple past 'emphasized' is used for a completed action in the past.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The company's profits have been _____ steadily over the past quarter.,increasing,to increase,increase,increased,A,The present participle 'increasing' is used to describe an ongoing action.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"The play, _____ by the playwright's personal experiences, explores themes of identity.",inspired,was inspired,inspiring,inspiration,A,The past participle 'inspired' is used in a reduced relative clause to describe 'play'.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The government has announced plans to _____ the tax code.,overhaul,overhauling,overhauls,overhaul's,A,The infinitive or base form 'overhaul' is used after 'plans to'.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The artist's use of color and light _____ the mood of the painting.,enhances,enhancing,enhance,enhanced,D,The simple past 'enhanced' is used to describe a completed action in the past.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"The new smartphone app is _____ to use, even for those who are not tech-savvy.",easy,easily,easier,the easiest,A,The adjective 'easy' is used to describe the noun 'app'.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The company's mission is to _____ innovative solutions to complex problems.,provide,providing,provides,provision,A,The infinitive 'to provide' is used after 'mission is' to indicate purpose.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The researchers spent years _____ the data before publishing their findings.,analyzing,to analyze,analyze,analysis,A,"The gerund 'analyzing' is used as a noun, object of 'spent years'.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The new policy aims to _____ the gap between the rich and the poor.,bridge,bridging,bridges,bridged,A,The infinitive 'to bridge' is used after 'aims' to indicate purpose.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The tourists were _____ to find that the museum was closed.,disappointed,disappointing,disappointment,disappoints,A,The adjective 'disappointed' describes the tourists' emotional state.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The company will be _____ a major role in the industry's future development.,playing,to play,play,plays,A,The gerund or present participle 'playing' is used to describe an ongoing action.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager of the company will speak.', what is 'of the company'?",Adverbial phrase,Adjectival phrase,Noun phrase,Verb phrase,B,"'Of the company' modifies 'manager', describing which manager, hence it's an adjectival phrase.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Choose the correct form: 'The teacher gave the students _______ homework.',their,there,they're,theirs,A,'Their' is a possessive pronoun showing that the homework belongs to the students.,LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"Identify the verb tense in 'By the time I arrived, they had eaten.'",Simple past,Past perfect,Past continuous,Present perfect,B,"'Had eaten' indicates an action completed before another past action, so it's past perfect tense.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Having finished his work, he went home.', what is 'Having finished his work'?",Absolute phrase,Adverbial phrase,Adjectival phrase,Noun phrase,A,"'Having finished his work' is an absolute phrase as it has a subject and a participle, and modifies the whole sentence.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in the morning' is an example of a/an _______ phrase.,Adverbial,Adjectival,Noun,Verb,A,"'In the morning' modifies a verb, indicating when something happens, so it's adverbial.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'very' is an example of a/an _______.,Adverb,Adjective,Preposition,Conjunction,A,"'Very' modifies adjectives or other adverbs, so it's an adverb.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The book, which is on the table, is mine.', 'which is on the table' is a _______ clause.",Restrictive,Non-restrictive,Subordinate,Independent,B,"'Which is on the table' provides extra information, not essential to the meaning, so it's non-restrictive.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"Identify the mood of 'If I were you, I would not do that.'",Indicative,Imperative,Subjunctive,Conditional,C,"'If I were you' is in the subjunctive mood, used for hypothetical or uncertain situations.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'on the table' is _______ the noun 'book'.,Modifying,Describing,Both A and B,None of these,C,"'On the table' both modifies and describes 'book', indicating its location.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager, along with his team, is working.', the verb 'is working' agrees with _______.",Team,Manager,Both,Neither,B,"The verb agrees with 'manager', the main subject, despite 'along with his team'.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The sentence 'The more you practice, the better you will be.' is an example of a _______ sentence.",Comparative,Correlative,Complex,Compound,B,"'The more...the better' is a correlative construction, showing a proportional relationship.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The city is known for its beauty.', 'its' is a/an _______ pronoun.",Personal,Possessive,Reflexive,Relative,B,"'Its' shows possession, indicating that the beauty belongs to the city.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'although' is a _______ conjunction.,Coordinating,Subordinating,Correlative,Both B and C,B,"'Although' introduces a subordinate clause, making it a subordinating conjunction.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The flowers were watered by the gardener.', 'by the gardener' is a _______ phrase.",Adverbial,Adjectival,Prepositional,Absolute,A,"'By the gardener' modifies the verb 'were watered', indicating the doer, so it's adverbial.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'to eat a sandwich' is an example of a/an _______ phrase.,Infinitive,Gerund,Participle,Prepositional,A,"'To eat a sandwich' begins with 'to' and functions as a single unit, so it's an infinitive phrase.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Having studied hard, she passed the exam.', 'Having studied hard' is a/an _______ phrase.",Absolute,Adverbial,Adjectival,Noun,A,"'Having studied hard' is an absolute phrase, having a subject implied and a participle, modifying the whole sentence.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The clause 'because I said so' is a _______ clause.,Independent,Subordinate,Relative,Coordinate,B,"'Because I said so' cannot stand alone, so it's a subordinate clause, introduced by 'because'.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'and' is a,Conjunction,Preposition,Interjection,Article,A,"'And' connects words or phrases, hence it's a conjunction.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The sun was shining brightly.', 'brightly' is an",Adjective,Adverb,Verb,Noun,B,"'Brightly' modifies the verb 'shining', indicating the manner, hence it's an adverb.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'the' is a,Article,Conjunction,Preposition,Interjection,A,"'The' is used to specify a noun, hence it's a definite article.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'She sings beautifully.', 'beautifully' is an",Adverb,Adjective,Verb,Noun,A,"'Beautifully' modifies the verb 'sings', indicating the manner, hence it's an adverb.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'but' is a,Conjunction,Preposition,Interjection,Article,A,"'But' connects contrasting ideas, hence it's a coordinating conjunction.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager, who is highly experienced, will lead the team.', 'who is highly experienced' is a",Non-restrictive clause,Restrictive clause,Independent clause,Subordinate clause,A,"'Who is highly experienced' provides additional information about 'the manager', hence it's a non-restrictive clause.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the part of speech of 'running' in 'Running is good exercise.',Gerund,Participle,Verb,Noun,A,"'Running' functions as a noun, being the subject of the sentence, hence it's a gerund.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The weather being cold, we stayed indoors.', 'being cold' is a",Participle phrase,Absolute phrase,Adverbial phrase,Adjectival phrase,B,"'Being cold' provides additional information about the circumstances, hence it's an absolute phrase.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'under' is a,Preposition,Conjunction,Interjection,Article,A,"'Under' shows the relationship between objects, hence it's a preposition.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Having finished her homework, she went out.', 'having finished' is a",Participle phrase,Gerund phrase,Infinitive phrase,Absolute phrase,A,'Having finished' is a participle phrase modifying the subject 'she'.,NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The new employee, though nervous, performed well.', 'though nervous' is a",Subordinate clause,Absolute phrase,Adverbial phrase,Adjectival phrase,B,"'Though nervous' provides additional information about the circumstances, hence it's an absolute phrase.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'although' is a,Subordinating conjunction,Coordinating conjunction,Preposition,Interjection,A,"'Although' introduces a subordinate clause, hence it's a subordinating conjunction.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"Choose the correct form of the verb: 'By the time I arrived, they _______ their project.'",had finished,have finished,finish,finishing,A,"The sentence is in the past perfect tense, indicating an action completed before another past action. 'Had + past participle' is used.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'a lot of' is used with:,Uncountable nouns,Countable nouns,Both countable and uncountable nouns,None of the above,C,'A lot of' is used with both countable and uncountable nouns to indicate a large quantity.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'since' is used to indicate:,Time,Cause,Condition,Contrast,A,'Since' is used to indicate the starting point of a period of time or a reason/cause.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the tense of the sentence: 'I will have finished my homework by 5 pm.',Future Perfect,Future Simple,Present Perfect,Past Perfect,A,"The sentence uses 'will have + past participle', indicating an action that will be completed before a specific time in the future.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The pronoun 'each' is:,Singular,Plural,Both singular and plural,None of the above,A,"'Each' refers to individual items, so it's treated as singular, taking a singular verb.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'although' is used to indicate:,Contrast,Cause,Time,Condition,A,"'Although' introduces a contrasting idea, showing a difference between two clauses.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'as soon as' is used to indicate:,Time,Cause,Condition,Contrast,A,'As soon as' indicates that one action happens immediately after another.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The verb 'to be' in the sentence 'She is a doctor.' is in the:,Present Simple tense,Past Simple tense,Future Simple tense,Present Continuous tense,A,"The verb 'is' is in the present simple tense, describing a general or permanent state.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'quickly' is an example of:,Adverb,Adjective,Noun,Verb,A,"'Quickly' modifies a verb, indicating the manner of the action, so it's an adverb.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The sentence 'The manager, as well as the employees, was happy.' uses:",Singular verb,Plural verb,Both singular and plural verbs,None of the above,A,"The subject 'manager' is singular, and 'as well as' doesn't change the verb form, so the verb is singular.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in order to' is used to indicate:,Purpose,Cause,Time,Condition,A,'In order to' introduces the purpose or intention behind an action.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'some' is used with:,Countable nouns,Uncountable nouns,Both countable and uncountable nouns,None of the above,C,'Some' is used with both countable (in plural form) and uncountable nouns to indicate a quantity.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The sentence 'By next year, I _______ here for five years.' uses the:",Future Perfect tense,Future Simple tense,Present Perfect tense,Past Perfect tense,A,'Will have + past participle' is used to describe an action that will be completed before a specific time in the future.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The pronoun 'who' refers to:,People,Things,Animals,None of the above,A,"'Who' is used as a relative pronoun to refer to people, not things or animals.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'already' is used in:,Positive sentences,Negative sentences,Interrogative sentences,All of the above,A,'Already' is typically used in positive sentences to indicate that something has happened before a specific time.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'on the other hand' is used to indicate:,Contrast,Cause,Time,Condition,A,'On the other hand' introduces a contrasting idea or viewpoint.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The verb form in 'Having finished the project, we went home.' is:",Present participle,Past participle,Gerund,Perfect participle,D,"'Having + past participle' is a perfect participle construction, indicating an action completed before another action.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'both' is used with:,Singular nouns,Plural nouns,Both singular and plural nouns,None of the above,B,"'Both' refers to two things, so it's used with plural nouns.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The sentence 'The more you practice, the better you will be.' is an example of:",Comparative form,Superlative form,Correlative conjunctions,None of the above,C,"'The more...the better' is a correlative conjunction construction, showing a proportional relationship between two things.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the part of speech of 'very' in 'The sun was very hot.',Adverb,Adjective,Noun,Verb,A,"The word 'very' modifies the adjective 'hot', so it is an adverb, which typically modifies verbs, adjectives, or other adverbs.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
Which part of speech is 'happy' in 'She is a happy person.'?,Adverb,Adjective,Noun,Verb,B,"The word 'happy' describes the noun 'person', so it is an adjective, which typically modifies nouns or pronouns.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"Choose the correct form of the verb in 'By the time I arrived, they .......... their work.'",had finished,have finished,finish,were finishing,A,The verb tense should be past perfect because the action of finishing work was completed before another action in the past (arrived).,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'on the table' is an example of a .......... phrase.,noun,adjective,adverbial,prepositional,D,"The phrase 'on the table' begins with a preposition and functions as a unit, making it a prepositional phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager of the company will speak.', 'of the company' is a .......... phrase.",adjective,adverb,noun,prepositional,A,"The phrase 'of the company' modifies the noun 'manager', describing which manager, so it functions as an adjective phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'quickly' is an example of a ..........,adjective,adverb,noun,verb,B,"The word 'quickly' modifies a verb, indicating the manner in which the action is performed, making it an adverb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The big, red car.', 'big' and 'red' are ..........",adverbs,adjectives,nouns,verbs,B,"Both 'big' and 'red' describe the noun 'car', so they are adjectives.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"The verb form in 'Having finished the project, we went home.' is ..........",gerund,infinitive,participle,finite verb,C,"The verb form 'Having finished' is a participle because it functions as an adjective, modifying the subject 'we'.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'To err is human.', 'to err' is an ..........",infinitive phrase,gerund phrase,participle phrase,finite verb,A,"The phrase 'to err' is an infinitive phrase because it begins with 'to' and functions as a noun, being the subject of the sentence.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in the morning' is an example of a .......... phrase.,adverbial,adjective,noun,prepositional,D,The phrase 'in the morning' is a prepositional phrase because it begins with a preposition and functions as a unit.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The teacher gave the students their assignments.', 'their' is a ..........",possessive adjective,possessive pronoun,demonstrative adjective,demonstrative pronoun,A,"The word 'their' modifies the noun 'assignments', showing possession, so it is a possessive adjective.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'happiness' is an example of a ..........,abstract noun,concrete noun,collective noun,proper noun,A,"The word 'happiness' represents an intangible concept or feeling, making it an abstract noun.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The book on the shelf is mine.', 'on the shelf' is a .......... phrase.",adjective,adverb,prepositional,infinitive,C,"The phrase 'on the shelf' begins with a preposition and functions as a unit, making it a prepositional phrase that modifies 'book'.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The verb 'was' in 'The sky was blue.' is an example of a .......... verb.,transitive,intransitive,linking,auxiliary,C,"The verb 'was' connects the subject 'sky' to the predicate 'blue', so it is a linking verb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Running is good exercise.', 'running' is a ..........",gerund,participle,infinitive,finite verb,A,"The word 'running' functions as a noun, being the subject of the sentence, so it is a gerund.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'very quickly' is an example of ..........,adverbial phrase,adjective phrase,noun phrase,prepositional phrase,A,"The phrase 'very quickly' modifies a verb, indicating manner, so it is an adverbial phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager, who is very experienced, will lead the team.', 'who is very experienced' is a .......... clause.",independent,dependent,relative,subordinate,C,"The clause 'who is very experienced' provides additional information about 'manager' and begins with a relative pronoun, making it a relative clause.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'loudly' in 'She sings loudly.' is an ..........,adjective,adverb,noun,verb,B,"The word 'loudly' modifies the verb 'sings', indicating the manner of singing, so it is an adverb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The city is very crowded.', 'very crowded' is a .......... phrase.",adjective,adverb,noun,prepositional,A,"The phrase 'very crowded' describes the noun 'city', so it is an adjective phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
Which word is a pronoun in 'The teacher gave them a lot of homework.'?,teacher,gave,them,homework,C,"The word 'them' replaces a noun, referring to a group of people, making it a pronoun.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The sun was shining brightly', what part of speech is 'shining'?",Verb,Adjective,Adverb,Gerund,A,"'Shining' is a verb form, part of the verb phrase 'was shining', describing the action of the sun.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
What is the function of 'very' in 'The cake was very delicious.'?,Adverb,Adjective,Noun,Verb,A,"'Very' modifies the adjective 'delicious', intensifying its meaning, making it an adverb.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The big red car', what are 'big' and 'red'?",Adverbs,Adjectives,Nouns,Verbs,B,"'Big' and 'red' describe the noun 'car', indicating its qualities, thus they are adjectives.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the preposition in 'The book is under the table.',book,is,under,table,C,"'Under' shows the relationship between 'book' and 'table', indicating location, making it a preposition.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
What part of speech is 'happiness' in 'Happiness is a state of mind.'?,Noun,Verb,Adjective,Adverb,A,"'Happiness' is a concept or a state, a noun, serving as the subject of the sentence.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'She sings beautifully', what is 'beautifully'?",Adjective,Adverb,Verb,Noun,B,"'Beautifully' modifies the verb 'sings', describing the manner of singing, thus it's an adverb.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
What is the grammatical function of 'the' in 'The dog is barking.'?,Article,Adjective,Adverb,Noun,A,"'The' is used to specify a particular noun, making it a definite article.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager of the company', what is 'of the company'?",Adjective phrase,Adverb phrase,Prepositional phrase,Noun phrase,C,"'Of the company' is a phrase beginning with a preposition, modifying 'manager', thus it's a prepositional phrase.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The more, the merrier', what is 'the'?",Article,Adverb,Conjunction,Preposition,B,"'The' is used to indicate a comparison, functioning as an adverb in this context.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
What part of speech is 'loudly' in 'The music was playing loudly.'?,Adjective,Adverb,Verb,Noun,B,"'Loudly' modifies the verb 'playing', describing the manner, thus it's an adverb.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The city is very crowded', what is 'very'?",Adjective,Adverb,Noun,Verb,B,"'Very' intensifies the adjective 'crowded', making it an adverb.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"What is the grammatical function of 'and' in 'I like reading books, and writing stories.'?",Conjunction,Preposition,Adverb,Interjection,A,"'And' connects two clauses, making it a coordinating conjunction.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the noun in 'The baby is crying.',baby,is,crying,The,A,"'Baby' is a person, a noun, serving as the subject of the sentence.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The play was performed well', what is 'well'?",Adjective,Adverb,Verb,Noun,B,"'Well' modifies the verb 'performed', describing the manner, thus it's an adverb.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager of the company will speak.', 'of the company' is a",Prepositional phrase,Adverbial phrase,Adjectival phrase,Noun phrase,A,"'Of the company' begins with a preposition and functions as a unit, hence it's a prepositional phrase.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"The word 'but' in 'I wanted to go, but I was tired.' is a",Conjunction,Preposition,Adverb,Interjection,A,"'But' connects two clauses, hence it's a coordinating conjunction.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"The pronoun 'which' in 'The book, which is on the table, is mine.' is",Relative pronoun,Interrogative pronoun,Personal pronoun,Demonstrative pronoun,A,"'Which' introduces a relative clause, hence it's a relative pronoun.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Having finished, she left.', 'Having finished' is a",Participle phrase,Gerund phrase,Infinitive phrase,Absolute phrase,A,"'Having finished' is a participle phrase acting as an adjective, modifying 'she'.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The verb form in 'She is singing.' is,Simple present,Present continuous,Present perfect,Simple past,B,"'Is singing' indicates an ongoing action, hence it's present continuous tense.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'To finish the project on time is crucial.', 'To finish the project on time' is a",Infinitive phrase acting as a noun,Gerund phrase,Participle phrase,Prepositional phrase,A,"'To finish the project on time' is an infinitive phrase acting as the subject, hence a noun.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'very' in 'She is very happy.' is a,Adverb,Adjective,Conjunction,Preposition,A,"'Very' modifies the adjective 'happy', hence it's an adverb.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager, along with his team, was praised.', 'along with his team' is a",Prepositional phrase,Adverbial phrase,Adjectival phrase,Noun phrase,A,'Along with his team' is a prepositional phrase providing additional information.,NET,Conceptual,Medium,English,Grammar and Parts of Speech
The pronoun 'myself' in 'I myself will do it.' is a,Reflexive pronoun,Emphatic pronoun,Relative pronoun,Interrogative pronoun,B,"'Myself' is used for emphasis, hence it's an emphatic pronoun.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The more, the merrier.', 'the more' and 'the merrier' are",Correlative conjunctions,Comparative adjectives,Adverbs,Nouns,B,'The more' and 'the merrier' are comparative forms used in a correlative structure.,NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'well' in 'She sings well.' is a,Adverb,Adjective,Verb,Noun,A,"'Well' modifies the verb 'sings', indicating the manner, hence it's an adverb.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The city, besieged by the enemy, fell.', 'besieged by the enemy' is a",Participle phrase,Gerund phrase,Infinitive phrase,Absolute phrase,A,'Besieged by the enemy' is a participle phrase modifying 'city'.,NET,Conceptual,Medium,English,Grammar and Parts of Speech
The verb 'was' in 'She was singing.' is in,Simple past tense,Past continuous tense,Past perfect tense,Past perfect continuous tense,B,"'Was singing' indicates an ongoing action in the past, hence past continuous tense.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'To be or not to be, that is the question.', 'To be or not to be' is a",Infinitive phrase,Gerund phrase,Participle phrase,Prepositional phrase,A,'To be or not to be' is an infinitive phrase acting as the subject.,NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Having been told, she left.', 'Having been told' is a",Participle phrase in passive voice,Gerund phrase,Infinitive phrase,Absolute phrase,A,"'Having been told' is a participle phrase in passive voice, modifying 'she'.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'yesterday' in 'I went there yesterday.' is a,Adverb,Adjective,Noun,Preposition,A,"'Yesterday' modifies the verb 'went', indicating time, hence it's an adverb.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager of the company will speak', 'of the company' is a",Prepositional phrase,Clause,Noun phrase,Verb phrase,A,"'Of the company' begins with a preposition and functions as a unit, making it a prepositional phrase.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The word 'but' in 'I wanted to go, but it was late' is a",Conjunction,Preposition,Adverb,Interjection,A,"'But' connects two clauses, indicating a contrast, thus it is a coordinating conjunction.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The book on the table is mine', 'on the table' is a",Adjective phrase,Adverb phrase,Prepositional phrase,Noun phrase,C,"'On the table' is a phrase starting with a preposition, making it a prepositional phrase modifying 'book'.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in the morning' is an example of a,Noun phrase,Verb phrase,Prepositional phrase,Adverb phrase,C,"It starts with a preposition 'in' and functions as a single unit, making it a prepositional phrase.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The teacher gave the students their assignments', 'gave' is a",Linking verb,Action verb,Helping verb,Transitive verb,D,"'Gave' takes an object 'assignments', making it a transitive verb as it transfers action to the object.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The sun rises slowly', 'slowly' is a",Adverb,Adjective,Verb,Noun,A,"'Slowly' modifies the verb 'rises', describing the manner of the action, thus it is an adverb.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'to eat a sandwich' is an example of a,Infinitive phrase,Prepositional phrase,Participial phrase,Gerund phrase,A,"It begins with 'to' followed by a verb 'eat', functioning as a single unit, making it an infinitive phrase.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager, who is very experienced, will lead the project', 'who is very experienced' is a",Independent clause,Dependent clause,Phrase,None of these,B,"'Who is very experienced' cannot stand alone as a complete sentence, making it a dependent clause.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The word 'and' in 'I like reading books, and my sister likes watching movies' is a",Conjunction,Preposition,Adverb,Interjection,A,"'And' connects two clauses, indicating addition, thus it is a coordinating conjunction.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The flowers are blooming beautifully', 'beautifully' is a",Adverb,Adjective,Verb,Noun,A,"'Beautifully' modifies the verb 'blooming', describing the manner, so it is an adverb.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The phrase 'having finished' in 'Having finished her homework, she went out' is a",Participial phrase,Gerund phrase,Infinitive phrase,Prepositional phrase,A,"'Having finished' is a participle form of the verb functioning as an adjective, making it a participial phrase.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The big red car', 'big' and 'red' are",Adverbs,Adjectives,Verbs,Nouns,B,"'Big' and 'red' describe the noun 'car', indicating its qualities, so they are adjectives.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'because' in 'I went home because I was tired' is a,Subordinating conjunction,Coordinating conjunction,Preposition,Adverb,A,"'Because' introduces a dependent clause, showing reason, thus it is a subordinating conjunction.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
