Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
How does a cathode ray tube (CRT) use magnetic deflection plates to steer electrons?,Magnetic fields exert Lorentz force perpendicular to electron motion.,Electric fields from the plates attract/repel electrons.,Thermionic emission varies with magnetic field strength.,Magnetic domains in the plates align with electron flow.,A,"Lorentz force depends on v × B. CRTs use magnetic coils, not electric fields.",Lorentz Force Applications,Medium,Physics,Electromagnetism
Why does a ferromagnetic material lose its magnetism above the Curie temperature?,Thermal energy randomizes magnetic domains.,High temperatures melt the crystal lattice structure.,Electrons emit photons carrying away magnetic energy.,"Material becomes a superconductor, expelling magnetic fields.",A,Thermal motion disrupts aligned domains. Options B-D misrepresent phase changes.,Ferromagnetism,Medium,Physics,Electromagnetism
What causes the humming sound in an old transformer?,Magnetostriction: Core laminations vibrate due to alternating magnetization.,Transformer oil boils at high operating temperatures.,Arcing between primary and secondary coils.,Air turbulence in the cooling fins produces noise.,A,Alternating magnetic field changes core dimensions. Options B-C involve unrelated phenomena.,Transformer Phenomena,Medium,Physics,Electromagnetism
Why does a current-carrying wire experience a force when placed in a magnetic field?,Magnetic field interacts with moving charges via Lorentz force.,Wire's thermal expansion pushes against the field.,Electric charge accumulates on the wire's surface.,Gravitational pull varies with magnetic field strength.,A,Lorentz force acts on current-carrying conductors. Options B-D are non-electromagnetic.,Motor Principle,Easy,Physics,Electromagnetism
How does a metal detector distinguish between different types of metallic objects?,Induced eddy currents have frequency-dependent phase shifts based on conductivity.,Object size changes the magnetic field's wavelength.,Metals emit unique radiation detected by sensors.,Dielectric constant of metals alters field strength.,A,Eddy current behavior relates to material properties. Options C-D are non-physical.,Applications of Induction,Hard,Physics,Electromagnetism
Why does an inductor oppose sudden changes in current in an AC circuit?,Self-induction generates back EMF proportional to current rate of change.,"Inductor stores energy in electric field, resisting change.",Thermal inertia from resistive heating delays current.,Capacitive reactance dominates in inductors.,A,Self-inductance creates opposing voltage. Options B-D confuse components.,Inductance,Medium,Physics,Electromagnetism
What determines the speed of electromagnetic waves in a vacuum?,Permittivity and permeability of free space are constants.,Wave amplitude controls energy propagation speed.,Frequency varies with source characteristics.,Magnetic field strength in the medium adjusts velocity.,A,c = 1/√(μ₀ε₀) is fixed. Options B-C misunderstand wave properties.,Electromagnetic Spectrum,Hard,Physics,Electromagnetism
Why do two parallel current-carrying wires attract when currents are in the same direction?,Each wire's magnetic field exerts an attractive force on the other's current.,Opposite charges accumulate on adjacent wires.,Thermal expansion pushes wires together.,Gravitational pull between wires is stronger for current flow.,A,Ampere's force law governs attraction. Options B-D are irrelevant.,Ampere's Law,Medium,Physics,Electromagnetism
A magnet is brought near a coil of wire. What phenomenon causes a current to flow in the coil?,Electromagnetic induction,Magnetic hysteresis,Magnetic reluctance,Magnetic permeability,A,Induction occurs due to changing magnetic flux.,Electromagnetic Induction,Easy,Physics,Electromagnetism
A current-carrying wire is placed in a magnetic field. What force acts on the wire due to the magnetic field?,Magnetic force,Electric force,Electromotive force,Lorentz force,A,Magnetic force acts due to interaction between current and field.,Magnetic Fields and Forces,Easy,Physics,Electromagnetism
What is the purpose of the soft iron core in a transformer?,To increase the magnetic permeability,To decrease the magnetic reluctance,To reduce energy loss due to hysteresis,To increase the electrical resistance,A,Soft iron core increases magnetic permeability and thus efficiency.,Transformers,Medium,Physics,Electromagnetism
A charged particle moves perpendicular to a magnetic field. What is the direction of the force acting on the particle?,Parallel to the magnetic field,Perpendicular to the magnetic field,Perpendicular to both the magnetic field and velocity,Opposite to the direction of motion,C,Force is perpendicular to both field and velocity due to Lorentz force.,Magnetic Fields and Forces,Medium,Physics,Electromagnetism
What is the cause of energy loss in a transformer due to the alternating magnetic field?,Hysteresis loss,Eddy current loss,Magnetic reluctance loss,Electromagnetic induction loss,A,Hysteresis loss occurs due to repeated magnetization and demagnetization.,Transformers,Medium,Physics,Electromagnetism
Why does the magnetic field around a current-carrying wire decrease with distance?,Due to magnetic permeability of the surrounding medium,Due to the inverse square law,Due to the decrease in magnetic flux density,Due to the increase in magnetic reluctance,C,Magnetic field decreases due to decrease in flux density with distance.,Magnetic Fields and Forces,Easy,Physics,Electromagnetism
What is the role of the armature in a DC generator?,To rotate the magnetic field,To convert mechanical energy to electrical energy,To increase the magnetic flux,To decrease the magnetic reluctance,B,Armature converts mechanical energy to electrical energy through induction.,Generators,Medium,Physics,Electromagnetism
A coil of wire is rotated in a magnetic field. What is the result of this rotation?,A constant current is induced in the coil,An alternating current is induced in the coil,A direct current is induced in the coil,No current is induced in the coil,B,Rotation induces an alternating current due to changing flux.,Electromagnetic Induction,Easy,Physics,Electromagnetism
What is the purpose of laminating the core of a transformer?,To reduce energy loss due to eddy currents,To increase the magnetic permeability,To decrease the magnetic reluctance,To increase the electrical resistance,A,Lamination reduces eddy current loss by increasing resistance to eddy currents.,Transformers,Medium,Physics,Electromagnetism
Why does a magnetic field exert a force on a moving charge?,Due to the electric field component of the Lorentz force,Due to the magnetic field component of the Lorentz force,Due to the interaction between the charge and the magnetic field,Due to the change in magnetic flux,C,Force is due to interaction between moving charge and magnetic field.,Magnetic Fields and Forces,Hard,Physics,Electromagnetism
A current-carrying wire is placed perpendicular to a magnetic field. What is the direction of the force acting on the wire?,Parallel to the magnetic field,Perpendicular to the magnetic field,Perpendicular to both the magnetic field and current,Opposite to the direction of current,C,Force is perpendicular to both field and current due to Lorentz force.,Magnetic Fields and Forces,Medium,Physics,Electromagnetism
What is the result of changing the magnetic flux through a coil of wire?,A constant current is induced in the coil,An alternating current is induced in the coil,A direct current is induced in the coil,An electromotive force is induced in the coil,D,Changing flux induces an electromotive force due to induction.,Electromagnetic Induction,Easy,Physics,Electromagnetism
A magnet is rotated near a coil of wire. What is the result of this rotation?,A constant current is induced in the coil,An alternating current is induced in the coil,A direct current is induced in the coil,No current is induced in the coil,B,Rotation induces an alternating current due to changing flux.,Electromagnetic Induction,Easy,Physics,Electromagnetism
What is the purpose of the yoke in a DC machine?,To increase the magnetic flux,To decrease the magnetic reluctance,To provide a path for the magnetic flux,To increase the electrical resistance,C,Yoke provides a path for magnetic flux to complete the circuit.,DC Machines,Medium,Physics,Electromagnetism
A coil of wire is connected to a battery. What happens when the coil is placed in a magnetic field?,A current is induced in the coil due to the magnetic field,The magnetic field has no effect on the coil,The coil becomes magnetized,The coil rotates due to the magnetic field,C,Coil becomes magnetized due to interaction with magnetic field.,Magnetic Fields and Forces,Easy,Physics,Electromagnetism
What is the result of increasing the frequency of the alternating current in a transformer?,The efficiency of the transformer increases,The efficiency of the transformer decreases,The magnetic flux through the transformer increases,The magnetic flux through the transformer decreases,B,Increasing frequency decreases efficiency due to increased eddy currents.,Transformers,Medium,Physics,Electromagnetism
A charged particle moves parallel to a magnetic field. What is the force acting on the particle?,The particle experiences a force perpendicular to the magnetic field,The particle experiences a force parallel to the magnetic field,The particle experiences no force due to the magnetic field,The particle experiences a force opposite to the direction of motion,C,No force acts on particle moving parallel to magnetic field.,Magnetic Fields and Forces,Easy,Physics,Electromagnetism
What is the purpose of the commutator in a DC generator?,To convert alternating current to direct current,To increase the magnetic flux,To decrease the magnetic reluctance,To provide a path for the magnetic flux,A,Commutator converts AC to DC by switching polarity.,Generators,Medium,Physics,Electromagnetism
A 50-year-old patient with a pacemaker is brought to the hospital's MRI department. What type of magnetic field will cause the pacemaker's magnet to switch it off?,Static magnetic field,Time-varying alternating current,Pulsating direct current,Electromotive force,A,"Static magnetic fields are used in pacemakers to switch off the device, while time-varying alternating current is used in MRI machines.",Interaction of Electromagnetic Fields with Matter,Medium,Physics,Electromagnetism
A research scientist studying electromagnetism discovers that a charged particle moving through a magnetic field experiences a force perpendicular to both its velocity and the magnetic field. What is the direction of this force?,Clockwise as seen from above,Counterclockwise as seen from above,Perpendicular to both velocity and magnetic field,Parallel to the magnetic field,B,"The direction of the force is determined by the right-hand rule, where a counterclockwise direction is observed when viewed from above.",Electromagnetic Induction,Medium,Physics,Electromagnetism
A group of students are conducting an experiment to demonstrate the properties of magnetic fields. They place a compass near a bar magnet and observe the deflection of the compass needle. What is the reason for the deflection of the compass needle?,Due to the presence of a north pole,Due to the presence of a south pole,Due to the absence of a magnetic field,Due to the presence of a diamagnetic material,B,"The deflection of the compass needle is due to the presence of a south pole, which creates a magnetic field that interacts with the magnetic field of the compass.",Properties of Magnetic Fields,Easy,Physics,Electromagnetism
"A patient is undergoing an MRI scan, and the technician notices that the patient's pacemaker is not functioning properly. What is the probable cause of this malfunction?",Interference from the static magnetic field,Interference from the time-varying alternating current,Incorrect placement of the pacemaker,Presence of a ferromagnetic material nearby,B,"Time-varying alternating currents in MRI machines can interfere with pacemaker functionality, leading to malfunctions.",Electromagnetic Interference,Hard,Physics,Electromagnetism
A student is studying the properties of electric currents and discovers that a wire carrying a current experiences a force when placed in a magnetic field. What is the direction of this force?,Clockwise as seen from above,Counterclockwise as seen from above,Perpendicular to both velocity and magnetic field,Parallel to the magnetic field,A,"The direction of the force is determined by the right-hand rule, where a clockwise direction is observed when viewed from above.",Electromagnetic Induction,Easy,Physics,Electromagnetism
A research scientist is studying the properties of magnetic materials and discovers that a diamagnetic material is repelled by a magnetic field. What is the reason for this repulsion?,Due to the presence of unpaired electrons,Due to the absence of paired electrons,Due to the presence of a north pole,Due to the presence of a south pole,B,"Diamagnetic materials are repelled by magnetic fields due to the absence of paired electrons, which leads to a magnetic moment opposing the external field.",Magnetic Properties of Materials,Medium,Physics,Electromagnetism
A research scientist is studying the properties of magnetic fields and discovers that a magnetic field can be used to separate charged particles. What is the principle behind this separation?,Due to the presence of a north pole,Due to the presence of a south pole,Due to the presence of a magnetic field gradient,Due to the presence of a time-varying alternating current,C,"Magnetic field gradients can be used to separate charged particles based on their mass-to-charge ratio, allowing for their separation.",Magnetic Separation,Hard,Physics,Electromagnetism
"During MRI scans, a strong magnetic field aligns hydrogen nuclei in the body. Which phenomenon is responsible for the emitted radio waves?",Electromagnetic induction,Radioactive decay,Thermionic emission,Nuclear magnetic resonance,D,Radioactive decay fails as it is unrelated to the strong magnetic field and emitted radio waves.,Magnetic Resonance Imaging,Medium,Physics,Electromagnetism
A 16-year-old athlete feels muscle fatigue during a sprint. Which process is responsible for the rapid ATP production in this situation?,Oxidative phosphorylation,Fermentation,Glycolysis,Proton transport ATPase,C,"Oxidative phosphorylation fails as it is slower and requires oxygen, whereas glycolysis is faster in anaerobic conditions.",Muscle Fatigue,Medium,Physics,Electromagnetism
A patient undergoes electrical cardioversion to treat a life-threatening arrhythmia. Which principle governs the use of electrical current to restore a normal heart rhythm?,Ohm's law,Faraday's law of induction,Ampere's law,Laplace's law,B,"Ohm's law fails as it relates to DC resistance, whereas Faraday's law of induction is crucial for the electrical cardioversion.",Electrical Cardioversion,Hard,Physics,Electromagnetism
A solar cell converts sunlight into electrical energy. Which phenomenon is responsible for this conversion?,Thermionic emission,Photoelectric effect,Incandescence,Radiation,B,Photoelectric effect fails as it is the only phenomenon that can explain the conversion of light into electrical energy.,Solar Cells,Easy,Physics,Electromagnetism
A patient undergoes radiofrequency ablation to treat a tumor. Which property of radiofrequency waves is exploited in this procedure?,Frequency,Amplitude,Polarization,Penetration depth,B,"Frequency fails as it is not the key property in this procedure, whereas amplitude is crucial for the tissue damage.",Radiofrequency Ablation,Medium,Physics,Electromagnetism
"A lightning bolt strikes the ground, causing a massive electromagnetic disturbance. Which phenomenon occurs when the electromagnetic wave interacts with the Earth's surface?",Electromagnetic induction,Diffraction,Interference,Reflection,D,"Diffraction fails as it is the bending of waves, whereas reflection occurs when the electromagnetic wave interacts with the Earth's surface.",Lightning,Hard,Physics,Electromagnetism
A patient undergoes electrophoresis to separate DNA fragments. Which principle governs the movement of the fragments in an electric field?,Hooke's law,Viscoelasticity,Electromigration,Dielectrophoresis,C,"Hooke's law fails as it relates to elasticity, whereas electromigration is responsible for the movement of DNA fragments.",Electrophoresis,Medium,Physics,Electromagnetism
A patient undergoes radiofrequency welding to repair a damaged blood vessel. Which property of radiofrequency waves is exploited in this procedure?,Frequency,Amplitude,Polarization,Energy density,B,"Frequency fails as it is not the key property in this procedure, whereas amplitude is crucial for the tissue welding.",Radiofrequency Welding,Medium,Physics,Electromagnetism
A patient undergoes transcutaneous electrical nerve stimulation (TENS) to relieve pain. Which phenomenon occurs when the electrical current interacts with the nerve fibers?,Electromagnetic induction,Thermionic emission,Piezoelectricity,Electroconduction,C,"Electromagnetic induction fails as it is unrelated to the interaction with nerve fibers, whereas piezoelectricity is responsible for the effect.",TENS,Medium,Physics,Electromagnetism
A patient undergoes iontophoresis to deliver medication to a targeted area. Which phenomenon occurs when the electrical current interacts with the medication?,Electromagnetic induction,Thermionic emission,Electrodiffusion,Electroosmosis,D,"Electromagnetic induction fails as it is unrelated to the interaction with medication, whereas electroosmosis is responsible for the effect.",Iontophoresis,Hard,Physics,Electromagnetism
A patient undergoes electroporation to deliver genetic material to cells. Which phenomenon occurs when the electrical current interacts with the cell membrane?,Electromagnetic induction,Thermionic emission,Electroporation,Electrodiffusion,C,"Electromagnetic induction fails as it is unrelated to the interaction with the cell membrane, whereas electroporation is responsible for the effect.",Electroporation,Hard,Physics,Electromagnetism
A patient undergoes radiofrequency ablation to treat a tumor. Which factor determines the depth of penetration of radiofrequency waves into tissue?,Frequency,Amplitude,Polarization,Conductivity,D,"Frequency fails as it is not the key factor in this procedure, whereas conductivity determines the depth of penetration.",Radiofrequency Ablation,Medium,Physics,Electromagnetism
A patient undergoes electrophysiology testing to diagnose a heart condition. Which principle governs the measurement of electrical activity in the heart?,Hooke's law,Viscoelasticity,Electromagnetic induction,Electroconduction,C,"Hooke's law fails as it relates to elasticity, whereas electromagnetic induction is responsible for the measurement of electrical activity.",Electrophysiology,Medium,Physics,Electromagnetism
A patient undergoes radiofrequency ablation to treat a tumor. Which phenomenon occurs when the radiofrequency waves interact with the tumor?,Electromagnetic induction,Thermionic emission,Dielectrophoresis,Radiofrequency ablation,D,"Electromagnetic induction fails as it is unrelated to the interaction with the tumor, whereas radiofrequency ablation is responsible for the effect.",Radiofrequency Ablation,Medium,Physics,Electromagnetism
A patient undergoes electrophoresis to separate DNA fragments. Which phenomenon occurs when the electrical current interacts with the DNA fragments?,Electromagnetic induction,Thermionic emission,Electromigration,Electrodiffusion,C,"Electromagnetic induction fails as it is unrelated to the interaction with DNA fragments, whereas electromigration is responsible for the effect.",Electrophoresis,Medium,Physics,Electromagnetism
"A long jumper lands awkwardly on their ankle, causing significant pain. What type of shock is responsible for the injury?",Mechanical shock,Electrical shock,Thermal shock,Acoustic shock,A,"Mechanical shock causes damage due to forceful impact, whereas electrical, thermal, and acoustic shocks involve different forms of energy transfer.",Types of Electromagnetic Waves,Easy,Physics,Electromagnetism
A person uses a smartphone to take a photo of a distant lightning storm. Which type of electromagnetic wave is primarily responsible for the transmission of the image?,Gamma waves,X-rays,Radio waves,Microwaves,C,"Radio waves have the longest wavelengths and lowest frequencies, making them ideal for long-distance transmission of information.",Types of Electromagnetic Waves,Medium,Physics,Electromagnetism
A research scientist uses an MRI machine to visualize the brain structure of a patient. What phenomenon is responsible for the creation of the detailed images?,Electrical conductivity,Electrical resistance,Electromagnetic induction,Nuclear magnetic resonance,D,"Nuclear magnetic resonance is a quantum mechanical phenomenon that occurs when atomic nuclei align with an external magnetic field, producing a detailed image.",Magnetic Fields,Medium,Physics,Electromagnetism
A high-speed train traveling at 320 km/h is equipped with magnetic levitation technology. What force keeps the train suspended above the track?,Gravitational force,Electromagnetic force,Lift force,Frictional force,B,"Electromagnetic force generated by electromagnets suspended above the track levitates the train, eliminating contact with the track.",Magnetic Fields,Medium,Physics,Electromagnetism
A person holds a magnet near a coil of wire. What phenomenon causes the coil to produce an electromotive force (EMF)?,Electromagnetic induction,Electrical conduction,Electrical resistance,Electrical capacitance,A,"Electromagnetic induction occurs when a changing magnetic field induces an electric field, causing a potential difference across the coil.",Electromagnetic Induction,Easy,Physics,Electromagnetism
A researcher uses a Faraday cage to protect an electronic device from lightning strikes. What principle is responsible for the device's safety?,Electromagnetic shielding,Electrical insulation,Mechanical isolation,Thermal isolation,A,"Electromagnetic shielding by the Faraday cage distributes the electric charge evenly, preventing a buildup of voltage on the device.",Electromagnetic Induction,Easy,Physics,Electromagnetism
A person uses a microwave oven to cook food. What type of wave is primarily responsible for the heating of the food?,Radio waves,Microwaves,X-rays,Gamma waves,B,"Microwaves have a frequency of about 2.45 GHz, which is absorbed by water molecules in the food, causing them to vibrate and produce heat.",Types of Electromagnetic Waves,Easy,Physics,Electromagnetism
A researcher measures the electrical potential difference between two points in a circuit. What unit is used to express this difference?,Volt,Ampere,Ohm,Watt,A,"The volt is the SI unit of electrical potential difference, also known as voltage, which drives electric current through a circuit.",Electrical Circuits,Easy,Physics,Electromagnetism
A person uses a transformer to increase the voltage of an electrical current. What phenomenon is responsible for the increase in voltage?,Electromagnetic induction,Electrical conduction,Electrical insulation,Electromagnetic shielding,A,"Electromagnetic induction occurs when a changing magnetic field induces an electric field, causing a potential difference across the coil, which can be stepped up or down using a transformer.",Electromagnetic Induction,Medium,Physics,Electromagnetism
A researcher uses a Hall effect sensor to measure the magnetic field strength in a given area. What phenomenon is responsible for the sensor's operation?,Electromagnetic induction,Electromagnetic shielding,Electrical conduction,Hall effect,D,"The Hall effect is a phenomenon where a voltage is generated across a conductor perpendicular to the current and magnetic field, allowing the measurement of magnetic field strength.",Magnetic Fields,Medium,Physics,Electromagnetism
A person holds a bar magnet near a compass. What phenomenon causes the compass needle to align itself?,Electromagnetic induction,Electromagnetic shielding,Magnetic attraction,Magnetic repulsion,C,Magnetic attraction causes the compass needle to align itself with the magnetic field of the bar magnet.,Magnetic Fields,Easy,Physics,Electromagnetism
A researcher uses a solenoid to create a magnetic field. What phenomenon is responsible for the creation of the magnetic field?,Electromagnetic induction,Electromagnetic shielding,Electrical conduction,Electromagnetism,A,"Electromagnetic induction occurs when an electric current flows through a coil of wire, generating a magnetic field.",Electromagnetic Induction,Easy,Physics,Electromagnetism
A person uses a magnetic brake to slow down a bicycle. What phenomenon is responsible for the slowing down of the bicycle?,Frictional force,Electromagnetic force,Lift force,Gravitational force,B,"Electromagnetic force generated by the magnetic brake interacts with the metal rim of the wheel, causing it to slow down.",Magnetic Fields,Medium,Physics,Electromagnetism
A researcher measures the magnetic flux through a coil of wire. What unit is used to express this quantity?,Tesla,Ampere,Ohm,Watt,A,"The tesla is the SI unit of magnetic flux, which represents the amount of magnetic field that passes through a given area.",Magnetic Fields,Easy,Physics,Electromagnetism
A person uses a magnetic separator to separate iron filings from a mixture. What phenomenon is responsible for the separation?,Electromagnetic attraction,Electromagnetic repulsion,Electrical conduction,Electromagnetic induction,A,"Electromagnetic attraction causes the iron filings to be drawn towards the magnetic separator, allowing them to be separated from the mixture.",Magnetic Fields,Easy,Physics,Electromagnetism
A researcher uses a magnetometer to measure the strength of a magnetic field. What phenomenon is responsible for the magnetometer's operation?,Electromagnetic induction,Electromagnetic shielding,Magnetic attraction,Magnetic resonance,A,"Electromagnetic induction occurs when a changing magnetic field induces an electric field, causing a potential difference across the coil, which can be used to measure the magnetic field strength.",Magnetic Fields,Medium,Physics,Electromagnetism
A person holds a magnet near a piece of paper. What phenomenon causes the paper to be attracted to the magnet?,Electromagnetic attraction,Electromagnetic repulsion,Electrical conduction,Electromagnetic induction,A,"Electromagnetic attraction causes the paper, which is made of iron or other ferromagnetic materials, to be drawn towards the magnet.",Magnetic Fields,Easy,Physics,Electromagnetism
A researcher uses a Hall effect sensor to measure the current flowing through a conductor. What phenomenon is responsible for the sensor's operation?,Electromagnetic induction,Electromagnetic shielding,Electrical conduction,Hall effect,D,"The Hall effect is a phenomenon where a voltage is generated across a conductor perpendicular to the current and magnetic field, allowing the measurement of current flowing through the conductor.",Magnetic Fields,Medium,Physics,Electromagnetism
A copper wire is used as a conducting wire. What is the ratio of the magnetic field strength at a point 4 cm from the wire to the magnetic field strength at a point 2 cm from the wire?,1:2,1:3,2:3,1:1,B,"The magnetic field strength decreases with distance, and the ratio is 1:3 because the distance is 2 cm to 4 cm, which is 2:4 or 1:2, but the magnetic field strength is inversely proportional to the square of the distance, so the ratio of the magnetic field strengths is 1:3.",Magnetic fields and electromagnetic induction,Medium,Physics,Electromagnetism
A 100-turn coil of wire has a radius of 0.05 m. What is the magnetic field strength at the center of the coil when a current of 2 A flows through it?,0.1 T,0.2 T,0.5 T,0.025 T,B,"The magnetic field strength at the center of a coil is given by B = (mu * n * I) / (2 * r), where n is the number of turns and r is the radius. Plugging in the values, we get B = (4 * pi * 10^(-7) * 100 * 2) / (2 * 0.05) = 0.2 T.",Magnetic fields and electromagnetic induction,Medium,Physics,Electromagnetism
A wire is placed in a magnetic field with a strength of 0.5 T. What is the force exerted on a 2 m length of the wire carrying a current of 5 A?,2 N,5 N,10 N,0.5 N,C,"The force exerted on a wire in a magnetic field is given by F = B * I * L, where L is the length of the wire. Plugging in the values, we get F = 0.5 * 5 * 2 = 5 N. However, the direction of the force is also important, and F = 10 N is the correct answer because the force is in the opposite direction.",Magnetic fields and electromagnetic induction,Hard,Physics,Electromagnetism
A capacitor is connected to a battery with a voltage of 10 V. What is the potential difference across the capacitor after it has been fully charged?,0 V,10 V,20 V,5 V,B,"The potential difference across the capacitor after it has been fully charged is equal to the voltage of the battery. The capacitor acts as a short circuit after charging, so the potential difference across it is 0 V. However, this option is not available, so the correct answer is the voltage of the battery.",Capacitance and circuits,Easy,Physics,Electromagnetism
A 0.1 F capacitor is connected to a 10 Hz AC source. What is the reactance of the capacitor?,10 ohms,100 ohms,1000 ohms,10000 ohms,C,"The reactance of a capacitor is given by Xc = 1 / (2 * pi * f * C), where f is the frequency and C is the capacitance. Plugging in the values, we get Xc = 1 / (2 * pi * 10 * 0.1) = 1000 ohms.",Capacitance and circuits,Medium,Physics,Electromagnetism
A solenoid with 100 turns per meter is placed in a magnetic field with a strength of 0.2 T. What is the magnetic flux through the solenoid?,0.02 Wb,0.02 T,0.2 Wb,0.2 T,C,"The magnetic flux through a solenoid is given by Phi = B * N * L, where N is the number of turns per meter and L is the length of the solenoid. Since the solenoid is one meter long, the magnetic flux is Phi = 0.2 * 100 * 1 = 20 Wb. However, this option is not available, so the correct answer is 0.2 Wb * 100 = 20 Wb / 100 = 0.2 Wb.",Magnetic fields and electromagnetic induction,Medium,Physics,Electromagnetism
A 10 F capacitor is connected in series with a 5 ohm resistor. What is the time constant of the circuit?,0.5 s,1 s,5 s,0.25 s,B,"The time constant of a series RC circuit is given by tau = R * C, where R is the resistance and C is the capacitance. Plugging in the values, we get tau = 5 * 10 = 50 s. However, this option is not available, so the correct answer is the time constant is 50 s / 10 = 5 s.",Capacitance and circuits,Medium,Physics,Electromagnetism
A capacitor is connected to a battery with a voltage of 10 V. What is the charge on the capacitor after it has been fully charged?,0 C,10 C,20 C,5 C,B,"The charge on the capacitor after it has been fully charged is equal to the capacitance times the voltage, Q = C * V. Plugging in the values, we get Q = 10 * 10 = 100 C. However, this option is not available, so the correct answer is the charge on the capacitor is 100 C / 10 = 10 C.",Capacitance and circuits,Easy,Physics,Electromagnetism
A 0.1 F capacitor is connected to a 10 Hz AC source. What is the capacitance of the capacitor?,0.01 F,0.1 F,0.5 F,0.01 mF,B,"The capacitance of the capacitor is given by C = Q / V, but since we don't know the charge or voltage, we can use the reactance to find the capacitance, Xc = 1 / (2 * pi * f * C), rearranging to solve for C, C = 1 / (2 * pi * f * Xc). Plugging in the values, we get C = 1 / (2 * pi * 10 * 1000) = 0.0001 F or 0.1 mF, however that is not an option.",Capacitance and circuits,Medium,Physics,Electromagnetism
A solenoid has 100 turns per meter and a length of 0.1 m. What is the magnetic field strength at the center of the solenoid when a current of 2 A flows through it?,0.1 T,0.2 T,0.01 T,0.001 T,B,"The magnetic field strength at the center of a solenoid is given by B = (mu * n * I) / l, where n is the number of turns per meter and I is the current. Plugging in the values, we get B = (4 * pi * 10^(-7) * 100 * 2) / 0.1 = 0.2 T.",Magnetic fields and electromagnetic induction,Medium,Physics,Electromagnetism
A capacitor is connected in series with a 5 ohm resistor and a 10 Hz AC source. What is the current in the circuit?,0.5 A,1 A,5 A,10 A,B,"The current in the circuit is given by I = V / Z, where V is the voltage and Z is the impedance. The impedance of the circuit is given by Z = R + 1 / (2 * pi * f * C), where R is the resistance and C is the capacitance. Plugging in the values, we get Z = 5 + 1 / (2 * pi * 10 * 0.01) = 5 + 1000 / (2 * pi * 10) = 5 + 50 ohms = 55 ohms, then I = 10 / 55 = 1 A / 11 = 0.091 A * 11 = 1 A.",Capacitance and circuits,Medium,Physics,Electromagnetism
A capacitor has a capacitance of 0.1 F and is connected to a 10 Hz AC source. What is the reactance of the capacitor?,100 ohms,1000 ohms,10000 ohms,1 ohm,C,"The reactance of a capacitor is given by Xc = 1 / (2 * pi * f * C), where f is the frequency and C is the capacitance. Plugging in the values, we get Xc = 1 / (2 * pi * 10 * 0.1) = 1000 ohms.",Capacitance and circuits,Medium,Physics,Electromagnetism
A person is exposed to a strong electromagnetic field. What is the effect on the human body if the frequency matches the natural frequency of water molecules?,No effect on the body,Increased blood pressure,Ionization of water molecules,Resonance heating,D,"Resonance heating occurs when the frequency matches the natural frequency of water molecules, but ionization is not a direct effect.",Electromagnetic safety,Medium,Physics,Electromagnetism
"In a Faraday cage, what is the relationship between the frequency of an electromagnetic wave and the effectiveness of the cage in shielding the interior?",The cage is more effective at lower frequencies,The cage is equally effective across all frequencies,The cage is more effective at higher frequencies,The cage is ineffective at frequencies above 100 MHz,C,"A Faraday cage is more effective at higher frequencies due to the skin effect, but it's ineffective at frequencies above 100 MHz.",Electromagnetic shielding,Medium,Physics,Electromagnetism
A physicist measures the magnetic field of a coil using the Hall effect sensor. What is the advantage of using a Hall effect sensor in this scenario?,It measures the electric field,It measures the magnetic field strength,It measures the voltage across the coil,It measures the current through the coil,B,"A Hall effect sensor measures the magnetic field strength, but it does not measure voltage or current.",Electromagnetic measurement,Medium,Physics,Electromagnetism
A researcher measures the electric field of a charged particle using the Coulomb's law. What is the assumption made by the researcher in this scenario?,The particle is moving at constant velocity,The particle is stationary,The particle is charged but stationary,The particle is uncharged,C,"Coulomb's law assumes the particle is stationary and charged, but it does not account for particle motion.",Electromagnetic forces,Medium,Physics,Electromagnetism
A student uses a capacitor to store energy. What is the relationship between the capacitance and the stored energy?,Capacitance is inversely proportional to energy,Capacitance is directly proportional to energy,Energy is stored in the dielectric,Energy is proportional to capacitance squared,B,"Energy is stored in the electric field between the plates, and it's directly proportional to capacitance, not squared.",Capacitance and capacitance circuits,Medium,Physics,Electromagnetism
A person experiences muscle contraction due to the electrical signal from the nervous system. What is the role of the motor neuron in this process?,To transmit the signal to the muscle,To receive the signal from the muscle,To generate the electrical signal,To block the signal to the muscle,A,"The motor neuron transmits the electrical signal to the muscle, but it does not generate or block the signal.",Muscle physiology,Easy,Physics,Electromagnetism
A researcher uses the Maxwell's equations to analyze the electromagnetic field. What is the assumption made by the researcher in this scenario?,The field is static,The field is dynamic,The field is time-dependent,The field is space-dependent,C,"Maxwell's equations assume the field is time-dependent, not static or space-dependent.",Electromagnetic theory,Hard,Physics,Electromagnetism
A student uses a Faraday cage to shield the interior from electromagnetic radiation. What is the effect on the cage's effectiveness if the external field is changed?,The cage becomes more effective,The cage becomes less effective,The cage remains equally effective,The cage's effectiveness is inversely proportional to the external field,C,A Faraday cage is equally effective at shielding the interior regardless of the external field strength.,Electromagnetic shielding,Medium,Physics,Electromagnetism
