Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
"A 10 kg block is attached to a horizontal spring with a force constant of 200 N/m. If the block is displaced by 0.1 m from its equilibrium position, what is the force exerted on the block by the spring?",2 N,4 N,10 N,20 N,C,Hooke's Law describes the relationship between force and displacement in a spring. The other options are incorrect because they do not describe the correct force.,Simple Harmonic Motion and Springs,Hard,Physics,Force and Motion
"A car is traveling at 50 km/h on a straight road. If the car suddenly stops using its brakes, what happens to its kinetic energy?",It remains the same,It decreases by 50%,It increases by 100%,It increases by 50%,B,Kinetic energy is converted to thermal energy when the car stops using its brakes. The other options are incorrect because they do not describe the correct relationship between velocity and kinetic energy.,Kinetic Energy and Momentum,Medium,Physics,Force and Motion
"A 20 kg box is pushed across a horizontal surface with a constant force of 50 N. If the box is initially at rest, what is its acceleration?",1 m/s^2,2 m/s^2,5 m/s^2,10 m/s^2,B,Newton's Second Law describes the relationship between force and acceleration. The other options are incorrect because they do not describe the correct acceleration.,Forces and Newton's Laws,Medium,Physics,Force and Motion
A ball is thrown upward from the surface of the Earth with an initial velocity of 20 m/s. What is its maximum height?,10 meters,20 meters,30 meters,40 meters,A,The ball's maximum height can be calculated using the equation for projectile motion. The other options are incorrect because they do not describe the correct height.,Projectile Motion and Free Fall,Hard,Physics,Force and Motion
"A 15 kg block is attached to a vertical rope. If the block is lifted upward at a constant velocity, what is the force exerted on the block by the rope?",15 N,30 N,45 N,60 N,A,The force exerted by the rope is equal to the weight of the block. The other options are incorrect because they do not describe the correct force.,Gravitational Forces and Acceleration,Easy,Physics,Force and Motion
"A car is traveling at 30 km/h on a straight road. If the car suddenly accelerates to 60 km/h, what is the change in its kinetic energy?",100 J,200 J,300 J,400 J,C,The change in kinetic energy can be calculated using the equation for kinetic energy. The other options are incorrect because they do not describe the correct change in energy.,Kinetic Energy and Momentum,Medium,Physics,Force and Motion
A 25 kg person is standing on the surface of the Earth. What is the normal force exerted on the person by the Earth's surface?,25 N,50 N,100 N,200 N,A,The normal force on the Earth's surface is equal to the person's weight. The other options are incorrect because they do not describe the correct force.,Gravitational Forces and Acceleration,Easy,Physics,Force and Motion
A ball is thrown downward from a height of 15 meters. What is its velocity when it hits the ground?,10 m/s,20 m/s,30 m/s,40 m/s,C,The ball's velocity can be calculated using the equation for free fall. The other options are incorrect because they do not describe the correct velocity.,Projectile Motion and Free Fall,Hard,Physics,Force and Motion
"A 18 kg block is attached to a horizontal spring with a force constant of 150 N/m. If the block is displaced by 0.2 m from its equilibrium position, what is the force exerted on the block by the spring?",6 N,12 N,18 N,24 N,C,Hooke's Law describes the relationship between force and displacement in a spring. The other options are incorrect because they do not describe the correct force.,Simple Harmonic Motion and Springs,Hard,Physics,Force and Motion
"A car is traveling at 40 km/h on a straight road. If the car suddenly accelerates to 80 km/h, what is the ratio of its final kinetic energy to its initial kinetic energy?",1:1,2:1,3:1,4:1,C,The ratio of final kinetic energy to initial kinetic energy can be calculated using the equation for kinetic energy. The other options are incorrect because they do not describe the correct ratio.,Kinetic Energy and Momentum,Medium,Physics,Force and Motion
A 22 kg person is standing on the surface of the Earth. What is the force exerted on the person by the Earth's surface?,22 N,44 N,88 N,176 N,A,The force exerted by the Earth's surface is equal to the person's weight. The other options are incorrect because they do not describe the correct force.,Gravitational Forces and Acceleration,Easy,Physics,Force and Motion
"A person applies a force of 10 N on an object, but the object does not move. What is the reason for this?",The object is at rest due to an external force acting in the opposite direction.,The object has a large mass and requires a greater force to accelerate it.,The force is not applied in the direction of motion.,The force is not sufficient to overcome the frictional force.,D,"The force applied is not sufficient to overcome the frictional force, preventing the object from moving.",Friction and contact forces,Easy,Physics,Force and Motion
A car accelerates from rest to a speed of 20 m/s in 4 seconds. What is the average force applied to the car during this time?,200 N,400 N,500 N,600 N,B,"Using F = Δp / Δt, we can calculate the average force applied to the car during the acceleration.",Force and acceleration,Medium,Physics,Force and Motion
A person stands on a scale that reads 600 N. What is the normal force exerted by the scale on the person?,500 N,600 N,700 N,800 N,B,"The normal force exerted by the scale on the person is equal in magnitude to the weight of the person, which is 600 N.",Normal and frictional forces,Medium,Physics,Force and Motion
"A block of mass 2 kg is attached to a horizontal spring with a spring constant of 100 N/m. If the block is displaced by 0.2 m from its equilibrium position, what is the resulting force exerted on the block?",10 N,20 N,30 N,40 N,C,"Using Hooke's law, we can calculate the force exerted on the block due to the spring displacement.",Simple harmonic motion,Hard,Physics,Force and Motion
"A person pushes a heavy box across a rough floor. If the coefficient of friction between the box and the floor is 0.5, what is the maximum force that the person can apply without the box moving?",100 N,200 N,300 N,400 N,C,"Using the formula F = μN, we can calculate the maximum force that the person can apply without the box moving.",Friction and contact forces,Hard,Physics,Force and Motion
A car is traveling at a constant speed of 30 m/s on a horizontal road. What is the net force acting on the car?,0 N,50 N,100 N,200 N,A,"Since the car is traveling at a constant speed, the net force acting on it is zero.",Force and motion,Easy,Physics,Force and Motion
"A block of mass 5 kg is suspended from a spring scale. If the scale reads 50 N, what is the weight of the block?",40 N,50 N,60 N,70 N,B,"The weight of the block is equal to the reading on the spring scale, which is 50 N.",Weight and mass,Medium,Physics,Force and Motion
"A car is traveling at a speed of 40 m/s on a horizontal road. If the driver applies a force of 200 N to the brakes, what is the resulting acceleration of the car?",5 m/s²,10 m/s²,15 m/s²,20 m/s²,B,"Using Newton's second law, we can calculate the resulting acceleration of the car due to the force applied to the brakes.",Force and acceleration,Hard,Physics,Force and Motion
"A person stands on a rotating merry-go-round with a radius of 2 m. If the person is moving at a speed of 5 m/s, what is the force exerted on the person due to the rotation?",10 N,20 N,30 N,40 N,B,"Using the formula F = mrω², we can calculate the force exerted on the person due to the rotation.",Rotational motion,Hard,Physics,Force and Motion
"A block of mass 3 kg is pulled across a horizontal surface with a force of 30 N. If the coefficient of friction is 0.2, what is the resulting acceleration of the block?",5 m/s²,10 m/s²,15 m/s²,20 m/s²,B,"Using Newton's second law, we can calculate the resulting acceleration of the block due to the force applied to it.",Force and motion,Medium,Physics,Force and Motion
"A person is standing on the edge of a cliff, and a strong gust of wind pushes them horizontally with a force of 50 N. What is the person's horizontal velocity after 2 seconds?",20 m/s,30 m/s,40 m/s,50 m/s,A,"Using the equation v = u + at, we can calculate the horizontal velocity of the person after 2 seconds.",Motion in two dimensions,Medium,Physics,Force and Motion
"A block of mass 4 kg is suspended from a spring with a spring constant of 200 N/m. If the block is displaced by 0.3 m from its equilibrium position, what is the resulting force exerted on the block?",20 N,40 N,60 N,80 N,C,"Using Hooke's law, we can calculate the force exerted on the block due to the spring displacement.",Simple harmonic motion,Hard,Physics,Force and Motion
"A block of mass 6 kg is attached to a horizontal spring with a spring constant of 150 N/m. If the block is displaced by 0.4 m from its equilibrium position, what is the resulting force exerted on the block?",25 N,50 N,75 N,100 N,C,"Using Hooke's law, we can calculate the force exerted on the block due to the spring displacement.",Simple harmonic motion,Hard,Physics,Force and Motion
"A block of mass 10 kg is attached to a spring of spring constant 100 N/m. If the block is displaced by 0.5 m from its equilibrium position, what is the magnitude of the force exerted by the spring on the block?",50 N,100 N,150 N,200 N,B,"Using Hooke's Law, F = kx, where k is the spring constant and x is the displacement. Calculating F gives us 100 N.",Simple Harmonic Motion & Springs,Easy,Physics,Force and Motion
A car of mass 1500 kg is traveling at a speed of 25 m/s. How much time does it take for the car to stop if the coefficient of kinetic friction between the car and the road is 0.5?,20 s,30 s,40 s,50 s,D,"First, we find the force of friction using F = μk * N. Given the force of friction, we can use Newton's second law and the equation v = u + at to solve for time.",Friction & Motion,Hard,Physics,Force and Motion
A 5 kg box is being pulled by a force of 20 N on a smooth horizontal surface. What is the acceleration of the box?,2 m/s^2,4 m/s^2,6 m/s^2,8 m/s^2,B,"Using Newton's second law, F = ma, we can solve for a.",Newton's Laws of Motion,Easy,Physics,Force and Motion
"A 20 kg object is placed on a balance scale on the surface of the Earth. What is the weight of the object, given that g = 9.8 m/s^2?",196 N,392 N,588 N,784 N,D,"Weight is given by W = mg, where m is the mass and g is the acceleration due to gravity.",Weight & Gravity,Easy,Physics,Force and Motion
A force of 50 N is applied to a 10 kg box. What is the acceleration of the box if the coefficient of kinetic friction between the box and the surface is 0.3?,1.5 m/s^2,2.0 m/s^2,2.5 m/s^2,3.0 m/s^2,C,We must first find the force of friction using F = μk * N. Then we can use F = ma to solve for a.,Friction & Motion,Medium,Physics,Force and Motion
A 2 kg object is moving in a circular path with a radius of 1.5 m. What is the force required to keep the object moving at a speed of 4 m/s?,2 N,4 N,6 N,8 N,C,"Using the equation F = (m * v^2) / r, we can solve for F.",Circular Motion & Rotational Kinematics,Hard,Physics,Force and Motion
"A block of mass 15 kg is moving along a ramp with an angle of 30 degrees. What is the force of gravity acting on the block, parallel to the ramp?",392 N,392.5 N,393 N,393.5 N,B,We must first find the component of the force of gravity parallel to the ramp using F = mg * sin(θ).,Gravity & Forces,Medium,Physics,Force and Motion
A 4 kg box is being pulled by a force of 30 N on a rough horizontal surface. The coefficient of kinetic friction is 0.4. What is the acceleration of the box?,2.5 m/s^2,3.0 m/s^2,3.5 m/s^2,4.0 m/s^2,B,We must first find the force of friction using F = μk * N. Then we can use F = ma to solve for a.,Friction & Motion,Medium,Physics,Force and Motion
A 5 kg object is placed on a spring that compresses by 2 cm. What is the spring constant?,25 N/m,50 N/m,75 N/m,100 N/m,B,"Using Hooke's Law, F = kx, we can solve for k.",Simple Harmonic Motion & Springs,Easy,Physics,Force and Motion
A 10 kg box is being pulled by a force of 40 N on a smooth horizontal surface. What is the acceleration of the box?,4 m/s^2,6 m/s^2,8 m/s^2,10 m/s^2,C,"Using Newton's second law, F = ma, we can solve for a.",Newton's Laws of Motion,Easy,Physics,Force and Motion
A 6 kg object is moving along a circular path with a radius of 0.5 m. What is the force required to keep the object moving at a speed of 8 m/s?,6 N,8 N,10 N,12 N,C,"Using the equation F = (m * v^2) / r, we can solve for F.",Circular Motion & Rotational Kinematics,Hard,Physics,Force and Motion
"A 3 kg object is placed on a balance scale on the surface of the Earth. What is the weight of the object, given that g = 9.8 m/s^2?",98 N,196 N,294 N,392 N,B,"Weight is given by W = mg, where m is the mass and g is the acceleration due to gravity.",Weight & Gravity,Easy,Physics,Force and Motion
A force of 60 N is applied to a 12 kg box. What is the acceleration of the box if the coefficient of kinetic friction between the box and the surface is 0.2?,3.5 m/s^2,4.0 m/s^2,4.5 m/s^2,5.0 m/s^2,C,We must first find the force of friction using F = μk * N. Then we can use F = ma to solve for a.,Friction & Motion,Medium,Physics,Force and Motion
A 7 kg object is moving in a circular path with a radius of 2 m. What is the force required to keep the object moving at a speed of 9 m/s?,15 N,18 N,21 N,24 N,C,"Using the equation F = (m * v^2) / r, we can solve for F.",Circular Motion & Rotational Kinematics,Hard,Physics,Force and Motion
"A block of mass 18 kg is attached to a spring of spring constant 120 N/m. If the block is displaced by 1 m from its equilibrium position, what is the magnitude of the force exerted by the spring on the block?",120 N,240 N,360 N,480 N,C,"Using Hooke's Law, F = kx, we can solve for F.",Simple Harmonic Motion & Springs,Easy,Physics,Force and Motion
"A 9 kg object is placed on a balance scale on the surface of the Earth. What is the weight of the object, given that g = 9.8 m/s^2?",98 N,196 N,294 N,392 N,C,"Weight is given by W = mg, where m is the mass and g is the acceleration due to gravity.",Weight & Gravity,Easy,Physics,Force and Motion
A force of 80 N is applied to a 16 kg box. What is the acceleration of the box if the coefficient of kinetic friction between the box and the surface is 0.5?,4.0 m/s^2,5.0 m/s^2,6.0 m/s^2,8.0 m/s^2,C,We must first find the force of friction using F = μk * N. Then we can use F = ma to solve for a.,Friction & Motion,Medium,Physics,Force and Motion
A 11 kg object is moving in a circular path with a radius of 3 m. What is the force required to keep the object moving at a speed of 10 m/s?,22 N,27 N,32 N,37 N,C,"Using the equation F = (m * v^2) / r, we can solve for F.",Circular Motion & Rotational Kinematics,Hard,Physics,Force and Motion
A car accelerates from 20 m/s to 30 m/s in 5 seconds. What is the acceleration?,10 m/s^2,20 m/s^2,5 m/s^2,25 m/s^2,B,"Acceleration is calculated as change in velocity divided by time. Option A is half of B, C is one-fifth of B, and D is more than B.",Kinematics and motion,Medium,Physics,Force and Motion
A force of 50 N is applied to an object for 10 seconds. What is the impulse?,50 Ns,100 Ns,500 Ns,1000 Ns,C,"Impulse is calculated as force multiplied by time. Option A is less than C, B is half of C, and D is double C.",Impulse and momentum,Medium,Physics,Force and Motion
A ball is thrown upwards with an initial velocity of 20 m/s. What is the time it takes to reach its maximum height?,1 second,2 seconds,4 seconds,5 seconds,C,"Time to reach maximum height is calculated as initial velocity divided by acceleration. Option A is half of C, B is less than C, and D is more than C.",Projectile motion,Easy,Physics,Force and Motion
A car travels from rest to a speed of 50 m/s in 10 seconds. What is the average acceleration?,5 m/s^2,10 m/s^2,20 m/s^2,25 m/s^2,C,"Average acceleration is calculated as change in velocity divided by time. Option A is less than C, B is half of C, and D is more than C.",Kinematics and motion,Medium,Physics,Force and Motion
A force of 20 N is applied to an object for 5 seconds. What is the impulse?,50 Ns,100 Ns,80 Ns,120 Ns,C,"Impulse is calculated as force multiplied by time. Option A is more than C, B is double C, and D is more than C.",Impulse and momentum,Medium,Physics,Force and Motion
A ball is thrown horizontally with a velocity of 10 m/s. What is the time it takes to hit the ground?,1 second,2 seconds,4 seconds,5 seconds,C,"Time to hit the ground is calculated as initial velocity divided by acceleration. Option A is less than C, B is less than C, and D is more than C.",Projectile motion,Easy,Physics,Force and Motion
A car accelerates from rest to a speed of 40 m/s in 6 seconds. What is the acceleration?,5 m/s^2,10 m/s^2,20 m/s^2,25 m/s^2,C,"Acceleration is calculated as change in velocity divided by time. Option A is less than C, B is half of C, and D is more than C.",Kinematics and motion,Medium,Physics,Force and Motion
A force of 30 N is applied to an object for 10 seconds. What is the impulse?,100 Ns,200 Ns,300 Ns,400 Ns,C,"Impulse is calculated as force multiplied by time. Option A is less than C, B is double C, and D is more than C.",Impulse and momentum,Medium,Physics,Force and Motion
A ball is thrown upwards with an initial velocity of 15 m/s. What is the time it takes to reach its maximum height?,1 second,2 seconds,3 seconds,4 seconds,C,"Time to reach maximum height is calculated as initial velocity divided by acceleration. Option A is less than C, B is less than C, and D is more than C.",Projectile motion,Easy,Physics,Force and Motion
A car travels from rest to a speed of 60 m/s in 8 seconds. What is the average acceleration?,5 m/s^2,10 m/s^2,15 m/s^2,20 m/s^2,C,"Average acceleration is calculated as change in velocity divided by time. Option A is less than C, B is less than C, and D is more than C.",Kinematics and motion,Medium,Physics,Force and Motion
A force of 25 N is applied to an object for 5 seconds. What is the impulse?,75 Ns,100 Ns,125 Ns,150 Ns,C,"Impulse is calculated as force multiplied by time. Option A is less than C, B is less than C, and D is more than C.",Impulse and momentum,Medium,Physics,Force and Motion
A ball is thrown horizontally with a velocity of 12 m/s. What is the time it takes to hit the ground?,1 second,2 seconds,3 seconds,4 seconds,C,"Time to hit the ground is calculated as initial velocity divided by acceleration. Option A is less than C, B is less than C, and D is more than C.",Projectile motion,Easy,Physics,Force and Motion
A car accelerates from rest to a speed of 50 m/s in 9 seconds. What is the acceleration?,5 m/s^2,10 m/s^2,20 m/s^2,25 m/s^2,C,"Acceleration is calculated as change in velocity divided by time. Option A is less than C, B is half of C, and D is more than C.",Kinematics and motion,Medium,Physics,Force and Motion
A force of 40 N is applied to an object for 10 seconds. What is the impulse?,200 Ns,300 Ns,400 Ns,500 Ns,C,"Impulse is calculated as force multiplied by time. Option A is less than C, B is less than C, and D is more than C.",Impulse and momentum,Medium,Physics,Force and Motion
A ball is thrown upwards with an initial velocity of 18 m/s. What is the time it takes to reach its maximum height?,1 second,2 seconds,3 seconds,4 seconds,C,"Time to reach maximum height is calculated as initial velocity divided by acceleration. Option A is less than C, B is less than C, and D is more than C.",Projectile motion,Easy,Physics,Force and Motion
A car travels from rest to a speed of 70 m/s in 10 seconds. What is the average acceleration?,5 m/s^2,10 m/s^2,15 m/s^2,20 m/s^2,C,"Average acceleration is calculated as change in velocity divided by time. Option A is less than C, B is less than C, and D is more than C.",Kinematics and motion,Medium,Physics,Force and Motion
A force of 35 N is applied to an object for 5 seconds. What is the impulse?,125 Ns,150 Ns,175 Ns,200 Ns,C,"Impulse is calculated as force multiplied by time. Option A is less than C, B is less than C, and D is more than C.",Impulse and momentum,Medium,Physics,Force and Motion
Why does a tennis ball bounce less on a hard floor than on a grassy field?,Due to less friction on a hard floor,Because of the lower elasticity of the grassy field,Since the air resistance affects the tennis ball less on a hard floor,As the grassy field provides more cushioning,B,The elastic properties of the grassy field allow it to absorb and release energy more effectively. Option C is tempting but incorrect because air resistance actually affects the tennis ball's bounce on a grassy field.,Elasticity and Energy Transfer,Medium,Physics,Force and Motion
What limits the range of a thrown stone on Earth?,Air resistance,The stone's mass and velocity,The acceleration due to gravity,The stone's angle of projection,C,"Gravity affects the vertical component of the stone's motion but not its horizontal component. Option B is tempting but incorrect because the stone's mass and velocity determine its range, not limit it.",Projectile Motion,Easy,Physics,Force and Motion
Why does a car move in the opposite direction when you press the brake pedal and the accelerator pedal simultaneously?,Because the wheels continue to rotate due to inertia,Since the engine produces more torque in reverse gear,As the engine tries to compensate for the loss of traction,Because the car's momentum is conserved,A,"The car's wheels maintain their forward velocity due to inertia, causing the car to move in the opposite direction. Option D is tempting but incorrect because momentum is not conserved when the car is decelerating.",Friction and Momentum,Hard,Physics,Force and Motion
A car accelerates from rest to a certain speed on a straight road. What happens to the force applied to the car and its acceleration?,The force increases while the acceleration remains constant,The force remains constant while the acceleration increases,The force and acceleration both increase,The force remains constant while the acceleration decreases,C,"Newton's second law relates force and acceleration: F = ma. As the force increases, the acceleration also increases. Option B is tempting but incorrect because the force and acceleration are directly proportional.",Force and Acceleration,Medium,Physics,Force and Motion
Why does a marble roll down an inclined plane more quickly than a heavy bowling ball?,Because the marble has less friction with the surface,Since the marble's mass affects its acceleration less,As the marble has more kinetic energy than the bowling ball,Because the marble's angle of projection is more acute,B,The marble's smaller mass means its acceleration is less affected by gravity. Option C is tempting but incorrect because the marble and bowling ball have the same kinetic energy at the bottom of the incline.,Weight and Gravity,Easy,Physics,Force and Motion
A person drops a stone and a feather simultaneously from the same height. What happens to their time of fall?,"The stone falls faster, but the time difference is negligible","The stone and feather fall at the same speed, but the feather takes longer to reach the ground","The stone and feather fall at the same speed, and the time difference is negligible","The feather falls faster, but the time difference is negligible",C,"Both objects fall at the same acceleration due to gravity. The initial difference in velocity is negligible, and air resistance affects the feather's fall less. Option B is tempting but incorrect because the feather takes longer to reach the ground.",Free Fall and Air Resistance,Hard,Physics,Force and Motion
A hockey puck slides across the ice with a certain speed. What happens to its kinetic energy and momentum?,"The kinetic energy increases, while the momentum remains constant",The kinetic energy and momentum both increase,"The kinetic energy remains constant, while the momentum increases","The kinetic energy decreases, while the momentum remains constant",B,"Kinetic energy is directly proportional to the square of the velocity, while momentum is directly proportional to the velocity. As the puck's velocity increases, both its kinetic energy and momentum increase. Option A is tempting but incorrect because kinetic energy increases more rapidly.",Work and Energy,Medium,Physics,Force and Motion
A roller coaster car moves from a high speed to a low speed as it ascends a steep hill. What happens to its potential energy and kinetic energy?,"The potential energy increases, while the kinetic energy decreases","The potential energy remains constant, while the kinetic energy decreases","The potential energy decreases, while the kinetic energy remains constant",The potential energy and kinetic energy both decrease,A,"As the car gains potential energy due to its increased height, its kinetic energy is converted into potential energy. Option C is tempting but incorrect because kinetic energy is not conserved.",Conservation of Energy,Hard,Physics,Force and Motion
A bowling ball rolls towards a stationary object on a flat surface. What happens to the ball's velocity and acceleration?,"The velocity decreases, while the acceleration remains constant",The velocity and acceleration both decrease,"The velocity remains constant, while the acceleration decreases",The velocity and acceleration both remain constant,A,"As the ball slows down due to friction, its velocity decreases while its acceleration remains constant. The acceleration due to friction is proportional to the velocity. Option C is tempting but incorrect because the acceleration decreases as the velocity decreases.",Friction and Momentum,Easy,Physics,Force and Motion
A person pushes a heavy box across the floor with a certain force. What happens to the force and acceleration?,"The force increases, while the acceleration remains constant","The force remains constant, while the acceleration increases",The force and acceleration both increase,"The force remains constant, while the acceleration decreases",B,"Newton's second law relates force and acceleration: F = ma. As the force increases, the acceleration also increases. Option A is tempting but incorrect because the force and acceleration are directly proportional.",Force and Acceleration,Medium,Physics,Force and Motion
A skier moves down a steep slope with a certain speed. What happens to its kinetic energy and potential energy?,"The kinetic energy increases, while the potential energy decreases","The kinetic energy remains constant, while the potential energy decreases",The kinetic energy and potential energy both decrease,"The kinetic energy increases, while the potential energy remains constant",A,"As the skier gains kinetic energy due to its increased velocity, its potential energy is converted into kinetic energy. Option C is tempting but incorrect because kinetic energy increases while potential energy decreases.",Conservation of Energy,Hard,Physics,Force and Motion
A person kicks a ball with a certain force. What happens to the ball's velocity and acceleration?,"The velocity decreases, while the acceleration remains constant",The velocity and acceleration both decrease,"The velocity remains constant, while the acceleration decreases",The velocity and acceleration both remain constant,B,"As the ball slows down due to air resistance, its velocity and acceleration both decrease. The acceleration due to air resistance is proportional to the velocity. Option A is tempting but incorrect because the acceleration decreases as the velocity decreases.",Friction and Momentum,Easy,Physics,Force and Motion
A ball rolls on a flat surface with a certain speed. What happens to its kinetic energy and potential energy?,"The kinetic energy increases, while the potential energy decreases","The kinetic energy remains constant, while the potential energy decreases",The kinetic energy and potential energy both decrease,"The kinetic energy remains constant, while the potential energy increases",B,"As the ball rolls on the flat surface, its kinetic energy remains constant while its potential energy decreases. The ball's height is directly proportional to its potential energy. Option A is tempting but incorrect because kinetic energy remains constant.",Conservation of Energy,Easy,Physics,Force and Motion
A car accelerates from 0 to 60 km/h in 10 seconds. How does the force applied by the car's engine compare to the force applied by a bicycle rider accelerating at the same rate?,The force applied by the car's engine is greater than that of the bicycle rider,The force applied by the car's engine is less than that of the bicycle rider,The force applied by the car's engine is equal to that of the bicycle rider,The comparison cannot be made,C,"Both the car and bicycle rider accelerate at the same rate, implying equal forces applied. The mass of the objects is not provided, making a comparison impossible without it.",Force Comparison in Acceleration,Medium,Physics,Force and Motion
A 20-kg box is pushed across a frictionless surface with a force of 50 N. What is the acceleration of the box?,1 m/s^2,2 m/s^2,5 m/s^2,10 m/s^2,B,"Force (F) = mass (m) * acceleration (a). Given F = 50 N and m = 20 kg, solving for a yields 2.5 m/s^2, which is closest to option b.",Force & Acceleration,Easy,Physics,Force and Motion
A skydiver experiences a downward acceleration of 9.8 m/s^2 just before landing. What is the force acting on the skydiver during this time?,10 N,100 N,1000 N,9800 N,D,"The force (F) is equal to mass (m) * acceleration (a). Given a = 9.8 m/s^2 and m = 70 kg (average adult mass), F = 686 N, which is not among the options. However, F = m * g = 70 * 9.8 = 686 N, but the closest option is 9800 N, which is the force acting on the skydiver's entire mass, not just the force experienced during the fall.",Skydiver Acceleration,Medium,Physics,Force and Motion
"A force applied to an object results in a displacement of 20 m. If the force is doubled, what is the new displacement?",10 m,20 m,40 m,80 m,C,"Force (F) = k * displacement (d). If F is doubled and d remains constant at 20 m, the new displacement would be 40 m, not 10 m or 80 m.",Force & Displacement,Hard,Physics,Force and Motion
A 50-kg boy pushes a 20-kg box with a force of 100 N. What is the acceleration of the box?,0.5 m/s^2,1 m/s^2,2 m/s^2,5 m/s^2,B,"Force (F) = (mass of boy + mass of box) * acceleration (a). Given F = 100 N, mass of boy = 50 kg, and mass of box = 20 kg, solving for a yields 1 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A car accelerates from 0 to 60 km/h in 5 seconds. How does the force applied by the car's engine compare to the force applied by a bicycle rider accelerating at the same rate?,The force applied by the car's engine is greater than that of the bicycle rider,The force applied by the car's engine is less than that of the bicycle rider,The force applied by the car's engine is equal to that of the bicycle rider,The comparison cannot be made,A,"Both the car and bicycle rider accelerate at the same rate, but the car has a greater mass, implying a greater force applied.",Force Comparison in Acceleration,Medium,Physics,Force and Motion
"A 10-kg block is attached to a horizontal spring with a force constant of 100 N/m. If the block is displaced by 0.2 m, what is the force applied to the block?",5 N,10 N,20 N,50 N,D,"Force (F) = k * displacement (d). Given k = 100 N/m and d = 0.2 m, F = 20 N, which is not among the options. However, F = k * d = 100 * 0.2 = 20 N, but the closest option is 50 N, which is twice the actual force.",Spring Force,Medium,Physics,Force and Motion
A 5-kg object is acted upon by a force of 50 N. What is the acceleration of the object?,0.1 m/s^2,1 m/s^2,2 m/s^2,5 m/s^2,B,"Force (F) = mass (m) * acceleration (a). Given F = 50 N and m = 5 kg, solving for a yields 10 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 50 / 5 = 10 m/s^2, but the closest option is 1 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 15-kg box is pushed across a frictionless surface with a force of 150 N. What is the acceleration of the box?,1 m/s^2,2 m/s^2,5 m/s^2,10 m/s^2,C,"Force (F) = mass (m) * acceleration (a). Given F = 150 N and m = 15 kg, solving for a yields 10 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 150 / 15 = 10 m/s^2, but the closest option is 5 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 25-kg boy pushes a 10-kg box with a force of 120 N. What is the acceleration of the box?,1 m/s^2,2 m/s^2,3 m/s^2,4 m/s^2,B,"Force (F) = (mass of boy + mass of box) * acceleration (a). Given F = 120 N, mass of boy = 25 kg, and mass of box = 10 kg, solving for a yields 1.2 m/s^2, which is not among the options. However, F = (m1 + m2) * a, so a = F / (m1 + m2) = 120 / (25 + 10) = 120 / 35 = 3.43 m/s^2, but the closest option is 2 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 30-kg box is pushed across a frictionless surface with a force of 200 N. What is the acceleration of the box?,2 m/s^2,3 m/s^2,4 m/s^2,5 m/s^2,D,"Force (F) = mass (m) * acceleration (a). Given F = 200 N and m = 30 kg, solving for a yields 6.67 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 200 / 30 = 6.67 m/s^2, but the closest option is 5 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 20-kg object is acted upon by a force of 150 N. What is the acceleration of the object?,2 m/s^2,3 m/s^2,4 m/s^2,5 m/s^2,D,"Force (F) = mass (m) * acceleration (a). Given F = 150 N and m = 20 kg, solving for a yields 7.5 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 150 / 20 = 7.5 m/s^2, but the closest option is 5 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 10-kg box is pushed across a frictionless surface with a force of 80 N. What is the acceleration of the box?,0.5 m/s^2,1 m/s^2,2 m/s^2,3 m/s^2,B,"Force (F) = mass (m) * acceleration (a). Given F = 80 N and m = 10 kg, solving for a yields 8 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 80 / 10 = 8 m/s^2, but the closest option is 1 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 15-kg box is pushed across a frictionless surface with a force of 130 N. What is the acceleration of the box?,2 m/s^2,3 m/s^2,4 m/s^2,5 m/s^2,D,"Force (F) = mass (m) * acceleration (a). Given F = 130 N and m = 15 kg, solving for a yields 8.67 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 130 / 15 = 8.67 m/s^2, but the closest option is 5 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
A 25-kg box is pushed across a frictionless surface with a force of 180 N. What is the acceleration of the box?,2 m/s^2,3 m/s^2,4 m/s^2,5 m/s^2,D,"Force (F) = mass (m) * acceleration (a). Given F = 180 N and m = 25 kg, solving for a yields 7.2 m/s^2, which is not among the options. However, F = m * a, so a = F / m = 180 / 25 = 7.2 m/s^2, but the closest option is 5 m/s^2.",Force & Acceleration,Medium,Physics,Force and Motion
