Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
A water sample has a pH of 8.5 at 25°C. Its [OH-] is,3.16 x 10^-6 M,3.16 x 10^-5 M,3.16 x 10^-7 M,3.16 x 10^-8 M,B,"pOH = 14 - pH = 14 - 8.5 = 5.5, [OH-] = 10^(-pOH) = 10^(-5.5) = 3.16 x 10^-6 M",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The BOD of a water sample is 20 mg/L. It indicates,Water is clean,Water is moderately polluted,Water is highly polluted,Water is saline,C,BOD > 15 mg/L indicates high pollution,ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The concentration of arsenic in a water sample is 0.05 ppm. Its molarity is,6.67 x 10^-7 M,6.67 x 10^-8 M,6.67 x 10^-9 M,6.67 x 10^-10 M,A,"ppm = (mass of solute / mass of solution) x 10^6, molar mass of As = 74.92 g/mol, density of water = 1 g/mL, so 0.05 ppm = 0.05 / 74.92 x 10^-3 M = 6.67 x 10^-7 M",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The main cause of photochemical smog is,CO2,SO2 and NO2,CH4,N2O,B,SO2 and NO2 react with sunlight to form photochemical smog,ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
A water sample has a total dissolved solids (TDS) of 500 mg/L. Its molarity is not directly calculable because,TDS is a measure of all dissolved substances,TDS is a measure of only ionic substances,TDS is a measure of only non-ionic substances,TDS is not related to molarity,A,"TDS includes all dissolved substances, making it difficult to calculate molarity without knowing the composition",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The reaction of SO2 with water produces,H2SO3,H2SO4,HSO3^-,SO3²-,A,"SO2 + H2O -> H2SO3, a weak acid",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The process by which certain pollutants accumulate in the tissues of organisms is known as,Biodegradation,Bioaccumulation,Biomagnification,Eutrophication,B,Bioaccumulation refers to the accumulation of pollutants in an organism's tissues over time.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The major cause of acid rain is the emission of,CO2,SO2 and NOx,CH4,CFCs,B,"SO2 and NOx react with water and oxygen to form acids, leading to acid rain.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The ozone layer depletion is primarily caused by,CO2,CH4,CFCs,N2O,C,"CFCs release chlorine atoms, which catalytically destroy ozone molecules.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
"The concentration of a pollutant in a water sample is 5 mg/L. If the density of water is 1 g/mL, the concentration in ppm is",5,0.005,5000,0.05,A,ppm = (mass of pollutant / mass of solution) * 10^6 = (5 mg / 1 kg) * 10^6 / 1000 = 5 ppm.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The reaction of nitrogen oxides with volatile organic compounds in the presence of sunlight produces,Ozone,PAN,Ground-level ozone and PAN,NO2,C,"The reaction produces ground-level ozone and PAN, contributing to smog.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The water sample has a BOD of 5 mg/L. This indicates,High level of pollution,Low level of pollution,Moderate level of pollution,No pollution,B,"Low BOD indicates low organic pollution, as less oxygen is consumed.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
"The pE of a solution is related to its pH by the equation pE = pH + log( [oxidized form] / [reduced form] ). For a solution with pH 7 and equal concentrations of oxidized and reduced forms, the pE is",7,0,14,-7,A,"When [oxidized form] = [reduced form], log(1) = 0, so pE = pH = 7.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The greenhouse gas with the highest global warming potential is,CO2,CH4,N2O,SF6,D,SF6 has a very high global warming potential due to its long atmospheric lifetime.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
"A water sample has a hardness of 200 mg/L as CaCO3. If the molar mass of CaCO3 is 100 g/mol, the molarity of CaCO3 is",2 mM,0.002 M,0.02 M,2 M,A,Molarity = (200 mg/L) / (100 g/mol) = 2 mmol/L = 2 mM.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The most effective method to remove heavy metals from wastewater is,Chemical precipitation,Adsorption,Ion exchange,Biological treatment,C,Ion exchange is highly effective for removing heavy metals due to its high selectivity.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
A lake has a pH of 6 on 1 / 1 / 2020 and 7 on 1 / 1 / 2021. The change in H+ concentration is,10 times decrease,10 times increase,1 / 10 decrease,1 / 10 increase,A,"pH 6 to 7 means [H+] changes from 10^-6 to 10^-7, a 10 times decrease.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The major contributor to photochemical smog is,CO,NOx,SO2,O3,B,NOx reacts with VOCs and sunlight to form ground-level ozone and other smog components.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The acceptable limit for fluoride in drinking water is,1.5 mg/L,1.0 mg/L,0.5 mg/L,2.0 mg/L,A,The WHO guideline value for fluoride in drinking water is 1.5 mg/L.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The process of removing dissolved solids from water by passing it through a semipermeable membrane is known as,Reverse osmosis,Ultrafiltration,Nanofiltration,Microfiltration,A,"Reverse osmosis uses pressure to force water through a semipermeable membrane, removing dissolved solids.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The atmospheric lifetime of methane is approximately,1 year,10 years,12 years,100 years,C,Methane's atmospheric lifetime is around 12 years due to its reaction with OH radicals.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The main cause of Minamata disease is,Mercury poisoning,Lead poisoning,Arsenic poisoning,Cadmium poisoning,A,Minamata disease is caused by the consumption of seafood contaminated with methylmercury.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'biochemical oxygen demand' refers to the amount of oxygen required to,Oxidize inorganic pollutants,Decompose organic matter,Support aquatic life,Remove pathogens,B,BOD measures the oxygen consumed by microorganisms while decomposing organic matter.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The primary cause of acid rain is the emission of which gas?,CO2,SO2,NO2,CH4,B,"SO2 reacts with water and oxygen to form sulfuric acid, a major component of acid rain.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the main sink for CO2 in the environment?,Oceans,Atmosphere,Soil,Forests,A,"Oceans absorb CO2 through chemical reactions and biological processes, making them a significant carbon sink.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The process by which certain pollutants accumulate in higher concentrations at higher trophic levels is known as?,Biomagnification,Eutrophication,Acidification,Photolysis,A,"Biomagnification occurs when pollutants, like DDT, are passed from one trophic level to the next, increasing in concentration.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The pH of normal rainwater is around?,5.6,7.0,4.5,8.0,A,"Normal rainwater has a pH of 5.6 due to the dissolution of CO2, forming carbonic acid.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which of the following is a consequence of ozone layer depletion?,Increased UV radiation,Decreased global temperature,Increased CO2 levels,Decreased acid rain,A,"Ozone depletion allows more UV radiation to reach the Earth's surface, causing health and environmental issues.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Eutrophication is primarily caused by an excess of which nutrient?,Nitrogen,Phosphorus,Potassium,Calcium,B,Phosphorus is often the limiting nutrient in freshwater ecosystems; excess phosphorus can lead to eutrophication.,LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The greenhouse effect is primarily caused by?,CO2 and other greenhouse gases,Ozone depletion,Acid rain,Eutrophication,A,"CO2 and other greenhouse gases trap heat, leading to the greenhouse effect and global warming.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which pollutant is known to cause Minamata disease?,Lead,Mercury,Arsenic,Cadmium,B,"Mercury, particularly methylmercury, is the cause of Minamata disease, a neurological disorder.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'smog' refers to a mixture of?,Smoke and fog,CO2 and O3,NOx and SO2,CO and CH4,A,"Smog is a type of air pollution caused by a mixture of smoke and fog, often with other pollutants.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Photochemical smog is formed through the reaction of?,NOx and VOCs in sunlight,CO2 and H2O,SO2 and O3,N2 and O2,A,"Photochemical smog forms when NOx and VOCs react in the presence of sunlight, producing ground-level ozone and other pollutants.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which of the following is a renewable energy source?,Coal,Solar energy,Nuclear energy,Natural gas,B,"Solar energy is a renewable energy source, as it is replenished naturally and not depleted by use.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The process of removing salt from seawater is known as?,Desalination,Distillation,Filtration,Reverse osmosis,A,"Desalination is the process of removing salt and other minerals from seawater, often through distillation or reverse osmosis.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The pH of a solution is 4. What is its H+ concentration?,10^-4 M,10^-7 M,10^-10 M,10^-2 M,A,"pH is defined as -log[H+]; thus, at pH 4, [H+] = 10^-4 M.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which gas is responsible for the 'ozone hole'?,CFCs,CO2,CH4,N2O,A,"CFCs release chlorine atoms, which catalytically destroy ozone molecules, leading to the 'ozone hole'.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The biochemical oxygen demand (BOD) is a measure of?,Water clarity,Organic pollution,pH levels,Salinity,B,"BOD measures the oxygen required to break down organic matter in water, indicating the level of organic pollution.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The main cause of the 'greenhouse effect' is?,CO2,H2O,O3,N2,A,"CO2 is a major greenhouse gas, trapping heat and contributing to the greenhouse effect and global warming.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Ecological pyramids are graphical representations of?,Trophic levels,Energy flow,Nutrient cycling,Population dynamics,A,"Ecological pyramids represent the structure of ecosystems, showing the number of individuals or biomass at different trophic levels.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The Montreal Protocol aimed to reduce the emission of?,CFCs,CO2,SO2,NOx,A,"The Montreal Protocol is an international agreement to phase out CFCs, which deplete the ozone layer.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'particulate matter' refers to?,Gaseous pollutants,Liquid pollutants,Small solid or liquid particles,Biological pollutants,C,"Particulate matter includes small solid or liquid particles suspended in the air, affecting air quality and health.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the primary sink for CO2?,Oceans,Atmosphere,Land,Biosphere,A,"Oceans absorb CO2 through chemical reactions and biological processes, making them the primary sink",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The ozone layer depletion is mainly caused by?,CO2,CFCs,CH4,N2O,B,"CFCs release Cl atoms, which catalytically destroy O3 molecules, causing ozone layer depletion",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The main greenhouse gas responsible for global warming is?,CO2,CH4,N2O,O3,A,"CO2 is the most prevalent greenhouse gas, contributing significantly to global warming",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the purpose of adding lime to water?,To remove hardness,To increase pH,To remove turbidity,To decrease pH,A,"Lime (CaO) reacts with CO2 and HCO3- to form CaCO3, reducing water hardness",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The COD of a water sample is 100 mg/L. What does it indicate?,Low organic pollution,Moderate organic pollution,High organic pollution,No organic pollution,C,COD (Chemical Oxygen Demand) measures oxygen required to oxidize organic matter; 100 mg/L indicates high pollution,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The pE of a solution is a measure of its?,pH,Redox potential,Ionic strength,Buffer capacity,B,"pE is a measure of the tendency of a solution to donate or accept electrons, indicating its redox potential",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The main source of mercury pollution is?,Industrial emissions,Agricultural runoff,Domestic waste,Natural sources,A,"Industrial emissions, such as from coal-fired power plants, are a significant source of mercury pollution",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the purpose of wastewater treatment?,To remove pathogens,To remove nutrients,To remove organic matter,All of the above,D,"Wastewater treatment aims to remove various pollutants, including pathogens, nutrients, and organic matter, to protect the environment",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The DO level in a water sample is 2 mg/L. What does it indicate?,Healthy aquatic life,Moderate organic pollution,Severe organic pollution,No organic pollution,C,"Low DO levels indicate high organic pollution, as microorganisms consume DO while breaking down organic matter",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the effect of oil spills on aquatic life?,Increased biodiversity,Decreased DO levels,Physical smothering,All of the above,D,"Oil spills can cause physical smothering, decreased DO levels, and toxicity, harming aquatic life",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The main cause of cultural eutrophication is?,Natural nutrient cycling,Agricultural runoff,Sewage and industrial waste,Both B and C,D,"Cultural eutrophication is caused by excess nutrient inputs from agricultural runoff, sewage, and industrial waste",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the purpose of adding chlorine to drinking water?,To remove hardness,To disinfect,To remove turbidity,To decrease pH,B,Chlorine is added to drinking water as a disinfectant to kill pathogens and microorganisms,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the pH of a 0.01 M HCl solution?,1,2,3,12,B,"HCl is a strong acid, completely dissociating; pH = -log(0.01) = 2.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
A water sample has a COD of 100 mg/L. What does it imply?,Low organic content,High organic content,Presence of inorganic pollutants,Absence of pollutants,B,COD (Chemical Oxygen Demand) measures total oxygen required to oxidize pollutants; 100 mg/L indicates significant organic content.,ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The concentration of DDT in a water sample is 0.1 ppb. What is its effect?,No effect on aquatic life,Toxic to aquatic life,Beneficial to aquatic life,Causes eutrophication,B,"DDT is toxic to aquatic life even at low concentrations like 0.1 ppb, causing bioaccumulation and biomagnification.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
A lake has a phosphate concentration of 0.5 mg/L. What is likely to happen?,Eutrophication,Oligotrophication,No change,Acidification,A,"High phosphate levels stimulate excessive algae growth, leading to eutrophication.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The pH of a buffer solution is 4.76. What is the pKa of the acid?,4.76,4.75,4.77,5.00,A,"For a buffer, pH = pKa when [salt] = [acid]; here, it's assumed that the concentrations are equal.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
A 1 L solution contains 0.1 mol of NaOH. What is its pH?,13,1,7,12,A,"NaOH is a strong base; pOH = -log(0.1) = 1, so pH = 14 - 1 = 13.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The half-life of a pollutant is 10 days. How long will it take to reduce to 1/8 of its initial concentration?,10 days,20 days,30 days,40 days,C,"After 3 half-lives (3 x 10 = 30 days), the concentration reduces to 1/2³ = 1/8.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The concentration of lead in a water sample is 0.05 ppm. What is its effect?,No effect on human health,Toxic to human health,Beneficial to human health,Causes cancer,B,"Lead is toxic even at low concentrations like 0.05 ppm, causing health issues.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The COD/BOD ratio is 2.5. What does it indicate?,Presence of biodegradable pollutants,Presence of non-biodegradable pollutants,Low organic content,High oxygen levels,B,A high COD/BOD ratio indicates the presence of non-biodegradable pollutants.,ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
A 0.1 M solution of acetic acid has a pH of 2.87. What is its Ka?,1.8 x 10^-5,1.8 x 10^-4,1.8 x 10^-3,1.8 x 10^-2,A,"Using the formula Ka = [H+][A-]/[HA] and [H+] = 10^(-pH), we can calculate Ka = 1.8 x 10^-5.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The temperature of a water sample is 25°C. What is the maximum dissolved oxygen?,8 mg/L,9 mg/L,10 mg/L,12 mg/L,A,"At 25°C, the maximum dissolved oxygen in water is approximately 8 mg/L.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the effect of mercury on human health?,No effect,Causes neurological damage,Causes cancer,Causes respiratory issues,B,"Mercury is a neurotoxin that causes neurological damage, especially in the form of methylmercury.",ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The pH of rainwater is 5.6. What is the concentration of H+ ions?,2.5 x 10^-6 M,1.0 x 10^-6 M,2.5 x 10^-7 M,1.0 x 10^-7 M,A,[H+] = 10^(-pH) = 10^(-5.6) = 2.5 x 10^-6 M.,ECAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The concentration of a pollutant is 2 mg/m³. What is it in ppm (by volume) at 1 atm and 25°C?,1.63 ppm,2.45 ppm,0.816 ppm,1.22 ppm,C,"Using the ideal gas law, PV = nRT, and molar mass, we can convert mg/m³ to ppm. At 25°C and 1 atm, 1 m³ = 40.9 mol, so 2 mg = 2 / M mol, and ppm = (2 / M) / 40.9 * 10^6, for M = 100 g/mol, ppm = 0.816 * (100 / M).",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
A lake has a total hardness of 150 mg/L as CaCO3. What is its hardness in mmol/L?,1.5 mmol/L,1.0 mmol/L,1.2 mmol/L,1.8 mmol/L,A,"Hardness as CaCO3 (mg/L) / 100 = hardness in mmol/L, since molar mass of CaCO3 is approximately 100 g/mol.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the main cause of ozone depletion?,CO2,CH4,CFCs,N2O,C,"CFCs (Chlorofluorocarbons) release Cl atoms, which catalytically destroy ozone molecules (O3) in the stratosphere.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
A river's dissolved oxygen is 4 mg/L at 20°C. What is the percentage saturation?,50%,40%,45%,55%,C,"At 20°C, saturated DO is approximately 9 mg/L. So, % saturation = (4 / 9) * 100 = 44.44%, approximately 45%.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The COD of a wastewater sample is 200 mg/L. What does it indicate?,Low organic content,High organic content,Inorganic pollution,No pollution,B,COD (Chemical Oxygen Demand) measures the oxygen required to oxidize organic matter. High COD indicates high organic content.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
A city's average particulate matter (PM2.5) is 35 μg/m³. What is the air quality index?,Moderate,Unhealthy,Good,Hazardous,B,"Using standard air quality index (AQI) breakpoints, 35 μg/m³ falls into the 'Unhealthy for sensitive groups' category, often considered 'Unhealthy'.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The concentration of a toxic substance is 0.05 mg/L. What is it in ppb?,50 ppb,500 ppb,5 ppb,0.05 ppb,A,"1 mg/L = 1 ppm = 1000 ppb, so 0.05 mg/L = 0.05 * 1000 = 50 ppb.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
What is the primary effect of eutrophication?,Decreased algal growth,Increased oxygen levels,Algal blooms,Decreased nutrient levels,C,"Eutrophication leads to excessive nutrient loading, causing algal blooms, which can deplete oxygen and harm aquatic life.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The pE of a water sample is 4. What is the redox potential?,0.236 V,-0.236 V,0.059 V,-0.059 V,A,"pE = E / 0.059, so E = pE * 0.059 = 4 * 0.059 = 0.236 V, at 25°C.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
"A wastewater treatment plant removes 90% of BOD. If influent BOD is 200 mg/L, what is effluent BOD?",20 mg/L,10 mg/L,15 mg/L,25 mg/L,A,Effluent BOD = influent BOD * (1 - removal efficiency) = 200 * (1 - 0.9) = 20 mg/L.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The turbidity of a water sample is 5 NTU. What does it indicate?,Clear water,Turbid water,Very turbid water,Not drinkable,A,"Low turbidity (5 NTU) indicates relatively clear water, as turbidity measures the cloudiness or haziness of water.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
A soil sample has a pH of 6. What is the H+ concentration?,10^-6 M,10^-5 M,10^-7 M,10^-8 M,A,"Using the pH formula, [H+] = 10^(-pH) = 10^(-6) = 10^-6 M.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
The total dissolved solids (TDS) in a water sample is 500 mg/L. What is its classification?,Freshwater,Brackish water,Saline water,Brine,B,"TDS between 500-30,000 mg/L is typically classified as brackish water, indicating a mix of fresh and saline water.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Environmental Chemistry
Which of the following is a greenhouse gas?,O2,N2,CO2,H2,C,"CO2 is a known greenhouse gas that traps heat in the atmosphere, contributing to global warming.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Eutrophication is caused by excess?,Nitrates and phosphates,CO2,CH4,O2,A,"Excess nitrates and phosphates stimulate excessive algae growth, leading to eutrophication and depleting oxygen in water bodies.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The main sink for CO2 is?,Oceans,Atmosphere,Land,Biosphere,A,"Oceans absorb CO2 through various processes, acting as a significant carbon sink and mitigating climate change.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Photochemical smog is formed by the reaction of?,NOx and VOCs in the presence of sunlight,CO2 and H2O,SO2 and O3,N2 and O2,A,"NOx and VOCs react in sunlight to form ground-level ozone and other pollutants, creating photochemical smog.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The process by which plants release water vapor into the air is called?,Respiration,Transpiration,Photosynthesis,Evaporation,B,Transpiration is the process by which plants release water vapor into the atmosphere through their leaves.,LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which of the following pollutants is associated with Minamata disease?,Lead,Mercury,Arsenic,Cadmium,B,"Minamata disease is caused by mercury poisoning, primarily through the consumption of contaminated seafood.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'bioaccumulation' refers to?,The accumulation of pollutants in the environment,The accumulation of pollutants in living organisms,The breakdown of pollutants in the environment,The release of pollutants into the environment,B,"Bioaccumulation is the process by which substances, such as pollutants, accumulate in living organisms over time.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The pH of rainwater is typically around?,7,5.6,4,9,B,"Rainwater's pH is around 5.6 due to the dissolution of CO2, forming carbonic acid.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which gas is responsible for the 'ozone hole' over Antarctica?,CO2,CH4,CFCs,N2O,C,"CFCs release chlorine atoms that catalytically destroy ozone molecules, creating the 'ozone hole'.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Ecological pyramids represent?,The number of organisms at each trophic level,The energy flow through an ecosystem,The biomass at each trophic level,All of the above,D,"Ecological pyramids can represent the number of organisms, energy flow, or biomass at each trophic level, illustrating ecosystem structure.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The 'critical temperature' of a substance is the temperature?,Above which it cannot be liquefied,Below which it cannot be liquefied,At which it melts,At which it boils,A,"Above the critical temperature, a substance cannot be liquefied, no matter the pressure applied.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The most abundant gas in the Earth's atmosphere is?,O2,N2,CO2,Ar,B,"N2 makes up approximately 78% of the Earth's atmosphere, making it the most abundant gas.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The process of converting liquid water into water vapor is called?,Condensation,Evaporation,Transpiration,Sublimation,B,Evaporation is the process by which liquid water is converted into water vapor.,LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
Which of the following is a non-renewable resource?,Solar energy,Wind energy,Fossil fuels,Hydro energy,C,"Fossil fuels, such as coal, oil, and gas, are non-renewable resources that take millions of years to form.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'biomagnification' refers to?,The accumulation of pollutants in the environment,The accumulation of pollutants in living organisms,The increase in pollutant concentration up the food chain,The breakdown of pollutants in the environment,C,"Biomagnification occurs when pollutants, such as toxins, become more concentrated as they move up the food chain.",LUMS_SAT,Conceptual,Medium,Chemistry,Environmental Chemistry
The major cause of acid rain is the emission of which gas?,CO2,SO2,CH4,N2O,B,"SO2 reacts with water and oxygen to form sulfuric acid, a major component of acid rain.",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The BOD (Biochemical Oxygen Demand) of a water sample is a measure of its,Oxygen content,Organic matter content,pH level,Turbidity,B,BOD measures the oxygen consumed by microorganisms in breaking down organic matter.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
"The process by which water moves through a plant, from the roots to the atmosphere, is called",Respiration,Photosynthesis,Transpiration,Evaporation,C,Transpiration is the process of water movement through plants and its evaporation from aerial parts.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The Montreal Protocol is an international agreement aimed at protecting the,Ozone layer,Climate,Biodiversity,Water resources,A,The Montreal Protocol targets the reduction of ozone-depleting substances.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The major environmental impact of particulate matter (PM) is on,Human health,Climate change,Water quality,Soil quality,A,Particulate matter can cause respiratory problems and other health issues.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The pH of rainwater is typically around,5.6,7.0,4.5,8.0,A,Pure rainwater has a pH of around 5.6 due to the dissolution of CO2.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The process of converting waste into energy is known as,Recycling,Composting,Waste-to-energy,Landfilling,C,Waste-to-energy involves burning waste to produce electricity or heat.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The most significant factor affecting the self-purification capacity of a river is,Water temperature,Flow rate,pH level,Dissolved oxygen,B,Flow rate influences the dilution and transport of pollutants.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'bioaccumulation' refers to the,Accumulation of pollutants in the environment,Accumulation of pollutants in living organisms,Breakdown of pollutants in the environment,Release of pollutants into the environment,B,"Bioaccumulation is the process by which substances, such as chemicals, gradually accumulate in living organisms.",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The major component of photochemical smog is,Ozone,NOx,SO2,CO,A,"Ground-level ozone is a major component of photochemical smog, formed through the interaction of sunlight with pollutants.",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The environmental impact of a pollutant is determined by its,Concentration and persistence,Toxicity and bioaccumulation potential,Both A and B,Neither A nor B,C,"Both the concentration and persistence, and the toxicity and bioaccumulation potential, determine the environmental impact.",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The Kyoto Protocol is an international treaty aimed at reducing,Ozone-depleting substances,Greenhouse gas emissions,Persistent organic pollutants,Heavy metal emissions,B,The Kyoto Protocol targets the reduction of greenhouse gas emissions.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The term 'threshold limit value' (TLV) refers to the,Maximum allowable concentration of a pollutant in air,Minimum concentration of a pollutant that causes harm,Maximum concentration of a pollutant in water,Minimum concentration of a pollutant in soil,A,TLV is the maximum allowable concentration of a pollutant in the air that a worker can be exposed to without adverse health effects.,NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The primary mechanism by which thermal pollution affects aquatic life is,Reducing dissolved oxygen levels,Increasing water temperature,Decreasing water pH,Increasing water turbidity,A,"Thermal pollution can reduce dissolved oxygen levels, affecting aquatic life.",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
The most effective method for reducing nitrogen oxide emissions from vehicles is,Using catalytic converters,Improving fuel efficiency,Using electric vehicles,All of the above,D,"All the mentioned methods can reduce NOx emissions, with varying degrees of effectiveness.",NET,Conceptual,Medium,Chemistry,Environmental Chemistry
